Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	2/24	0.023768932446959146	0.11592334092846555	0	0	9.080808080808081	33.956554984338226	CDKN1C;CITED2
Regulation of Phagocytosis (GO:0050764)	3/62	0.02420123683234315	0.1177029512793068	0	0	5.095328228512432	18.96150754157799	SCARB1;PRKCA;TGM2
Regulation of Cell Growth (GO:0001558)	6/222	0.02445200094392648	0.11859220457804343	0	0	2.804123711340206	10.40622431003894	BTG1;CDKN1B;BCL2;ENO1;FBP1;EGFR
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	3/63	0.025228898305411838	0.12178489167665878	0	0	5.01015228426396	18.43618393885774	EFNA1;IL6;VEGFA
Positive Regulation of Cellular Component Organization (GO:0051130)	4/111	0.025385363310635112	0.12178489167665878	0	0	3.7560556933053597	13.798180534058353	ANXA2;TGFB3;GPC3;VEGFA
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	JUN;FOS
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	DCN;VEGFA
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	ERO1A;HSPA5
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	ERRFI1;EGFR
Negative Regulation of miRNA Transcription (GO:1902894)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	PDGFB;VEGFA
Regulation of B Cell Activation (GO:0050864)	2/25	0.02566829332016634	0.12178489167665878	0	0	8.685551163812033	31.810820468950148	IL6;TNFAIP3
Cellular Response to Metal Ion (GO:0071248)	4/112	0.026126245663350478	0.12362174777292664	0	0	3.7210884353741496	13.562678532314377	MT2A;CDKN1B;FBP1;MT1E
Anterior/Posterior Pattern Specification (GO:0009952)	3/65	0.02735381415733541	0.12736454482512302	0	0	4.848043229081382	17.447619395780233	HOXB9;DDIT3;BHLHE40
Negative Regulation of Autophagy (GO:0010507)	3/65	0.02735381415733541	0.12736454482512302	0	0	4.848043229081382	17.447619395780233	RRAGD;BCL2;VHL
Regulation of Glycogen Biosynthetic Process (GO:0005979)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	PPP1R3C;IRS2
Amyloid Fibril Formation (GO:1990000)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	SIAH2;VHL
Regulation of Platelet Aggregation (GO:0090330)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	IL6;PRKCA
Blood Vessel Endothelial Cell Migration (GO:0043534)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	MYH9;VEGFA
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	SERPINE1;TNFAIP3
Positive Regulation of ERBB Signaling Pathway (GO:1901186)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	PLAUR;RBPJ
Regulation of Cardiac Muscle Cell Contraction (GO:0086004)	2/26	0.027627182900674514	0.12736454482512302	0	0	8.323232323232324	29.871707121892776	CAV1;STC1
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	4/114	0.027646713911066226	0.12736454482512302	0	0	3.6530612244897958	13.108091108377458	JUN;TGFB3;GCNT2;FOS
Regulation of Neurogenesis (GO:0050767)	3/66	0.02845100803275134	0.13072489480311536	0	0	4.7708484408992025	16.982177034654356	IL6;BHLHE40;TGM2
Response to Molecule of Bacterial Origin (GO:0002237)	3/67	0.02957130733954187	0.1340902371275592	0	0	4.696065989847716	16.534616995789808	IL6;NOCT;TNFAIP3
Positive Regulation of MAPK Cascade (GO:0043410)	8/362	0.02960411972789741	0.1340902371275592	0	0	2.2888418079096047	8.056360948537904	IL6;PDGFB;GCNT2;ACKR3;PRKCA;CCN2;EGFR;VEGFA
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	2/27	0.029644233408498193	0.1340902371275592	0	0	7.98989898989899	28.11236101024157	EFNA1;PRKCA
Negative Regulation of miRNA Metabolic Process (GO:2000629)	2/27	0.029644233408498193	0.1340902371275592	0	0	7.98989898989899	28.11236101024157	PDGFB;VEGFA
Positive Regulation of Erythrocyte Differentiation (GO:0045648)	2/27	0.029644233408498193	0.1340902371275592	0	0	7.98989898989899	28.11236101024157	FOXO3;ETS1
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)	2/27	0.029644233408498193	0.1340902371275592	0	0	7.98989898989899	28.11236101024157	IL6;RORA
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	7/297	0.030187419482043124	0.13619440417479922	0	0	2.440057173485796	8.541005362264354	DDIT3;CAV1;DDIT4;BCL2;PLAUR;TNFAIP3;RORA
Regulation of Monoatomic Ion Transport (GO:0043269)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	NEDD4L;STC1
Carbohydrate Biosynthetic Process (GO:0016051)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	EXT1;B4GALNT2
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	ZFP36;EGFR
Response to Zinc Ion (GO:0010043)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	MT2A;MT1E
Negative Regulation of Signaling (GO:0023057)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	IGFBP3;VHL
Negative Regulation of Type II Interferon Production (GO:0032689)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	DDIT3;INHA
Positive Regulation of ATP Metabolic Process (GO:1903580)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	GAPDHS;ENO1
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	CAV1;DDIT3
Regulation of DNA Biosynthetic Process (GO:2000278)	2/28	0.031718098235620266	0.13958402145597057	0	0	7.682206682206682	26.51027997028578	PDGFB;VEGFA
Positive Regulation of Gene Expression (GO:0010628)	9/436	0.03173817669989709	0.13958402145597057	0	0	2.137854506664051	7.376100466037278	IL6;CITED2;PDGFB;PKP1;PPARGC1A;F3;ETS1;GAPDH;VEGFA
Skin Development (GO:0043588)	3/69	0.03188102657977977	0.13985998092536553	0	0	4.553299492385787	15.689505426965287	ERRFI1;COL5A1;ATP7A
Negative Regulation of Catabolic Process (GO:0009895)	4/120	0.03252012357524702	0.1423061046676223	0	0	3.4630541871921183	11.864064160670099	RRAGD;BCL2;VHL;EGFR
Negative Regulation of TOR Signaling (GO:0032007)	3/70	0.0330703326834923	0.14399202210817344	0	0	4.485112508523373	15.290280888801105	DDIT4;PRKCA;VHL
Peptidyl-Serine Phosphorylation (GO:0018105)	3/70	0.0330703326834923	0.14399202210817344	0	0	4.485112508523373	15.290280888801105	PDK3;PRKCA;PCK1
Cellular Response to Oxidative Stress (GO:0034599)	4/121	0.03337814510300272	0.1446110207192128	0	0	3.4332810047095763	11.67265392148212	PRDX5;FOS;FOXO3;PPARGC1A
Negative Regulation of Cell Growth (GO:0030308)	4/121	0.03337814510300272	0.1446110207192128	0	0	3.4332810047095763	11.67265392148212	BTG1;CDKN1B;ENO1;FBP1
Regulation of Dendrite Morphogenesis (GO:0048814)	2/29	0.03384745164401461	0.1448471827707096	0	0	7.397306397306397	25.046477343523872	SDC2;NEDD4L
Regulation of Platelet Activation (GO:0010543)	2/29	0.03384745164401461	0.1448471827707096	0	0	7.397306397306397	25.046477343523872	PDGFB;PRKCA
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	2/29	0.03384745164401461	0.1448471827707096	0	0	7.397306397306397	25.046477343523872	IL6;RORA
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	2/29	0.03384745164401461	0.1448471827707096	0	0	7.397306397306397	25.046477343523872	PGF;VEGFA
Intracellular Zinc Ion Homeostasis (GO:0006882)	2/29	0.03384745164401461	0.1448471827707096	0	0	7.397306397306397	25.046477343523872	MT2A;MT1E
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	4/123	0.0351336225048488	0.14998363054637162	0	0	3.375235808609158	11.302303493429559	ZFP36;IL6;SERPINE1;TNFAIP3
Regulation of Muscle Contraction (GO:0006937)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	CAV1;ENO1
Cellular Response to Acid Chemical (GO:0071229)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	RRAGD;VEGFA
Regulation of Transmembrane Transport (GO:0034762)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	BCL2;NEDD4L
Regulation of Vasoconstriction (GO:0019229)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	CAV1;ADM
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	CDKN1C;CDKN1B
Positive Regulation of Calcium Ion Transport (GO:0051928)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	PDGFB;STC1
Positive Regulation of Calcium-Mediated Signaling (GO:0050850)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	EDN2;PRKCA
Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	IL6;EGFR
Regulation of Chemotaxis (GO:0050920)	2/30	0.036030988496536624	0.1505026457295525	0	0	7.132756132756133	23.70482996930019	PDGFB;CXCR4
Extracellular Matrix Organization (GO:0030198)	5/182	0.0363298735514335	0.15138892415466085	0	0	2.842677096914385	9.423801237706154	LOX;COL5A1;P4HA1;TGFBI;ATP7A
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	3/73	0.03677522547466387	0.15287986590181696	0	0	4.292240754169688	14.176974537004341	CDKN1C;CDKN1B;CAV1
Cellular Response to Lipopolysaccharide (GO:0071222)	4/125	0.036941777870711665	0.15320746831891346	0	0	3.3191094619666046	10.947791065360018	ZFP36;IL6;SERPINE1;TNFAIP3
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	3/74	0.03805558843062846	0.15745274265373765	0	0	4.231572174161721	13.83177100318916	SIAH2;PLAUR;BCL2
Response to Epidermal Growth Factor (GO:0070849)	2/31	0.0382674239788824	0.15758236383756763	0	0	6.886450714036921	22.47156498788087	ZFP36;EGFR
Negative Regulation of Blood Coagulation (GO:0030195)	2/31	0.0382674239788824	0.15758236383756763	0	0	6.886450714036921	22.47156498788087	SERPINE1;PDGFB
Gland Development (GO:0048732)	3/75	0.039358507090898553	0.16093665897121515	0	0	4.1725888324873095	13.498504866555718	CITED2;TGFB3;CAV1
Peptidyl-Serine Modification (GO:0018209)	3/75	0.039358507090898553	0.16093665897121515	0	0	4.1725888324873095	13.498504866555718	PDK3;PRKCA;PCK1
Plasma Membrane Organization (GO:0007009)	3/75	0.039358507090898553	0.16093665897121515	0	0	4.1725888324873095	13.498504866555718	COL5A1;MYH9;CXCR4
Response to Estrogen (GO:0043627)	2/32	0.04055549332201731	0.16367296577545248	0	0	6.656565656565657	21.334852328849312	CITED2;CAV1
Negative Regulation of Fat Cell Differentiation (GO:0045599)	2/32	0.04055549332201731	0.16367296577545248	0	0	6.656565656565657	21.334852328849312	IL6;RORA
Nuclear Receptor-Mediated Signaling Pathway (GO:0141193)	2/32	0.04055549332201731	0.16367296577545248	0	0	6.656565656565657	21.334852328849312	PDK3;NR3C1
Positive Regulation of Locomotion (GO:0040017)	2/32	0.04055549332201731	0.16367296577545248	0	0	6.656565656565657	21.334852328849312	CAVIN1;PDGFB
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049)	2/32	0.04055549332201731	0.16367296577545248	0	0	6.656565656565657	21.334852328849312	HMOX1;VEGFA
Lymphocyte Differentiation (GO:0030098)	3/76	0.04068388725460846	0.16367296577545248	0	0	4.115221472776581	13.17662292356699	TPD52;KLF6;NFIL3
Positive Regulation of Protein Secretion (GO:0050714)	3/76	0.04068388725460846	0.16367296577545248	0	0	4.115221472776581	13.17662292356699	TGFB3;IRS2;PRKCA
Regulation of Cell Cycle (GO:0051726)	7/318	0.04123510289847748	0.1648692751381736	0	0	2.2728454092597836	7.246888886252237	PPP1R15A;JUN;CDKN1B;CITED2;PRKCA;INHA;ETS1
Positive Regulation of Lymphocyte Proliferation (GO:0050671)	3/77	0.04203162961868534	0.1648692751381736	0	0	4.059404582247222	12.865604326296655	IL6;BCL2;IRS2
Vasculogenesis (GO:0001570)	2/33	0.042893951553666966	0.1648692751381736	0	0	6.4415118931247966	20.28447846195992	CAV1;VEGFA
Regulation of Cell Adhesion Mediated by Integrin (GO:0033628)	2/33	0.042893951553666966	0.1648692751381736	0	0	6.4415118931247966	20.28447846195992	EFNA1;SERPINE1
Cytokine-Mediated Signaling Pathway (GO:0019221)	6/255	0.04348956175802709	0.1648692751381736	0	0	2.428393988324432	7.613584197182771	IL6;EDN2;PDGFB;PRKCA;FOXO3;F3
Circulatory System Development (GO:0072359)	4/132	0.04368612166772128	0.1648692751381736	0	0	3.1364795918367347	9.819454472009996	CDKN1B;CITED2;PDGFB;RBPJ
Neuron Projection Guidance (GO:0097485)	4/132	0.04368612166772128	0.1648692751381736	0	0	3.1364795918367347	9.819454472009996	EFNA1;KLF7;EFNA3;KIF5A
Regulation of RNA Biosynthetic Process (GO:2001141)	9/465	0.04473035894246461	0.1648692751381736	0	0	1.9988977679801598	6.21078092560917	BTG1;NFIL3;DDIT3;BHLHE40;RORA;VHL;NR3C1;PPARGC1A;SAP30
Regulation of Gluconeogenesis (GO:0006111)	2/34	0.0452815731960364	0.1648692751381736	0	0	6.23989898989899	19.311583224616665	PPARGC1A;FBP1
Lung Development (GO:0030324)	2/34	0.0452815731960364	0.1648692751381736	0	0	6.23989898989899	19.311583224616665	ERRFI1;VEGFA
Regulation of Cardiac Muscle Contraction (GO:0055117)	2/34	0.0452815731960364	0.1648692751381736	0	0	6.23989898989899	19.311583224616665	STC1;PRKCA
Positive Regulation of Cytokine Production (GO:0001819)	7/325	0.04543410568152468	0.1648692751381736	0	0	2.2220158373252517	6.869344694914504	IL6;DDIT3;SERPINE1;HMOX1;RORA;F3;GAPDH
Regulation of mRNA Stability (GO:0043488)	3/80	0.0462079634844281	0.1648692751381736	0	0	3.9006526468455403	11.99295882125826	ZFP36;NOCT;PRKCA
Cholesterol Homeostasis (GO:0042632)	3/80	0.0462079634844281	0.1648692751381736	0	0	3.9006526468455403	11.99295882125826	SCARB1;CAV1;RORA
Regulation of TOR Signaling (GO:0032006)	3/80	0.0462079634844281	0.1648692751381736	0	0	3.9006526468455403	11.99295882125826	DDIT4;RRAGD;F3
Regulation of Programmed Cell Death (GO:0043067)	5/195	0.046516700371242434	0.1648692751381736	0	0	2.6464237516869096	8.119079561073892	BNIP3L;XPNPEP1;CASP6;ETS1;TGM2
Mitochondrion Organization (GO:0007005)	4/135	0.04677461066824685	0.1648692751381736	0	0	3.064184452406917	9.383803603583353	BNIP3L;PRKCA;ATP7A;PPARGC1A
Sterol Homeostasis (GO:0055092)	3/81	0.04764406480846707	0.1648692751381736	0	0	3.8504490433424445	11.720756163276285	SCARB1;CAV1;RORA
Wound Healing (GO:0042060)	3/81	0.04764406480846707	0.1648692751381736	0	0	3.8504490433424445	11.720756163276285	SCARB1;MYH9;HMOX1
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	3/81	0.04764406480846707	0.1648692751381736	0	0	3.8504490433424445	11.720756163276285	TGFB3;BCL2;PPARGC1A
Regulation of Interleukin-17 Production (GO:0032660)	2/35	0.04771715203605925	0.1648692751381736	0	0	6.05050505050505	18.408446001894514	IL6;DDIT3
Dendrite Morphogenesis (GO:0048813)	2/35	0.04771715203605925	0.1648692751381736	0	0	6.05050505050505	18.408446001894514	KLF7;SDC2
Skeletal Muscle Organ Development (GO:0060538)	2/35	0.04771715203605925	0.1648692751381736	0	0	6.05050505050505	18.408446001894514	CAV1;LARGE1
Inflammatory Response (GO:0006954)	6/261	0.04772916277486325	0.1648692751381736	0	0	2.370527592480291	7.21164912141091	PRDX5;IL6;CASP6;CXCR4;ADM;FOS
C-X-C Chemokine Receptor CXCR4 Signaling Pathway (GO:0038159)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CXCR4
Reg of Epithelial to Mesenchymal Transition Inv in Endocardial Cushion Formation (GO:1905005)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	TGFB3
ERBB2-EGFR Signaling Pathway (GO:0038134)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	EGFR
Regulation of Extracellular Exosome Assembly (GO:1903551)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SDC4
Regulation of Glomerular Filtration (GO:0003093)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PDGFB
Regulation of Glucagon Secretion (GO:0070092)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	IL6
Regulation of Hormone Biosynthetic Process (GO:0046885)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	STC2
Regulation of Hyaluronan Biosynthetic Process (GO:1900125)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PDGFB
N-acetylneuraminate Catabolic Process (GO:0019262)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	NAGK
NADPH Oxidation (GO:0070995)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PRDX5
Regulation of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ZFP36
Regulation of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	IRS2
Regulation of Mast Cell Chemotaxis (GO:0060753)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	VEGFA
Alpha-Amino Acid Biosynthetic Process (GO:1901607)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ILVBL
Regulation of Monoatomic Anion Transport (GO:0044070)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	STC1
Anterograde Dendritic Transport of Neurotransmitter Receptor Complex (GO:0098971)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	KIF5A
Regulation of Osteoclast Proliferation (GO:0090289)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	TNFAIP3
Bradykinin Catabolic Process (GO:0010815)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	XPNPEP1
Cellular Response to Interleukin-18 (GO:0071351)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PDGFB
Cellular Response to Magnesium Ion (GO:0071286)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	FBP1
Response to Cocaine (GO:0042220)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	TGM2
Cholesterol Import (GO:0070508)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SCARB1
Response to Lithium Ion (GO:0010226)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CDKN1B
Response to Peptidoglycan (GO:0032494)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	IL6
Short-Chain Fatty Acid Catabolic Process (GO:0019626)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PCK1
Endothelial Cell Morphogenesis (GO:0001886)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	STC1
Epithelial Cell Apoptotic Process (GO:1904019)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CASP6
Thiamine-Containing Compound Metabolic Process (GO:0042723)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	TKTL1
Valine Metabolic Process (GO:0006573)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ILVBL
Gamma-Aminobutyric Acid Import (GO:0051939)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SLC6A6
Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	VEGFA
Venous Blood Vessel Morphogenesis (GO:0048845)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	VEGFA
Glyoxylate Metabolic Process (GO:0046487)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	GRHPR
Hemoglobin Metabolic Process (GO:0020027)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	INHA
Interleukin-18-Mediated Signaling Pathway (GO:0035655)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PDGFB
Leukocyte Apoptotic Process (GO:0071887)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	IL6
Negative Regulation of IRE1-mediated Unfolded Protein Response (GO:1903895)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	HSPA5
Negative Regulation of Cellular Response to Hypoxia (GO:1900038)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ENO1
Negative Regulation of Erythrocyte Differentiation (GO:0045647)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ZFP36
Negative Regulation of Macrophage Differentiation (GO:0045650)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	INHA
Negative Regulation of miRNA Processing (GO:1903799)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	IL6
Negative Regulation of Nucleobase-Containing Compound Metabolic Process (GO:0045934)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PGK1
Negative Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	TNFAIP3
Nephric Duct Morphogenesis (GO:0072178)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	GPC3
+ Reg of Adenylate Cyclase-Activating GPCR Sgnlng Pway (GO:0106071)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PRKCA
Positive Regulation of Cholesterol Storage (GO:0010886)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SCARB1
Positive Regulation of Gap Junction Assembly (GO:1903598)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CAV1
Positive Regulation of Necroptotic Process (GO:0060545)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CASP6
Positive Regulation of Neuroepithelial Cell Differentiation (GO:1902913)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SERPINE1
+ Reg of Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Sgnlng Pway (GO:0070426)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	NAGK
Positive Regulation of Odontoblast Differentiation (GO:1901331)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	SERPINE1
Positive Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CITED2
Positive Regulation of Post-Transcriptional Gene Silencing by RNA (GO:1900370)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	ZFP36
Positive Regulation of Programmed Necrotic Cell Death (GO:0062100)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	CASP6
Positive Regulation of Skeletal Muscle Cell Differentiation (GO:2001016)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	GPC1
Positive Regulation of Transcription of Notch Receptor Target (GO:0007221)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	RBPJ
Prevention of Polyspermy (GO:0060468)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	MYH9
Regulation of acyl-CoA Biosynthetic Process (GO:0050812)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	PDK3
Regulation of Axon Extension Involved in Axon Guidance (GO:0048841)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	VEGFA
Regulation of Blood Vessel Branching (GO:1905553)	1/5	0.04901451987041608	0.1648692751381736	0	0	24.86934673366834	74.99696447567176	VEGFA
Defense Response to Virus (GO:0051607)	5/198	0.049085647232041556	0.1648692751381736	0	0	2.6048890660289623	7.851626937459176	ISG20;BNIP3L;IL6;DDIT4;BCL2
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	3/82	0.04910196052225101	0.1648692751381736	0	0	3.8015164171432243	11.457224263457675	EFNA3;PGK1;DCN
'De Novo' Post-Translational Protein Folding (GO:0051084)	2/36	0.05019950084615693	0.16758762615179734	0	0	5.872251931075461	17.568310863627904	ERO1A;HSPA5
Cellular Response to Heat (GO:0034605)	2/36	0.05019950084615693	0.16758762615179734	0	0	5.872251931075461	17.568310863627904	HMOX1;PRKCA
Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)	2/36	0.05019950084615693	0.16758762615179734	0	0	5.872251931075461	17.568310863627904	PGF;VEGFA
Wnt Signaling Pathway (GO:0016055)	3/83	0.05058152383856712	0.1685407263781263	0	0	3.753807106598985	11.201994465025967	CAV1;SIAH2;GPC4
Regulation of Cell Differentiation (GO:0045595)	5/201	0.0517369040386998	0.17206216086013304	0	0	2.564625850340136	7.595354732826345	SLC6A6;CCN5;PRKCA;CCN2;VHL
Vascular Transport (GO:0010232)	3/84	0.05208262389437196	0.17288262608283925	0	0	3.707275803722504	10.954717877625804	SLC6A6;SLC2A1;SLC2A3
Regulation of Receptor Internalization (GO:0002090)	2/37	0.05272745114535424	0.17304911597704606	0	0	5.704184704184704	16.785242657704043	ANXA2;VEGFA
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)	2/37	0.05272745114535424	0.17304911597704606	0	0	5.704184704184704	16.785242657704043	FAM162A;PLAUR
