GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0009719	response to endogenous stimulus	1572	25	8.4	1.00000	1	CDKN1B, CDKN1C, CITED2, ADM, CCN2, DCN, EXT1, FOXO3, FOS, GCK, GCNT2, HAS1, HSPA5, NDST1, JUN, PCK1, ERRFI1, DDIT4, PRKCA, BCL2, VEGFA, CAV1, STC2, IRS2, SAP30
GO:0009725	response to hormone	916	15	4.9	1.00000	1	CDKN1B, CITED2, ADM, FOXO3, FOS, GCK, JUN, PCK1, ERRFI1, DDIT4, PRKCA, BCL2, CAV1, STC2, IRS2
GO:0009743	response to carbohydrate	235	6	1.26	1.00000	1	CDKN1B, FOXO3, GCK, PCK1, SLC2A5, IRS2
GO:0009746	response to hexose	203	6	1.09	1.00000	1	CDKN1B, FOXO3, GCK, PCK1, SLC2A5, IRS2
GO:0009749	response to glucose	198	5	1.06	0.03692	1	CDKN1B, FOXO3, GCK, PCK1, IRS2
GO:0009750	response to fructose	10	2	0.05	1.00000	1	PCK1, SLC2A5
GO:0009790	embryo development	1128	8	6.03	1.00000	1	CITED2, COL5A1, ADM, EFNA1, EXT1, MAFF, NDST1, VEGFA
GO:0009791	post-embryonic development	89	2	0.48	0.35005	1	BCL2, VEGFA
GO:0009792	embryo development ending in birth or egg hatching	685	6	3.66	1.00000	1	CITED2, ADM, EXT1, MAFF, NDST1, VEGFA
GO:0009887	animal organ morphogenesis	1021	16	5.46	0.33787	1	CITED2, COL5A1, ADM, CCN2, DCN, EFNA1, EXT1, FOXO3, GAA, NDST1, SERPINE1, ERRFI1, BCL2, TGM2, VEGFA, CAV1
GO:0009888	tissue development	2057	26	11	0.40259	1	CDKN1B, CITED2, PPARGC1A, COL5A1, ADM, CSRP2, CCN2, EFNA1, EXT1, ALDOC, FOS, MAFF, GAA, GCNT2, SERPINE1, PCK1, ERRFI1, BCL2, BGN, BTG1, TGM2, VEGFA, CASP6, CAV1, STC2, SAP30
GO:0009889	regulation of biosynthetic process	5753	41	30.75	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, CAVIN3, KLF6, ADM, CCN2, DCN, EFNA1, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCK, GCNT2, ANXA2, HK1, HSPA5, JUN, MXI1, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, PRKCA, BCL2, SIAH2, BTG1, VEGFA, VHL, CAV1, STC2, IRS2, SAP30, SCARB1
GO:0009890	negative regulation of biosynthetic process	2814	21	15.04	1.00000	1	CDKN1B, CDKN1C, CITED2, PNRC1, CCN2, EFNA1, FOXO3, MAFF, PRDX5, GCK, JUN, MXI1, NFIL3, SERPINE1, PRKCA, SIAH2, VEGFA, VHL, CAV1, STC2, SAP30
GO:0009891	positive regulation of biosynthetic process	2731	27	14.6	1.00000	1	CDKN1C, CITED2, PPARGC1A, KLF6, ADM, DCN, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCK, ANXA2, HK1, HSPA5, JUN, NFIL3, SERPINE1, PCK1, PLAC8, VEGFA, VHL, CAV1, IRS2, SCARB1
GO:0009892	negative regulation of metabolic process	3480	32	18.6	1.00000	1	CDKN1B, CDKN1C, CITED2, PNRC1, CAVIN3, CCN2, EFNA1, ALDOB, FOXO3, MAFF, PRDX5, GCK, ANXA2, HK2, JUN, MXI1, NFIL3, SERPINE1, PLAUR, ERRFI1, DDIT4, PRKCA, LXN, BCL2, SIAH2, VEGFA, VHL, CAV1, STC2, IRS2, SAP30, IER3
GO:0009893	positive regulation of metabolic process	3752	35	20.06	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, KLF6, ADM, DCN, EFNA1, EFNA3, F3, ZNF292, FOXO3, JMJD6, NEDD4L, FOS, MAFF, PRDX5, FAM162A, GCK, ANXA2, HK1, HK2, HSPA5, JUN, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, VEGFA, VHL, CAV1, IRS2, IER3, SCARB1
GO:0009894	regulation of catabolic process	1139	16	6.09	1.00000	1	CDKN1B, DCN, ALDOB, FOXO3, NEDD4L, GCK, ANXA2, HK2, DDIT4, PRKCA, BCL2, VHL, CAV1, IRS2, IER3, SCARB1
GO:0009895	negative regulation of catabolic process	365	5	1.95	1.00000	1	ANXA2, DDIT4, BCL2, VHL, IER3
GO:0009896	positive regulation of catabolic process	643	8	3.44	1.00000	1	CDKN1B, DCN, FOXO3, NEDD4L, HK2, CAV1, IRS2, IER3
GO:0009913	epidermal cell differentiation	251	2	1.34	1.00000	1	MAFF, ERRFI1
GO:0009914	hormone transport	330	3	1.76	1.00000	1	GCK, PRKCA, IRS2
GO:0009966	regulation of signal transduction	3190	32	17.05	1.00000	1	CDKN1C, CITED2, CAVIN3, ADM, CCN2, DCN, EDN2, EFNA1, EXT1, F3, FOXO3, GCNT2, HSPA5, NDST1, SERPINE1, PLAUR, ERRFI1, DDIT4, KLHL24, NAGK, PRKCA, ACKR3, BCL2, SIAH2, TGM2, TPBG, VEGFA, VHL, CAV1, IRS2, SAP30, IER3
GO:0009967	positive regulation of signal transduction	1622	19	8.67	1.00000	1	CDKN1C, CITED2, CAVIN3, CCN2, DCN, EDN2, EFNA1, F3, GCNT2, NDST1, PLAUR, NAGK, PRKCA, ACKR3, TGM2, TPBG, VEGFA, CAV1, IRS2
GO:0009968	negative regulation of signal transduction	1435	18	7.67	1.00000	1	CAVIN3, ADM, DCN, EFNA1, FOXO3, HSPA5, SERPINE1, PLAUR, ERRFI1, DDIT4, ACKR3, BCL2, SIAH2, TPBG, VHL, CAV1, SAP30, IER3
GO:0009987	cellular process	17224	94	92.08	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, KDELR3, CAVIN3, PLIN2, B3GALT6, COL5A1, KLF6, ADM, CP, NCAN, CSRP2, CCN2, DCN, EDN2, EFNA1, EFNA3, AK4, EXT1, F3, ALDOA, ALDOB, ALDOC, ZNF292, FOXO3, JMJD6, NEDD4L, FOS, MAFF, SLC37A4, GAA, PRDX5, FAM162A, GCK, GCNT2, GYS1, ANXA2, HAS1, HEXA, HK1, HK2, HSPA5, NDST1, IDS, ISG20, JUN, KIF5A, LDHC, MT2A, MXI1, NFIL3, SERPINE1, PCK1, ANGPTL4, PLAC8, PFKP, PGAM2, PGM1, PHKG1, PLAUR, ERRFI1, DDIT4, KLHL24, ANKZF1, NAGK, PRKCA, ACKR3, PYGM, BCL2, SIAH2, SLC2A5, SLC6A6, BRS3, BTG1, TGM2, TPBG, TPD52, VEGFA, VHL, VLDLR, CASP6, CAV1, STC2, IRS2, SAP30, IER3, CCNG2, GRHPR, CHST3, SCARB1, HS3ST1
GO:0009994	oocyte differentiation	68	2	0.36	1.00000	1	FOXO3, BCL2
GO:0010038	response to metal ion	344	7	1.84	1.00000	1	CDKN1B, FOS, MT2A, PAM, PGAM2, BCL2, CAV1
GO:0010043	response to zinc ion	51	2	0.27	0.13830	1	MT2A, PAM
GO:0010256	endomembrane system organization	622	4	3.33	1.00000	1	COL5A1, ANXA2, PRKCA, CAV1
GO:0010460	positive regulation of heart rate	26	2	0.14	0.00846	1	ADM, EDN2
GO:0010466	negative regulation of peptidase activity	194	5	1.04	0.35636	1	SERPINE1, PLAUR, LXN, SIAH2, VEGFA
GO:0010467	gene expression	7174	43	38.35	0.01805	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, CAVIN3, KLF6, CCN2, DCN, EFNA1, EXT1, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCNT2, ANXA2, HK1, HSPA5, ISG20, JUN, MXI1, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, ERRFI1, ANKZF1, PRKCA, BCL2, SIAH2, BTG1, TGM2, VEGFA, VHL, CASP6, CAV1, STC2, SAP30
GO:0010468	regulation of gene expression	5463	37	29.2	0.48709	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, CAVIN3, KLF6, CCN2, DCN, EFNA1, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCNT2, ANXA2, HK1, HSPA5, JUN, MXI1, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, PRKCA, BCL2, SIAH2, BTG1, VEGFA, VHL, CAV1, STC2, SAP30
GO:0010469	regulation of signaling receptor activity	91	3	0.49	0.14629	1	SERPINE1, ERRFI1, KLHL24
GO:0010498	proteasomal protein catabolic process	598	7	3.2	1.00000	1	NEDD4L, HSPA5, KLHL24, ANKZF1, SIAH2, VHL, CAV1
GO:0010506	regulation of autophagy	373	5	1.99	1.00000	1	DCN, FOXO3, HK2, BCL2, VHL
GO:0010507	negative regulation of autophagy	96	2	0.51	0.09343	1	BCL2, VHL
GO:0010508	positive regulation of autophagy	166	3	0.89	0.30573	1	DCN, FOXO3, HK2
GO:0010522	regulation of calcium ion transport into cytosol	20	2	0.11	1.00000	1	BCL2, CAV1
GO:0010556	regulation of macromolecule biosynthetic process	5584	39	29.85	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, CAVIN3, KLF6, CCN2, DCN, EFNA1, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCK, GCNT2, ANXA2, HK1, HSPA5, JUN, MXI1, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, PRKCA, BCL2, SIAH2, BTG1, VEGFA, VHL, CAV1, STC2, IRS2, SAP30
GO:0010557	positive regulation of macromolecule biosynthetic process	2618	24	14	1.00000	1	CDKN1C, CITED2, PPARGC1A, KLF6, DCN, F3, ZNF292, FOXO3, JMJD6, FOS, MAFF, GCK, ANXA2, HK1, HSPA5, JUN, NFIL3, SERPINE1, PCK1, PLAC8, VEGFA, VHL, CAV1, IRS2
GO:0010558	negative regulation of macromolecule biosynthetic process	2745	20	14.67	1.00000	1	CDKN1B, CDKN1C, CITED2, PNRC1, CCN2, EFNA1, FOXO3, MAFF, PRDX5, JUN, MXI1, NFIL3, SERPINE1, PRKCA, SIAH2, VEGFA, VHL, CAV1, STC2, SAP30
GO:0010562	positive regulation of phosphorus metabolic process	534	4	2.85	1.00000	1	EFNA1, PLAUR, VEGFA, CAV1
GO:0010563	negative regulation of phosphorus metabolic process	306	8	1.64	1.00000	1	CDKN1B, CDKN1C, ALDOB, ERRFI1, DDIT4, CAV1, IRS2, IER3
GO:0010564	regulation of cell cycle process	773	3	4.13	1.00000	1	CDKN1B, BCL2, IER3
GO:0010565	regulation of cellular ketone metabolic process	153	4	0.82	1.00000	1	PPARGC1A, ADM, CAV1, IRS2
GO:0010586	miRNA metabolic process	107	4	0.57	1.00000	1	FOXO3, FOS, JUN, VEGFA
GO:0010594	regulation of endothelial cell migration	234	5	1.25	1.00000	1	DCN, EFNA1, PRKCA, VEGFA, SCARB1
GO:0010595	positive regulation of endothelial cell migration	133	3	0.71	0.23209	1	PRKCA, VEGFA, SCARB1
GO:0010604	positive regulation of macromolecule metabolic process	3436	31	18.37	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, KLF6, DCN, EFNA1, EFNA3, F3, ZNF292, FOXO3, JMJD6, NEDD4L, FOS, MAFF, FAM162A, GCK, ANXA2, HK1, HSPA5, JUN, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, VEGFA, VHL, CAV1, IRS2, IER3
GO:0010605	negative regulation of macromolecule metabolic process	3250	24	17.37	1.00000	1	CDKN1B, CDKN1C, CITED2, PNRC1, CCN2, EFNA1, FOXO3, MAFF, PRDX5, ANXA2, JUN, MXI1, NFIL3, SERPINE1, PLAUR, ERRFI1, PRKCA, LXN, SIAH2, VEGFA, VHL, CAV1, STC2, SAP30
GO:0010608	post-transcriptional regulation of gene expression	1091	4	5.83	0.72302	1	FOXO3, GCNT2, PRKCA, CAV1
GO:0010628	positive regulation of gene expression	1224	9	6.54	0.26890	1	CITED2, PPARGC1A, F3, ANXA2, HK1, NFIL3, SERPINE1, VEGFA, CAV1
GO:0010629	negative regulation of gene expression	1675	8	8.95	0.82175	1	CITED2, PNRC1, CCN2, SERPINE1, PRKCA, VEGFA, VHL, STC2
GO:0010638	positive regulation of organelle organization	512	6	2.74	1.00000	1	CDKN1B, CCN2, DCN, FAM162A, ANXA2, PLAUR
GO:0010646	regulation of cell communication	3630	34	19.41	1.00000	1	CDKN1C, CITED2, CAVIN3, ADM, CCN2, DCN, EDN2, EFNA1, EXT1, F3, FOXO3, GCK, GCNT2, HSPA5, NDST1, SERPINE1, PLAUR, ERRFI1, DDIT4, KLHL24, NAGK, PRKCA, ACKR3, BCL2, SIAH2, SLC6A6, TGM2, TPBG, VEGFA, VHL, CAV1, IRS2, SAP30, IER3
GO:0010647	positive regulation of cell communication	1827	20	9.77	1.00000	1	CDKN1C, CITED2, CAVIN3, CCN2, DCN, EDN2, EFNA1, F3, GCK, GCNT2, NDST1, PLAUR, NAGK, PRKCA, ACKR3, TGM2, TPBG, VEGFA, CAV1, IRS2
GO:0010648	negative regulation of cell communication	1543	18	8.25	1.00000	1	CAVIN3, ADM, DCN, EFNA1, FOXO3, HSPA5, SERPINE1, PLAUR, ERRFI1, DDIT4, ACKR3, BCL2, SIAH2, TPBG, VHL, CAV1, SAP30, IER3
GO:0010717	regulation of epithelial to mesenchymal transition	126	3	0.67	1.00000	1	EFNA1, GCNT2, VEGFA
GO:0010719	negative regulation of epithelial to mesenchymal transition	56	2	0.3	0.03614	1	EFNA1, VEGFA
GO:0010720	positive regulation of cell development	460	8	2.46	1.00000	1	NCAN, FOXO3, FOS, PCK1, PRKCA, BCL2, TGM2, VEGFA
GO:0010755	regulation of plasminogen activation	18	3	0.1	0.01046	1	ANXA2, SERPINE1, PLAUR
GO:0010810	regulation of cell-substrate adhesion	223	4	1.19	1.00000	1	GCNT2, SERPINE1, BCL2, VEGFA
GO:0010812	negative regulation of cell-substrate adhesion	66	2	0.35	0.12919	1	GCNT2, SERPINE1
GO:0010817	regulation of hormone levels	548	5	2.93	1.00000	1	ADM, GCK, PRKCA, STC2, IRS2
GO:0010821	regulation of mitochondrion organization	114	4	0.61	1.00000	1	DCN, FAM162A, PLAUR, IER3
GO:0010827	regulation of D-glucose transmembrane transport	78	2	0.42	1.00000	1	HK2, IRS2
GO:0010876	lipid localization	510	7	2.73	1.00000	1	PLIN2, ANXA2, HEXA, VLDLR, CAV1, IRS2, SCARB1
GO:0010883	regulation of lipid storage	55	2	0.29	1.00000	1	PLIN2, SCARB1
GO:0010884	positive regulation of lipid storage	27	2	0.14	1.00000	1	PLIN2, SCARB1
GO:0010906	regulation of glucose metabolic process	105	3	0.56	1.00000	1	PPARGC1A, GCK, IRS2
GO:0010907	positive regulation of glucose metabolic process	50	3	0.27	1.00000	1	PPARGC1A, GCK, IRS2
GO:0010948	negative regulation of cell cycle process	329	3	1.76	1.00000	1	CDKN1B, BCL2, IER3
GO:0010950	positive regulation of endopeptidase activity	136	4	0.73	1.00000	1	EFNA1, EFNA3, F3, FAM162A
GO:0010951	negative regulation of endopeptidase activity	109	4	0.58	0.24951	1	SERPINE1, PLAUR, SIAH2, VEGFA
GO:0010952	positive regulation of peptidase activity	146	4	0.78	1.00000	1	EFNA1, EFNA3, F3, FAM162A
GO:0010959	regulation of metal ion transport	407	6	2.18	1.00000	1	NEDD4L, GCK, KLHL24, BCL2, CAV1, STC2
GO:0010962	regulation of glucan biosynthetic process	32	2	0.17	1.00000	1	GCK, IRS2
GO:0010975	regulation of neuron projection development	452	4	2.42	1.00000	1	EFNA1, NEDD4L, VEGFA, VLDLR
GO:0012501	programmed cell death	2049	30	10.95	1.00000	1	CDKN1B, CITED2, PPARGC1A, ADM, EFNA1, FOXO3, PRDX5, FAM162A, ANXA2, HK2, HSPA5, JUN, SERPINE1, ANGPTL4, PLAC8, PLAUR, ERRFI1, DDIT4, PRKCA, ACKR3, BCL2, SIAH2, BTG1, TGM2, VEGFA, VHL, CASP6, CAV1, IRS2, IER3
GO:0014020	primary neural tube formation	87	2	0.47	1.00000	1	CITED2, ADM
GO:0014033	neural crest cell differentiation	93	2	0.5	0.06695	1	CITED2, EXT1
GO:0014070	response to organic cyclic compound	917	14	4.9	0.44834	1	CDKN1B, PLIN2, ADM, FOXO3, FOS, JUN, PCK1, ERRFI1, DDIT4, BCL2, TGM2, CASP6, CAV1, STC2
GO:0014074	response to purine-containing compound	149	2	0.8	1.00000	1	FOS, PCK1
GO:0014706	striated muscle tissue development	424	7	2.27	1.00000	1	CITED2, FOS, MAFF, BCL2, VEGFA, CAV1, SAP30
GO:0014812	muscle cell migration	114	2	0.61	1.00000	1	SERPINE1, BCL2
GO:0014823	response to activity	82	4	0.44	0.00250	1	PPARGC1A, FOS, ANXA2, PCK1
GO:0014855	striated muscle cell proliferation	85	2	0.45	1.00000	1	CITED2, FOS
GO:0014909	smooth muscle cell migration	100	2	0.53	1.00000	1	SERPINE1, BCL2
GO:0014910	regulation of smooth muscle cell migration	93	2	0.5	1.00000	1	SERPINE1, BCL2
GO:0015012	heparan sulfate proteoglycan biosynthetic process	33	4	0.18	0.07987	1	B3GALT6, EXT1, NDST1, HS3ST1
GO:0015031	protein transport	1430	8	7.64	0.60814	1	KDELR3, GCK, HSPA5, KIF5A, PRKCA, VLDLR, CAV1, IRS2
GO:0015711	organic anion transport	458	4	2.45	1.00000	1	PLIN2, SLC37A4, SLC6A6, IRS2
GO:0015718	monocarboxylic acid transport	178	2	0.95	1.00000	1	PLIN2, IRS2
GO:0015748	organophosphate ester transport	173	2	0.92	1.00000	1	SLC37A4, SCARB1
GO:0015749	monosaccharide transmembrane transport	124	3	0.66	1.00000	1	HK2, SLC2A5, IRS2
GO:0015833	peptide transport	270	3	1.44	1.00000	1	GCK, PRKCA, IRS2
GO:0015849	organic acid transport	354	3	1.89	1.00000	1	PLIN2, SLC6A6, IRS2
GO:0015850	organic hydroxy compound transport	289	4	1.54	1.00000	1	ANXA2, TGM2, CAV1, SCARB1
GO:0015908	fatty acid transport	120	2	0.64	1.00000	1	PLIN2, IRS2
GO:0015909	long-chain fatty acid transport	66	2	0.35	0.22527	1	PLIN2, IRS2
GO:0015918	sterol transport	131	3	0.7	1.00000	1	ANXA2, CAV1, SCARB1
GO:0015980	energy derivation by oxidation of organic compounds	350	9	1.87	1.00000	1	PPARGC1A, CAVIN3, AK4, GAA, GCK, GYS1, PHKG1, PYGM, IRS2
GO:0016032	viral process	438	5	2.34	1.00000	1	ISG20, JUN, BCL2, CAV1, SCARB1
GO:0016042	lipid catabolic process	351	4	1.88	1.00000	1	HEXA, PCK1, IRS2, SCARB1
GO:0016043	cellular component organization	6751	43	36.09	1.00000	1	CDKN1B, PPARGC1A, CAVIN3, PLIN2, COL5A1, ADM, CSRP2, CCN2, DCN, EDN2, EFNA1, EFNA3, EXT1, ALDOA, ALDOB, JMJD6, NEDD4L, GAA, FAM162A, ANXA2, HAS1, HEXA, HK2, HSPA5, KIF5A, SERPINE1, PHKG1, PLAUR, DDIT4, KLHL24, ANKZF1, PRKCA, BCL2, SIAH2, BTG1, TGM2, TPBG, VEGFA, VHL, VLDLR, CAV1, IER3, SCARB1
GO:0016049	cell growth	488	7	2.61	1.00000	1	CDKN1B, EDN2, EXT1, NEDD4L, BCL2, BTG1, VEGFA
GO:0016050	vesicle organization	384	3	2.05	0.53661	1	ANXA2, BCL2, CAV1
GO:0016051	carbohydrate biosynthetic process	207	13	1.11	1.00000	1	PPARGC1A, EXT1, ALDOB, ALDOC, SLC37A4, GCK, GYS1, HAS1, NDST1, PCK1, PGAM2, PGM1, IRS2
GO:0016052	carbohydrate catabolic process	180	13	0.96	1.00000	1	ALDOA, ALDOB, ALDOC, GAA, GCK, HK1, HK2, PFKP, PGAM2, PGM1, DDIT4, PYGM, IER3
GO:0016053	organic acid biosynthetic process	331	3	1.77	1.00000	1	EDN2, LDHC, ERRFI1
GO:0016054	organic acid catabolic process	249	6	1.33	1.00000	1	HEXA, IDS, LDHC, PCK1, NAGK, IRS2
GO:0016055	Wnt signaling pathway	473	5	2.53	1.00000	1	EXT1, FOXO3, SIAH2, TPBG, CAV1
GO:0016070	RNA metabolic process	4969	29	26.56	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, KLF6, DCN, EFNA1, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, ANXA2, HSPA5, ISG20, JUN, MXI1, NFIL3, PCK1, PLAC8, PRKCA, SIAH2, BTG1, VEGFA, VHL, CAV1, SAP30
GO:0016071	mRNA metabolic process	867	5	4.63	1.00000	1	PPARGC1A, PNRC1, JMJD6, ANXA2, PRKCA
GO:0016125	sterol metabolic process	159	3	0.85	1.00000	1	ERRFI1, VLDLR, SCARB1
GO:0016192	vesicle-mediated transport	1583	13	8.46	0.76654	1	KDELR3, ADM, JMJD6, NEDD4L, ANXA2, KIF5A, SERPINE1, ACKR3, TGM2, VEGFA, VLDLR, CAV1, SCARB1
GO:0016236	macroautophagy	370	3	1.98	1.00000	1	DCN, GAA, HK2
GO:0016239	positive regulation of macroautophagy	95	2	0.51	0.31470	1	DCN, HK2
GO:0016241	regulation of macroautophagy	191	2	1.02	1.00000	1	DCN, HK2
GO:0016310	phosphorylation	1367	15	7.31	0.14168	1	CDKN1B, CDKN1C, EFNA1, AK4, HK1, PCK1, PFKP, PHKG1, PLAUR, ERRFI1, NAGK, PRKCA, VEGFA, CAV1, IRS2
GO:0016331	morphogenesis of embryonic epithelium	143	2	0.76	1.00000	1	CITED2, ADM
GO:0016358	dendrite development	239	4	1.28	1.00000	1	EFNA1, NEDD4L, TPBG, VLDLR
GO:0016477	cell migration	1649	26	8.82	0.06020	1	CDKN1B, CITED2, COL5A1, CCN2, DCN, EDN2, EFNA1, EXT1, F3, FOXO3, GCNT2, HAS1, HSPA5, SERPINE1, ERRFI1, DDIT4, PRKCA, ACKR3, BCL2, BTG1, TPBG, VEGFA, CAV1, IRS2, SAP30, SCARB1
GO:0016485	protein processing	245	5	1.31	1.00000	1	F3, ANXA2, SERPINE1, PLAUR, CASP6
GO:0016525	negative regulation of angiogenesis	160	3	0.86	0.19238	1	DCN, EFNA3, SERPINE1
GO:0016567	protein ubiquitination	727	7	3.89	0.76061	1	NEDD4L, HSPA5, KLHL24, BCL2, SIAH2, VHL, CAV1
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	180	4	0.96	1.00000	1	CDKN1C, CITED2, HSPA5, SAP30
GO:0018105	peptidyl-serine phosphorylation	159	2	0.85	0.35458	1	PCK1, CAV1
GO:0018108	peptidyl-tyrosine phosphorylation	204	4	1.09	1.00000	1	EFNA1, ERRFI1, VEGFA, CAV1
GO:0018193	peptidyl-amino acid modification	648	7	3.46	1.00000	1	EFNA1, JMJD6, PCK1, ERRFI1, PRKCA, VEGFA, CAV1
GO:0018209	peptidyl-serine modification	171	2	0.91	1.00000	1	PCK1, CAV1
GO:0018212	peptidyl-tyrosine modification	206	4	1.1	1.00000	1	EFNA1, ERRFI1, VEGFA, CAV1
GO:0019058	viral life cycle	322	4	1.72	1.00000	1	ISG20, BCL2, CAV1, SCARB1
GO:0019079	viral genome replication	130	2	0.69	1.00000	1	ISG20, BCL2
GO:0019216	regulation of lipid metabolic process	344	6	1.84	1.00000	1	PPARGC1A, ADM, PCK1, CAV1, IRS2, SCARB1
GO:0019217	regulation of fatty acid metabolic process	108	3	0.58	0.22775	1	PPARGC1A, CAV1, IRS2
GO:0019219	regulation of nucleobase-containing compound metabolic process	4072	31	21.77	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, KLF6, DCN, EFNA1, ALDOB, ZNF292, FOXO3, JMJD6, FOS, MAFF, PRDX5, GCK, ANXA2, HSPA5, JUN, MXI1, NFIL3, PCK1, PLAC8, DDIT4, PRKCA, SIAH2, BTG1, VEGFA, VHL, CAV1, SAP30, IER3
GO:0019220	regulation of phosphate metabolic process	906	13	4.84	1.00000	1	CDKN1B, CDKN1C, EFNA1, ALDOB, GCK, PLAUR, ERRFI1, DDIT4, VEGFA, CAV1, IRS2, IER3, SCARB1
GO:0019221	cytokine-mediated signaling pathway	544	6	2.91	0.33422	1	EDN2, EXT1, F3, FOXO3, ACKR3, CAV1
GO:0019222	regulation of metabolic process	7078	51	37.84	1.00000	1	CDKN1B, CDKN1C, CITED2, PPARGC1A, PNRC1, CAVIN3, KLF6, ADM, CCN2, DCN, EFNA1, EFNA3, AK4, F3, ALDOB, ZNF292, FOXO3, JMJD6, NEDD4L, FOS, MAFF, PRDX5, FAM162A, GCK, GCNT2, ANXA2, HK1, HK2, HSPA5, JUN, MXI1, NFIL3, SERPINE1, PCK1, PLAC8, PLAUR, ERRFI1, DDIT4, PRKCA, LXN, BCL2, SIAH2, BTG1, VEGFA, VHL, CAV1, STC2, IRS2, SAP30, IER3, SCARB1
GO:0019229	regulation of vasoconstriction	68	3	0.36	0.11408	1	ADM, EDN2, CAV1
GO:0019318	hexose metabolic process	238	16	1.27	1.00000	1	PPARGC1A, ALDOA, ALDOB, ALDOC, SLC37A4, GAA, GCK, HK1, HK2, PCK1, PFKP, PGAM2, PGM1, ERRFI1, BRS3, IRS2
GO:0019319	hexose biosynthetic process	92	8	0.49	1.00000	1	PPARGC1A, ALDOB, ALDOC, SLC37A4, GCK, PCK1, PGAM2, PGM1
GO:0019320	hexose catabolic process	50	7	0.27	1.00000	1	ALDOB, GCK, HK1, HK2, PFKP, PGAM2, PGM1
GO:0019362	pyridine nucleotide metabolic process	172	12	0.92	1.00000	1	ALDOA, ALDOB, ALDOC, PRDX5, GCK, HK1, HK2, PFKP, PGAM2, PGM1, DDIT4, IER3
GO:0019364	pyridine nucleotide catabolic process	100	11	0.53	1.00000	1	ALDOA, ALDOB, ALDOC, GCK, HK1, HK2, PFKP, PGAM2, PGM1, DDIT4, IER3
GO:0019395	fatty acid oxidation	107	2	0.57	1.00000	1	PPARGC1A, IRS2
GO:0019432	triglyceride biosynthetic process	44	2	0.24	1.00000	1	PCK1, SCARB1
GO:0019538	protein metabolic process	4847	36	25.91	1.00000	1	CDKN1B, CDKN1C, B3GALT6, EFNA1, EFNA3, EXT1, F3, FOXO3, JMJD6, NEDD4L, FAM162A, GCNT2, ANXA2, HEXA, HSPA5, NDST1, IDS, SERPINE1, PCK1, PHKG1, PLAUR, ERRFI1, KLHL24, ANKZF1, PRKCA, LXN, BCL2, SIAH2, TGM2, VEGFA, VHL, CASP6, CAV1, IER3, CHST3, HS3ST1
GO:0019637	organophosphate metabolic process	1062	17	5.68	1.00000	1	AK4, ALDOA, ALDOB, ALDOC, PRDX5, GCK, HK1, HK2, LDHC, PCK1, PFKP, PGAM2, PGM1, DDIT4, NAGK, IER3, SCARB1
GO:0019674	NAD metabolic process	64	6	0.34	1.00000	1	ALDOB, GCK, HK1, HK2, PFKP, PGAM2
GO:0019677	NAD catabolic process	21	5	0.11	1.00000	1	GCK, HK1, HK2, PFKP, PGAM2
GO:0019682	glyceraldehyde-3-phosphate metabolic process	12	2	0.06	1.00000	1	ALDOB, PCK1
GO:0019693	ribose phosphate metabolic process	374	13	2	1.00000	1	AK4, ALDOA, ALDOB, ALDOC, GCK, HK1, HK2, LDHC, PFKP, PGAM2, PGM1, DDIT4, IER3
GO:0019722	calcium-mediated signaling	235	2	1.26	0.51720	1	EDN2, ACKR3
GO:0019725	cellular homeostasis	831	17	4.44	1.00000	1	PPARGC1A, CP, EDN2, ALDOA, FOXO3, GAA, PRDX5, GCK, HK1, HK2, MT2A, PCK1, BCL2, TGM2, CAV1, STC2, IRS2
