Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	2/81	0.017501658697958892	0.08198145390096534	0	0	10.48048523206751	42.398379802278754	BCL2;PPARGC1A
Sterol Homeostasis (GO:0055092)	2/81	0.017501658697958892	0.08198145390096534	0	0	10.48048523206751	42.398379802278754	SCARB1;CAV1
Positive Regulation of Organelle Organization (GO:0010638)	2/81	0.017501658697958892	0.08198145390096534	0	0	10.48048523206751	42.398379802278754	ANXA2;DCN
Negative Regulation of Cell Differentiation (GO:0045596)	3/220	0.01761008769184488	0.08200976884399853	0	0	5.80439258750858	23.445586491287262	EFNA1;COL5A1;CAV1
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	2/82	0.017910873954623378	0.08229615711087707	0	0	10.348958333333334	41.62710426921145	EFNA3;DCN
Regulation of Cell Growth (GO:0001558)	3/222	0.018034417104955253	0.08229615711087707	0	0	5.750801515593121	23.092189855284207	BTG1;CDKN1B;BCL2
Wnt Signaling Pathway (GO:0016055)	2/83	0.018324142941730272	0.08229615711087707	0	0	10.220679012345679	40.877971632620635	SIAH2;CAV1
Regulation of Autophagy (GO:0010506)	3/230	0.019788778778798755	0.08229615711087707	0	0	5.545880588621239	21.75449430923437	BCL2;VHL;DCN
Regulation of Endothelial Cell Differentiation (GO:0045601)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	BTG1
Regulation of Epidermis Development (GO:0045682)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	MAFF
Regulation of Fibroblast Apoptotic Process (GO:2000269)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	BTG1
Regulation of Gap Junction Assembly (GO:1903596)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	CAV1
Negative Regulation of Nitric Oxide Biosynthetic Process (GO:0045019)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	CAV1
Negative Regulation of Nitric Oxide Metabolic Process (GO:1904406)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	CAV1
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	NAGK
Regulation of Pinocytosis (GO:0048548)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	CAV1
Brown Fat Cell Differentiation (GO:0050873)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	PPARGC1A
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	AK4
+ Reg of Blood Vessel Endothelial Cell Proliferation Inv in Sprouting Angiogenesis (GO:1903589)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	VEGFA
Skin Morphogenesis (GO:0043589)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	ERRFI1
Positive Regulation of Epithelial Tube Formation (GO:1905278)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	VEGFA
Positive Regulation of Vesicle Fusion (GO:0031340)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	ANXA2
Lactation (GO:0007595)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	VEGFA
Reelin-Mediated Signaling Pathway (GO:0038026)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	VLDLR
Mitral Valve Development (GO:0003174)	1/8	0.01982916145118511	0.08229615711087707	0	0	58.142857142857146	227.9549801512961	EFNA1
Positive Regulation of Biosynthetic Process (GO:0009891)	2/87	0.020017318109897504	0.08252285417759875	0	0	9.737745098039216	38.08585452607372	PRDX5;PPARGC1A
Positive Regulation of Endothelial Cell Migration (GO:0010595)	2/88	0.020450527887125446	0.08252285417759875	0	0	9.624031007751938	37.43504172973695	SCARB1;VEGFA
Glucose Homeostasis (GO:0042593)	2/92	0.022222383975626977	0.08252285417759875	0	0	9.194444444444445	35.00007985571613	SLC37A4;PPARGC1A
Negative Regulation of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	ERRFI1
Negative Regulation of Oxidoreductase Activity (GO:0051354)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	PRDX5
Aminoglycan Metabolic Process (GO:0006022)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	HEXA
Negative Regulation of Voltage-Gated Potassium Channel Activity (GO:1903817)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	CAV1
Regulation of Protein Localization to Early Endosome (GO:1902965)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Oxidative Demethylation (GO:0070989)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	JMJD6
Phosphate Ion Transmembrane Transport (GO:0035435)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	SLC37A4
Regulation of Transmembrane Transporter Activity (GO:0022898)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	BCL2
Collagen Biosynthetic Process (GO:0032964)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	COL5A1
Commissural Neuron Axon Guidance (GO:0071679)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Positive Regulation of Calcium Ion Transport Into Cytosol (GO:0010524)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	CAV1
Endothelial Cell Chemotaxis (GO:0035767)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Glucan Biosynthetic Process (GO:0009250)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	GYS1
Glucosamine-Containing Compound Catabolic Process (GO:1901072)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	NAGK
Glycogen Biosynthetic Process (GO:0005978)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	GYS1
Positive Regulation of Protein Autophosphorylation (GO:0031954)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Positive Regulation of Protein Localization to Early Endosome (GO:1902966)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Positive Regulation of Protein Localization to Endosome (GO:1905668)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	VEGFA
Lung Epithelium Development (GO:0060428)	1/9	0.022280559123686802	0.08252285417759875	0	0	50.87244897959184	193.52086993316271	ERRFI1
Regulation of Epithelial Cell Proliferation (GO:0050678)	2/93	0.022674995409076425	0.08252285417759875	0	0	9.092948717948717	34.43038199107018	CDKN1B;VEGFA
Negative Regulation of Angiogenesis (GO:0016525)	2/93	0.022674995409076425	0.08252285417759875	0	0	9.092948717948717	34.43038199107018	EFNA3;DCN
Positive Regulation of Gene Expression (GO:0010628)	4/436	0.023321807673234513	0.08252285417759875	0	0	3.928743961352657	14.765659316226715	CITED2;F3;PPARGC1A;VEGFA
Positive Regulation of Cell Motility (GO:2000147)	3/249	0.02432234530488415	0.08252285417759875	0	0	5.112610275038921	19.00029925474201	CAV1;F3;VEGFA
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	2/97	0.024523395696302068	0.08252285417759875	0	0	8.708333333333334	32.29161197321332	PRDX5;JMJD6
N-acetylneuraminate Metabolic Process (GO:0006054)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	NAGK
UDP-N-acetylglucosamine Metabolic Process (GO:0006047)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	NAGK
Angiogenesis Involved in Wound Healing (GO:0060055)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Angiotensin-Activated Signaling Pathway (GO:0038166)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	CAV1
Negative Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	DCN
Cellular Response to Increased Oxygen Levels (GO:0036295)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	CAV1
Respiratory Electron Transport Chain (GO:0022904)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	PPARGC1A
Positive Regulation of Branching Involved in Ureteric Bud Morphogenesis (GO:0090190)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Dopamine Transport (GO:0015872)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	TGM2
Surfactant Homeostasis (GO:0043129)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Positive Regulation of Gluconeogenesis (GO:0045722)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	PPARGC1A
Fructose 6-Phosphate Metabolic Process (GO:0006002)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	PFKP
Glucan Metabolic Process (GO:0044042)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	PYGM
Positive Regulation of Neuroblast Proliferation (GO:0002052)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Positive Regulation of Nitric-Oxide Synthase Activity (GO:0051000)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	SCARB1
Induction of Positive Chemotaxis (GO:0050930)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Receptor-Mediated Endocytosis of Virus by Host Cell (GO:0019065)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	CAV1
Mitral Valve Morphogenesis (GO:0003183)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	EFNA1
Regulation of Animal Organ Morphogenesis (GO:2000027)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	CITED2
Negative Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000048)	1/10	0.02472594881725805	0.08252285417759875	0	0	45.21768707482993	167.3010120823387	VEGFA
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.026122995617848196	0.08499781730957777	0	0	4.969388613236902	18.113119825542512	EFNA1;F3;VEGFA
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	2/102	0.02691772640191098	0.08499781730957777	0	0	8.270833333333334	29.898816321570965	TGM2;VEGFA
AMP Metabolic Process (GO:0046033)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	AK4
Regulation of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	ERRFI1
Negative Regulation of Potassium Ion Transmembrane Transport (GO:1901380)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CAV1
Negative Regulation of Potassium Ion Transport (GO:0043267)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CAV1
Amino Sugar Biosynthetic Process (GO:0046349)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	NAGK
Nodal Signaling Pathway (GO:0038092)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CITED2
Regulation of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CAV1
Endocytosis Involved in Viral Entry Into Host Cell (GO:0075509)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CAV1
Positive Regulation of Fatty Acid Oxidation (GO:0046321)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	PPARGC1A
Positive Regulation of Triglyceride Biosynthetic Process (GO:0010867)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	SCARB1
Positive Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	VEGFA
Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	KDELR3
Monocyte Differentiation (GO:0030224)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	VEGFA
Regulation of Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:1901844)	1/11	0.027165344857992397	0.08499781730957777	0	0	40.69387755102041	146.73452100035948	CAV1
Calcium Ion Homeostasis (GO:0055074)	2/105	0.0283980432384044	0.08716400006137714	0	0	8.028721682847896	28.593770697553435	STC2;CAV1
Regulation of RNA Biosynthetic Process (GO:2001141)	4/465	0.02865986913644947	0.08716400006137714	0	0	3.6761293973403752	13.058557938368292	BTG1;NFIL3;VHL;PPARGC1A
Alanine Transport (GO:0032328)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	SLC6A6
Negative Regulation of Vascular Permeability (GO:0043116)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	VEGFA
Branching Involved in Blood Vessel Morphogenesis (GO:0001569)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	VEGFA
Camera-Type Eye Morphogenesis (GO:0048593)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	VEGFA
Cellular Response to Angiotensin (GO:1904385)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	CAV1
Cellular Response to Catecholamine Stimulus (GO:0071870)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	TGM2
Cellular Response to Dopamine (GO:1903351)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	TGM2
Response to Misfolded Protein (GO:0051788)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	CAV1
Signal Release (GO:0023061)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	TGM2
Positive Regulation of Dendrite Development (GO:1900006)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	VLDLR
Wound Healing, Spreading of Epidermal Cells (GO:0035313)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	COL5A1
Positive Regulation of Vascular Permeability (GO:0043117)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	VEGFA
Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	AK4
Negative Regulation of Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:1902548)	1/12	0.029598761568907096	0.08716400006137714	0	0	36.99257884972171	130.2147194065139	DCN
Positive Regulation of DNA Metabolic Process (GO:0051054)	2/108	0.02991047692165705	0.08775931140749925	0	0	7.800314465408805	27.37556602865933	CDKN1B;VEGFA
Positive Regulation of Cellular Component Organization (GO:0051130)	2/111	0.03145448478079644	0.08876469485210792	0	0	7.584480122324159	26.23633758944092	ANXA2;VEGFA
Regulation of Cell Migration (GO:0030334)	4/479	0.031478235020909136	0.08876469485210792	0	0	3.5652173913043477	12.33015790183302	CITED2;CAV1;F3;VEGFA
Negative Regulation of Signal Transduction (GO:0009968)	3/277	0.03194530767237148	0.08876469485210792	0	0	4.583630998602268	15.784787458078151	BCL2;VHL;DCN
Negative Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	CDKN1B
Negative Regulation of Receptor Internalization (GO:0002091)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	ANXA2
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	CITED2
Body Fluid Secretion (GO:0007589)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	VEGFA
Cardiac Cell Development (GO:0055006)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	VEGFA
Regulation of Vesicle Fusion (GO:0031338)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	ANXA2
Response to Iron Ion (GO:0010039)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	BCL2
Response to Muramyl Dipeptide (GO:0032495)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	NAGK
Response to Progesterone (GO:0032570)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	CAV1
Positive Regulation of Vasoconstriction (GO:0045907)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	CAV1
Lipid Oxidation (GO:0034440)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	PPARGC1A
Regulation of Branching Involved in Ureteric Bud Morphogenesis (GO:0090189)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	VEGFA
Regulation of Cell Communication by Electrical Coupling (GO:0010649)	1/13	0.03202621324876303	0.08876469485210792	0	0	33.90816326530612	116.6847899929619	CAV1
Mitotic Cell Cycle Phase Transition (GO:0044772)	2/113	0.03250109931246501	0.08958642548722985	0	0	7.447072072072072	25.517253680402074	CDKN1B;CCNG2
Negative Regulation of Growth (GO:0045926)	2/115	0.03356135065785609	0.08958642548722985	0	0	7.31452802359882	24.82828874550635	BTG1;CDKN1B
Protein Complex Oligomerization (GO:0051259)	2/116	0.03409654123377134	0.08958642548722985	0	0	7.25	24.49455514200503	TGM2;JMJD6
Regulation of Coagulation (GO:0050818)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	CAV1
GTP Metabolic Process (GO:0046039)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	AK4
Regulation of Leukocyte Migration (GO:0002685)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VEGFA
Acidic Amino Acid Transport (GO:0015800)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	SLC6A6
Negative Regulation of Protein Tyrosine Kinase Activity (GO:0061099)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	ERRFI1
Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VHL
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	F3
Regulation of Trophoblast Cell Migration (GO:1901163)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VEGFA
Secretion (GO:0046903)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	TPD52
Positive Regulation of Endothelial Cell Chemotaxis (GO:2001028)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VEGFA
Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:0097192)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	BCL2
Eye Photoreceptor Cell Differentiation (GO:0001754)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VEGFA
Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	VEGFA
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	NAGK
Glycogen Catabolic Process (GO:0005980)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	PYGM
Regulation of Aerobic Respiration (GO:1903715)	1/14	0.034447714169871156	0.08958642548722985	0	0	31.298273155416013	105.4223689491126	AK4
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	2/118	0.035176955009368155	0.09118686395632328	0	0	7.124281609195402	23.8475644827565	F3;VEGFA
Negative Regulation of Catabolic Process (GO:0009895)	2/120	0.036270616909118245	0.0925626525187419	0	0	7.002824858757062	23.22660056193845	BCL2;VHL
Negative Regulation of Cell Growth (GO:0030308)	2/121	0.0368223679095263	0.0925626525187419	0	0	6.943627450980392	22.92542614889691	BTG1;CDKN1B
Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	CDKN1B
Regulation of Fatty Acid Oxidation (GO:0046320)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	PPARGC1A
N-acetylglucosamine Metabolic Process (GO:0006044)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	NAGK
Regulation of Neuroblast Proliferation (GO:1902692)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	VEGFA
Regulation of Nitric-Oxide Synthase Activity (GO:0050999)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	SCARB1
Regulation of Oxidative Phosphorylation (GO:0002082)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	AK4
Cellular Response to Misfolded Protein (GO:0071218)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	CAV1
Regulation of Cholesterol Storage (GO:0010885)	1/15	0.03686327859360632	0.0925626525187419	0	0	29.06122448979592	95.91771596133705	SCARB1
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	3/296	0.03775274836306838	0.09390331196509448	0	0	4.282259821363735	14.031667916809715	EFNA1;EFNA3;VEGFA
Regulation of Establishment of Endothelial Barrier (GO:1903140)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	VEGFA
Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	BCL2
Negative Regulation of Signaling Receptor Activity (GO:2000272)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	ERRFI1
Cellular Response to Alkaloid (GO:0071312)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	TGM2
Regulation of Triglyceride Biosynthetic Process (GO:0010866)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	SCARB1
Photoreceptor Cell Development (GO:0042461)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	VEGFA
Positive Regulation of ERAD Pathway (GO:1904294)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	CAV1
Ceramide Catabolic Process (GO:0046514)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	HEXA
Reverse Cholesterol Transport (GO:0043691)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	SCARB1
Positive Regulation of Collagen Biosynthetic Process (GO:0032967)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	PRDX5
Embryonic Heart Tube Development (GO:0035050)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	CITED2
Positive Regulation of Lipid Storage (GO:0010884)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	SCARB1
Glycosphingolipid Catabolic Process (GO:0046479)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	HEXA
Membrane Raft Organization (GO:0031579)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	ANXA2
Reg of Blood Vessel Endothelial Cell Proliferation Inv in Sprouting Angiogenesis (GO:1903587)	1/16	0.039272920734465235	0.09390331196509448	0	0	27.122448979591837	87.80133530116419	VEGFA
Regulation of Neuron Apoptotic Process (GO:0043523)	2/129	0.041351953471259945	0.09620461235670898	0	0	6.5036089238845145	20.718128222258283	BCL2;PPARGC1A
Regulation of Endothelial Cell Chemotaxis (GO:2001026)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	VEGFA
Regulation of Mitochondrial Membrane Permeability (GO:0046902)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	BCL2
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	CDKN1B
Release of Cytochrome C From Mitochondria (GO:0001836)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	BCL2
Positive Chemotaxis (GO:0050918)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	VEGFA
Positive Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090050)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	VEGFA
Positive Regulation of Collagen Metabolic Process (GO:0010714)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	PRDX5
Electron Transport Chain (GO:0022900)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	PPARGC1A
Eye Photoreceptor Cell Development (GO:0042462)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	VEGFA
Negative Regulation of Anoikis (GO:2000811)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	CAV1
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	1/17	0.04167665479123348	0.09620461235670898	0	0	25.426020408163264	80.79916728086499	CAV1
Neuron Projection Guidance (GO:0097485)	2/132	0.0431022856735813	0.0980657512230162	0	0	6.352564102564102	19.973600244527297	EFNA1;EFNA3
Circulatory System Development (GO:0072359)	2/132	0.0431022856735813	0.0980657512230162	0	0	6.352564102564102	19.973600244527297	CDKN1B;CITED2
SMAD Protein Signal Transduction (GO:0060395)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	FOS
Regulation of Oxidoreductase Activity (GO:0051341)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	PRDX5
Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	AK4
