Term	Ont	N	DE	P.DE	adj_pval	GOID
contractile actin filament bundle assembly	BP	113	3	0.0461510768035164	0.35712180931877	GO:0030038
hemopoiesis	BP	974	29	6.29224995602697e-11	5.88986321514155e-09	GO:0030097
lymphocyte differentiation	BP	431	13	1.32212317973385e-05	0.00051493461884809	GO:0030098
regulation of Wnt signaling pathway	BP	347	10	0.000192552724230888	0.00536882301679065	GO:0030111
regulation of cell adhesion	BP	818	24	4.29831944499537e-09	3.32492918734746e-07	GO:0030155
positive regulation of Wnt signaling pathway	BP	151	4	0.0224801457187102	0.220040723339818	GO:0030177
neuron differentiation	BP	1457	25	3.81665650995042e-05	0.0013244154786398	GO:0030182
B cell differentiation	BP	140	7	6.40219947939146e-05	0.00205812698415415	GO:0030183
extracellular matrix organization	BP	339	13	9.75521937287725e-07	4.93924493611271e-05	GO:0030198
T cell differentiation	BP	324	8	0.00222782982520051	0.0412222531942001	GO:0030217
BMP signaling pathway	BP	176	5	0.00839251432212523	0.111650069521409	GO:0030509
regulation of BMP signaling pathway	BP	124	4	0.0117194301315811	0.1469248533885	GO:0030510
epithelial cell differentiation	BP	763	23	5.596986395124e-09	4.27019393529358e-07	GO:0030855
actomyosin structure organization	BP	214	5	0.0182268550761379	0.195973879047393	GO:0031032
neuron projection development	BP	1032	18	0.000404816075582543	0.0101788854761037	GO:0031175
regulation of cell projection organization	BP	667	8	0.101543356579176	0.59644300930109	GO:0031344
positive regulation of cell projection organization	BP	360	4	0.250364220278749	1	GO:0031346
regulation of protein ubiquitination	BP	200	4	0.0538055753850257	0.395547291698064	GO:0031396
negative regulation of protein ubiquitination	BP	78	2	0.105238705614117	0.615194931427786	GO:0031397
negative regulation of protein modification process	BP	320	8	0.00206324550360376	0.0387236590811158	GO:0031400
positive regulation of protein modification process	BP	574	11	0.00268450818091824	0.0476537635493997	GO:0031401
cell-substrate adhesion	BP	360	10	0.000258315079830731	0.00698391183066629	GO:0031589
regulation of actin filament bundle assembly	BP	106	3	0.0393918661112208	0.323946841353185	GO:0032231
positive regulation of actin filament bundle assembly	BP	61	3	0.00923919067637938	0.120721812251249	GO:0032233
protein modification by small protein conjugation	BP	814	9	0.123897419198482	0.693688541066546	GO:0032446
regulation of cellular component size	BP	353	2	0.714117370416964	1	GO:0032535
type II interferon production	BP	124	2	0.218281741503796	1	GO:0032609
interleukin-2 production	BP	67	2	0.0813984231317697	0.51318991486544	GO:0032623
regulation of type II interferon production	BP	124	2	0.218281741503796	1	GO:0032649
regulation of interleukin-2 production	BP	67	2	0.0813984231317697	0.51318991486544	GO:0032663
mononuclear cell proliferation	BP	306	7	0.0062476725868815	0.0950770595024053	GO:0032943
regulation of actin cytoskeleton organization	BP	345	3	0.440688182010471	1	GO:0032956
regulation of actin filament-based process	BP	389	6	0.0585696943247473	0.417407437673295	GO:0032970
muscle cell proliferation	BP	251	16	3.55162860602982e-11	3.4401383515275e-09	GO:0033002
regulation of organelle organization	BP	1170	11	0.206186447333525	1	GO:0033043
T cell differentiation in thymus	BP	89	2	0.130678427073486	0.719538803347289	GO:0033077
protein localization to organelle	BP	1008	11	0.102341874738903	0.60078321091786	GO:0033365
cellular response to stress	BP	1888	45	3.64764401438885e-13	4.27695859750289e-11	GO:0033554
negative regulation of kinase activity	BP	144	6	0.000571148253178308	0.0135074742933188	GO:0033673
positive regulation of kinase activity	BP	223	6	0.00518291427018518	0.0818320085834058	GO:0033674
osteoblast proliferation	BP	36	2	0.0266981446400195	0.251386841204714	GO:0033687
regulation of osteoblast proliferation	BP	31	2	0.0201630983489404	0.208830740638664	GO:0033688
cell junction assembly	BP	521	10	0.00409850554671665	0.0675343983504094	GO:0034329
cell junction organization	BP	852	16	0.000385678419646646	0.00974165967447617	GO:0034330
cellular response to oxidative stress	BP	253	8	0.000458299598865972	0.0113067535587332	GO:0034599
cellular response to reactive oxygen species	BP	148	7	9.08492396344748e-05	0.00283068442038718	GO:0034614
regulation of transmembrane transport	BP	477	8	0.0205249989788255	0.208830740638664	GO:0034762
positive regulation of transmembrane transport	BP	210	3	0.185856649927185	0.921547840435751	GO:0034764
regulation of monoatomic ion transmembrane transport	BP	344	4	0.226116937303361	1	GO:0034765
response to endoplasmic reticulum stress	BP	283	11	5.96636889202618e-06	0.000256599934703782	GO:0034976
tube formation	BP	148	5	0.00408485151353438	0.0673592316939444	GO:0035148
regulation of tube size	BP	157	7	0.000131308466230335	0.00387455630553564	GO:0035150
organ growth	BP	181	7	0.000314091730082445	0.00815563568137153	GO:0035265
regulation of tube diameter	BP	156	7	0.000126198307581589	0.00374360305765997	GO:0035296
platelet-derived growth factor receptor-beta signaling pathway	BP	63	3	0.0100904235820682	0.129639248305256	GO:0035791
ERBB signaling pathway	BP	180	4	0.0391258837528597	0.322116200386625	GO:0038127
growth	BP	940	29	2.71191236314793e-11	2.68515482783153e-09	GO:0040007
regulation of growth	BP	614	21	3.02323017792789e-09	2.37991243476599e-07	GO:0040008
T cell proliferation	BP	216	2	0.451781965290307	1	GO:0042098
B cell proliferation	BP	92	5	0.000498912686861269	0.0120159749598869	GO:0042100
T cell activation	BP	591	11	0.00334844995833961	0.0573380231913065	GO:0042110
B cell activation	BP	285	11	6.37754636699768e-06	0.000273228803776874	GO:0042113
regulation of cell population proliferation	BP	1772	47	1.82772253064491e-15	2.66130735540571e-13	GO:0042127
vasoconstriction	BP	89	4	0.00368823226725127	0.062059243542163	GO:0042310
regulation of phosphorylation	BP	694	18	2.38969387700089e-06	0.000110911667066304	GO:0042325
negative regulation of phosphorylation	BP	226	9	3.51615196756325e-05	0.00123553365194597	GO:0042326
positive regulation of phosphorylation	BP	437	11	0.000297811938855766	0.00787028988591787	GO:0042327
response to hydrogen peroxide	BP	99	5	0.000697338888157452	0.0159664087876379	GO:0042542
signal transduction in response to DNA damage	BP	171	5	0.00746012477713549	0.101092858750015	GO:0042770
chordate embryonic development	BP	667	18	1.36900853968929e-06	6.60146585437185e-05	GO:0043009
extracellular structure organization	BP	340	13	1.00809103092256e-06	5.06958284128504e-05	GO:0043062
positive regulation of apoptotic process	BP	568	21	7.58930397105216e-10	6.3323787965206e-08	GO:0043065
positive regulation of programmed cell death	BP	585	22	2.11775424900103e-10	1.85745390390728e-08	GO:0043068
positive regulation of catalytic activity	BP	503	12	0.000259435715638862	0.00700570772485159	GO:0043085
negative regulation of catalytic activity	BP	306	11	1.24304017011767e-05	0.000490131839112944	GO:0043086
regulation of canonical NF-kappaB signal transduction	BP	300	7	0.00562491268614528	0.0870089959645864	GO:0043122
positive regulation of canonical NF-kappaB signal transduction	BP	214	5	0.0182268550761379	0.195973879047393	GO:0043123
stress fiber assembly	BP	113	3	0.0461510768035164	0.35712180931877	GO:0043149
regulation of monoatomic ion transport	BP	471	9	0.00652454381090866	0.0966087669353541	GO:0043269
positive regulation of monoatomic ion transport	BP	209	3	0.184089005606962	0.919124802086936	GO:0043270
regulation of protein binding	BP	108	2	0.177325738467346	0.894579438762577	GO:0043393
regulation of MAPK cascade	BP	661	20	5.54119017543388e-08	3.48719307142136e-06	GO:0043408
negative regulation of MAPK cascade	BP	171	4	0.033375559475545	0.291241956128551	GO:0043409
positive regulation of MAPK cascade	BP	463	16	2.17025000119126e-07	1.22402100067187e-05	GO:0043410
positive regulation of neuron apoptotic process	BP	69	4	0.00145663595839805	0.0288196588642912	GO:0043525
blood vessel endothelial cell migration	BP	182	8	4.80660336329438e-05	0.00160541993594411	GO:0043534
regulation of blood vessel endothelial cell migration	BP	156	6	0.000868277634656294	0.0189270930967445	GO:0043535
positive regulation of blood vessel endothelial cell migration	BP	78	5	0.000231929906012921	0.0063397968664489	GO:0043536
regulation of kinase activity	BP	397	11	0.000130461720809905	0.00385467667931442	GO:0043549
negative regulation of molecular function	BP	595	17	1.26278464606341e-06	6.14242714956346e-05	GO:0044092
positive regulation of molecular function	BP	831	18	2.72987350473507e-05	0.000987274706793636	GO:0044093
external encapsulating structure organization	BP	341	13	1.04162610720615e-06	5.21468458794128e-05	GO:0045229
leukocyte activation	BP	992	23	6.23798692209629e-07	3.23185750349909e-05	GO:0045321
regulation of T cell differentiation	BP	192	2	0.393581266940828	1	GO:0045580
regulation of lymphocyte differentiation	BP	225	3	0.21287165311995	1	GO:0045619
regulation of angiogenesis	BP	363	18	1.27879975559109e-10	1.14875407076848e-08	GO:0045765
positive regulation of angiogenesis	BP	192	12	1.34041589345664e-08	9.51012269886209e-07	GO:0045766
positive regulation of cell adhesion	BP	498	16	5.71957643055353e-07	2.99813467576168e-05	GO:0045785
negative regulation of cell cycle	BP	405	9	0.0024549099117647	0.0444999861792466	GO:0045786
positive regulation of cell cycle	BP	344	5	0.0975561742915481	0.587234923228076	GO:0045787
regulation of protein kinase activity	BP	369	10	0.000314100700898499	0.00815563568137153	GO:0045859
positive regulation of protein kinase activity	BP	210	6	0.00387882214457867	0.0645189949657908	GO:0045860
positive regulation of DNA-templated transcription	BP	1698	35	1.03743247487415e-08	7.50387034910597e-07	GO:0045893
positive regulation of vasoconstriction	BP	33	2	0.0226855443364588	0.220886606961377	GO:0045907
negative regulation of mitotic cell cycle	BP	246	7	0.00189358902851949	0.0359636627257947	GO:0045930
positive regulation of mitotic cell cycle	BP	136	2	0.249500446950615	1	GO:0045931
negative regulation of nucleobase-containing compound metabolic process	BP	1528	32	3.38577029796646e-08	2.21847619700284e-06	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2126	41	3.07824977469406e-09	2.41469184790966e-07	GO:0045935
positive regulation of phosphate metabolic process	BP	493	13	5.30803067240803e-05	0.00173645091512344	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1262	30	5.7671033336055e-09	4.35523823952757e-07	GO:0045944
alpha-beta T cell activation	BP	198	5	0.0134592178762632	0.159932247132194	GO:0046631
alpha-beta T cell differentiation	BP	138	5	0.0030308398190797	0.0528764621525078	GO:0046632
lymphocyte activation	BP	823	20	1.73844950323885e-06	8.2754653916998e-05	GO:0046649
lymphocyte proliferation	BP	298	7	0.00542804938468274	0.0849200029437937	GO:0046651
protein autophosphorylation	BP	173	5	0.00782393388103503	0.105045584107968	GO:0046777
platelet-derived growth factor receptor signaling pathway	BP	106	6	0.000109066926014699	0.00330584078606185	GO:0048008
focal adhesion assembly	BP	85	3	0.0224308772379627	0.219654981585641	GO:0048041
fibroblast proliferation	BP	110	6	0.000133783487131437	0.00393196375503188	GO:0048144
regulation of fibroblast proliferation	BP	90	6	4.37021112093483e-05	0.00147738335891026	GO:0048145
positive regulation of fibroblast proliferation	BP	54	5	3.9841657985884e-05	0.00137398213097449	GO:0048146
hematopoietic or lymphoid organ development	BP	102	2	0.162301101164905	0.832054046518247	GO:0048534
spleen development	BP	40	2	0.0324552739269239	0.283767108533756	GO:0048536
thymus development	BP	50	2	0.0487006749339414	0.362982146596971	GO:0048538
developmental cell growth	BP	231	5	0.0243899772317895	0.234408935621142	GO:0048588
developmental growth	BP	679	21	1.73703014969721e-08	1.20929867734232e-06	GO:0048589
embryonic morphogenesis	BP	626	15	4.22607180552861e-05	0.00144399428962525	GO:0048598
regulation of developmental growth	BP	326	12	3.91388814374801e-06	0.000172660594190927	GO:0048638
neuron development	BP	1180	20	0.000278802218077589	0.00747431505936527	GO:0048666
cell morphogenesis involved in neuron differentiation	BP	593	13	0.000326046418623391	0.00842652217412054	GO:0048667
axon extension	BP	110	2	0.182381829038667	0.911418211602383	GO:0048675
generation of neurons	BP	1535	26	3.27775897064864e-05	0.00115819856372704	GO:0048699
astrocyte differentiation	BP	91	4	0.00399348373373248	0.0659502080208245	GO:0048708
tissue morphogenesis	BP	623	17	2.34682489142251e-06	0.000109149404866619	GO:0048729
gland development	BP	450	20	8.0474231862307e-11	7.47002057261864e-09	GO:0048732
cardiac muscle tissue development	BP	251	5	0.0331872099355662	0.289711858520589	GO:0048738
branching morphogenesis of an epithelial tube	BP	159	4	0.026529790179151	0.251075049112628	GO:0048754
neuron projection morphogenesis	BP	661	15	7.77577996155173e-05	0.00246413692721834	GO:0048812
cell projection morphogenesis	BP	682	15	0.000109785508005321	0.00331859097332773	GO:0048858
homeostasis of number of cells	BP	339	17	3.59093176717111e-10	3.07687607342454e-08	GO:0048872
regulation of peptidyl-tyrosine phosphorylation	BP	156	5	0.00509892366886843	0.0806201713946423	GO:0050730
positive regulation of peptidyl-tyrosine phosphorylation	BP	116	3	0.0492120977817161	0.366091723714389	GO:0050731
regulation of dendrite development	BP	102	3	0.0357741941033109	0.29838169083997	GO:0050773
regulation of catalytic activity	BP	880	22	3.1756877651831e-07	1.75553280478286e-05	GO:0050790
regulation of synapse structure or activity	BP	321	5	0.0780326456058085	0.503741315214779	GO:0050803
modulation of chemical synaptic transmission	BP	509	5	0.291337719451554	1	GO:0050804
positive regulation of synaptic transmission	BP	169	2	0.335349627766026	1	GO:0050806
regulation of synapse organization	BP	315	5	0.073321293092486	0.486922595915358	GO:0050807
synapse organization	BP	579	8	0.0539848863184345	0.395547291698064	GO:0050808
antigen receptor-mediated signaling pathway	BP	192	2	0.393581266940828	1	GO:0050851
regulation of T cell activation	BP	394	5	0.147484321727573	0.784962031759197	GO:0050863
regulation of cell activation	BP	652	14	0.000237952571560038	0.00649645513384133	GO:0050865
positive regulation of cell activation	BP	391	8	0.0068443568906202	0.0966087669353541	GO:0050867
positive regulation of T cell activation	BP	260	4	0.112932438626091	0.645574819428296	GO:0050870
cognition	BP	329	6	0.0298423273651604	0.26455526026305	GO:0050890
leukocyte migration	BP	395	13	5.21805478424834e-06	0.000225723931035892	GO:0050900
actin filament bundle assembly	BP	165	3	0.111847054930353	0.643192743866393	GO:0051017
regulation of DNA metabolic process	BP	500	7	0.0652153385687027	0.446954655010125	GO:0051052
positive regulation of developmental process	BP	1390	40	2.4905550408321e-14	3.2831115502756e-12	GO:0051094
regulation of binding	BP	208	4	0.0604068952344573	0.426935033410193	GO:0051098
positive regulation of binding	BP	101	2	0.1598201814186	0.827804038621934	GO:0051099
sequestering of calcium ion	BP	138	2	0.254722639027538	1	GO:0051208
release of sequestered calcium ion into cytosol	BP	131	2	0.236462681594168	1	GO:0051209
maintenance of location	BP	224	9	3.28047083989479e-05	0.00115819856372704	GO:0051235
negative regulation of protein metabolic process	BP	743	15	0.000276238351602385	0.00742344752351983	GO:0051248
regulation of lymphocyte activation	BP	520	11	0.00124330640222906	0.0254113578246412	GO:0051249
positive regulation of lymphocyte activation	BP	336	8	0.0027841938074178	0.0492271981282967	GO:0051251
regulation of RNA metabolic process	BP	3825	52	1.74718091995862e-06	8.29929563642606e-05	GO:0051252
positive regulation of RNA metabolic process	BP	1925	37	2.29637674804265e-08	1.56448566339126e-06	GO:0051254
regulation of sequestering of calcium ion	BP	134	2	0.244281723924884	1	GO:0051282
negative regulation of sequestering of calcium ion	BP	132	2	0.239067626072143	1	GO:0051283
regulation of transferase activity	BP	462	12	0.000118732151253818	0.00355526191617278	GO:0051338
regulation of oxidoreductase activity	BP	62	4	0.000976689595722411	0.0208616402814035	GO:0051341
positive regulation of transferase activity	BP	263	6	0.0112050319251595	0.141994141768318	GO:0051347
negative regulation of transferase activity	BP	167	7	0.000192267027025911	0.00536757497253538	GO:0051348
positive regulation of oxidoreductase activity	BP	34	3	0.00176551882754462	0.0338133408686654	GO:0051353
regulation of stress fiber assembly	BP	94	3	0.0290822110884118	0.258846783311082	GO:0051492
regulation of cytoskeleton organization	BP	529	4	0.515057944769675	1	GO:0051493
positive regulation of cytoskeleton organization	BP	186	4	0.043254613456006	0.338233162012251	GO:0051495
positive regulation of stress fiber assembly	BP	51	3	0.0056279721332691	0.0870089959645864	GO:0051496
maintenance of location in cell	BP	212	9	2.12890486319642e-05	0.000785227525534599	GO:0051651
regulation of cell cycle	BP	1104	17	0.00223801680191231	0.0413763803427407	GO:0051726
regulation of mitochondrial membrane potential	BP	75	3	0.0161364883850814	0.177926703019887	GO:0051881
mitochondrial depolarization	BP	27	2	0.015502564135046	0.172166562213636	GO:0051882
regulation of focal adhesion assembly	BP	63	2	0.0732066156977925	0.486922595915358	GO:0051893
positive regulation of focal adhesion assembly	BP	26	2	0.0144205134814067	0.162581072539868	GO:0051894
membrane depolarization	BP	98	4	0.00519567120983592	0.0819753280543376	GO:0051899
regulation of calcium ion transport	BP	253	6	0.00938104881895947	0.12228847606131	GO:0051924
positive regulation of calcium ion transport	BP	117	3	0.05025402503865	0.373167825874798	GO:0051928
cardiac muscle tissue growth	BP	92	3	0.0275235163277436	0.251635185178554	GO:0055017
calcium ion homeostasis	BP	331	8	0.0025405320880207	0.0459399138449068	GO:0055074
cardiac muscle cell proliferation	BP	61	3	0.00923919067637938	0.120721812251249	GO:0060038
hematopoietic stem cell differentiation	BP	37	3	0.00225714597891486	0.0416264057270409	GO:0060218
regulation of cell development	BP	844	16	0.000347907725965559	0.00892936442288103	GO:0060284
heart growth	BP	100	3	0.0340329598742668	0.292294704638968	GO:0060419
epithelium development	BP	1251	34	1.38199815277301e-11	1.4058518195195e-09	GO:0060429
muscle tissue development	BP	446	18	3.38984411701392e-09	2.6497876224153e-07	GO:0060537
developmental growth involved in morphogenesis	BP	237	5	0.0268494484106296	0.251635185178554	GO:0060560
epithelial tube morphogenesis	BP	337	10	0.000152114927646694	0.00435503141767975	GO:0060562
tube closure	BP	87	3	0.0238282252833334	0.230902654572467	GO:0060606
morphogenesis of a branching epithelium	BP	191	6	0.0024322525340805	0.0442290064480131	GO:0061138
axon development	BP	526	8	0.0339006256675164	0.292294704638968	GO:0061564
actin filament bundle organization	BP	169	3	0.117888153373114	0.668442932259161	GO:0061572
process utilizing autophagic mechanism	BP	591	13	0.000315738299775988	0.00817909051442959	GO:0061919
cellular response to chemical stress	BP	322	12	3.44981822518712e-06	0.000154327410483371	GO:0062197
regulation of molecular function	BP	1479	34	1.13542802031358e-09	9.23177570676858e-08	GO:0065009
cellular response to hydrogen peroxide	BP	67	3	0.011925646351765	0.149174368009332	GO:0070301
ERK1 and ERK2 cascade	BP	318	13	4.75844488573886e-07	2.51801983763635e-05	GO:0070371
regulation of ERK1 and ERK2 cascade	BP	295	13	2.02512327599291e-07	1.14506843509061e-05	GO:0070372
positive regulation of ERK1 and ERK2 cascade	BP	197	11	1.72024309772637e-07	9.82655787978157e-06	GO:0070374
calcium ion transmembrane transport	BP	350	4	0.235139472223261	1	GO:0070588
protein modification by small protein conjugation or removal	BP	923	9	0.206785491784928	1	GO:0070647
leukocyte proliferation	BP	342	8	0.00310027828555777	0.0538643709079533	GO:0070661
response to growth factor	BP	827	30	2.02321967157926e-13	2.47655427711224e-11	GO:0070848
cellular response to growth factor stimulus	BP	795	29	4.62871798254306e-13	5.34293156554893e-11	GO:0071363
cellular response to endogenous stimulus	BP	1336	40	6.80962085273113e-15	9.48816672138184e-13	GO:0071495
response to transforming growth factor beta	BP	314	12	2.66473519251519e-06	0.000122654897972837	GO:0071559
cellular response to transforming growth factor beta stimulus	BP	307	12	2.11184133926137e-06	9.94663876449573e-05	GO:0071560
mononuclear cell migration	BP	230	8	0.000242495922931776	0.00658820020862694	GO:0071674
regulation of mononuclear cell migration	BP	148	3	0.0876081085377279	0.543432346630084	GO:0071675
response to BMP	BP	188	5	0.0109535227533808	0.139282294463366	GO:0071772
cellular response to BMP stimulus	BP	188	5	0.0109535227533808	0.139282294463366	GO:0071773
regulation of protein serine/threonine kinase activity	BP	217	6	0.00454637393738322	0.0738760894070193	GO:0071900
negative regulation of protein serine/threonine kinase activity	BP	73	2	0.0941797952846271	0.570441733924669	GO:0071901
epithelial tube formation	BP	134	4	0.0151983443486149	0.170316255230605	GO:0072175
endothelial cell apoptotic process	BP	72	5	0.000159058362312456	0.00451977320866952	GO:0072577
regulation of cellular response to stress	BP	529	10	0.0045551665944667	0.0739650155914936	GO:0080135
regulation of cell migration involved in sprouting angiogenesis	BP	80	2	0.10975667055066	0.63166083867931	GO:0090049
positive regulation of cell migration involved in sprouting angiogenesis	BP	35	2	0.0253307416869967	0.24064744703749	GO:0090050
regulation of anatomical structure size	BP	502	8	0.0267667370960218	0.251635185178554	GO:0090066
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	329	10	0.000125157919090158	0.00372265436781113	GO:0090092
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	206	4	0.058717884326565	0.418329717629426	GO:0090101
regulation of cell-substrate junction assembly	BP	63	2	0.0732066156977925	0.486922595915358	GO:0090109
regulation of cellular response to growth factor stimulus	BP	384	13	3.8448564360557e-06	0.000170628907733962	GO:0090287
negative regulation of cellular response to growth factor stimulus	BP	140	3	0.0770727292483144	0.498700627997081	GO:0090288
cellular senescence	BP	109	4	0.0075377768662835	0.102083035274811	GO:0090398
apoptotic signaling pathway	BP	632	24	2.46420793784502e-11	2.46177688068661e-09	GO:0097190
intrinsic apoptotic signaling pathway	BP	330	14	1.08519766602502e-07	6.49893376443691e-06	GO:0097193
supramolecular fiber organization	BP	866	18	4.6584170069542e-05	0.00156531242957656	GO:0097435
calcium ion transmembrane import into cytosol	BP	191	4	0.0468756698716832	0.361767462811752	GO:0097553
blood vessel diameter maintenance	BP	156	7	0.000126198307581589	0.00374360305765997	GO:0097746
cell-cell adhesion	BP	989	21	7.68426350183228e-06	0.000318789613210092	GO:0098609
regulation of trans-synaptic signaling	BP	510	5	0.292702240368121	1	GO:0099177
regulation of actomyosin structure organization	BP	105	3	0.0384706235629339	0.317778476727861	GO:0110020
regulation of actin filament organization	BP	264	3	0.286223808095889	1	GO:0110053
plasma membrane bounded cell projection assembly	BP	594	3	0.793032732620341	1	GO:0120031
regulation of plasma membrane bounded cell projection organization	BP	650	8	0.0909449530918762	0.560152520038932	GO:0120035
plasma membrane bounded cell projection organization	BP	1598	21	0.00463628426475043	0.0751179206182618	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	677	15	0.000101266147198467	0.00311603208188875	GO:0120039
transforming growth factor beta receptor superfamily signaling pathway	BP	399	15	1.80502677544441e-07	1.02844978269439e-05	GO:0141091
cell-substrate junction organization	BP	103	3	0.0366617561949355	0.304985289212387	GO:0150115
regulation of cell-substrate junction organization	BP	68	2	0.0834889092549283	0.524525076249659	GO:0150116
positive regulation of cell-substrate junction organization	BP	31	2	0.0201630983489404	0.208830740638664	GO:0150117
regulation of vasculature development	BP	372	18	1.90034019057336e-10	1.67335093935152e-08	GO:1901342
regulation of hematopoietic progenitor cell differentiation	BP	42	2	0.0354998062588879	0.296314980830088	GO:1901532
negative regulation of post-translational protein modification	BP	95	2	0.145094126366535	0.7734881424249	GO:1901874
regulation of cell junction assembly	BP	270	6	0.0126224398687082	0.155877336693504	GO:1901888
positive regulation of cell junction assembly	BP	112	4	0.00827941069945135	0.110250275889048	GO:1901890
regulation of leukocyte differentiation	BP	340	5	0.0939967755571137	0.570441733924669	GO:1902105
positive regulation of RNA biosynthetic process	BP	1700	35	1.06869252105545e-08	7.70496180714347e-07	GO:1902680
regulation of supramolecular fiber organization	BP	393	4	0.301880315058352	1	GO:1902903
positive regulation of supramolecular fiber organization	BP	177	4	0.0371501307429404	0.307555040019036	GO:1902905
regulation of leukocyte cell-cell adhesion	BP	394	7	0.0223391037094371	0.219141590682008	GO:1903037
positive regulation of leukocyte cell-cell adhesion	BP	284	6	0.0158267097949506	0.175155211531003	GO:1903039
mononuclear cell differentiation	BP	531	19	8.63867527829567e-09	6.35156461550729e-07	GO:1903131
regulation of calcium ion transmembrane transport	BP	175	2	0.350727089073821	1	GO:1903169
regulation of protein modification by small protein conjugation or removal	BP	242	4	0.0929448311236249	0.570441733924669	GO:1903320
negative regulation of protein modification by small protein conjugation or removal	BP	91	2	0.135445906496426	0.738307781973912	GO:1903321
regulation of blood circulation	BP	269	6	0.0124126268170175	0.153483470562674	GO:1903522
regulation of hemopoiesis	BP	436	8	0.0126476056463597	0.156101583706151	GO:1903706
positive regulation of vasculature development	BP	195	12	1.59379673802268e-08	1.11655986571287e-06	GO:1904018
epithelial cell apoptotic process	BP	80	7	1.61711655633561e-06	7.74755325635371e-05	GO:1904019
regulation of monoatomic cation transmembrane transport	BP	310	4	0.176967649005228	0.893177454585064	GO:1904062
neuron projection extension	BP	168	4	0.0315764961709409	0.277828270812094	GO:1990138
regulation of multicellular organismal development	BP	1501	42	1.28918201933323e-14	1.75124372114059e-12	GO:2000026
regulation of endothelial cell apoptotic process	BP	66	5	0.000105132589668194	0.00321281732870786	GO:2000351
negative regulation of endothelial cell apoptotic process	BP	36	3	0.00208489148561029	0.0389331202987645	GO:2000352
regulation of stem cell differentiation	BP	84	2	0.118941470164085	0.672268391597816	GO:2000736
regulation of RNA biosynthetic process	BP	3479	50	5.78346938964522e-07	3.02451011883841e-05	GO:2001141
phospholipase C-activating G protein-coupled receptor signaling pathway	BP	139	2	0.257334683249011	1	GO:0007200
carbohydrate metabolic process	BP	575	62	1.21781456806749e-55	2.71304729474076e-51	GO:0005975
lipid modification	BP	194	4	0.0491269005713732	0.3659141059609	GO:0030258
regulation of hydrolase activity	BP	334	6	0.031779729983469	0.279506049969097	GO:0051336
positive regulation of hydrolase activity	BP	188	3	0.148132038673241	0.787986045263243	GO:0051345
fatty acid metabolic process	BP	411	10	0.00072510280474218	0.0164154571104227	GO:0006631
fatty acid catabolic process	BP	105	3	0.0384706235629339	0.317778476727861	GO:0009062
fatty acid oxidation	BP	107	3	0.0403242705829329	0.327898118136258	GO:0019395
unsaturated fatty acid metabolic process	BP	113	2	0.190005202107864	0.940234538551532	GO:0033559
lipid oxidation	BP	114	3	0.0471605794372311	0.361767462811752	GO:0034440
monocarboxylic acid catabolic process	BP	124	4	0.0117194301315811	0.1469248533885	GO:0072329
acetyl-CoA metabolic process	BP	36	3	0.00208489148561029	0.0389331202987645	GO:0006084
fatty acid biosynthetic process	BP	169	2	0.335349627766026	1	GO:0006633
acyl-CoA metabolic process	BP	100	3	0.0340329598742668	0.292294704638968	GO:0006637
nucleoside phosphate metabolic process	BP	661	38	1.21192719966545e-23	3.91294408031115e-21	GO:0006753
sulfur compound metabolic process	BP	327	15	1.33890790317343e-08	9.51012269886209e-07	GO:0006790
cellular response to hormone stimulus	BP	691	18	2.24945918953957e-06	0.000105280360975972	GO:0032870
thioester metabolic process	BP	100	3	0.0340329598742668	0.292294704638968	GO:0035383
thioester biosynthetic process	BP	51	3	0.0056279721332691	0.0870089959645864	GO:0035384
sulfur compound biosynthetic process	BP	167	9	3.11391230518488e-06	0.000141286636119977	GO:0044272
nucleobase-containing small molecule metabolic process	BP	687	40	4.36450776688914e-25	1.73629471483493e-22	GO:0055086
acyl-CoA biosynthetic process	BP	51	3	0.0056279721332691	0.0870089959645864	GO:0071616
monocarboxylic acid biosynthetic process	BP	228	5	0.0232167525704831	0.225467660752059	GO:0072330
purine-containing compound metabolic process	BP	582	36	1.75543596210118e-23	5.07890939788184e-21	GO:0072521
purine-containing compound biosynthetic process	BP	262	9	0.000109444243124039	0.00331277017434421	GO:0072522
nucleoside phosphate biosynthetic process	BP	320	11	1.88180068813507e-05	0.000709352888837108	GO:1901293
cellular response to ketone	BP	111	7	1.43796345641766e-05	0.000555198438164172	GO:1901655
monosaccharide metabolic process	BP	260	39	2.66825572525339e-40	1.98144670157317e-36	GO:0005996
glucose metabolic process	BP	193	33	4.24842901699895e-36	1.46731500538421e-32	GO:0006006
generation of precursor metabolites and energy	BP	478	40	4.20126358309753e-31	3.59983654247103e-28	GO:0006091
regulation of carbohydrate metabolic process	BP	184	15	4.46648707291738e-12	4.69360372690817e-10	GO:0006109
purine nucleotide metabolic process	BP	446	33	5.37409139797311e-24	1.90038108196897e-21	GO:0006163
NADP metabolic process	BP	46	4	0.000311957352875039	0.00813792260813832	GO:0006739
carbohydrate transport	BP	141	6	0.000511051657352445	0.0122421600241912	GO:0008643
