GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0000422	autophagy of mitochondrion	115	6	3.09	0.35225	1	MARK2, SLC25A4, HK2, BNIP3L, TP53, SQSTM1
GO:0000423	mitophagy	95	5	2.55	0.71310	1	SLC25A4, HK2, BNIP3L, TP53, SQSTM1
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	35	2	0.94	0.24229	1	ERCC2, GTF2H5
GO:0000722	telomere maintenance via recombination	14	3	0.38	0.25827	1	ERCC1, ERCC4, RAD51
GO:0000725	recombinational repair	193	10	5.19	1.00000	1	ERCC4, ERCC5, FEN1, POLL, H2AX, RAD51, RAD52, REV3L, RPA2, RPA3
GO:0000819	sister chromatid segregation	234	4	6.29	1.00000	1	ZWINT, DUSP1, HNRNPU, AAAS
GO:0000902	cell morphogenesis	997	38	26.81	0.28729	1	OLFM1, STK25, CNP, DLG4, EDN2, AGO4, EFNA1, EFNA3, EGFR, MARK2, EXT1, ALDOA, NEDD4L, MAPK8IP2, FOSL2, HEXA, HPRT1, KIF5A, LYN, MSX1, MYH9, NPR2, ATP7A, PTPRD, BCL2, RET, SDC2, SHOX2, STC1, TPBG, VEGFA, VHL, VLDLR, CXCR4, CASP3, KLF7, CCK, LHX2
GO:0000910	cytokinesis	191	3	5.14	1.00000	1	CETN2, RHOB, MYH9
GO:0000956	nuclear-transcribed mRNA catabolic process	124	9	3.33	1.00000	1	PNRC1, NCBP2, NOCT, AGO2, HNRNPU, POLR2G, UPF3B, ZFP36, BTG2
GO:0001101	response to acid chemical	144	13	3.87	1.00000	1	CDKN1B, CDO1, EGFR, LYN, PCK1, PCNA, ATP7A, RRAGD, TAF9, TMBIM6, VEGFA, CASP3, RBX1
GO:0001501	skeletal system development	537	34	14.44	0.16325	1	CITED2, COL2A1, NCAN, CCN2, EXT1, FOSL2, TIPARP, ANXA2, HEXA, HOXB9, NDST1, CCN1, INHA, LOX, SMAD5, MMP14, MSX1, NPR2, ATP7A, ERRFI1, BGN, BCAN, SHOX2, BMP2, STC1, TGFB3, TGFBI, TGM2, TP53, TYMS, VEGFA, HYAL2, FGF18, LARGE1
GO:0001502	cartilage condensation	19	2	0.51	0.09137	1	COL2A1, CCN2
GO:0001503	ossification	455	30	12.24	0.13446	1	ALYREF, COL2A1, CCN2, EGFR, ERCC2, EXT1, FOSL2, NOCT, GPC3, HNRNPU, IGFBP2, IGFBP3, CCN1, RBPJ, IL6, IL6ST, JUNB, LOX, SMAD5, MMP14, NPR2, PRKACA, BCL2, RXRB, SHOX2, BMP2, STC1, VEGFA, FGF18, DDX21
GO:0001508	action potential	177	5	4.76	1.00000	1	CLCN2, NEDD4L, KCNH2, NPR2, CAV1
GO:0001516	prostaglandin biosynthetic process	31	2	0.83	0.20245	1	EDN2, MIF
GO:0001523	retinoid metabolic process	84	2	2.26	1.00000	1	CYP1A1, DGAT1
GO:0001539	cilium or flagellum-dependent cell motility	218	4	5.86	1.00000	1	GAPDHS, DNAJA1, LDHC, TACR3
GO:0001547	antral ovarian follicle growth	12	2	0.32	0.23826	1	FOXO3, NPR2
GO:0001556	oocyte maturation	36	2	0.97	0.47992	1	FOXO3, NPR2
GO:0001558	regulation of cell growth	406	22	10.92	0.56034	1	PARP2, CDKN1A, CDKN1B, OLFM1, EGFR, ENO1, FBP1, NEDD4L, IGFBP1, IGFBP3, MMP14, MSX1, PPT1, BCL2, SDCBP, BTG1, TP53, TSG101, VEGFA, CXCR4, HYAL2, CDA
GO:0001568	blood vessel development	821	52	22.08	0.05017	1	CITED2, TMED2, COL5A1, ADM, NKX2-5, CCN2, DCN, DDIT3, EDN2, EFNA1, EFNA3, ETS1, F3, JMJD6, GAA, TIPARP, AGO2, GPC3, ANXA2, HK2, HMOX1, NR4A1, NDST1, CCN1, RBPJ, IL6, JUNB, RHOB, LOX, MMP14, MYH9, NPR2, SERPINE1, ANGPTL4, PDGFB, PGF, PGK1, ATP7A, PRKCA, ACKR3, BAK1, RORA, BSG, BTG1, TGFBI, TGM2, TNFAIP3, VEGFA, CXCR4, CAV1, FGF18, LARGE1
GO:0001654	eye development	410	15	11.03	1.00000	1	CDKN1B, CITED2, CLCN2, COL5A1, CYP1A1, EGFR, JMJD6, FOS, BAK1, BCL2, RET, BSG, VEGFA, LARGE1, LHX2
GO:0001655	urogenital system development	66	2	1.77	1.00000	1	CDKN1B, FKBP4
GO:0001656	metanephros development	92	4	2.47	0.66312	1	GPC3, PDGFB, BCL2, RET
GO:0001658	branching involved in ureteric bud morphogenesis	61	4	1.64	0.09184	1	GPC3, BCL2, BMP2, VEGFA
GO:0001659	temperature homeostasis	185	11	4.98	0.20919	1	PPARGC1A, DDIT3, EDN2, RBPJ, PLAC8, PLCL1, KDM3A, VEGFA, CXCR4, CAV1, SQSTM1
GO:0001662	behavioral fear response	43	3	1.16	0.10853	1	MAPK8IP2, BCL2, LARGE1
GO:0001667	ameboidal-type cell migration	241	10	6.48	1.00000	1	AGO2, GPC3, HAS1, RET, SDC4, TPBG, VEGFA, IRS2, HYAL2, AKAP12
GO:0001676	long-chain fatty acid metabolic process	108	4	2.9	1.00000	1	CYP1A1, EPHX1, GPX4, ACAA1
GO:0001704	formation of primary germ layer	131	7	3.52	1.00000	1	COL5A1, DUSP1, GPI, MMP14, MYH9, PRKACA, TAF10
GO:0001706	endoderm formation	60	4	1.61	0.21697	1	COL5A1, DUSP1, MMP14, MYH9
GO:0001707	mesoderm formation	76	3	2.04	0.29242	1	GPI, PRKACA, TAF10
GO:0001756	somitogenesis	65	4	1.75	0.17666	1	TMED2, RBPJ, TAF10, TP53
GO:0001763	morphogenesis of a branching structure	207	10	5.57	1.00000	1	TMED2, ADM, EXT1, GPC3, MMP14, BCL2, SHOX2, BMP2, TGM2, VEGFA
GO:0001764	neuron migration	189	7	5.08	0.33532	1	MARK2, DDIT4, TYRO3, VEGFA, CXCR4, CCK, LARGE1
GO:0001765	membrane raft assembly	14	2	0.38	0.10317	1	ANXA2, CAV1
GO:0001775	cell activation	1138	56	30.6	1.00000	1	ADA, RASGRP1, CDKN1A, NDRG1, CEBPG, KLF6, ADORA2B, EDN2, EGFR, ERCC1, FOXO3, JMJD6, FOSL2, HLA-F, ONECUT1, HPRT1, ICAM1, IGFBP2, RBPJ, IL6, IL6ST, IMPDH2, INHA, IRF1, JUNB, LYN, MIF, MMP14, MYH9, NFIL3, PNP, NPR2, PCK1, GAL, PDGFB, ATP7A, PRKCA, PRKCD, BAK1, RAB27A, BCL2, RORA, BID, SDC4, TFRC, TNFAIP3, TP53, TPD52, TYRO3, CASP3, CAV1, IRS2, HYAL2, CCND3, AKAP12, RBX1
GO:0001776	leukocyte homeostasis	113	11	3.04	1.00000	1	ADA, BCL2L11, IL6, LYN, MIF, PDE4B, BAK1, BCL2, TNFAIP3, CASP3, CHST3
GO:0001778	plasma membrane repair	28	2	0.75	1.00000	1	ANXA2, MYH9
GO:0001780	neutrophil homeostasis	21	2	0.56	0.29808	1	IL6, PDE4B
GO:0001783	B cell apoptotic process	26	6	0.7	0.14963	1	ADA, LYN, MIF, BAK1, BCL2, IRS2
GO:0001816	cytokine production	887	32	23.85	1.00000	1	CEBPG, POLR3C, ADORA2B, DDIT3, F3, GAPDH, HK1, HLA-F, HMOX1, IL6, IL6ST, INHA, IRF1, LYN, ARRB2, MIF, PNP, FURIN, SERPINE1, PDE4B, POLA1, PRKACA, RORA, BSG, TGFB3, TNFAIP3, ZFP36, CASP3, HYAL2, DDX21, AKAP12, RBX1
GO:0001817	regulation of cytokine production	880	32	23.67	0.73802	1	CEBPG, POLR3C, ADORA2B, DDIT3, F3, GAPDH, HK1, HLA-F, HMOX1, IL6, IL6ST, INHA, IRF1, LYN, ARRB2, MIF, PNP, FURIN, SERPINE1, PDE4B, POLA1, PRKACA, RORA, BSG, TGFB3, TNFAIP3, ZFP36, CASP3, HYAL2, DDX21, AKAP12, RBX1
GO:0001818	negative regulation of cytokine production	386	12	10.38	0.94810	1	DDIT3, HLA-F, IL6, INHA, ARRB2, FURIN, PRKACA, TGFB3, TNFAIP3, ZFP36, CASP3, RBX1
GO:0001819	positive regulation of cytokine production	507	21	13.63	1.00000	1	CEBPG, POLR3C, ADORA2B, DDIT3, F3, GAPDH, HK1, HLA-F, HMOX1, IL6, IL6ST, IRF1, MIF, PNP, SERPINE1, PDE4B, RORA, BSG, HYAL2, DDX21, AKAP12
GO:0001822	kidney development	322	16	8.66	0.11313	1	BCL2L11, EXT1, JMJD6, TIPARP, GPC3, SEC61A1, EPCAM, SMAD5, RRM2B, PDGFB, BCL2, RET, SDC4, BMP2, VEGFA, HYAL2
GO:0001823	mesonephros development	105	8	2.82	1.00000	1	GPC3, EPCAM, SMAD5, BCL2, RET, SDC4, BMP2, VEGFA
GO:0001824	blastocyst development	118	5	3.17	0.86229	1	ADA, CITED2, DAD1, JUNB, FURIN
GO:0001825	blastocyst formation	45	4	1.21	0.50621	1	ADA, CITED2, JUNB, FURIN
GO:0001836	release of cytochrome c from mitochondria	54	9	1.45	0.05192	1	BCL2L11, PPIF, FAM162A, PLAUR, BAK1, BCL2, BID, SOD2, TP53
GO:0001837	epithelial to mesenchymal transition	192	11	5.16	0.73301	1	OLFM1, EFNA1, GCNT2, RBPJ, IL6, MSX1, S100A4, SDCBP, BMP2, TGFB3, VEGFA
GO:0001838	embryonic epithelial tube formation	115	9	3.09	0.43239	1	CITED2, TMED2, ADM, PRKACA, RALA, RET, SDC4, CASP3, LHX2
GO:0001841	neural tube formation	94	8	2.53	1.00000	1	CITED2, TMED2, ADM, PRKACA, RALA, SDC4, CASP3, LHX2
GO:0001885	endothelial cell development	66	3	1.77	1.00000	1	ICAM1, STC1, VEGFA
GO:0001890	placenta development	152	15	4.09	0.19638	1	ADA, PARP2, CDKN1B, CITED2, TMED2, ADM, EGFR, CCN1, RBPJ, JUNB, PDGFB, STC1, BSG, TAF10, STC2
GO:0001893	maternal placenta development	35	7	0.94	0.23638	1	PARP2, CITED2, TMED2, JUNB, STC1, BSG, STC2
GO:0001894	tissue homeostasis	270	16	7.26	0.26861	1	COL2A1, CCN2, EGFR, EXT1, FOSL2, PRDX5, GCNT2, IL6, ERRFI1, PRKCA, BCL2, SLC2A1, BSG, TFRC, TNFAIP3, VEGFA
GO:0001895	retina homeostasis	57	2	1.53	1.00000	1	SLC2A1, BSG
GO:0001906	cell killing	259	9	6.97	1.00000	1	RASGRP1, CEBPG, GAPDH, CXCL2, HLA-F, HPRT1, ICAM1, ARRB2, RAB27A
GO:0001909	leukocyte mediated cytotoxicity	146	7	3.93	1.00000	1	RASGRP1, CEBPG, HLA-F, HPRT1, ICAM1, ARRB2, RAB27A
GO:0001910	regulation of leukocyte mediated cytotoxicity	98	4	2.64	0.10322	1	RASGRP1, HLA-F, ICAM1, ARRB2
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	26	2	0.7	1.00000	1	HLA-F, ARRB2
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	71	2	1.91	1.00000	1	RASGRP1, HLA-F
GO:0001913	T cell mediated cytotoxicity	59	3	1.59	0.17356	1	HLA-F, HPRT1, RAB27A
GO:0001932	regulation of protein phosphorylation	717	35	19.28	1.00000	1	RASGRP1, CDKN1A, CDKN1B, CDKN1C, CDKN2B, DUSP1, EFNA1, EGFR, MARK2, GTF2H1, HCLS1, DNAJA1, IGFBP3, CCN1, IL6, LYN, ARRB2, MIF, NTRK3, PDGFB, PIM1, PLAUR, ERRFI1, PRKCD, BMP2, TARBP2, TFRC, TNFAIP3, TP53, TSG101, VEGFA, CAV1, HYAL2, FGF18, CCND3
GO:0001933	negative regulation of protein phosphorylation	236	17	6.35	0.16402	1	CDKN1A, CDKN1B, CDKN1C, DUSP1, DNAJA1, IGFBP3, LYN, ARRB2, NTRK3, ERRFI1, PRKCD, BMP2, TARBP2, TNFAIP3, TSG101, CAV1, HYAL2
GO:0001934	positive regulation of protein phosphorylation	454	23	12.21	0.20830	1	RASGRP1, CDKN1A, EFNA1, EGFR, MARK2, HCLS1, CCN1, IL6, LYN, ARRB2, MIF, NTRK3, PDGFB, PIM1, PLAUR, PRKCD, BMP2, TFRC, TP53, VEGFA, CAV1, FGF18, CCND3
GO:0001935	endothelial cell proliferation	202	10	5.43	0.09871	1	F3, HMOX1, NR4A1, MMP14, PDGFB, PRKCA, POLD4, VEGFA, CAV1, SCARB1
GO:0001936	regulation of endothelial cell proliferation	179	8	4.81	1.00000	1	F3, HMOX1, NR4A1, PDGFB, PRKCA, POLD4, VEGFA, CAV1
GO:0001938	positive regulation of endothelial cell proliferation	107	7	2.88	0.07819	1	F3, HMOX1, NR4A1, PDGFB, PRKCA, POLD4, VEGFA
GO:0001942	hair follicle development	96	8	2.58	0.29868	1	EGFR, ERCC2, EXT1, RBPJ, GAL, ATP7A, BCL2, LHX2
GO:0001944	vasculature development	855	55	22.99	1.00000	1	CITED2, TMED2, COL5A1, ADM, NKX2-5, CCN2, DCN, DDIT3, EDN2, EFNA1, EFNA3, ETS1, F3, JMJD6, GAA, TIPARP, AGO2, GPC3, ANXA2, HK2, HMOX1, NR4A1, NDST1, CCN1, RBPJ, IL6, JUNB, RHOB, LOX, MMP14, MYH9, NPR2, SERPINE1, ANGPTL4, PDGFB, PGF, PGK1, ATP7A, ERRFI1, PRKCA, ACKR3, BAK1, RORA, BMP2, SOD2, BSG, BTG1, TGFBI, TGM2, TNFAIP3, VEGFA, CXCR4, CAV1, FGF18, LARGE1
GO:0001945	lymph vessel development	31	2	0.83	0.19584	1	NPR2, VEGFA
GO:0001947	heart looping	66	3	1.77	0.26171	1	CITED2, TMED2, NKX2-5
GO:0001953	negative regulation of cell-matrix adhesion	40	2	1.08	1.00000	1	MMP14, SERPINE1
GO:0001954	positive regulation of cell-matrix adhesion	56	2	1.51	1.00000	1	SDC4, VEGFA
GO:0001959	regulation of cytokine-mediated signaling pathway	187	6	5.03	1.00000	1	EXT1, IL6, IL6ST, TNFAIP3, CXCR4, CAV1
GO:0001960	negative regulation of cytokine-mediated signaling pathway	103	3	2.77	0.89575	1	IL6, IL6ST, CAV1
GO:0001973	G protein-coupled adenosine receptor signaling pathway	12	2	0.32	0.19566	1	ADA, ADORA2B
GO:0001975	response to amphetamine	36	3	0.97	0.07182	1	FOSB, NR4A1, HPRT1
GO:0001990	regulation of systemic arterial blood pressure by hormone	38	2	1.02	1.00000	1	EDN2, NDST2
GO:0002009	morphogenesis of an epithelium	500	27	13.45	0.76713	1	CITED2, TMED2, COL5A1, ADM, NKX2-5, EGFR, EXT1, GPC3, NR3C1, CCN1, RBPJ, RHOB, MMP14, ATP7A, PRKACA, RALA, BCL2, RET, SDC4, BMP2, BSG, TGM2, VEGFA, CA2, CXCR4, CASP3, LHX2
GO:0002011	morphogenesis of an epithelial sheet	64	2	1.72	1.00000	1	COL5A1, CCN1
GO:0002026	regulation of the force of heart contraction	26	4	0.7	0.09916	1	ADM, EDN2, GAA, CAV1
GO:0002027	regulation of heart rate	105	9	2.82	0.27827	1	ADA, ADM, EDN2, GCH1, KCNH2, PRKACA, SHOX2, TACR3, CAV1
GO:0002028	regulation of sodium ion transport	81	3	2.18	1.00000	1	NKX2-5, NEDD4L, KLHL24
GO:0002029	desensitization of G protein-coupled receptor signaling pathway	19	2	0.51	1.00000	1	ADM, ARRB2
GO:0002031	G protein-coupled receptor internalization	15	2	0.4	0.06015	1	ADM, ARRB2
GO:0002040	sprouting angiogenesis	195	6	5.24	0.21260	1	JMJD6, HMOX1, NR4A1, PGF, TGM2, VEGFA
GO:0002042	cell migration involved in sprouting angiogenesis	95	3	2.55	0.35369	1	HMOX1, NR4A1, VEGFA
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	55	2	1.48	1.00000	1	HMOX1, VEGFA
GO:0002052	positive regulation of neuroblast proliferation	37	3	1	0.07667	1	NCAN, BCAN, VEGFA
GO:0002053	positive regulation of mesenchymal cell proliferation	26	2	0.7	0.15399	1	SHOX2, IRS2
GO:0002063	chondrocyte development	33	3	0.89	0.16306	1	EXT1, SHOX2, FGF18
GO:0002064	epithelial cell development	219	10	5.89	0.40615	1	CDKN1A, FOSL2, ONECUT1, ICAM1, IL6ST, PDGFB, STC1, TYMS, VEGFA, CXCR4
GO:0002065	columnar/cuboidal epithelial cell differentiation	132	11	3.55	1.00000	1	CDKN1A, CLCN2, EXT1, ONECUT1, IL6ST, MSX1, SERPINE1, PKP1, BMP2, TYMS, CAV1
GO:0002066	columnar/cuboidal epithelial cell development	54	3	1.45	1.00000	1	CDKN1A, IL6ST, TYMS
GO:0002067	glandular epithelial cell differentiation	73	5	1.96	0.14378	1	CLCN2, EXT1, ONECUT1, BMP2, CAV1
GO:0002069	columnar/cuboidal epithelial cell maturation	15	2	0.4	1.00000	1	CDKN1A, TYMS
GO:0002070	epithelial cell maturation	27	3	0.73	0.27831	1	CDKN1A, TYMS, VEGFA
GO:0002082	regulation of oxidative phosphorylation	23	3	0.62	0.05998	1	PPIF, AK4, ATP7A
GO:0002088	lens development in camera-type eye	91	2	2.45	1.00000	1	CDKN1B, CITED2
GO:0002090	regulation of receptor internalization	75	6	2.02	1.00000	1	DLG4, ANXA2, ARRB2, RALA, SDCBP, VEGFA
GO:0002092	positive regulation of receptor internalization	29	2	0.78	0.18282	1	ARRB2, VEGFA
GO:0002158	osteoclast proliferation	11	2	0.3	0.12723	1	JUNB, TNFAIP3
GO:0002181	cytoplasmic translation	164	5	4.41	1.00000	1	EIF2S3, EIF5, NCBP2, HNRNPU, PKP1
GO:0002183	cytoplasmic translational initiation	45	4	1.21	1.00000	1	EIF2S3, EIF5, NCBP2, PKP1
GO:0002191	cap-dependent translational initiation	9	2	0.24	0.15065	1	NCBP2, PKP1
GO:0002200	somatic diversification of immune receptors	78	4	2.1	1.00000	1	ERCC1, POLL, POLB, TFRC
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	55	2	1.48	1.00000	1	ERCC1, TFRC
GO:0002208	somatic diversification of immunoglobulins involved in immune response	55	2	1.48	1.00000	1	ERCC1, TFRC
GO:0002209	behavioral defense response	44	3	1.18	1.00000	1	MAPK8IP2, BCL2, LARGE1
GO:0002218	activation of innate immune response	317	12	8.53	0.41846	1	IRF1, LYN, ARRB2, NFKBIA, PPT1, NAGK, TARBP2, TNFAIP3, TYRO3, CASP6, CAV1, SQSTM1
GO:0002220	innate immune response activating cell surface receptor signaling pathway	100	4	2.69	1.00000	1	LYN, NFKBIA, TNFAIP3, SQSTM1
GO:0002221	pattern recognition receptor signaling pathway	278	11	7.48	1.00000	1	IRF1, LYN, ARRB2, NFKBIA, PPT1, NAGK, TARBP2, TNFAIP3, TYRO3, CAV1, SQSTM1
GO:0002224	toll-like receptor signaling pathway	82	3	2.21	1.00000	1	IRF1, ARRB2, TYRO3
GO:0002228	natural killer cell mediated immunity	84	5	2.26	1.00000	1	RASGRP1, CEBPG, HLA-F, ARRB2, RAB27A
GO:0002237	response to molecule of bacterial origin	374	27	10.06	1.00000	1	CNP, CMPK2, ADM, CYP1A1, FMO1, FOS, FOSL2, NOCT, GCH1, GPX4, CXCL2, NR4A1, IL6, LYN, MIF, NFKBIA, SERPINE1, PCK1, PDE4B, PRKCA, SELENOW, SOD2, TNFAIP3, ZFP36, CASP3, SCARB1, AKAP12
GO:0002244	hematopoietic progenitor cell differentiation	135	10	3.63	0.25669	1	CITED2, NUDT21, ERCC2, EXT1, LYN, BCL2, TP53, VEGFA, ZFP36, HYAL2
GO:0002250	adaptive immune response	487	17	13.1	0.90722	1	ADA, ERCC1, HLA-F, HPRT1, ICAM1, IL6, IL6ST, IRF1, JUNB, LYN, PRKCD, RAB27A, RORA, TAP1, TFRC, TNFAIP3, C4BPB
GO:0002252	immune effector process	670	28	18.02	1.00000	1	ADA, RASGRP1, CEBPG, ADORA2B, ERCC1, GPI, HK1, HLA-F, HPRT1, ICAM1, IL6, IL6ST, JUNB, LYN, ARRB2, MIF, PCK1, ATP7A, PRKCD, RAB27A, RORA, TMBIM6, TFRC, TGFB3, TP53, C4BPB, NDST2, DDX21
GO:0002253	activation of immune response	570	18	15.33	1.00000	1	ADA, FOSL2, IRF1, LYN, ARRB2, NFKBIA, PDE4B, PPT1, NAGK, PRKCD, BCL2, TARBP2, TNFAIP3, C4BPB, TYRO3, CASP6, CAV1, SQSTM1
GO:0002260	lymphocyte homeostasis	81	9	2.18	1.00000	1	ADA, BCL2L11, LYN, MIF, BAK1, BCL2, TNFAIP3, CASP3, CHST3
GO:0002262	myeloid cell homeostasis	183	21	4.92	0.05027	1	BCL2L11, CITED2, CEBPG, ERCC2, ALAS1, ETS1, FOXO3, JMJD6, GPI, HCLS1, HMOX1, IL6, INHA, LYN, SMAD5, PDE4B, BAK1, SELENOW, VEGFA, ZFP36, CASP3
GO:0002263	cell activation involved in immune response	318	16	8.55	1.00000	1	ADA, RASGRP1, ADORA2B, ERCC1, HLA-F, ICAM1, IL6, IL6ST, JUNB, LYN, PCK1, ATP7A, RAB27A, RORA, TFRC, TP53
GO:0002274	myeloid leukocyte activation	246	12	6.62	1.00000	1	RASGRP1, NDRG1, ADORA2B, EDN2, JMJD6, RBPJ, IL6, LYN, MIF, PRKCD, RORA, HYAL2
GO:0002275	myeloid cell activation involved in immune response	97	3	2.61	1.00000	1	RASGRP1, ADORA2B, LYN
GO:0002279	mast cell activation involved in immune response	55	3	1.48	1.00000	1	RASGRP1, ADORA2B, LYN
GO:0002285	lymphocyte activation involved in immune response	227	13	6.1	1.00000	1	ADA, ERCC1, HLA-F, ICAM1, IL6, IL6ST, JUNB, PCK1, ATP7A, RAB27A, RORA, TFRC, TP53
GO:0002286	T cell activation involved in immune response	136	9	3.66	1.00000	1	ICAM1, IL6, IL6ST, JUNB, PCK1, ATP7A, RAB27A, RORA, TP53
GO:0002287	alpha-beta T cell activation involved in immune response	84	5	2.26	1.00000	1	IL6, IL6ST, JUNB, ATP7A, RORA
GO:0002292	T cell differentiation involved in immune response	92	6	2.47	1.00000	1	IL6, IL6ST, JUNB, PCK1, ATP7A, RORA
GO:0002293	alpha-beta T cell differentiation involved in immune response	84	5	2.26	1.00000	1	IL6, IL6ST, JUNB, ATP7A, RORA
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	83	5	2.23	1.00000	1	IL6, IL6ST, JUNB, ATP7A, RORA
GO:0002295	T-helper cell lineage commitment	28	2	0.75	1.00000	1	IL6, IL6ST
GO:0002312	B cell activation involved in immune response	106	4	2.85	1.00000	1	ADA, ERCC1, IL6, TFRC
GO:0002313	mature B cell differentiation involved in immune response	32	2	0.86	1.00000	1	ADA, IL6
GO:0002320	lymphoid progenitor cell differentiation	24	2	0.65	0.19577	1	NUDT21, BCL2
GO:0002323	natural killer cell activation involved in immune response	35	2	0.94	1.00000	1	HLA-F, RAB27A
GO:0002335	mature B cell differentiation	38	2	1.02	1.00000	1	ADA, IL6
GO:0002360	T cell lineage commitment	41	4	1.1	0.12694	1	IL6, IL6ST, BCL2, TP53
GO:0002363	alpha-beta T cell lineage commitment	33	3	0.89	1.00000	1	IL6, IL6ST, BCL2
GO:0002366	leukocyte activation involved in immune response	314	16	8.44	1.00000	1	ADA, RASGRP1, ADORA2B, ERCC1, HLA-F, ICAM1, IL6, IL6ST, JUNB, LYN, PCK1, ATP7A, RAB27A, RORA, TFRC, TP53
GO:0002367	cytokine production involved in immune response	127	6	3.42	1.00000	1	HK1, HLA-F, IL6, MIF, TGFB3, DDX21
GO:0002369	T cell cytokine production	40	2	1.08	1.00000	1	HLA-F, IL6
GO:0002376	immune system process	2667	109	71.72	1.00000	1	ADA, BCL2L11, RASGRP1, CDKN1A, CDKN2B, CITED2, NDRG1, CEBPG, POLR3C, KLF6, ADM, ADORA2B, NKX2-5, CTSV, GSDME, DUSP1, EDN2, ERCC1, ERCC2, ALAS1, ETS1, EXT1, FOXO3, JMJD6, FOS, FOSL2, GAPDH, GCH1, POLL, GPI, CXCL2, HCLS1, HK1, HLA-F, HMOX1, ONECUT1, HPRT1, ICAM1, IGFBP2, RBPJ, IL6, IL6ST, AQP3, IMPDH2, INHA, IRF1, ISG20, JUNB, LOX, LYN, ARRB2, SMAD5, MAP3K1, MIF, MMP14, MYH9, NFIL3, NFKBIA, PNP, FURIN, SERPINE1, PCK1, GAL, PDE4B, PDGFB, PGF, PIM1, ATP7A, POLB, PPT1, NAGK, PRKCA, PRKCD, ACKR3, BAK1, PTPRD, RAB27A, BCL2, RET, RORA, BID, SDC4, SELENOW, BSG, TAP1, TARBP2, TMBIM6, TFRC, TGFB3, TNFAIP3, TP53, TPD52, C4BPB, TYRO3, VEGFA, ZFP36, CXCR4, CASP3, CASP6, NDST2, CAV1, IRS2, HYAL2, SQSTM1, CCND3, DDX21, CHST2, CHST3, RBX1
GO:0002377	immunoglobulin production	107	7	2.88	1.00000	1	ERCC1, POLL, GPI, IL6, POLB, TMBIM6, TFRC
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	59	2	1.59	1.00000	1	ERCC1, TFRC
GO:0002429	immune response-activating cell surface receptor signaling pathway	314	9	8.44	1.00000	1	ADA, FOSL2, LYN, NFKBIA, PDE4B, PRKCD, BCL2, TNFAIP3, SQSTM1
GO:0002431	Fc receptor mediated stimulatory signaling pathway	31	2	0.83	1.00000	1	LYN, PRKCD
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	22	2	0.59	1.00000	1	LYN, PRKCD
GO:0002440	production of molecular mediator of immune response	230	12	6.19	1.00000	1	ERCC1, POLL, GPI, HK1, HLA-F, IL6, MIF, POLB, TMBIM6, TFRC, TGFB3, DDX21
GO:0002443	leukocyte mediated immunity	411	16	11.05	1.00000	1	RASGRP1, CEBPG, ADORA2B, ERCC1, HLA-F, HPRT1, ICAM1, IL6, LYN, ARRB2, PRKCD, RAB27A, TFRC, C4BPB, NDST2, DDX21
GO:0002444	myeloid leukocyte mediated immunity	113	6	3.04	1.00000	1	RASGRP1, ADORA2B, IL6, LYN, NDST2, DDX21
GO:0002448	mast cell mediated immunity	55	4	1.48	0.07828	1	RASGRP1, ADORA2B, LYN, NDST2
GO:0002449	lymphocyte mediated immunity	312	12	8.39	1.00000	1	RASGRP1, CEBPG, ERCC1, HLA-F, HPRT1, ICAM1, IL6, ARRB2, PRKCD, RAB27A, TFRC, C4BPB
GO:0002456	T cell mediated immunity	136	5	3.66	1.00000	1	HLA-F, HPRT1, ICAM1, IL6, RAB27A
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	326	14	8.77	1.00000	1	ADA, ERCC1, HLA-F, HPRT1, ICAM1, IL6, IL6ST, JUNB, PRKCD, RAB27A, RORA, TFRC, TNFAIP3, C4BPB
GO:0002467	germinal center formation	14	2	0.38	1.00000	1	ADA, TNFAIP3
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	37	2	1	1.00000	1	HLA-F, TAP1
GO:0002478	antigen processing and presentation of exogenous peptide antigen	41	2	1.1	1.00000	1	CTSV, HLA-F
GO:0002483	antigen processing and presentation of endogenous peptide antigen	25	2	0.67	1.00000	1	HLA-F, TAP1
GO:0002507	tolerance induction	30	2	0.81	1.00000	1	LYN, TNFAIP3
GO:0002520	immune system development	202	15	5.43	1.00000	1	ADA, BCL2L11, CDKN2B, CITED2, NKX2-5, ERCC1, POLL, ONECUT1, LYN, POLB, BCL2, RET, TFRC, TNFAIP3, TP53
