Term	Ont	N	DE	P.DE	adj_pval	GOID
mitochondrial transmembrane transport	BP	98	5	0.0292984101176909	0.190461038985094	GO:1990542
regulation of reactive oxygen species metabolic process	BP	155	13	3.79341798220955e-06	0.000100367892883212	GO:2000377
negative regulation of reactive oxygen species metabolic process	BP	49	3	0.0546412928246653	0.281716899224229	GO:2000378
translational initiation	BP	124	8	0.00158421082868758	0.0202368399320539	GO:0006413
positive regulation of gene expression	BP	1227	54	6.2731470458739e-10	3.16183642280495e-08	GO:0010628
positive regulation of translation	BP	140	6	0.0373321172136706	0.216359237067157	GO:0045727
retinoid metabolic process	BP	84	2	0.434991166900138	1	GO:0001523
retina homeostasis	BP	57	2	0.264237946757991	0.819873673798679	GO:0001895
aldehyde metabolic process	BP	76	7	0.000377585343864557	0.00594056941427584	GO:0006081
isoprenoid metabolic process	BP	122	3	0.361674095886435	1	GO:0006720
terpenoid metabolic process	BP	100	3	0.256499884788748	0.807675538278973	GO:0006721
sensory perception	BP	982	13	0.882558443743588	1	GO:0007600
visual perception	BP	222	4	0.548012672607687	1	GO:0007601
detection of external stimulus	BP	145	2	0.725117059173001	1	GO:0009581
detection of abiotic stimulus	BP	147	2	0.732069317145336	1	GO:0009582
diterpenoid metabolic process	BP	89	3	0.205540575934299	0.687449204901258	GO:0016101
photoreceptor cell maintenance	BP	44	2	0.180360886630988	0.627628839794619	GO:0045494
sensory perception of light stimulus	BP	226	4	0.562111597782	1	GO:0050953
detection of stimulus	BP	658	7	0.944730363564859	1	GO:0051606
olefinic compound metabolic process	BP	164	9	0.00252944802236176	0.0290973482721812	GO:0120254
regulation of DNA recombination	BP	141	4	0.235540052046497	0.75632189096164	GO:0000018
MAPK cascade	BP	769	41	3.58452747525478e-10	1.85280981655977e-08	GO:0000165
microtubule cytoskeleton organization	BP	675	14	0.299382319061606	0.899843403137406	GO:0000226
mitotic cell cycle	BP	920	44	2.30352332737181e-09	1.10124233234312e-07	GO:0000278
response to reactive oxygen species	BP	200	19	2.95994649747328e-09	1.39117485381244e-07	GO:0000302
double-strand break repair via homologous recombination	BP	188	10	0.0018774775190509	0.0226701594414178	GO:0000724
recombinational repair	BP	193	10	0.00227491263446098	0.0266556262508043	GO:0000725
cell morphogenesis	BP	1002	39	3.50504301902321e-06	9.38525821848546e-05	GO:0000902
regulation of cell growth	BP	408	22	3.91319579754617e-06	0.000103414206379281	GO:0001558
morphogenesis of a branching structure	BP	208	10	0.00388665473034648	0.0412514978955021	GO:0001763
cell activation	BP	1145	56	5.28765597196724e-12	3.36566856409961e-10	GO:0001775
leukocyte homeostasis	BP	114	11	5.50017479996352e-06	0.000141820479390726	GO:0001776
B cell homeostasis	BP	36	8	1.66792757351806e-07	5.80595163794302e-06	GO:0001782
cytokine production	BP	896	32	0.000133297021673703	0.00247054163797567	GO:0001816
regulation of cytokine production	BP	886	32	0.000108737746395406	0.0020616676716569	GO:0001817
positive regulation of cytokine production	BP	511	21	0.000313930344251517	0.00504784614309306	GO:0001819
embryonic epithelial tube formation	BP	121	9	0.000291691196758913	0.00481782361787052	GO:0001838
neural tube formation	BP	100	8	0.000385271580684967	0.00604442272852091	GO:0001841
neural tube closure	BP	86	8	0.000135947043176968	0.00250887680689265	GO:0001843
regulation of protein phosphorylation	BP	644	31	5.03601794676647e-07	1.61195988244344e-05	GO:0001932
negative regulation of protein phosphorylation	BP	210	14	2.27964933638508e-05	0.000506846585987892	GO:0001933
positive regulation of protein phosphorylation	BP	414	20	5.0967611071129e-05	0.00106216692183593	GO:0001934
regulation of cell-matrix adhesion	BP	125	6	0.0231339399966271	0.157233027138252	GO:0001952
positive regulation of cell-matrix adhesion	BP	56	2	0.257720162991035	0.808033891268603	GO:0001954
morphogenesis of an epithelium	BP	505	27	3.72551178491351e-07	1.2277655553891e-05	GO:0002009
sprouting angiogenesis	BP	196	6	0.13190332276375	0.504073683502721	GO:0002040
cell migration involved in sprouting angiogenesis	BP	96	3	0.237733034796309	0.762630533290518	GO:0002042
columnar/cuboidal epithelial cell differentiation	BP	116	12	9.83669068119423e-07	2.98558303808781e-05	GO:0002065
hematopoietic progenitor cell differentiation	BP	135	10	0.000140757312787032	0.00258063877736312	GO:0002244
lymphocyte homeostasis	BP	81	9	1.24815592698543e-05	0.000294135512440785	GO:0002260
cell activation involved in immune response	BP	322	16	0.000205176005857534	0.00357661272182641	GO:0002263
lymphocyte activation involved in immune response	BP	231	13	0.000242852132399394	0.0041299693172471	GO:0002285
B cell activation involved in immune response	BP	106	4	0.116433978522532	0.465635758424525	GO:0002312
leukocyte activation involved in immune response	BP	318	16	0.000178156754838747	0.00315831923404514	GO:0002366
immune response-activating cell surface receptor signaling pathway	BP	318	9	0.109387362196786	0.4509496030755	GO:0002429
Fc receptor mediated stimulatory signaling pathway	BP	34	2	0.119478602452598	0.47471808550722	GO:0002431
immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	BP	25	2	0.0706961333066613	0.33353842816726	GO:0002433
immune system development	BP	202	15	3.17377090190212e-06	8.59116259448061e-05	GO:0002520
leukocyte differentiation	BP	637	38	6.83620523782366e-11	3.87524122870828e-09	GO:0002521
regulation of leukocyte migration	BP	236	13	0.000298728021940023	0.00488265801377831	GO:0002685
positive regulation of leukocyte migration	BP	152	7	0.0180788243420661	0.129048397530455	GO:0002687
regulation of leukocyte activation	BP	592	26	2.0867273489577e-05	0.000468630160081448	GO:0002694
positive regulation of leukocyte activation	BP	371	16	0.000956112614256468	0.0130917497359592	GO:0002696
immune response-activating signaling pathway	BP	516	16	0.02097990206066	0.145188194723243	GO:0002757
immune response-regulating cell surface receptor signaling pathway	BP	349	10	0.0894900516852644	0.392607201938621	GO:0002768
DNA metabolic process	BP	996	76	1.8988413041574e-27	4.40649860146027e-25	GO:0006259
DNA repair	BP	617	51	4.41129300650116e-20	5.58379463629732e-18	GO:0006281
regulation of DNA repair	BP	226	14	5.10471591287634e-05	0.00106251532967573	GO:0006282
mismatch repair	BP	32	6	1.7406293712718e-05	0.000397720421878903	GO:0006298
double-strand break repair	BP	323	16	0.000212462331750508	0.00368821229686245	GO:0006302
DNA recombination	BP	345	15	0.0012577976240819	0.016619938000769	GO:0006310
chromatin organization	BP	1428	38	0.00740813207360948	0.0695777261112445	GO:0006325
chromatin remodeling	BP	1282	36	0.00398290382578309	0.0420925670924078	GO:0006338
DNA-templated transcription	BP	3595	144	2.18008415746025e-22	3.34951136964824e-20	GO:0006351
regulation of DNA-templated transcription	BP	3466	122	2.03760090501639e-14	1.62701336781201e-12	GO:0006355
regulation of transcription by RNA polymerase II	BP	2674	100	2.43745751427299e-13	1.74043841355685e-11	GO:0006357
transcription by RNA polymerase II	BP	2807	124	1.44357982875096e-22	2.24895604370028e-20	GO:0006366
protein phosphorylation	BP	937	42	3.40680317657732e-08	1.36504966129118e-06	GO:0006468
negative regulation of protein kinase activity	BP	136	10	0.000149589418752126	0.00271380543237773	GO:0006469
calcium ion transport	BP	447	17	0.00256680337561993	0.0292796956487767	GO:0006816
intracellular calcium ion homeostasis	BP	306	14	0.00111923931844178	0.0150207310459312	GO:0006874
autophagy	BP	591	30	2.53967880694671e-07	8.57257037290284e-06	GO:0006914
DNA damage response	BP	911	70	1.82127749779199e-25	3.52821044311391e-23	GO:0006974
response to oxidative stress	BP	407	37	3.59035518090313e-16	3.4328726489339e-14	GO:0006979
cytoskeleton organization	BP	1536	33	0.134653232006917	0.51331360414957	GO:0007010
actin filament organization	BP	460	8	0.559346606740006	1	GO:0007015
microtubule-based process	BP	1001	20	0.307389971695329	0.922294113054348	GO:0007017
cell-substrate junction assembly	BP	96	4	0.0887889861614503	0.389608239847309	GO:0007044
cell cycle	BP	1682	76	3.18809516505404e-14	2.49208365217803e-12	GO:0007049
cell adhesion	BP	1548	62	1.25385457551549e-09	6.11233528081708e-08	GO:0007155
leukocyte cell-cell adhesion	BP	432	18	0.000703733722777902	0.0103075475845142	GO:0007159
cell-matrix adhesion	BP	239	10	0.00999366518412973	0.0885596153428966	GO:0007160
negative regulation of cell adhesion	BP	312	13	0.00371663911469233	0.0397118878643241	GO:0007162
establishment or maintenance of cell polarity	BP	228	5	0.371170873044698	1	GO:0007163
enzyme-linked receptor protein signaling pathway	BP	1057	60	1.29089425494144e-15	1.12338055514006e-13	GO:0007167
cell surface receptor protein tyrosine kinase signaling pathway	BP	662	37	7.48662735711564e-10	3.73125468147253e-08	GO:0007169
epidermal growth factor receptor signaling pathway	BP	158	10	0.000500055435378658	0.00757323928576869	GO:0007173
cell surface receptor protein serine/threonine kinase signaling pathway	BP	427	25	1.8850666000716e-07	6.48078915376469e-06	GO:0007178
positive regulation of cytosolic calcium ion concentration	BP	169	8	0.0102065191994004	0.0891340002839053	GO:0007204
integrin-mediated signaling pathway	BP	111	2	0.582421053062766	1	GO:0007229
canonical NF-kappaB signal transduction	BP	318	14	0.00160630951335902	0.020507371540752	GO:0007249
regulation of mitotic cell cycle	BP	522	30	1.6933315719198e-08	7.09098510511827e-07	GO:0007346
axonogenesis	BP	458	18	0.00135957650107892	0.0177747247814656	GO:0007409
synapse assembly	BP	273	7	0.205411030031051	0.687449204901258	GO:0007416
heart development	BP	625	37	1.52306516318895e-10	8.2758160257374e-09	GO:0007507
learning or memory	BP	282	14	0.000507281629790846	0.0076514692948412	GO:0007611
learning	BP	160	8	0.00746510060142493	0.0700537115410887	GO:0007612
actin polymerization or depolymerization	BP	187	2	0.842455769857302	1	GO:0008154
cell population proliferation	BP	2078	112	2.9772947256733e-27	6.69981534328785e-25	GO:0008283
positive regulation of cell population proliferation	BP	980	51	5.39274473212816e-12	3.42277969066527e-10	GO:0008284
associative learning	BP	91	5	0.0221278089459221	0.15144802694232	GO:0008306
regulation of cell size	BP	179	4	0.384564241868472	1	GO:0008361
intrinsic apoptotic signaling pathway in response to DNA damage	BP	106	13	4.60764408795456e-08	1.80202599247034e-06	GO:0008630
post-embryonic development	BP	89	10	3.71950047561109e-06	9.91184588464879e-05	GO:0009791
embryo development ending in birth or egg hatching	BP	689	41	1.2654899954062e-11	7.6568499320185e-10	GO:0009792
tissue development	BP	2065	112	1.7474823523973e-27	4.1415331751816e-25	GO:0009888
regulation of autophagy	BP	359	18	7.49187568151505e-05	0.00148623336093315	GO:0010506
positive regulation of phosphorus metabolic process	BP	493	24	8.16295453245688e-06	0.000201612307177466	GO:0010562
regulation of double-strand break repair via homologous recombination	BP	82	2	0.422968436768198	1	GO:0010569
negative regulation of macromolecule metabolic process	BP	3135	103	2.19329309977007e-10	1.16338532563518e-08	GO:0010605
positive regulation of organelle organization	BP	501	21	0.00024134125228383	0.0041074105564394	GO:0010638
regulation of cell-substrate adhesion	BP	224	9	0.01793276005812	0.128987547182794	GO:0010810
positive regulation of cell-substrate adhesion	BP	126	4	0.180988779540342	0.62971545066371	GO:0010811
regulation of metal ion transport	BP	402	17	0.000833690885479224	0.0118148635793296	GO:0010959
regulation of neuron projection development	BP	448	15	0.0134882856283348	0.110964559537682	GO:0010975
positive regulation of neuron projection development	BP	165	6	0.0713672918367774	0.336633607355436	GO:0010976
primary neural tube formation	BP	92	8	0.000217651228689856	0.00376170215108813	GO:0014020
striated muscle tissue development	BP	423	27	1.02144053267132e-08	4.46189258565719e-07	GO:0014706
striated muscle cell proliferation	BP	85	5	0.0169795789474579	0.127814225731683	GO:0014855
cell growth	BP	490	26	7.06970200111668e-07	2.18444966963769e-05	GO:0016049
Wnt signaling pathway	BP	474	19	0.000803144976817492	0.0114548423774264	GO:0016055
phosphorylation	BP	1028	53	2.85305699936677e-12	1.85849134011382e-10	GO:0016310
morphogenesis of embryonic epithelium	BP	149	9	0.00131084377653065	0.0172696497064162	GO:0016331
dendrite development	BP	242	11	0.00385922693499578	0.0409994552493257	GO:0016358
protein ubiquitination	BP	729	20	0.0339639386153652	0.204288952633898	GO:0016567
peptidyl-tyrosine phosphorylation	BP	198	12	0.000212052344541018	0.00368494706059657	GO:0018108
peptidyl-amino acid modification	BP	588	26	1.85918151764011e-05	0.000421351432858457	GO:0018193
peptidyl-tyrosine modification	BP	199	13	5.47188641596638e-05	0.00111837326215504	GO:0018212
regulation of nucleobase-containing compound metabolic process	BP	4132	153	1.4886288534764e-20	1.96234755016255e-18	GO:0019219
regulation of vasoconstriction	BP	69	4	0.0331104106179546	0.204288952633898	GO:0019229
hindbrain morphogenesis	BP	49	3	0.0546412928246653	0.281716899224229	GO:0021575
cerebellum morphogenesis	BP	46	3	0.0467594414253603	0.262130557643225	GO:0021587
neural tube development	BP	157	8	0.00668796426479703	0.0636728495261317	GO:0021915
regulation of cell-cell adhesion	BP	512	26	1.59787097702653e-06	4.67157081708623e-05	GO:0022407
negative regulation of cell-cell adhesion	BP	209	8	0.0318475237030765	0.203644986526159	GO:0022408
positive regulation of cell-cell adhesion	BP	336	17	0.000105646034662874	0.00200817607527261	GO:0022409
regulation of anatomical structure morphogenesis	BP	905	38	7.86550911730689e-07	2.42027364800225e-05	GO:0022603
establishment of cell polarity	BP	162	2	0.77957583020885	1	GO:0030010
actin filament-based process	BP	829	20	0.0957762111196197	0.416983082142444	GO:0030029
cell projection organization	BP	1641	52	2.9489756180101e-05	0.000634143617934642	GO:0030030
cell projection assembly	BP	607	9	0.740473420141596	1	GO:0030031
actin cytoskeleton organization	BP	728	15	0.299106056210684	0.899619916330718	GO:0030036
contractile actin filament bundle assembly	BP	113	3	0.31852538994006	0.946779004280807	GO:0030038
actin filament polymerization	BP	156	2	0.76152918557852	1	GO:0030041
hemopoiesis	BP	974	57	1.91296108104211e-15	1.63283321699065e-13	GO:0030097
lymphocyte differentiation	BP	431	25	2.24594672720072e-07	7.62731725435636e-06	GO:0030098
regulation of Wnt signaling pathway	BP	347	14	0.00354341529552157	0.0382277026409828	GO:0030111
regulation of cell adhesion	BP	818	40	6.90725219590226e-09	3.06533395259583e-07	GO:0030155
positive regulation of Wnt signaling pathway	BP	151	5	0.127353498948143	0.5026007528019	GO:0030177
neuron differentiation	BP	1457	57	1.42357079449902e-08	6.07553834479869e-07	GO:0030182
B cell differentiation	BP	140	13	1.21032767616211e-06	3.62902825969577e-05	GO:0030183
extracellular matrix organization	BP	339	19	1.03197645755935e-05	0.000248813544605057	GO:0030198
T cell differentiation	BP	324	15	0.000669619200039973	0.00983373535826665	GO:0030217
BMP signaling pathway	BP	176	8	0.0128073608774881	0.106067801348951	GO:0030509
regulation of BMP signaling pathway	BP	124	5	0.0677374468289266	0.325531651368598	GO:0030510
regulation of axon extension	BP	82	2	0.422968436768198	1	GO:0030516
epithelial cell differentiation	BP	763	47	1.05583526851465e-13	7.89325439998969e-12	GO:0030855
actomyosin structure organization	BP	214	6	0.175459640860838	0.617008465075272	GO:0031032
microtubule polymerization or depolymerization	BP	142	2	0.714403474926515	1	GO:0031109
regulation of microtubule polymerization or depolymerization	BP	100	2	0.525899253934043	1	GO:0031110
regulation of microtubule polymerization	BP	65	2	0.316228265042716	0.940955427891229	GO:0031113
neuron projection development	BP	1032	42	4.62282489279528e-07	1.48685272800556e-05	GO:0031175
regulation of cell projection organization	BP	667	22	0.00379852080315529	0.040450978227865	GO:0031344
positive regulation of cell projection organization	BP	360	13	0.0117133937677041	0.0996757014350314	GO:0031346
regulation of protein ubiquitination	BP	200	9	0.00910237250856944	0.0818662312256398	GO:0031396
negative regulation of protein ubiquitination	BP	78	6	0.00250371510301625	0.028930376071056	GO:0031397
negative regulation of protein modification process	BP	320	18	1.67324314579087e-05	0.000383898154499783	GO:0031400
positive regulation of protein modification process	BP	574	23	0.000237400139151721	0.00404961738133387	GO:0031401
cell-substrate adhesion	BP	360	15	0.0019042655479835	0.0229562921417621	GO:0031589
activation of protein kinase activity	BP	57	2	0.264237946757991	0.819873673798679	GO:0032147
regulation of actin filament bundle assembly	BP	106	3	0.284992851948722	0.866818427576911	GO:0032231
positive regulation of actin filament bundle assembly	BP	61	3	0.0918304847994685	0.400744278229688	GO:0032233
regulation of protein polymerization	BP	199	4	0.462802340955305	1	GO:0032271
protein modification by small protein conjugation	BP	814	20	0.0836223878107591	0.375602509807195	GO:0032446
regulation of cellular component size	BP	353	6	0.587627267506701	1	GO:0032535
type II interferon production	BP	124	4	0.174059058280767	0.617008465075272	GO:0032609
interleukin-2 production	BP	67	5	0.00644694851964982	0.0615935382343452	GO:0032623
regulation of type II interferon production	BP	124	4	0.174059058280767	0.617008465075272	GO:0032649
regulation of interleukin-2 production	BP	67	5	0.00644694851964982	0.0615935382343452	GO:0032663
positive regulation of type II interferon production	BP	78	2	0.398536883407936	1	GO:0032729
positive regulation of interleukin-2 production	BP	36	2	0.131216564509322	0.504073683502721	GO:0032743
regulation of microtubule-based process	BP	268	6	0.331164962499038	0.974724935203271	GO:0032886
mononuclear cell proliferation	BP	306	23	6.26098261158006e-09	2.81214053670928e-07	GO:0032943
regulation of actin cytoskeleton organization	BP	345	6	0.5652748858013	1	GO:0032956
regulation of actin filament-based process	BP	389	10	0.148872062562461	0.548774741382425	GO:0032970
muscle cell proliferation	BP	251	19	1.17045121687628e-07	4.23988816415769e-06	GO:0033002
regulation of organelle organization	BP	1170	38	0.000222719991707096	0.00383443274748893	GO:0033043
T cell differentiation in thymus	BP	89	5	0.0203121246851697	0.142031862440744	GO:0033077
protein localization to organelle	BP	1008	39	4.03248609915349e-06	0.000106440432839978	GO:0033365
cellular response to stress	BP	1888	128	1.24904980088632e-41	9.94105917369857e-39	GO:0033554
negative regulation of kinase activity	BP	144	12	9.52299786827657e-06	0.000231777788705518	GO:0033673
positive regulation of kinase activity	BP	223	11	0.00206428664134478	0.0246057666109573	GO:0033674
osteoblast proliferation	BP	36	4	0.00353535184921326	0.0381591901631652	GO:0033687
regulation of osteoblast proliferation	BP	31	3	0.016763862566497	0.127814225731683	GO:0033688
positive regulation of osteoblast proliferation	BP	13	2	0.0210835958881709	0.145188194723243	GO:0033690
cell junction assembly	BP	521	15	0.0431635024187807	0.244183978386388	GO:0034329
cell junction organization	BP	852	24	0.0163744997708355	0.127814225731683	GO:0034330
substrate adhesion-dependent cell spreading	BP	101	2	0.531246228500815	1	GO:0034446
cellular response to oxidative stress	BP	253	19	1.32528419884342e-07	4.69390800983048e-06	GO:0034599
cellular response to reactive oxygen species	BP	148	14	3.76427604486004e-07	1.2387081495922e-05	GO:0034614
regulation of transmembrane transport	BP	477	20	0.000335590573252571	0.00537143496822224	GO:0034762
positive regulation of transmembrane transport	BP	210	9	0.0122497312787041	0.103488628527482	GO:0034764
regulation of monoatomic ion transmembrane transport	BP	344	13	0.00822937206063483	0.0749939775293275	GO:0034765
positive regulation of monoatomic ion transmembrane transport	BP	151	5	0.127353498948143	0.5026007528019	GO:0034767
response to endoplasmic reticulum stress	BP	283	18	3.10893497892093e-06	8.45675866427357e-05	GO:0034976
tube formation	BP	148	12	1.25849020208739e-05	0.000295433558715521	GO:0035148
regulation of tube size	BP	157	11	0.000108988923619093	0.00206467282345761	GO:0035150
organ growth	BP	181	11	0.000376177248371339	0.00593938819221595	GO:0035265
regulation of tube diameter	BP	156	11	0.000102948981076791	0.00197032140087045	GO:0035296
platelet-derived growth factor receptor-beta signaling pathway	BP	63	6	0.000825306062384075	0.0117034808770162	GO:0035791
Fc receptor signaling pathway	BP	60	3	0.0884092720541295	0.388247932746284	GO:0038093
Fc-gamma receptor signaling pathway	BP	37	2	0.137181232866101	0.520811776719664	GO:0038094
Fc-gamma receptor signaling pathway involved in phagocytosis	BP	25	2	0.0706961333066613	0.33353842816726	GO:0038096
ERBB signaling pathway	BP	180	11	0.000358862496111584	0.00570238137544498	GO:0038127
growth	BP	940	50	4.01420202678083e-12	2.58463562868853e-10	GO:0040007
regulation of growth	BP	614	33	1.64008661036721e-08	6.88095094270445e-07	GO:0040008
T cell proliferation	BP	216	12	0.000467692551575035	0.00711630837446493	GO:0042098
B cell proliferation	BP	92	11	6.49353924186829e-07	2.04038176629537e-05	GO:0042100
T cell activation	BP	591	27	7.1799757203127e-06	0.000180536680696531	GO:0042110
B cell activation	BP	285	23	1.60741164928149e-09	7.80172477618585e-08	GO:0042113
regulation of cell population proliferation	BP	1772	90	5.06090171262128e-20	6.36987391829248e-18	GO:0042127
vasoconstriction	BP	89	5	0.0203121246851697	0.142031862440744	GO:0042310
regulation of phosphorylation	BP	694	36	9.01521933661643e-09	3.95356410199096e-07	GO:0042325
negative regulation of phosphorylation	BP	226	18	1.17546843694708e-07	4.24426026552788e-06	GO:0042326
positive regulation of phosphorylation	BP	437	22	1.15443587470399e-05	0.000273026901133264	GO:0042327
response to hydrogen peroxide	BP	99	12	1.7300823561921e-07	5.99422727254485e-06	GO:0042542
signal transduction in response to DNA damage	BP	171	15	3.87341835240391e-07	1.26527879845828e-05	GO:0042770
chordate embryonic development	BP	667	41	4.57547677544077e-12	2.93753520470517e-10	GO:0043009
extracellular structure organization	BP	340	19	1.07563776879031e-05	0.00025850116734747	GO:0043062
positive regulation of apoptotic process	BP	568	45	3.94399805375792e-17	4.03047654319353e-15	GO:0043065
positive regulation of programmed cell death	BP	585	46	2.31038677745041e-17	2.46271754201149e-15	GO:0043068
positive regulation of catalytic activity	BP	503	28	9.91834178883974e-08	3.63422398637783e-06	GO:0043085
negative regulation of catalytic activity	BP	306	20	5.80054781879637e-07	1.84445649170382e-05	GO:0043086
regulation of canonical NF-kappaB signal transduction	BP	300	14	0.000926598950935636	0.012718897984562	GO:0043122
positive regulation of canonical NF-kappaB signal transduction	BP	214	9	0.0137128238670521	0.112562376606554	GO:0043123
stress fiber assembly	BP	113	3	0.31852538994006	0.946779004280807	GO:0043149
regulation of monoatomic ion transport	BP	471	21	0.000103951030957861	0.00198102743171876	GO:0043269
positive regulation of monoatomic ion transport	BP	209	8	0.0318475237030765	0.203644986526159	GO:0043270
regulation of protein binding	BP	108	4	0.122366993139417	0.485674661172265	GO:0043393
regulation of MAPK cascade	BP	661	37	7.18329527019919e-10	3.58810430559412e-08	GO:0043408
negative regulation of MAPK cascade	BP	171	8	0.0109055399548636	0.0938601780611153	GO:0043409
positive regulation of MAPK cascade	BP	463	30	1.07857670981525e-09	5.29262818089521e-08	GO:0043410
positive regulation of neuron apoptotic process	BP	69	9	3.26502530567547e-06	8.79543334459954e-05	GO:0043525
blood vessel endothelial cell migration	BP	182	10	0.00147662021759987	0.0190481443009206	GO:0043534
regulation of blood vessel endothelial cell migration	BP	156	7	0.0205245917281206	0.14347249906466	GO:0043535
positive regulation of blood vessel endothelial cell migration	BP	78	6	0.00250371510301625	0.028930376071056	GO:0043536
regulation of kinase activity	BP	397	24	1.85097003261513e-07	6.37503967724061e-06	GO:0043549
negative regulation of molecular function	BP	595	31	9.00745817756247e-08	3.3333580279026e-06	GO:0044092
positive regulation of molecular function	BP	831	41	3.44012060814498e-09	1.5999792673957e-07	GO:0044093
external encapsulating structure organization	BP	341	19	1.12095240989953e-05	0.000266736638350472	GO:0045229
leukocyte activation	BP	992	51	8.41653352330145e-12	5.16538660694517e-10	GO:0045321
regulation of T cell differentiation	BP	192	7	0.0533840554248602	0.276386239078558	GO:0045580
regulation of lymphocyte differentiation	BP	225	9	0.0184014178896844	0.130681156438122	GO:0045619
regulation of angiogenesis	BP	363	21	2.17243930936132e-06	6.1185338728131e-05	GO:0045765
positive regulation of angiogenesis	BP	192	15	1.689594008805e-06	4.89476922342755e-05	GO:0045766
positive regulation of cell adhesion	BP	498	25	3.10269706056579e-06	8.45010820480252e-05	GO:0045785
negative regulation of cell cycle	BP	405	26	1.70903495729108e-08	7.12994022069865e-07	GO:0045786
positive regulation of cell cycle	BP	344	17	0.000140071399248243	0.002572556168551	GO:0045787
regulation of protein kinase activity	BP	369	22	7.5676645706657e-07	2.33184552289475e-05	GO:0045859
positive regulation of protein kinase activity	BP	210	11	0.00128371641614126	0.0169423189092387	GO:0045860
positive regulation of DNA-templated transcription	BP	1698	79	1.87191422446378e-15	1.60971362839501e-13	GO:0045893
positive regulation of vasoconstriction	BP	33	2	0.113713671800246	0.465635758424525	GO:0045907
negative regulation of mitotic cell cycle	BP	246	14	0.000126101262462535	0.00235678181639291	GO:0045930
positive regulation of mitotic cell cycle	BP	136	8	0.00282551063401592	0.0319040678685285	GO:0045931
negative regulation of nucleobase-containing compound metabolic process	BP	1528	66	1.41163643992765e-11	8.499577461813e-10	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2126	101	2.05337893810428e-20	2.69089270488748e-18	GO:0045935
positive regulation of phosphate metabolic process	BP	493	24	8.16295453245688e-06	0.000201612307177466	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1262	67	6.50859301004303e-16	5.91830347256076e-14	GO:0045944
alpha-beta T cell activation	BP	198	10	0.0027373212721007	0.0310499202137776	GO:0046631
alpha-beta T cell differentiation	BP	138	10	0.000168660336130772	0.00302285999060446	GO:0046632
lymphocyte activation	BP	823	47	1.57869248672356e-12	1.05299734189304e-10	GO:0046649
lymphocyte proliferation	BP	298	23	3.78508852519308e-09	1.74584269491204e-07	GO:0046651
protein autophosphorylation	BP	173	9	0.00360982384914707	0.0387005080420108	GO:0046777
microtubule polymerization	BP	101	2	0.531246228500815	1	GO:0046785
platelet-derived growth factor receptor signaling pathway	BP	106	9	0.000106801634181264	0.00202668382137155	GO:0048008
focal adhesion assembly	BP	85	4	0.0626051202142577	0.315047858173308	GO:0048041
fibroblast proliferation	BP	110	8	0.000728766146936269	0.0106183467766162	GO:0048144
regulation of fibroblast proliferation	BP	90	8	0.000186860111171086	0.00328820660084475	GO:0048145
positive regulation of fibroblast proliferation	BP	54	5	0.00254036908112903	0.0290973482721812	GO:0048146
regulation of synaptic plasticity	BP	215	4	0.522786550295663	1	GO:0048167
hematopoietic or lymphoid organ development	BP	102	10	1.27202346118512e-05	0.000297982530686457	GO:0048534
spleen development	BP	40	7	5.54053840253338e-06	0.000142366914108003	GO:0048536
thymus development	BP	50	3	0.0574007412237222	0.292759549675386	GO:0048538
developmental cell growth	BP	231	9	0.0214020223511649	0.147204153732402	GO:0048588
developmental growth	BP	679	35	1.70749047198895e-08	7.12994022069865e-07	GO:0048589
embryonic morphogenesis	BP	626	29	2.51344473933754e-06	6.99057701659947e-05	GO:0048598
regulation of developmental growth	BP	326	16	0.000235685872634888	0.00402345583950961	GO:0048638
neuron development	BP	1180	46	4.31321635182423e-07	1.40072644148601e-05	GO:0048666
cell morphogenesis involved in neuron differentiation	BP	593	27	7.63101184308806e-06	0.000190800989719771	GO:0048667
axon extension	BP	110	4	0.128426489775755	0.504073683502721	GO:0048675
generation of neurons	BP	1535	60	5.87629233125526e-09	2.64468768799403e-07	GO:0048699
astrocyte differentiation	BP	91	6	0.00537472508965668	0.0535022902356441	GO:0048708
tissue morphogenesis	BP	623	32	7.69914598479915e-08	2.89243801432303e-06	GO:0048729
gland development	BP	450	39	2.77614654808406e-16	2.71258740343056e-14	GO:0048732
cardiac muscle tissue development	BP	251	13	0.000536539123711076	0.00804917077308779	GO:0048738
branching morphogenesis of an epithelial tube	BP	159	6	0.0619773774309525	0.31252422236459	GO:0048754
neuron projection morphogenesis	BP	661	29	7.15679456209762e-06	0.000180157140400464	GO:0048812
cell projection morphogenesis	BP	682	29	1.28657497009214e-05	0.000300758837184813	GO:0048858
homeostasis of number of cells	BP	339	30	4.84754444358283e-13	3.36428645215384e-11	GO:0048872
regulation of peptidyl-tyrosine phosphorylation	BP	156	10	0.000452347874920144	0.00690174724320699	GO:0050730
positive regulation of peptidyl-tyrosine phosphorylation	BP	116	5	0.0538829342573246	0.278710009144341	GO:0050731
regulation of dendrite development	BP	102	4	0.104961820928393	0.435526065681271	GO:0050773
regulation of catalytic activity	BP	880	48	4.6127425321569e-12	2.952950521017e-10	GO:0050790
activated T cell proliferation	BP	47	2	0.199439429021341	0.675552926826431	GO:0050798
