Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Cell Differentiation (GO:0045595)	3/201	0.015403883789212307	0.06886610225774513	0	0	6.106988249845393	25.485290118508214	NLGN1;PRAME;NR1D1
Negative Regulation of Dendritic Spine Development (GO:0061000)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	NLGN1
Adult Feeding Behavior (GO:0008343)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	GHRL
Norepinephrine Metabolic Process (GO:0042415)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	TH
Calcium Ion-Regulated Exocytosis of Neurotransmitter (GO:0048791)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	STXBP1
Regulation of Response to Nutrient Levels (GO:0032107)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	SNW1
Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	DRD2
Response to Alkaloid (GO:0043279)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	DRD2
Subtelomeric Heterochromatin Formation (GO:0031509)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	EZH2
Synaptic Vesicle Clustering (GO:0097091)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	NLGN1
Synaptic Vesicle Localization (GO:0097479)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	NLGN1
Positive Regulation of Interleukin-23 Production (GO:0032747)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	CSF2
Positive Regulation of miRNA-mediated Gene Silencing (GO:2000637)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	FXR1
Vacuole Organization (GO:0007033)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	VPS11
White Fat Cell Differentiation (GO:0050872)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	CTBP2
Negative Regulation of Catecholamine Secretion (GO:0033604)	1/6	0.01550074402730065	0.06886610225774513	0	0	78.2078431372549	325.8817006096059	CRH
Positive Regulation of Protein Metabolic Process (GO:0051247)	3/202	0.0156078799508563	0.06886610225774513	0	0	6.075992205927597	25.27600221195398	FXR1;VPS11;KLF2
Protein Localization (GO:0008104)	4/371	0.01567117371225553	0.06886610225774513	0	0	4.4461852861035425	18.478045147020058	VPS33A;STXBP1;DRD2;SEPTIN8
Myeloid Leukocyte Differentiation (GO:0002573)	2/74	0.0158932805077335	0.06945627006418342	0	0	11.042222222222222	45.73532604079312	CSF2;PARP1
Regulation of Fat Cell Differentiation (GO:0045598)	2/75	0.01630183988971643	0.06968979465426377	0	0	10.89041095890411	44.8301295094724	ASXL1;NR1D1
Neuron Projection Development (GO:0031175)	3/206	0.016439177185715328	0.06968979465426377	0	0	5.955061827686739	24.463917677092002	NLGN1;BLOC1S6;ANKRD27
Regulation of Neuron Differentiation (GO:0045664)	2/76	0.016714881276784863	0.06968979465426377	0	0	10.742702702702703	43.95329394594533	NLGN1;CALR
Regulation of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CALR
Regulation of Dopamine Metabolic Process (GO:0042053)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CHRNB2
Regulation of Dopamine Receptor Signaling Pathway (GO:0060159)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	DRD2
Regulation of Growth Hormone Receptor Signaling Pathway (GO:0060398)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	GHRL
Negative Regulation of Microglial Cell Activation (GO:1903979)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	NR1D1
Regulation of Leukocyte Proliferation (GO:0070663)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CSF2
Regulation of miRNA-mediated Gene Silencing (GO:0060964)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	FXR1
Arachidonate Secretion (GO:0050482)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	DRD2
Arachidonate Transport (GO:1903963)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	DRD2
Neuron Projection Arborization (GO:0140058)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	NLGN1
Neurotransmitter-Gated Ion Channel Clustering (GO:0072578)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	NLGN1
Cellular Response to Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CSF2
Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	SNW1
Regulatory ncRNA-mediated Heterochromatin Formation (GO:0031048)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	EZH2
Response to Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CSF2
Positive Regulation of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	CALR
Positive Regulation of Inositol Phosphate Biosynthetic Process (GO:0060732)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	SNCA
Positive Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	GHRH
Positive Regulation of Steroid Biosynthetic Process (GO:0010893)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	NR1D1
Postsynapse Assembly (GO:0099068)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	NLGN1
Regulation of Chaperone-Mediated Autophagy (GO:1904714)	1/7	0.01806119836172449	0.06968979465426377	0	0	65.16993464052288	261.5914254592524	SNCA
Regulation of Interleukin-1 Beta Production (GO:0032651)	2/82	0.019285851663064194	0.07312359488414065	0	0	9.934	39.22324195080457	GHRL;TRIM16
Negative Regulation of Cell Differentiation (GO:0045596)	3/220	0.019542500077235424	0.07312359488414065	0	0	5.56691432333302	21.906719132330025	ASXL1;PRAME;CALR
Positive Regulation of Synaptic Transmission (GO:0050806)	2/84	0.020177570190726225	0.07312359488414065	0	0	9.690731707317074	37.824705828929694	NPS;NLGN1
Regulation of Interleukin-23 Production (GO:0032667)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	CSF2
Acid Secretion (GO:0046717)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	GHRL
Aminoglycoside Antibiotic Metabolic Process (GO:0030647)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	AKR1C3
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	VPS39
Cellular Response to Epinephrine Stimulus (GO:0071872)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	SNCA
Response to Leptin (GO:0044321)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	NR1D1
Response to Magnesium Ion (GO:0032026)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	SNCA
Daunorubicin Metabolic Process (GO:0044597)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	AKR1C3
Dopamine Uptake (GO:0090494)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	SNCA
Positive Regulation of Early Endosome to Late Endosome Transport (GO:2000643)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	VPS11
Endosome to Melanosome Transport (GO:0035646)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	BLOC1S6
Endosome to Pigment Granule Transport (GO:0043485)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	BLOC1S6
Positive Regulation of Vesicle Fusion (GO:0031340)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	SNCA
Postsynaptic Density Organization (GO:0097106)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	NLGN1
Presynaptic Membrane Assembly (GO:0097105)	1/8	0.020615122198689464	0.07312359488414065	0	0	55.857142857142854	216.82236865801656	NLGN1
Synapse Assembly (GO:0007416)	2/87	0.021547032689722377	0.07602308124546635	0	0	9.347294117647058	35.870401633294655	NLGN1;DRD2
Apoptotic Process (GO:0006915)	3/232	0.02244359081792674	0.07602308124546635	0	0	5.271990018714909	20.016429118440637	FXR1;PARP1;ADORA2A
Cellular Response to Lipid (GO:0071396)	3/234	0.02294880271986886	0.07602308124546635	0	0	5.225815001325206	19.724783918885347	SNW1;AKR1C3;NR1D1
Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	FXR1
Regulation of Ketone Biosynthetic Process (GO:0010566)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	AKR1C3
Polyketide Metabolic Process (GO:0030638)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	AKR1C3
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	CHRNB2
Response to Histamine (GO:0034776)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	DRD2
Doxorubicin Metabolic Process (GO:0044598)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	AKR1C3
Embryonic Eye Morphogenesis (GO:0048048)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	TH
Glucan Biosynthetic Process (GO:0009250)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	NR1D1
Positive Regulation of Neurotransmitter Secretion (GO:0001956)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	NLGN1
Glycogen Biosynthetic Process (GO:0005978)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	NR1D1
Positive Regulation of Receptor Recycling (GO:0001921)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	SNCA
Presynaptic Membrane Organization (GO:0097090)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	NLGN1
Progesterone Metabolic Process (GO:0042448)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	AKR1C3
Myeloid Dendritic Cell Differentiation (GO:0043011)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	CSF2
Regulation of Bile Acid Biosynthetic Process (GO:0070857)	1/9	0.023162531706899355	0.07602308124546635	0	0	48.872549019607845	184.01586571209845	NR1D1
Glucose Homeostasis (GO:0042593)	2/92	0.0239128890269455	0.07816155049716483	0	0	8.825777777777779	32.94960869406407	MTNR1B;NR1D1
Negative Regulation of Angiogenesis (GO:0016525)	2/93	0.02439835845557142	0.07942017093974071	0	0	8.728351648351648	32.41045945904038	GHRL;KLF2
Negative Regulation of Multicellular Organismal Process (GO:0051241)	3/243	0.025299018554512033	0.08068025180104169	0	0	5.027551020408163	18.486253199177106	PARP1;NR1D1;CALR
Response to Calcium Ion (GO:0051592)	2/95	0.02538140667419006	0.08068025180104169	0	0	8.539784946236558	31.372935831074024	NLGN1;AKR1C3
Nuclear Pore Complex Assembly (GO:0051292)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	FXR1
Cellular Response to Prostaglandin Stimulus (GO:0071379)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	AKR1C3
Response to Corticosteroid (GO:0031960)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	AKR1C3
Response to Laminar Fluid Shear Stress (GO:0034616)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	KLF2
Vacuole Fusion (GO:0097576)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	VPS16
Positive Regulation of Neuroblast Proliferation (GO:0002052)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	DRD2
Icosanoid Secretion (GO:0032309)	1/10	0.025703443051659298	0.08068025180104169	0	0	43.4400871459695	159.03982037824832	DRD2
Regulation of Protein Localization (GO:0032880)	2/97	0.026380444891634772	0.08247799173629686	0	0	8.359157894736843	30.386644588966693	PARP1;GHRH
Organelle Organization (GO:0006996)	4/437	0.026703561987137966	0.08315951784183516	0	0	3.7557736720554273	13.607011453364581	VPS18;CYP26C1;PARP1;VPS11
Regulation of Protein Secretion (GO:0050708)	2/99	0.027395287380588187	0.08397051528184253	0	0	8.1859793814433	29.448113492372215	MTNR1B;DRD2
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	2/99	0.027395287380588187	0.08397051528184253	0	0	8.1859793814433	29.448113492372215	ADRB1;GHRL
Cellular Response to Chemical Stress (GO:0062197)	2/100	0.02790857758050539	0.08397051528184253	0	0	8.10204081632653	28.995755414400413	PARP1;SNCA
Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	SNCA
Negative Regulation of Sprouting Angiogenesis (GO:1903671)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	KLF2
Phasic Smooth Muscle Contraction (GO:0014821)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	DRD2
Central Nervous System Projection Neuron Axonogenesis (GO:0021952)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	CHRNB2
Excitatory Synapse Assembly (GO:1904861)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	NLGN1
+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	CNOT1
Primary Alcohol Catabolic Process (GO:0034310)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	AKR1C3
Regulation of Adipose Tissue Development (GO:1904177)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	PARP1
Negative Regulation of Adenylate Cyclase Activity (GO:0007194)	1/11	0.02823787239566386	0.08397051528184253	0	0	39.09411764705882	139.4522833938583	DRD2
Cell Junction Assembly (GO:0034329)	2/101	0.02842574985096019	0.08421261472700191	0	0	8.01979797979798	28.554168790073895	NLGN1;DRD2
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.02891533707298526	0.08511860250299823	0	0	4.76607243687989	16.88802066950964	NLGN1;GHRH;GHRL
Negative Regulation of Translation (GO:0017148)	2/102	0.028946781382182714	0.08511860250299823	0	0	7.9392	28.12299846463146	CNOT1;CALR
Inflammatory Response (GO:0006954)	3/261	0.030375789684859784	0.08660418569175006	0	0	4.672520170859041	16.32629655632148	ADORA2A;ADORA1;CRH
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	2/105	0.030532804675145138	0.08660418569175006	0	0	7.706796116504854	26.88865413416229	CSF2;SNCA
Negative Regulation of Microtubule Polymerization (GO:0031115)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	SNCA
Camera-Type Eye Morphogenesis (GO:0048593)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	TH
Catecholamine Metabolic Process (GO:0006584)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	DRD2
Cellular Response to Fluid Shear Stress (GO:0071498)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	KLF2
Tyrosine Metabolic Process (GO:0006570)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	TH
Positive Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	CNOT1
Positive Regulation of Ruffle Assembly (GO:1900029)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	NLGN1
Presynapse Organization (GO:0099172)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	NLGN1
Mitochondrial Genome Maintenance (GO:0000002)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	PARP1
Regulation of ATP Biosynthetic Process (GO:2001169)	1/12	0.030765835877853052	0.08660418569175006	0	0	35.53832442067736	123.7213609818225	PARP1
Regulation of RNA Biosynthetic Process (GO:2001141)	4/465	0.032505782233519596	0.08955882156128842	0	0	3.5225958062183658	12.069601370535649	TGFBRAP1;ZNF536;CALR;EZH2
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	ADRB1
Negative Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	NR1D1
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	ASXL1
Neuronal Action Potential (GO:0019228)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	KCNA2
Regulation of Vesicle Fusion (GO:0031338)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	STXBP1
Response to Iron Ion (GO:0010039)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	SNCA
Cranial Nerve Development (GO:0021545)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	CHRNB2
Synaptic Vesicle Membrane Organization (GO:0048499)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	PRRT2
Tertiary Alcohol Metabolic Process (GO:1902644)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	AKR1C3
Mitochondrial DNA Metabolic Process (GO:0032042)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	PARP1
Myeloid Dendritic Cell Activation (GO:0001773)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	CSF2
Negative Regulation of Cell Activation (GO:0050866)	1/13	0.03328734960685056	0.08955882156128842	0	0	32.57516339869281	110.83952930563026	NR1D1
Negative Regulation of Developmental Process (GO:0051093)	2/111	0.033806010796713866	0.09064594759390057	0	0	7.280366972477064	24.659452249423378	PARP1;PRAME
Negative Regulation of Lyase Activity (GO:0051350)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	DRD2
Negative Regulation of Neuroinflammatory Response (GO:0150079)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	NR1D1
Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	PARP1
Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	CNOT1
Neuron Cell-Cell Adhesion (GO:0007158)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	NLGN1
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	SNCA
Nuclear Pore Organization (GO:0006999)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	FXR1
Bone Morphogenesis (GO:0060349)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	CYP26B1
Regulation of Trophoblast Cell Migration (GO:1901163)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	CALR
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	SNW1
Smooth Muscle Contraction (GO:0006939)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	CHRNB2
Eye Photoreceptor Cell Differentiation (GO:0001754)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	TH
Regulation of AMPA Receptor Activity (GO:2000311)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	NLGN1
Negative Regulation of ATP Metabolic Process (GO:1903579)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	PARP1
Negative Regulation of cGAS/STING Signaling Pathway (GO:0160049)	1/14	0.03580242966944604	0.09135394151139296	0	0	30.06787330316742	100.11818602041404	PARP1
Negative Regulation of Macrophage Activation (GO:0043031)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	NR1D1
Regulation of Microglial Cell Activation (GO:1903978)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	NR1D1
Regulation of Neuroblast Proliferation (GO:1902692)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	DRD2
Pigment Granule Transport (GO:0051904)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	BLOC1S6
Retinal Metabolic Process (GO:0042574)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	AKR1C3
Stem Cell Development (GO:0048864)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	CYP26C1
Unsaturated Fatty Acid Biosynthetic Process (GO:0006636)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	PTGDS
Glycoside Metabolic Process (GO:0016137)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	AKR1C3
Positive Regulation of Regulated Secretory Pathway (GO:1903307)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	NLGN1
Prostaglandin Biosynthetic Process (GO:0001516)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	PTGDS
Melanosome Transport (GO:0032402)	1/15	0.03831109212243645	0.09440521454469541	0	0	27.9187675070028	91.07146109214371	BLOC1S6
Cellular Response to Oxidative Stress (GO:0034599)	2/121	0.0395499347852425	0.0966567730888577	0	0	6.665210084033613	21.529903184141652	PARP1;SNCA
C21-steroid Hormone Metabolic Process (GO:0008207)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	AKR1C3
Anterograde Synaptic Vesicle Transport (GO:0048490)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	BLOC1S6
Regulation of Presynapse Assembly (GO:1905606)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	SNCA
Regulation of Presynapse Organization (GO:0099174)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	SNCA
Photoreceptor Cell Development (GO:0042461)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	TH
Cellular Response to Laminar Fluid Shear Stress (GO:0071499)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	KLF2
Synaptic Vesicle Transport Along Microtubule (GO:0099517)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	BLOC1S6
Establishment of Melanosome Localization (GO:0032401)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	BLOC1S6
Positive Regulation of Keratinocyte Differentiation (GO:0045618)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	TRIM16
Postsynaptic Membrane Organization (GO:0001941)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	NLGN1
Presynapse Assembly (GO:0099054)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	NLGN1
Regulation of Adenylate Cyclase Activity (GO:0045761)	1/16	0.04081335298568707	0.0966567730888577	0	0	26.056209150326797	83.34719406663498	DRD2
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	6/983	0.04132189535460972	0.09756901261342175	0	0	2.532731075608562	8.07019999467927	ASXL1;SNW1;PARP1;CTBP2;NR1D1;KLF2
Positive Regulation of Cell Differentiation (GO:0045597)	3/297	0.04202051930332134	0.09872507072344361	0	0	4.092877967513536	12.972774648756953	BLOC1S6;CSF2;EZH2
Monocarboxylic Acid Metabolic Process (GO:0032787)	2/127	0.043161876784411	0.09872507072344361	0	0	6.34336	19.93589693403078	CYP26A1;CYP26B1
DNA Modification (GO:0006304)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	PARP1
Negative Regulation of Telomere Maintenance (GO:0032205)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	PARP1
Regulation of Receptor Recycling (GO:0001919)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	SNCA
Cellular Response to Copper Ion (GO:0071280)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	SNCA
Positive Regulation by Host of Viral Transcription (GO:0043923)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	SNW1
Positive Regulation of Leukocyte Proliferation (GO:0070665)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	CSF2
Eye Photoreceptor Cell Development (GO:0042462)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	TH
Prostanoid Biosynthetic Process (GO:0046457)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	PTGDS
Protein Localization to Synapse (GO:0035418)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	NLGN1
Negative Regulation of Blood Pressure (GO:0045776)	1/17	0.04330922824403911	0.09872507072344361	0	0	24.426470588235293	76.68420634351111	DRD2
Regulation of Tumor Necrosis Factor Production (GO:0032680)	2/131	0.04563604121989421	0.10119217451097481	0	0	6.145426356589147	18.971284506471022	FXR1;GHRL
