Term	Ont	N	DE	P.DE	adj_pval	GOID
regulation of anatomical structure size	BP	502	25	1.62961199047132e-14	1.04323264148621e-12	GO:0090066
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	329	13	5.8781042945707e-07	1.48978848093795e-05	GO:0090092
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	206	4	0.0561586863907652	0.279256891951578	GO:0090101
regulation of cell-substrate junction assembly	BP	63	2	0.0713185614001498	0.333999350614366	GO:0090109
regulation of cellular response to growth factor stimulus	BP	384	15	9.04131198544988e-08	2.64681141145667e-06	GO:0090287
negative regulation of cellular response to growth factor stimulus	BP	140	4	0.0167154040209114	0.114404230653722	GO:0090288
cellular senescence	BP	109	6	0.0001171448802524	0.0017681257738909	GO:0090398
apoptotic signaling pathway	BP	632	25	2.70501976219502e-12	1.36032573955261e-10	GO:0097190
intrinsic apoptotic signaling pathway	BP	330	11	2.17114532093787e-05	0.000395169734149133	GO:0097193
supramolecular fiber organization	BP	866	13	0.00783206087399234	0.0621598333276813	GO:0097435
calcium ion transmembrane import into cytosol	BP	191	10	9.91843884168624e-07	2.39916374066326e-05	GO:0097553
blood vessel diameter maintenance	BP	156	10	1.5300629415762e-07	4.27688108060659e-06	GO:0097746
cell-cell adhesion	BP	989	24	1.14832107762229e-07	3.30094154416378e-06	GO:0098609
postsynapse assembly	BP	84	3	0.0209116526500302	0.132462268335903	GO:0099068
postsynaptic specialization organization	BP	55	2	0.0561948400493277	0.279256891951578	GO:0099084
postsynapse organization	BP	242	11	1.1423865296222e-06	2.69113704041862e-05	GO:0099173
regulation of trans-synaptic signaling	BP	510	10	0.00317099408728286	0.0305023343162727	GO:0099177
regulation of actomyosin structure organization	BP	105	3	0.0370465447584618	0.207837553293632	GO:0110020
regulation of actin filament organization	BP	264	4	0.112975502680205	0.473897241331125	GO:0110053
plasma membrane bounded cell projection assembly	BP	594	8	0.0566749305915441	0.281579862559862	GO:0120031
regulation of plasma membrane bounded cell projection organization	BP	650	28	1.44510659998747e-14	9.41347509781314e-13	GO:0120035
plasma membrane bounded cell projection organization	BP	1598	62	8.68333328995442e-30	1.82497451918495e-27	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	677	49	1.50272169779012e-35	5.39961838441425e-33	GO:0120039
transforming growth factor beta receptor superfamily signaling pathway	BP	399	15	1.48242175450064e-07	4.15936925022233e-06	GO:0141091
cell-substrate junction organization	BP	103	5	0.000779683875146943	0.00911800386904126	GO:0150115
regulation of cell-substrate junction organization	BP	68	2	0.0813623517888652	0.366179893566129	GO:0150116
positive regulation of dendrite development	BP	18	3	0.000250248017666035	0.00342236055099075	GO:1900006
regulation of substrate adhesion-dependent cell spreading	BP	62	4	0.000923462645588952	0.0106429905941183	GO:1900024
positive regulation of substrate adhesion-dependent cell spreading	BP	43	3	0.00333121470969897	0.0318373235961706	GO:1900026
regulation of vasculature development	BP	372	15	5.98473457285663e-08	1.81398526277687e-06	GO:1901342
regulation of hematopoietic progenitor cell differentiation	BP	42	3	0.00311460104579791	0.0300365835739221	GO:1901532
regulation of cell junction assembly	BP	270	9	0.000122472476542257	0.00184229698339528	GO:1901888
positive regulation of cell junction assembly	BP	112	4	0.00786032174549173	0.0623397108743556	GO:1901890
regulation of leukocyte differentiation	BP	340	7	0.00998753003445993	0.077177313252757	GO:1902105
regulation of organelle assembly	BP	235	6	0.00618973958029401	0.0539917847963156	GO:1902115
positive regulation of RNA biosynthetic process	BP	1700	45	4.93854271806293e-15	3.38525706686172e-13	GO:1902680
regulation of supramolecular fiber organization	BP	393	7	0.0205183082306073	0.13180235091389	GO:1902903
positive regulation of supramolecular fiber organization	BP	177	4	0.0354518043206836	0.199745902037478	GO:1902905
regulation of leukocyte cell-cell adhesion	BP	394	8	0.00655222455725841	0.0561735990640259	GO:1903037
positive regulation of leukocyte cell-cell adhesion	BP	284	7	0.00386020576802396	0.0361638621110335	GO:1903039
mononuclear cell differentiation	BP	531	13	9.59292022424057e-05	0.00149135433883902	GO:1903131
regulation of calcium ion transmembrane transport	BP	175	8	3.26866132388259e-05	0.000571579568080506	GO:1903169
regulation of protein modification by small protein conjugation or removal	BP	242	7	0.00158369908725924	0.0170938218342836	GO:1903320
response to dopamine	BP	57	2	0.0598588641589841	0.295375385685081	GO:1903350
cellular response to dopamine	BP	55	2	0.0561948400493277	0.279256891951578	GO:1903351
regulation of blood circulation	BP	269	10	2.04772149048837e-05	0.000375157396094572	GO:1903522
regulation of hemopoiesis	BP	436	10	0.00101026861704413	0.0114189570017803	GO:1903706
positive regulation of vasculature development	BP	195	10	1.19731824783815e-06	2.81369788241965e-05	GO:1904018
epithelial cell apoptotic process	BP	80	3	0.0183967346652155	0.123823162841779	GO:1904019
regulation of monoatomic cation transmembrane transport	BP	310	11	1.2173853185312e-05	0.000233197851472383	GO:1904062
positive regulation of cation transmembrane transport	BP	141	9	6.72154625786577e-07	1.68439378552006e-05	GO:1904064
positive regulation of calcium ion transmembrane transport	BP	82	5	0.000273315947386055	0.00371276382674788	GO:1904427
regulation of morphogenesis of an epithelium	BP	66	10	3.16396243698098e-11	1.4473666359561e-09	GO:1905330
positive regulation of morphogenesis of an epithelium	BP	36	7	4.97442085302227e-09	1.76746647150925e-07	GO:1905332
neuron projection extension	BP	168	17	3.40332342479267e-15	2.36935122679785e-13	GO:1990138
regulation of multicellular organismal development	BP	1501	64	3.46417941002054e-33	8.97383591819042e-31	GO:2000026
regulation of endothelial cell apoptotic process	BP	66	2	0.0772939987355585	0.355042413160984	GO:2000351
regulation of stem cell differentiation	BP	84	8	1.31611025088554e-07	3.73983471546277e-06	GO:2000736
regulation of cellular senescence	BP	53	3	0.00601047843551223	0.0528002518084943	GO:2000772
negative regulation of cellular senescence	BP	25	2	0.0129944983388557	0.0964007439204223	GO:2000773
regulation of double-strand break repair	BP	145	8	8.37724002247015e-06	0.000165597296557755	GO:2000779
negative regulation of double-strand break repair	BP	39	2	0.0301265800217383	0.177461647203672	GO:2000780
regulation of RNA biosynthetic process	BP	3479	64	7.93869264364878e-14	4.65416301882125e-12	GO:2001141
phospholipase C-activating G protein-coupled receptor signaling pathway	BP	139	4	0.016324166109708	0.111967294517264	GO:0007200
carbohydrate metabolic process	BP	575	5	0.370882738747079	1	GO:0005975
lipid modification	BP	194	10	1.14274873877189e-06	2.69113704041862e-05	GO:0030258
regulation of GTPase activity	BP	172	3	0.11853078736014	0.492195504344677	GO:0043087
positive regulation of GTPase activity	BP	117	3	0.0484364631033742	0.250479926884162	GO:0043547
regulation of hydrolase activity	BP	334	4	0.203964947773337	0.767555930151083	GO:0051336
positive regulation of hydrolase activity	BP	188	3	0.143493185205607	0.577446022400743	GO:0051345
very long-chain fatty acid metabolic process	BP	35	2	0.0246311622391641	0.153277383341927	GO:0000038
long-chain fatty acid metabolic process	BP	110	15	1.65506711870672e-15	1.20890443509994e-13	GO:0001676
fatty acid metabolic process	BP	411	21	1.4287447363551e-12	7.45481233722759e-11	GO:0006631
fatty acid beta-oxidation	BP	74	2	0.0939456064252135	0.410054902026039	GO:0006635
fatty acid catabolic process	BP	105	2	0.165850902030833	0.648913861881533	GO:0009062
fatty acid oxidation	BP	107	4	0.00670800186823137	0.0561735990640259	GO:0019395
unsaturated fatty acid metabolic process	BP	113	13	1.24774486919466e-12	6.60267463085953e-11	GO:0033559
lipid oxidation	BP	114	4	0.00835541455418565	0.0660311902937736	GO:0034440
xenobiotic catabolic process	BP	24	24	3.83741084568784e-53	3.41959355280935e-50	GO:0042178
benzene-containing compound metabolic process	BP	25	6	1.66254395045497e-08	5.45480914996109e-07	GO:0042537
monocarboxylic acid catabolic process	BP	124	5	0.00178367143703777	0.0188060360588411	GO:0072329
fatty acid biosynthetic process	BP	169	11	3.08568011925041e-08	9.79241904510836e-07	GO:0006633
acyl-CoA metabolic process	BP	100	2	0.153652817787682	0.612837570617009	GO:0006637
nucleoside phosphate metabolic process	BP	661	6	0.3125863259353	1	GO:0006753
sulfur compound metabolic process	BP	327	8	0.00214724030688865	0.0220443408096153	GO:0006790
cellular response to hormone stimulus	BP	691	34	2.68113832701981e-19	2.55258118159604e-17	GO:0032870
thioester metabolic process	BP	100	2	0.153652817787682	0.612837570617009	GO:0035383
thioester biosynthetic process	BP	51	2	0.0491182510968036	0.253182877819202	GO:0035384
sulfur compound biosynthetic process	BP	167	3	0.111094660028469	0.469466587223071	GO:0044272
protein tetramerization	BP	100	3	0.032761018870576	0.191611965974978	GO:0051262
protein homotetramerization	BP	66	2	0.0772939987355585	0.355042413160984	GO:0051289
nucleobase-containing small molecule metabolic process	BP	687	7	0.203354723414117	0.765518169689033	GO:0055086
cellular response to prostaglandin stimulus	BP	22	2	0.0101431622096078	0.0776527036789154	GO:0071379
acyl-CoA biosynthetic process	BP	51	2	0.0491182510968036	0.253182877819202	GO:0071616
monocarboxylic acid biosynthetic process	BP	228	14	8.29376133231728e-10	3.26445962829266e-08	GO:0072330
purine-containing compound metabolic process	BP	582	5	0.380524792626377	1	GO:0072521
purine-containing compound biosynthetic process	BP	262	2	0.545645910527157	1	GO:0072522
nucleoside phosphate biosynthetic process	BP	320	2	0.654265227419721	1	GO:1901293
cellular response to ketone	BP	111	5	0.00109163625524006	0.0122701677569315	GO:1901655
cardiac muscle hypertrophy	BP	104	5	0.000814499506665265	0.00948532148953935	GO:0003300
monosaccharide metabolic process	BP	260	3	0.271120192890435	0.974510431947903	GO:0005996
glucose metabolic process	BP	193	2	0.388863674809002	1	GO:0006006
generation of precursor metabolites and energy	BP	478	7	0.0504221636033951	0.259483705418442	GO:0006091
regulation of carbohydrate metabolic process	BP	184	4	0.0399604975215309	0.221646779737495	GO:0006109
purine nucleotide metabolic process	BP	446	3	0.601899986081835	1	GO:0006163
carbohydrate transport	BP	141	3	0.0756545133253818	0.348085759575146	GO:0008643
hexose transmembrane transport	BP	121	3	0.0525716320638424	0.268713067356908	GO:0008645
nucleotide metabolic process	BP	506	4	0.468814394313298	1	GO:0009117
negative regulation of catabolic process	BP	366	7	0.0144829109216738	0.100859734139746	GO:0009895
regulation of ketone metabolic process	BP	142	7	6.36795258010073e-05	0.00103325016445364	GO:0010565
regulation of cardiac muscle hypertrophy	BP	71	3	0.0133900495752432	0.0971622416594299	GO:0010611
regulation of glucose metabolic process	BP	103	2	0.160950755421668	0.633397090493538	GO:0010906
regulation of muscle hypertrophy	BP	74	3	0.014959171955535	0.103916567765952	GO:0014743
muscle hypertrophy	BP	109	5	0.00100624618837673	0.0113792652713994	GO:0014896
striated muscle hypertrophy	BP	107	5	0.000925918758820712	0.010652975728487	GO:0014897
monocarboxylic acid transport	BP	185	2	0.369080482160776	1	GO:0015718
monosaccharide transmembrane transport	BP	124	3	0.0557812870964558	0.277883612239455	GO:0015749
regulation of fatty acid metabolic process	BP	109	5	0.00100624618837673	0.0113792652713994	GO:0019217
hexose metabolic process	BP	237	2	0.492058314547157	1	GO:0019318
pyridine nucleotide metabolic process	BP	180	2	0.356589928304719	1	GO:0019362
carbohydrate transmembrane transport	BP	136	3	0.0695200774729322	0.326193826019794	GO:0034219
ketone metabolic process	BP	227	11	6.09003372935912e-07	1.53433913921215e-05	GO:0042180
muscle adaptation	BP	124	4	0.0111369678994205	0.0843049170449505	GO:0043500
regulation of muscle adaptation	BP	98	3	0.0311239079605453	0.183094381184322	GO:0043502
negative regulation of fatty acid metabolic process	BP	49	3	0.00482394496965468	0.0436329054137097	GO:0045922
positive regulation of growth	BP	258	14	4.09621539242764e-09	1.4701144261336e-07	GO:0045927
regulation of fatty acid oxidation	BP	35	3	0.00184013157161043	0.0193005890547726	GO:0046320
negative regulation of fatty acid oxidation	BP	14	2	0.00414426141358815	0.0383413022308625	GO:0046322
nicotinamide nucleotide metabolic process	BP	180	2	0.356589928304719	1	GO:0046496
regulation of organ growth	BP	103	9	4.52483907786178e-08	1.38467534308523e-06	GO:0046620
positive regulation of organ growth	BP	54	6	2.05041661492418e-06	4.61405872194757e-05	GO:0046622
positive regulation of developmental growth	BP	170	13	2.28698725073796e-10	9.74177857972088e-09	GO:0048639
regulation of heart growth	BP	74	6	1.31052695364808e-05	0.000249111940899078	GO:0060420
positive regulation of heart growth	BP	42	5	1.06693607291657e-05	0.000208136618497682	GO:0060421
regulation of small molecule metabolic process	BP	347	13	1.06703880433153e-06	2.5588256709255e-05	GO:0062012
negative regulation of small molecule metabolic process	BP	125	6	0.000247560629572281	0.00340022823326468	GO:0062014
pyridine-containing compound metabolic process	BP	187	2	0.374050483866803	1	GO:0072524
energy homeostasis	BP	84	2	0.116031902551032	0.485985847909736	GO:0097009
D-glucose transmembrane transport	BP	112	3	0.0435034746636644	0.233703980843288	GO:1904659
modified amino acid metabolic process	BP	181	7	0.000286640354524368	0.00381467970017555	GO:0006575
cold-induced thermogenesis	BP	152	4	0.0218714965766603	0.138110317668605	GO:0106106
regulation of cold-induced thermogenesis	BP	151	4	0.0214088296576119	0.13541905369457	GO:0120161
positive regulation of cold-induced thermogenesis	BP	101	3	0.0335961435974017	0.1939547575623	GO:0120162
adaptive thermogenesis	BP	169	6	0.00121413954404161	0.0135243003810794	GO:1990845
liver development	BP	146	7	7.58815919429793e-05	0.00120663105303761	GO:0001889
response to temperature stimulus	BP	171	2	0.333895418610332	1	GO:0009266
energy derivation by oxidation of organic compounds	BP	346	5	0.0947040890771592	0.413122713229088	GO:0015980
carbohydrate biosynthetic process	BP	207	2	0.422802088018519	1	GO:0016051
cardiocyte differentiation	BP	166	22	6.1945471599819e-22	7.15036899637703e-20	GO:0035051
response to starvation	BP	232	11	7.55039251352549e-07	1.86070403115399e-05	GO:0042594
muscle cell differentiation	BP	429	25	4.44576720605052e-16	3.40353270846713e-14	GO:0042692
regulation of carbohydrate biosynthetic process	BP	105	2	0.165850902030833	0.648913861881533	GO:0043255
striated muscle cell differentiation	BP	311	18	7.84123178564055e-12	3.82247181007659e-10	GO:0051146
cardiac muscle cell differentiation	BP	130	8	3.73401967336674e-06	8.02958400417609e-05	GO:0055007
hepaticobiliary system development	BP	149	7	8.62325675461126e-05	0.00136440990042066	GO:0061008
muscle structure development	BP	719	34	9.10800579861007e-19	8.4545063825598e-17	GO:0061061
alpha-amino acid metabolic process	BP	203	2	0.413200633330355	1	GO:1901605
metanephros development	BP	93	12	2.32562146587727e-12	1.18288116476744e-10	GO:0001656
kidney development	BP	325	26	4.4721838144971e-20	4.46777179459042e-18	GO:0001822
nucleobase-containing compound catabolic process	BP	629	6	0.274166607907191	0.984983662466765	GO:0034655
organophosphate catabolic process	BP	242	3	0.237614897326176	0.872697019603678	GO:0046434
renal tubule development	BP	106	11	2.17334580265541e-10	9.29324333811081e-09	GO:0061326
connective tissue development	BP	291	14	1.88533764247259e-08	6.11376302751154e-07	GO:0061448
renal system development	BP	336	26	1.03103708216449e-19	1.01270005048368e-17	GO:0072001
nephron development	BP	161	20	1.83691536367743e-19	1.76391381344852e-17	GO:0072006
nephron epithelium development	BP	124	17	1.86129523355758e-17	1.58873314993087e-15	GO:0072009
kidney epithelium development	BP	155	19	1.96564579255316e-18	1.76575229703626e-16	GO:0072073
nephron tubule development	BP	101	11	1.28063898864027e-10	5.60512286619409e-09	GO:0072080
metanephric tubule development	BP	25	3	0.000680522107310853	0.00817286873674996	GO:0072170
metanephric epithelium development	BP	29	3	0.00105926364125011	0.0119183209089747	GO:0072207
metanephric nephron tubule development	BP	22	3	0.00046270260590311	0.00588025593514517	GO:0072234
metanephric nephron epithelium development	BP	25	3	0.000680522107310853	0.00817286873674996	GO:0072243
purine-containing compound catabolic process	BP	156	3	0.095410783843371	0.41604256066992	GO:0072523
nucleoside phosphate catabolic process	BP	184	3	0.137095333064478	0.555816165606996	GO:1901292
regulation of systemic arterial blood pressure	BP	102	4	0.00567351398535687	0.0502762707103342	GO:0003073
sodium ion transport	BP	251	5	0.0313971545652047	0.184653064784485	GO:0006814
peripheral nervous system development	BP	88	19	2.43369909785778e-23	3.17064026327927e-21	GO:0007422
sensory perception of sound	BP	169	2	0.328819853719482	1	GO:0007605
response to mechanical stimulus	BP	223	10	3.99034283698941e-06	8.49874356811185e-05	GO:0009612
protein localization to synapse	BP	88	3	0.023605770231991	0.147721727311319	GO:0035418
sensory perception of mechanical stimulus	BP	196	2	0.396212734513824	1	GO:0050954
regulation of nervous system development	BP	454	35	2.94073277347225e-26	4.6795460519582e-24	GO:0051960
positive regulation of nervous system development	BP	285	21	1.10062076819316e-15	8.14605630359044e-14	GO:0051962
regulation of synapse assembly	BP	169	6	0.00121413954404161	0.0135243003810794	GO:0051963
positive regulation of synapse assembly	BP	66	3	0.0109940196643046	0.0836777485758036	GO:0051965
cellular response to abiotic stimulus	BP	342	12	5.45612392667661e-06	0.000113176470054471	GO:0071214
regulation of postsynapse organization	BP	148	6	0.000609490776750867	0.00741170061378592	GO:0099175
cellular response to environmental stimulus	BP	342	12	5.45612392667661e-06	0.000113176470054471	GO:0104004
protein localization to cell junction	BP	121	3	0.0525716320638424	0.268713067356908	GO:1902414
behavioral fear response	BP	43	2	0.0360579765112897	0.202652400428911	GO:0001662
response to amphetamine	BP	36	2	0.0259625711299455	0.160575835544954	GO:0001975
behavioral defense response	BP	44	2	0.0376056498347013	0.210602983161759	GO:0002209
neurotransmitter transport	BP	210	9	1.75235112733367e-05	0.000325867098620531	GO:0006836
neurotransmitter secretion	BP	147	6	0.000588132845108719	0.00720705364319695	GO:0007269
response to amine	BP	53	2	0.0526136277857452	0.268713067356908	GO:0014075
multicellular organismal response to stress	BP	97	5	0.000593560671933739	0.00726557398315376	GO:0033555
fear response	BP	49	2	0.045711801554953	0.243163207985015	GO:0042596
regulation of neurotransmitter secretion	BP	84	5	0.00030579728636973	0.00403896743466927	GO:0046928
regulation of neurotransmitter transport	BP	102	7	7.47315277726904e-06	0.000149449638754039	GO:0051588
negative regulation of neurotransmitter transport	BP	9	3	2.69789649628769e-05	0.000478914248161731	GO:0051589
signal release from synapse	BP	147	6	0.000588132845108719	0.00720705364319695	GO:0099643
ossification	BP	457	25	1.91313028121465e-15	1.38378949366559e-13	GO:0001503
osteoblast differentiation	BP	261	15	5.0890548268073e-10	2.05387614912342e-08	GO:0001649
eye development	BP	414	23	1.97548028866633e-14	1.23622892895811e-12	GO:0001654
sensory organ development	BP	620	32	8.41797337026247e-19	7.84667827375344e-17	GO:0007423
receptor internalization	BP	144	4	0.0183388930970931	0.123823162841779	GO:0031623
camera-type eye development	BP	366	22	1.51679127955176e-14	9.77494774169607e-13	GO:0043010
sensory system development	BP	425	26	3.39740231808965e-17	2.86694427433338e-15	GO:0048880
retina development in camera-type eye	BP	175	7	0.000233471976350288	0.00322460551093101	GO:0060041
visual system development	BP	418	23	2.4210218184714e-14	1.48993160419629e-12	GO:0150063
steroid biosynthetic process	BP	169	5	0.0066797579351303	0.0561735990640259	GO:0006694
aerobic respiration	BP	196	4	0.048415373245623	0.250479926884162	GO:0009060
negative regulation of macromolecule biosynthetic process	BP	2741	50	1.38811684102164e-10	6.03993495786719e-09	GO:0010558
negative regulation of gene expression	BP	1679	31	6.33706712804008e-07	1.59162549581146e-05	GO:0010629
negative regulation of translation	BP	212	3	0.183770882481567	0.705019411042596	GO:0017148
cellular respiration	BP	240	5	0.0265951475051108	0.163678890304464	GO:0045333
proteolysis	BP	1532	14	0.181284030328114	0.698727617240438	GO:0006508
single fertilization	BP	178	4	0.0360768210836278	0.202652400428911	GO:0007338
cell recognition	BP	158	4	0.0247758175499571	0.154134505271697	GO:0008037
fertilization	BP	219	4	0.0671606153183345	0.317695139195792	GO:0009566
cell-cell recognition	BP	73	2	0.091810837926033	0.405825763356381	GO:0009988
sexual reproduction	BP	1121	17	0.00223545423942584	0.0227507764028912	GO:0019953
positive regulation of cyclase activity	BP	29	2	0.0172696118940782	0.117368033488796	GO:0031281
sperm-egg recognition	BP	51	2	0.0491182510968036	0.253182877819202	GO:0035036
multi-multicellular organism process	BP	219	6	0.00441766179299718	0.0406176927050727	GO:0044706
regulation of adenylate cyclase activity	BP	35	2	0.0246311622391641	0.153277383341927	GO:0045761
proteolysis involved in protein catabolic process	BP	829	13	0.00551818766958704	0.0489672412244046	GO:0051603
icosanoid metabolic process	BP	121	12	5.51611695027328e-11	2.47259664825328e-09	GO:0006690
prostanoid metabolic process	BP	51	3	0.00539756848660056	0.0481793650899395	GO:0006692
prostaglandin metabolic process	BP	50	3	0.00510589030131892	0.0459144914151224	GO:0006693
gamete generation	BP	845	11	0.0348506926061944	0.196408735107716	GO:0007276
spermatogenesis	BP	657	5	0.482548886866372	1	GO:0007283
hydrogen peroxide metabolic process	BP	55	4	0.000586355782836739	0.00720112135062672	GO:0042743
male gamete generation	BP	674	5	0.504982830062695	1	GO:0048232
organelle fission	BP	496	11	0.000751535275123527	0.00882588448033839	GO:0048285
hydrogen peroxide biosynthetic process	BP	16	2	0.00541525855935041	0.0481793650899395	GO:0050665
skeletal system development	BP	541	30	1.58394188511345e-18	1.44028805373704e-16	GO:0001501
negative regulation of cytokine production	BP	387	8	0.00590481352691546	0.0521186354011976	GO:0001818
cytokine production involved in immune response	BP	127	3	0.0590823357112471	0.29223718360905	GO:0002367
production of molecular mediator of immune response	BP	231	8	0.000225419231326268	0.00313115014735401	GO:0002440
regulation of production of molecular mediator of immune response	BP	197	6	0.00263113024197748	0.026051697569233	GO:0002700
negative regulation of production of molecular mediator of immune response	BP	46	3	0.00403555937616456	0.0376640937503955	GO:0002701
regulation of cytokine production involved in immune response	BP	126	3	0.0579719131459945	0.287446757415194	GO:0002718
negative regulation of cytokine production involved in immune response	BP	35	2	0.0246311622391641	0.153277383341927	GO:0002719
superoxide metabolic process	BP	76	3	0.0160605393201438	0.11056758188324	GO:0006801
nitric oxide biosynthetic process	BP	80	3	0.0183967346652155	0.123823162841779	GO:0006809
animal organ morphogenesis	BP	1023	51	2.9620004672508e-29	5.94481499183905e-27	GO:0009887
macrophage cytokine production	BP	38	3	0.00233581055647396	0.0236103391910739	GO:0010934
regulation of macrophage cytokine production	BP	38	3	0.00233581055647396	0.0236103391910739	GO:0010935
negative regulation of macrophage cytokine production	BP	12	2	0.00303334592718441	0.0293812524199192	GO:0010936
interleukin-1 beta production	BP	110	3	0.0416047319592667	0.224532514192961	GO:0032611
interleukin-1 production	BP	129	3	0.0613331466267413	0.297232943343603	GO:0032612
interleukin-12 production	BP	65	3	0.0105473642804051	0.0804430610882793	GO:0032615
tumor necrosis factor production	BP	190	6	0.00219736033905256	0.0224040245461845	GO:0032640
regulation of interleukin-1 beta production	BP	110	3	0.0416047319592667	0.224532514192961	GO:0032651
regulation of interleukin-1 production	BP	129	3	0.0613331466267413	0.297232943343603	GO:0032652
regulation of interleukin-12 production	BP	65	3	0.0105473642804051	0.0804430610882793	GO:0032655
regulation of tumor necrosis factor production	BP	190	6	0.00219736033905256	0.0224040245461845	GO:0032680
negative regulation of tumor necrosis factor production	BP	80	3	0.0183967346652155	0.123823162841779	GO:0032720
defense response to bacterium	BP	331	3	0.405192105549745	1	GO:0042742
regulation of nitric oxide biosynthetic process	BP	65	2	0.075284908460672	0.346528345183233	GO:0045428
nitric oxide metabolic process	BP	88	5	0.000379451553299457	0.00493198465834615	GO:0046209
skeletal system morphogenesis	BP	233	14	1.09994061305966e-09	4.246876425952e-08	GO:0048705
tissue remodeling	BP	192	8	6.29886706743362e-05	0.00102278542659101	GO:0048771
regulation of inflammatory response	BP	440	9	0.00383267472689666	0.0359210465148522	GO:0050727
negative regulation of inflammatory response	BP	207	4	0.0569676491167149	0.282718932283844	GO:0050728
defense response to Gram-positive bacterium	BP	130	2	0.228788718266799	0.84386673270658	GO:0050830
negative regulation of multicellular organismal process	BP	1247	48	1.23648911641492e-22	1.52190632792772e-20	GO:0051241
bone development	BP	219	13	5.0938244362526e-09	1.80413705549818e-07	GO:0060348
bone morphogenesis	BP	100	7	6.55413194404046e-06	0.000132618484513473	GO:0060349
myeloid leukocyte cytokine production	BP	50	3	0.00510589030131892	0.0459144914151224	GO:0061082
tumor necrosis factor superfamily cytokine production	BP	195	6	0.00250116102434172	0.0251622122454844	GO:0071706
regulation of nitric oxide metabolic process	BP	67	2	0.0793199226590577	0.362049003965198	GO:0080164
regulation of tumor necrosis factor superfamily cytokine production	BP	195	6	0.00250116102434172	0.0251622122454844	GO:1903555
negative regulation of tumor necrosis factor superfamily cytokine production	BP	82	3	0.0196318117265597	0.130945359773742	GO:1903556
reactive nitrogen species metabolic process	BP	90	5	0.000420947597055705	0.00541447492332967	GO:2001057
vitamin metabolic process	BP	116	11	5.78565341500716e-10	2.32239255458612e-08	GO:0006766
water-soluble vitamin metabolic process	BP	63	2	0.0713185614001498	0.333999350614366	GO:0006767
regulation of G protein-coupled receptor signaling pathway	BP	163	4	0.0273658163780173	0.163678890304464	GO:0008277
dephosphorylation	BP	167	3	0.111094660028469	0.469466587223071	GO:0016311
primary alcohol metabolic process	BP	103	12	8.03579318457672e-12	3.90876420449782e-10	GO:0034308
positive regulation of G protein-coupled receptor signaling pathway	BP	40	3	0.00270792260261969	0.0267052234356624	GO:0045745
muscle organ development	BP	369	20	1.7097672170707e-12	8.81717455136597e-11	GO:0007517
skeletal muscle tissue development	BP	178	11	5.26151092427776e-08	1.60350123626621e-06	GO:0007519
myotube differentiation	BP	132	8	4.18367127008433e-06	8.89152980737076e-05	GO:0014902
myotube cell development	BP	43	3	0.00333121470969897	0.0318373235961706	GO:0014904
skeletal muscle fiber development	BP	39	3	0.00251761014456002	0.0252217616178541	GO:0048741
muscle cell development	BP	202	11	1.90159611104914e-07	5.22364465622106e-06	GO:0055001
striated muscle cell development	BP	174	7	0.00022544056182583	0.00313115014735401	GO:0055002
mesenchyme development	BP	342	83	4.69652745570521e-108	1.30786548322751e-104	GO:0060485
skeletal muscle organ development	BP	192	11	1.13852280147044e-07	3.27700400144166e-06	GO:0060538
cellular response to metal ion	BP	181	10	6.06860001512149e-07	1.53283754123443e-05	GO:0071248
mesenchyme morphogenesis	BP	58	10	8.2108506739132e-12	3.98521418983525e-10	GO:0072132
tissue migration	BP	106	5	0.000887593289461382	0.0102561220449277	GO:0090130
membraneless organelle assembly	BP	426	2	0.798495343480753	1	GO:0140694
ameboidal-type cell migration	BP	243	63	1.08399411767498e-82	2.68324677261813e-79	GO:0001667
epithelial cell development	BP	221	14	5.51877941875893e-10	2.22327970870003e-08	GO:0002064
response to virus	BP	425	8	0.0100857126258895	0.0776527036789154	GO:0009615
fibroblast migration	BP	56	2	0.0580166869911835	0.28747681334288	GO:0010761
regulation of fibroblast migration	BP	41	2	0.033039553901013	0.192684602567217	GO:0010762
vascular associated smooth muscle contraction	BP	26	5	9.02995553868535e-07	2.19377698463285e-05	GO:0014829
actin filament-based movement	BP	139	2	0.251889464286897	0.916328132818988	GO:0030048
glomerulus development	BP	73	12	1.15835876365111e-13	6.59997865386684e-12	GO:0032835
epithelial cell differentiation involved in kidney development	BP	50	8	1.98313612016408e-09	7.45030463490984e-08	GO:0035850
cell differentiation involved in kidney development	BP	59	10	9.82723771391788e-12	4.72853567582425e-10	GO:0061005
renal system vasculature development	BP	32	7	2.05344258576122e-09	7.68850318077118e-08	GO:0061437
kidney vasculature development	BP	32	7	2.05344258576122e-09	7.68850318077118e-08	GO:0061440
actin-mediated cell contraction	BP	116	2	0.193221564616408	0.735450199303663	GO:0070252
glomerulus vasculature development	BP	30	6	5.4151722418324e-08	1.64807660114129e-06	GO:0072012
glomerular mesangium development	BP	17	3	0.000209611943272577	0.00293325054788095	GO:0072109
pericyte cell differentiation	BP	11	2	0.00253938465341802	0.0252217616178541	GO:1904238
G1/S transition of mitotic cell cycle	BP	240	6	0.00683672884019412	0.0561735990640259	GO:0000082
