Term	Ont	N	DE	P.DE	adj_pval	GOID
vacuole organization	BP	237	4	0.000943802757496006	0.0291219360547036	GO:0007033
lysosome organization	BP	111	2	0.0177612272927237	0.274456132734723	GO:0007040
G protein-coupled receptor signaling pathway	BP	1297	11	1.90039487446192e-05	0.00100324637472186	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	271	5	0.000138985686023876	0.00579835788996236	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	183	3	0.00464569683466073	0.103808258859149	GO:0007189
steroid metabolic process	BP	335	3	0.0236464073512275	0.327201654019036	GO:0008202
response to bacterium	BP	722	4	0.0432780005590985	0.507713162957133	GO:0009617
endomembrane system organization	BP	623	4	0.0273174353217421	0.361817969142551	GO:0010256
lipid localization	BP	480	3	0.0580701808941247	0.626483045985138	GO:0010876
cellular component organization	BP	6933	32	1.50966467355238e-08	1.69860149481818e-06	GO:0016043
vesicle organization	BP	387	15	2.32817324012314e-16	9.43037153517515e-14	GO:0016050
vesicle-mediated transport	BP	1583	23	9.68463579778288e-16	3.59590527171678e-13	GO:0016192
endosomal transport	BP	290	4	0.00197936171628257	0.0523708079754668	GO:0016197
cellular component assembly	BP	3190	24	2.85915641450896e-10	4.39284735189176e-08	GO:0022607
positive regulation of protein-containing complex assembly	BP	205	2	0.0545766503122783	0.59659402142146	GO:0031334
regulation of lipid transport	BP	156	2	0.0333869413164822	0.423091171017401	GO:0032368
positive regulation of lipid transport	BP	87	2	0.0111918465422214	0.19710036147637	GO:0032370
response to lipopolysaccharide	BP	356	4	0.00412960815599422	0.0940376788584473	GO:0032496
response to retinoic acid	BP	106	6	4.21173352262907e-08	4.28442919712925e-06	GO:0032526
response to vitamin	BP	94	3	0.000695052011681989	0.0224736846389715	GO:0033273
response to fluid shear stress	BP	36	2	0.00200053383112403	0.0526807242195993	GO:0034405
regulation of protein-containing complex assembly	BP	431	15	1.14062546385902e-15	4.16571378423792e-13	GO:0043254
protein-containing complex organization	BP	1883	18	2.85501847512702e-09	3.7635563070343e-07	GO:0043933
cellular component biogenesis	BP	3451	24	1.44003728612347e-09	2.00507191626617e-07	GO:0044085
regulation of cellular component biogenesis	BP	1044	19	1.19116063861152e-14	3.84589517492572e-12	GO:0044087
positive regulation of cellular component biogenesis	BP	512	5	0.00244312710672003	0.0629225268017444	GO:0044089
regulation of cell differentiation	BP	1641	16	2.11984718009761e-08	2.3264017476953e-06	GO:0045595
negative regulation of cell differentiation	BP	738	6	0.00225130917458073	0.0585918992889131	GO:0045596
intracellular transport	BP	1374	13	8.39998438489898e-07	6.40877235800425e-05	GO:0046907
chemical homeostasis	BP	1063	13	4.43042262430761e-08	4.48640705565113e-06	GO:0048878
regulation of developmental process	BP	2576	22	2.06837204078135e-10	3.26802782443453e-08	GO:0050793
negative regulation of developmental process	BP	1031	11	2.16250167829887e-06	0.000145547469453602	GO:0051093
regulation of cellular component organization	BP	2499	24	1.6396652297689e-12	3.54697000211457e-10	GO:0051128
positive regulation of cellular component organization	BP	1127	10	3.29364159353237e-05	0.00159860016167133	GO:0051130
establishment of localization in cell	BP	1993	24	1.17264806523905e-14	3.841801999617e-12	GO:0051649
transmembrane transport	BP	1592	7	0.0255716855265793	0.345959589346504	GO:0055085
lipid homeostasis	BP	186	3	0.0048604857544451	0.107958027554863	GO:0055088
membrane organization	BP	827	16	9.37038705021472e-13	2.06686616539291e-10	GO:0061024
protein-containing complex assembly	BP	1683	18	4.76410350381606e-10	7.07564652386761e-08	GO:0065003
cellular response to biotic stimulus	BP	272	2	0.0891098482080817	0.857802567207984	GO:0071216
cellular response to molecule of bacterial origin	BP	245	2	0.074524669740813	0.753636219920941	GO:0071219
cellular response to lipopolysaccharide	BP	231	2	0.0673021908014895	0.698238311050799	GO:0071222
cellular response to retinoic acid	BP	67	3	0.00025721973511044	0.00961466654159459	GO:0071300
cellular response to cytokine stimulus	BP	922	4	0.0886365534181722	0.856307518235056	GO:0071345
cellular response to lipid	BP	628	13	7.93876516631189e-11	1.31984933115744e-08	GO:0071396
cellular component organization or biogenesis	BP	7131	32	3.12013646948643e-08	3.2943317662189e-06	GO:0071840
lytic vacuole organization	BP	111	2	0.0177612272927237	0.274456132734723	GO:0080171
cellular response to alcohol	BP	108	3	0.00103964398461787	0.0317276557387903	GO:0097306
import into cell	BP	940	7	0.00157705774752456	0.0448115269945693	GO:0098657
intracellular signaling cassette	BP	1954	12	0.000173342910165836	0.00690828864521376	GO:0141124
regulation of lipid localization	BP	188	2	0.0467846453814611	0.537251716395975	GO:1905952
positive regulation of lipid localization	BP	112	2	0.0180631643989295	0.274456132734723	GO:1905954
vascular process in circulatory system	BP	278	6	1.17970516681171e-05	0.000657036792655783	GO:0003018
phospholipid metabolic process	BP	381	2	0.154770945770958	1	GO:0006644
phosphorus metabolic process	BP	2108	4	0.547580810588017	1	GO:0006793
phosphate-containing compound metabolic process	BP	2105	4	0.54642456739426	1	GO:0006796
receptor-mediated endocytosis	BP	278	2	0.092459325583768	0.87988417571772	GO:0006898
lipid biosynthetic process	BP	733	4	0.0453187042316312	0.523656687174418	GO:0008610
macromolecule catabolic process	BP	1557	7	0.0229757246479771	0.323957717536477	GO:0009057
negative regulation of biosynthetic process	BP	2813	18	1.29161439561238e-06	9.28212435659764e-05	GO:0009890
positive regulation of biosynthetic process	BP	2735	14	0.000305021773476904	0.0111764392590764	GO:0009891
negative regulation of metabolic process	BP	3358	19	3.74037366762733e-06	0.000230187968418237	GO:0009892
glial cell differentiation	BP	259	2	0.0819844952894503	0.80923818611359	GO:0010001
positive regulation of macromolecule biosynthetic process	BP	2615	13	0.000698525394193206	0.0225532590316467	GO:0010557
negative regulation of phosphorus metabolic process	BP	271	2	0.0885552602217564	0.855893313327674	GO:0010563
positive regulation of macromolecule metabolic process	BP	3355	17	6.21943747908288e-05	0.00278785972150922	GO:0010604
regulation of steroid metabolic process	BP	112	2	0.0180631643989295	0.274456132734723	GO:0019218
regulation of phosphate metabolic process	BP	825	3	0.192809897614637	1	GO:0019220
organophosphate metabolic process	BP	1078	3	0.317429176355877	1	GO:0019637
cellular homeostasis	BP	830	11	2.58025817838426e-07	2.26310990937183e-05	GO:0019725
glial cell development	BP	135	2	0.0255921269073991	0.345959589346504	GO:0021782
neurogenesis	BP	1791	15	4.68811387602776e-07	3.8117445594944e-05	GO:0022008
regulation of endocytosis	BP	307	5	0.000247827886291014	0.00940563824666305	GO:0030100
protein catabolic process	BP	1076	5	0.0468332747233909	0.537533072791191	GO:0030163
regulation of protein modification process	BP	931	2	0.513400095330821	1	GO:0031399
regulation of intracellular transport	BP	272	2	0.0891098482080817	0.857802567207984	GO:0032386
gliogenesis	BP	348	3	0.0260822174222956	0.352157357414486	GO:0042063
regulation of protein catabolic process	BP	374	2	0.150302402137325	1	GO:0042176
post-translational protein modification	BP	981	4	0.105212928229641	0.972586562282135	GO:0043687
negative regulation of lipid metabolic process	BP	116	2	0.0192926288755534	0.289428408141131	GO:0045833
negative regulation of phosphate metabolic process	BP	271	2	0.0885552602217564	0.855893313327674	GO:0045936
regulation of lipid biosynthetic process	BP	199	2	0.0517764434975249	0.574808308480949	GO:0046890
cell development	BP	2887	20	6.8386102483722e-08	6.68204206636999e-06	GO:0048468
negative regulation of cellular component organization	BP	738	6	0.00225130917458073	0.0585918992889131	GO:0051129
regulation of phosphorus metabolic process	BP	826	3	0.193276854017266	1	GO:0051174
positive regulation of protein metabolic process	BP	993	5	0.0350620836029953	0.438581189504508	GO:0051247
intracellular chemical homeostasis	BP	725	11	6.6517494900818e-08	6.55697677610807e-06	GO:0055082
regulation of vesicle-mediated transport	BP	544	11	3.51242386120559e-09	4.52310859999642e-07	GO:0060627
organophosphate biosynthetic process	BP	616	2	0.312765686728979	1	GO:0090407
carbohydrate derivative metabolic process	BP	1015	4	0.115374622359833	1	GO:1901135
protein localization to cell periphery	BP	361	2	0.142078157881521	1	GO:1990778
respiratory tube development	BP	203	4	0.000529559470012579	0.0177673582423799	GO:0030323
lung development	BP	199	4	0.000491388448879828	0.0168159014810212	GO:0030324
protein complex oligomerization	BP	275	2	0.0907799166269269	0.867608315150012	GO:0051259
respiratory system development	BP	226	4	0.000791075910294643	0.024927283068662	GO:0060541
organelle assembly	BP	1036	5	0.040898252679457	0.490255961570624	GO:0070925
monoatomic ion transport	BP	1289	7	0.00888008513893215	0.168797386284241	GO:0006811
monoatomic cation transport	BP	1084	7	0.00350748483615724	0.08552793652001	GO:0006812
intracellular monoatomic ion homeostasis	BP	536	6	0.000434327907370376	0.0150950969116961	GO:0006873
metal ion transport	BP	901	7	0.00123676948957099	0.0368845390745147	GO:0030001
intracellular monoatomic cation homeostasis	BP	527	6	0.00039712369549189	0.0139105686920886	GO:0030003
monoatomic ion transmembrane transport	BP	1061	4	0.129793556770129	1	GO:0034220
monoatomic ion homeostasis	BP	620	8	1.62122593793407e-05	0.00087240752283322	GO:0050801
monoatomic cation homeostasis	BP	610	7	0.000119762564394659	0.00504361136027262	GO:0055080
reactive oxygen species metabolic process	BP	244	2	0.074000711590795	0.751407407848555	GO:0072593
monoatomic cation transmembrane transport	BP	894	3	0.225669564463187	1	GO:0098655
inorganic ion transmembrane transport	BP	963	3	0.259574197079827	1	GO:0098660
inorganic cation transmembrane transport	BP	873	3	0.215540744761914	1	GO:0098662
inorganic ion homeostasis	BP	540	6	0.000451714001383937	0.0155297600660978	GO:0098771
regulation of reactive oxygen species metabolic process	BP	155	2	0.0329969927051902	0.418864389450841	GO:2000377
positive regulation of gene expression	BP	1227	8	0.00167098083823507	0.0471813829077325	GO:0010628
retinoid metabolic process	BP	84	5	4.73325515189999e-07	3.82056008239231e-05	GO:0001523
isoprenoid metabolic process	BP	122	7	2.63083911526834e-09	3.50957088682324e-07	GO:0006720
terpenoid metabolic process	BP	100	6	2.96778257394033e-08	3.19402223102622e-06	GO:0006721
sensory perception	BP	982	8	0.000393998584829784	0.013822835390296	GO:0007600
visual perception	BP	222	3	0.0079122389438201	0.1526137309008	GO:0007601
diterpenoid metabolic process	BP	89	6	1.46909178342437e-08	1.66134145944813e-06	GO:0016101
sensory perception of light stimulus	BP	226	3	0.00830703641147829	0.159263474332972	GO:0050953
olefinic compound metabolic process	BP	164	3	0.00341977279873405	0.0844630802773805	GO:0120254
MAPK cascade	BP	769	5	0.0132150225284383	0.224051957297222	GO:0000165
response to reactive oxygen species	BP	200	2	0.0522394188434626	0.578136996023179	GO:0000302
cell morphogenesis	BP	1002	9	7.83012963916842e-05	0.00345141583239016	GO:0000902
cell activation	BP	1145	10	3.76690946356962e-05	0.00180084139548077	GO:0001775
cytokine production	BP	896	7	0.00119770792827614	0.0360088221675246	GO:0001816
regulation of cytokine production	BP	886	7	0.00112250471450825	0.0339771196057266	GO:0001817
positive regulation of cytokine production	BP	511	3	0.0674152722277595	0.698238311050799	GO:0001819
regulation of protein phosphorylation	BP	644	2	0.331715899927113	1	GO:0001932
positive regulation of protein phosphorylation	BP	414	2	0.176168459298179	1	GO:0001934
sprouting angiogenesis	BP	196	2	0.0503965823431352	0.563622018795364	GO:0002040
cell activation involved in immune response	BP	322	2	0.11807191709553	1	GO:0002263
leukocyte activation involved in immune response	BP	318	2	0.115673489862904	1	GO:0002366
leukocyte differentiation	BP	637	4	0.0293136197758778	0.382347085109488	GO:0002521
regulation of leukocyte migration	BP	236	2	0.069853356937462	0.717139670899898	GO:0002685
regulation of leukocyte activation	BP	592	6	0.000731239096827785	0.0234734072033565	GO:0002694
positive regulation of leukocyte activation	BP	371	2	0.148395699279901	1	GO:0002696
immune response-activating signaling pathway	BP	516	2	0.244608330544239	1	GO:0002757
chromatin organization	BP	1428	3	0.491049416903534	1	GO:0006325
chromatin remodeling	BP	1282	2	0.688518580999028	1	GO:0006338
DNA-templated transcription	BP	3595	19	1.02317553650985e-05	0.000581487362305264	GO:0006351
regulation of DNA-templated transcription	BP	3466	19	5.98386972855005e-06	0.000357644036130517	GO:0006355
regulation of transcription by RNA polymerase II	BP	2674	14	0.000241272875817392	0.00920389919085593	GO:0006357
transcription by RNA polymerase II	BP	2807	14	0.000398607111692987	0.0139406110428514	GO:0006366
protein phosphorylation	BP	937	2	0.516866631767219	1	GO:0006468
calcium ion transport	BP	447	5	0.00135117616332953	0.0397117448108907	GO:0006816
intracellular calcium ion homeostasis	BP	306	5	0.00024412800544236	0.00928103021372848	GO:0006874
autophagy	BP	591	9	1.16582267864771e-06	8.43253169964729e-05	GO:0006914
DNA damage response	BP	911	2	0.501732236410895	1	GO:0006974
response to oxidative stress	BP	407	4	0.00660268019047119	0.134087975645686	GO:0006979
cytoskeleton organization	BP	1536	5	0.149930780301126	1	GO:0007010
actin filament organization	BP	460	2	0.206715136225413	1	GO:0007015
microtubule-based process	BP	1001	2	0.552848709845843	1	GO:0007017
cell cycle	BP	1682	5	0.194544401564376	1	GO:0007049
cell adhesion	BP	1548	5	0.153413315737986	1	GO:0007155
enzyme-linked receptor protein signaling pathway	BP	1057	6	0.0125551018846726	0.21783688456911	GO:0007167
cell surface receptor protein tyrosine kinase signaling pathway	BP	662	3	0.12160415238032	1	GO:0007169
cell surface receptor protein serine/threonine kinase signaling pathway	BP	427	3	0.0436678773098916	0.51174801194622	GO:0007178
canonical NF-kappaB signal transduction	BP	318	2	0.115673489862904	1	GO:0007249
axonogenesis	BP	458	3	0.0518457316445999	0.574808308480949	GO:0007409
synapse assembly	BP	273	5	0.000143832578996568	0.00596704319345538	GO:0007416
heart development	BP	625	4	0.027597409848721	0.365309029477009	GO:0007507
learning or memory	BP	282	7	8.20369951293708e-07	6.30213854307628e-05	GO:0007611
learning	BP	160	5	1.13237943361384e-05	0.000633847965378119	GO:0007612
cell population proliferation	BP	2078	15	3.03045910677807e-06	0.000195123028846248	GO:0008283
positive regulation of cell population proliferation	BP	980	10	9.90825960731037e-06	0.000568907751370259	GO:0008284
associative learning	BP	91	4	2.39725969682292e-05	0.00123339841861019	GO:0008306
embryo development ending in birth or egg hatching	BP	689	3	0.132620424770624	1	GO:0009792
tissue development	BP	2065	11	0.00111800172086644	0.0338868603230784	GO:0009888
positive regulation of phosphorus metabolic process	BP	493	2	0.228981432111151	1	GO:0010562
negative regulation of macromolecule metabolic process	BP	3135	17	2.59838171448622e-05	0.00131560790534827	GO:0010605
positive regulation of organelle organization	BP	501	4	0.0134069748911427	0.227133525950476	GO:0010638
regulation of metal ion transport	BP	402	5	0.000843547024787521	0.026394017722214	GO:0010959
regulation of neuron projection development	BP	448	4	0.00918792306126449	0.169584548433182	GO:0010975
positive regulation of neuron projection development	BP	165	2	0.0369774240780192	0.456642490914696	GO:0010976
striated muscle tissue development	BP	423	2	0.182087321699187	1	GO:0014706
phosphorylation	BP	1028	2	0.567472661916083	1	GO:0016310
dendrite development	BP	242	5	8.17779512406809e-05	0.00357225332890174	GO:0016358
protein ubiquitination	BP	729	3	0.149562598265555	1	GO:0016567
regulation of nucleobase-containing compound metabolic process	BP	4132	20	2.0241824088937e-05	0.00106105260483139	GO:0019219
regulation of anatomical structure morphogenesis	BP	905	5	0.0248266360086148	0.342045638218874	GO:0022603
actin filament-based process	BP	829	4	0.0653966970736055	0.684637038254598	GO:0030029
cell projection organization	BP	1641	9	0.00275932528070529	0.069738449802327	GO:0030030
cell projection assembly	BP	607	2	0.306652212985176	1	GO:0030031
actin cytoskeleton organization	BP	728	3	0.149130531682689	1	GO:0030036
hemopoiesis	BP	974	7	0.0019299970433333	0.0511254151383819	GO:0030097
lymphocyte differentiation	BP	431	2	0.187374330753058	1	GO:0030098
regulation of cell adhesion	BP	818	2	0.445297310374464	1	GO:0030155
neuron differentiation	BP	1457	12	9.94170249216145e-06	0.000569360535013812	GO:0030182
epithelial cell differentiation	BP	763	6	0.00265727720459185	0.0678690232930349	GO:0030855
neuron projection development	BP	1032	9	9.80442802033931e-05	0.0042004432199446	GO:0031175
regulation of cell projection organization	BP	667	4	0.0338787588202593	0.42907958442168	GO:0031344
positive regulation of cell projection organization	BP	360	3	0.0284463957930303	0.376323518691882	GO:0031346
positive regulation of protein modification process	BP	574	2	0.284173168816597	1	GO:0031401
protein modification by small protein conjugation	BP	814	3	0.187693484500939	1	GO:0032446
regulation of organelle organization	BP	1170	9	0.00025140298471681	0.00952509471687259	GO:0033043
protein localization to organelle	BP	1008	6	0.0101005913320602	0.184746283822362	GO:0033365
cellular response to stress	BP	1888	9	0.0069135074253037	0.139763265354733	GO:0033554
positive regulation of kinase activity	BP	223	2	0.0632880761626143	0.668214104621195	GO:0033674
cell junction assembly	BP	521	5	0.00263366658020827	0.0673625993959586	GO:0034329
cell junction organization	BP	852	5	0.0197222448576478	0.292910711099974	GO:0034330
cellular response to oxidative stress	BP	253	4	0.00120147024355189	0.0360732534849717	GO:0034599
cellular response to reactive oxygen species	BP	148	2	0.0303189435263978	0.393845728210548	GO:0034614
regulation of transmembrane transport	BP	477	3	0.0572011904808799	0.617706311940399	GO:0034762
regulation of tube size	BP	157	6	4.34234595876964e-07	3.56969679961144e-05	GO:0035150
regulation of tube diameter	BP	156	6	4.18221964621938e-07	3.45079589920279e-05	GO:0035296
growth	BP	940	7	0.00157705774752456	0.0448115269945693	GO:0040007
regulation of growth	BP	614	4	0.026078887672032	0.352157357414486	GO:0040008
T cell activation	BP	591	2	0.295763434533338	1	GO:0042110
B cell activation	BP	285	2	0.0964134404168604	0.908586559055337	GO:0042113
regulation of cell population proliferation	BP	1772	15	4.09145002583686e-07	3.4138323474005e-05	GO:0042127
regulation of phosphorylation	BP	694	2	0.36520037610333	1	GO:0042325
positive regulation of phosphorylation	BP	437	2	0.191354399909561	1	GO:0042327
response to hydrogen peroxide	BP	99	2	0.0143112415904371	0.237299828875085	GO:0042542
chordate embryonic development	BP	667	3	0.123617267521259	1	GO:0043009
positive regulation of apoptotic process	BP	568	3	0.0862649672942105	0.838120776877637	GO:0043065
positive regulation of programmed cell death	BP	585	4	0.0223235380127084	0.315761130061662	GO:0043068
positive regulation of catalytic activity	BP	503	2	0.235767450012066	1	GO:0043085
negative regulation of catalytic activity	BP	306	2	0.10855770711674	0.994836939180065	GO:0043086
regulation of canonical NF-kappaB signal transduction	BP	300	2	0.105046495880678	0.971854582736606	GO:0043122
regulation of monoatomic ion transport	BP	471	5	0.00169996043721829	0.0478178265408449	GO:0043269
positive regulation of monoatomic ion transport	BP	209	3	0.00670725194732161	0.136087576395657	GO:0043270
regulation of MAPK cascade	BP	661	5	0.00717326392183476	0.142104775303415	GO:0043408
positive regulation of MAPK cascade	BP	463	5	0.00157709443627855	0.0448115269945693	GO:0043410
regulation of kinase activity	BP	397	2	0.16508123652789	1	GO:0043549
negative regulation of molecular function	BP	595	2	0.298487754082108	1	GO:0044092
positive regulation of molecular function	BP	831	2	0.453392037926483	1	GO:0044093
leukocyte activation	BP	992	10	1.10135659702421e-05	0.00061803582540316	GO:0045321
regulation of angiogenesis	BP	363	2	0.143336849799943	1	GO:0045765
positive regulation of cell cycle	BP	344	3	0.025318838954632	0.344067731994885	GO:0045787
regulation of protein kinase activity	BP	369	2	0.147127441903521	1	GO:0045859
positive regulation of protein kinase activity	BP	210	2	0.0569505194761984	0.617234773796252	GO:0045860
positive regulation of DNA-templated transcription	BP	1698	8	0.011686544936372	0.204065821571919	GO:0045893
negative regulation of nucleobase-containing compound metabolic process	BP	1528	15	6.00721595894171e-08	5.94794476148015e-06	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2126	10	0.00477751790869147	0.106327216753076	GO:0045935
positive regulation of phosphate metabolic process	BP	493	2	0.228981432111151	1	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1262	7	0.00794883025946338	0.153186886263257	GO:0045944
lymphocyte activation	BP	823	5	0.0172491174336535	0.270236173127238	GO:0046649
regulation of synaptic plasticity	BP	215	8	5.45868808414074e-09	6.64528159226707e-07	GO:0048167
developmental growth	BP	679	7	0.00023107771643101	0.00886049804931161	GO:0048589
embryonic morphogenesis	BP	626	2	0.319546698404855	1	GO:0048598
regulation of developmental growth	BP	326	4	0.00301849860788117	0.0754726284920054	GO:0048638
neuron development	BP	1180	10	4.85608957331796e-05	0.0022538325732162	GO:0048666
cell morphogenesis involved in neuron differentiation	BP	593	5	0.0045679777662395	0.102586097455931	GO:0048667
generation of neurons	BP	1535	12	1.67669738160473e-05	0.000900083476322652	GO:0048699
astrocyte differentiation	BP	91	2	0.0121939455452694	0.211900716737529	GO:0048708
gland development	BP	450	5	0.00139158428219303	0.0405781605218537	GO:0048732
neuron projection morphogenesis	BP	661	6	0.00129059513957172	0.0382338810098121	GO:0048812
cell projection morphogenesis	BP	682	6	0.00151322540643819	0.0436114302776586	GO:0048858
homeostasis of number of cells	BP	339	4	0.00347093734254687	0.08552793652001	GO:0048872
regulation of dendrite development	BP	102	3	0.000881160738048041	0.0274552432478801	GO:0050773
regulation of catalytic activity	BP	880	4	0.0776914324437623	0.777804725071487	GO:0050790
regulation of synapse structure or activity	BP	321	5	0.000304244840961171	0.0111663370130691	GO:0050803
modulation of chemical synaptic transmission	BP	509	14	2.90077476652937e-13	7.11706401129628e-11	GO:0050804
positive regulation of synaptic transmission	BP	169	9	2.28067389726942e-11	4.23407109028069e-09	GO:0050806
regulation of synapse organization	BP	315	5	0.000278986539612734	0.0103415343252787	GO:0050807
synapse organization	BP	579	5	0.00413057030119352	0.0940376788584473	GO:0050808
regulation of T cell activation	BP	394	2	0.16313834567558	1	GO:0050863
regulation of cell activation	BP	652	6	0.00120328550533239	0.0360791312083379	GO:0050865
positive regulation of cell activation	BP	391	2	0.161199820126964	1	GO:0050867
cognition	BP	329	8	1.46709966630571e-07	1.33951009696552e-05	GO:0050890
leukocyte migration	BP	395	2	0.163785496062925	1	GO:0050900
positive regulation of developmental process	BP	1390	13	9.56570410849499e-07	7.1272493688646e-05	GO:0051094
sequestering of calcium ion	BP	138	3	0.00209950586827317	0.0551565940252237	GO:0051208
release of sequestered calcium ion into cytosol	BP	131	2	0.0242044253396857	0.334093053108747	GO:0051209
maintenance of location	BP	224	3	0.00810821176473466	0.155853961772872	GO:0051235
negative regulation of protein metabolic process	BP	743	4	0.0472204681647621	0.541140735480746	GO:0051248
regulation of lymphocyte activation	BP	520	4	0.0151767474925605	0.246254610807912	GO:0051249
positive regulation of lymphocyte activation	BP	336	2	0.126564676839762	1	GO:0051251
regulation of RNA metabolic process	BP	3825	20	6.26937389701873e-06	0.00037146040339836	GO:0051252
positive regulation of RNA metabolic process	BP	1925	10	0.00233861137110378	0.0605287069829775	GO:0051254
regulation of sequestering of calcium ion	BP	134	2	0.0252422017697045	0.344067731994885	GO:0051282
negative regulation of sequestering of calcium ion	BP	132	2	0.0245483427621526	0.338420779737151	GO:0051283
regulation of transferase activity	BP	462	2	0.208057793167689	1	GO:0051338
positive regulation of transferase activity	BP	263	2	0.0841571882916812	0.823669348517685	GO:0051347
maintenance of location in cell	BP	212	3	0.00697481204063129	0.140365729576498	GO:0051651
regulation of cell cycle	BP	1104	3	0.330614258368607	1	GO:0051726
regulation of mitochondrial membrane potential	BP	75	2	0.00841887857591721	0.160854011075715	GO:0051881
membrane depolarization	BP	98	3	0.000784593847236217	0.0247580477744029	GO:0051899
regulation of calcium ion transport	BP	253	3	0.0112746605173529	0.198245372537954	GO:0051924
positive regulation of calcium ion transport	BP	117	2	0.0196053807109439	0.292910711099974	GO:0051928
calcium ion homeostasis	BP	331	5	0.000350157664799986	0.0125013020134841	GO:0055074
regulation of cell development	BP	844	7	0.000846327859310569	0.0264438878677712	GO:0060284
long-term synaptic potentiation	BP	103	6	3.54494064038048e-08	3.65621238825909e-06	GO:0060291
epithelium development	BP	1251	7	0.00759108896031425	0.146673269607876	GO:0060429
muscle tissue development	BP	446	2	0.197346551944309	1	GO:0060537
axon development	BP	526	3	0.0721711751407809	0.737198275922199	GO:0061564
process utilizing autophagic mechanism	BP	591	9	1.16582267864771e-06	8.43253169964729e-05	GO:0061919
cellular response to chemical stress	BP	322	4	0.00288786880844434	0.0726139292488972	GO:0062197
regulation of molecular function	BP	1479	6	0.0527960489198171	0.583427766783574	GO:0065009
cellular response to hydrogen peroxide	BP	67	2	0.00677074691782634	0.137250864272371	GO:0070301
calcium ion transmembrane transport	BP	350	2	0.13520053351789	1	GO:0070588
protein modification by small protein conjugation or removal	BP	923	3	0.239813624717258	1	GO:0070647
leukocyte proliferation	BP	342	2	0.130248969676489	1	GO:0070661
response to growth factor	BP	827	5	0.0175771782607407	0.273835228876071	GO:0070848
cellular response to growth factor stimulus	BP	795	5	0.0150669455685648	0.244651175930383	GO:0071363
cellular response to endogenous stimulus	BP	1336	26	3.91540134802133e-21	3.0078383183179e-18	GO:0071495
response to transforming growth factor beta	BP	314	3	0.0199873251535762	0.292910711099974	GO:0071559
cellular response to transforming growth factor beta stimulus	BP	307	3	0.0188432185152113	0.283067580635117	GO:0071560
regulation of protein serine/threonine kinase activity	BP	217	2	0.060333897598916	0.644945972480066	GO:0071900
regulation of cellular response to stress	BP	529	2	0.253465391958234	1	GO:0080135
regulation of anatomical structure size	BP	502	7	3.53353404648883e-05	0.00170389765124845	GO:0090066
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	329	2	0.122299615932334	1	GO:0090092
apoptotic signaling pathway	BP	632	6	0.00102554443974946	0.0313403004509446	GO:0097190
intrinsic apoptotic signaling pathway	BP	330	2	0.122906660465566	1	GO:0097193
supramolecular fiber organization	BP	866	3	0.212187792892372	1	GO:0097435
calcium ion transmembrane import into cytosol	BP	191	2	0.0481274440337285	0.548947400685622	GO:0097553
blood vessel diameter maintenance	BP	156	6	4.18221964621938e-07	3.45079589920279e-05	GO:0097746
cell-cell adhesion	BP	989	4	0.107564837351478	0.988886468481565	GO:0098609
postsynapse organization	BP	242	2	0.0729564514145024	0.741479846994655	GO:0099173
regulation of trans-synaptic signaling	BP	510	14	2.97886432421926e-13	7.21338471901703e-11	GO:0099177
plasma membrane bounded cell projection assembly	BP	594	2	0.297806794339894	1	GO:0120031
regulation of plasma membrane bounded cell projection organization	BP	650	4	0.031243506964753	0.400946341106432	GO:0120035
plasma membrane bounded cell projection organization	BP	1598	9	0.00230624875873757	0.059812118564791	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	677	6	0.00145773810591688	0.0423962004224755	GO:0120039
transforming growth factor beta receptor superfamily signaling pathway	BP	399	3	0.0368929745726406	0.45585229480271	GO:0141091
regulation of long-term synaptic potentiation	BP	48	4	1.84993766934835e-06	0.000128389132080195	GO:1900271
negative regulation of long-term synaptic potentiation	BP	14	2	0.00029652825812451	0.0109191017099138	GO:1900272
regulation of vasculature development	BP	372	2	0.14903069546034	1	GO:1901342
regulation of cell junction assembly	BP	270	4	0.00152546389512433	0.043907344516253	GO:1901888
positive regulation of cell junction assembly	BP	112	2	0.0180631643989295	0.274456132734723	GO:1901890
regulation of organelle assembly	BP	235	3	0.00923728279112539	0.1703544586264	GO:1902115
positive regulation of RNA biosynthetic process	BP	1700	8	0.0117642881726564	0.205074187723348	GO:1902680
mononuclear cell differentiation	BP	531	4	0.0162659713374486	0.25860563434417	GO:1903131
regulation of blood circulation	BP	269	6	9.78744953660787e-06	0.000564882903566192	GO:1903522
regulation of multicellular organismal development	BP	1501	11	7.20984969488952e-05	0.00319326106367294	GO:2000026
regulation of RNA biosynthetic process	BP	3479	19	6.32381469108541e-06	0.000372703554730161	GO:2001141
phospholipase C-activating G protein-coupled receptor signaling pathway	BP	139	2	0.0270116075084072	0.360347271305739	GO:0007200
carbohydrate metabolic process	BP	575	4	0.0211109979333649	0.30799660246202	GO:0005975
regulation of hydrolase activity	BP	334	2	0.125342369250959	1	GO:0051336
long-chain fatty acid metabolic process	BP	110	2	0.0174614791925607	0.272223116481363	GO:0001676
