Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Microglial Cell Activation (GO:1903979)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	PTPRC;NR1D1;LDLR
Neurotransmitter-Gated Ion Channel Clustering (GO:0072578)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	NLGN1;RELN;SHANK3
Positive Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062043)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	JAG1;EMP2;ENG
Positive Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071639)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	SYK;IL1B;TWIST1
Regulation of Cdc42 Protein Signal Transduction (GO:0032489)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	NRP1;ABL1;APOE
Regulation of Dopamine Receptor Signaling Pathway (GO:0060159)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	LRRK2;DTNBP1;DRD2
Regulation of Dopamine Uptake Involved in Synaptic Transmission (GO:0051584)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	GDNF;DRD2;SNCA
Spleen Development (GO:0048536)	3/7	4.984300653395534E-4	0.0030893518545266267	0	0	29.542424242424243	224.6419903682937	RIPK3;CITED2;PITX2
Negative Regulation of Response to Stimulus (GO:0048585)	7/57	5.12624767467399E-4	0.003171513671254348	0	0	5.5463951120162935	42.01930316430257	EPHA4;GGT7;MAPK7;ALOX5;RPS3;KLF4;SIRT1
Regulation of Epithelial Cell Proliferation (GO:0050678)	9/93	5.164372163562531E-4	0.0031892594457978486	0	0	4.254601226993865	32.201191187125126	TBX1;BMP4;ERBB4;SOX9;NOD2;NR1D1;NODAL;OVOL2;VEGFA
Cellular Response to Laminar Fluid Shear Stress (GO:0071499)	4/16	5.447266587112012E-4	0.003333490313634851	0	0	13.15114709851552	98.83384829594836	MAPK7;KLF4;KLF2;NFE2L2
Mesenchyme Morphogenesis (GO:0072132)	4/16	5.447266587112012E-4	0.003333490313634851	0	0	13.15114709851552	98.83384829594836	SOX9;ISL1;BMPR1A;ENG
Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)	4/16	5.447266587112012E-4	0.003333490313634851	0	0	13.15114709851552	98.83384829594836	PRKN;BCL2;MDM2;SIRT1
Positive Regulation of Muscle Contraction (GO:0045933)	4/16	5.447266587112012E-4	0.003333490313634851	0	0	13.15114709851552	98.83384829594836	EDN1;EDN3;SPHK1;SRF
Regulation of Macrophage Differentiation (GO:0045649)	4/16	5.447266587112012E-4	0.003333490313634851	0	0	13.15114709851552	98.83384829594836	CALCA;HSF1;LIF;RIPK1
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	8/75	5.462063624727777E-4	0.003336501071307492	0	0	4.735912275357904	35.578605852418676	EDN1;EDN3;PLA2G1B;SRC;LRRK2;SIRT1;IRGM;EZH2
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	9/94	5.58777942826582E-4	0.0034071333770184006	0	0	4.2043305665824615	31.48942019322038	PARP1;RPS6KB1;PLA2G1B;SRC;PRKCD;SLC2A4;ADCY8;PRKCZ;RELA
Double-Strand Break Repair via Homologous Recombination (GO:0000724)	10/114	5.643013697185712E-4	0.0034284353001966432	0	0	3.8221153846153846	28.589125355936762	BLM;SLF1;MRE11;SLF2;POLR1B;REV3L;ATM;BRCA1;TOPBP1;HTATSF1
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	10/114	5.643013697185712E-4	0.0034284353001966432	0	0	3.8221153846153846	28.589125355936762	BMP4;ACVR1C;SRC;TGFBRAP1;ACVR1B;BMP7;SIRT1;BMPR1A;ENG;MAPK3
Lipid Catabolic Process (GO:0016042)	6/42	5.667816262123217E-4	0.003437321962917815	0	0	6.5941734417344176	49.294984035894004	PLA2G1B;CYP1A2;MGST2;CYP1B1;CYP3A4;PPARD
Cellular Response to Unfolded Protein (GO:0034620)	7/58	5.706711710985995E-4	0.0034547082723495864	0	0	5.437362725130786	40.610016829997825	ERN1;PRKN;MBTPS1;HSF1;CDK5RAP3;MBTPS2;NFE2L2
Positive Regulation of Leukocyte Migration (GO:0002687)	5/28	5.739449311564664E-4	0.003468311229779148	0	0	8.589381779698385	64.10235956798397	IL6;FUT7;EDN3;ZNF580;VEGFA
Positive Regulation of Protein Ubiquitination (GO:0031398)	8/76	5.974082082618419E-4	0.003603651656265182	0	0	4.666026410564226	34.63549369403245	PEF1;LRRK2;PDCD6;SPHK1;PLK1;UBE3A;STUB1;CDK5RAP3
Negative Regulation of Cytoskeleton Organization (GO:0051494)	5/29	6.794602033712055E-4	0.004069532920191369	0	0	8.23106828938472	60.039156213518815	PRKN;PRKCD;FKBP4;SHANK3;SHANK1
Regulation of Dendrite Morphogenesis (GO:0048814)	5/29	6.794602033712055E-4	0.004069532920191369	0	0	8.23106828938472	60.039156213518815	CHRNB2;CUX2;SEMA4D;CAPRIN1;CAPRIN2
Regulation of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	5/29	6.794602033712055E-4	0.004069532920191369	0	0	8.23106828938472	60.039156213518815	BRSK1;IL1RAPL1;PTEN;FBXO7;ZNF365
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	5/29	6.794602033712055E-4	0.004069532920191369	0	0	8.23106828938472	60.039156213518815	NRP1;SRC;PDCD6;FYN;VEGFA
Regulation of Autophagy (GO:0010506)	15/230	6.832651720525568E-4	0.0040850792056522775	0	0	2.7859309547883866	20.305613047316783	PRKN;BECN1;SETD2;PRKAA1;LRRK2;BNIP3;AMBRA1;IRGM;HDAC6;ERN1;CDK5;BCL2;VDAC1;ATM;CDK5R1
DNA Biosynthetic Process (GO:0071897)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	POLD3;POLD2;SIRT1;POLH
Positive Regulation of Cardiac Muscle Tissue Growth (GO:0055023)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	EDN1;ERBB4;NRG1;BMPR1A
Positive Regulation of Cell Adhesion Mediated by Integrin (GO:0033630)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	RET;FOXC2;SYK;LIF
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	PRKAA1;MAPK1;APOE;MBTPS2
Prostanoid Biosynthetic Process (GO:0046457)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	EDN1;PLA2G4A;PTGS2;PTGDS
Regulation of Cartilage Development (GO:0061035)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	BMP4;KAT2A;SOX9;TAPT1
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	FOXC1;KITLG;DHX36;MYB
Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	MAD2L2;FZR1;PLK1;PTEN
Response to Ethanol (GO:0045471)	4/17	6.983959579670793E-4	0.0041100723798132306	0	0	12.138897539707257	88.21002222490314	CHRNB2;TH;DRD2;SOD1
Positive Regulation of Cell Cycle (GO:0045787)	7/60	7.023893581880893E-4	0.004123788715299726	0	0	5.2316412404411485	37.98706562932414	RPS6KB1;CITED2;SPHK1;CHEK1;HSF1;MDM2;CALR
Regulation of TORC1 Signaling (GO:1903432)	9/97	7.031682356461346E-4	0.004123788715299726	0	0	4.0603736754043505	29.477965249529777	PRKAA1;MIOS;SYK;RPS6KB1;SRC;CTNS;UBE3A;ATM;MAPK3
Negative Regulation of Organelle Organization (GO:0010639)	6/44	7.313693889918503E-4	0.00428174314733877	0	0	6.2464698331193835	45.103209516517204	PRKN;BNIP3;PPIF;SLC25A5;FXN;SLC25A4
Macroautophagy (GO:0016236)	12/162	7.661097872149563E-4	0.0044773682719932905	0	0	3.185514403292181	22.85346988239635	PRKN;BECN1;MAP1LC3A;SRC;VPS33A;BNIP3;VPS41;ATM;AMBRA1;IRGM;VPS39;VPS16
Mesodermal Cell Differentiation (GO:0048333)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	KDM6B;ITGB4;ITGB3
Negative Regulation of Mitotic Nuclear Division (GO:0045839)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	BMP4;CHEK1;BMP7
Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070431)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	NOD2;IRGM;RELA
Peptidyl-Serine Autophosphorylation (GO:0036289)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	ERN1;PIKFYVE;RIPK1
Positive Regulation of Ubiquitin Protein Ligase Activity (GO:1904668)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	FZR1;PLK1;PTEN
Regulation of Protein Acetylation (GO:1901983)	3/8	7.827577148220682E-4	0.0045276636312824425	0	0	23.632727272727273	169.03750921484823	TAOK1;PARK7;SIRT1
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	5/30	7.988365498237439E-4	0.004597052581438853	0	0	7.901419878296146	56.3557252672223	JAG1;SRC;PTEN;SEMA3E;CORO1C
Positive Regulation of Cation Channel Activity (GO:2001259)	5/30	7.988365498237439E-4	0.004597052581438853	0	0	7.901419878296146	56.3557252672223	EDNRA;EDN1;GSTM2;GSTO1;ANK2
Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	5/30	7.988365498237439E-4	0.004597052581438853	0	0	7.901419878296146	56.3557252672223	MAD2L2;IL6;LIF;PARK7;IRGM
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	11/141	8.201139277736196E-4	0.004711470829964774	0	0	3.3658505765281945	23.917960688420166	BLOC1S6;IL6;NLGN1;CDK5;GDNF;PLEKHA1;RASGRF1;DTNBP1;NRTN;APOE;CDK5R1
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	14/210	8.240584189724109E-4	0.0047234155483524545	0	0	2.8491735537190084	20.232748213740635	PRNP;EDN1;EDN3;TRPA1;HTR2B;STC1;ANK2;SLC30A1;SOD1;EDNRA;STC2;CALR;DRD2;FXN
Endothelial Cell Migration (GO:0043542)	6/45	8.263879778201008E-4	0.0047234155483524545	0	0	6.08599124452783	43.20108134941487	NRP1;CALCA;FN1;CYP1B1;EMP2;VEGFA
Negative Regulation of Biosynthetic Process (GO:0009890)	6/45	8.263879778201008E-4	0.0047234155483524545	0	0	6.08599124452783	43.20108134941487	IL6;KAT2A;SIRPA;SIRT6;PARK7;APOE
Response to Tumor Necrosis Factor (GO:0034612)	8/80	8.42374159646612E-4	0.004806655255551107	0	0	4.405895691609977	31.1905968867936	SPHK1;RPS3;RIPK1;BRCA1;NR1D1;SIRT1;RELA;NFE2L2
Regulation of Phagocytosis (GO:0050764)	7/62	8.57088277373698E-4	0.004882367961160795	0	0	5.040881318274393	35.59855081455475	PTPRC;SYK;SPHK1;SIRPA;PLA2G5;CALR;TLR2
Aorta Morphogenesis (GO:0035909)	4/18	8.803817412673836E-4	0.004973126290971943	0	0	11.271255060728745	79.29502580682296	TBX1;JAG1;BMPR1A;ENG
Embryonic Digit Morphogenesis (GO:0042733)	4/18	8.803817412673836E-4	0.004973126290971943	0	0	11.271255060728745	79.29502580682296	HDAC2;SHH;TWIST1;WNT7A
Pharyngeal System Development (GO:0060037)	4/18	8.803817412673836E-4	0.004973126290971943	0	0	11.271255060728745	79.29502580682296	TBX1;BMP7;ISL1;BMPR1A
Positive Regulation of Amyloid-Beta Formation (GO:1902004)	4/18	8.803817412673836E-4	0.004973126290971943	0	0	11.271255060728745	79.29502580682296	EFNA1;EPHA4;APOE;RELA
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	4/18	8.803817412673836E-4	0.004973126290971943	0	0	11.271255060728745	79.29502580682296	EFNA1;EPHA4;PRNP;APOE
Protein Stabilization (GO:0050821)	14/212	9.035441697550429E-4	0.005095446085863997	0	0	2.8201018448952335	19.766617133873066	PRKN;EPHA4;PRKCD;PTEN;ANK2;PARK7;IRGM;EFNA1;PER3;TRIM39;DVL1;STUB1;CALR;NOP53
Regulation of Catabolic Process (GO:0009894)	8/81	9.147285236210374E-4	0.005149921587986441	0	0	4.345317305004193	30.403677790005805	PRKN;BECN1;LRRK2;MDM2;UBE3A;SIRT6;ATM;HDAC6
Positive Regulation of Chemotaxis (GO:0050921)	6/46	9.306483930220441E-4	0.005213483037526476	0	0	5.933536585365854	41.41388413027475	SEMA5A;NRP1;IL6;EDN3;ZNF580;VEGFA
Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)	6/46	9.306483930220441E-4	0.005213483037526476	0	0	5.933536585365854	41.41388413027475	FZR1;TRIM28;IL1B;PRKCD;SIRT6;ECT2
Regulation of Transport (GO:0051049)	6/46	9.306483930220441E-4	0.005213483037526476	0	0	5.933536585365854	41.41388413027475	PRKN;NRP1;MBTPS1;CDK5;LRRK2;SNCA
Response to Epidermal Growth Factor (GO:0070849)	5/31	9.331781700874101E-4	0.005218999765819986	0	0	7.597129037291309	53.004519059651265	FOXC1;MAPK1;SNAI2;SOX9;MAPK3
Regulation of Interleukin-1 Beta Production (GO:0032651)	8/82	9.919789972422386E-4	0.005529546291558221	0	0	4.286376172090458	29.643757292529408	IL6;TNFAIP3;SIRPA;GHRL;TRIM16;NOD2;ISL1;RELA
Regulation of Vesicle-Mediated Transport (GO:0060627)	8/82	9.919789972422386E-4	0.005529546291558221	0	0	4.286376172090458	29.643757292529408	NRP1;RINT1;MBTPS1;SRC;LRRK2;SPHK1;MAPK1;MAPK3
Negative Regulation of Translation (GO:0017148)	9/102	0.0010105063933190494	0.00562354299280354	0	0	3.8410845042548982	26.493126341138623	EPHA4;CNOT1;CAPRIN1;DHX36;AGO2;RPS3;EIF2AK4;CALR;CPEB3
Protein Ubiquitination (GO:0016567)	20/369	0.0010169445889564462	0.0056500638511428865	0	0	2.2962199230317344	15.82314275946969	PRKN;VPS18;PLK1;UBE3A;KLHL12;BRCA1;UBE2A;AMBRA1;SIRT1;PJA2;UBE2Q1;VPS11;BCL2;MDM2;PRAME;STUB1;FBXO7;KBTBD8;DTL;NFE2L2
Granulocyte Chemotaxis (GO:0071621)	7/64	0.0010374818381344022	0.005754702215464713	0	0	4.863508057312323	33.41696354082789	EDN1;PIKFYVE;EDN3;SYK;PLA2G1B;BSG;VEGFA
Cellular Response to Amino Acid Starvation (GO:0034198)	6/47	0.0010447393472932472	0.005766551495353904	0	0	5.788518738845925	39.73232231091096	MIOS;GDNF;MAPK1;EIF2AK4;MAP3K5;MAPK3
Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961)	6/47	0.0010447393472932472	0.005766551495353904	0	0	5.788518738845925	39.73232231091096	PRKN;EDN1;AXL;RIPK1;HIF1A;IRGM
Regulation of mRNA Catabolic Process (GO:0061013)	6/47	0.0010447393472932472	0.005766551495353904	0	0	5.788518738845925	39.73232231091096	FXR1;YTHDF3;CNOT1;CAPRIN1;DHX36;PRKCD
Negative Regulation of Protein Phosphorylation (GO:0001933)	8/83	0.0010743617513818957	0.005910739407439811	0	0	4.229006802721089	28.909611086630974	ERRFI1;PTPRC;PTEN;FBLN1;PARK7;CDK5RAP3;CORO1C;SNCA
Regulation of Protein Kinase Activity (GO:0045859)	8/83	0.0010743617513818957	0.005910739407439811	0	0	4.229006802721089	28.909611086630974	MRNIP;RELN;PTPRC;LRRK2;ECT2;MAP3K5;CAMKK2;SNCA
Endodermal Cell Differentiation (GO:0035987)	5/32	0.0010836143611363416	0.005932656907485514	0	0	7.315378258583126	49.94540266178231	SETD2;MMP2;FN1;MMP9;NODAL
Mitochondrial Membrane Organization (GO:0007006)	5/32	0.0010836143611363416	0.005932656907485514	0	0	7.315378258583126	49.94540266178231	BNIP3;BCL2;PPIF;SLC25A5;SLC25A4
Protein Targeting to Vacuole (GO:0006623)	5/32	0.0010836143611363416	0.005932656907485514	0	0	7.315378258583126	49.94540266178231	BECN1;VPS8;VPS13D;VPS41;IRGM
Regulation of Mitotic Cell Cycle (GO:0007346)	10/124	0.0010858733639098092	0.005935404892050704	0	0	3.4850445786597644	23.786721058101786	FOXC1;FZR1;RPS6KB1;SPHK1;PLK1;HSF1;ERCC2;MDM2;SIRT1;CDK5RAP3
Dopamine Metabolic Process (GO:0042417)	4/19	0.0010933660278034008	0.005937926755498211	0	0	10.519298245614035	71.72577451994133	PRKN;TH;DRD2;SNCA
Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378)	4/19	0.0010933660278034008	0.005937926755498211	0	0	10.519298245614035	71.72577451994133	PRKN;BRCA1;PARK7;HDAC6
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932)	4/19	0.0010933660278034008	0.005937926755498211	0	0	10.519298245614035	71.72577451994133	PRKAA1;MAPK1;MBTPS2;SNCA
Positive Regulation of Axon Extension (GO:0045773)	4/19	0.0010933660278034008	0.005937926755498211	0	0	10.519298245614035	71.72577451994133	SEMA5A;NRP1;SEMA7A;VEGFA
Regulation of Phosphorylation (GO:0042325)	7/65	0.0011382039607467495	0.006140476921657155	0	0	4.779408666338928	32.39628359964333	FN1;RAD17;EMP2;SIRT1;NOP53;ENG;CORO1C
SNARE Complex Assembly (GO:0035493)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	STXBP1;STXBP6;SNCA
Morphogenesis of an Epithelial Sheet (GO:0002011)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	BMP7;PALS1;PHACTR4
Myelin Maintenance (GO:0043217)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	EPB41L3;PTEN;SOD1
Negative Regulation of Hormone Secretion (GO:0046888)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	GJA1;IL1B;LIF
Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	FXR1;EPHA4;APOE
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	HAND2;NRG1;BMP7
Positive Regulation of Mesenchymal Cell Proliferation (GO:0002053)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	TBX1;SHH;SOX9
Positive Regulation of Protein Acetylation (GO:1901985)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	PRKAA1;TAOK1;DIP2A
Regulation of NMDA Receptor Activity (GO:2000310)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	NLGN1;RELN;CRH
Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	BECN1;CDK1;SIRT1
Regulation of Transmembrane Transporter Activity (GO:0022898)	3/9	0.0011524755382861563	0.006140476921657155	0	0	19.692929292929293	133.23926796819487	BCL2;PPIF;RIPK1
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	8/84	0.0011621189631612853	0.0061821068622973565	0	0	4.173147153598282	28.200084656255573	BMP4;SNW1;CITED2;ACVR1B;BMP7;NODAL;ENG;BMPR1A
Mitophagy (GO:0000423)	6/48	0.0011692644774560278	0.006200589332569014	0	0	5.650406504065041	38.14804360833053	PRKN;BECN1;MAP1LC3A;BNIP3;AMBRA1;HDAC6
Positive Regulation of Peptide Hormone Secretion (GO:0090277)	6/48	0.0011692644774560278	0.006200589332569014	0	0	5.650406504065041	38.14804360833053	GHRH;CRH;SIRT6;GHRL;DRD2;ISL1
Negative Regulation of Developmental Growth (GO:0048640)	5/33	0.0012512967762654606	0.006604500797226134	0	0	7.053752535496957	47.14428300490442	SEMA6C;MAG;SEMA6D;PTEN;SEMA3G
Regulation of Amyloid-Beta Formation (GO:1902003)	5/33	0.0012512967762654606	0.006604500797226134	0	0	7.053752535496957	47.14428300490442	EFNA1;EPHA4;PRNP;APOE;RELA
Vasculogenesis (GO:0001570)	5/33	0.0012512967762654606	0.006604500797226134	0	0	7.053752535496957	47.14428300490442	NRP1;APELA;SHH;VEGFA;ENG
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	8/85	0.0012554987402854539	0.006616341255357665	0	0	4.1187384044526905	27.514088478009814	BRSK1;CDK5;DVL1;TAOK2;WNT7A;DRD2;BAIAP2;ISL1
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	6/49	0.0013048416113868645	0.006854984390769561	0	0	5.518718094157686	36.65352436098232	SRC;ERBB4;MAPK1;SOX9;HDAC6;MAPK3
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	6/49	0.0013048416113868645	0.006854984390769561	0	0	5.518718094157686	36.65352436098232	FUT7;RPS6KB1;IL1B;PRKCD;SIRT1;PRKCZ
Response to Endoplasmic Reticulum Stress (GO:0034976)	13/196	0.001308650558083098	0.0068643192316843234	0	0	2.8296659343135597	18.78546956880226	PRKN;MBTPS1;RASGRF1;ERN1;AIFM1;BCL2;STUB1;CALR;CDK5RAP3;ANKZF1;MBTPS2;MAP3K5;NFE2L2
Heart Trabecula Morphogenesis (GO:0061384)	4/20	0.001340032109115776	0.007007164805871658	0	0	9.861336032388664	65.23334633102647	NRG1;BMP7;BMPR1A;ENG
Neuromuscular Process (GO:0050905)	4/20	0.001340032109115776	0.007007164805871658	0	0	9.861336032388664	65.23334633102647	PRRT2;SHANK3;PAFAH1B1;SHANK1
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	7/67	0.0013625587988758256	0.007113946866464511	0	0	4.619619823489478	30.482057299536763	BLM;SRC;CCNG1;IRGM;CDK5RAP3;CDK5R1;EZH2
Cell-Matrix Adhesion (GO:0007160)	9/107	0.00141865252490241	0.00738398802637957	0	0	3.644171779141104	23.898652660746105	DDR1;TIAM1;ITGB4;SRC;ITGB3;TAOK2;FN1;EMP2;PPFIA2
Positive Regulation of Cell Growth (GO:0030307)	9/107	0.00141865252490241	0.00738398802637957	0	0	3.644171779141104	23.898652660746105	CDC42;SEMA7A;EDN1;SEMA4D;SPHK1;BCL2;NRG1;FXN;H3-3B
Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)	5/34	0.0014373966743372072	0.007470039947555517	0	0	6.810169965727075	44.572028961902845	MDM2;TWIST1;SNAI2;ATM;SIRT1
Neutrophil Migration (GO:1990266)	6/50	0.0014521020034628908	0.007523313754137493	0	0	5.393015521064301	35.241971043897124	EDN1;PIKFYVE;EDN3;SYK;PLA2G1B;EMP2
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224)	6/50	0.0014521020034628908	0.007523313754137493	0	0	5.393015521064301	35.241971043897124	SPHK1;IL1B;RPS3;NOD2;RELA;TLR2
Regulation of Protein Catabolic Process (GO:0042176)	10/129	0.0014663014325724069	0.007585246920719127	0	0	3.3377531340405016	21.778879522954995	PRKN;MAD2L2;NQO1;VPS11;MDM2;TNFAIP3;APOE;NUDT15;DTL;CDK5RAP3
Protein Localization to Membrane (GO:0072657)	13/199	0.0015004648627055409	0.0077501075018644	0	0	2.783593836603481	18.09887231778928	NLGN1;STXBP1;ANK2;EMP2;PRKCZ;ZDHHC15;FZR1;RELN;BSG;EPB41L3;DVL1;SHANK3;PALS1
Fatty Acid Metabolic Process (GO:0006631)	10/130	0.0015540268774210614	0.008014508079279916	0	0	3.3097677595628414	21.403956094411377	GGT5;ACSL1;PLA2G1B;ALOX5;CYP1A1;ACAA1;GGT1;CYP2C19;PTGS2;PPARD
Regulation of Type II Interferon Production (GO:0032649)	8/88	0.001571941629752102	0.008094540892229574	0	0	3.963673469387755	25.587270993665484	PRNP;RIPK3;AXL;C1QBP;IL1B;SIRPA;ISL1;IRGM
Autophagosome Maturation (GO:0097352)	6/51	0.0016116895443985641	0.008170897630798384	0	0	5.27289972899729	33.90723535149452	VMP1;BECN1;MAP1LC3A;VPS33A;IRGM;VPS16
Cardiac Muscle Tissue Development (GO:0048738)	6/51	0.0016116895443985641	0.008170897630798384	0	0	5.27289972899729	33.90723535149452	KDM6B;GJA1;NRG1;SIRT6;BMP7;BMPR1A
Regulation of Intracellular Transport (GO:0032386)	6/51	0.0016116895443985641	0.008170897630798384	0	0	5.27289972899729	33.90723535149452	RINT1;SRC;LRRK2;MAPK1;MAPK3;SEPTIN8
Angiogenesis Involved in Wound Healing (GO:0060055)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	ITGB3;SRF;VEGFA
Cellular Response to UV-A (GO:0071492)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	MMP2;TIMP1;MMP9
Homologous Recombination (GO:0035825)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	MRE11;BRCA1;TOPBP1
Negative Regulation of Nuclear Division (GO:0051784)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	BMP4;CHEK1;BMP7
Regulation of Animal Organ Morphogenesis (GO:2000027)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	TBX1;SHH;CITED2
Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071637)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	SYK;IL1B;TWIST1
Response to X-ray (GO:0010165)	3/10	0.00161605765215013	0.008170897630798384	0	0	16.87878787878788	108.49289283430477	BLM;XRCC4;BRCC3
Cell Junction Organization (GO:0034330)	7/69	0.0016200428514286849	0.008170897630798384	0	0	4.470139938243217	28.722002118859532	CDC42;VMP1;CTNND2;DVL1;SEMA3E;PPFIA2;SNCA
DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	4/21	0.001623052785750656	0.008170897630798384	0	0	9.280781138366278	59.61460081805063	BABAM1;UIMC1;BRCC3;SIRT1
Endothelial Cell Proliferation (GO:0001935)	4/21	0.001623052785750656	0.008170897630798384	0	0	9.280781138366278	59.61460081805063	SEMA5A;BMP4;ERN1;CALCA
Regulation of Smooth Muscle Contraction (GO:0006940)	4/21	0.001623052785750656	0.008170897630798384	0	0	9.280781138366278	59.61460081805063	EDN1;EDN3;SPHK1;SRF
Regulation of Vacuole Organization (GO:0044088)	4/21	0.001623052785750656	0.008170897630798384	0	0	9.280781138366278	59.61460081805063	EFNB1;PIKFYVE;ATM;EPHB2
Neurotransmitter Secretion (GO:0007269)	5/35	0.0016431021728394528	0.008210649615165195	0	0	6.582826233941852	42.20361316274612	BRSK1;SNAP25;CDK5;DVL1;SNCA
Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	5/35	0.0016431021728394528	0.008210649615165195	0	0	6.582826233941852	42.20361316274612	MAPK7;WNT7A;KLF4;KLF2;SNCA
