Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Dendritic Spine Development (GO:0060998)	2/21	0.00488538725831669	0.03959916010086275	0	0	21.354457572502685	113.63788950907963	CPEB3;SHANK1
Excitatory Postsynaptic Potential (GO:0060079)	2/21	0.00488538725831669	0.03959916010086275	0	0	21.354457572502685	113.63788950907963	NPAS4;DRD2
Negative Regulation of Amide Metabolic Process (GO:0034249)	2/21	0.00488538725831669	0.03959916010086275	0	0	21.354457572502685	113.63788950907963	PRNP;APOE
Negative Regulation of Cation Channel Activity (GO:2001258)	2/21	0.00488538725831669	0.03959916010086275	0	0	21.354457572502685	113.63788950907963	GSTM2;GSTO1
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	5/223	0.005264246628507206	0.041941006791497974	0	0	4.751810719459199	24.931882376213448	SYK;RGS14;PLA2G5;APOE;PRKCZ
Regulation of Interleukin-4 Production (GO:0032673)	2/22	0.005356496957732583	0.041941006791497974	0	0	20.285714285714285	106.08302856731788	SYK;PRKCZ
Androgen Metabolic Process (GO:0008209)	2/22	0.005356496957732583	0.041941006791497974	0	0	20.285714285714285	106.08302856731788	CHST10;CYP3A4
Regulation of Steroid Metabolic Process (GO:0019218)	2/22	0.005356496957732583	0.041941006791497974	0	0	20.285714285714285	106.08302856731788	UGT1A1;APOE
Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	2/22	0.005356496957732583	0.041941006791497974	0	0	20.285714285714285	106.08302856731788	GSTM2;GSTO1
Regulation of Neurotransmitter Receptor Activity (GO:0099601)	2/23	0.005847619592062275	0.04463657188591505	0	0	19.318756073858115	99.33164622370634	RELN;SHANK1
Prostanoid Metabolic Process (GO:0006692)	2/23	0.005847619592062275	0.04463657188591505	0	0	19.318756073858115	99.33164622370634	GSTM1;MGST3
Positive Regulation of TOR Signaling (GO:0032008)	3/73	0.005855883887726475	0.04463657188591505	0	0	8.761413843888072	45.036368568128694	RELN;SYK;RPS6KB1
Regulation of MAP Kinase Activity (GO:0043405)	3/73	0.005855883887726475	0.04463657188591505	0	0	8.761413843888072	45.036368568128694	RGS14;PLA2G1B;APOE
Negative Regulation of Protein Metabolic Process (GO:0051248)	4/146	0.006218069574267214	0.04708551368408923	0	0	5.797535211267606	29.45319365798237	PRNP;APOE;CPEB3;LDLR
Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	2/24	0.006358547360763446	0.04759391380607503	0	0	18.43970315398887	93.26719485343038	GSTM2;GSTO1
Positive Regulation of Metabolic Process (GO:0009893)	4/147	0.006367908537042184	0.04759391380607503	0	0	5.756701631701632	29.10867080707759	SYK;ACSL1;SIRT6;LDLR
Regulation of Cold-Induced Thermogenesis (GO:0120161)	4/148	0.00652012951086752	0.04841721978715171	0	0	5.716435185185185	28.77002392897925	SYK;ACSL1;SIRT6;LDLR
Negative Regulation of miRNA Transcription (GO:1902894)	2/25	0.006889074002829973	0.05050524953667069	0	0	17.637089618456077	87.79423275712823	SRF;NFATC4
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	2/25	0.006889074002829973	0.05050524953667069	0	0	17.637089618456077	87.79423275712823	SYK;LDLR
Regulation of Postsynaptic Membrane Potential (GO:0060078)	2/26	0.0074389947886241	0.05318188199817602	0	0	16.901360544217688	82.83389842043363	NPAS4;DRD2
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	2/26	0.0074389947886241	0.05318188199817602	0	0	16.901360544217688	82.83389842043363	NPAS4;DRD2
Dendritic Spine Organization (GO:0097061)	2/26	0.0074389947886241	0.05318188199817602	0	0	16.901360544217688	82.83389842043363	PRNP;SHANK1
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	2/26	0.0074389947886241	0.05318188199817602	0	0	16.901360544217688	82.83389842043363	CYP1A1;CYP3A4
Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	2/27	0.008008106510589556	0.056203235327369386	0	0	16.224489795918366	78.32049478663112	PARP3;LDLR
Negative Regulation of miRNA Metabolic Process (GO:2000629)	2/27	0.008008106510589556	0.056203235327369386	0	0	16.224489795918366	78.32049478663112	SRF;NFATC4
Glycerophospholipid Catabolic Process (GO:0046475)	2/27	0.008008106510589556	0.056203235327369386	0	0	16.224489795918366	78.32049478663112	PLA2G4A;PLA2G5
Regulation of Inflammatory Response (GO:0050727)	5/249	0.008297506685134053	0.057881395118723	0	0	4.239861949956859	20.316571376619883	CAMK2N1;ALOX5;MGST2;APOE;GGT1
Negative Regulation of Protein Transport (GO:0051224)	2/28	0.00859620747114401	0.05960382409208889	0	0	15.599686028257457	74.19887958363982	APOE;DRD2
Negative Regulation of Wound Healing (GO:0061045)	2/29	0.009203097475114358	0.06267908398731731	0	0	15.02116402116402	70.4224490277819	ALOX5;APOE
Regulation of Platelet Activation (GO:0010543)	2/29	0.009203097475114358	0.06267908398731731	0	0	15.02116402116402	70.4224490277819	SYK;PLA2G4A
Protein Localization to Cell Junction (GO:1902414)	2/29	0.009203097475114358	0.06267908398731731	0	0	15.02116402116402	70.4224490277819	RELN;SHANK1
Positive Regulation of Signal Transduction (GO:0009967)	5/256	0.009285994745217819	0.06287164677497475	0	0	4.12015097504718	19.279208025379926	PRNP;RELN;SLC2A4;PRKCZ;SHANK1
Positive Regulation of Cation Channel Activity (GO:2001259)	2/30	0.009828577820710147	0.06501547742320334	0	0	14.48396501457726	66.95156387938638	GSTM2;GSTO1
Positive Regulation of Interleukin-10 Production (GO:0032733)	2/30	0.009828577820710147	0.06501547742320334	0	0	14.48396501457726	66.95156387938638	SYK;PRKCZ
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	2/30	0.009828577820710147	0.06501547742320334	0	0	14.48396501457726	66.95156387938638	ACSL1;ACAA1
Prostaglandin Metabolic Process (GO:0006693)	2/30	0.009828577820710147	0.06501547742320334	0	0	14.48396501457726	66.95156387938638	GSTM1;PLA2G4A
Chemical Synaptic Transmission (GO:0007268)	5/260	0.009885931612416719	0.06502118449080939	0	0	4.0546955624355006	18.71908018953391	GRIA1;SNAP25;PTCHD1;APOE;DRD2
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	2/31	0.010472451285062238	0.06733961692238345	0	0	13.983814215341308	63.75230908786907	ARC;RELN
Negative Regulation of Insulin Receptor Signaling Pathway (GO:0046627)	2/31	0.010472451285062238	0.06733961692238345	0	0	13.983814215341308	63.75230908786907	RPS6KB1;PRKCZ
Negative Regulation of MAP Kinase Activity (GO:0043407)	2/31	0.010472451285062238	0.06733961692238345	0	0	13.983814215341308	63.75230908786907	RGS14;APOE
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912)	2/31	0.010472451285062238	0.06733961692238345	0	0	13.983814215341308	63.75230908786907	KAT2A;SIRT6
Regulation of Double-Strand Break Repair (GO:2000779)	3/91	0.010723572048524518	0.06857128571028734	0	0	6.9629803186504216	31.57928099076808	SLF1;SLF2;SIRT6
Glucose Homeostasis (GO:0042593)	3/92	0.011045474081840806	0.07023945120551806	0	0	6.884397080968377	31.019265579000628	ALOX5;SLC2A4;ADCY8
Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077)	2/32	0.011134522122224879	0.07041667561912547	0	0	13.517006802721088	60.79550767481704	RPS6KB1;PRKCZ
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	4/174	0.011363864183463674	0.07114259831059865	0	0	4.83578431372549	21.65133818718701	SRF;TP53BP1;ADCY8;PRKCZ
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	3/93	0.011372926228627412	0.07114259831059865	0	0	6.8075601374570445	30.474176658100003	SLF1;SLF2;SYK
Lipid Biosynthetic Process (GO:0008610)	3/94	0.011705944528026261	0.07233297897100104	0	0	6.732411917978928	29.943469004228515	ACSS2;ACSL1;PLA2G1B
Negative Regulation of Lipid Metabolic Process (GO:0045833)	2/33	0.011814596043916763	0.07233297897100104	0	0	13.08031599736669	58.0559303610333	UGT1A1;APOE
Regulation of Small Molecule Metabolic Process (GO:0062012)	2/33	0.011814596043916763	0.07233297897100104	0	0	13.08031599736669	58.0559303610333	APOE;LDLR
Regulation of Amyloid-Beta Formation (GO:1902003)	2/33	0.011814596043916763	0.07233297897100104	0	0	13.08031599736669	58.0559303610333	PRNP;APOE
Response to Calcium Ion (GO:0051592)	3/95	0.012044544343554201	0.0733506377747666	0	0	6.658897355445989	29.426622786632862	ALOX5AP;ADCY1;ADCY8
Regulation of Gluconeogenesis (GO:0006111)	2/34	0.012512480224535567	0.07540243318555202	0	0	12.670918367346939	55.51165721021778	KAT2A;SIRT6
Negative Regulation of Blood Vessel Endothelial Cell Migration (GO:0043537)	2/34	0.012512480224535567	0.07540243318555202	0	0	12.670918367346939	55.51165721021778	MECP2;APOE
Regulation of TORC1 Signaling (GO:1903432)	3/97	0.012738546663725812	0.07636493338514797	0	0	6.516560649265189	28.432553772777887	SYK;RPS6KB1;CTNS
Dendrite Morphogenesis (GO:0048813)	2/35	0.013227983272248344	0.0788881282194707	0	0	12.286332714904143	53.14355844722063	ARC;SHANK1
Response to UV (GO:0009411)	3/100	0.013821757832463795	0.0819847624346326	0	0	6.314061005420342	27.03372337884673	SIRT6;EIF2AK4;RHNO1
Cellular Response to Amyloid-Beta (GO:1904646)	2/36	0.013960915236479575	0.0819847624346326	0	0	11.92436974789916	50.93486932982207	PRNP;SYK
Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281)	2/36	0.013960915236479575	0.0819847624346326	0	0	11.92436974789916	50.93486932982207	GSTM2;GSTO1
Negative Regulation of Endothelial Cell Migration (GO:0010596)	2/37	0.014711087587821891	0.08551748390698484	0	0	11.583090379008746	48.87083992538764	MECP2;APOE
Nucleobase-Containing Compound Metabolic Process (GO:0006139)	2/37	0.014711087587821891	0.08551748390698484	0	0	11.583090379008746	48.87083992538764	TPMT;NUDT15
Regulation of Defense Response (GO:0031347)	3/103	0.014955905497468459	0.08650375491249346	0	0	6.123711340206185	25.73580958877293	ALOX5;APOE;GGT1
Negative Regulation of Endothelial Cell Proliferation (GO:0001937)	2/38	0.015478313223536513	0.0886345200014454	0	0	11.260770975056689	46.9384448645158	ALOX5;APOE
Purine Nucleotide Metabolic Process (GO:0006163)	2/38	0.015478313223536513	0.0886345200014454	0	0	11.260770975056689	46.9384448645158	NUDT15;FMO4
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	3/105	0.01574044098751093	0.08968934443873802	0	0	6.003032140691328	24.921720115184357	SLF1;SLF2;SYK
Fatty Acid Transport (GO:0015908)	2/39	0.016262406432153827	0.09130746245565392	0	0	10.955874241588527	45.126141525786544	ACSL1;APOE
Negative Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	2/39	0.016262406432153827	0.09130746245565392	0	0	10.955874241588527	45.126141525786544	RGS14;DRD2
Negative Regulation of T Cell Proliferation (GO:0042130)	2/39	0.016262406432153827	0.09130746245565392	0	0	10.955874241588527	45.126141525786544	PRNP;PLA2G5
Positive Regulation of Multicellular Organismal Process (GO:0051240)	6/407	0.01644579600666412	0.09188888933820584	0	0	3.103783095452857	12.749364494589914	KAT2A;SYK;ACSL1;SIRT6;APOE;LDLR
Phosphorylation (GO:0016310)	5/298	0.016962168311030902	0.09352249301270237	0	0	3.5220046703790193	14.35840230476085	SYK;CAMK4;EIF2AK4;SGK1;PRKCZ
Negative Regulation of Protein Secretion (GO:0050709)	2/40	0.017063182912830144	0.09352249301270237	0	0	10.66702470461869	43.42366746060685	APOE;DRD2
Constitutive Heterochromatin Formation (GO:0140719)	2/40	0.017063182912830144	0.09352249301270237	0	0	10.66702470461869	43.42366746060685	EHMT2;SIRT6
Positive Regulation of Lipid Biosynthetic Process (GO:0046889)	2/40	0.017063182912830144	0.09352249301270237	0	0	10.66702470461869	43.42366746060685	APOE;LDLR
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	3/110	0.01780180449039215	0.0961701363087746	0	0	5.721071394161287	23.04708124312638	H2AX;MECP2;SIRT6
Negative Regulation of Secretion by Cell (GO:1903531)	2/41	0.017880459748112743	0.0961701363087746	0	0	10.392987964416536	41.82186992516352	APOE;DRD2
Regulation of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	2/41	0.017880459748112743	0.0961701363087746	0	0	10.392987964416536	41.82186992516352	RELN;SHANK1
Positive Regulation of Insulin Secretion (GO:0032024)	2/41	0.017880459748112743	0.0961701363087746	0	0	10.392987964416536	41.82186992516352	SIRT6;ADCY8
Regulation of Cellular Response to Stress (GO:0080135)	3/111	0.01823127953633176	0.09760094300612956	0	0	5.6678121420389465	22.697414047031366	KAT2A;ALOX5;ADCY8
Protein Destabilization (GO:0031648)	2/42	0.01871405540009226	0.09880677874085411	0	0	10.13265306122449	40.31256172341721	PRNP;SIRT6
Negative Regulation of DNA Recombination (GO:0045910)	2/42	0.01871405540009226	0.09880677874085411	0	0	10.13265306122449	40.31256172341721	PARP3;TP53BP1
Regulation of Chromosome Organization (GO:0033044)	2/42	0.01871405540009226	0.09880677874085411	0	0	10.13265306122449	40.31256172341721	SLF1;SLF2
Lipid Transport (GO:0006869)	3/113	0.019107476063515608	0.10042331026989254	0	0	5.564198687910028	22.021293400586593	ACSL1;APOE;LDLR
DNA Recombination (GO:0006310)	2/43	0.01956378970919087	0.1018910495713968	0	0	9.885017421602788	38.888398778373954	TOPBP1;RHNO1
Neutrophil Chemotaxis (GO:0030593)	2/43	0.01956378970919087	0.1018910495713968	0	0	9.885017421602788	38.888398778373954	SYK;PLA2G1B
Protein Sumoylation (GO:0016925)	2/44	0.020429483861515323	0.10592043209281143	0	0	9.649173955296405	37.54277574025534	SLF1;SLF2
Cellular Response to Ketone (GO:1901655)	2/45	0.02131096041448218	0.10950408677262942	0	0	9.424299952539155	36.26973658038426	ADCY1;ADCY8
Response to Amyloid-Beta (GO:1904645)	2/45	0.02131096041448218	0.10950408677262942	0	0	9.424299952539155	36.26973658038426	PRNP;SYK
Regulation of Interleukin-10 Production (GO:0032653)	2/46	0.0222080432575084	0.1121705179321101	0	0	9.20964749536178	35.063897787087264	SYK;PRKCZ
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901)	2/46	0.0222080432575084	0.1121705179321101	0	0	9.20964749536178	35.063897787087264	RGS14;APOE
Peptidyl-Tyrosine Modification (GO:0018212)	2/46	0.0222080432575084	0.1121705179321101	0	0	9.20964749536178	35.063897787087264	RELN;SYK
Negative Regulation of Inflammatory Response (GO:0050728)	3/121	0.02284271060386328	0.1121705179321101	0	0	5.18486807618382	19.594255356497303	SYK;ALOX5;APOE
Chromatin Organization (GO:0006325)	5/323	0.023102290713512996	0.1121705179321101	0	0	3.2409798080105925	12.211439887808499	H2AX;KAT2A;SLF1;SLF2;SIRT6
Regulation of T Cell Differentiation (GO:0045580)	2/47	0.02312055761715071	0.1121705179321101	0	0	9.004535147392291	33.92038210413699	KAT2A;CAMK4
Positive Regulation of Cytokine Production (GO:0001819)	5/325	0.02364809472725437	0.1121705179321101	0	0	3.2203947368421053	12.058680267125926	KAT2A;SYK;PLA2G1B;DRD2;PRKCZ
Positive Regulation of Peptide Hormone Secretion (GO:0090277)	2/48	0.024048330053217173	0.1121705179321101	0	0	8.808340727595386	32.83476119194659	SIRT6;DRD2
Mitotic G2/M Transition Checkpoint (GO:0044818)	2/48	0.024048330053217173	0.1121705179321101	0	0	8.808340727595386	32.83476119194659	RAD17;TOPBP1
L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	GSTO1
NADPH Oxidation (GO:0070995)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	FMO4
Negative Regulation of Protein Localization to Chromatin (GO:0120186)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	SIRT6
Phenylpropanoid Metabolic Process (GO:0009698)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	CYP2A6
Cellular Response to Cold (GO:0070417)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	EIF2AK4
Positive Regulation of CoA-transferase Activity (GO:1905920)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	APOE
Response to Cocaine (GO:0042220)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	DRD2
Cerebral Cortex Cell Migration (GO:0021795)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	RELN
Cholesterol Import (GO:0070508)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	LDLR
Positive Regulation of T-helper 2 Cell Differentiation (GO:0045630)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	PRKCZ
Coumarin Metabolic Process (GO:0009804)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	CYP2A6
Positive Regulation of Growth Hormone Secretion (GO:0060124)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	DRD2
Tetrahydrobiopterin Metabolic Process (GO:0046146)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	TACR1
Immunoglobulin V(D)J Recombination (GO:0033152)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	XRCC4
Positive Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	PJA2
Postsynaptic Density Protein 95 Clustering (GO:0097119)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	RELN
Prepulse Inhibition (GO:0060134)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	DRD2
Lipoprotein Biosynthetic Process (GO:0042158)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	APOE
Purine Deoxyribonucleotide Catabolic Process (GO:0009155)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	NUDT15
Regulation of Blood Vessel Branching (GO:1905553)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	SIRT6
Negative Regulation of Astrocyte Differentiation (GO:0048712)	1/5	0.024753528718293626	0.1121705179321101	0	0	50.24242424242424	185.83603697375267	LDLR
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	2/49	0.024991188433223118	0.11236272611968676	0	0	8.620495006513243	31.803005852102093	RPS6KB1;PRKCZ
Positive Regulation of Transport (GO:0051050)	2/49	0.024991188433223118	0.11236272611968676	0	0	8.620495006513243	31.803005852102093	APOE;SGK1
Neutrophil Migration (GO:1990266)	2/50	0.025948961945953097	0.1152204015775946	0	0	8.44047619047619	30.82144266223132	SYK;PLA2G1B
Cognition (GO:0050890)	2/50	0.025948961945953097	0.1152204015775946	0	0	8.44047619047619	30.82144266223132	PTCHD1;CTNS
Negative Regulation of Cell Projection Organization (GO:0031345)	2/51	0.026921481071539247	0.1152204015775946	0	0	8.26780508121616	29.886716110404755	PRNP;APOE
Regulation of Neuron Apoptotic Process (GO:0043523)	3/129	0.026947047211371842	0.1152204015775946	0	0	4.853706431026018	17.540720135105115	NTF4;PRNP;NFATC4
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	2/52	0.02790857758050539	0.1152204015775946	0	0	8.10204081632653	28.995755414400413	RELN;DRD2
Cholesterol Transport (GO:0030301)	2/52	0.02790857758050539	0.1152204015775946	0	0	8.10204081632653	28.995755414400413	APOE;LDLR
Positive Regulation of TORC1 Signaling (GO:1904263)	2/52	0.02790857758050539	0.1152204015775946	0	0	8.10204081632653	28.995755414400413	SYK;RPS6KB1
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	2/53	0.028910084539220875	0.1152204015775946	0	0	7.942777110844338	28.145745374205482	GSTM2;GSTO1
Positive Regulation of B Cell Activation (GO:0050871)	2/53	0.028910084539220875	0.1152204015775946	0	0	7.942777110844338	28.145745374205482	SYK;TP53BP1
Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057)	2/53	0.028910084539220875	0.1152204015775946	0	0	7.942777110844338	28.145745374205482	RELN;RASGRF1
Regulation of Digestive System Process (GO:0044058)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SGK1
Negative Regulation of Lipoprotein Particle Clearance (GO:0010985)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	LDLR
Regulation of Growth Hormone Secretion (GO:0060123)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	DRD2
Regulation of Leukocyte Degranulation (GO:0043300)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SYK
Negative Regulation of Steroid Metabolic Process (GO:0045939)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	UGT1A1
Nucleotide Catabolic Process (GO:0009166)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	NUDT15
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SRF
Regulation of Superoxide Metabolic Process (GO:0090322)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SYK
Cellular Response to Caffeine (GO:0071313)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	GSTM2
Regulation of Translational Initiation in Response to Stress (GO:0043558)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	EIF2AK4
Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	DRD2
Response to Alkaloid (GO:0043279)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	DRD2
Response to Caffeine (GO:0031000)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	GSTM2
Positive Regulation of Amyloid-Beta Clearance (GO:1900223)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	APOE
Subtelomeric Heterochromatin Formation (GO:0031509)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SIRT6
Tachykinin Receptor Signaling Pathway (GO:0007217)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	TACR1
Positive Regulation of Interleukin-5 Production (GO:0032754)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	PRKCZ
Urea Cycle (GO:0000050)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	LDLR
Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	APOE
Positive Regulation of Protein Catabolic Process in the Vacuole (GO:1904352)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	LDLR
Inhibitory Postsynaptic Potential (GO:0060080)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	NPAS4
Positive Regulation of Striated Muscle Contraction (GO:0045989)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	GSTO1
Interleukin-3-Mediated Signaling Pathway (GO:0038156)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	SYK
Internal Peptidyl-Lysine Acetylation (GO:0018393)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	KAT2A
Internal Protein Amino Acid Acetylation (GO:0006475)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	KAT2A
Positive Regulation of Translation in Response to Stress (GO:0032056)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	EIF2AK4
Postsynaptic Density Assembly (GO:0097107)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	RELN
Lipoprotein Metabolic Process (GO:0042157)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	APOE
Monoacylglycerol Biosynthetic Process (GO:0006640)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	PLA2G4A
Negative Regulation of Centriole Replication (GO:0046600)	1/6	0.029630963394411815	0.1152204015775946	0	0	40.19191919191919	141.432767389918	KAT2A
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	2/54	0.02992583628203801	0.11597521064183754	0	0	7.789638932496075	27.334100710931292	NTF4;SGK1
Receptor-Mediated Endocytosis (GO:0006898)	3/136	0.030840345798215468	0.11876658111586025	0	0	4.596620417021937	15.991327643666999	SYK;APOE;LDLR
Regulation of Peptide Hormone Secretion (GO:0090276)	2/55	0.03095566840552396	0.11876658111586025	0	0	7.642279553330766	26.55844340345009	SNAP25;ALOX5
Dicarboxylic Acid Metabolic Process (GO:0043648)	2/55	0.03095566840552396	0.11876658111586025	0	0	7.642279553330766	26.55844340345009	GGT1;LDLR
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	2/56	0.03199941777272016	0.11955232177613634	0	0	7.500377928949358	25.81658262777106	APOE;NUDT15
Regulation of Stem Cell Population Maintenance (GO:2000036)	2/56	0.03199941777272016	0.11955232177613634	0	0	7.500377928949358	25.81658262777106	KAT2A;SIRT6
Cellular Response to Alcohol (GO:0097306)	2/56	0.03199941777272016	0.11955232177613634	0	0	7.500377928949358	25.81658262777106	ADCY1;ADCY8
Negative Regulation of Response to Stimulus (GO:0048585)	2/57	0.03305692249429009	0.11955232177613634	0	0	7.363636363636363	25.106496966632545	GGT7;ALOX5
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/57	0.03305692249429009	0.11955232177613634	0	0	7.363636363636363	25.106496966632545	MECP2;APOE
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	2/58	0.0341280219187038	0.11955232177613634	0	0	7.2317784256559765	24.426318589638807	RELN;SYK
Regulation of Dopamine Receptor Signaling Pathway (GO:0060159)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	DRD2
Regulation of Dopamine Uptake Involved in Synaptic Transmission (GO:0051584)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	DRD2
Regulation of Glutamate Receptor Signaling Pathway (GO:1900449)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PRNP
Negative Regulation of Microglial Cell Activation (GO:1903979)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	LDLR
Neurotransmitter-Gated Ion Channel Clustering (GO:0072578)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	RELN
Regulation of Protein Kinase A Signaling (GO:0010738)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PJA2
Platelet Activating Factor Metabolic Process (GO:0046469)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PLA2G4A
Renal Sodium Ion Absorption (GO:0070294)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	SGK1
Renal Sodium Ion Transport (GO:0003096)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	SGK1
