Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Dendritic Spine Morphogenesis (GO:0060997)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	CDC42;WNT7A
Stress-Activated MAPK Cascade (GO:0051403)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	MAPK1;MAPK3
Negative Regulation of Chondrocyte Differentiation (GO:0032331)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	SNAI2;SOX9
- Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902236)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	PRKN;PARK7
Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	NOD2;IRGM
Odontogenesis of Dentin-Containing Tooth (GO:0042475)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	TBX1;FOXC1
Regulation of Golgi Organization (GO:1903358)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	MAPK1;MAPK3
Regulation of Catecholamine Secretion (GO:0050433)	2/15	0.009406812534850763	0.040031003040662705	0	0	15.532967032967033	72.48181203601595	PRKN;SNCA
Synaptic Vesicle Cycle (GO:0099504)	3/45	0.00999362447732192	0.04244280275007201	0	0	7.238095238095238	33.337276529522526	CDH2;WNT7A;SNCA
Positive Regulation of Endocytosis (GO:0045807)	4/85	0.010116183331669332	0.042877209912786846	0	0	5.019982181494209	23.05988466211336	CDC42;PTPRC;CALR;SNCA
Epithelial Cell Differentiation (GO:0030855)	5/132	0.010164574975209019	0.04299615214513415	0	0	4.013504140997919	18.417355013507255	TBX1;JAG1;ERBB4;VDAC1;OVOL2
Regulation of Transport (GO:0051049)	3/46	0.010614210649157109	0.04386521157820564	0	0	7.069409660107334	32.134436721037815	PRKN;NRP1;SNCA
Central Nervous System Neuron Differentiation (GO:0021953)	3/46	0.010614210649157109	0.04386521157820564	0	0	7.069409660107334	32.134436721037815	ISL1;PHOX2B;PALS1
Positive Regulation of Chemotaxis (GO:0050921)	3/46	0.010614210649157109	0.04386521157820564	0	0	7.069409660107334	32.134436721037815	SEMA5A;NRP1;EDN3
ATP Transport (GO:0015867)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	SLC25A5;SLC25A4
Regulation of Presynapse Assembly (GO:1905606)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	WNT7A;SNCA
Regulation of Presynapse Organization (GO:0099174)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	WNT7A;SNCA
Regulation of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	GSTM2;GSTO1
Embryonic Heart Tube Development (GO:0035050)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	CITED2;PITX2
Late Endosome to Lysosome Transport (GO:1902774)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	VPS41;VPS39
Mesonephric Tubule Development (GO:0072164)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	FOXC1;BMP7
Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	PRKN;BCL2
Positive Regulation of Keratinocyte Differentiation (GO:0045618)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	FOXC1;TRIM16
Positive Regulation of Muscle Contraction (GO:0045933)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	EDN1;EDN3
Positive Regulation of Stress-Activated MAPK Cascade (GO:0032874)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	SEMA4C;NOD2
Positive Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)	2/16	0.010681127169161182	0.04386521157820564	0	0	14.422740524781341	65.46881305511042	SEMA4C;NOD2
Negative Regulation of Multicellular Organismal Process (GO:0051241)	7/243	0.010787429327722697	0.04421591672118896	0	0	3.038468364539888	13.762358923189925	BMP4;FOXC2;SHH;SOX9;CALR;OVOL2;CORO1C
Mitochondrion Organization (GO:0007005)	5/135	0.01112777594933441	0.045522719792731675	0	0	3.9202869669190914	17.634669823835186	PRKN;BNIP3;VPS13D;PARK7;SLC25A4
Positive Regulation of Chromosome Organization (GO:2001252)	3/47	0.011256665078498882	0.04596109390159293	0	0	6.908391608391608	30.99653605846247	MAPK1;SIRT6;MAPK3
Protein Targeting (GO:0006605)	5/136	0.011462210823719447	0.0467101654955041	0	0	3.890163350868172	17.38397168128502	PIKFYVE;VPS8;VPS13D;VPS41;FBXO7
Mitophagy (GO:0000423)	3/48	0.011921115421544603	0.047724658049806724	0	0	6.754529914529915	29.918812314050808	PRKN;BNIP3;AMBRA1
Positive Regulation of Osteoblast Differentiation (GO:0045669)	3/48	0.011921115421544603	0.047724658049806724	0	0	6.754529914529915	29.918812314050808	BMP4;BMP7;BMPR1A
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	FOXC1;KITLG
Carboxylic Acid Biosynthetic Process (GO:0046394)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	CYP2C9;CYP2C8
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	MAPK1;MAPK3
Muscle Cell Development (GO:0055001)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	ANK2;ENG
Muscle Tissue Morphogenesis (GO:0060415)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	TBX1;BMP4
Negative Regulation of Cellular Senescence (GO:2000773)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	TWIST1;SIRT6
Negative Regulation of Intracellular Protein Transport (GO:0090317)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	SIRT6;PARK7
Positive Chemotaxis (GO:0050918)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	SEMA5A;NRP1
Positive Regulation of Cell Adhesion Mediated by Integrin (GO:0033630)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	RET;FOXC2
Positive Regulation of Glial Cell Differentiation (GO:0045687)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	TENM4;DICER1
Positive Regulation of Leukocyte Proliferation (GO:0070665)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	MAPK1;MAPK3
Reg of Cardiac Muscle Contraction by Reg of the Release of Sequestered Calcium Ion (GO:0010881)	2/17	0.01202706512555413	0.047724658049806724	0	0	13.460544217687074	59.50362444997404	GSTM2;GSTO1
Proteasomal Protein Catabolic Process (GO:0010498)	9/372	0.012064547493714418	0.047783741477913845	0	0	2.5500459136822773	11.264787243050662	PRKN;PRAME;KLHL12;STUB1;CALR;UBE2A;AMBRA1;FBXO7;KBTBD8
Regulation of Inflammatory Response (GO:0050727)	7/249	0.01221076581188883	0.04827246671428949	0	0	2.9622257799316345	13.049899861270797	SEMA7A;PARK7;NOD2;ISL1;IRGM;TLR2;SNCA
Regulation of Cytoskeleton Organization (GO:0051493)	5/139	0.012506476368048854	0.049349249101536055	0	0	3.8024901399737066	16.66064347558677	CDC42;MAPK1;TPPP;MAPK3;SNCA
Positive Regulation of Intracellular Transport (GO:0032388)	3/49	0.012607678708895275	0.04956364399500652	0	0	6.607357859531772	28.896944138515423	PRKN;MTMR2;VPS11
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661)	3/49	0.012607678708895275	0.04956364399500652	0	0	6.607357859531772	28.896944138515423	BMP4;EDN1;BMPR1A
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	4/91	0.012758747302289248	0.05006447225295317	0	0	4.672354544377296	20.378652734333947	FOXC1;TWIST1;OVOL2;EZH2
Protein Autophosphorylation (GO:0046777)	5/140	0.012868418041659495	0.05040130399649968	0	0	3.774131644597966	16.4287164836485	PIKFYVE;ERBB4;EIF2AK1;CAMKK2;MAPK3
Positive Regulation of Cell Adhesion (GO:0045785)	4/92	0.013237969058823202	0.051752873492441905	0	0	4.619025304592315	19.975742309575832	RET;FOXC2;CITED2;NRG1
Neutrophil Migration (GO:1990266)	3/50	0.013316461594383946	0.05188349028740705	0	0	6.466448445171849	27.927001997452024	EDN1;PIKFYVE;EDN3
Androgen Receptor Signaling Pathway (GO:0030521)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	MAPK1;PARK7
Cardiac Atrium Morphogenesis (GO:0003209)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	ISL1;ENG
Negative Regulation of Nucleocytoplasmic Transport (GO:0046823)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	SIRT6;PARK7
Positive Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	GSTM2;GSTO1
Positive Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900017)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	NOD2;HIF1A
Positive Regulation of Muscle Hypertrophy (GO:0014742)	2/18	0.013443098192670951	0.05188349028740705	0	0	12.618622448979592	54.37729659500092	EDN1;HAND2
Regulation of Cell Adhesion (GO:0030155)	5/142	0.0136134327977718	0.05244519192584218	0	0	3.718656631746152	15.977945508843312	SEMA5A;RET;SEMA4D;NRG1;ENG
Positive Regulation of DNA Repair (GO:0045739)	4/93	0.013728517068990803	0.05279238836530099	0	0	4.566894474690143	19.58412256520565	H2AX;SLF1;SLF2;SIRT6
Regulation of Intracellular Transport (GO:0032386)	3/51	0.014047560603519462	0.053823533834137065	0	0	6.331410256410257	27.00540545253821	MAPK1;MAPK3;SEPTIN8
Autophagosome Maturation (GO:0097352)	3/51	0.014047560603519462	0.053823533834137065	0	0	6.331410256410257	27.00540545253821	VPS33A;IRGM;VPS16
Regulation of Cell Cycle (GO:0051726)	8/318	0.0141588132352568	0.054151699805728995	0	0	2.647470288624788	11.271387675283572	BMP4;PTPRC;CITED2;SOX9;CALR;BMP7;OVOL2;PHACTR4
Positive Regulation of Double-Strand Break Repair (GO:2000781)	4/94	0.014230476839340207	0.054327542446217576	0	0	4.515922107674685	19.2033687937959	PARP3;SLF1;SLF2;SIRT6
Cellular Response to Oxygen-Containing Compound (GO:1901701)	9/384	0.0145735388289665	0.05553699932119666	0	0	2.4669206349206347	10.431491832555427	RET;TBX1;SNW1;SOX9;NOD2;IRGM;CERS1;TLR2;CAMKK2
Endosome Organization (GO:0007032)	3/52	0.014801062374415972	0.05568276928371828	0	0	6.201883830455259	26.128885859948436	VPS18;VPS11;CORO1C
Regulation of Peptidyl-Threonine Phosphorylation (GO:0010799)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	MAPK1;IRGM
Regulation of Smooth Muscle Cell Migration (GO:0014910)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	NRP1;BMPR1A
Dopamine Metabolic Process (GO:0042417)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	PRKN;SNCA
Limb Morphogenesis (GO:0035108)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	CYP26B1;SHH
Mesoderm Development (GO:0007498)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	TBX1;FOXC2
Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	GSTM2;GSTO1
Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	PRKN;PARK7
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	MAPK1;SNCA
Positive Regulation of Hormone Secretion (GO:0046887)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	EDN1;EDN3
Positive Regulation of Signaling Receptor Activity (GO:2000273)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	EDN1;HIF1A
Pulmonary Valve Morphogenesis (GO:0003184)	2/19	0.014927721127124474	0.05568276928371828	0	0	11.875750300120048	49.9320115437787	BMP4;JAG1
Regulation of Translation (GO:0006417)	6/201	0.015147764791342638	0.05640408896776352	0	0	3.142147435897436	13.165290757409908	TCOF1;CNOT1;EIF2AK1;NOLC1;CALR;MSI2
Negative Regulation of Protein Metabolic Process (GO:0051248)	5/146	0.01518957757042764	0.056460380600095714	0	0	3.61242788373204	15.125762141743945	EDN1;EDNRB;CNOT1;EIF2AK1;CALR
Positive Regulation of Protein Metabolic Process (GO:0051247)	6/202	0.015487028730657586	0.05746502765849262	0	0	3.125956632653061	13.02821345029167	PRKN;VPS11;WNT7A;STUB1;ISL1;KLF2
Cellular Response to Mechanical Stimulus (GO:0071260)	3/53	0.01557704391187205	0.05748775152299587	0	0	6.077538461538461	25.294453697927946	BNIP3;SOX9;MAPK3
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	3/53	0.01557704391187205	0.05748775152299587	0	0	6.077538461538461	25.294453697927946	GSTM2;CYP2D7;ACAA1
Positive Regulation of B Cell Activation (GO:0050871)	3/53	0.01557704391187205	0.05748775152299587	0	0	6.077538461538461	25.294453697927946	PTPRC;NOD2;TP53BP1
Positive Regulation of Metabolic Process (GO:0009893)	5/147	0.01560187677267122	0.05748775152299587	0	0	3.586805808946946	14.922417999343145	ACSL1;AKR1C3;SIRT6;PARK7;PHOX2B
Regulation of Organelle Organization (GO:0033043)	4/97	0.01580564630690436	0.05803635753316445	0	0	4.36958208624321	18.122352491235524	PRKN;VPS11;MAPK1;MAPK3
Regulation of Protein Localization (GO:0032880)	4/97	0.01580564630690436	0.05803635753316445	0	0	4.36958208624321	18.122352491235524	ABCA2;SETD2;SHH;GPC1
Positive Regulation of Cytokine Production (GO:0001819)	8/325	0.01593946958292422	0.05842630531695794	0	0	2.58807903038353	10.71194751403154	PTPRC;HTR2B;TWIST1;PARK7;NOD2;ISL1;HIF1A;TLR2
Intracellular Protein Transport (GO:0006886)	8/326	0.016206498199164594	0.05930232472531682	0	0	2.579808010592519	10.634853477730216	STXBP1;PDCD6;VPS33A;VPS8;VPS13D;VPS41;SIRT6;CALR
Positive Regulation of Chemokine Production (GO:0032722)	3/54	0.016375572804880743	0.05937655810880326	0	0	5.9580693815987935	24.49936989066364	TWIST1;HIF1A;TLR2
Regulation of Granulocyte Chemotaxis (GO:0071622)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	MAPK1;MAPK3
Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	SLC25A5;SLC25A4
Regulation of Necroptotic Process (GO:0060544)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	PRKN;SLC25A4
Striated Muscle Cell Differentiation (GO:0051146)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	NRG1;SIRT6
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	EDN1;HAND2
Positive Regulation of Macrophage Migration (GO:1905523)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	MAPK1;MAPK3
Positive Regulation of Monooxygenase Activity (GO:0032770)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	GDNF;HIF1A
Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844)	2/20	0.016479451352183223	0.05937655810880326	0	0	11.215419501133788	46.046486660840145	ENG;PALS1
Icosanoid Metabolic Process (GO:0006690)	3/55	0.017196707468804112	0.061750486072191337	0	0	5.84319526627219	23.74112055013548	CYP2C9;CYP2C8;CYP2D7
Positive Regulation of Telomere Maintenance (GO:0032206)	3/55	0.017196707468804112	0.061750486072191337	0	0	5.84319526627219	23.74112055013548	MAPK1;SIRT6;MAPK3
Cellular Response to Chemical Stress (GO:0062197)	4/100	0.017486372614794122	0.06268420013608401	0	0	4.232388316151202	17.125654244050143	PRKN;PARK7;HIF1A;SNCA
Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	3/56	0.01804049737404705	0.06347395130277966	0	0	5.732656023222061	23.017394687188755	TRIM16;NOD2;ISL1
Sensory Perception of Light Stimulus (GO:0050953)	4/101	0.01807041000752177	0.06347395130277966	0	0	4.188542884472314	16.81063093752566	RDH10;PAX6;DHRS3;CRYZ
Visual Perception (GO:0007601)	4/101	0.01807041000752177	0.06347395130277966	0	0	4.188542884472314	16.81063093752566	RDH10;PAX6;DHRS3;CRYZ
Hemopoiesis (GO:0030097)	4/101	0.01807041000752177	0.06347395130277966	0	0	4.188542884472314	16.81063093752566	BMP4;KITLG;JAG1;PTPRC
Regulation of Macrophage Chemotaxis (GO:0010758)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	MAPK1;MAPK3
Regulation of Smooth Muscle Contraction (GO:0006940)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	EDN1;EDN3
Regulation of Transcription Regulatory Region DNA Binding (GO:2000677)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	HAND2;TWIST1
Regulation of Vacuole Organization (GO:0044088)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	EFNB1;PIKFYVE
Endothelial Cell Proliferation (GO:0001935)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	SEMA5A;BMP4
Myoblast Differentiation (GO:0045445)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	JAG1;NRG1
Negative Regulation of Cation Channel Activity (GO:2001258)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	GSTM2;GSTO1
Positive Regulation of Epidermal Cell Differentiation (GO:0045606)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	FOXC1;TRIM16
Pulmonary Valve Development (GO:0003177)	2/21	0.018096828669303136	0.06347395130277966	0	0	10.624597207303974	42.626081270062826	BMP4;JAG1
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	6/210	0.018392737173873464	0.06440503166016949	0	0	3.002144607843137	11.995967656057841	EDNRA;EDN1;EDN3;HTR2B;ANK2;CALR
Cartilage Development (GO:0051216)	3/57	0.01890698326246999	0.0659872435645611	0	0	5.626210826210826	22.326064494152536	BMP4;WNT7A;SOX9
Cellular Response to Interleukin-1 (GO:0071347)	3/57	0.01890698326246999	0.0659872435645611	0	0	5.626210826210826	22.326064494152536	SOX9;HIF1A;MAPK3
Protein Stabilization (GO:0050821)	6/212	0.019173693532935784	0.06680784484704973	0	0	2.9726941747572817	11.754675070854114	PRKN;ANK2;STUB1;CALR;PARK7;IRGM
Androgen Metabolic Process (GO:0008209)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	SHH;CYP3A4
Regulation of Steroid Metabolic Process (GO:0019218)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	UGT1A1;STUB1
Mammary Gland Development (GO:0030879)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	ERBB4;NRG1
Negative Regulation of SMAD Protein Signal Transduction (GO:0060392)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	OVOL2;ENG
Negative Regulation of Cell Development (GO:0010721)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	WNT7A;PAX6
Neuron Apoptotic Process (GO:0051402)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	BNIP3;BCL2
Positive Regulation of Epithelial Cell Differentiation (GO:0030858)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	BMP4;SOX9
Positive Regulation of Heart Contraction (GO:0045823)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	EDN1;EDN3
Positive Regulation of p38MAPK Cascade (GO:1900745)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	BMP4;HAND2
Regulation of Anoikis (GO:2000209)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	BCL2;SNAI2
Regulation of Biosynthetic Process (GO:0009889)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	PIKFYVE;SNCA
Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	2/22	0.01977841494840752	0.06742183162172956	0	0	10.092857142857143	39.595934708889004	GSTM2;GSTO1
Regulation of Myoblast Differentiation (GO:0045661)	3/58	0.019796197369784423	0.06742183162172956	0	0	5.5236363636363635	21.665167856214616	BMP4;SOX8;SOX9
Eye Development (GO:0001654)	3/58	0.019796197369784423	0.06742183162172956	0	0	5.5236363636363635	21.665167856214616	FOXC1;PAX6;PITX2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	8/340	0.020292621098874964	0.06900143669472757	0	0	2.469245402663285	9.62387889907572	PRKN;PRAME;KLHL12;STUB1;UBE2A;AMBRA1;FBXO7;KBTBD8
Response to Interleukin-1 (GO:0070555)	3/59	0.02070816364581049	0.07030139022614637	0	0	5.424725274725275	21.032892807745707	SOX9;HIF1A;SNCA
Neuron Development (GO:0048666)	5/159	0.021142029329160792	0.07165928210124212	0	0	3.305295740528901	12.746847600305095	GDNF;TENM4;NRTN;PHOX2B;PALS1
Negative Regulation of Cell Junction Assembly (GO:1901889)	2/23	0.0215227938545348	0.0724852054177406	0	0	9.61175898931001	36.89610872992742	CORO1C;TLR2
Organelle Fission (GO:0048285)	2/23	0.0215227938545348	0.0724852054177406	0	0	9.61175898931001	36.89610872992742	PRKN;CORO1C
Positive Regulation of BMP Signaling Pathway (GO:0030513)	2/23	0.0215227938545348	0.0724852054177406	0	0	9.61175898931001	36.89610872992742	BMP4;ENG
Prostanoid Metabolic Process (GO:0006692)	2/23	0.0215227938545348	0.0724852054177406	0	0	9.61175898931001	36.89610872992742	GSTM1;AKR1C3
Negative Regulation of Protein Kinase Activity (GO:0006469)	3/60	0.021642897959238256	0.07265830029172843	0	0	5.329284750337382	20.427563690905835	PTPRC;CORO1C;SNCA
Post-Transcriptional Regulation of Gene Expression (GO:0010608)	3/60	0.021642897959238256	0.07265830029172843	0	0	5.329284750337382	20.427563690905835	TCOF1;NOLC1;MSI2
Positive Regulation of DNA Metabolic Process (GO:0051054)	4/108	0.022498395646189637	0.07541062882993833	0	0	3.9052339413164154	14.817673182578273	H2AX;MAPK1;SIRT6;MAPK3
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	4/109	0.023180182412466614	0.07709363548872118	0	0	3.8678448699067256	14.560337906724765	PRKN;SIRT6;STUB1;PARK7
Adenine Nucleotide Transport (GO:0051503)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	SLC25A5;SLC25A4
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	AKR1C3;MAPK1
Ear Morphogenesis (GO:0042471)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	TBX1;TWIST1
Macrophage Differentiation (GO:0030225)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	BMP4;CDC42
Positive Regulation of Cell Communication (GO:0010647)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	EDN1;EDN3
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	SNW1;CITED2
Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	EDN1;NRG1
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	2/24	0.023328570549778514	0.07709363548872118	0	0	9.174397031539888	34.478085571504906	SNW1;CITED2
Regulation of Phagocytosis (GO:0050764)	3/62	0.023580695019013095	0.07780525735602604	0	0	5.148109517601043	19.291649327691985	PTPRC;CALR;TLR2
Glycerophospholipid Biosynthetic Process (GO:0046474)	4/110	0.023874427316359477	0.07865173485062352	0	0	3.831161252674577	14.309185681702607	FIG4;GNPAT;MTMR2;PIKFYVE
Positive Regulation of Interleukin-1 Production (GO:0032732)	3/63	0.024583750965535087	0.080737008217557	0	0	5.062051282051282	18.75828946928507	TRIM16;NOD2;ISL1
Positive Regulation of Interleukin-8 Production (GO:0032757)	3/63	0.024583750965535087	0.080737008217557	0	0	5.062051282051282	18.75828946928507	PARK7;NOD2;TLR2
Regulation of Protein Export From Nucleus (GO:0046825)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	SIRT6;PARK7
Regulation of Protein Transport (GO:0051223)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	SIRT6;SEPTIN8
Dopaminergic Neuron Differentiation (GO:0071542)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	SHH;PHOX2B
Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	BCL2;SNAI2
Regulation of Biomineral Tissue Development (GO:0070167)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	TWIST1;SOX9
Regulation of Cardiac Muscle Hypertrophy (GO:0010611)	2/25	0.02519437140945269	0.08197860850921913	0	0	8.775066548358474	32.30220166920191	EDN1;HAND2
Cellular Response to Metal Ion (GO:0071248)	4/112	0.02530047105927401	0.08219738293450773	0	0	3.759831996945399	13.824647578586625	PRKN;BNIP3;AKR1C3;SNCA
Regulation of Synapse Assembly (GO:0051963)	3/64	0.02560956173282167	0.0829467428252953	0	0	4.978814627994955	18.246307531510734	WNT7A;TLR2;SNCA
Granulocyte Chemotaxis (GO:0071621)	3/64	0.02560956173282167	0.0829467428252953	0	0	4.978814627994955	18.246307531510734	EDN1;PIKFYVE;EDN3
Regulation of Endocytosis (GO:0030100)	3/65	0.02665810584757164	0.08594800894453357	0	0	4.898263027295285	17.754547935661442	MTMR2;PTPRC;SNCA
