Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
skeletal muscle tissue development (GO:0007519)	152	2	0.75	+	2.68	0.171	1.0	GO:0007519
lipid modification (GO:0030258)	153	2	0.75	+	2.66	0.173	1.0	GO:0030258
positive regulation of leukocyte migration (GO:0002687)	153	2	0.75	+	2.66	0.173	1.0	GO:0002687
regeneration (GO:0031099)	154	2	0.76	+	2.65	0.175	1.0	GO:0031099
cilium organization (GO:0044782)	391	5	1.92	+	2.61	0.0436	1.0	GO:0044782
import into cell (GO:0098657)	706	9	3.46	+	2.60	0.0079	1.0	GO:0098657
negative regulation of cell motility (GO:2000146)	315	4	1.55	+	2.59	0.0696	1.0	GO:2000146
protein O-linked glycosylation (GO:0006493)	158	2	0.78	+	2.58	0.182	1.0	GO:0006493
olefinic compound metabolic process (GO:0120254)	158	2	0.78	+	2.58	0.182	1.0	GO:0120254
purine-containing compound biosynthetic process (GO:0072522)	239	3	1.17	+	2.56	0.113	1.0	GO:0072522
cell migration (GO:0016477)	958	12	4.7	+	2.55	0.00255	1.0	GO:0016477
regulation of synapse organization (GO:0050807)	321	4	1.58	+	2.54	0.0735	1.0	GO:0050807
antigen receptor-mediated signaling pathway (GO:0050851)	161	2	0.79	+	2.53	0.187	1.0	GO:0050851
adult behavior (GO:0030534)	161	2	0.79	+	2.53	0.187	1.0	GO:0030534
protein localization to membrane (GO:0072657)	322	4	1.58	+	2.53	0.0741	1.0	GO:0072657
positive regulation of endocytosis (GO:0045807)	161	2	0.79	+	2.53	0.187	1.0	GO:0045807
inorganic anion transport (GO:0015698)	162	2	0.8	+	2.52	0.189	1.0	GO:0015698
cellular response to growth factor stimulus (GO:0071363)	487	6	2.39	+	2.51	0.0329	1.0	GO:0071363
positive regulation of protein secretion (GO:0050714)	163	2	0.8	+	2.50	0.191	1.0	GO:0050714
phagocytosis (GO:0006909)	164	2	0.8	+	2.48	0.192	1.0	GO:0006909
regulation of synapse structure or activity (GO:0050803)	328	4	1.61	+	2.48	0.0781	1.0	GO:0050803
cellular response to nutrient levels (GO:0031669)	246	3	1.21	+	2.48	0.121	1.0	GO:0031669
regulation of cell morphogenesis (GO:0022604)	246	3	1.21	+	2.48	0.121	1.0	GO:0022604
cell junction organization (GO:0034330)	574	7	2.82	+	2.48	0.023	1.0	GO:0034330
sphingolipid metabolic process (GO:0006665)	165	2	0.81	+	2.47	0.194	1.0	GO:0006665
synaptic signaling (GO:0099536)	495	6	2.43	+	2.47	0.0351	1.0	GO:0099536
response to temperature stimulus (GO:0009266)	165	2	0.81	+	2.47	0.194	1.0	GO:0009266
fatty acid metabolic process (GO:0006631)	331	4	1.62	+	2.46	0.0802	1.0	GO:0006631
glycoprotein metabolic process (GO:0009100)	331	4	1.62	+	2.46	0.0802	1.0	GO:0009100
skeletal muscle organ development (GO:0060538)	166	2	0.81	+	2.45	0.196	1.0	GO:0060538
negative regulation of locomotion (GO:0040013)	333	4	1.63	+	2.45	0.0815	1.0	GO:0040013
neuron development (GO:0048666)	916	11	4.5	+	2.45	0.00528	1.0	GO:0048666
regulation of response to wounding (GO:1903034)	168	2	0.82	+	2.43	0.2	1.0	GO:1903034
positive regulation of leukocyte proliferation (GO:0070665)	169	2	0.83	+	2.41	0.201	1.0	GO:0070665
response to nutrient levels (GO:0031667)	507	6	2.49	+	2.41	0.0388	1.0	GO:0031667
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	3	1.25	+	2.40	0.13	1.0	GO:0002429
female gamete generation (GO:0007292)	172	2	0.84	+	2.37	0.207	1.0	GO:0007292
muscle cell development (GO:0055001)	172	2	0.84	+	2.37	0.207	1.0	GO:0055001
response to growth factor (GO:0070848)	519	6	2.55	+	2.36	0.0426	1.0	GO:0070848
gastrulation (GO:0007369)	173	2	0.85	+	2.36	0.209	1.0	GO:0007369
epidermis development (GO:0008544)	346	4	1.7	+	2.36	0.0908	1.0	GO:0008544
positive regulation of T cell activation (GO:0050870)	261	3	1.28	+	2.34	0.137	1.0	GO:0050870
positive regulation of protein transport (GO:0051222)	263	3	1.29	+	2.32	0.139	1.0	GO:0051222
glycoprotein biosynthetic process (GO:0009101)	263	3	1.29	+	2.32	0.139	1.0	GO:0009101
regulation of locomotion (GO:0040012)	1060	12	5.2	+	2.31	0.00571	1.0	GO:0040012
regulation of protein transport (GO:0051223)	444	5	2.18	+	2.29	0.0677	1.0	GO:0051223
viral process (GO:0016032)	267	3	1.31	+	2.29	0.144	1.0	GO:0016032
secretion by cell (GO:0032940)	446	5	2.19	+	2.28	0.0687	1.0	GO:0032940
regulation of blood circulation (GO:1903522)	268	3	1.32	+	2.28	0.145	1.0	GO:1903522
monocarboxylic acid biosynthetic process (GO:0072330)	179	2	0.88	+	2.28	0.219	1.0	GO:0072330
regulation of synapse assembly (GO:0051963)	179	2	0.88	+	2.28	0.219	1.0	GO:0051963
carbohydrate metabolic process (GO:0005975)	449	5	2.2	+	2.27	0.0702	1.0	GO:0005975
protein glycosylation (GO:0006486)	180	2	0.88	+	2.26	0.221	1.0	GO:0006486
macromolecule glycosylation (GO:0043413)	180	2	0.88	+	2.26	0.221	1.0	GO:0043413
plasma membrane bounded cell projection assembly (GO:0120031)	452	5	2.22	+	2.25	0.0718	1.0	GO:0120031
sulfur compound metabolic process (GO:0006790)	273	3	1.34	+	2.24	0.151	1.0	GO:0006790
positive regulation of transmembrane transport (GO:0034764)	184	2	0.9	+	2.21	0.228	1.0	GO:0034764
regulation of neurogenesis (GO:0050767)	369	4	1.81	+	2.21	0.108	1.0	GO:0050767
regulation of cell motility (GO:2000145)	1016	11	4.99	+	2.21	0.017	1.0	GO:2000145
proton transmembrane transport (GO:1902600)	185	2	0.91	+	2.20	0.23	1.0	GO:1902600
modified amino acid metabolic process (GO:0006575)	185	2	0.91	+	2.20	0.23	1.0	GO:0006575
cell-substrate adhesion (GO:0031589)	185	2	0.91	+	2.20	0.23	1.0	GO:0031589
cell projection assembly (GO:0030031)	465	5	2.28	+	2.19	0.0789	1.0	GO:0030031
regulation of cell junction assembly (GO:1901888)	280	3	1.37	+	2.18	0.159	1.0	GO:1901888
response to alcohol (GO:0097305)	280	3	1.37	+	2.18	0.159	1.0	GO:0097305
localization within membrane (GO:0051668)	562	6	2.76	+	2.18	0.0584	1.0	GO:0051668
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	282	3	1.38	+	2.17	0.161	1.0	GO:1903039
regulation of T cell proliferation (GO:0042129)	188	2	0.92	+	2.17	0.236	1.0	GO:0042129
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	283	3	1.39	+	2.16	0.162	1.0	GO:0051896
gliogenesis (GO:0042063)	283	3	1.39	+	2.16	0.162	1.0	GO:0042063
regulation of cell projection organization (GO:0031344)	662	7	3.25	+	2.15	0.0444	1.0	GO:0031344
positive regulation of nervous system development (GO:0051962)	284	3	1.39	+	2.15	0.164	1.0	GO:0051962
regulation of hormone levels (GO:0010817)	569	6	2.79	+	2.15	0.0613	1.0	GO:0010817
glycosylation (GO:0070085)	190	2	0.93	+	2.14	0.239	1.0	GO:0070085
ossification (GO:0001503)	286	3	1.4	+	2.14	0.166	1.0	GO:0001503
skin development (GO:0043588)	286	3	1.4	+	2.14	0.166	1.0	GO:0043588
negative regulation of multicellular organismal process (GO:0051241)	1146	12	5.62	+	2.13	0.0134	1.0	GO:0051241
blood coagulation (GO:0007596)	191	2	0.94	+	2.13	0.241	1.0	GO:0007596
regulation of cell migration (GO:0030334)	957	10	4.7	+	2.13	0.0271	1.0	GO:0030334
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	4	1.88	+	2.12	0.12	1.0	GO:1903037
cell-cell signaling (GO:0007267)	866	9	4.25	+	2.12	0.0393	1.0	GO:0007267
coagulation (GO:0050817)	193	2	0.95	+	2.11	0.245	1.0	GO:0050817
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	290	3	1.42	+	2.11	0.171	1.0	GO:0002768
protein localization to plasma membrane (GO:0072659)	195	2	0.96	+	2.09	0.248	1.0	GO:0072659
nucleoside phosphate metabolic process (GO:0006753)	588	6	2.89	+	2.08	0.0695	1.0	GO:0006753
regulation of macroautophagy (GO:0016241)	196	2	0.96	+	2.08	0.25	1.0	GO:0016241
positive regulation of catalytic activity (GO:0043085)	295	3	1.45	+	2.07	0.177	1.0	GO:0043085
RNA catabolic process (GO:0006401)	197	2	0.97	+	2.07	0.252	1.0	GO:0006401
hemostasis (GO:0007599)	197	2	0.97	+	2.07	0.252	1.0	GO:0007599
regulation of T cell activation (GO:0050863)	396	4	1.94	+	2.06	0.131	1.0	GO:0050863
T cell differentiation (GO:0030217)	198	2	0.97	+	2.06	0.254	1.0	GO:0030217
regulation of angiogenesis (GO:0045765)	297	3	1.46	+	2.06	0.179	1.0	GO:0045765
cell motility (GO:0048870)	1191	12	5.85	+	2.05	0.0161	1.0	GO:0048870
negative regulation of molecular function (GO:0044092)	298	3	1.46	+	2.05	0.18	1.0	GO:0044092
regulation of blood pressure (GO:0008217)	199	2	0.98	+	2.05	0.256	1.0	GO:0008217
organophosphate catabolic process (GO:0046434)	199	2	0.98	+	2.05	0.256	1.0	GO:0046434
positive regulation of cell adhesion (GO:0045785)	499	5	2.45	+	2.04	0.0991	1.0	GO:0045785
positive regulation of locomotion (GO:0040017)	599	6	2.94	+	2.04	0.0745	1.0	GO:0040017
negative regulation of cell adhesion (GO:0007162)	300	3	1.47	+	2.04	0.183	1.0	GO:0007162
regulation of protein polymerization (GO:0032271)	200	2	0.98	+	2.04	0.257	1.0	GO:0032271
negative regulation of cell migration (GO:0030336)	300	3	1.47	+	2.04	0.183	1.0	GO:0030336
regulation of cell adhesion (GO:0030155)	802	8	3.94	+	2.03	0.0614	1.0	GO:0030155
carboxylic acid transport (GO:0046942)	301	3	1.48	+	2.03	0.184	1.0	GO:0046942
organic acid transport (GO:0015849)	302	3	1.48	+	2.02	0.185	1.0	GO:0015849
bone development (GO:0060348)	202	2	0.99	+	2.02	0.261	1.0	GO:0060348
regulation of lymphocyte mediated immunity (GO:0002706)	202	2	0.99	+	2.02	0.261	1.0	GO:0002706
regulation of vasculature development (GO:1901342)	304	3	1.49	+	2.01	0.188	1.0	GO:1901342
regulation of multicellular organismal development (GO:2000026)	1419	14	6.96	+	2.01	0.0155	1.0	GO:2000026
nucleobase-containing small molecule metabolic process (GO:0055086)	612	6	3.0	+	2.00	0.128	1.0	GO:0055086
organic anion transport (GO:0015711)	409	4	2.01	+	1.99	0.142	1.0	GO:0015711
lipid catabolic process (GO:0016042)	307	3	1.51	+	1.99	0.192	1.0	GO:0016042
endocytosis (GO:0006897)	512	5	2.51	+	1.99	0.107	1.0	GO:0006897
nitrogen compound transport (GO:0071705)	1546	15	7.59	+	1.98	0.0117	1.0	GO:0071705
export from cell (GO:0140352)	516	5	2.53	+	1.97	0.11	1.0	GO:0140352
energy derivation by oxidation of organic compounds (GO:0015980)	310	3	1.52	+	1.97	0.195	1.0	GO:0015980
positive regulation of cell population proliferation (GO:0008284)	931	9	4.57	+	1.97	0.0485	1.0	GO:0008284
monoatomic ion transport (GO:0006811)	1037	10	5.09	+	1.96	0.0363	1.0	GO:0006811
forebrain development (GO:0030900)	418	4	2.05	+	1.95	0.15	1.0	GO:0030900
regulation of myeloid cell differentiation (GO:0045637)	210	2	1.03	+	1.94	0.276	1.0	GO:0045637
establishment or maintenance of cell polarity (GO:0007163)	210	2	1.03	+	1.94	0.276	1.0	GO:0007163
regulation of small GTPase mediated signal transduction (GO:0051056)	315	3	1.55	+	1.94	0.202	1.0	GO:0051056
neuron differentiation (GO:0030182)	1156	11	5.67	+	1.94	0.0291	1.0	GO:0030182
negative regulation of developmental process (GO:0051093)	946	9	4.64	+	1.94	0.0513	1.0	GO:0051093
monocarboxylic acid metabolic process (GO:0032787)	526	5	2.58	+	1.94	0.117	1.0	GO:0032787
positive regulation of secretion by cell (GO:1903532)	316	3	1.55	+	1.93	0.203	1.0	GO:1903532
membrane lipid metabolic process (GO:0006643)	211	2	1.04	+	1.93	0.277	1.0	GO:0006643
regulation of anatomical structure morphogenesis (GO:0022603)	845	8	4.15	+	1.93	0.0703	1.0	GO:0022603
response to xenobiotic stimulus (GO:0009410)	423	4	2.08	+	1.93	0.155	1.0	GO:0009410
nucleotide biosynthetic process (GO:0009165)	212	2	1.04	+	1.92	0.279	1.0	GO:0009165
regulation of monoatomic ion transport (GO:0043269)	425	4	2.09	+	1.92	0.156	1.0	GO:0043269
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	6	3.16	+	1.90	0.137	1.0	GO:0120035
regulation of heart contraction (GO:0008016)	215	2	1.06	+	1.90	0.285	1.0	GO:0008016
amide metabolic process (GO:0043603)	431	4	2.12	+	1.89	0.162	1.0	GO:0043603
regulation of establishment of protein localization (GO:0070201)	540	5	2.65	+	1.89	0.194	1.0	GO:0070201
muscle organ development (GO:0007517)	325	3	1.59	+	1.88	0.214	1.0	GO:0007517
carbohydrate derivative biosynthetic process (GO:1901137)	549	5	2.69	+	1.86	0.198	1.0	GO:1901137
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	4	2.17	+	1.84	0.173	1.0	GO:0007169
positive regulation of cell development (GO:0010720)	443	4	2.17	+	1.84	0.173	1.0	GO:0010720
nucleic acid catabolic process (GO:0141188)	222	2	1.09	+	1.84	0.297	1.0	GO:0141188
response to oxygen levels (GO:0070482)	333	3	1.63	+	1.84	0.224	1.0	GO:0070482
response to light stimulus (GO:0009416)	333	3	1.63	+	1.84	0.224	1.0	GO:0009416
positive regulation of cell migration (GO:0030335)	556	5	2.73	+	1.83	0.201	1.0	GO:0030335
positive regulation of establishment of protein localization (GO:1904951)	335	3	1.64	+	1.82	0.227	1.0	GO:1904951
glial cell differentiation (GO:0010001)	224	2	1.1	+	1.82	0.301	1.0	GO:0010001
establishment of protein localization to membrane (GO:0090150)	224	2	1.1	+	1.82	0.301	1.0	GO:0090150
positive regulation of cell-cell adhesion (GO:0022409)	336	3	1.65	+	1.82	0.228	1.0	GO:0022409
generation of neurons (GO:0048699)	1235	11	6.06	+	1.81	0.0539	1.0	GO:0048699
positive regulation of secretion (GO:0051047)	337	3	1.65	+	1.81	0.23	1.0	GO:0051047
positive regulation of cellular component organization (GO:0051130)	1127	10	5.53	+	1.81	0.0728	1.0	GO:0051130
positive regulation of lymphocyte activation (GO:0051251)	339	3	1.66	+	1.80	0.232	1.0	GO:0051251
response to endogenous stimulus (GO:0009719)	1244	11	6.11	+	1.80	0.0551	1.0	GO:0009719
immune response-activating signaling pathway (GO:0002757)	341	3	1.67	+	1.79	0.235	1.0	GO:0002757
positive regulation of neurogenesis (GO:0050769)	228	2	1.12	+	1.79	0.308	1.0	GO:0050769
secretion (GO:0046903)	570	5	2.8	+	1.79	0.207	1.0	GO:0046903
response to wounding (GO:0009611)	457	4	2.24	+	1.78	0.29	1.0	GO:0009611
cellular response to lipid (GO:0071396)	572	5	2.81	+	1.78	0.208	1.0	GO:0071396
organophosphate biosynthetic process (GO:0090407)	572	5	2.81	+	1.78	0.208	1.0	GO:0090407
regulation of system process (GO:0044057)	573	5	2.81	+	1.78	0.208	1.0	GO:0044057
striated muscle cell differentiation (GO:0051146)	230	2	1.13	+	1.77	0.312	1.0	GO:0051146
nucleobase-containing compound transport (GO:0015931)	231	2	1.13	+	1.76	0.314	1.0	GO:0015931
negative regulation of apoptotic signaling pathway (GO:2001234)	232	2	1.14	+	1.76	0.315	1.0	GO:2001234
regulation of membrane potential (GO:0042391)	464	4	2.28	+	1.76	0.293	1.0	GO:0042391
positive regulation of cell motility (GO:2000147)	582	5	2.86	+	1.75	0.213	1.0	GO:2000147
regulation of secretion by cell (GO:1903530)	584	5	2.87	+	1.74	0.214	1.0	GO:1903530
intracellular protein localization (GO:0008104)	1879	16	9.22	+	1.74	0.035	1.0	GO:0008104
regulation of developmental process (GO:0050793)	2475	21	12.15	+	1.73	0.0128	1.0	GO:0050793
regulation of metal ion transport (GO:0010959)	355	3	1.74	+	1.72	0.253	1.0	GO:0010959
regulation of organelle assembly (GO:1902115)	237	2	1.16	+	1.72	0.324	1.0	GO:1902115
regulation of cell population proliferation (GO:0042127)	1660	14	8.15	+	1.72	0.0418	1.0	GO:0042127
regulation of cell development (GO:0060284)	831	7	4.08	+	1.72	0.13	1.0	GO:0060284
neurogenesis (GO:0022008)	1433	12	7.03	+	1.71	0.0728	1.0	GO:0022008
protein localization to cell periphery (GO:1990778)	239	2	1.17	+	1.71	0.328	1.0	GO:1990778
plasma membrane bounded cell projection organization (GO:0120036)	1197	10	5.87	+	1.70	0.0859	1.0	GO:0120036
regulation of multicellular organismal process (GO:0051239)	2996	25	14.7	+	1.70	0.00658	1.0	GO:0051239
regulation of proteolysis involved in protein catabolic process (GO:1903050)	240	2	1.18	+	1.70	0.33	1.0	GO:1903050
anatomical structure homeostasis (GO:0060249)	240	2	1.18	+	1.70	0.33	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	2	1.18	+	1.70	0.33	1.0	GO:0001894
response to endoplasmic reticulum stress (GO:0034976)	241	2	1.18	+	1.69	0.332	1.0	GO:0034976
cellular response to oxygen-containing compound (GO:1901701)	1086	9	5.33	+	1.69	0.113	1.0	GO:1901701
regulation of growth (GO:0040008)	605	5	2.97	+	1.68	0.225	1.0	GO:0040008
cellular response to endogenous stimulus (GO:0071495)	971	8	4.77	+	1.68	0.15	1.0	GO:0071495
positive regulation of transport (GO:0051050)	853	7	4.19	+	1.67	0.2	1.0	GO:0051050
nucleobase-containing compound catabolic process (GO:0034655)	366	3	1.8	+	1.67	0.268	1.0	GO:0034655
embryonic morphogenesis (GO:0048598)	610	5	2.99	+	1.67	0.228	1.0	GO:0048598
small molecule biosynthetic process (GO:0044283)	489	4	2.4	+	1.67	0.307	1.0	GO:0044283
regulation of molecular function (GO:0065009)	862	7	4.23	+	1.65	0.203	1.0	GO:0065009
monoatomic ion transmembrane transport (GO:0034220)	864	7	4.24	+	1.65	0.203	1.0	GO:0034220
synapse organization (GO:0050808)	371	3	1.82	+	1.65	0.433	1.0	GO:0050808
positive regulation of leukocyte activation (GO:0002696)	372	3	1.83	+	1.64	0.433	1.0	GO:0002696
regulation of autophagy (GO:0010506)	373	3	1.83	+	1.64	0.434	1.0	GO:0010506
regulation of lymphocyte proliferation (GO:0050670)	249	2	1.22	+	1.64	0.346	1.0	GO:0050670
generation of precursor metabolites and energy (GO:0006091)	374	3	1.84	+	1.63	0.435	1.0	GO:0006091
exocytosis (GO:0006887)	250	2	1.23	+	1.63	0.348	1.0	GO:0006887
anatomical structure maturation (GO:0071695)	250	2	1.23	+	1.63	0.348	1.0	GO:0071695
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	8	4.91	+	1.63	0.158	1.0	GO:0048646
cell projection organization (GO:0030030)	1252	10	6.14	+	1.63	0.137	1.0	GO:0030030
cell population proliferation (GO:0008283)	755	6	3.71	+	1.62	0.277	1.0	GO:0008283
regulation of mononuclear cell proliferation (GO:0032944)	253	2	1.24	+	1.61	0.353	1.0	GO:0032944
leukocyte migration (GO:0050900)	253	2	1.24	+	1.61	0.353	1.0	GO:0050900
regulation of cell-cell adhesion (GO:0022407)	506	4	2.48	+	1.61	0.318	1.0	GO:0022407
purine-containing compound metabolic process (GO:0072521)	509	4	2.5	+	1.60	0.32	1.0	GO:0072521
response to lipid (GO:0033993)	891	7	4.37	+	1.60	0.211	1.0	GO:0033993
RNA splicing (GO:0008380)	382	3	1.87	+	1.60	0.439	1.0	GO:0008380
regulation of secretion (GO:0051046)	637	5	3.13	+	1.60	0.245	1.0	GO:0051046
carbohydrate derivative metabolic process (GO:1901135)	894	7	4.39	+	1.60	0.212	1.0	GO:1901135
response to nitrogen compound (GO:1901698)	1028	8	5.05	+	1.59	0.168	1.0	GO:1901698
steroid metabolic process (GO:0008202)	258	2	1.27	+	1.58	0.362	1.0	GO:0008202
skeletal system development (GO:0001501)	519	4	2.55	+	1.57	0.326	1.0	GO:0001501
transmembrane transport (GO:0055085)	1299	10	6.38	+	1.57	0.147	1.0	GO:0055085
positive regulation of cell communication (GO:0010647)	1822	14	8.94	+	1.57	0.0793	1.0	GO:0010647
positive regulation of signaling (GO:0023056)	1823	14	8.95	+	1.56	0.0795	1.0	GO:0023056
positive regulation of cell activation (GO:0050867)	391	3	1.92	+	1.56	0.444	1.0	GO:0050867
inorganic ion transmembrane transport (GO:0098660)	782	6	3.84	+	1.56	0.285	1.0	GO:0098660
regulation of MAPK cascade (GO:0043408)	652	5	3.2	+	1.56	0.255	1.0	GO:0043408
regulation of lymphocyte activation (GO:0051249)	522	4	2.56	+	1.56	0.328	1.0	GO:0051249
regulation of leukocyte mediated immunity (GO:0002703)	262	2	1.29	+	1.56	0.369	1.0	GO:0002703
cell division (GO:0051301)	527	4	2.59	+	1.55	0.332	1.0	GO:0051301
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	5	3.23	+	1.55	0.26	1.0	GO:0007167
metal ion transport (GO:0030001)	665	5	3.26	+	1.53	0.264	1.0	GO:0030001
regulation of intracellular transport (GO:0032386)	268	2	1.32	+	1.52	0.38	1.0	GO:0032386
cell surface receptor signaling pathway (GO:0007166)	2155	16	10.58	+	1.51	0.1	1.0	GO:0007166
cell fate commitment (GO:0045165)	270	2	1.33	+	1.51	0.383	1.0	GO:0045165
activation of immune response (GO:0002253)	406	3	1.99	+	1.51	0.454	1.0	GO:0002253
macromolecule localization (GO:0033036)	2316	17	11.37	+	1.50	0.0818	1.0	GO:0033036
negative regulation of transport (GO:0051051)	409	3	2.01	+	1.49	0.456	1.0	GO:0051051
proteolysis involved in protein catabolic process (GO:0051603)	685	5	3.36	+	1.49	0.392	1.0	GO:0051603
regulation of transmembrane transport (GO:0034762)	412	3	2.02	+	1.48	0.458	1.0	GO:0034762
negative regulation of cell development (GO:0010721)	275	2	1.35	+	1.48	0.392	1.0	GO:0010721
vascular process in circulatory system (GO:0003018)	276	2	1.35	+	1.48	0.393	1.0	GO:0003018
calcium ion transport (GO:0006816)	276	2	1.35	+	1.48	0.393	1.0	GO:0006816
response to hormone (GO:0009725)	828	6	4.06	+	1.48	0.304	1.0	GO:0009725
localization (GO:0051179)	4565	33	22.4	+	1.47	0.0157	1.0	GO:0051179
protein transport (GO:0015031)	1110	8	5.45	+	1.47	0.263	1.0	GO:0015031
immune response-regulating signaling pathway (GO:0002764)	417	3	2.05	+	1.47	0.462	1.0	GO:0002764
regulation of leukocyte proliferation (GO:0070663)	278	2	1.36	+	1.47	0.397	1.0	GO:0070663
negative regulation of cell population proliferation (GO:0008285)	704	5	3.46	+	1.45	0.399	1.0	GO:0008285
cellular response to peptide hormone stimulus (GO:0071375)	282	2	1.38	+	1.45	0.404	1.0	GO:0071375
response to steroid hormone (GO:0048545)	282	2	1.38	+	1.45	0.404	1.0	GO:0048545
organophosphate metabolic process (GO:0019637)	988	7	4.85	+	1.44	0.343	1.0	GO:0019637
monoatomic cation transport (GO:0006812)	847	6	4.16	+	1.44	0.313	1.0	GO:0006812
phosphate-containing compound metabolic process (GO:0006796)	1412	10	6.93	+	1.44	0.232	1.0	GO:0006796
phosphorus metabolic process (GO:0006793)	1415	10	6.94	+	1.44	0.233	1.0	GO:0006793
positive regulation of intracellular signal transduction (GO:1902533)	1145	8	5.62	+	1.42	0.275	1.0	GO:1902533
response to abiotic stimulus (GO:0009628)	1146	8	5.62	+	1.42	0.275	1.0	GO:0009628
regulation of cell differentiation (GO:0045595)	1577	11	7.74	+	1.42	0.256	1.0	GO:0045595
response to oxygen-containing compound (GO:1901700)	1577	11	7.74	+	1.42	0.256	1.0	GO:1901700
transport (GO:0006810)	3735	26	18.33	+	1.42	0.0522	1.0	GO:0006810
Wnt signaling pathway (GO:0016055)	288	2	1.41	+	1.42	0.654	1.0	GO:0016055
carboxylic acid biosynthetic process (GO:0046394)	288	2	1.41	+	1.42	0.654	1.0	GO:0046394
nervous system development (GO:0007399)	2307	16	11.32	+	1.41	0.152	1.0	GO:0007399
nucleotide metabolic process (GO:0009117)	434	3	2.13	+	1.41	0.474	1.0	GO:0009117
neuron projection development (GO:0031175)	729	5	3.58	+	1.40	0.41	1.0	GO:0031175
regulation of transport (GO:0051049)	1605	11	7.88	+	1.40	0.26	1.0	GO:0051049
response to hypoxia (GO:0001666)	292	2	1.43	+	1.40	0.656	1.0	GO:0001666
organic acid biosynthetic process (GO:0016053)	292	2	1.43	+	1.40	0.656	1.0	GO:0016053
microtubule cytoskeleton organization (GO:0000226)	585	4	2.87	+	1.39	0.538	1.0	GO:0000226
muscle cell differentiation (GO:0042692)	293	2	1.44	+	1.39	0.657	1.0	GO:0042692
establishment of localization (GO:0051234)	3962	27	19.44	+	1.39	0.0752	1.0	GO:0051234
animal organ development (GO:0048513)	2935	20	14.4	+	1.39	0.116	1.0	GO:0048513
vesicle-mediated transport (GO:0016192)	1321	9	6.48	+	1.39	0.304	1.0	GO:0016192
positive regulation of signal transduction (GO:0009967)	1619	11	7.95	+	1.38	0.263	1.0	GO:0009967
establishment of protein localization (GO:0045184)	1325	9	6.5	+	1.38	0.305	1.0	GO:0045184
lymphocyte differentiation (GO:0030098)	295	2	1.45	+	1.38	0.658	1.0	GO:0030098
regulation of leukocyte activation (GO:0002694)	590	4	2.9	+	1.38	0.539	1.0	GO:0002694
regulation of cellular component organization (GO:0051128)	2512	17	12.33	+	1.38	0.168	1.0	GO:0051128
intracellular signal transduction (GO:0035556)	1788	12	8.77	+	1.37	0.284	1.0	GO:0035556
positive regulation of protein localization (GO:1903829)	447	3	2.19	+	1.37	0.485	1.0	GO:1903829
lipid biosynthetic process (GO:0008610)	596	4	2.92	+	1.37	0.541	1.0	GO:0008610
transcription by RNA polymerase II (GO:0006366)	449	3	2.2	+	1.36	0.486	1.0	GO:0006366
muscle system process (GO:0003012)	300	2	1.47	+	1.36	0.661	1.0	GO:0003012
response to radiation (GO:0009314)	453	3	2.22	+	1.35	0.489	1.0	GO:0009314
developmental maturation (GO:0021700)	302	2	1.48	+	1.35	0.662	1.0	GO:0021700
central nervous system development (GO:0007417)	1057	7	5.19	+	1.35	0.365	1.0	GO:0007417
regulation of protein localization (GO:0032880)	910	6	4.47	+	1.34	0.459	1.0	GO:0032880
positive regulation of MAPK cascade (GO:0043410)	455	3	2.23	+	1.34	0.491	1.0	GO:0043410
brain development (GO:0007420)	761	5	3.73	+	1.34	0.426	1.0	GO:0007420
response to decreased oxygen levels (GO:0036293)	305	2	1.5	+	1.34	0.663	1.0	GO:0036293
positive regulation of multicellular organismal process (GO:0051240)	1678	11	8.24	+	1.34	0.277	1.0	GO:0051240
system development (GO:0048731)	3670	24	18.01	+	1.33	0.119	1.0	GO:0048731
kidney development (GO:0001822)	307	2	1.51	+	1.33	0.664	1.0	GO:0001822
anatomical structure morphogenesis (GO:0009653)	2303	15	11.3	+	1.33	0.265	1.0	GO:0009653
cellular response to nitrogen compound (GO:1901699)	615	4	3.02	+	1.33	0.548	1.0	GO:1901699
positive regulation of response to stimulus (GO:0048584)	2316	15	11.37	+	1.32	0.267	1.0	GO:0048584
regulation of endocytosis (GO:0030100)	309	2	1.52	+	1.32	0.666	1.0	GO:0030100
alcohol metabolic process (GO:0006066)	310	2	1.52	+	1.31	0.666	1.0	GO:0006066
mRNA processing (GO:0006397)	466	3	2.29	+	1.31	0.5	1.0	GO:0006397
macromolecule catabolic process (GO:0009057)	1088	7	5.34	+	1.31	0.498	1.0	GO:0009057
mRNA metabolic process (GO:0016071)	625	4	3.07	+	1.30	0.552	1.0	GO:0016071
growth (GO:0040007)	469	3	2.3	+	1.30	0.502	1.0	GO:0040007
