GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:1902679	negative regulation of RNA biosynthetic process	1277	3	5.88	1.00000	1
GO:0030182	neuron differentiation	1423	12	6.55	1.00000	1
GO:1901698	response to nitrogen compound	1137	8	5.23	1.00000	1
GO:0061919	process utilizing autophagic mechanism	577	3	2.66	1.00000	1
GO:1901699	cellular response to nitrogen compound	691	5	3.18	1.00000	1
GO:0051240	positive regulation of multicellular organismal process	1686	10	7.76	1.00000	1
GO:0034330	cell junction organization	765	9	3.52	1.00000	1
GO:0051241	negative regulation of multicellular organismal process	1252	10	5.76	1.00000	1
GO:0033365	protein localization to organelle	957	6	4.41	1.00000	1
GO:0051246	regulation of protein metabolic process	2218	13	10.21	1.00000	1
GO:0007346	regulation of mitotic cell cycle	522	3	2.4	1.00000	1
GO:0051247	positive regulation of protein metabolic process	1245	9	5.73	1.00000	1
GO:0051248	negative regulation of protein metabolic process	897	2	4.13	1.00000	1
GO:0051249	regulation of lymphocyte activation	505	4	2.32	1.00000	1
GO:0031644	regulation of nervous system process	119	2	0.55	1.00000	1
GO:0090287	regulation of cellular response to growth factor stimulus	373	2	1.72	1.00000	1
GO:0016311	dephosphorylation	307	3	1.41	1.00000	1
GO:0051234	establishment of localization	4666	30	21.48	1.00000	1
GO:0051235	maintenance of location	336	2	1.55	1.00000	1
GO:0006366	transcription by RNA polymerase II	2685	10	12.36	1.00000	1
GO:0051239	regulation of multicellular organismal process	3115	23	14.34	1.00000	1
GO:0090276	regulation of peptide hormone secretion	197	3	0.91	1.00000	1
GO:0090277	positive regulation of peptide hormone secretion	111	2	0.51	1.00000	1
GO:0030111	regulation of Wnt signaling pathway	340	2	1.57	1.00000	1
GO:0006351	DNA-templated transcription	3528	11	16.24	1.00000	1
GO:0006354	DNA-templated transcription elongation	135	3	0.62	1.00000	1
GO:0006355	regulation of DNA-templated transcription	3406	11	15.68	1.00000	1
GO:0043687	post-translational protein modification	1002	2	4.61	1.00000	1
GO:0048598	embryonic morphogenesis	617	5	2.84	1.00000	1
GO:0009581	detection of external stimulus	140	2	0.64	1.00000	1
GO:0009582	detection of abiotic stimulus	143	2	0.66	1.00000	1
GO:0019538	protein metabolic process	4882	24	22.47	1.00000	1
GO:0016331	morphogenesis of embryonic epithelium	150	2	0.69	1.00000	1
GO:1901652	response to peptide	526	3	2.42	1.00000	1
GO:1901653	cellular response to peptide	376	3	1.73	1.00000	1
GO:1901657	glycosyl compound metabolic process	83	2	0.38	1.00000	1
GO:0030900	forebrain development	408	4	1.88	1.00000	1
GO:0035592	establishment of protein localization to extracellular region	371	4	1.71	1.00000	1
GO:0042692	muscle cell differentiation	428	2	1.97	1.00000	1
GO:0140546	defense response to symbiont	1113	4	5.12	1.00000	1
GO:0070727	cellular macromolecule localization	2507	18	11.54	1.00000	1
GO:0042698	ovulation cycle	72	2	0.33	1.00000	1
GO:0046883	regulation of hormone secretion	254	3	1.17	1.00000	1
GO:0046887	positive regulation of hormone secretion	144	3	0.66	1.00000	1
GO:0048568	embryonic organ development	455	2	2.09	1.00000	1
GO:0071417	cellular response to organonitrogen compound	620	5	2.85	1.00000	1
GO:1900180	regulation of protein localization to nucleus	144	2	0.66	1.00000	1
GO:0046879	hormone secretion	311	3	1.43	1.00000	1
GO:0030100	regulation of endocytosis	289	2	1.33	1.00000	1
GO:0043632	modification-dependent macromolecule catabolic process	616	2	2.84	1.00000	1
GO:0045892	negative regulation of DNA-templated transcription	1262	3	5.81	1.00000	1
GO:0048583	regulation of response to stimulus	4085	22	18.8	1.00000	1
GO:0048584	positive regulation of response to stimulus	2339	16	10.77	1.00000	1
GO:1901615	organic hydroxy compound metabolic process	564	3	2.6	1.00000	1
GO:0048585	negative regulation of response to stimulus	1763	8	8.12	1.00000	1
GO:0048589	developmental growth	665	6	3.06	1.00000	1
GO:2001141	regulation of RNA biosynthetic process	3425	11	15.77	1.00000	1
GO:0019693	ribose phosphate metabolic process	478	3	2.2	1.00000	1
GO:0022414	reproductive process	1529	6	7.04	1.00000	1
GO:2000026	regulation of multicellular organismal development	1491	13	6.86	1.00000	1
GO:1905039	carboxylic acid transmembrane transport	156	2	0.72	1.00000	1
GO:0048522	positive regulation of cellular process	5834	31	26.85	1.00000	1
GO:0048523	negative regulation of cellular process	5421	23	24.95	1.00000	1
GO:0032386	regulation of intracellular transport	266	2	1.22	1.00000	1
GO:0001952	regulation of cell-matrix adhesion	125	3	0.58	1.00000	1
GO:0048511	rhythmic process	296	4	1.36	1.00000	1
GO:0050651	dermatan sulfate proteoglycan biosynthetic process	8	2	0.04	1.00000	1
GO:0045862	positive regulation of proteolysis	335	2	1.54	1.00000	1
GO:0043603	amide metabolic process	1228	7	5.65	1.00000	1
GO:0048513	animal organ development	3050	21	14.04	1.00000	1
GO:0043604	amide biosynthetic process	907	6	4.17	1.00000	1
GO:0048514	blood vessel morphogenesis	714	4	3.29	1.00000	1
GO:0050655	dermatan sulfate proteoglycan metabolic process	12	2	0.06	1.00000	1
GO:0010827	regulation of glucose transmembrane transport	78	2	0.36	1.00000	1
GO:0048518	positive regulation of biological process	6363	35	29.29	1.00000	1
GO:0048519	negative regulation of biological process	5768	24	26.55	1.00000	1
GO:0010810	regulation of cell-substrate adhesion	221	3	1.02	1.00000	1
GO:0018193	peptidyl-amino acid modification	855	4	3.94	1.00000	1
GO:0050684	regulation of mRNA processing	133	2	0.61	1.00000	1
GO:0048545	response to steroid hormone	338	2	1.56	1.00000	1
GO:0010817	regulation of hormone levels	539	4	2.48	1.00000	1
GO:0071407	cellular response to organic cyclic compound	530	5	2.44	1.00000	1
GO:0031399	regulation of protein modification process	1243	7	5.72	1.00000	1
GO:0045859	regulation of protein kinase activity	469	4	2.16	1.00000	1
GO:0050673	epithelial cell proliferation	482	2	2.22	1.00000	1
GO:1903311	regulation of mRNA metabolic process	401	2	1.85	1.00000	1
GO:0008406	gonad development	233	4	1.07	1.00000	1
GO:0001910	regulation of leukocyte mediated cytotoxicity	96	2	0.44	1.00000	1
GO:0022402	cell cycle process	1289	4	5.93	1.00000	1
GO:0022406	membrane docking	92	3	0.42	1.00000	1
GO:0022407	regulation of cell-cell adhesion	495	4	2.28	1.00000	1
GO:0007420	brain development	732	5	3.37	1.00000	1
GO:0022409	positive regulation of cell-cell adhesion	324	3	1.49	1.00000	1
GO:0007422	peripheral nervous system development	90	2	0.41	1.00000	1
GO:0007423	sensory organ development	591	2	2.72	1.00000	1
GO:0030258	lipid modification	194	2	0.89	1.00000	1
GO:0030282	bone mineralization	127	2	0.58	1.00000	1
GO:0051716	cellular response to stimulus	7474	42	34.4	1.00000	1
GO:0007416	synapse assembly	208	3	0.96	1.00000	1
GO:0007417	central nervous system development	1032	6	4.75	1.00000	1
GO:0001932	regulation of protein phosphorylation	924	5	4.25	1.00000	1
GO:0045088	regulation of innate immune response	440	2	2.03	1.00000	1
GO:0010033	response to organic substance	2720	16	12.52	1.00000	1
GO:0043393	regulation of protein binding	130	2	0.6	1.00000	1
GO:0010035	response to inorganic substance	532	3	2.45	1.00000	1
GO:0010038	response to metal ion	359	2	1.65	1.00000	1
GO:0030224	monocyte differentiation	35	2	0.16	1.00000	1
GO:0009653	anatomical structure morphogenesis	2751	21	12.66	1.00000	1
GO:0031323	regulation of cellular metabolic process	6541	23	30.11	1.00000	1
GO:0031324	negative regulation of cellular metabolic process	3126	10	14.39	1.00000	1
GO:0031325	positive regulation of cellular metabolic process	3422	15	15.75	1.00000	1
GO:0031326	regulation of cellular biosynthetic process	5650	20	26.01	1.00000	1
GO:0030216	keratinocyte differentiation	177	2	0.81	1.00000	1
GO:0031327	negative regulation of cellular biosynthetic process	2717	8	12.51	1.00000	1
GO:0070887	cellular response to chemical stimulus	2731	12	12.57	1.00000	1
GO:0031328	positive regulation of cellular biosynthetic process	2685	14	12.36	1.00000	1
GO:0048699	generation of neurons	1505	12	6.93	1.00000	1
GO:0031329	regulation of cellular catabolic process	782	3	3.6	1.00000	1
GO:0044344	cellular response to fibroblast growth factor stimulus	116	2	0.53	1.00000	1
GO:0001906	cell killing	222	2	1.02	1.00000	1
GO:0019637	organophosphate metabolic process	1030	7	4.74	1.00000	1
GO:0001909	leukocyte mediated cytotoxicity	140	2	0.64	1.00000	1
GO:0010001	glial cell differentiation	260	2	1.2	1.00000	1
GO:0060537	muscle tissue development	438	3	2.02	1.00000	1
GO:0008150	biological_process	18249	84	84	1.00000	1
GO:0060538	skeletal muscle organ development	182	2	0.84	1.00000	1
GO:0006470	protein dephosphorylation	208	2	0.96	1.00000	1
GO:0051701	biological process involved in interaction with host	201	3	0.93	1.00000	1
GO:0031341	regulation of cell killing	110	2	0.51	1.00000	1
GO:0008152	metabolic process	12005	53	55.26	1.00000	1
GO:0031344	regulation of cell projection organization	676	6	3.11	1.00000	1
GO:0007405	neuroblast proliferation	82	2	0.38	1.00000	1
GO:0051707	response to other organism	1535	5	7.07	1.00000	1
GO:0031347	regulation of defense response	828	3	3.81	1.00000	1
GO:0045807	positive regulation of endocytosis	153	2	0.7	1.00000	1
GO:0007409	axonogenesis	454	4	2.09	1.00000	1
GO:0009628	response to abiotic stimulus	1131	8	5.21	1.00000	1
GO:0018130	heterocycle biosynthetic process	4052	16	18.65	1.00000	1
GO:0048660	regulation of smooth muscle cell proliferation	174	3	0.8	1.00000	1
GO:0031330	negative regulation of cellular catabolic process	223	2	1.03	1.00000	1
GO:0048667	cell morphogenesis involved in neuron differentiation	583	4	2.68	1.00000	1
GO:1901360	organic cyclic compound metabolic process	6540	20	30.1	1.00000	1
GO:1901361	organic cyclic compound catabolic process	704	4	3.24	1.00000	1
GO:1901362	organic cyclic compound biosynthetic process	4220	17	19.42	1.00000	1
GO:0070085	glycosylation	241	2	1.11	1.00000	1
GO:0009617	response to bacterium	703	2	3.24	1.00000	1
GO:0002252	immune effector process	637	2	2.93	1.00000	1
GO:0010562	positive regulation of phosphorus metabolic process	702	5	3.23	1.00000	1
GO:0006412	translation	743	3	3.42	1.00000	1
GO:0002253	activation of immune response	545	3	2.51	1.00000	1
GO:0010564	regulation of cell cycle process	744	2	3.42	1.00000	1
GO:0070848	response to growth factor	778	8	3.58	1.00000	1
GO:0048659	smooth muscle cell proliferation	178	3	0.82	1.00000	1
GO:0030203	glycosaminoglycan metabolic process	111	2	0.51	1.00000	1
GO:0030205	dermatan sulfate metabolic process	9	2	0.04	1.00000	1
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	253	2	1.16	1.00000	1
GO:0010556	regulation of macromolecule biosynthetic process	5519	19	25.4	1.00000	1
GO:0045596	negative regulation of cell differentiation	734	3	3.38	1.00000	1
GO:0010557	positive regulation of macromolecule biosynthetic process	2598	14	11.96	1.00000	1
GO:0045597	positive regulation of cell differentiation	901	5	4.15	1.00000	1
GO:0010558	negative regulation of macromolecule biosynthetic process	2666	7	12.27	1.00000	1
GO:0097305	response to alcohol	259	2	1.19	1.00000	1
GO:0021953	central nervous system neuron differentiation	178	3	0.82	1.00000	1
GO:0000003	reproduction	1539	6	7.08	1.00000	1
GO:0034976	response to endoplasmic reticulum stress	269	2	1.24	1.00000	1
GO:0016192	vesicle-mediated transport	1536	10	7.07	1.00000	1
GO:0046545	development of primary female sexual characteristics	106	3	0.49	1.00000	1
GO:0046546	development of primary male sexual characteristics	150	2	0.69	1.00000	1
GO:0016197	endosomal transport	286	2	1.32	1.00000	1
GO:0002228	natural killer cell mediated immunity	79	2	0.36	1.00000	1
GO:0033993	response to lipid	928	6	4.27	1.00000	1
GO:0007160	cell-matrix adhesion	240	4	1.1	1.00000	1
GO:0007166	cell surface receptor signaling pathway	2818	20	12.97	1.00000	1
GO:0007167	enzyme-linked receptor protein signaling pathway	1028	11	4.73	1.00000	1
GO:0120161	regulation of cold-induced thermogenesis	151	3	0.7	1.00000	1
GO:0051093	negative regulation of developmental process	1015	8	4.67	1.00000	1
GO:0051094	positive regulation of developmental process	1380	8	6.35	1.00000	1
GO:0009605	response to external stimulus	2747	13	12.64	1.00000	1
GO:0006996	organelle organization	3607	14	16.6	1.00000	1
GO:0009607	response to biotic stimulus	1575	5	7.25	1.00000	1
GO:0051098	regulation of binding	237	2	1.09	1.00000	1
GO:0006401	RNA catabolic process	399	2	1.84	1.00000	1
GO:0007154	cell communication	6565	41	30.22	1.00000	1
GO:0099536	synaptic signaling	779	7	3.59	1.00000	1
GO:0048646	anatomical structure formation involved in morphogenesis	1270	9	5.85	1.00000	1
GO:0099537	trans-synaptic signaling	754	7	3.47	1.00000	1
GO:1901342	regulation of vasculature development	362	3	1.67	1.00000	1
GO:1901343	negative regulation of vasculature development	157	2	0.72	1.00000	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	3	5.91	1.00000	1
GO:0014706	striated muscle tissue development	265	2	1.22	1.00000	1
GO:0048638	regulation of developmental growth	329	5	1.51	1.00000	1
GO:0007173	epidermal growth factor receptor signaling pathway	110	2	0.51	1.00000	1
GO:0032446	protein modification by small protein conjugation	841	2	3.87	1.00000	1
GO:0150063	visual system development	396	2	1.82	1.00000	1
GO:1904951	positive regulation of establishment of protein localization	326	3	1.5	1.00000	1
GO:0006950	response to stress	3939	18	18.13	1.00000	1
GO:0051050	positive regulation of transport	846	7	3.89	1.00000	1
GO:0051051	negative regulation of transport	461	2	2.12	1.00000	1
GO:0006952	defense response	1843	7	8.48	1.00000	1
GO:0006954	inflammatory response	887	2	4.08	1.00000	1
GO:0006955	immune response	1750	6	8.06	1.00000	1
GO:0042325	regulation of phosphorylation	1000	5	4.6	1.00000	1
GO:0051056	regulation of small GTPase mediated signal transduction	304	4	1.4	1.00000	1
GO:0051057	positive regulation of small GTPase mediated signal transduction	76	3	0.35	1.00000	1
GO:0042327	positive regulation of phosphorylation	624	4	2.87	1.00000	1
GO:0048608	reproductive structure development	307	4	1.41	1.00000	1
GO:0048609	multicellular organismal reproductive process	924	3	4.25	1.00000	1
GO:0008291	acetylcholine metabolic process	6	2	0.03	1.00000	1
GO:0010506	regulation of autophagy	357	3	1.64	1.00000	1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	299	2	1.38	1.00000	1
GO:0060627	regulation of vesicle-mediated transport	525	3	2.42	1.00000	1
GO:0006163	purine nucleotide metabolic process	536	4	2.47	1.00000	1
GO:0006164	purine nucleotide biosynthetic process	254	4	1.17	1.00000	1
GO:0015980	energy derivation by oxidation of organic compounds	333	3	1.53	1.00000	1
GO:0030728	ovulation	16	2	0.07	1.00000	1
GO:0042330	taxis	468	4	2.15	1.00000	1
GO:0002790	peptide secretion	247	3	1.14	1.00000	1
GO:0044419	biological process involved in interspecies interaction between organisms	1708	6	7.86	1.00000	1
GO:0002791	regulation of peptide secretion	200	3	0.92	1.00000	1
GO:0002793	positive regulation of peptide secretion	113	2	0.52	1.00000	1
GO:0090066	regulation of anatomical structure size	516	3	2.38	1.00000	1
GO:0140352	export from cell	907	6	4.17	1.00000	1
GO:0006913	nucleocytoplasmic transport	331	2	1.52	1.00000	1
GO:0006914	autophagy	577	3	2.66	1.00000	1
GO:0046660	female sex differentiation	121	3	0.56	1.00000	1
GO:0046661	male sex differentiation	173	2	0.8	1.00000	1
GO:0018212	peptidyl-tyrosine modification	271	3	1.25	1.00000	1
GO:0032963	collagen metabolic process	107	2	0.49	1.00000	1
GO:0051046	regulation of secretion	619	4	2.85	1.00000	1
GO:0051047	positive regulation of secretion	312	3	1.44	1.00000	1
GO:0051048	negative regulation of secretion	172	2	0.79	1.00000	1
GO:0080090	regulation of primary metabolic process	5719	22	26.32	1.00000	1
GO:0051049	regulation of transport	1641	11	7.55	1.00000	1
GO:0090087	regulation of peptide transport	202	3	0.93	1.00000	1
GO:0006935	chemotaxis	466	4	2.14	1.00000	1
GO:0097435	supramolecular fiber organization	851	4	3.92	1.00000	1
GO:0002761	regulation of myeloid leukocyte differentiation	128	2	0.59	1.00000	1
GO:0002764	immune response-regulating signaling pathway	506	3	2.33	1.00000	1
GO:0008286	insulin receptor signaling pathway	126	2	0.58	1.00000	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	338	3	1.56	1.00000	1
GO:0043484	regulation of RNA splicing	185	3	0.85	1.00000	1
GO:0032989	cellular anatomical entity morphogenesis	784	6	3.61	1.00000	1
GO:0071214	cellular response to abiotic stimulus	333	2	1.53	1.00000	1
GO:0002757	immune response-activating signaling pathway	478	3	2.2	1.00000	1
GO:0015931	nucleobase-containing compound transport	229	2	1.05	1.00000	1
GO:0044403	biological process involved in symbiotic interaction	310	3	1.43	1.00000	1
GO:0044409	symbiont entry into host	163	3	0.75	1.00000	1
GO:0007292	female gamete generation	163	2	0.75	1.00000	1
GO:0014812	muscle cell migration	111	2	0.51	1.00000	1
GO:0046626	regulation of insulin receptor signaling pathway	70	2	0.32	1.00000	1
GO:0005975	carbohydrate metabolic process	560	3	2.58	1.00000	1
GO:0031401	positive regulation of protein modification process	764	6	3.52	1.00000	1
GO:0098916	anterograde trans-synaptic signaling	748	7	3.44	1.00000	1
GO:0043410	positive regulation of MAPK cascade	474	3	2.18	1.00000	1
GO:0014070	response to organic cyclic compound	896	7	4.12	1.00000	1
GO:0008219	cell death	2039	4	9.39	1.00000	1
GO:0006139	nucleobase-containing compound metabolic process	6064	19	27.91	1.00000	1
GO:0043412	macromolecule modification	3181	13	14.64	1.00000	1
GO:0043413	macromolecule glycosylation	225	2	1.04	1.00000	1
GO:0009314	response to radiation	429	3	1.97	1.00000	1
GO:0052547	regulation of peptidase activity	303	2	1.39	1.00000	1
GO:0032940	secretion by cell	826	6	3.8	1.00000	1
GO:0046649	lymphocyte activation	793	4	3.65	1.00000	1
GO:0007264	small GTPase-mediated signal transduction	499	5	2.3	1.00000	1
GO:0002715	regulation of natural killer cell mediated immunity	53	2	0.24	1.00000	1
GO:0007266	Rho protein signal transduction	145	2	0.67	1.00000	1
GO:0097190	apoptotic signaling pathway	619	2	2.85	1.00000	1
GO:0043434	response to peptide hormone	438	3	2.02	1.00000	1
GO:0043436	oxoacid metabolic process	927	6	4.27	1.00000	1
GO:0034284	response to monosaccharide	207	3	0.95	1.00000	1
GO:0045655	regulation of monocyte differentiation	20	2	0.09	1.00000	1
GO:0120254	olefinic compound metabolic process	161	2	0.74	1.00000	1
GO:0014044	Schwann cell development	42	2	0.19	1.00000	1
GO:0035383	thioester metabolic process	96	2	0.44	1.00000	1
GO:0035384	thioester biosynthetic process	47	2	0.22	1.00000	1
GO:0010646	regulation of cell communication	3544	20	16.31	1.00000	1
GO:0010647	positive regulation of cell communication	1807	13	8.32	1.00000	1
GO:0010648	negative regulation of cell communication	1483	7	6.83	1.00000	1
GO:0014037	Schwann cell differentiation	49	2	0.23	1.00000	1
GO:0034220	monoatomic ion transmembrane transport	1024	8	4.71	1.00000	1
GO:0008202	steroid metabolic process	329	2	1.51	1.00000	1
GO:0007272	ensheathment of neurons	156	3	0.72	1.00000	1
GO:0007276	gamete generation	815	3	3.75	1.00000	1
GO:0010639	negative regulation of organelle organization	364	2	1.68	1.00000	1
GO:0030097	hemopoiesis	959	4	4.41	1.00000	1
GO:0043408	regulation of MAPK cascade	668	4	3.07	1.00000	1
GO:0030098	lymphocyte differentiation	432	2	1.99	1.00000	1
GO:0030099	myeloid cell differentiation	439	2	2.02	1.00000	1
GO:0030855	epithelial cell differentiation	748	5	3.44	1.00000	1
GO:0009306	protein secretion	370	4	1.7	1.00000	1
GO:0034219	carbohydrate transmembrane transport	136	2	0.63	1.00000	1
GO:1903131	mononuclear cell differentiation	484	3	2.23	1.00000	1
GO:0002703	regulation of leukocyte mediated immunity	246	2	1.13	1.00000	1
GO:0001775	cell activation	1107	5	5.1	1.00000	1
GO:0002706	regulation of lymphocyte mediated immunity	186	2	0.86	1.00000	1
GO:0034248	regulation of amide metabolic process	522	2	2.4	1.00000	1
GO:0010604	positive regulation of macromolecule metabolic process	3488	18	16.06	1.00000	1
GO:0010605	negative regulation of macromolecule metabolic process	3172	9	14.6	1.00000	1
GO:0010608	post-transcriptional regulation of gene expression	1078	2	4.96	1.00000	1
GO:0061061	muscle structure development	708	5	3.26	1.00000	1
GO:0032101	regulation of response to external stimulus	1142	6	5.26	1.00000	1
GO:0032102	negative regulation of response to external stimulus	456	3	2.1	1.00000	1
GO:0032103	positive regulation of response to external stimulus	640	2	2.95	1.00000	1
GO:0045637	regulation of myeloid cell differentiation	218	2	1	1.00000	1
GO:0033273	response to vitamin	91	2	0.42	1.00000	1
GO:0016236	macroautophagy	341	2	1.57	1.00000	1
GO:0046390	ribose phosphate biosynthetic process	231	3	1.06	1.00000	1
GO:0030072	peptide hormone secretion	242	3	1.11	1.00000	1
GO:0030073	insulin secretion	200	3	0.92	1.00000	1
GO:0046394	carboxylic acid biosynthetic process	330	4	1.52	1.00000	1
GO:1902115	regulation of organelle assembly	222	2	1.02	1.00000	1
GO:0060322	head development	781	5	3.59	1.00000	1
GO:0032292	peripheral nervous system axon ensheathment	29	2	0.13	1.00000	1
GO:0071774	response to fibroblast growth factor	124	2	0.57	1.00000	1
GO:0030029	actin filament-based process	820	3	3.77	1.00000	1
GO:1902903	regulation of supramolecular fiber organization	389	2	1.79	1.00000	1
GO:0061024	membrane organization	814	4	3.75	1.00000	1
GO:0060341	regulation of cellular localization	987	6	4.54	1.00000	1
GO:0070647	protein modification by small protein conjugation or removal	945	2	4.35	1.00000	1
GO:0060348	bone development	215	2	0.99	1.00000	1
GO:0043170	macromolecule metabolic process	9918	39	45.65	1.00000	1
GO:0019438	aromatic compound biosynthetic process	4064	16	18.71	1.00000	1
GO:0019439	aromatic compound catabolic process	676	3	3.11	1.00000	1
GO:0003012	muscle system process	459	3	2.11	1.00000	1
GO:0003013	circulatory system process	611	3	2.81	1.00000	1
GO:2001057	reactive nitrogen species metabolic process	85	2	0.39	1.00000	1
GO:0003018	vascular process in circulatory system	275	2	1.27	1.00000	1
GO:0061041	regulation of wound healing	138	2	0.64	1.00000	1
GO:0043933	protein-containing complex organization	2435	6	11.21	1.00000	1
GO:0030030	cell projection organization	1608	13	7.4	1.00000	1
GO:0030031	cell projection assembly	596	5	2.74	1.00000	1
GO:1901184	regulation of ERBB signaling pathway	72	2	0.33	1.00000	1
GO:0021795	cerebral cortex cell migration	48	2	0.22	1.00000	1
GO:0030036	actin cytoskeleton organization	722	2	3.32	1.00000	1
GO:0043112	receptor metabolic process	72	2	0.33	1.00000	1
GO:1902105	regulation of leukocyte differentiation	328	2	1.51	1.00000	1
GO:0048468	cell development	2834	18	13.04	1.00000	1
GO:0042981	regulation of apoptotic process	1504	2	6.92	1.00000	1
GO:0034762	regulation of transmembrane transport	488	3	2.25	1.00000	1
GO:0034764	positive regulation of transmembrane transport	213	2	0.98	1.00000	1
GO:0009416	response to light stimulus	319	3	1.47	1.00000	1
GO:0038127	ERBB signaling pathway	131	2	0.6	1.00000	1
GO:0032271	regulation of protein polymerization	204	2	0.94	1.00000	1
GO:0050953	sensory perception of light stimulus	223	3	1.03	1.00000	1
GO:0051668	localization within membrane	692	8	3.19	1.00000	1
GO:0030001	metal ion transport	887	7	4.08	1.00000	1
GO:0046323	glucose import	78	2	0.36	1.00000	1
GO:0046324	regulation of glucose import	60	2	0.28	1.00000	1
GO:0071702	organic substance transport	2360	15	10.86	1.00000	1
GO:0071704	organic substance metabolic process	11490	51	52.89	1.00000	1
GO:0071705	nitrogen compound transport	1896	15	8.73	1.00000	1
GO:1900076	regulation of cellular response to insulin stimulus	72	2	0.33	1.00000	1
GO:1990778	protein localization to cell periphery	355	3	1.63	1.00000	1
GO:0003002	regionalization	429	2	1.97	1.00000	1
GO:0055082	intracellular chemical homeostasis	712	2	3.28	1.00000	1
GO:0003006	developmental process involved in reproduction	1011	4	4.65	1.00000	1
GO:0055086	nucleobase-containing small molecule metabolic process	672	6	3.09	1.00000	1
GO:0003008	system process	2308	13	10.62	1.00000	1
GO:0000398	mRNA splicing, via spliceosome	329	2	1.51	1.00000	1
GO:0002831	regulation of response to biotic stimulus	524	2	2.41	1.00000	1
GO:0021782	glial cell development	133	2	0.61	1.00000	1
GO:0019953	sexual reproduction	1090	3	5.02	1.00000	1
GO:1901135	carbohydrate derivative metabolic process	1105	10	5.09	1.00000	1
GO:1901137	carbohydrate derivative biosynthetic process	671	8	3.09	1.00000	1
GO:0050920	regulation of chemotaxis	229	3	1.05	1.00000	1
GO:0009991	response to extracellular stimulus	519	5	2.39	1.00000	1
GO:0061564	axon development	520	5	2.39	1.00000	1
GO:0044255	cellular lipid metabolic process	1018	8	4.69	1.00000	1
GO:0006790	sulfur compound metabolic process	324	5	1.49	1.00000	1
GO:0006793	phosphorus metabolic process	2576	15	11.86	1.00000	1
GO:0006796	phosphate-containing compound metabolic process	2550	15	11.74	1.00000	1
GO:0044281	small molecule metabolic process	1814	12	8.35	1.00000	1
GO:0044282	small molecule catabolic process	373	2	1.72	1.00000	1
GO:0044283	small molecule biosynthetic process	601	6	2.77	1.00000	1
GO:0042127	regulation of cell population proliferation	1767	12	8.13	1.00000	1
GO:0042110	T cell activation	564	4	2.6	1.00000	1
GO:0044270	cellular nitrogen compound catabolic process	656	3	3.02	1.00000	1
GO:0044271	cellular nitrogen compound biosynthetic process	4811	21	22.14	1.00000	1
GO:0044272	sulfur compound biosynthetic process	170	5	0.78	1.00000	1
GO:0051640	organelle localization	604	2	2.78	1.00000	1
GO:0051641	cellular localization	3367	22	15.5	1.00000	1
GO:0023061	signal release	485	3	2.23	1.00000	1
GO:0051649	establishment of localization in cell	1937	9	8.92	1.00000	1
GO:0009966	regulation of signal transduction	3126	17	14.39	1.00000	1
GO:0009967	positive regulation of signal transduction	1599	10	7.36	1.00000	1
GO:0009968	negative regulation of signal transduction	1380	6	6.35	1.00000	1
GO:0023051	regulation of signaling	3539	20	16.29	1.00000	1
GO:0023052	signaling	6473	41	29.8	1.00000	1
GO:0001816	cytokine production	875	5	4.03	1.00000	1
GO:0023056	positive regulation of signaling	1808	13	8.32	1.00000	1
GO:0023057	negative regulation of signaling	1484	7	6.83	1.00000	1
GO:0001819	positive regulation of cytokine production	497	3	2.29	1.00000	1
GO:0045321	leukocyte activation	958	4	4.41	1.00000	1
GO:0019941	modification-dependent protein catabolic process	605	2	2.78	1.00000	1
GO:0000375	RNA splicing, via transesterification reactions	333	2	1.53	1.00000	1
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	329	2	1.51	1.00000	1
GO:0006753	nucleoside phosphate metabolic process	605	6	2.78	1.00000	1
GO:1901292	nucleoside phosphate catabolic process	176	2	0.81	1.00000	1
GO:0044242	cellular lipid catabolic process	230	2	1.06	1.00000	1
GO:1901293	nucleoside phosphate biosynthetic process	293	5	1.35	1.00000	1
GO:0019935	cyclic-nucleotide-mediated signaling	100	2	0.46	1.00000	1
GO:0009987	cellular process	17161	82	78.99	1.00000	1
GO:0044248	cellular catabolic process	1689	8	7.77	1.00000	1
GO:0050900	leukocyte migration	396	5	1.82	1.00000	1
GO:0002009	morphogenesis of an epithelium	501	2	2.31	1.00000	1
GO:0044249	cellular biosynthetic process	8376	33	38.55	1.00000	1
GO:0031214	biomineral tissue development	180	2	0.83	1.00000	1
GO:0050906	detection of stimulus involved in sensory perception	523	2	2.41	1.00000	1
GO:0055001	muscle cell development	204	2	0.94	1.00000	1
GO:0044237	cellular metabolic process	10651	41	49.03	1.00000	1
GO:0044238	primary metabolic process	10443	43	48.07	1.00000	1
GO:0043269	regulation of monoatomic ion transport	469	5	2.16	1.00000	1
GO:0009165	nucleotide biosynthetic process	291	5	1.34	1.00000	1
GO:0051606	detection of stimulus	650	2	2.99	1.00000	1
GO:0021700	developmental maturation	341	3	1.57	1.00000	1
GO:0060429	epithelium development	1228	8	5.65	1.00000	1
