Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
establishment of mitotic spindle localization (GO:0040001)	40	2	0.98	+	2.05	0.256	1.0	GO:0040001
regulation of calcineurin-mediated signaling (GO:0106056)	40	2	0.98	+	2.05	0.256	1.0	GO:0106056
embryonic camera-type eye development (GO:0031076)	40	2	0.98	+	2.05	0.256	1.0	GO:0031076
positive regulation of calcium ion transmembrane transport (GO:1904427)	60	3	1.47	+	2.05	0.181	1.0	GO:1904427
negative regulation of BMP signaling pathway (GO:0030514)	60	3	1.47	+	2.05	0.181	1.0	GO:0030514
social behavior (GO:0035176)	60	3	1.47	+	2.05	0.181	1.0	GO:0035176
glycosaminoglycan metabolic process (GO:0030203)	60	3	1.47	+	2.05	0.181	1.0	GO:0030203
regulation of cardiac muscle hypertrophy (GO:0010611)	60	3	1.47	+	2.05	0.181	1.0	GO:0010611
epithelial cell morphogenesis (GO:0003382)	40	2	0.98	+	2.05	0.256	1.0	GO:0003382
mRNA destabilization (GO:0061157)	80	4	1.96	+	2.05	0.132	1.0	GO:0061157
positive regulation of fatty acid metabolic process (GO:0045923)	40	2	0.98	+	2.05	0.256	1.0	GO:0045923
cell chemotaxis (GO:0060326)	220	11	5.38	+	2.05	0.0241	1.0	GO:0060326
cell killing (GO:0001906)	180	9	4.4	+	2.05	0.0446	1.0	GO:0001906
apoptotic signaling pathway (GO:0097190)	341	17	8.33	+	2.04	0.00653	1.0	GO:0097190
cellular response to peptide hormone stimulus (GO:0071375)	282	14	6.89	+	2.03	0.0108	1.0	GO:0071375
ceramide metabolic process (GO:0006672)	101	5	2.47	+	2.03	0.102	1.0	GO:0006672
response to interleukin-1 (GO:0070555)	101	5	2.47	+	2.03	0.102	1.0	GO:0070555
positive regulation of cold-induced thermogenesis (GO:0120162)	101	5	2.47	+	2.03	0.102	1.0	GO:0120162
regulation of insulin secretion (GO:0050796)	182	9	4.45	+	2.02	0.0461	1.0	GO:0050796
positive regulation of protein transport (GO:0051222)	263	13	6.43	+	2.02	0.0145	1.0	GO:0051222
B cell activation (GO:0042113)	203	10	4.96	+	2.02	0.0345	1.0	GO:0042113
mononuclear cell migration (GO:0071674)	122	6	2.98	+	2.01	0.127	1.0	GO:0071674
tight junction organization (GO:0120193)	61	3	1.49	+	2.01	0.187	1.0	GO:0120193
CD4-positive, alpha-beta T cell differentiation (GO:0043367)	61	3	1.49	+	2.01	0.187	1.0	GO:0043367
regulation of mitotic sister chromatid separation (GO:0010965)	61	3	1.49	+	2.01	0.187	1.0	GO:0010965
positive regulation of nucleocytoplasmic transport (GO:0046824)	61	3	1.49	+	2.01	0.187	1.0	GO:0046824
regulation of actomyosin structure organization (GO:0110020)	102	5	2.49	+	2.01	0.105	1.0	GO:0110020
regulation of microtubule polymerization or depolymerization (GO:0031110)	102	5	2.49	+	2.01	0.105	1.0	GO:0031110
peptidyl-serine modification (GO:0018209)	41	2	1.0	+	2.00	0.265	1.0	GO:0018209
neuron fate specification (GO:0048665)	41	2	1.0	+	2.00	0.265	1.0	GO:0048665
glycolipid biosynthetic process (GO:0009247)	82	4	2.0	+	2.00	0.141	1.0	GO:0009247
positive regulation of nitric oxide metabolic process (GO:1904407)	41	2	1.0	+	2.00	0.265	1.0	GO:1904407
positive regulation of hormone secretion (GO:0046887)	164	8	4.01	+	2.00	0.0657	1.0	GO:0046887
protein localization to microtubule cytoskeleton (GO:0072698)	41	2	1.0	+	2.00	0.265	1.0	GO:0072698
phosphatidylinositol metabolic process (GO:0046488)	144	7	3.52	+	1.99	0.0917	1.0	GO:0046488
sphingolipid metabolic process (GO:0006665)	165	8	4.03	+	1.98	0.0667	1.0	GO:0006665
alcohol metabolic process (GO:0006066)	310	15	7.58	+	1.98	0.0136	1.0	GO:0006066
response to fatty acid (GO:0070542)	62	3	1.52	+	1.98	0.193	1.0	GO:0070542
actin filament bundle assembly (GO:0051017)	62	3	1.52	+	1.98	0.193	1.0	GO:0051017
positive regulation of chemotaxis (GO:0050921)	145	7	3.54	+	1.98	0.0929	1.0	GO:0050921
regulation of muscle adaptation (GO:0043502)	83	4	2.03	+	1.97	0.145	1.0	GO:0043502
L-amino acid transport (GO:0015807)	83	4	2.03	+	1.97	0.145	1.0	GO:0015807
regulation of axon extension (GO:0030516)	83	4	2.03	+	1.97	0.145	1.0	GO:0030516
response to activity (GO:0014823)	83	4	2.03	+	1.97	0.145	1.0	GO:0014823
dicarboxylic acid metabolic process (GO:0043648)	104	5	2.54	+	1.97	0.111	1.0	GO:0043648
telencephalon cell migration (GO:0022029)	63	3	1.54	+	1.95	0.2	1.0	GO:0022029
constitutive heterochromatin formation (GO:0140719)	63	3	1.54	+	1.95	0.2	1.0	GO:0140719
negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051898)	63	3	1.54	+	1.95	0.2	1.0	GO:0051898
negative regulation of cell-substrate adhesion (GO:0010812)	63	3	1.54	+	1.95	0.2	1.0	GO:0010812
regulation of muscle hypertrophy (GO:0014743)	63	3	1.54	+	1.95	0.2	1.0	GO:0014743
regulation of nitric oxide metabolic process (GO:0080164)	63	3	1.54	+	1.95	0.2	1.0	GO:0080164
lung epithelium development (GO:0060428)	42	2	1.03	+	1.95	0.274	1.0	GO:0060428
positive regulation of SMAD protein signal transduction (GO:0060391)	42	2	1.03	+	1.95	0.274	1.0	GO:0060391
negative regulation of endothelial cell proliferation (GO:0001937)	42	2	1.03	+	1.95	0.274	1.0	GO:0001937
positive regulation of organic acid transport (GO:0032892)	42	2	1.03	+	1.95	0.274	1.0	GO:0032892
regulation of DNA-templated DNA replication (GO:0090329)	42	2	1.03	+	1.95	0.274	1.0	GO:0090329
regulation of release of cytochrome c from mitochondria (GO:0090199)	42	2	1.03	+	1.95	0.274	1.0	GO:0090199
spleen development (GO:0048536)	42	2	1.03	+	1.95	0.274	1.0	GO:0048536
RNA destabilization (GO:0050779)	84	4	2.05	+	1.95	0.15	1.0	GO:0050779
regulation of calcium ion-dependent exocytosis (GO:0017158)	42	2	1.03	+	1.95	0.274	1.0	GO:0017158
keratinization (GO:0031424)	84	4	2.05	+	1.95	0.15	1.0	GO:0031424
nucleoside monophosphate metabolic process (GO:0009123)	84	4	2.05	+	1.95	0.15	1.0	GO:0009123
negative regulation of insulin secretion (GO:0046676)	42	2	1.03	+	1.95	0.274	1.0	GO:0046676
sphingolipid catabolic process (GO:0030149)	42	2	1.03	+	1.95	0.274	1.0	GO:0030149
wound healing (GO:0042060)	339	16	8.29	+	1.93	0.0117	1.0	GO:0042060
regulation of actin filament bundle assembly (GO:0032231)	106	5	2.59	+	1.93	0.19	1.0	GO:0032231
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	191	9	4.67	+	1.93	0.0543	1.0	GO:0070374
lymphocyte activation involved in immune response (GO:0002285)	149	7	3.64	+	1.92	0.0983	1.0	GO:0002285
morphogenesis of embryonic epithelium (GO:0016331)	149	7	3.64	+	1.92	0.0983	1.0	GO:0016331
regulation of actin polymerization or depolymerization (GO:0008064)	149	7	3.64	+	1.92	0.0983	1.0	GO:0008064
regulation of interleukin-2 production (GO:0032663)	64	3	1.56	+	1.92	0.206	1.0	GO:0032663
lysosome localization (GO:0032418)	64	3	1.56	+	1.92	0.206	1.0	GO:0032418
proteinogenic amino acid metabolic process (GO:0170039)	171	8	4.18	+	1.91	0.0737	1.0	GO:0170039
coagulation (GO:0050817)	193	9	4.72	+	1.91	0.0564	1.0	GO:0050817
regulation of regulated secretory pathway (GO:1903305)	129	6	3.15	+	1.90	0.138	1.0	GO:1903305
negative regulation of DNA repair (GO:0045738)	43	2	1.05	+	1.90	0.283	1.0	GO:0045738
somatic diversification of immune receptors via germline recombination within a single locus (GO:0002562)	43	2	1.05	+	1.90	0.283	1.0	GO:0002562
hair follicle development (GO:0001942)	86	4	2.1	+	1.90	0.159	1.0	GO:0001942
sarcomere organization (GO:0045214)	43	2	1.05	+	1.90	0.283	1.0	GO:0045214
detection of biotic stimulus (GO:0009595)	43	2	1.05	+	1.90	0.283	1.0	GO:0009595
somatic cell DNA recombination (GO:0016444)	43	2	1.05	+	1.90	0.283	1.0	GO:0016444
ribonucleoside diphosphate metabolic process (GO:0009185)	86	4	2.1	+	1.90	0.159	1.0	GO:0009185
hormone biosynthetic process (GO:0042446)	43	2	1.05	+	1.90	0.283	1.0	GO:0042446
natural killer cell mediated cytotoxicity (GO:0042267)	43	2	1.05	+	1.90	0.283	1.0	GO:0042267
transposable element silencing (GO:0010526)	43	2	1.05	+	1.90	0.283	1.0	GO:0010526
regulation of cilium movement (GO:0003352)	43	2	1.05	+	1.90	0.283	1.0	GO:0003352
nucleus organization (GO:0006997)	151	7	3.69	+	1.90	0.101	1.0	GO:0006997
inorganic ion import across plasma membrane (GO:0099587)	108	5	2.64	+	1.89	0.194	1.0	GO:0099587
inorganic cation import across plasma membrane (GO:0098659)	108	5	2.64	+	1.89	0.194	1.0	GO:0098659
L-amino acid metabolic process (GO:0170033)	173	8	4.23	+	1.89	0.0763	1.0	GO:0170033
vacuolar localization (GO:1990849)	65	3	1.59	+	1.89	0.212	1.0	GO:1990849
T cell differentiation in thymus (GO:0033077)	65	3	1.59	+	1.89	0.212	1.0	GO:0033077
regulation of microtubule polymerization (GO:0031113)	65	3	1.59	+	1.89	0.212	1.0	GO:0031113
actin filament bundle organization (GO:0061572)	65	3	1.59	+	1.89	0.212	1.0	GO:0061572
regulation of actin filament length (GO:0030832)	152	7	3.72	+	1.88	0.103	1.0	GO:0030832
negative regulation of myeloid cell differentiation (GO:0045638)	87	4	2.13	+	1.88	0.164	1.0	GO:0045638
glycolipid metabolic process (GO:0006664)	109	5	2.66	+	1.88	0.196	1.0	GO:0006664
phospholipid biosynthetic process (GO:0008654)	240	11	5.87	+	1.88	0.0526	1.0	GO:0008654
regulation of wound healing (GO:0061041)	131	6	3.2	+	1.87	0.141	1.0	GO:0061041
glycerophospholipid metabolic process (GO:0006650)	284	13	6.94	+	1.87	0.03	1.0	GO:0006650
chemotaxis (GO:0006935)	351	16	8.58	+	1.87	0.0209	1.0	GO:0006935
regulation of digestive system process (GO:0044058)	44	2	1.08	+	1.86	0.292	1.0	GO:0044058
cytochrome complex assembly (GO:0017004)	44	2	1.08	+	1.86	0.292	1.0	GO:0017004
negative regulation of fatty acid metabolic process (GO:0045922)	44	2	1.08	+	1.86	0.292	1.0	GO:0045922
lung development (GO:0030324)	198	9	4.84	+	1.86	0.0622	1.0	GO:0030324
regulation of steroid metabolic process (GO:0019218)	110	5	2.69	+	1.86	0.198	1.0	GO:0019218
L-alpha-amino acid transmembrane transport (GO:1902475)	66	3	1.61	+	1.86	0.219	1.0	GO:1902475
dendrite morphogenesis (GO:0048813)	66	3	1.61	+	1.86	0.219	1.0	GO:0048813
nucleosome organization (GO:0034728)	110	5	2.69	+	1.86	0.198	1.0	GO:0034728
somatic stem cell population maintenance (GO:0035019)	66	3	1.61	+	1.86	0.219	1.0	GO:0035019
sphingolipid biosynthetic process (GO:0030148)	110	5	2.69	+	1.86	0.198	1.0	GO:0030148
liposaccharide metabolic process (GO:1903509)	110	5	2.69	+	1.86	0.198	1.0	GO:1903509
forebrain cell migration (GO:0021885)	66	3	1.61	+	1.86	0.219	1.0	GO:0021885
taxis (GO:0042330)	353	16	8.63	+	1.85	0.0212	1.0	GO:0042330
locomotion (GO:0040011)	377	17	9.21	+	1.84	0.0165	1.0	GO:0040011
regulation of cell killing (GO:0031341)	111	5	2.71	+	1.84	0.2	1.0	GO:0031341
hair cycle process (GO:0022405)	89	4	2.18	+	1.84	0.173	1.0	GO:0022405
molting cycle process (GO:0022404)	89	4	2.18	+	1.84	0.173	1.0	GO:0022404
regulation of mRNA catabolic process (GO:0061013)	201	9	4.91	+	1.83	0.066	1.0	GO:0061013
Rho protein signal transduction (GO:0007266)	67	3	1.64	+	1.83	0.225	1.0	GO:0007266
regulation of B cell proliferation (GO:0030888)	67	3	1.64	+	1.83	0.225	1.0	GO:0030888
macrophage activation (GO:0042116)	67	3	1.64	+	1.83	0.225	1.0	GO:0042116
regulation of mRNA stability (GO:0043488)	179	8	4.37	+	1.83	0.085	1.0	GO:0043488
ribosomal small subunit biogenesis (GO:0042274)	112	5	2.74	+	1.83	0.202	1.0	GO:0042274
regulation of actin filament organization (GO:0110053)	269	12	6.57	+	1.83	0.0432	1.0	GO:0110053
respiratory tube development (GO:0030323)	202	9	4.94	+	1.82	0.0673	1.0	GO:0030323
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	135	6	3.3	+	1.82	0.149	1.0	GO:1902850
cell redox homeostasis (GO:0045454)	45	2	1.1	+	1.82	0.301	1.0	GO:0045454
neural tube closure (GO:0001843)	90	4	2.2	+	1.82	0.286	1.0	GO:0001843
negative regulation of post-translational protein modification (GO:1901874)	90	4	2.2	+	1.82	0.286	1.0	GO:1901874
branching involved in ureteric bud morphogenesis (GO:0001658)	45	2	1.1	+	1.82	0.301	1.0	GO:0001658
cellular response to fluid shear stress (GO:0071498)	45	2	1.1	+	1.82	0.301	1.0	GO:0071498
nucleosome assembly (GO:0006334)	90	4	2.2	+	1.82	0.286	1.0	GO:0006334
positive regulation of intracellular protein transport (GO:0090316)	90	4	2.2	+	1.82	0.286	1.0	GO:0090316
regulation of calcium ion import (GO:0090279)	45	2	1.1	+	1.82	0.301	1.0	GO:0090279
positive regulation of protein polymerization (GO:0032273)	90	4	2.2	+	1.82	0.286	1.0	GO:0032273
multicellular organismal-level water homeostasis (GO:0050891)	45	2	1.1	+	1.82	0.301	1.0	GO:0050891
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	45	2	1.1	+	1.82	0.301	1.0	GO:0032088
regulation of DNA binding (GO:0051101)	45	2	1.1	+	1.82	0.301	1.0	GO:0051101
response to cold (GO:0009409)	45	2	1.1	+	1.82	0.301	1.0	GO:0009409
fatty-acyl-CoA metabolic process (GO:0035337)	45	2	1.1	+	1.82	0.301	1.0	GO:0035337
maintenance of protein localization in organelle (GO:0072595)	45	2	1.1	+	1.82	0.301	1.0	GO:0072595
inner ear morphogenesis (GO:0042472)	113	5	2.76	+	1.81	0.204	1.0	GO:0042472
regulation of smooth muscle cell proliferation (GO:0048660)	136	6	3.32	+	1.81	0.151	1.0	GO:0048660
regulation of morphogenesis of an epithelium (GO:1905330)	68	3	1.66	+	1.81	0.232	1.0	GO:1905330
phosphatidylcholine metabolic process (GO:0046470)	68	3	1.66	+	1.81	0.232	1.0	GO:0046470
negative regulation of response to wounding (GO:1903035)	91	4	2.22	+	1.80	0.288	1.0	GO:1903035
mesonephros development (GO:0001823)	91	4	2.22	+	1.80	0.288	1.0	GO:0001823
response to estradiol (GO:0032355)	114	5	2.79	+	1.79	0.206	1.0	GO:0032355
response to wounding (GO:0009611)	457	20	11.17	+	1.79	0.0129	1.0	GO:0009611
regulation of lipid metabolic process (GO:0019216)	345	15	8.43	+	1.78	0.032	1.0	GO:0019216
natural killer cell mediated immunity (GO:0002228)	46	2	1.12	+	1.78	0.31	1.0	GO:0002228
reproductive behavior (GO:0019098)	46	2	1.12	+	1.78	0.31	1.0	GO:0019098
positive regulation of reactive oxygen species metabolic process (GO:2000379)	69	3	1.69	+	1.78	0.238	1.0	GO:2000379
base-excision repair (GO:0006284)	46	2	1.12	+	1.78	0.31	1.0	GO:0006284
potassium ion import across plasma membrane (GO:1990573)	46	2	1.12	+	1.78	0.31	1.0	GO:1990573
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	46	2	1.12	+	1.78	0.31	1.0	GO:0050858
regulation of endocrine process (GO:0044060)	46	2	1.12	+	1.78	0.31	1.0	GO:0044060
regulation of fibroblast proliferation (GO:0048145)	92	4	2.25	+	1.78	0.29	1.0	GO:0048145
leukocyte degranulation (GO:0043299)	46	2	1.12	+	1.78	0.31	1.0	GO:0043299
coronary vasculature development (GO:0060976)	46	2	1.12	+	1.78	0.31	1.0	GO:0060976
substrate adhesion-dependent cell spreading (GO:0034446)	46	2	1.12	+	1.78	0.31	1.0	GO:0034446
pyrimidine-containing compound biosynthetic process (GO:0072528)	46	2	1.12	+	1.78	0.31	1.0	GO:0072528
cellular response to light stimulus (GO:0071482)	115	5	2.81	+	1.78	0.209	1.0	GO:0071482
detection of stimulus (GO:0051606)	694	30	16.96	+	1.77	0.00248	1.0	GO:0051606
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	116	5	2.84	+	1.76	0.211	1.0	GO:0120034
nicotinamide nucleotide metabolic process (GO:0046496)	116	5	2.84	+	1.76	0.211	1.0	GO:0046496
protein localization to cell junction (GO:1902414)	93	4	2.27	+	1.76	0.293	1.0	GO:1902414
axon guidance (GO:0007411)	233	10	5.69	+	1.76	0.082	1.0	GO:0007411
excitatory postsynaptic potential (GO:0060079)	70	3	1.71	+	1.75	0.245	1.0	GO:0060079
amino acid metabolic process (GO:0006520)	280	12	6.84	+	1.75	0.0509	1.0	GO:0006520
negative regulation of hormone secretion (GO:0046888)	70	3	1.71	+	1.75	0.245	1.0	GO:0046888
circadian rhythm (GO:0007623)	140	6	3.42	+	1.75	0.16	1.0	GO:0007623
regulation of neuron apoptotic process (GO:0043523)	257	11	6.28	+	1.75	0.0645	1.0	GO:0043523
neuron projection guidance (GO:0097485)	234	10	5.72	+	1.75	0.0829	1.0	GO:0097485
digestion (GO:0007586)	117	5	2.86	+	1.75	0.214	1.0	GO:0007586
detection of stimulus involved in sensory perception (GO:0050906)	563	24	13.76	+	1.74	0.00804	1.0	GO:0050906
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	47	2	1.15	+	1.74	0.319	1.0	GO:2000516
negative regulation of interleukin-6 production (GO:0032715)	47	2	1.15	+	1.74	0.319	1.0	GO:0032715
negative regulation of peptide hormone secretion (GO:0090278)	47	2	1.15	+	1.74	0.319	1.0	GO:0090278
regulation of cholesterol metabolic process (GO:0090181)	47	2	1.15	+	1.74	0.319	1.0	GO:0090181
autonomic nervous system development (GO:0048483)	47	2	1.15	+	1.74	0.319	1.0	GO:0048483
endodermal cell differentiation (GO:0035987)	47	2	1.15	+	1.74	0.319	1.0	GO:0035987
regulation of DNA recombination (GO:0000018)	141	6	3.45	+	1.74	0.162	1.0	GO:0000018
carboxylic acid transmembrane transport (GO:1905039)	141	6	3.45	+	1.74	0.162	1.0	GO:1905039
metabolic compound salvage (GO:0043094)	47	2	1.15	+	1.74	0.319	1.0	GO:0043094
ovulation cycle process (GO:0022602)	47	2	1.15	+	1.74	0.319	1.0	GO:0022602
trabecula morphogenesis (GO:0061383)	47	2	1.15	+	1.74	0.319	1.0	GO:0061383
regulation of actin cytoskeleton organization (GO:0032956)	353	15	8.63	+	1.74	0.0352	1.0	GO:0032956
response to temperature stimulus (GO:0009266)	165	7	4.03	+	1.74	0.127	1.0	GO:0009266
regulation of lymphocyte migration (GO:2000401)	71	3	1.74	+	1.73	0.251	1.0	GO:2000401
positive regulation of cell projection organization (GO:0031346)	355	15	8.68	+	1.73	0.0362	1.0	GO:0031346
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	166	7	4.06	+	1.73	0.129	1.0	GO:0007189
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	95	4	2.32	+	1.72	0.298	1.0	GO:1902099
leukocyte activation involved in immune response (GO:0002366)	214	9	5.23	+	1.72	0.112	1.0	GO:0002366
regulation of peptide hormone secretion (GO:0090276)	214	9	5.23	+	1.72	0.112	1.0	GO:0090276
lymphocyte proliferation (GO:0046651)	119	5	2.91	+	1.72	0.219	1.0	GO:0046651
cholesterol metabolic process (GO:0008203)	119	5	2.91	+	1.72	0.219	1.0	GO:0008203
regulation of body fluid levels (GO:0050878)	381	16	9.31	+	1.72	0.0413	1.0	GO:0050878
nucleoside phosphate catabolic process (GO:1901292)	143	6	3.5	+	1.72	0.167	1.0	GO:1901292
skin development (GO:0043588)	286	12	6.99	+	1.72	0.0772	1.0	GO:0043588
blood coagulation (GO:0007596)	191	8	4.67	+	1.71	0.148	1.0	GO:0007596
positive regulation of establishment of protein localization (GO:1904951)	335	14	8.19	+	1.71	0.0476	1.0	GO:1904951
positive regulation of Notch signaling pathway (GO:0045747)	48	2	1.17	+	1.70	0.328	1.0	GO:0045747
regulation of T cell mediated cytotoxicity (GO:0001914)	48	2	1.17	+	1.70	0.328	1.0	GO:0001914
steroid biosynthetic process (GO:0006694)	96	4	2.35	+	1.70	0.301	1.0	GO:0006694
regulation of cell cycle checkpoint (GO:1901976)	48	2	1.17	+	1.70	0.328	1.0	GO:1901976
retina morphogenesis in camera-type eye (GO:0060042)	72	3	1.76	+	1.70	0.258	1.0	GO:0060042
acetylcholine receptor signaling pathway (GO:0095500)	48	2	1.17	+	1.70	0.328	1.0	GO:0095500
genitalia development (GO:0048806)	48	2	1.17	+	1.70	0.328	1.0	GO:0048806
regulation of cytokinesis (GO:0032465)	96	4	2.35	+	1.70	0.301	1.0	GO:0032465
axon extension (GO:0048675)	48	2	1.17	+	1.70	0.328	1.0	GO:0048675
regulation of axonogenesis (GO:0050770)	144	6	3.52	+	1.70	0.17	1.0	GO:0050770
regulation of RNA stability (GO:0043487)	192	8	4.69	+	1.70	0.149	1.0	GO:0043487
negative regulation of epithelial cell differentiation (GO:0030857)	48	2	1.17	+	1.70	0.328	1.0	GO:0030857
L-amino acid biosynthetic process (GO:0170034)	48	2	1.17	+	1.70	0.328	1.0	GO:0170034
nucleoside metabolic process (GO:0009116)	48	2	1.17	+	1.70	0.328	1.0	GO:0009116
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	96	4	2.35	+	1.70	0.301	1.0	GO:0030512
positive regulation of epithelial cell migration (GO:0010634)	48	2	1.17	+	1.70	0.328	1.0	GO:0010634
regulation of ketone metabolic process (GO:0010565)	144	6	3.52	+	1.70	0.17	1.0	GO:0010565
membrane lipid catabolic process (GO:0046466)	48	2	1.17	+	1.70	0.328	1.0	GO:0046466
negative regulation of peptide secretion (GO:0002792)	48	2	1.17	+	1.70	0.328	1.0	GO:0002792
negative regulation of phosphorus metabolic process (GO:0010563)	168	7	4.11	+	1.70	0.134	1.0	GO:0010563
negative regulation of phosphate metabolic process (GO:0045936)	168	7	4.11	+	1.70	0.134	1.0	GO:0045936
organic acid transmembrane transport (GO:1903825)	145	6	3.54	+	1.69	0.172	1.0	GO:1903825
phospholipid metabolic process (GO:0006644)	363	15	8.87	+	1.69	0.0555	1.0	GO:0006644
nucleotide catabolic process (GO:0009166)	121	5	2.96	+	1.69	0.225	1.0	GO:0009166
cell activation involved in immune response (GO:0002263)	218	9	5.33	+	1.69	0.117	1.0	GO:0002263
regulation of peptide secretion (GO:0002791)	218	9	5.33	+	1.69	0.117	1.0	GO:0002791
alcohol biosynthetic process (GO:0046165)	97	4	2.37	+	1.69	0.303	1.0	GO:0046165
primary neural tube formation (GO:0014020)	97	4	2.37	+	1.69	0.303	1.0	GO:0014020
regulation of epithelial cell proliferation (GO:0050678)	365	15	8.92	+	1.68	0.0562	1.0	GO:0050678
regulation of sodium ion transport (GO:0002028)	73	3	1.78	+	1.68	0.264	1.0	GO:0002028
regulation of supramolecular fiber organization (GO:1902903)	390	16	9.53	+	1.68	0.0442	1.0	GO:1902903
skin epidermis development (GO:0098773)	122	5	2.98	+	1.68	0.227	1.0	GO:0098773
odontogenesis (GO:0042476)	122	5	2.98	+	1.68	0.227	1.0	GO:0042476
regulation of peptide transport (GO:0090087)	220	9	5.38	+	1.67	0.119	1.0	GO:0090087
leukocyte chemotaxis (GO:0030595)	147	6	3.59	+	1.67	0.178	1.0	GO:0030595
tube formation (GO:0035148)	147	6	3.59	+	1.67	0.178	1.0	GO:0035148
polyol biosynthetic process (GO:0046173)	49	2	1.2	+	1.67	0.337	1.0	GO:0046173
regulation of cell adhesion mediated by integrin (GO:0033628)	49	2	1.2	+	1.67	0.337	1.0	GO:0033628
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	98	4	2.4	+	1.67	0.306	1.0	GO:2001237
oligodendrocyte development (GO:0014003)	49	2	1.2	+	1.67	0.337	1.0	GO:0014003
protein localization to cytoskeleton (GO:0044380)	49	2	1.2	+	1.67	0.337	1.0	GO:0044380
negative regulation of monoatomic ion transport (GO:0043271)	98	4	2.4	+	1.67	0.306	1.0	GO:0043271
2'-deoxyribonucleotide metabolic process (GO:0009394)	49	2	1.2	+	1.67	0.337	1.0	GO:0009394
regulation of Ras protein signal transduction (GO:0046578)	49	2	1.2	+	1.67	0.337	1.0	GO:0046578
spindle organization (GO:0007051)	172	7	4.2	+	1.67	0.204	1.0	GO:0007051
mononuclear cell proliferation (GO:0032943)	123	5	3.01	+	1.66	0.23	1.0	GO:0032943
B cell differentiation (GO:0030183)	123	5	3.01	+	1.66	0.23	1.0	GO:0030183
hemostasis (GO:0007599)	197	8	4.81	+	1.66	0.156	1.0	GO:0007599
positive regulation of chemokine production (GO:0032722)	74	3	1.81	+	1.66	0.431	1.0	GO:0032722
pancreas development (GO:0031016)	74	3	1.81	+	1.66	0.431	1.0	GO:0031016
positive regulation of cell division (GO:0051781)	99	4	2.42	+	1.65	0.309	1.0	GO:0051781
T cell differentiation (GO:0030217)	198	8	4.84	+	1.65	0.157	1.0	GO:0030217
positive regulation of protein localization (GO:1903829)	447	18	10.93	+	1.65	0.0415	1.0	GO:1903829
calcium-mediated signaling (GO:0019722)	174	7	4.25	+	1.65	0.207	1.0	GO:0019722
iron ion transport (GO:0006826)	50	2	1.22	+	1.64	0.346	1.0	GO:0006826
regulation of leukocyte mediated cytotoxicity (GO:0001910)	100	4	2.44	+	1.64	0.312	1.0	GO:0001910
T cell selection (GO:0045058)	50	2	1.22	+	1.64	0.346	1.0	GO:0045058
bicellular tight junction assembly (GO:0070830)	50	2	1.22	+	1.64	0.346	1.0	GO:0070830
aminoglycan metabolic process (GO:0006022)	75	3	1.83	+	1.64	0.433	1.0	GO:0006022
regulation of protein polymerization (GO:0032271)	200	8	4.89	+	1.64	0.16	1.0	GO:0032271
cellular response to acetylcholine (GO:1905145)	50	2	1.22	+	1.64	0.346	1.0	GO:1905145
deoxyribonucleotide metabolic process (GO:0009262)	50	2	1.22	+	1.64	0.346	1.0	GO:0009262
regulation of extent of cell growth (GO:0061387)	100	4	2.44	+	1.64	0.312	1.0	GO:0061387
anatomical structure maturation (GO:0071695)	250	10	6.11	+	1.64	0.142	1.0	GO:0071695
mesenchymal cell differentiation (GO:0048762)	175	7	4.28	+	1.64	0.208	1.0	GO:0048762
regulation of protein secretion (GO:0050708)	275	11	6.72	+	1.64	0.11	1.0	GO:0050708
cell activation (GO:0001775)	776	31	18.97	+	1.63	0.00848	1.0	GO:0001775
regulation of hormone secretion (GO:0046883)	276	11	6.75	+	1.63	0.111	1.0	GO:0046883
respiratory system development (GO:0060541)	226	9	5.52	+	1.63	0.128	1.0	GO:0060541
negative regulation of neuron apoptotic process (GO:0043524)	176	7	4.3	+	1.63	0.21	1.0	GO:0043524
T cell activation (GO:0042110)	352	14	8.6	+	1.63	0.0776	1.0	GO:0042110
signal transduction in response to DNA damage (GO:0042770)	151	6	3.69	+	1.63	0.189	1.0	GO:0042770
response to monosaccharide (GO:0034284)	151	6	3.69	+	1.63	0.189	1.0	GO:0034284
mitotic spindle organization (GO:0007052)	101	4	2.47	+	1.62	0.316	1.0	GO:0007052
alpha-amino acid metabolic process (GO:1901605)	202	8	4.94	+	1.62	0.163	1.0	GO:1901605
positive regulation of protein-containing complex assembly (GO:0031334)	202	8	4.94	+	1.62	0.163	1.0	GO:0031334
development of primary female sexual characteristics (GO:0046545)	101	4	2.47	+	1.62	0.316	1.0	GO:0046545
regulation of calcium ion transport (GO:0051924)	228	9	5.57	+	1.62	0.131	1.0	GO:0051924
