Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of localization (GO:0032879)	2019	5	5.0	-	1.00	1.0	1.0	GO:0032879
multicellular organismal process (GO:0032501)	6486	16	16.07	-	1.00	1.0	1.0	GO:0032501
head development (GO:0060322)	812	2	2.01	-	.99	1.0	1.0	GO:0060322
immune system process (GO:0002376)	2436	6	6.04	-	.99	1.0	1.0	GO:0002376
cellular response to stimulus (GO:0051716)	6499	16	16.11	-	.99	1.0	1.0	GO:0051716
signaling (GO:0023052)	5297	13	13.13	-	.99	1.0	1.0	GO:0023052
protein catabolic process (GO:0030163)	815	2	2.02	-	.99	1.0	1.0	GO:0030163
DNA damage response (GO:0006974)	817	2	2.02	-	.99	1.0	1.0	GO:0006974
regulation of gene expression (GO:0010468)	4913	12	12.18	-	.99	1.0	1.0	GO:0010468
cellular component organization (GO:0016043)	5732	14	14.2	-	.99	1.0	1.0	GO:0016043
cell communication (GO:0007154)	5343	13	13.24	-	.98	1.0	1.0	GO:0007154
generation of neurons (GO:0048699)	1235	3	3.06	-	.98	1.0	1.0	GO:0048699
biological_process (GO:0008150)	17753	43	43.99	-	.98	0.683	1.0	GO:0008150
protein metabolic process (GO:0019538)	3308	8	8.2	-	.98	1.0	1.0	GO:0019538
regulation of response to stimulus (GO:0048583)	4142	10	10.26	-	.97	1.0	1.0	GO:0048583
response to endogenous stimulus (GO:0009719)	1244	3	3.08	-	.97	1.0	1.0	GO:0009719
regulation of immune system process (GO:0002682)	1661	4	4.12	-	.97	1.0	1.0	GO:0002682
establishment of localization in cell (GO:0051649)	1662	4	4.12	-	.97	1.0	1.0	GO:0051649
chromatin organization (GO:0006325)	832	2	2.06	-	.97	1.0	1.0	GO:0006325
cell projection organization (GO:0030030)	1252	3	3.1	-	.97	1.0	1.0	GO:0030030
cellular response to stress (GO:0033554)	1670	4	4.14	-	.97	1.0	1.0	GO:0033554
regulation of macromolecule biosynthetic process (GO:0010556)	5019	12	12.44	-	.96	1.0	1.0	GO:0010556
positive regulation of multicellular organismal process (GO:0051240)	1678	4	4.16	-	.96	1.0	1.0	GO:0051240
cellular component assembly (GO:0022607)	2531	6	6.27	-	.96	1.0	1.0	GO:0022607
monoatomic cation transport (GO:0006812)	847	2	2.1	-	.95	1.0	1.0	GO:0006812
regulation of multicellular organismal process (GO:0051239)	2996	7	7.42	-	.94	1.0	1.0	GO:0051239
negative regulation of cellular process (GO:0048523)	5145	12	12.75	-	.94	0.873	1.0	GO:0048523
negative regulation of macromolecule metabolic process (GO:0010605)	2577	6	6.39	-	.94	1.0	1.0	GO:0010605
proteolysis (GO:0006508)	1292	3	3.2	-	.94	1.0	1.0	GO:0006508
immune response (GO:0006955)	1753	4	4.34	-	.92	1.0	1.0	GO:0006955
establishment of localization (GO:0051234)	3962	9	9.82	-	.92	0.861	1.0	GO:0051234
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	5	5.47	-	.91	1.0	1.0	GO:0010558
establishment of protein localization (GO:0045184)	1325	3	3.28	-	.91	1.0	1.0	GO:0045184
response to lipid (GO:0033993)	891	2	2.21	-	.91	1.0	1.0	GO:0033993
response to stress (GO:0006950)	3577	8	8.86	-	.90	0.855	1.0	GO:0006950
negative regulation of biological process (GO:0048519)	5381	12	13.33	-	.90	0.752	1.0	GO:0048519
microtubule-based process (GO:0007017)	897	2	2.22	-	.90	1.0	1.0	GO:0007017
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	4	4.47	-	.90	1.0	1.0	GO:0034654
primary metabolic process (GO:0044238)	6776	15	16.79	-	.89	0.657	1.0	GO:0044238
negative regulation of DNA-templated transcription (GO:0045892)	1366	3	3.39	-	.89	1.0	1.0	GO:0045892
localization (GO:0051179)	4565	10	11.31	-	.88	0.738	1.0	GO:0051179
negative regulation of biosynthetic process (GO:0009890)	2284	5	5.66	-	.88	1.0	1.0	GO:0009890
negative regulation of RNA biosynthetic process (GO:1902679)	1375	3	3.41	-	.88	1.0	1.0	GO:1902679
response to stimulus (GO:0050896)	8315	18	20.61	-	.87	0.479	1.0	GO:0050896
nucleobase-containing compound metabolic process (GO:0006139)	2773	6	6.87	-	.87	0.84	1.0	GO:0006139
cell development (GO:0048468)	2351	5	5.83	-	.86	1.0	1.0	GO:0048468
negative regulation of developmental process (GO:0051093)	946	2	2.34	-	.85	1.0	1.0	GO:0051093
negative regulation of signal transduction (GO:0009968)	1423	3	3.53	-	.85	1.0	1.0	GO:0009968
neurogenesis (GO:0022008)	1433	3	3.55	-	.84	1.0	1.0	GO:0022008
metabolic process (GO:0008152)	7644	16	18.94	-	.84	0.469	1.0	GO:0008152
circulatory system development (GO:0072359)	957	2	2.37	-	.84	1.0	1.0	GO:0072359
regulation of developmental process (GO:0050793)	2475	5	6.13	-	.82	0.829	1.0	GO:0050793
negative regulation of RNA metabolic process (GO:0051253)	1486	3	3.68	-	.81	1.0	1.0	GO:0051253
biosynthetic process (GO:0009058)	4024	8	9.97	-	.80	0.597	1.0	GO:0009058
nervous system process (GO:0050877)	1513	3	3.75	-	.80	1.0	1.0	GO:0050877
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	2	2.5	-	.80	1.0	1.0	GO:0000122
negative regulation of cell communication (GO:0010648)	1518	3	3.76	-	.80	1.0	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	3	3.76	-	.80	1.0	1.0	GO:0023057
multicellular organismal reproductive process (GO:0048609)	1014	2	2.51	-	.80	1.0	1.0	GO:0048609
sensory perception (GO:0007600)	1014	2	2.51	-	.80	1.0	1.0	GO:0007600
response to nitrogen compound (GO:1901698)	1028	2	2.55	-	.79	1.0	1.0	GO:1901698
monoatomic ion transport (GO:0006811)	1037	2	2.57	-	.78	1.0	1.0	GO:0006811
regulation of cellular component biogenesis (GO:0044087)	1045	2	2.59	-	.77	1.0	1.0	GO:0044087
reproductive process (GO:0022414)	1569	3	3.89	-	.77	1.0	1.0	GO:0022414
response to oxygen-containing compound (GO:1901700)	1577	3	3.91	-	.77	1.0	1.0	GO:1901700
transport (GO:0006810)	3735	7	9.26	-	.76	0.584	1.0	GO:0006810
apoptotic process (GO:0006915)	1076	2	2.67	-	.75	1.0	1.0	GO:0006915
cellular response to oxygen-containing compound (GO:1901701)	1086	2	2.69	-	.74	1.0	1.0	GO:1901701
macromolecule catabolic process (GO:0009057)	1088	2	2.7	-	.74	1.0	1.0	GO:0009057
sexual reproduction (GO:0019953)	1108	2	2.75	-	.73	1.0	1.0	GO:0019953
protein transport (GO:0015031)	1110	2	2.75	-	.73	1.0	1.0	GO:0015031
programmed cell death (GO:0012501)	1123	2	2.78	-	.72	1.0	1.0	GO:0012501
cell death (GO:0008219)	1128	2	2.8	-	.72	1.0	1.0	GO:0008219
response to abiotic stimulus (GO:0009628)	1146	2	2.84	-	.70	1.0	1.0	GO:0009628
negative regulation of response to stimulus (GO:0048585)	1768	3	4.38	-	.68	0.8	1.0	GO:0048585
regulation of organelle organization (GO:0033043)	1186	2	2.94	-	.68	1.0	1.0	GO:0033043
macromolecule metabolic process (GO:0043170)	5404	9	13.39	-	.67	0.202	1.0	GO:0043170
intracellular transport (GO:0046907)	1254	2	3.11	-	.64	0.769	1.0	GO:0046907
vesicle-mediated transport (GO:0016192)	1321	2	3.27	-	.61	0.772	1.0	GO:0016192
catabolic process (GO:0009056)	2077	3	5.15	-	.58	0.482	1.0	GO:0009056
RNA biosynthetic process (GO:0032774)	1414	2	3.5	-	.57	0.582	1.0	GO:0032774
macromolecule biosynthetic process (GO:0009059)	2945	4	7.3	-	.55	0.231	1.0	GO:0009059
nucleic acid biosynthetic process (GO:0141187)	1504	2	3.73	-	.54	0.585	1.0	GO:0141187
homeostatic process (GO:0042592)	1539	2	3.81	-	.52	0.588	1.0	GO:0042592
nitrogen compound transport (GO:0071705)	1546	2	3.83	-	.52	0.589	1.0	GO:0071705
RNA metabolic process (GO:0016070)	1572	2	3.9	-	.51	0.434	1.0	GO:0016070
regulation of cell population proliferation (GO:0042127)	1660	2	4.11	-	.49	0.436	1.0	GO:0042127
gene expression (GO:0010467)	2566	3	6.36	-	.47	0.202	1.0	GO:0010467
intracellular signal transduction (GO:0035556)	1788	2	4.43	-	.45	0.319	1.0	GO:0035556
nucleic acid metabolic process (GO:0090304)	2201	2	5.45	-	.37	0.169	1.0	GO:0090304
