Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
nuclear export (GO:0051168)	131	2	0.66	+	3.02	0.142	1.0	GO:0051168
negative regulation of establishment of protein localization (GO:1904950)	131	2	0.66	+	3.02	0.142	1.0	GO:1904950
memory (GO:0007613)	131	2	0.66	+	3.02	0.142	1.0	GO:0007613
positive regulation of lipid metabolic process (GO:0045834)	131	2	0.66	+	3.02	0.142	1.0	GO:0045834
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	131	2	0.66	+	3.02	0.142	1.0	GO:1903322
regulation of endothelial cell proliferation (GO:0001936)	132	2	0.67	+	3.00	0.144	1.0	GO:0001936
pattern recognition receptor signaling pathway (GO:0002221)	132	2	0.67	+	3.00	0.144	1.0	GO:0002221
positive regulation of post-translational protein modification (GO:1901875)	132	2	0.67	+	3.00	0.144	1.0	GO:1901875
regulation of hormone secretion (GO:0046883)	264	4	1.33	+	3.00	0.045	1.0	GO:0046883
regulation of small molecule metabolic process (GO:0062012)	330	5	1.67	+	3.00	0.0261	1.0	GO:0062012
positive regulation of lymphocyte mediated immunity (GO:0002708)	132	2	0.67	+	3.00	0.144	1.0	GO:0002708
regulation of lymphocyte mediated immunity (GO:0002706)	199	3	1.01	+	2.98	0.08	1.0	GO:0002706
vesicle-mediated transport to the plasma membrane (GO:0098876)	133	2	0.67	+	2.98	0.146	1.0	GO:0098876
regulation of protein secretion (GO:0050708)	266	4	1.34	+	2.98	0.0461	1.0	GO:0050708
positive regulation of immune effector process (GO:0002699)	267	4	1.35	+	2.96	0.0466	1.0	GO:0002699
positive regulation of cell-cell adhesion (GO:0022409)	336	5	1.7	+	2.94	0.0279	1.0	GO:0022409
calcium ion transport (GO:0006816)	270	4	1.36	+	2.93	0.0482	1.0	GO:0006816
response to ethanol (GO:0045471)	135	2	0.68	+	2.93	0.149	1.0	GO:0045471
positive regulation of adaptive immune response (GO:0002821)	135	2	0.68	+	2.93	0.149	1.0	GO:0002821
regulation of myeloid cell differentiation (GO:0045637)	203	3	1.03	+	2.92	0.0837	1.0	GO:0045637
regulation of lipid transport (GO:0032368)	136	2	0.69	+	2.91	0.151	1.0	GO:0032368
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	204	3	1.03	+	2.91	0.0847	1.0	GO:0002822
defense response to symbiont (GO:0140546)	890	13	4.5	+	2.89	0.000545	1.0	GO:0140546
positive regulation of translation (GO:0045727)	137	2	0.69	+	2.89	0.153	1.0	GO:0045727
regulation of peptide hormone secretion (GO:0090276)	206	3	1.04	+	2.88	0.0866	1.0	GO:0090276
response to alcohol (GO:0097305)	275	4	1.39	+	2.88	0.0509	1.0	GO:0097305
glycoprotein metabolic process (GO:0009100)	346	5	1.75	+	2.86	0.0311	1.0	GO:0009100
regulation of synaptic plasticity (GO:0048167)	208	3	1.05	+	2.85	0.0885	1.0	GO:0048167
regulation of hemopoiesis (GO:1903706)	416	6	2.1	+	2.85	0.019	1.0	GO:1903706
negative regulation of canonical Wnt signaling pathway (GO:0090090)	139	2	0.7	+	2.85	0.156	1.0	GO:0090090
regulation of peptide secretion (GO:0002791)	209	3	1.06	+	2.84	0.0895	1.0	GO:0002791
leukocyte activation involved in immune response (GO:0002366)	210	3	1.06	+	2.83	0.0905	1.0	GO:0002366
negative regulation of transferase activity (GO:0051348)	140	2	0.71	+	2.83	0.158	1.0	GO:0051348
regulation of ERK1 and ERK2 cascade (GO:0070372)	280	4	1.41	+	2.83	0.0537	1.0	GO:0070372
circadian rhythm (GO:0007623)	140	2	0.71	+	2.83	0.158	1.0	GO:0007623
regulation of peptide transport (GO:0090087)	211	3	1.07	+	2.81	0.0915	1.0	GO:0090087
regulation of viral process (GO:0050792)	142	2	0.72	+	2.79	0.161	1.0	GO:0050792
cell activation involved in immune response (GO:0002263)	214	3	1.08	+	2.77	0.0945	1.0	GO:0002263
positive regulation of cytokine production (GO:0001819)	500	7	2.53	+	2.77	0.0135	1.0	GO:0001819
positive regulation of DNA repair (GO:0045739)	143	2	0.72	+	2.77	0.163	1.0	GO:0045739
regulation of epithelial cell proliferation (GO:0050678)	359	5	1.81	+	2.76	0.0356	1.0	GO:0050678
response to lipid (GO:0033993)	862	12	4.36	+	2.75	0.00136	0.962	GO:0033993
osteoblast differentiation (GO:0001649)	145	2	0.73	+	2.73	0.167	1.0	GO:0001649
glial cell differentiation (GO:0010001)	218	3	1.1	+	2.72	0.0985	1.0	GO:0010001
calcium ion transmembrane transport (GO:0070588)	219	3	1.11	+	2.71	0.0995	1.0	GO:0070588
regulation of adaptive immune response (GO:0002819)	219	3	1.11	+	2.71	0.0995	1.0	GO:0002819
ossification (GO:0001503)	292	4	1.48	+	2.71	0.0608	1.0	GO:0001503
regulation of postsynapse organization (GO:0099175)	146	2	0.74	+	2.71	0.168	1.0	GO:0099175
negative regulation of secretion by cell (GO:1903531)	146	2	0.74	+	2.71	0.168	1.0	GO:1903531
phosphatidylinositol metabolic process (GO:0046488)	146	2	0.74	+	2.71	0.168	1.0	GO:0046488
skeletal muscle tissue development (GO:0007519)	146	2	0.74	+	2.71	0.168	1.0	GO:0007519
regulation of protein transport (GO:0051223)	440	6	2.22	+	2.70	0.0243	1.0	GO:0051223
respiratory system development (GO:0060541)	220	3	1.11	+	2.70	0.101	1.0	GO:0060541
positive regulation of synaptic transmission (GO:0050806)	147	2	0.74	+	2.69	0.17	1.0	GO:0050806
positive regulation of hormone secretion (GO:0046887)	147	2	0.74	+	2.69	0.17	1.0	GO:0046887
positive regulation of defense response (GO:0031349)	442	6	2.23	+	2.69	0.0247	1.0	GO:0031349
regulation of protein localization to nucleus (GO:1900180)	148	2	0.75	+	2.67	0.172	1.0	GO:1900180
carbohydrate metabolic process (GO:0005975)	447	6	2.26	+	2.66	0.0259	1.0	GO:0005975
biological process involved in interaction with host (GO:0051701)	149	2	0.75	+	2.66	0.174	1.0	GO:0051701
positive regulation of protein secretion (GO:0050714)	150	2	0.76	+	2.64	0.176	1.0	GO:0050714
innate immune response-activating signaling pathway (GO:0002758)	150	2	0.76	+	2.64	0.176	1.0	GO:0002758
cellular response to lipid (GO:0071396)	530	7	2.68	+	2.61	0.018	1.0	GO:0071396
regulation of intracellular protein transport (GO:0033157)	152	2	0.77	+	2.60	0.179	1.0	GO:0033157
positive regulation of innate immune response (GO:0045089)	304	4	1.54	+	2.60	0.0684	1.0	GO:0045089
limb morphogenesis (GO:0035108)	152	2	0.77	+	2.60	0.179	1.0	GO:0035108
appendage morphogenesis (GO:0035107)	152	2	0.77	+	2.60	0.179	1.0	GO:0035107
positive regulation of MAPK cascade (GO:0043410)	458	6	2.31	+	2.59	0.0288	1.0	GO:0043410
regulation of DNA repair (GO:0006282)	230	3	1.16	+	2.58	0.111	1.0	GO:0006282
nucleobase-containing compound transport (GO:0015931)	233	3	1.18	+	2.55	0.114	1.0	GO:0015931
defense response to bacterium (GO:0042742)	312	4	1.58	+	2.54	0.0737	1.0	GO:0042742
cellular response to nitrogen compound (GO:1901699)	626	8	3.16	+	2.53	0.0141	1.0	GO:1901699
negative regulation of protein phosphorylation (GO:0001933)	157	2	0.79	+	2.52	0.188	1.0	GO:0001933
alcohol metabolic process (GO:0006066)	314	4	1.59	+	2.52	0.075	1.0	GO:0006066
regulation of T cell activation (GO:0050863)	393	5	1.99	+	2.52	0.0492	1.0	GO:0050863
localization within membrane (GO:0051668)	551	7	2.78	+	2.51	0.0218	1.0	GO:0051668
blood vessel diameter maintenance (GO:0097746)	158	2	0.8	+	2.50	0.19	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	158	2	0.8	+	2.50	0.19	1.0	GO:0035296
protein-containing complex localization (GO:0031503)	159	2	0.8	+	2.49	0.192	1.0	GO:0031503
regulation of epithelial cell differentiation (GO:0030856)	159	2	0.8	+	2.49	0.192	1.0	GO:0030856
regulation of tube size (GO:0035150)	159	2	0.8	+	2.49	0.192	1.0	GO:0035150
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	159	2	0.8	+	2.49	0.192	1.0	GO:0008277
positive regulation of endocytosis (GO:0045807)	159	2	0.8	+	2.49	0.192	1.0	GO:0045807
skeletal muscle organ development (GO:0060538)	160	2	0.81	+	2.47	0.194	1.0	GO:0060538
regulation of inflammatory response (GO:0050727)	402	5	2.03	+	2.46	0.0533	1.0	GO:0050727
regulation of lipid localization (GO:1905952)	161	2	0.81	+	2.46	0.196	1.0	GO:1905952
neuromuscular process (GO:0050905)	161	2	0.81	+	2.46	0.196	1.0	GO:0050905
regulation of lipid metabolic process (GO:0019216)	325	4	1.64	+	2.44	0.0827	1.0	GO:0019216
defense response to other organism (GO:0098542)	1061	13	5.36	+	2.42	0.00266	1.0	GO:0098542
negative regulation of catalytic activity (GO:0043086)	245	3	1.24	+	2.42	0.127	1.0	GO:0043086
regulation of immune effector process (GO:0002697)	410	5	2.07	+	2.41	0.057	1.0	GO:0002697
response to temperature stimulus (GO:0009266)	165	2	0.83	+	2.40	0.203	1.0	GO:0009266
negative regulation of secretion (GO:0051048)	166	2	0.84	+	2.38	0.205	1.0	GO:0051048
antimicrobial humoral response (GO:0019730)	167	2	0.84	+	2.37	0.207	1.0	GO:0019730
calcium-mediated signaling (GO:0019722)	167	2	0.84	+	2.37	0.207	1.0	GO:0019722
lymphocyte activation (GO:0046649)	502	6	2.54	+	2.37	0.042	1.0	GO:0046649
positive regulation of response to biotic stimulus (GO:0002833)	335	4	1.69	+	2.36	0.09	1.0	GO:0002833
regulation of cell-cell adhesion (GO:0022407)	504	6	2.55	+	2.36	0.0427	1.0	GO:0022407
receptor-mediated endocytosis (GO:0006898)	168	2	0.85	+	2.36	0.209	1.0	GO:0006898
T cell activation (GO:0042110)	339	4	1.71	+	2.33	0.093	1.0	GO:0042110
positive regulation of cell population proliferation (GO:0008284)	934	11	4.72	+	2.33	0.00756	1.0	GO:0008284
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	255	3	1.29	+	2.33	0.139	1.0	GO:0007188
regulation of mRNA stability (GO:0043488)	170	2	0.86	+	2.33	0.212	1.0	GO:0043488
regulation of endothelial cell migration (GO:0010594)	170	2	0.86	+	2.33	0.212	1.0	GO:0010594
positive regulation of molecular function (GO:0044093)	768	9	3.88	+	2.32	0.0158	1.0	GO:0044093
negative regulation of Wnt signaling pathway (GO:0030178)	171	2	0.86	+	2.31	0.214	1.0	GO:0030178
mesenchymal cell differentiation (GO:0048762)	173	2	0.87	+	2.29	0.218	1.0	GO:0048762
positive regulation of T cell activation (GO:0050870)	260	3	1.31	+	2.28	0.145	1.0	GO:0050870
lipid homeostasis (GO:0055088)	174	2	0.88	+	2.27	0.22	1.0	GO:0055088
negative regulation of phosphorylation (GO:0042326)	174	2	0.88	+	2.27	0.22	1.0	GO:0042326
response to bacterium (GO:0009617)	697	8	3.52	+	2.27	0.025	1.0	GO:0009617
lymphocyte mediated immunity (GO:0002449)	262	3	1.32	+	2.27	0.147	1.0	GO:0002449
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	176	2	0.89	+	2.25	0.223	1.0	GO:2001242
activation of innate immune response (GO:0002218)	176	2	0.89	+	2.25	0.223	1.0	GO:0002218
response to nitrogen compound (GO:1901698)	1056	12	5.34	+	2.25	0.0111	1.0	GO:1901698
protein catabolic process (GO:0030163)	794	9	4.01	+	2.24	0.0191	1.0	GO:0030163
response to xenobiotic stimulus (GO:0009410)	442	5	2.23	+	2.24	0.0735	1.0	GO:0009410
response to oxygen-containing compound (GO:1901700)	1592	18	8.05	+	2.24	0.00121	0.999	GO:1901700
regulation of monoatomic ion transport (GO:0043269)	445	5	2.25	+	2.22	0.0752	1.0	GO:0043269
regulation of establishment of protein localization (GO:0070201)	534	6	2.7	+	2.22	0.0537	1.0	GO:0070201
leukocyte activation (GO:0045321)	624	7	3.15	+	2.22	0.0389	1.0	GO:0045321
regulation of response to cytokine stimulus (GO:0060759)	179	2	0.9	+	2.21	0.229	1.0	GO:0060759
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	269	3	1.36	+	2.21	0.155	1.0	GO:0051896
regulation of intracellular transport (GO:0032386)	270	3	1.36	+	2.20	0.157	1.0	GO:0032386
cellular response to oxygen-containing compound (GO:1901701)	1083	12	5.47	+	2.19	0.012	1.0	GO:1901701
negative regulation of cell development (GO:0010721)	273	3	1.38	+	2.17	0.16	1.0	GO:0010721
humoral immune response (GO:0006959)	274	3	1.38	+	2.17	0.161	1.0	GO:0006959
regulation of RNA stability (GO:0043487)	183	2	0.92	+	2.16	0.236	1.0	GO:0043487
rhythmic process (GO:0048511)	275	3	1.39	+	2.16	0.163	1.0	GO:0048511
regulation of translation (GO:0006417)	367	4	1.85	+	2.16	0.115	1.0	GO:0006417
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	367	4	1.85	+	2.16	0.115	1.0	GO:0043161
cell-cell junction organization (GO:0045216)	184	2	0.93	+	2.15	0.238	1.0	GO:0045216
regulation of T cell proliferation (GO:0042129)	184	2	0.93	+	2.15	0.238	1.0	GO:0042129
protein localization to membrane (GO:0072657)	460	5	2.32	+	2.15	0.0839	1.0	GO:0072657
gliogenesis (GO:0042063)	277	3	1.4	+	2.14	0.165	1.0	GO:0042063
regulation of protein serine/threonine kinase activity (GO:0071900)	185	2	0.93	+	2.14	0.24	1.0	GO:0071900
regulation of pattern recognition receptor signaling pathway (GO:0062207)	185	2	0.93	+	2.14	0.24	1.0	GO:0062207
regulation of lipid biosynthetic process (GO:0046890)	185	2	0.93	+	2.14	0.24	1.0	GO:0046890
regulation of body fluid levels (GO:0050878)	371	4	1.87	+	2.13	0.119	1.0	GO:0050878
regulation of protein catabolic process (GO:0042176)	371	4	1.87	+	2.13	0.119	1.0	GO:0042176
monosaccharide metabolic process (GO:0005996)	186	2	0.94	+	2.13	0.242	1.0	GO:0005996
protein processing (GO:0016485)	186	2	0.94	+	2.13	0.242	1.0	GO:0016485
positive regulation of signal transduction (GO:0009967)	1584	17	8.0	+	2.12	0.00264	1.0	GO:0009967
positive regulation of signaling (GO:0023056)	1772	19	8.95	+	2.12	0.0014	0.945	GO:0023056
regulation of RNA splicing (GO:0043484)	187	2	0.94	+	2.12	0.244	1.0	GO:0043484
organophosphate catabolic process (GO:0046434)	187	2	0.94	+	2.12	0.244	1.0	GO:0046434
positive regulation of intracellular signal transduction (GO:1902533)	1124	12	5.68	+	2.11	0.014	1.0	GO:1902533
lymphocyte differentiation (GO:0030098)	281	3	1.42	+	2.11	0.17	1.0	GO:0030098
biological process involved in interspecies interaction between organisms (GO:0044419)	1596	17	8.07	+	2.11	0.00282	1.0	GO:0044419
T cell differentiation (GO:0030217)	188	2	0.95	+	2.11	0.246	1.0	GO:0030217
glycerophospholipid biosynthetic process (GO:0046474)	188	2	0.95	+	2.11	0.246	1.0	GO:0046474
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	283	3	1.43	+	2.10	0.172	1.0	GO:1903039
regulation of metal ion transport (GO:0010959)	378	4	1.91	+	2.09	0.125	1.0	GO:0010959
regulation of transport (GO:0051049)	1608	17	8.13	+	2.09	0.00302	1.0	GO:0051049
regulation of innate immune response (GO:0045088)	474	5	2.4	+	2.09	0.0924	1.0	GO:0045088
regulation of protein modification process (GO:0031399)	759	8	3.84	+	2.09	0.0583	1.0	GO:0031399
stem cell differentiation (GO:0048863)	190	2	0.96	+	2.08	0.249	1.0	GO:0048863
skin development (GO:0043588)	285	3	1.44	+	2.08	0.175	1.0	GO:0043588
regulation of mRNA catabolic process (GO:0061013)	190	2	0.96	+	2.08	0.249	1.0	GO:0061013
positive regulation of transport (GO:0051050)	858	9	4.34	+	2.08	0.0415	1.0	GO:0051050
negative regulation of cell differentiation (GO:0045596)	668	7	3.38	+	2.07	0.0847	1.0	GO:0045596
regulation of neuron differentiation (GO:0045664)	191	2	0.97	+	2.07	0.251	1.0	GO:0045664
limb development (GO:0060173)	191	2	0.97	+	2.07	0.251	1.0	GO:0060173
appendage development (GO:0048736)	191	2	0.97	+	2.07	0.251	1.0	GO:0048736
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	4	1.94	+	2.06	0.13	1.0	GO:1903037
cell maturation (GO:0048469)	192	2	0.97	+	2.06	0.253	1.0	GO:0048469
positive regulation of response to external stimulus (GO:0032103)	579	6	2.93	+	2.05	0.0733	1.0	GO:0032103
lung development (GO:0030324)	193	2	0.98	+	2.05	0.255	1.0	GO:0030324
B cell activation (GO:0042113)	194	2	0.98	+	2.04	0.257	1.0	GO:0042113
positive regulation of DNA metabolic process (GO:0051054)	292	3	1.48	+	2.03	0.184	1.0	GO:0051054
regulation of cell population proliferation (GO:0042127)	1659	17	8.38	+	2.03	0.00546	0.979	GO:0042127
positive regulation of cell communication (GO:0010647)	1770	18	8.94	+	2.01	0.0041	1.0	GO:0010647
cellular response to chemical stimulus (GO:0070887)	1968	20	9.95	+	2.01	0.00219	1.0	GO:0070887
sodium ion transport (GO:0006814)	197	2	1.0	+	2.01	0.263	1.0	GO:0006814
respiratory tube development (GO:0030323)	197	2	1.0	+	2.01	0.263	1.0	GO:0030323
regulation of blood pressure (GO:0008217)	197	2	1.0	+	2.01	0.263	1.0	GO:0008217
immune effector process (GO:0002252)	493	5	2.49	+	2.01	0.105	1.0	GO:0002252
regulation of angiogenesis (GO:0045765)	296	3	1.5	+	2.01	0.189	1.0	GO:0045765
cellular response to peptide hormone stimulus (GO:0071375)	296	3	1.5	+	2.01	0.189	1.0	GO:0071375
positive regulation of protein localization (GO:1903829)	495	5	2.5	+	2.00	0.106	1.0	GO:1903829
positive regulation of cell adhesion (GO:0045785)	496	5	2.51	+	1.99	0.107	1.0	GO:0045785
defense response (GO:0006952)	1490	15	7.53	+	1.99	0.0115	1.0	GO:0006952
positive regulation of secretion by cell (GO:1903532)	298	3	1.51	+	1.99	0.191	1.0	GO:1903532
regulation of cytokine production (GO:0001817)	796	8	4.02	+	1.99	0.0649	1.0	GO:0001817
regulation of canonical NF-kappaB signal transduction (GO:0043122)	299	3	1.51	+	1.99	0.193	1.0	GO:0043122
protein localization to nucleus (GO:0034504)	200	2	1.01	+	1.98	0.268	1.0	GO:0034504
regulation of cell growth (GO:0001558)	401	4	2.03	+	1.97	0.145	1.0	GO:0001558
negative regulation of cell population proliferation (GO:0008285)	704	7	3.56	+	1.97	0.0925	1.0	GO:0008285
modulation of chemical synaptic transmission (GO:0050804)	503	5	2.54	+	1.97	0.111	1.0	GO:0050804
regulation of vasculature development (GO:1901342)	302	3	1.53	+	1.97	0.197	1.0	GO:1901342
regulation of trans-synaptic signaling (GO:0099177)	504	5	2.55	+	1.96	0.112	1.0	GO:0099177
regulation of small GTPase mediated signal transduction (GO:0051056)	303	3	1.53	+	1.96	0.198	1.0	GO:0051056
lipid catabolic process (GO:0016042)	304	3	1.54	+	1.95	0.199	1.0	GO:0016042
regulation of reproductive process (GO:2000241)	204	2	1.03	+	1.94	0.276	1.0	GO:2000241
positive regulation of cellular component biogenesis (GO:0044089)	510	5	2.58	+	1.94	0.116	1.0	GO:0044089
response to other organism (GO:0051707)	1429	14	7.22	+	1.94	0.0176	1.0	GO:0051707
response to external biotic stimulus (GO:0043207)	1432	14	7.24	+	1.93	0.0177	1.0	GO:0043207
positive regulation of monoatomic ion transport (GO:0043270)	205	2	1.04	+	1.93	0.278	1.0	GO:0043270
response to external stimulus (GO:0009605)	1953	19	9.87	+	1.93	0.00614	1.0	GO:0009605
negative regulation of immune response (GO:0050777)	206	2	1.04	+	1.92	0.279	1.0	GO:0050777
positive regulation of protein-containing complex assembly (GO:0031334)	206	2	1.04	+	1.92	0.279	1.0	GO:0031334
glucose homeostasis (GO:0042593)	206	2	1.04	+	1.92	0.279	1.0	GO:0042593
regulation of lymphocyte activation (GO:0051249)	516	5	2.61	+	1.92	0.191	1.0	GO:0051249
macromolecule catabolic process (GO:0009057)	1033	10	5.22	+	1.92	0.0407	1.0	GO:0009057
carbohydrate homeostasis (GO:0033500)	207	2	1.05	+	1.91	0.281	1.0	GO:0033500
regulation of synapse organization (GO:0050807)	311	3	1.57	+	1.91	0.208	1.0	GO:0050807
positive regulation of response to stimulus (GO:0048584)	2286	22	11.55	+	1.90	0.00259	1.0	GO:0048584
epidermal cell differentiation (GO:0009913)	208	2	1.05	+	1.90	0.283	1.0	GO:0009913
positive regulation of DNA-templated transcription (GO:0045893)	1667	16	8.42	+	1.90	0.0109	1.0	GO:0045893
negative regulation of transcription by RNA polymerase II (GO:0000122)	938	9	4.74	+	1.90	0.0556	1.0	GO:0000122
cellular process involved in reproduction in multicellular organism (GO:0022412)	417	4	2.11	+	1.90	0.161	1.0	GO:0022412
positive regulation of RNA biosynthetic process (GO:1902680)	1669	16	8.43	+	1.90	0.011	1.0	GO:1902680
glycerolipid biosynthetic process (GO:0045017)	210	2	1.06	+	1.88	0.287	1.0	GO:0045017
positive regulation of RNA metabolic process (GO:0051254)	1788	17	9.04	+	1.88	0.0127	1.0	GO:0051254
transcription by RNA polymerase II (GO:0006366)	421	4	2.13	+	1.88	0.164	1.0	GO:0006366
response to biotic stimulus (GO:0009607)	1474	14	7.45	+	1.88	0.0202	1.0	GO:0009607
regulation of synapse structure or activity (GO:0050803)	317	3	1.6	+	1.87	0.216	1.0	GO:0050803
muscle organ development (GO:0007517)	318	3	1.61	+	1.87	0.217	1.0	GO:0007517
leukocyte mediated immunity (GO:0002443)	319	3	1.61	+	1.86	0.219	1.0	GO:0002443
negative regulation of DNA-templated transcription (GO:0045892)	1277	12	6.45	+	1.86	0.0375	1.0	GO:0045892
anterior/posterior pattern specification (GO:0009952)	213	2	1.08	+	1.86	0.293	1.0	GO:0009952
positive regulation of apoptotic process (GO:0043065)	534	5	2.7	+	1.85	0.198	1.0	GO:0043065
positive regulation of protein catabolic process (GO:0045732)	214	2	1.08	+	1.85	0.294	1.0	GO:0045732
regulation of cell activation (GO:0050865)	642	6	3.24	+	1.85	0.143	1.0	GO:0050865
response to light stimulus (GO:0009416)	321	3	1.62	+	1.85	0.221	1.0	GO:0009416
negative regulation of RNA metabolic process (GO:0051253)	1392	13	7.03	+	1.85	0.0289	1.0	GO:0051253
behavior (GO:0007610)	643	6	3.25	+	1.85	0.144	1.0	GO:0007610
negative regulation of RNA biosynthetic process (GO:1902679)	1287	12	6.5	+	1.85	0.0385	1.0	GO:1902679
blood circulation (GO:0008015)	429	4	2.17	+	1.85	0.172	1.0	GO:0008015
positive regulation of secretion (GO:0051047)	322	3	1.63	+	1.84	0.223	1.0	GO:0051047
cytokine-mediated signaling pathway (GO:0019221)	430	4	2.17	+	1.84	0.173	1.0	GO:0019221
protein glycosylation (GO:0006486)	215	2	1.09	+	1.84	0.296	1.0	GO:0006486
macromolecule glycosylation (GO:0043413)	215	2	1.09	+	1.84	0.296	1.0	GO:0043413
cell activation (GO:0001775)	753	7	3.81	+	1.84	0.108	1.0	GO:0001775
protein maturation (GO:0051604)	538	5	2.72	+	1.84	0.2	1.0	GO:0051604
regulation of MAPK cascade (GO:0043408)	646	6	3.26	+	1.84	0.145	1.0	GO:0043408
negative regulation of protein localization (GO:1903828)	217	2	1.1	+	1.82	0.3	1.0	GO:1903828
regulation of vesicle-mediated transport (GO:0060627)	543	5	2.74	+	1.82	0.202	1.0	GO:0060627
metal ion transport (GO:0030001)	653	6	3.3	+	1.82	0.148	1.0	GO:0030001
protein localization to organelle (GO:0033365)	762	7	3.85	+	1.82	0.111	1.0	GO:0033365
negative regulation of phosphorus metabolic process (GO:0010563)	219	2	1.11	+	1.81	0.304	1.0	GO:0010563
negative regulation of phosphate metabolic process (GO:0045936)	219	2	1.11	+	1.81	0.304	1.0	GO:0045936
positive regulation of programmed cell death (GO:0043068)	549	5	2.77	+	1.80	0.205	1.0	GO:0043068
striated muscle tissue development (GO:0014706)	330	3	1.67	+	1.80	0.233	1.0	GO:0014706
ubiquitin-dependent protein catabolic process (GO:0006511)	550	5	2.78	+	1.80	0.205	1.0	GO:0006511
cellular response to cytokine stimulus (GO:0071345)	770	7	3.89	+	1.80	0.114	1.0	GO:0071345
negative regulation of cell activation (GO:0050866)	220	2	1.11	+	1.80	0.306	1.0	GO:0050866
positive regulation of protein metabolic process (GO:0051247)	880	8	4.45	+	1.80	0.0878	1.0	GO:0051247
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	220	2	1.11	+	1.80	0.306	1.0	GO:0043123
positive regulation of cell development (GO:0010720)	440	4	2.22	+	1.80	0.288	1.0	GO:0010720
response to peptide (GO:1901652)	884	8	4.47	+	1.79	0.0892	1.0	GO:1901652
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	1990	18	10.06	+	1.79	0.018	1.0	GO:0045935
positive regulation of multicellular organismal process (GO:0051240)	1661	15	8.39	+	1.79	0.0277	1.0	GO:0051240
DNA-templated transcription (GO:0006351)	554	5	2.8	+	1.79	0.207	1.0	GO:0006351
blood vessel morphogenesis (GO:0048514)	444	4	2.24	+	1.78	0.29	1.0	GO:0048514
visual perception (GO:0007601)	222	2	1.12	+	1.78	0.309	1.0	GO:0007601
response to ketone (GO:1901654)	223	2	1.13	+	1.77	0.311	1.0	GO:1901654
MAPK cascade (GO:0000165)	223	2	1.13	+	1.77	0.311	1.0	GO:0000165
positive regulation of lymphocyte activation (GO:0051251)	335	3	1.69	+	1.77	0.24	1.0	GO:0051251
regulation of cellular localization (GO:0060341)	1006	9	5.08	+	1.77	0.102	1.0	GO:0060341
regulation of system process (GO:0044057)	559	5	2.82	+	1.77	0.21	1.0	GO:0044057
protein modification by small protein conjugation (GO:0032446)	671	6	3.39	+	1.77	0.156	1.0	GO:0032446
regulation of protein localization (GO:0032880)	896	8	4.53	+	1.77	0.139	1.0	GO:0032880
modification-dependent protein catabolic process (GO:0019941)	561	5	2.83	+	1.76	0.211	1.0	GO:0019941
sensory perception of light stimulus (GO:0050953)	226	2	1.14	+	1.75	0.317	1.0	GO:0050953
modification-dependent macromolecule catabolic process (GO:0043632)	566	5	2.86	+	1.75	0.213	1.0	GO:0043632
proteasomal protein catabolic process (GO:0010498)	453	4	2.29	+	1.75	0.295	1.0	GO:0010498
regulation of response to biotic stimulus (GO:0002831)	567	5	2.87	+	1.75	0.214	1.0	GO:0002831
protein folding (GO:0006457)	227	2	1.15	+	1.74	0.319	1.0	GO:0006457
epidermis development (GO:0008544)	341	3	1.72	+	1.74	0.248	1.0	GO:0008544
positive regulation of immune response (GO:0050778)	683	6	3.45	+	1.74	0.162	1.0	GO:0050778
regulation of protein metabolic process (GO:0051246)	1594	14	8.06	+	1.74	0.0403	1.0	GO:0051246
skeletal system morphogenesis (GO:0048705)	230	2	1.16	+	1.72	0.324	1.0	GO:0048705
phospholipid biosynthetic process (GO:0008654)	230	2	1.16	+	1.72	0.324	1.0	GO:0008654
response to metal ion (GO:0010038)	346	3	1.75	+	1.72	0.255	1.0	GO:0010038
negative regulation of developmental process (GO:0051093)	924	8	4.67	+	1.71	0.145	1.0	GO:0051093
mRNA processing (GO:0006397)	464	4	2.34	+	1.71	0.301	1.0	GO:0006397
macromolecule biosynthetic process (GO:0009059)	2905	25	14.68	+	1.70	0.00666	1.0	GO:0009059
muscle tissue development (GO:0060537)	349	3	1.76	+	1.70	0.259	1.0	GO:0060537
negative regulation of protein metabolic process (GO:0051248)	583	5	2.95	+	1.70	0.223	1.0	GO:0051248
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1518	13	7.67	+	1.69	0.0571	1.0	GO:0045934
regulation of leukocyte activation (GO:0002694)	584	5	2.95	+	1.69	0.223	1.0	GO:0002694
glycerolipid metabolic process (GO:0046486)	351	3	1.77	+	1.69	0.262	1.0	GO:0046486
