Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
cell surface receptor signaling pathway via STAT (GO:0097696)	75	2	0.73	+	2.74	0.165	1.0	GO:0097696
regulation of cell-substrate junction organization (GO:0150116)	75	2	0.73	+	2.74	0.165	1.0	GO:0150116
regulation of miRNA transcription (GO:1902893)	75	2	0.73	+	2.74	0.165	1.0	GO:1902893
triglyceride metabolic process (GO:0006641)	76	2	0.74	+	2.71	0.169	1.0	GO:0006641
regulation of receptor internalization (GO:0002090)	76	2	0.74	+	2.71	0.169	1.0	GO:0002090
regulation of chromosome separation (GO:1905818)	76	2	0.74	+	2.71	0.169	1.0	GO:1905818
neural precursor cell proliferation (GO:0061351)	114	3	1.11	+	2.71	0.0998	1.0	GO:0061351
negative regulation of kinase activity (GO:0033673)	77	2	0.75	+	2.67	0.172	1.0	GO:0033673
positive regulation of TOR signaling (GO:0032008)	77	2	0.75	+	2.67	0.172	1.0	GO:0032008
sodium ion transmembrane transport (GO:0035725)	154	4	1.5	+	2.67	0.0636	1.0	GO:0035725
T cell proliferation (GO:0042098)	77	2	0.75	+	2.67	0.172	1.0	GO:0042098
modulation of process of another organism (GO:0035821)	116	3	1.13	+	2.66	0.104	1.0	GO:0035821
calcium ion homeostasis (GO:0055074)	233	6	2.26	+	2.65	0.0266	1.0	GO:0055074
regulation of antigen receptor-mediated signaling pathway (GO:0050854)	78	2	0.76	+	2.64	0.176	1.0	GO:0050854
multicellular organism growth (GO:0035264)	117	3	1.14	+	2.64	0.106	1.0	GO:0035264
digestion (GO:0007586)	117	3	1.14	+	2.64	0.106	1.0	GO:0007586
heart valve development (GO:0003170)	78	2	0.76	+	2.64	0.176	1.0	GO:0003170
response to UV (GO:0009411)	157	4	1.53	+	2.62	0.0673	1.0	GO:0009411
mitotic cell cycle checkpoint signaling (GO:0007093)	118	3	1.15	+	2.62	0.108	1.0	GO:0007093
regulation of lipid localization (GO:1905952)	158	4	1.54	+	2.61	0.0685	1.0	GO:1905952
chemical synaptic transmission, postsynaptic (GO:0099565)	79	2	0.77	+	2.61	0.179	1.0	GO:0099565
cilium assembly (GO:0060271)	357	9	3.47	+	2.59	0.0084	1.0	GO:0060271
regulation of immunoglobulin production (GO:0002637)	80	2	0.78	+	2.57	0.183	1.0	GO:0002637
negative regulation of chromosome organization (GO:2001251)	80	2	0.78	+	2.57	0.183	1.0	GO:2001251
metencephalon development (GO:0022037)	120	3	1.17	+	2.57	0.112	1.0	GO:0022037
adult behavior (GO:0030534)	161	4	1.56	+	2.56	0.0723	1.0	GO:0030534
isoprenoid metabolic process (GO:0006720)	121	3	1.18	+	2.55	0.114	1.0	GO:0006720
regulation of cilium assembly (GO:1902017)	81	2	0.79	+	2.54	0.186	1.0	GO:1902017
proteinogenic amino acid catabolic process (GO:0170040)	81	2	0.79	+	2.54	0.186	1.0	GO:0170040
regulation of chromosome organization (GO:0033044)	244	6	2.37	+	2.53	0.0323	1.0	GO:0033044
regulation of translation (GO:0006417)	367	9	3.57	+	2.52	0.00995	1.0	GO:0006417
muscle contraction (GO:0006936)	245	6	2.38	+	2.52	0.0329	1.0	GO:0006936
cellular oxidant detoxification (GO:0098869)	82	2	0.8	+	2.51	0.19	1.0	GO:0098869
protein stabilization (GO:0050821)	246	6	2.39	+	2.51	0.0334	1.0	GO:0050821
formation of primary germ layer (GO:0001704)	124	3	1.21	+	2.49	0.12	1.0	GO:0001704
regulation of muscle adaptation (GO:0043502)	83	2	0.81	+	2.48	0.193	1.0	GO:0043502
regulation of receptor signaling pathway via STAT (GO:1904892)	83	2	0.81	+	2.48	0.193	1.0	GO:1904892
L-amino acid catabolic process (GO:0170035)	83	2	0.81	+	2.48	0.193	1.0	GO:0170035
embryonic epithelial tube formation (GO:0001838)	125	3	1.21	+	2.47	0.122	1.0	GO:0001838
positive regulation of lipid transport (GO:0032370)	84	2	0.82	+	2.45	0.197	1.0	GO:0032370
RNA stabilization (GO:0043489)	84	2	0.82	+	2.45	0.197	1.0	GO:0043489
regulation of cardiac muscle contraction (GO:0055117)	84	2	0.82	+	2.45	0.197	1.0	GO:0055117
cellular response to toxic substance (GO:0097237)	126	3	1.22	+	2.45	0.124	1.0	GO:0097237
regulation of ossification (GO:0030278)	127	3	1.23	+	2.43	0.127	1.0	GO:0030278
regulation of translational initiation (GO:0006446)	85	2	0.83	+	2.42	0.2	1.0	GO:0006446
cellular response to amino acid stimulus (GO:0071230)	85	2	0.83	+	2.42	0.2	1.0	GO:0071230
motile cilium assembly (GO:0044458)	85	2	0.83	+	2.42	0.2	1.0	GO:0044458
endothelial cell migration (GO:0043542)	85	2	0.83	+	2.42	0.2	1.0	GO:0043542
fatty acid biosynthetic process (GO:0006633)	128	3	1.24	+	2.41	0.129	1.0	GO:0006633
hair follicle development (GO:0001942)	86	2	0.84	+	2.39	0.204	1.0	GO:0001942
regulation of miRNA metabolic process (GO:2000628)	86	2	0.84	+	2.39	0.204	1.0	GO:2000628
mRNA catabolic process (GO:0006402)	129	3	1.25	+	2.39	0.131	1.0	GO:0006402
regulation of GTPase activity (GO:0043087)	129	3	1.25	+	2.39	0.131	1.0	GO:0043087
ribonucleoside diphosphate metabolic process (GO:0009185)	86	2	0.84	+	2.39	0.204	1.0	GO:0009185
cilium organization (GO:0044782)	391	9	3.8	+	2.37	0.0146	1.0	GO:0044782
vascular transport (GO:0010232)	87	2	0.85	+	2.37	0.207	1.0	GO:0010232
organelle transport along microtubule (GO:0072384)	87	2	0.85	+	2.37	0.207	1.0	GO:0072384
eye morphogenesis (GO:0048592)	174	4	1.69	+	2.37	0.0901	1.0	GO:0048592
transport across blood-brain barrier (GO:0150104)	87	2	0.85	+	2.37	0.207	1.0	GO:0150104
negative regulation of cell growth (GO:0030308)	174	4	1.69	+	2.37	0.0901	1.0	GO:0030308
intracellular monoatomic cation homeostasis (GO:0030003)	436	10	4.24	+	2.36	0.0105	1.0	GO:0030003
striated muscle contraction (GO:0006941)	131	3	1.27	+	2.36	0.135	1.0	GO:0006941
regulation of canonical Wnt signaling pathway (GO:0060828)	262	6	2.55	+	2.36	0.0433	1.0	GO:0060828
transport along microtubule (GO:0010970)	175	4	1.7	+	2.35	0.0915	1.0	GO:0010970
glycoprotein biosynthetic process (GO:0009101)	263	6	2.56	+	2.35	0.0439	1.0	GO:0009101
dephosphorylation (GO:0016311)	132	3	1.28	+	2.34	0.138	1.0	GO:0016311
negative regulation of Wnt signaling pathway (GO:0030178)	177	4	1.72	+	2.33	0.0944	1.0	GO:0030178
epithelial tube formation (GO:0072175)	133	3	1.29	+	2.32	0.14	1.0	GO:0072175
intracellular monoatomic ion homeostasis (GO:0006873)	445	10	4.32	+	2.31	0.012	1.0	GO:0006873
regulation of hydrolase activity (GO:0051336)	178	4	1.73	+	2.31	0.0959	1.0	GO:0051336
carbohydrate derivative transport (GO:1901264)	89	2	0.86	+	2.31	0.214	1.0	GO:1901264
ketone metabolic process (GO:0042180)	89	2	0.86	+	2.31	0.214	1.0	GO:0042180
hair cycle process (GO:0022405)	89	2	0.86	+	2.31	0.214	1.0	GO:0022405
molting cycle process (GO:0022404)	89	2	0.86	+	2.31	0.214	1.0	GO:0022404
female pregnancy (GO:0007565)	178	4	1.73	+	2.31	0.0959	1.0	GO:0007565
regulation of lipid transport (GO:0032368)	134	3	1.3	+	2.30	0.142	1.0	GO:0032368
monocarboxylic acid biosynthetic process (GO:0072330)	179	4	1.74	+	2.30	0.0974	1.0	GO:0072330
inorganic ion homeostasis (GO:0098771)	448	10	4.35	+	2.30	0.0125	1.0	GO:0098771
microtubule-based transport (GO:0099111)	224	5	2.18	+	2.30	0.068	1.0	GO:0099111
neural tube closure (GO:0001843)	90	2	0.87	+	2.29	0.218	1.0	GO:0001843
pattern recognition receptor signaling pathway (GO:0002221)	135	3	1.31	+	2.29	0.144	1.0	GO:0002221
negative regulation of transferase activity (GO:0051348)	90	2	0.87	+	2.29	0.218	1.0	GO:0051348
negative regulation of translation (GO:0017148)	135	3	1.31	+	2.29	0.144	1.0	GO:0017148
lipid homeostasis (GO:0055088)	180	4	1.75	+	2.29	0.0989	1.0	GO:0055088
nucleoside diphosphate metabolic process (GO:0009132)	90	2	0.87	+	2.29	0.218	1.0	GO:0009132
negative regulation of growth (GO:0045926)	225	5	2.19	+	2.29	0.069	1.0	GO:0045926
plasma membrane bounded cell projection assembly (GO:0120031)	452	10	4.39	+	2.28	0.0133	1.0	GO:0120031
epithelial tube morphogenesis (GO:0060562)	317	7	3.08	+	2.27	0.0357	1.0	GO:0060562
positive regulation of translation (GO:0045727)	136	3	1.32	+	2.27	0.147	1.0	GO:0045727
negative regulation of DNA metabolic process (GO:0051053)	136	3	1.32	+	2.27	0.147	1.0	GO:0051053
cellular response to UV (GO:0034644)	91	2	0.88	+	2.26	0.221	1.0	GO:0034644
tube closure (GO:0060606)	91	2	0.88	+	2.26	0.221	1.0	GO:0060606
response to ethanol (GO:0045471)	137	3	1.33	+	2.25	0.149	1.0	GO:0045471
negative regulation of epithelial cell proliferation (GO:0050680)	137	3	1.33	+	2.25	0.149	1.0	GO:0050680
multicellular organismal-level chemical homeostasis (GO:0140962)	92	2	0.89	+	2.24	0.225	1.0	GO:0140962
positive regulation of neuron differentiation (GO:0045666)	92	2	0.89	+	2.24	0.225	1.0	GO:0045666
regulation of fibroblast proliferation (GO:0048145)	92	2	0.89	+	2.24	0.225	1.0	GO:0048145
regulation of mitotic metaphase/anaphase transition (GO:0030071)	92	2	0.89	+	2.24	0.225	1.0	GO:0030071
positive regulation of lipid metabolic process (GO:0045834)	138	3	1.34	+	2.24	0.151	1.0	GO:0045834
proton transmembrane transport (GO:1902600)	185	4	1.8	+	2.22	0.107	1.0	GO:1902600
modified amino acid metabolic process (GO:0006575)	185	4	1.8	+	2.22	0.107	1.0	GO:0006575
organelle fusion (GO:0048284)	139	3	1.35	+	2.22	0.153	1.0	GO:0048284
muscle organ development (GO:0007517)	325	7	3.16	+	2.22	0.04	1.0	GO:0007517
cellular response to acid chemical (GO:0071229)	93	2	0.9	+	2.21	0.229	1.0	GO:0071229
cell projection assembly (GO:0030031)	465	10	4.52	+	2.21	0.0159	1.0	GO:0030031
kidney epithelium development (GO:0072073)	140	3	1.36	+	2.21	0.156	1.0	GO:0072073
RNA localization (GO:0006403)	187	4	1.82	+	2.20	0.11	1.0	GO:0006403
nephron development (GO:0072006)	141	3	1.37	+	2.19	0.158	1.0	GO:0072006
cell-cell junction organization (GO:0045216)	188	4	1.83	+	2.19	0.111	1.0	GO:0045216
response to xenobiotic stimulus (GO:0009410)	423	9	4.11	+	2.19	0.0229	1.0	GO:0009410
fatty acid transport (GO:0015908)	94	2	0.91	+	2.19	0.232	1.0	GO:0015908
monoatomic cation homeostasis (GO:0055080)	518	11	5.03	+	2.19	0.0187	1.0	GO:0055080
fatty acid metabolic process (GO:0006631)	331	7	3.22	+	2.18	0.0434	1.0	GO:0006631
regulation of reactive oxygen species metabolic process (GO:2000377)	142	3	1.38	+	2.17	0.16	1.0	GO:2000377
alpha-amino acid catabolic process (GO:1901606)	95	2	0.92	+	2.17	0.236	1.0	GO:1901606
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	95	2	0.92	+	2.17	0.236	1.0	GO:1902099
regulation of blood vessel endothelial cell migration (GO:0043535)	95	2	0.92	+	2.17	0.236	1.0	GO:0043535
determination of bilateral symmetry (GO:0009855)	143	3	1.39	+	2.16	0.163	1.0	GO:0009855
specification of symmetry (GO:0009799)	143	3	1.39	+	2.16	0.163	1.0	GO:0009799
response to ionizing radiation (GO:0010212)	144	3	1.4	+	2.14	0.165	1.0	GO:0010212
endosome organization (GO:0007032)	96	2	0.93	+	2.14	0.239	1.0	GO:0007032
calcium ion transmembrane import into cytosol (GO:0097553)	96	2	0.93	+	2.14	0.239	1.0	GO:0097553
monoatomic ion homeostasis (GO:0050801)	529	11	5.14	+	2.14	0.02	1.0	GO:0050801
response to endoplasmic reticulum stress (GO:0034976)	241	5	2.34	+	2.13	0.0866	1.0	GO:0034976
striated muscle tissue development (GO:0014706)	339	7	3.29	+	2.12	0.0483	1.0	GO:0014706
smoothened signaling pathway (GO:0007224)	97	2	0.94	+	2.12	0.243	1.0	GO:0007224
primary neural tube formation (GO:0014020)	97	2	0.94	+	2.12	0.243	1.0	GO:0014020
protein K48-linked ubiquitination (GO:0070936)	97	2	0.94	+	2.12	0.243	1.0	GO:0070936
morphogenesis of an epithelium (GO:0002009)	486	10	4.72	+	2.12	0.029	1.0	GO:0002009
translation (GO:0006412)	391	8	3.8	+	2.11	0.0589	1.0	GO:0006412
negative regulation of RNA catabolic process (GO:1902369)	98	2	0.95	+	2.10	0.247	1.0	GO:1902369
mitochondrial gene expression (GO:0140053)	147	3	1.43	+	2.10	0.172	1.0	GO:0140053
dorsal/ventral pattern formation (GO:0009953)	98	2	0.95	+	2.10	0.247	1.0	GO:0009953
cardiac muscle cell differentiation (GO:0055007)	98	2	0.95	+	2.10	0.247	1.0	GO:0055007
central nervous system neuron development (GO:0021954)	98	2	0.95	+	2.10	0.247	1.0	GO:0021954
lymphocyte differentiation (GO:0030098)	295	6	2.87	+	2.09	0.0687	1.0	GO:0030098
RNA catabolic process (GO:0006401)	197	4	1.91	+	2.09	0.126	1.0	GO:0006401
regulation of calcium ion transmembrane transport (GO:1903169)	148	3	1.44	+	2.09	0.175	1.0	GO:1903169
DNA biosynthetic process (GO:0071897)	99	2	0.96	+	2.08	0.25	1.0	GO:0071897
multi-organism reproductive process (GO:0044703)	198	4	1.92	+	2.08	0.128	1.0	GO:0044703
cellular response to xenobiotic stimulus (GO:0071466)	198	4	1.92	+	2.08	0.128	1.0	GO:0071466
cardiac muscle tissue development (GO:0048738)	198	4	1.92	+	2.08	0.128	1.0	GO:0048738
morphogenesis of embryonic epithelium (GO:0016331)	149	3	1.45	+	2.07	0.177	1.0	GO:0016331
regulation of actin polymerization or depolymerization (GO:0008064)	149	3	1.45	+	2.07	0.177	1.0	GO:0008064
muscle system process (GO:0003012)	300	6	2.92	+	2.06	0.0732	1.0	GO:0003012
negative regulation of cell migration (GO:0030336)	300	6	2.92	+	2.06	0.0732	1.0	GO:0030336
positive regulation of lipid localization (GO:1905954)	100	2	0.97	+	2.06	0.254	1.0	GO:1905954
axis specification (GO:0009798)	100	2	0.97	+	2.06	0.254	1.0	GO:0009798
cytoskeleton-dependent intracellular transport (GO:0030705)	200	4	1.94	+	2.06	0.131	1.0	GO:0030705
DNA damage checkpoint signaling (GO:0000077)	100	2	0.97	+	2.06	0.254	1.0	GO:0000077
regulation of TORC1 signaling (GO:1903432)	100	2	0.97	+	2.06	0.254	1.0	GO:1903432
protein-DNA complex assembly (GO:0065004)	201	4	1.95	+	2.05	0.133	1.0	GO:0065004
signal transduction in response to DNA damage (GO:0042770)	151	3	1.47	+	2.04	0.182	1.0	GO:0042770
protein tetramerization (GO:0051262)	101	2	0.98	+	2.04	0.257	1.0	GO:0051262
response to alkaloid (GO:0043279)	101	2	0.98	+	2.04	0.257	1.0	GO:0043279
hormone-mediated signaling pathway (GO:0009755)	152	3	1.48	+	2.03	0.184	1.0	GO:0009755
regulation of actin filament length (GO:0030832)	152	3	1.48	+	2.03	0.184	1.0	GO:0030832
skeletal muscle tissue development (GO:0007519)	152	3	1.48	+	2.03	0.184	1.0	GO:0007519
glycerolipid metabolic process (GO:0046486)	355	7	3.45	+	2.03	0.0892	1.0	GO:0046486
B cell activation (GO:0042113)	203	4	1.97	+	2.03	0.136	1.0	GO:0042113
post-Golgi vesicle-mediated transport (GO:0006892)	102	2	0.99	+	2.02	0.261	1.0	GO:0006892
regulation of gliogenesis (GO:0014013)	102	2	0.99	+	2.02	0.261	1.0	GO:0014013
post-transcriptional regulation of gene expression (GO:0010608)	510	10	4.96	+	2.02	0.0343	1.0	GO:0010608
innate immune response-activating signaling pathway (GO:0002758)	153	3	1.49	+	2.02	0.187	1.0	GO:0002758
muscle tissue development (GO:0060537)	358	7	3.48	+	2.01	0.0905	1.0	GO:0060537
kidney development (GO:0001822)	307	6	2.98	+	2.01	0.129	1.0	GO:0001822
regulation of TOR signaling (GO:0032006)	154	3	1.5	+	2.00	0.189	1.0	GO:0032006
cell cycle checkpoint signaling (GO:0000075)	154	3	1.5	+	2.00	0.189	1.0	GO:0000075
negative regulation of catalytic activity (GO:0043086)	154	3	1.5	+	2.00	0.189	1.0	GO:0043086
negative regulation of leukocyte proliferation (GO:0070664)	103	2	1.0	+	2.00	0.265	1.0	GO:0070664
intracellular receptor signaling pathway (GO:0030522)	206	4	2.0	+	2.00	0.141	1.0	GO:0030522
steroid metabolic process (GO:0008202)	258	5	2.51	+	1.99	0.108	1.0	GO:0008202
phospholipid metabolic process (GO:0006644)	363	7	3.53	+	1.98	0.0927	1.0	GO:0006644
regulation of striated muscle contraction (GO:0006942)	104	2	1.01	+	1.98	0.268	1.0	GO:0006942
positive regulation of chromosome organization (GO:2001252)	104	2	1.01	+	1.98	0.268	1.0	GO:2001252
multi-multicellular organism process (GO:0044706)	208	4	2.02	+	1.98	0.145	1.0	GO:0044706
dicarboxylic acid metabolic process (GO:0043648)	104	2	1.01	+	1.98	0.268	1.0	GO:0043648
negative regulation of mitotic cell cycle (GO:0045930)	208	4	2.02	+	1.98	0.145	1.0	GO:0045930
animal organ morphogenesis (GO:0009887)	995	19	9.67	+	1.96	0.00445	1.0	GO:0009887
camera-type eye development (GO:0043010)	367	7	3.57	+	1.96	0.0947	1.0	GO:0043010
negative regulation of cell motility (GO:2000146)	315	6	3.06	+	1.96	0.133	1.0	GO:2000146
neural tube formation (GO:0001841)	105	2	1.02	+	1.96	0.272	1.0	GO:0001841
leukocyte homeostasis (GO:0001776)	105	2	1.02	+	1.96	0.272	1.0	GO:0001776
spindle assembly (GO:0051225)	105	2	1.02	+	1.96	0.272	1.0	GO:0051225
chemical homeostasis (GO:0048878)	946	18	9.19	+	1.96	0.00597	1.0	GO:0048878
myeloid cell homeostasis (GO:0002262)	158	3	1.54	+	1.95	0.199	1.0	GO:0002262
renal system development (GO:0072001)	318	6	3.09	+	1.94	0.134	1.0	GO:0072001
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	106	2	1.03	+	1.94	0.275	1.0	GO:0090100
RNA transport (GO:0050658)	159	3	1.55	+	1.94	0.202	1.0	GO:0050658
nucleic acid transport (GO:0050657)	159	3	1.55	+	1.94	0.202	1.0	GO:0050657
intracellular chemical homeostasis (GO:0055082)	585	11	5.69	+	1.93	0.0313	1.0	GO:0055082
hormone metabolic process (GO:0042445)	213	4	2.07	+	1.93	0.154	1.0	GO:0042445
negative regulation of mitotic cell cycle phase transition (GO:1901991)	160	3	1.55	+	1.93	0.204	1.0	GO:1901991
nuclear receptor-mediated signaling pathway (GO:0141193)	107	2	1.04	+	1.92	0.279	1.0	GO:0141193
canonical Wnt signaling pathway (GO:0060070)	107	2	1.04	+	1.92	0.279	1.0	GO:0060070
regulation of sister chromatid segregation (GO:0033045)	107	2	1.04	+	1.92	0.279	1.0	GO:0033045
biomineral tissue development (GO:0031214)	107	2	1.04	+	1.92	0.279	1.0	GO:0031214
hair cycle (GO:0042633)	107	2	1.04	+	1.92	0.279	1.0	GO:0042633
regulation of BMP signaling pathway (GO:0030510)	107	2	1.04	+	1.92	0.279	1.0	GO:0030510
molting cycle (GO:0042303)	107	2	1.04	+	1.92	0.279	1.0	GO:0042303
establishment of RNA localization (GO:0051236)	161	3	1.56	+	1.92	0.207	1.0	GO:0051236
positive regulation of endocytosis (GO:0045807)	161	3	1.56	+	1.92	0.207	1.0	GO:0045807
regulation of heart contraction (GO:0008016)	215	4	2.09	+	1.91	0.158	1.0	GO:0008016
endosomal transport (GO:0016197)	269	5	2.61	+	1.91	0.193	1.0	GO:0016197
hindbrain development (GO:0030902)	162	3	1.57	+	1.91	0.209	1.0	GO:0030902
negative regulation of protein phosphorylation (GO:0001933)	108	2	1.05	+	1.91	0.283	1.0	GO:0001933
glycerolipid biosynthetic process (GO:0045017)	216	4	2.1	+	1.91	0.159	1.0	GO:0045017
inorganic ion import across plasma membrane (GO:0099587)	108	2	1.05	+	1.91	0.283	1.0	GO:0099587
positive regulation of canonical Wnt signaling pathway (GO:0090263)	108	2	1.05	+	1.91	0.283	1.0	GO:0090263
inorganic cation import across plasma membrane (GO:0098659)	108	2	1.05	+	1.91	0.283	1.0	GO:0098659
amino acid catabolic process (GO:0009063)	108	2	1.05	+	1.91	0.283	1.0	GO:0009063
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	108	2	1.05	+	1.91	0.283	1.0	GO:0010389
regulation of fatty acid metabolic process (GO:0019217)	109	2	1.06	+	1.89	0.286	1.0	GO:0019217
spinal cord development (GO:0021510)	109	2	1.06	+	1.89	0.286	1.0	GO:0021510
regulation of heart rate (GO:0002027)	109	2	1.06	+	1.89	0.286	1.0	GO:0002027
peptidyl-lysine modification (GO:0018205)	109	2	1.06	+	1.89	0.286	1.0	GO:0018205
DNA integrity checkpoint signaling (GO:0031570)	109	2	1.06	+	1.89	0.286	1.0	GO:0031570
reactive oxygen species metabolic process (GO:0072593)	109	2	1.06	+	1.89	0.286	1.0	GO:0072593
tissue morphogenesis (GO:0048729)	605	11	5.88	+	1.87	0.0525	1.0	GO:0048729
glycoprotein metabolic process (GO:0009100)	331	6	3.22	+	1.87	0.143	1.0	GO:0009100
protein-DNA complex organization (GO:0071824)	221	4	2.15	+	1.86	0.169	1.0	GO:0071824
neural tube development (GO:0021915)	166	3	1.61	+	1.86	0.219	1.0	GO:0021915
skeletal muscle organ development (GO:0060538)	166	3	1.61	+	1.86	0.219	1.0	GO:0060538
nucleic acid catabolic process (GO:0141188)	222	4	2.16	+	1.85	0.171	1.0	GO:0141188
negative regulation of locomotion (GO:0040013)	333	6	3.24	+	1.85	0.145	1.0	GO:0040013
response to light stimulus (GO:0009416)	333	6	3.24	+	1.85	0.145	1.0	GO:0009416
visual perception (GO:0007601)	223	4	2.17	+	1.85	0.173	1.0	GO:0007601
actin filament organization (GO:0007015)	280	5	2.72	+	1.84	0.202	1.0	GO:0007015
response to alcohol (GO:0097305)	280	5	2.72	+	1.84	0.202	1.0	GO:0097305
import across plasma membrane (GO:0098739)	169	3	1.64	+	1.83	0.227	1.0	GO:0098739
chloride transmembrane transport (GO:1902476)	113	2	1.1	+	1.82	0.301	1.0	GO:1902476
cardiac septum development (GO:0003279)	113	2	1.1	+	1.82	0.301	1.0	GO:0003279
regulation of Wnt signaling pathway (GO:0030111)	340	6	3.3	+	1.82	0.15	1.0	GO:0030111
tissue development (GO:0009888)	1814	32	17.63	+	1.82	0.000958	1.0	GO:0009888
sensory perception of light stimulus (GO:0050953)	227	4	2.21	+	1.81	0.288	1.0	GO:0050953
glycerophospholipid metabolic process (GO:0006650)	284	5	2.76	+	1.81	0.205	1.0	GO:0006650
positive regulation of nervous system development (GO:0051962)	284	5	2.76	+	1.81	0.205	1.0	GO:0051962
apoptotic signaling pathway (GO:0097190)	341	6	3.31	+	1.81	0.151	1.0	GO:0097190
regulation of protein stability (GO:0031647)	398	7	3.87	+	1.81	0.114	1.0	GO:0031647
positive regulation of neurogenesis (GO:0050769)	228	4	2.22	+	1.81	0.289	1.0	GO:0050769
skin development (GO:0043588)	286	5	2.78	+	1.80	0.207	1.0	GO:0043588
microtubule-based movement (GO:0007018)	458	8	4.45	+	1.80	0.0902	1.0	GO:0007018
morphogenesis of a branching epithelium (GO:0061138)	172	3	1.67	+	1.79	0.234	1.0	GO:0061138
disruption of cell in another organism (GO:0141061)	115	2	1.12	+	1.79	0.308	1.0	GO:0141061
positive regulation of cell junction assembly (GO:1901890)	115	2	1.12	+	1.79	0.308	1.0	GO:1901890
cellular response to light stimulus (GO:0071482)	115	2	1.12	+	1.79	0.308	1.0	GO:0071482
killing of cells of another organism (GO:0031640)	115	2	1.12	+	1.79	0.308	1.0	GO:0031640
carboxylic acid biosynthetic process (GO:0046394)	288	5	2.8	+	1.79	0.209	1.0	GO:0046394
gastrulation (GO:0007369)	173	3	1.68	+	1.78	0.237	1.0	GO:0007369
dendrite development (GO:0016358)	116	2	1.13	+	1.77	0.311	1.0	GO:0016358
regulatory ncRNA-mediated gene silencing (GO:0031047)	116	2	1.13	+	1.77	0.311	1.0	GO:0031047
nicotinamide nucleotide metabolic process (GO:0046496)	116	2	1.13	+	1.77	0.311	1.0	GO:0046496
cell population proliferation (GO:0008283)	755	13	7.34	+	1.77	0.0543	1.0	GO:0008283
axon guidance (GO:0007411)	233	4	2.26	+	1.77	0.293	1.0	GO:0007411
organic acid biosynthetic process (GO:0016053)	292	5	2.84	+	1.76	0.213	1.0	GO:0016053
monocarboxylic acid metabolic process (GO:0032787)	526	9	5.11	+	1.76	0.107	1.0	GO:0032787
neuron projection guidance (GO:0097485)	234	4	2.27	+	1.76	0.294	1.0	GO:0097485
female sex differentiation (GO:0046660)	117	2	1.14	+	1.76	0.315	1.0	GO:0046660
extrinsic apoptotic signaling pathway (GO:0097191)	117	2	1.14	+	1.76	0.315	1.0	GO:0097191
cellular homeostasis (GO:0019725)	703	12	6.83	+	1.76	0.0499	1.0	GO:0019725
cellular response to radiation (GO:0071478)	176	3	1.71	+	1.75	0.245	1.0	GO:0071478
muscle structure development (GO:0061061)	533	9	5.18	+	1.74	0.109	1.0	GO:0061061
regulation of organelle assembly (GO:1902115)	237	4	2.3	+	1.74	0.297	1.0	GO:1902115
disruption of anatomical structure in another organism (GO:0141060)	119	2	1.16	+	1.73	0.322	1.0	GO:0141060
regulation of mitotic nuclear division (GO:0007088)	119	2	1.16	+	1.73	0.322	1.0	GO:0007088
organic acid metabolic process (GO:0006082)	833	14	8.1	+	1.73	0.0445	1.0	GO:0006082
lymphocyte proliferation (GO:0046651)	119	2	1.16	+	1.73	0.322	1.0	GO:0046651
activation of innate immune response (GO:0002218)	179	3	1.74	+	1.72	0.253	1.0	GO:0002218
blood vessel development (GO:0001568)	537	9	5.22	+	1.72	0.111	1.0	GO:0001568
eye development (GO:0001654)	419	7	4.07	+	1.72	0.131	1.0	GO:0001654
epithelium development (GO:0060429)	1139	19	11.07	+	1.72	0.0192	1.0	GO:0060429
regulation of signal transduction by p53 class mediator (GO:1901796)	120	2	1.17	+	1.71	0.326	1.0	GO:1901796
negative regulation of phosphorylation (GO:0042326)	120	2	1.17	+	1.71	0.326	1.0	GO:0042326
developmental maturation (GO:0021700)	302	5	2.93	+	1.70	0.223	1.0	GO:0021700
visual system development (GO:0150063)	423	7	4.11	+	1.70	0.135	1.0	GO:0150063
regulation of cell cycle G2/M phase transition (GO:1902749)	121	2	1.18	+	1.70	0.329	1.0	GO:1902749
regulation of receptor-mediated endocytosis (GO:0048259)	121	2	1.18	+	1.70	0.329	1.0	GO:0048259
response to amino acid (GO:0043200)	121	2	1.18	+	1.70	0.329	1.0	GO:0043200
morphogenesis of a branching structure (GO:0001763)	182	3	1.77	+	1.70	0.26	1.0	GO:0001763
regulation of carbohydrate metabolic process (GO:0006109)	182	3	1.77	+	1.70	0.26	1.0	GO:0006109
cartilage development (GO:0051216)	182	3	1.77	+	1.70	0.26	1.0	GO:0051216
negative regulation of inflammatory response (GO:0050728)	182	3	1.77	+	1.70	0.26	1.0	GO:0050728
central nervous system neuron differentiation (GO:0021953)	243	4	2.36	+	1.69	0.304	1.0	GO:0021953
single fertilization (GO:0007338)	183	3	1.78	+	1.69	0.263	1.0	GO:0007338
regulation of protein-containing complex assembly (GO:0043254)	427	7	4.15	+	1.69	0.202	1.0	GO:0043254
double-strand break repair via homologous recombination (GO:0000724)	122	2	1.19	+	1.69	0.333	1.0	GO:0000724
embryonic morphogenesis (GO:0048598)	610	10	5.93	+	1.69	0.092	1.0	GO:0048598
