GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0043408	regulation of MAPK cascade	668	2	1.54	1.0000	1
GO:0043549	regulation of kinase activity	531	3	1.22	1.0000	1
GO:0045637	regulation of myeloid cell differentiation	218	2	0.5	1.0000	1
GO:0097061	dendritic spine organization	81	3	0.19	1.0000	1
GO:0030162	regulation of proteolysis	599	3	1.38	1.0000	1
GO:0030163	protein catabolic process	992	4	2.28	1.0000	1
GO:0007423	sensory organ development	591	3	1.36	1.0000	1
GO:0048666	neuron development	1154	5	2.66	1.0000	1
GO:0043067	regulation of programmed cell death	1553	3	3.57	1.0000	1
GO:0010467	gene expression	7028	10	16.17	1.0000	1
GO:0010468	regulation of gene expression	5391	7	12.41	1.0000	1
GO:0030029	actin filament-based process	820	2	1.89	1.0000	1
GO:0043069	negative regulation of programmed cell death	934	2	2.15	1.0000	1
GO:0051310	metaphase chromosome alignment	99	2	0.23	1.0000	1
GO:0007411	axon guidance	234	2	0.54	1.0000	1
GO:0009653	anatomical structure morphogenesis	2751	8	6.33	1.0000	1
GO:0033554	cellular response to stress	1830	6	4.21	1.0000	1
GO:0007417	central nervous system development	1032	3	2.38	1.0000	1
GO:0009117	nucleotide metabolic process	597	2	1.37	1.0000	1
GO:0071417	cellular response to organonitrogen compound	620	2	1.43	1.0000	1
GO:0006259	DNA metabolic process	1028	2	2.37	1.0000	1
GO:0050000	chromosome localization	119	2	0.27	1.0000	1
GO:0030182	neuron differentiation	1423	5	3.28	1.0000	1
GO:0046483	heterocycle metabolic process	6242	11	14.37	1.0000	1
GO:0043085	positive regulation of catalytic activity	878	3	2.02	1.0000	1
GO:0051345	positive regulation of hydrolase activity	480	2	1.1	1.0000	1
GO:0043087	regulation of GTPase activity	297	2	0.68	1.0000	1
GO:0051347	positive regulation of transferase activity	376	2	0.87	1.0000	1
GO:0046907	intracellular transport	1349	2	3.1	1.0000	1
GO:0030031	cell projection assembly	596	4	1.37	1.0000	1
GO:0051336	regulation of hydrolase activity	743	3	1.71	1.0000	1
GO:0030036	actin cytoskeleton organization	722	2	1.66	1.0000	1
GO:0051338	regulation of transferase activity	637	3	1.47	1.0000	1
GO:0051960	regulation of nervous system development	468	3	1.08	1.0000	1
GO:0051962	positive regulation of nervous system development	294	2	0.68	1.0000	1
GO:0010562	positive regulation of phosphorus metabolic process	702	2	1.62	1.0000	1
GO:0031323	regulation of cellular metabolic process	6541	8	15.05	1.0000	1
GO:0031324	negative regulation of cellular metabolic process	3126	5	7.19	1.0000	1
GO:0010564	regulation of cell cycle process	744	2	1.71	1.0000	1
GO:0031325	positive regulation of cellular metabolic process	3422	6	7.88	1.0000	1
GO:0031326	regulation of cellular biosynthetic process	5650	7	13	1.0000	1
GO:0031327	negative regulation of cellular biosynthetic process	2717	5	6.25	1.0000	1
GO:0009628	response to abiotic stimulus	1131	5	2.6	1.0000	1
GO:0031328	positive regulation of cellular biosynthetic process	2685	5	6.18	1.0000	1
GO:0060255	regulation of macromolecule metabolic process	6529	11	15.03	1.0000	1
GO:0010556	regulation of macromolecule biosynthetic process	5519	7	12.7	1.0000	1
GO:0007517	muscle organ development	359	2	0.83	1.0000	1
GO:0010557	positive regulation of macromolecule biosynthetic process	2598	5	5.98	1.0000	1
GO:0010558	negative regulation of macromolecule biosynthetic process	2666	5	6.14	1.0000	1
GO:0009100	glycoprotein metabolic process	386	2	0.89	1.0000	1
GO:0170040	proteinogenic amino acid catabolic process	57	2	0.13	1.0000	1
GO:2001141	regulation of RNA biosynthetic process	3425	5	7.88	1.0000	1
GO:0030001	metal ion transport	887	3	2.04	1.0000	1
GO:0022603	regulation of anatomical structure morphogenesis	906	2	2.09	1.0000	1
GO:0043043	peptide biosynthetic process	772	3	1.78	1.0000	1
GO:0051303	establishment of chromosome localization	111	2	0.26	1.0000	1
GO:0060284	regulation of cell development	853	4	1.96	1.0000	1
GO:0090304	nucleic acid metabolic process	5510	8	12.68	1.0000	1
GO:0022604	regulation of cell morphogenesis	245	2	0.56	1.0000	1
GO:0031344	regulation of cell projection organization	676	4	1.56	1.0000	1
GO:0031345	negative regulation of cell projection organization	201	2	0.46	1.0000	1
GO:1903706	regulation of hemopoiesis	424	2	0.98	1.0000	1
GO:0048646	anatomical structure formation involved in morphogenesis	1270	3	2.92	1.0000	1
GO:0031346	positive regulation of cell projection organization	360	3	0.83	1.0000	1
GO:0022607	cellular component assembly	3082	12	7.09	1.0000	1
GO:0031347	regulation of defense response	828	2	1.91	1.0000	1
GO:0007409	axonogenesis	454	2	1.04	1.0000	1
GO:0043170	macromolecule metabolic process	9918	21	22.83	1.0000	1
GO:1902531	regulation of intracellular signal transduction	1827	4	4.2	1.0000	1
GO:1902532	negative regulation of intracellular signal transduction	591	2	1.36	1.0000	1
GO:0170033	L-amino acid metabolic process	162	2	0.37	1.0000	1
GO:0170035	L-amino acid catabolic process	61	2	0.14	1.0000	1
GO:0170039	proteinogenic amino acid metabolic process	146	2	0.34	1.0000	1
GO:0051924	regulation of calcium ion transport	247	2	0.57	1.0000	1
GO:0061564	axon development	520	2	1.2	1.0000	1
GO:0106027	neuron projection organization	92	3	0.21	1.0000	1
GO:0051928	positive regulation of calcium ion transport	117	2	0.27	1.0000	1
GO:0019752	carboxylic acid metabolic process	904	2	2.08	1.0000	1
GO:0098813	nuclear chromosome segregation	315	2	0.72	1.0000	1
GO:0035295	tube development	1173	4	2.7	1.0000	1
GO:0045216	cell-cell junction organization	213	2	0.49	1.0000	1
GO:0016358	dendrite development	235	3	0.54	1.0000	1
GO:0007059	chromosome segregation	420	2	0.97	1.0000	1
GO:0072359	circulatory system development	1229	5	2.83	1.0000	1
GO:0009605	response to external stimulus	2747	8	6.32	1.0000	1
GO:0140546	defense response to symbiont	1113	3	2.56	1.0000	1
GO:0009607	response to biotic stimulus	1575	3	3.62	1.0000	1
GO:0007507	heart development	618	2	1.42	1.0000	1
GO:0043687	post-translational protein modification	1002	3	2.31	1.0000	1
GO:0048609	multicellular organismal reproductive process	924	3	2.13	1.0000	1
GO:0043009	chordate embryonic development	659	3	1.52	1.0000	1
GO:0009260	ribonucleotide biosynthetic process	224	2	0.52	1.0000	1
GO:0007165	signal transduction	5991	18	13.79	1.0000	1
GO:0007166	cell surface receptor signaling pathway	2818	6	6.49	1.0000	1
GO:0006790	sulfur compound metabolic process	324	2	0.75	1.0000	1
GO:0007010	cytoskeleton organization	1505	3	3.46	1.0000	1
GO:0006793	phosphorus metabolic process	2576	8	5.93	1.0000	1
GO:0007154	cell communication	6565	20	15.11	1.0000	1
GO:0098916	anterograde trans-synaptic signaling	748	4	1.72	1.0000	1
GO:0006796	phosphate-containing compound metabolic process	2550	8	5.87	1.0000	1
GO:0007017	microtubule-based process	938	3	2.16	1.0000	1
GO:0009259	ribonucleotide metabolic process	464	2	1.07	1.0000	1
GO:0000819	sister chromatid segregation	228	2	0.52	1.0000	1
GO:0000302	response to reactive oxygen species	202	2	0.46	1.0000	1
GO:0033043	regulation of organelle organization	1179	3	2.71	1.0000	1
GO:0033044	regulation of chromosome organization	247	2	0.57	1.0000	1
GO:0048285	organelle fission	491	3	1.13	1.0000	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248	2	0.57	1.0000	1
GO:0034330	cell junction organization	765	4	1.76	1.0000	1
GO:0033036	macromolecule localization	2992	5	6.89	1.0000	1
GO:0061061	muscle structure development	708	2	1.63	1.0000	1
GO:0070727	cellular macromolecule localization	2507	5	5.77	1.0000	1
GO:0023051	regulation of signaling	3539	9	8.14	1.0000	1
GO:0023052	signaling	6473	19	14.9	1.0000	1
GO:0018193	peptidyl-amino acid modification	855	5	1.97	1.0000	1
GO:0021953	central nervous system neuron differentiation	178	2	0.41	1.0000	1
GO:0006753	nucleoside phosphate metabolic process	605	2	1.39	1.0000	1
GO:0140014	mitotic nuclear division	276	2	0.64	1.0000	1
GO:0023056	positive regulation of signaling	1808	4	4.16	1.0000	1
GO:0023057	negative regulation of signaling	1484	5	3.42	1.0000	1
GO:1905097	regulation of guanyl-nucleotide exchange factor activity	7	2	0.02	1.0000	1
GO:1902680	positive regulation of RNA biosynthetic process	1683	4	3.87	1.0000	1
GO:0043603	amide metabolic process	1228	6	2.83	1.0000	1
GO:0043604	amide biosynthetic process	907	4	2.09	1.0000	1
GO:0032787	monocarboxylic acid metabolic process	635	2	1.46	1.0000	1
GO:0035249	synaptic transmission, glutamatergic	113	2	0.26	1.0000	1
GO:0048232	male gamete generation	651	2	1.5	1.0000	1
GO:0032774	RNA biosynthetic process	3559	5	8.19	1.0000	1
GO:0010035	response to inorganic substance	532	2	1.22	1.0000	1
GO:0035239	tube morphogenesis	957	3	2.2	1.0000	1
GO:1902679	negative regulation of RNA biosynthetic process	1277	3	2.94	1.0000	1
