Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
response to chemokine (GO:1990868)	89	2	0.87	+	2.30	0.216	1.0	GO:1990868
ketone metabolic process (GO:0042180)	89	2	0.87	+	2.30	0.216	1.0	GO:0042180
regulation of endothelial cell proliferation (GO:0001936)	134	3	1.31	+	2.29	0.144	1.0	GO:0001936
vesicle-mediated transport to the plasma membrane (GO:0098876)	134	3	1.31	+	2.29	0.144	1.0	GO:0098876
nucleosome assembly (GO:0006334)	90	2	0.88	+	2.28	0.22	1.0	GO:0006334
response to glucocorticoid (GO:0051384)	136	3	1.33	+	2.26	0.148	1.0	GO:0051384
mesonephros development (GO:0001823)	91	2	0.89	+	2.25	0.223	1.0	GO:0001823
regulation of insulin secretion (GO:0050796)	182	4	1.78	+	2.25	0.103	1.0	GO:0050796
amino acid transport (GO:0006865)	137	3	1.34	+	2.24	0.15	1.0	GO:0006865
calcium ion transport (GO:0006816)	276	6	2.7	+	2.23	0.0542	1.0	GO:0006816
microtubule bundle formation (GO:0001578)	138	3	1.35	+	2.23	0.153	1.0	GO:0001578
phenol-containing compound metabolic process (GO:0018958)	93	2	0.91	+	2.20	0.23	1.0	GO:0018958
energy homeostasis (GO:0097009)	93	2	0.91	+	2.20	0.23	1.0	GO:0097009
kidney epithelium development (GO:0072073)	140	3	1.37	+	2.19	0.157	1.0	GO:0072073
nephron development (GO:0072006)	141	3	1.38	+	2.18	0.16	1.0	GO:0072006
digestive tract development (GO:0048565)	141	3	1.38	+	2.18	0.16	1.0	GO:0048565
cellular response to decreased oxygen levels (GO:0036294)	141	3	1.38	+	2.18	0.16	1.0	GO:0036294
regulation of DNA recombination (GO:0000018)	141	3	1.38	+	2.18	0.16	1.0	GO:0000018
neural crest cell differentiation (GO:0014033)	94	2	0.92	+	2.18	0.234	1.0	GO:0014033
leukocyte proliferation (GO:0070661)	142	3	1.39	+	2.16	0.162	1.0	GO:0070661
regulation of hormone levels (GO:0010817)	569	12	5.56	+	2.16	0.0138	1.0	GO:0010817
alpha-amino acid catabolic process (GO:1901606)	95	2	0.93	+	2.16	0.238	1.0	GO:1901606
purine nucleotide catabolic process (GO:0006195)	95	2	0.93	+	2.16	0.238	1.0	GO:0006195
regulation of blood vessel endothelial cell migration (GO:0043535)	95	2	0.93	+	2.16	0.238	1.0	GO:0043535
negative regulation of locomotion (GO:0040013)	333	7	3.25	+	2.15	0.0456	1.0	GO:0040013
regulation of system process (GO:0044057)	573	12	5.6	+	2.14	0.0142	1.0	GO:0044057
regulation of muscle cell differentiation (GO:0051147)	144	3	1.41	+	2.13	0.167	1.0	GO:0051147
phosphatidylinositol metabolic process (GO:0046488)	144	3	1.41	+	2.13	0.167	1.0	GO:0046488
cell recognition (GO:0008037)	144	3	1.41	+	2.13	0.167	1.0	GO:0008037
Golgi organization (GO:0007030)	145	3	1.42	+	2.12	0.169	1.0	GO:0007030
alcohol biosynthetic process (GO:0046165)	97	2	0.95	+	2.11	0.245	1.0	GO:0046165
regulation of neural precursor cell proliferation (GO:2000177)	97	2	0.95	+	2.11	0.245	1.0	GO:2000177
post-embryonic development (GO:0009791)	97	2	0.95	+	2.11	0.245	1.0	GO:0009791
hormone secretion (GO:0046879)	97	2	0.95	+	2.11	0.245	1.0	GO:0046879
female gonad development (GO:0008585)	97	2	0.95	+	2.11	0.245	1.0	GO:0008585
spermatid development (GO:0007286)	244	5	2.38	+	2.10	0.0916	1.0	GO:0007286
regulation of nuclear division (GO:0051783)	147	3	1.44	+	2.09	0.174	1.0	GO:0051783
negative regulation of monoatomic ion transport (GO:0043271)	98	2	0.96	+	2.09	0.248	1.0	GO:0043271
positive regulation of synaptic transmission (GO:0050806)	148	3	1.45	+	2.08	0.176	1.0	GO:0050806
DNA biosynthetic process (GO:0071897)	99	2	0.97	+	2.07	0.252	1.0	GO:0071897
regulation of actin polymerization or depolymerization (GO:0008064)	149	3	1.46	+	2.06	0.179	1.0	GO:0008064
positive regulation of protein localization (GO:1903829)	447	9	4.37	+	2.06	0.0438	1.0	GO:1903829
regulation of carbohydrate biosynthetic process (GO:0043255)	100	2	0.98	+	2.05	0.256	1.0	GO:0043255
negative regulation of cell migration (GO:0030336)	300	6	2.93	+	2.05	0.0746	1.0	GO:0030336
protein-DNA complex assembly (GO:0065004)	201	4	1.96	+	2.04	0.134	1.0	GO:0065004
bone morphogenesis (GO:0060349)	101	2	0.99	+	2.03	0.259	1.0	GO:0060349
ceramide metabolic process (GO:0006672)	101	2	0.99	+	2.03	0.259	1.0	GO:0006672
response to alkaloid (GO:0043279)	101	2	0.99	+	2.03	0.259	1.0	GO:0043279
segmentation (GO:0035282)	101	2	0.99	+	2.03	0.259	1.0	GO:0035282
development of primary female sexual characteristics (GO:0046545)	101	2	0.99	+	2.03	0.259	1.0	GO:0046545
heterochromatin formation (GO:0031507)	152	3	1.48	+	2.02	0.186	1.0	GO:0031507
regulation of actin filament length (GO:0030832)	152	3	1.48	+	2.02	0.186	1.0	GO:0030832
skeletal muscle tissue development (GO:0007519)	152	3	1.48	+	2.02	0.186	1.0	GO:0007519
spermatid differentiation (GO:0048515)	254	5	2.48	+	2.02	0.104	1.0	GO:0048515
heart contraction (GO:0060047)	102	2	1.0	+	2.01	0.263	1.0	GO:0060047
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051897)	204	4	1.99	+	2.01	0.14	1.0	GO:0051897
negative regulation of transport (GO:0051051)	409	8	3.99	+	2.00	0.0655	1.0	GO:0051051
negative regulation of autophagy (GO:0010507)	103	2	1.01	+	1.99	0.266	1.0	GO:0010507
digestive system development (GO:0055123)	155	3	1.51	+	1.98	0.194	1.0	GO:0055123
cell junction organization (GO:0034330)	574	11	5.61	+	1.96	0.0292	1.0	GO:0034330
cellular response to oxygen levels (GO:0071453)	157	3	1.53	+	1.96	0.199	1.0	GO:0071453
response to corticosteroid (GO:0031960)	157	3	1.53	+	1.96	0.199	1.0	GO:0031960
negative regulation of cell motility (GO:2000146)	315	6	3.08	+	1.95	0.134	1.0	GO:2000146
positive regulation of T cell proliferation (GO:0042102)	105	2	1.03	+	1.95	0.274	1.0	GO:0042102
positive regulation of protein transport (GO:0051222)	263	5	2.57	+	1.95	0.116	1.0	GO:0051222
positive regulation of secretion by cell (GO:1903532)	316	6	3.09	+	1.94	0.134	1.0	GO:1903532
intracellular glucose homeostasis (GO:0001678)	106	2	1.04	+	1.93	0.277	1.0	GO:0001678
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	106	2	1.04	+	1.93	0.277	1.0	GO:2000060
phospholipid transport (GO:0015914)	106	2	1.04	+	1.93	0.277	1.0	GO:0015914
placenta development (GO:0001890)	159	3	1.55	+	1.93	0.204	1.0	GO:0001890
hormone metabolic process (GO:0042445)	213	4	2.08	+	1.92	0.156	1.0	GO:0042445
antigen receptor-mediated signaling pathway (GO:0050851)	161	3	1.57	+	1.91	0.209	1.0	GO:0050851
regulation of synaptic plasticity (GO:0048167)	215	4	2.1	+	1.90	0.16	1.0	GO:0048167
hindbrain development (GO:0030902)	162	3	1.58	+	1.90	0.211	1.0	GO:0030902
negative regulation of protein phosphorylation (GO:0001933)	108	2	1.05	+	1.90	0.285	1.0	GO:0001933
amino acid catabolic process (GO:0009063)	108	2	1.05	+	1.90	0.285	1.0	GO:0009063
gland morphogenesis (GO:0022612)	108	2	1.05	+	1.90	0.285	1.0	GO:0022612
chemical synaptic transmission (GO:0007268)	433	8	4.23	+	1.89	0.0766	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	8	4.23	+	1.89	0.0766	1.0	GO:0098916
glucose homeostasis (GO:0042593)	217	4	2.12	+	1.89	0.163	1.0	GO:0042593
plasma membrane organization (GO:0007009)	163	3	1.59	+	1.88	0.214	1.0	GO:0007009
carbohydrate homeostasis (GO:0033500)	218	4	2.13	+	1.88	0.165	1.0	GO:0033500
host-mediated perturbation of symbiont process (GO:0051851)	109	2	1.06	+	1.88	0.288	1.0	GO:0051851
mitochondrial translation (GO:0032543)	109	2	1.06	+	1.88	0.288	1.0	GO:0032543
anterior/posterior pattern specification (GO:0009952)	218	4	2.13	+	1.88	0.165	1.0	GO:0009952
hormone transport (GO:0009914)	109	2	1.06	+	1.88	0.288	1.0	GO:0009914
positive regulation of endothelial cell migration (GO:0010595)	109	2	1.06	+	1.88	0.288	1.0	GO:0010595
learning (GO:0007612)	164	3	1.6	+	1.87	0.216	1.0	GO:0007612
cerebellum development (GO:0021549)	110	2	1.07	+	1.86	0.292	1.0	GO:0021549
small GTPase-mediated signal transduction (GO:0007264)	275	5	2.69	+	1.86	0.199	1.0	GO:0007264
peptidyl-amino acid modification (GO:0018193)	275	5	2.69	+	1.86	0.199	1.0	GO:0018193
calcium ion transmembrane transport (GO:0070588)	220	4	2.15	+	1.86	0.169	1.0	GO:0070588
nucleosome organization (GO:0034728)	110	2	1.07	+	1.86	0.292	1.0	GO:0034728
protein-DNA complex organization (GO:0071824)	221	4	2.16	+	1.85	0.171	1.0	GO:0071824
myeloid leukocyte differentiation (GO:0002573)	166	3	1.62	+	1.85	0.221	1.0	GO:0002573
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	166	3	1.62	+	1.85	0.221	1.0	GO:0007189
negative regulation of MAPK cascade (GO:0043409)	166	3	1.62	+	1.85	0.221	1.0	GO:0043409
skeletal muscle organ development (GO:0060538)	166	3	1.62	+	1.85	0.221	1.0	GO:0060538
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	8	4.33	+	1.85	0.0822	1.0	GO:0007169
metal ion transport (GO:0030001)	665	12	6.49	+	1.85	0.0408	1.0	GO:0030001
regulation of leukocyte proliferation (GO:0070663)	278	5	2.72	+	1.84	0.201	1.0	GO:0070663
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	167	3	1.63	+	1.84	0.224	1.0	GO:0007156
positive regulation of establishment of protein localization (GO:1904951)	335	6	3.27	+	1.83	0.147	1.0	GO:1904951
microtubule-based transport (GO:0099111)	224	4	2.19	+	1.83	0.177	1.0	GO:0099111
MAPK cascade (GO:0000165)	224	4	2.19	+	1.83	0.177	1.0	GO:0000165
positive regulation of secretion (GO:0051047)	337	6	3.29	+	1.82	0.149	1.0	GO:0051047
positive regulation of leukocyte proliferation (GO:0070665)	169	3	1.65	+	1.82	0.229	1.0	GO:0070665
neuropeptide signaling pathway (GO:0007218)	113	2	1.1	+	1.81	0.303	1.0	GO:0007218
chloride transmembrane transport (GO:1902476)	113	2	1.1	+	1.81	0.303	1.0	GO:1902476
regulation of viral life cycle (GO:1903900)	113	2	1.1	+	1.81	0.303	1.0	GO:1903900
inner ear morphogenesis (GO:0042472)	113	2	1.1	+	1.81	0.303	1.0	GO:0042472
purine-containing compound catabolic process (GO:0072523)	113	2	1.1	+	1.81	0.303	1.0	GO:0072523
organic hydroxy compound transport (GO:0015850)	170	3	1.66	+	1.81	0.232	1.0	GO:0015850
trans-synaptic signaling (GO:0099537)	455	8	4.44	+	1.80	0.0897	1.0	GO:0099537
mitochondrial membrane organization (GO:0007006)	114	2	1.11	+	1.80	0.306	1.0	GO:0007006
proteinogenic amino acid metabolic process (GO:0170039)	171	3	1.67	+	1.80	0.234	1.0	GO:0170039
heart process (GO:0003015)	115	2	1.12	+	1.78	0.31	1.0	GO:0003015
monocarboxylic acid catabolic process (GO:0072329)	115	2	1.12	+	1.78	0.31	1.0	GO:0072329
positive regulation of cell junction assembly (GO:1901890)	115	2	1.12	+	1.78	0.31	1.0	GO:1901890
L-amino acid metabolic process (GO:0170033)	173	3	1.69	+	1.78	0.239	1.0	GO:0170033
regulation of endothelial cell migration (GO:0010594)	173	3	1.69	+	1.78	0.239	1.0	GO:0010594
regulation of secretion (GO:0051046)	637	11	6.22	+	1.77	0.0618	1.0	GO:0051046
phosphatidylinositol biosynthetic process (GO:0006661)	116	2	1.13	+	1.77	0.313	1.0	GO:0006661
T cell receptor signaling pathway (GO:0050852)	116	2	1.13	+	1.77	0.313	1.0	GO:0050852
modulation of process of another organism (GO:0035821)	116	2	1.13	+	1.77	0.313	1.0	GO:0035821
dendrite development (GO:0016358)	116	2	1.13	+	1.77	0.313	1.0	GO:0016358
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	290	5	2.83	+	1.77	0.212	1.0	GO:0002768
establishment of organelle localization (GO:0051656)	348	6	3.4	+	1.77	0.158	1.0	GO:0051656
positive regulation of supramolecular fiber organization (GO:1902905)	174	3	1.7	+	1.77	0.242	1.0	GO:1902905
organic acid catabolic process (GO:0016054)	233	4	2.28	+	1.76	0.294	1.0	GO:0016054
carboxylic acid catabolic process (GO:0046395)	233	4	2.28	+	1.76	0.294	1.0	GO:0046395
mesenchymal cell differentiation (GO:0048762)	175	3	1.71	+	1.76	0.244	1.0	GO:0048762
regulation of nucleocytoplasmic transport (GO:0046822)	117	2	1.14	+	1.75	0.317	1.0	GO:0046822
regulation of mitochondrion organization (GO:0010821)	117	2	1.14	+	1.75	0.317	1.0	GO:0010821
female sex differentiation (GO:0046660)	117	2	1.14	+	1.75	0.317	1.0	GO:0046660
digestion (GO:0007586)	117	2	1.14	+	1.75	0.317	1.0	GO:0007586
angiogenesis (GO:0001525)	352	6	3.44	+	1.75	0.162	1.0	GO:0001525
import into cell (GO:0098657)	706	12	6.9	+	1.74	0.0744	1.0	GO:0098657
embryonic organ development (GO:0048568)	471	8	4.6	+	1.74	0.145	1.0	GO:0048568
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	5	2.88	+	1.74	0.217	1.0	GO:0034765
muscle system process (GO:0003012)	300	5	2.93	+	1.71	0.222	1.0	GO:0003012
metencephalon development (GO:0022037)	120	2	1.17	+	1.71	0.328	1.0	GO:0022037
anatomical structure homeostasis (GO:0060249)	240	4	2.34	+	1.71	0.302	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	4	2.34	+	1.71	0.302	1.0	GO:0001894
negative regulation of phosphorylation (GO:0042326)	120	2	1.17	+	1.71	0.328	1.0	GO:0042326
alpha-beta T cell activation (GO:0046631)	120	2	1.17	+	1.71	0.328	1.0	GO:0046631
nucleotide catabolic process (GO:0009166)	121	2	1.18	+	1.69	0.331	1.0	GO:0009166
phospholipid metabolic process (GO:0006644)	363	6	3.55	+	1.69	0.173	1.0	GO:0006644
negative regulation of inflammatory response (GO:0050728)	182	3	1.78	+	1.69	0.263	1.0	GO:0050728
regulation of monoatomic ion transport (GO:0043269)	425	7	4.15	+	1.69	0.202	1.0	GO:0043269
single fertilization (GO:0007338)	183	3	1.79	+	1.68	0.265	1.0	GO:0007338
double-strand break repair via homologous recombination (GO:0000724)	122	2	1.19	+	1.68	0.335	1.0	GO:0000724
muscle contraction (GO:0006936)	245	4	2.39	+	1.67	0.307	1.0	GO:0006936
B cell differentiation (GO:0030183)	123	2	1.2	+	1.66	0.338	1.0	GO:0030183
protein maturation (GO:0051604)	554	9	5.41	+	1.66	0.121	1.0	GO:0051604
cell-cell signaling (GO:0007267)	866	14	8.46	+	1.66	0.0732	1.0	GO:0007267
gland development (GO:0048732)	433	7	4.23	+	1.66	0.206	1.0	GO:0048732
synaptic signaling (GO:0099536)	495	8	4.83	+	1.65	0.157	1.0	GO:0099536
chloride transport (GO:0006821)	124	2	1.21	+	1.65	0.342	1.0	GO:0006821
alcohol metabolic process (GO:0006066)	310	5	3.03	+	1.65	0.234	1.0	GO:0006066
negative regulation of gene expression, epigenetic (GO:0045814)	186	3	1.82	+	1.65	0.433	1.0	GO:0045814
mononuclear cell differentiation (GO:1903131)	373	6	3.64	+	1.65	0.184	1.0	GO:1903131
mesenchyme development (GO:0060485)	249	4	2.43	+	1.64	0.312	1.0	GO:0060485
embryonic epithelial tube formation (GO:0001838)	125	2	1.22	+	1.64	0.346	1.0	GO:0001838
leukocyte differentiation (GO:0002521)	438	7	4.28	+	1.64	0.209	1.0	GO:0002521
regulation of T cell proliferation (GO:0042129)	188	3	1.84	+	1.63	0.435	1.0	GO:0042129
cellular response to toxic substance (GO:0097237)	126	2	1.23	+	1.63	0.349	1.0	GO:0097237
positive regulation of cytoskeleton organization (GO:0051495)	189	3	1.85	+	1.63	0.436	1.0	GO:0051495
blood vessel morphogenesis (GO:0048514)	442	7	4.32	+	1.62	0.211	1.0	GO:0048514
regulation of mononuclear cell proliferation (GO:0032944)	253	4	2.47	+	1.62	0.317	1.0	GO:0032944
leukocyte migration (GO:0050900)	253	4	2.47	+	1.62	0.317	1.0	GO:0050900
secretion (GO:0046903)	570	9	5.57	+	1.62	0.131	1.0	GO:0046903
nucleocytoplasmic transport (GO:0006913)	254	4	2.48	+	1.61	0.318	1.0	GO:0006913
meiosis I (GO:0007127)	127	2	1.24	+	1.61	0.353	1.0	GO:0007127
DNA recombination (GO:0006310)	254	4	2.48	+	1.61	0.318	1.0	GO:0006310
recombinational repair (GO:0000725)	127	2	1.24	+	1.61	0.353	1.0	GO:0000725
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	4	2.49	+	1.61	0.32	1.0	GO:0002429
nuclear transport (GO:0051169)	255	4	2.49	+	1.61	0.32	1.0	GO:0051169
modulation of chemical synaptic transmission (GO:0050804)	512	8	5.0	+	1.60	0.168	1.0	GO:0050804
stem cell population maintenance (GO:0019827)	128	2	1.25	+	1.60	0.356	1.0	GO:0019827
regulation of trans-synaptic signaling (GO:0099177)	513	8	5.01	+	1.60	0.169	1.0	GO:0099177
glial cell development (GO:0021782)	129	2	1.26	+	1.59	0.36	1.0	GO:0021782
cellular anatomical entity morphogenesis (GO:0032989)	129	2	1.26	+	1.59	0.36	1.0	GO:0032989
regulation of actin filament polymerization (GO:0030833)	129	2	1.26	+	1.59	0.36	1.0	GO:0030833
cellular component assembly involved in morphogenesis (GO:0010927)	129	2	1.26	+	1.59	0.36	1.0	GO:0010927
positive regulation of cell-substrate adhesion (GO:0010811)	129	2	1.26	+	1.59	0.36	1.0	GO:0010811
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	129	2	1.26	+	1.59	0.36	1.0	GO:0002824
stem cell differentiation (GO:0048863)	194	3	1.89	+	1.58	0.442	1.0	GO:0048863
regulation of secretion by cell (GO:1903530)	584	9	5.7	+	1.58	0.192	1.0	GO:1903530
chromatin remodeling (GO:0006338)	649	10	6.34	+	1.58	0.15	1.0	GO:0006338
glucose metabolic process (GO:0006006)	130	2	1.27	+	1.58	0.363	1.0	GO:0006006
mammary gland development (GO:0030879)	130	2	1.27	+	1.58	0.363	1.0	GO:0030879
meiosis I cell cycle process (GO:0061982)	130	2	1.27	+	1.58	0.363	1.0	GO:0061982
positive regulation of MAPK cascade (GO:0043410)	455	7	4.44	+	1.58	0.22	1.0	GO:0043410
regulation of MAPK cascade (GO:0043408)	652	10	6.37	+	1.57	0.151	1.0	GO:0043408
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	261	4	2.55	+	1.57	0.328	1.0	GO:0098742
circulatory system process (GO:0003013)	523	8	5.11	+	1.57	0.176	1.0	GO:0003013
action potential (GO:0001508)	131	2	1.28	+	1.56	0.367	1.0	GO:0001508
protein modification by small protein removal (GO:0070646)	131	2	1.28	+	1.56	0.367	1.0	GO:0070646
cerebral cortex development (GO:0021987)	131	2	1.28	+	1.56	0.367	1.0	GO:0021987
regulation of wound healing (GO:0061041)	131	2	1.28	+	1.56	0.367	1.0	GO:0061041
endomembrane system organization (GO:0010256)	590	9	5.76	+	1.56	0.195	1.0	GO:0010256
positive regulation of cell cycle process (GO:0090068)	263	4	2.57	+	1.56	0.331	1.0	GO:0090068
cellular response to xenobiotic stimulus (GO:0071466)	198	3	1.93	+	1.55	0.447	1.0	GO:0071466
inorganic anion transmembrane transport (GO:0098661)	132	2	1.29	+	1.55	0.37	1.0	GO:0098661
dephosphorylation (GO:0016311)	132	2	1.29	+	1.55	0.37	1.0	GO:0016311
cardiac ventricle development (GO:0003231)	132	2	1.29	+	1.55	0.37	1.0	GO:0003231
regulation of membrane potential (GO:0042391)	464	7	4.53	+	1.54	0.227	1.0	GO:0042391
cell maturation (GO:0048469)	199	3	1.94	+	1.54	0.448	1.0	GO:0048469
germ cell development (GO:0007281)	399	6	3.9	+	1.54	0.293	1.0	GO:0007281
epithelial tube formation (GO:0072175)	133	2	1.3	+	1.54	0.374	1.0	GO:0072175
maintenance of cell number (GO:0098727)	133	2	1.3	+	1.54	0.374	1.0	GO:0098727
pallium development (GO:0021543)	200	3	1.95	+	1.54	0.45	1.0	GO:0021543
regulation of protein polymerization (GO:0032271)	200	3	1.95	+	1.54	0.45	1.0	GO:0032271
synapse assembly (GO:0007416)	134	2	1.31	+	1.53	0.377	1.0	GO:0007416
xenobiotic metabolic process (GO:0006805)	134	2	1.31	+	1.53	0.377	1.0	GO:0006805
regulation of lipid transport (GO:0032368)	134	2	1.31	+	1.53	0.377	1.0	GO:0032368
memory (GO:0007613)	134	2	1.31	+	1.53	0.377	1.0	GO:0007613
positive regulation of lymphocyte mediated immunity (GO:0002708)	134	2	1.31	+	1.53	0.377	1.0	GO:0002708
blood vessel development (GO:0001568)	537	8	5.24	+	1.53	0.258	1.0	GO:0001568
endosomal transport (GO:0016197)	269	4	2.63	+	1.52	0.339	1.0	GO:0016197
bone development (GO:0060348)	202	3	1.97	+	1.52	0.452	1.0	GO:0060348
alpha-amino acid metabolic process (GO:1901605)	202	3	1.97	+	1.52	0.452	1.0	GO:1901605
positive regulation of protein-containing complex assembly (GO:0031334)	202	3	1.97	+	1.52	0.452	1.0	GO:0031334
ear morphogenesis (GO:0042471)	135	2	1.32	+	1.52	0.381	1.0	GO:0042471
positive regulation of adaptive immune response (GO:0002821)	135	2	1.32	+	1.52	0.381	1.0	GO:0002821
negative regulation of proteolysis (GO:0045861)	135	2	1.32	+	1.52	0.381	1.0	GO:0045861
regulation of reproductive process (GO:2000241)	203	3	1.98	+	1.51	0.454	1.0	GO:2000241
DNA replication (GO:0006260)	203	3	1.98	+	1.51	0.454	1.0	GO:0006260
striated muscle tissue development (GO:0014706)	339	5	3.31	+	1.51	0.391	1.0	GO:0014706
positive regulation of proteolysis involved in protein catabolic process (GO:1903052)	136	2	1.33	+	1.51	0.384	1.0	GO:1903052
liver development (GO:0001889)	136	2	1.33	+	1.51	0.384	1.0	GO:0001889
regulation of smooth muscle cell proliferation (GO:0048660)	136	2	1.33	+	1.51	0.384	1.0	GO:0048660
negative regulation of DNA metabolic process (GO:0051053)	136	2	1.33	+	1.51	0.384	1.0	GO:0051053
sodium ion transport (GO:0006814)	204	3	1.99	+	1.51	0.455	1.0	GO:0006814
positive regulation of epithelial cell proliferation (GO:0050679)	204	3	1.99	+	1.51	0.455	1.0	GO:0050679
response to ethanol (GO:0045471)	137	2	1.34	+	1.49	0.388	1.0	GO:0045471
positive regulation of intracellular transport (GO:0032388)	137	2	1.34	+	1.49	0.388	1.0	GO:0032388
negative regulation of protein modification process (GO:0031400)	206	3	2.01	+	1.49	0.458	1.0	GO:0031400
positive regulation of proteolysis (GO:0045862)	206	3	2.01	+	1.49	0.458	1.0	GO:0045862
regulation of protein secretion (GO:0050708)	275	4	2.69	+	1.49	0.348	1.0	GO:0050708
vascular process in circulatory system (GO:0003018)	276	4	2.7	+	1.48	0.35	1.0	GO:0003018
response to glucose (GO:0009749)	138	2	1.35	+	1.48	0.391	1.0	GO:0009749
positive regulation of lipid metabolic process (GO:0045834)	138	2	1.35	+	1.48	0.391	1.0	GO:0045834
actin filament-based process (GO:0030029)	622	9	6.07	+	1.48	0.212	1.0	GO:0030029
monoatomic ion transport (GO:0006811)	1037	15	10.13	+	1.48	0.141	1.0	GO:0006811
negative regulation of defense response (GO:0031348)	277	4	2.71	+	1.48	0.351	1.0	GO:0031348
sexual reproduction (GO:0019953)	1108	16	10.82	+	1.48	0.114	1.0	GO:0019953
chromatin organization (GO:0006325)	832	12	8.13	+	1.48	0.151	1.0	GO:0006325
inner ear development (GO:0048839)	208	3	2.03	+	1.48	0.46	1.0	GO:0048839
negative regulation of mitotic cell cycle (GO:0045930)	208	3	2.03	+	1.48	0.46	1.0	GO:0045930
DNA-templated DNA replication (GO:0006261)	139	2	1.36	+	1.47	0.394	1.0	GO:0006261
hepaticobiliary system development (GO:0061008)	139	2	1.36	+	1.47	0.394	1.0	GO:0061008
establishment or maintenance of cell polarity (GO:0007163)	210	3	2.05	+	1.46	0.463	1.0	GO:0007163
regulation of viral process (GO:0050792)	140	2	1.37	+	1.46	0.398	1.0	GO:0050792
regulation of cell shape (GO:0008360)	140	2	1.37	+	1.46	0.398	1.0	GO:0008360
establishment of cell polarity (GO:0030010)	140	2	1.37	+	1.46	0.398	1.0	GO:0030010
tube morphogenesis (GO:0035239)	700	10	6.84	+	1.46	0.235	1.0	GO:0035239
vasculature development (GO:0001944)	562	8	5.49	+	1.46	0.271	1.0	GO:0001944
cellular response to hormone stimulus (GO:0032870)	564	8	5.51	+	1.45	0.272	1.0	GO:0032870
G protein-coupled receptor signaling pathway (GO:0007186)	1270	18	12.4	+	1.45	0.104	1.0	GO:0007186
monoatomic cation transport (GO:0006812)	847	12	8.27	+	1.45	0.207	1.0	GO:0006812
epigenetic regulation of gene expression (GO:0040029)	283	4	2.76	+	1.45	0.36	1.0	GO:0040029
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	4	2.76	+	1.45	0.36	1.0	GO:0070372
gliogenesis (GO:0042063)	283	4	2.76	+	1.45	0.36	1.0	GO:0042063
positive regulation of cell projection organization (GO:0031346)	355	5	3.47	+	1.44	0.403	1.0	GO:0031346
glycerolipid metabolic process (GO:0046486)	355	5	3.47	+	1.44	0.403	1.0	GO:0046486
glycerophospholipid metabolic process (GO:0006650)	284	4	2.77	+	1.44	0.362	1.0	GO:0006650
branching morphogenesis of an epithelial tube (GO:0048754)	142	2	1.39	+	1.44	0.405	1.0	GO:0048754
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	2	1.39	+	1.44	0.405	1.0	GO:0002702
regionalization (GO:0003002)	427	6	4.17	+	1.44	0.317	1.0	GO:0003002
leukocyte activation involved in immune response (GO:0002366)	214	3	2.09	+	1.44	0.469	1.0	GO:0002366
small molecule catabolic process (GO:0044282)	357	5	3.49	+	1.43	0.404	1.0	GO:0044282
ameboidal-type cell migration (GO:0001667)	143	2	1.4	+	1.43	0.408	1.0	GO:0001667
ossification (GO:0001503)	286	4	2.79	+	1.43	0.365	1.0	GO:0001503
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	14	9.78	+	1.43	0.183	1.0	GO:0048646
nucleoside phosphate catabolic process (GO:1901292)	143	2	1.4	+	1.43	0.408	1.0	GO:1901292
muscle tissue development (GO:0060537)	358	5	3.5	+	1.43	0.405	1.0	GO:0060537
locomotory behavior (GO:0007626)	215	3	2.1	+	1.43	0.47	1.0	GO:0007626
proteolysis (GO:0006508)	1292	18	12.62	+	1.43	0.141	1.0	GO:0006508
regulation of cellular component size (GO:0032535)	359	5	3.51	+	1.43	0.406	1.0	GO:0032535
response to hexose (GO:0009746)	144	2	1.41	+	1.42	0.654	1.0	GO:0009746
glycerolipid biosynthetic process (GO:0045017)	216	3	2.11	+	1.42	0.472	1.0	GO:0045017
regulation of localization (GO:0032879)	2019	28	19.72	+	1.42	0.0558	1.0	GO:0032879
blood circulation (GO:0008015)	433	6	4.23	+	1.42	0.323	1.0	GO:0008015
positive regulation of protein phosphorylation (GO:0001934)	217	3	2.12	+	1.42	0.473	1.0	GO:0001934
regulation of mononuclear cell migration (GO:0071675)	145	2	1.42	+	1.41	0.655	1.0	GO:0071675
positive regulation of chemotaxis (GO:0050921)	145	2	1.42	+	1.41	0.655	1.0	GO:0050921
