Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
positive regulation of signaling (GO:0023056)	1823	18	9.04	+	1.99	0.00435	1.0	GO:0023056
regulation of reproductive process (GO:2000241)	203	2	1.01	+	1.99	0.266	1.0	GO:2000241
DNA replication (GO:0006260)	203	2	1.01	+	1.99	0.266	1.0	GO:0006260
negative regulation of protein localization (GO:1903828)	203	2	1.01	+	1.99	0.266	1.0	GO:1903828
regulation of proteasomal protein catabolic process (GO:0061136)	203	2	1.01	+	1.99	0.266	1.0	GO:0061136
negative regulation of protein modification process (GO:0031400)	206	2	1.02	+	1.96	0.272	1.0	GO:0031400
regulation of transmembrane transport (GO:0034762)	412	4	2.04	+	1.96	0.148	1.0	GO:0034762
regulation of endocytosis (GO:0030100)	309	3	1.53	+	1.96	0.198	1.0	GO:0030100
protein homooligomerization (GO:0051260)	209	2	1.04	+	1.93	0.278	1.0	GO:0051260
carbohydrate derivative catabolic process (GO:1901136)	210	2	1.04	+	1.92	0.279	1.0	GO:1901136
regulation of cell differentiation (GO:0045595)	1577	15	7.82	+	1.92	0.0135	1.0	GO:0045595
monocarboxylic acid metabolic process (GO:0032787)	526	5	2.61	+	1.92	0.191	1.0	GO:0032787
regulation of inflammatory response (GO:0050727)	421	4	2.09	+	1.92	0.157	1.0	GO:0050727
epidermal cell differentiation (GO:0009913)	212	2	1.05	+	1.90	0.283	1.0	GO:0009913
protein localization to nucleus (GO:0034504)	212	2	1.05	+	1.90	0.283	1.0	GO:0034504
in utero embryonic development (GO:0001701)	425	4	2.11	+	1.90	0.16	1.0	GO:0001701
regulation of monoatomic ion transport (GO:0043269)	425	4	2.11	+	1.90	0.16	1.0	GO:0043269
hormone metabolic process (GO:0042445)	213	2	1.06	+	1.89	0.285	1.0	GO:0042445
positive regulation of protein catabolic process (GO:0045732)	214	2	1.06	+	1.89	0.287	1.0	GO:0045732
homeostasis of number of cells (GO:0048872)	322	3	1.6	+	1.88	0.214	1.0	GO:0048872
regulation of synaptic plasticity (GO:0048167)	215	2	1.07	+	1.88	0.289	1.0	GO:0048167
regulation of molecular function (GO:0065009)	862	8	4.27	+	1.87	0.0769	1.0	GO:0065009
regulation of cellular response to growth factor stimulus (GO:0090287)	324	3	1.61	+	1.87	0.217	1.0	GO:0090287
muscle organ development (GO:0007517)	325	3	1.61	+	1.86	0.218	1.0	GO:0007517
protein phosphorylation (GO:0006468)	326	3	1.62	+	1.86	0.22	1.0	GO:0006468
myeloid cell differentiation (GO:0030099)	326	3	1.62	+	1.86	0.22	1.0	GO:0030099
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	4	2.17	+	1.85	0.172	1.0	GO:0050911
fatty acid metabolic process (GO:0006631)	331	3	1.64	+	1.83	0.226	1.0	GO:0006631
glycoprotein metabolic process (GO:0009100)	331	3	1.64	+	1.83	0.226	1.0	GO:0009100
regulation of protein kinase activity (GO:0045859)	221	2	1.1	+	1.83	0.3	1.0	GO:0045859
positive regulation of cell cycle (GO:0045787)	333	3	1.65	+	1.82	0.229	1.0	GO:0045787
response to starvation (GO:0042594)	223	2	1.11	+	1.81	0.303	1.0	GO:0042594
regulation of cell-substrate adhesion (GO:0010810)	223	2	1.11	+	1.81	0.303	1.0	GO:0010810
intracellular signal transduction (GO:0035556)	1788	16	8.86	+	1.81	0.02	1.0	GO:0035556
establishment of protein localization to membrane (GO:0090150)	224	2	1.11	+	1.80	0.305	1.0	GO:0090150
fertilization (GO:0009566)	224	2	1.11	+	1.80	0.305	1.0	GO:0009566
cellular response to abiotic stimulus (GO:0071214)	336	3	1.67	+	1.80	0.233	1.0	GO:0071214
cellular response to environmental stimulus (GO:0104004)	336	3	1.67	+	1.80	0.233	1.0	GO:0104004
localization within membrane (GO:0051668)	562	5	2.79	+	1.80	0.206	1.0	GO:0051668
detection of stimulus involved in sensory perception (GO:0050906)	563	5	2.79	+	1.79	0.206	1.0	GO:0050906
regulation of intracellular signal transduction (GO:1902531)	2034	18	10.08	+	1.79	0.018	1.0	GO:1902531
regulation of nervous system development (GO:0051960)	456	4	2.26	+	1.77	0.292	1.0	GO:0051960
regulation of calcium ion transport (GO:0051924)	228	2	1.13	+	1.77	0.312	1.0	GO:0051924
positive regulation of neurogenesis (GO:0050769)	228	2	1.13	+	1.77	0.312	1.0	GO:0050769
negative regulation of cell differentiation (GO:0045596)	685	6	3.4	+	1.77	0.156	1.0	GO:0045596
microtubule-based movement (GO:0007018)	458	4	2.27	+	1.76	0.293	1.0	GO:0007018
macroautophagy (GO:0016236)	229	2	1.13	+	1.76	0.314	1.0	GO:0016236
striated muscle cell differentiation (GO:0051146)	230	2	1.14	+	1.75	0.316	1.0	GO:0051146
DNA-templated transcription (GO:0006351)	586	5	2.9	+	1.72	0.218	1.0	GO:0006351
growth (GO:0040007)	469	4	2.32	+	1.72	0.298	1.0	GO:0040007
developmental growth (GO:0048589)	469	4	2.32	+	1.72	0.298	1.0	GO:0048589
sensory perception of smell (GO:0007608)	469	4	2.32	+	1.72	0.298	1.0	GO:0007608
negative regulation of programmed cell death (GO:0043069)	939	8	4.65	+	1.72	0.144	1.0	GO:0043069
establishment of protein localization to organelle (GO:0072594)	354	3	1.75	+	1.71	0.256	1.0	GO:0072594
regulation of organelle assembly (GO:1902115)	237	2	1.17	+	1.70	0.329	1.0	GO:1902115
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	2	1.17	+	1.70	0.329	1.0	GO:1903320
small molecule catabolic process (GO:0044282)	357	3	1.77	+	1.70	0.26	1.0	GO:0044282
cell motility (GO:0048870)	1191	10	5.9	+	1.69	0.0873	1.0	GO:0048870
purine-containing compound biosynthetic process (GO:0072522)	239	2	1.18	+	1.69	0.332	1.0	GO:0072522
regulation of proteolysis involved in protein catabolic process (GO:1903050)	240	2	1.19	+	1.68	0.334	1.0	GO:1903050
anatomical structure homeostasis (GO:0060249)	240	2	1.19	+	1.68	0.334	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	2	1.19	+	1.68	0.334	1.0	GO:0001894
regulation of kinase activity (GO:0043549)	241	2	1.19	+	1.67	0.336	1.0	GO:0043549
response to endoplasmic reticulum stress (GO:0034976)	241	2	1.19	+	1.67	0.336	1.0	GO:0034976
regulation of anatomical structure morphogenesis (GO:0022603)	845	7	4.19	+	1.67	0.2	1.0	GO:0022603
tissue development (GO:0009888)	1814	15	8.99	+	1.67	0.0509	1.0	GO:0009888
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	4	2.4	+	1.66	0.308	1.0	GO:0050907
regulation of post-translational protein modification (GO:1901873)	243	2	1.2	+	1.66	0.34	1.0	GO:1901873
positive regulation of developmental process (GO:0051094)	1337	11	6.63	+	1.66	0.101	1.0	GO:0051094
macromolecule localization (GO:0033036)	2316	19	11.48	+	1.66	0.0264	1.0	GO:0033036
embryonic morphogenesis (GO:0048598)	610	5	3.02	+	1.65	0.232	1.0	GO:0048598
muscle contraction (GO:0006936)	245	2	1.21	+	1.65	0.343	1.0	GO:0006936
regulation of protein phosphorylation (GO:0001932)	369	3	1.83	+	1.64	0.434	1.0	GO:0001932
regulation of muscle system process (GO:0090257)	246	2	1.22	+	1.64	0.345	1.0	GO:0090257
regulation of neurogenesis (GO:0050767)	369	3	1.83	+	1.64	0.434	1.0	GO:0050767
phosphorylation (GO:0016310)	369	3	1.83	+	1.64	0.434	1.0	GO:0016310
regulation of cell morphogenesis (GO:0022604)	246	2	1.22	+	1.64	0.345	1.0	GO:0022604
regulation of mitotic cell cycle (GO:0007346)	493	4	2.44	+	1.64	0.312	1.0	GO:0007346
regulation of protein modification process (GO:0031399)	621	5	3.08	+	1.62	0.239	1.0	GO:0031399
mononuclear cell differentiation (GO:1903131)	373	3	1.85	+	1.62	0.436	1.0	GO:1903131
actin filament-based process (GO:0030029)	622	5	3.08	+	1.62	0.239	1.0	GO:0030029
mesenchyme development (GO:0060485)	249	2	1.23	+	1.62	0.35	1.0	GO:0060485
response to oxidative stress (GO:0006979)	374	3	1.85	+	1.62	0.437	1.0	GO:0006979
exocytosis (GO:0006887)	250	2	1.24	+	1.61	0.352	1.0	GO:0006887
anatomical structure maturation (GO:0071695)	250	2	1.24	+	1.61	0.352	1.0	GO:0071695
intracellular protein localization (GO:0008104)	1879	15	9.31	+	1.61	0.0572	1.0	GO:0008104
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	16	9.94	+	1.61	0.0625	1.0	GO:0045935
regulation of protein catabolic process (GO:0042176)	377	3	1.87	+	1.61	0.438	1.0	GO:0042176
positive regulation of organelle organization (GO:0010638)	503	4	2.49	+	1.60	0.319	1.0	GO:0010638
cell population proliferation (GO:0008283)	755	6	3.74	+	1.60	0.279	1.0	GO:0008283
nucleocytoplasmic transport (GO:0006913)	254	2	1.26	+	1.59	0.359	1.0	GO:0006913
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	3	1.89	+	1.58	0.441	1.0	GO:0043161
nuclear transport (GO:0051169)	255	2	1.26	+	1.58	0.361	1.0	GO:0051169
microtubule-based process (GO:0007017)	897	7	4.45	+	1.57	0.217	1.0	GO:0007017
negative regulation of apoptotic process (GO:0043066)	901	7	4.47	+	1.57	0.218	1.0	GO:0043066
regulation of multicellular organismal development (GO:2000026)	1419	11	7.03	+	1.56	0.118	1.0	GO:2000026
steroid metabolic process (GO:0008202)	258	2	1.28	+	1.56	0.366	1.0	GO:0008202
catabolic process (GO:0009056)	2077	16	10.29	+	1.55	0.0686	1.0	GO:0009056
regulation of supramolecular fiber organization (GO:1902903)	390	3	1.93	+	1.55	0.446	1.0	GO:1902903
regulation of developmental process (GO:0050793)	2475	19	12.27	+	1.55	0.0467	1.0	GO:0050793
regulation of MAPK cascade (GO:0043408)	652	5	3.23	+	1.55	0.26	1.0	GO:0043408
detection of chemical stimulus (GO:0009593)	522	4	2.59	+	1.55	0.332	1.0	GO:0009593
regulation of catabolic process (GO:0009894)	1048	8	5.19	+	1.54	0.251	1.0	GO:0009894
cell division (GO:0051301)	527	4	2.61	+	1.53	0.336	1.0	GO:0051301
regulation of organelle organization (GO:0033043)	1186	9	5.88	+	1.53	0.195	1.0	GO:0033043
developmental process involved in reproduction (GO:0003006)	1056	8	5.23	+	1.53	0.253	1.0	GO:0003006
DNA repair (GO:0006281)	531	4	2.63	+	1.52	0.339	1.0	GO:0006281
positive regulation of cell population proliferation (GO:0008284)	931	7	4.61	+	1.52	0.231	1.0	GO:0008284
muscle structure development (GO:0061061)	533	4	2.64	+	1.51	0.34	1.0	GO:0061061
carboxylic acid metabolic process (GO:0019752)	802	6	3.97	+	1.51	0.296	1.0	GO:0019752
positive regulation of catabolic process (GO:0009896)	535	4	2.65	+	1.51	0.342	1.0	GO:0009896
regulation of cellular response to stress (GO:0080135)	540	4	2.68	+	1.49	0.345	1.0	GO:0080135
negative regulation of developmental process (GO:0051093)	946	7	4.69	+	1.49	0.237	1.0	GO:0051093
extracellular matrix organization (GO:0030198)	271	2	1.34	+	1.49	0.389	1.0	GO:0030198
response to peptide hormone (GO:0043434)	407	3	2.02	+	1.49	0.458	1.0	GO:0043434
embryo development (GO:0009790)	1087	8	5.39	+	1.48	0.26	1.0	GO:0009790
spermatogenesis (GO:0007283)	680	5	3.37	+	1.48	0.393	1.0	GO:0007283
regulation of cytoskeleton organization (GO:0051493)	544	4	2.7	+	1.48	0.349	1.0	GO:0051493
extracellular structure organization (GO:0043062)	272	2	1.35	+	1.48	0.391	1.0	GO:0043062
DNA damage response (GO:0006974)	817	6	4.05	+	1.48	0.302	1.0	GO:0006974
negative regulation of transport (GO:0051051)	409	3	2.03	+	1.48	0.459	1.0	GO:0051051
external encapsulating structure organization (GO:0045229)	273	2	1.35	+	1.48	0.393	1.0	GO:0045229
actin cytoskeleton organization (GO:0030036)	546	4	2.71	+	1.48	0.35	1.0	GO:0030036
cell migration (GO:0016477)	958	7	4.75	+	1.47	0.243	1.0	GO:0016477
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	274	2	1.36	+	1.47	0.395	1.0	GO:0090092
oxoacid metabolic process (GO:0043436)	824	6	4.08	+	1.47	0.306	1.0	GO:0043436
regulation of phosphorylation (GO:0042325)	412	3	2.04	+	1.47	0.461	1.0	GO:0042325
sensory perception of chemical stimulus (GO:0007606)	550	4	2.73	+	1.47	0.353	1.0	GO:0007606
vascular process in circulatory system (GO:0003018)	276	2	1.37	+	1.46	0.398	1.0	GO:0003018
regulation of cell development (GO:0060284)	831	6	4.12	+	1.46	0.309	1.0	GO:0060284
regulation of vesicle-mediated transport (GO:0060627)	555	4	2.75	+	1.45	0.357	1.0	GO:0060627
detection of stimulus (GO:0051606)	694	5	3.44	+	1.45	0.398	1.0	GO:0051606
organic acid metabolic process (GO:0006082)	833	6	4.13	+	1.45	0.31	1.0	GO:0006082
regulation of programmed cell death (GO:0043067)	1534	11	7.6	+	1.45	0.186	1.0	GO:0043067
male gamete generation (GO:0048232)	698	5	3.46	+	1.45	0.4	1.0	GO:0048232
chordate embryonic development (GO:0043009)	698	5	3.46	+	1.45	0.4	1.0	GO:0043009
positive regulation of RNA metabolic process (GO:0051254)	1816	13	9.0	+	1.44	0.161	1.0	GO:0051254
homeostatic process (GO:0042592)	1539	11	7.63	+	1.44	0.188	1.0	GO:0042592
programmed cell death (GO:0012501)	1123	8	5.57	+	1.44	0.271	1.0	GO:0012501
cellular response to peptide hormone stimulus (GO:0071375)	282	2	1.4	+	1.43	0.653	1.0	GO:0071375
chromosome organization (GO:0051276)	423	3	2.1	+	1.43	0.469	1.0	GO:0051276
cell death (GO:0008219)	1128	8	5.59	+	1.43	0.273	1.0	GO:0008219
negative regulation of cellular component organization (GO:0051129)	709	5	3.51	+	1.42	0.405	1.0	GO:0051129
regulation of hormone levels (GO:0010817)	569	4	2.82	+	1.42	0.369	1.0	GO:0010817
regulation of signal transduction (GO:0009966)	3130	22	15.51	+	1.42	0.0952	1.0	GO:0009966
epithelium development (GO:0060429)	1139	8	5.65	+	1.42	0.277	1.0	GO:0060429
small molecule metabolic process (GO:0044281)	1567	11	7.77	+	1.42	0.257	1.0	GO:0044281
reproductive process (GO:0022414)	1569	11	7.78	+	1.41	0.257	1.0	GO:0022414
skin development (GO:0043588)	286	2	1.42	+	1.41	0.655	1.0	GO:0043588
regulation of system process (GO:0044057)	573	4	2.84	+	1.41	0.372	1.0	GO:0044057
response to abiotic stimulus (GO:0009628)	1146	8	5.68	+	1.41	0.28	1.0	GO:0009628
embryo development ending in birth or egg hatching (GO:0009792)	717	5	3.55	+	1.41	0.408	1.0	GO:0009792
carboxylic acid biosynthetic process (GO:0046394)	288	2	1.43	+	1.40	0.656	1.0	GO:0046394
positive regulation of response to stimulus (GO:0048584)	2316	16	11.48	+	1.39	0.157	1.0	GO:0048584
heart development (GO:0007507)	579	4	2.87	+	1.39	0.537	1.0	GO:0007507
positive regulation of cell differentiation (GO:0045597)	870	6	4.31	+	1.39	0.329	1.0	GO:0045597
leukocyte differentiation (GO:0002521)	438	3	2.17	+	1.38	0.481	1.0	GO:0002521
response to hypoxia (GO:0001666)	292	2	1.45	+	1.38	0.658	1.0	GO:0001666
organic acid biosynthetic process (GO:0016053)	292	2	1.45	+	1.38	0.658	1.0	GO:0016053
microtubule cytoskeleton organization (GO:0000226)	585	4	2.9	+	1.38	0.539	1.0	GO:0000226
muscle cell differentiation (GO:0042692)	293	2	1.45	+	1.38	0.658	1.0	GO:0042692
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	11	8.0	+	1.37	0.265	1.0	GO:0045934
negative regulation of cellular process (GO:0048523)	5145	35	25.5	+	1.37	0.0383	1.0	GO:0048523
regulation of neuron projection development (GO:0010975)	441	3	2.19	+	1.37	0.483	1.0	GO:0010975
regulation of apoptotic process (GO:0042981)	1478	10	7.33	+	1.37	0.331	1.0	GO:0042981
regulation of cell cycle process (GO:0010564)	740	5	3.67	+	1.36	0.419	1.0	GO:0010564
Golgi vesicle transport (GO:0048193)	297	2	1.47	+	1.36	0.66	1.0	GO:0048193
secretion by cell (GO:0032940)	446	3	2.21	+	1.36	0.487	1.0	GO:0032940
regulation of signaling (GO:0023051)	3579	24	17.74	+	1.35	0.115	1.0	GO:0023051
regulation of cell communication (GO:0010646)	3583	24	17.76	+	1.35	0.115	1.0	GO:0010646
positive regulation of macromolecule metabolic process (GO:0010604)	3136	21	15.54	+	1.35	0.13	1.0	GO:0010604
nucleoside phosphate biosynthetic process (GO:1901293)	299	2	1.48	+	1.35	0.662	1.0	GO:1901293
positive regulation of gene expression (GO:0010628)	1197	8	5.93	+	1.35	0.391	1.0	GO:0010628
muscle system process (GO:0003012)	300	2	1.49	+	1.35	0.662	1.0	GO:0003012
carboxylic acid transport (GO:0046942)	301	2	1.49	+	1.34	0.663	1.0	GO:0046942
developmental maturation (GO:0021700)	302	2	1.5	+	1.34	0.663	1.0	GO:0021700
organic acid transport (GO:0015849)	302	2	1.5	+	1.34	0.663	1.0	GO:0015849
cell cycle process (GO:0022402)	906	6	4.49	+	1.34	0.461	1.0	GO:0022402
DNA metabolic process (GO:0006259)	757	5	3.75	+	1.33	0.428	1.0	GO:0006259
positive regulation of MAPK cascade (GO:0043410)	455	3	2.26	+	1.33	0.495	1.0	GO:0043410
cellular component disassembly (GO:0022411)	304	2	1.51	+	1.33	0.664	1.0	GO:0022411
cell junction assembly (GO:0034329)	304	2	1.51	+	1.33	0.664	1.0	GO:0034329
cell differentiation (GO:0030154)	3806	25	18.86	+	1.33	0.125	1.0	GO:0030154
response to wounding (GO:0009611)	457	3	2.27	+	1.32	0.496	1.0	GO:0009611
positive regulation of defense response (GO:0031349)	457	3	2.27	+	1.32	0.496	1.0	GO:0031349
cellular developmental process (GO:0048869)	3809	25	18.88	+	1.32	0.125	1.0	GO:0048869
response to decreased oxygen levels (GO:0036293)	305	2	1.51	+	1.32	0.665	1.0	GO:0036293
regulation of cell cycle (GO:0051726)	1073	7	5.32	+	1.32	0.376	1.0	GO:0051726
positive regulation of cellular process (GO:0048522)	5828	38	28.89	+	1.32	0.0477	1.0	GO:0048522
reproductive structure development (GO:0048608)	307	2	1.52	+	1.31	0.666	1.0	GO:0048608
apoptotic process (GO:0006915)	1076	7	5.33	+	1.31	0.377	1.0	GO:0006915
negative regulation of biological process (GO:0048519)	5381	35	26.67	+	1.31	0.0701	1.0	GO:0048519
cellular response to nitrogen compound (GO:1901699)	615	4	3.05	+	1.31	0.551	1.0	GO:1901699
positive regulation of phosphorus metabolic process (GO:0010562)	308	2	1.53	+	1.31	0.667	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	308	2	1.53	+	1.31	0.667	1.0	GO:0045937
regulation of membrane potential (GO:0042391)	464	3	2.3	+	1.30	0.502	1.0	GO:0042391
signal transduction (GO:0007165)	4957	32	24.57	+	1.30	0.103	1.0	GO:0007165
cellular response to oxygen-containing compound (GO:1901701)	1086	7	5.38	+	1.30	0.5	1.0	GO:1901701
macromolecule catabolic process (GO:0009057)	1088	7	5.39	+	1.30	0.5	1.0	GO:0009057
ribosome biogenesis (GO:0042254)	311	2	1.54	+	1.30	0.668	1.0	GO:0042254
positive regulation of innate immune response (GO:0045089)	312	2	1.55	+	1.29	0.669	1.0	GO:0045089
reproductive system development (GO:0061458)	312	2	1.55	+	1.29	0.669	1.0	GO:0061458
proteasomal protein catabolic process (GO:0010498)	468	3	2.32	+	1.29	0.505	1.0	GO:0010498
negative regulation of metabolic process (GO:0009892)	2815	18	13.95	+	1.29	0.247	1.0	GO:0009892
regulation of primary metabolic process (GO:0080090)	5163	33	25.59	+	1.29	0.108	1.0	GO:0080090
regulation of cellular component organization (GO:0051128)	2512	16	12.45	+	1.29	0.287	1.0	GO:0051128
protein metabolic process (GO:0019538)	3308	21	16.4	+	1.28	0.223	1.0	GO:0019538
anatomical structure development (GO:0048856)	5370	34	26.62	+	1.28	0.113	1.0	GO:0048856
positive regulation of secretion by cell (GO:1903532)	316	2	1.57	+	1.28	0.671	1.0	GO:1903532
positive regulation of biosynthetic process (GO:0009891)	2688	17	13.32	+	1.28	0.3	1.0	GO:0009891
positive regulation of biological process (GO:0048518)	6174	39	30.6	+	1.27	0.0824	1.0	GO:0048518
G protein-coupled receptor signaling pathway (GO:0007186)	1270	8	6.29	+	1.27	0.412	1.0	GO:0007186
neurogenesis (GO:0022008)	1433	9	7.1	+	1.27	0.433	1.0	GO:0022008
circulatory system development (GO:0072359)	957	6	4.74	+	1.26	0.479	1.0	GO:0072359
developmental process (GO:0032502)	5903	37	29.26	+	1.26	0.0994	1.0	GO:0032502
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	16	12.72	+	1.26	0.296	1.0	GO:0010557
regulation of transport (GO:0051049)	1605	10	7.95	+	1.26	0.456	1.0	GO:0051049
signaling (GO:0023052)	5297	33	26.25	+	1.26	0.139	1.0	GO:0023052
positive regulation of cellular component organization (GO:0051130)	1127	7	5.59	+	1.25	0.509	1.0	GO:0051130
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	4	3.19	+	1.25	0.563	1.0	GO:0120035
proteolysis (GO:0006508)	1292	8	6.4	+	1.25	0.535	1.0	GO:0006508
regulation of response to stress (GO:0080134)	1455	9	7.21	+	1.25	0.439	1.0	GO:0080134
cell communication (GO:0007154)	5343	33	26.48	+	1.25	0.142	1.0	GO:0007154
cellular response to stimulus (GO:0051716)	6499	40	32.21	+	1.24	0.109	1.0	GO:0051716
multicellular organism development (GO:0007275)	4074	25	20.19	+	1.24	0.261	1.0	GO:0007275
small molecule biosynthetic process (GO:0044283)	489	3	2.42	+	1.24	0.737	1.0	GO:0044283
protein catabolic process (GO:0030163)	815	5	4.04	+	1.24	0.605	1.0	GO:0030163
regulation of mitotic cell cycle phase transition (GO:1901990)	329	2	1.63	+	1.23	0.679	1.0	GO:1901990
nervous system development (GO:0007399)	2307	14	11.43	+	1.22	0.43	1.0	GO:0007399
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	24	19.64	+	1.22	0.259	1.0	GO:0019219
positive regulation of metabolic process (GO:0009893)	3467	21	17.18	+	1.22	0.291	1.0	GO:0009893
neuron differentiation (GO:0030182)	1156	7	5.73	+	1.22	0.517	1.0	GO:0030182
primary metabolic process (GO:0044238)	6776	41	33.58	+	1.22	0.139	1.0	GO:0044238
regulation of cell projection organization (GO:0031344)	662	4	3.28	+	1.22	0.572	1.0	GO:0031344
establishment of protein localization (GO:0045184)	1325	8	6.57	+	1.22	0.541	1.0	GO:0045184
cell cycle (GO:0007049)	994	6	4.93	+	1.22	0.639	1.0	GO:0007049
metal ion transport (GO:0030001)	665	4	3.3	+	1.21	0.574	1.0	GO:0030001
response to oxygen levels (GO:0070482)	333	2	1.65	+	1.21	0.682	1.0	GO:0070482
regulation of localization (GO:0032879)	2019	12	10.01	+	1.20	0.503	1.0	GO:0032879
positive regulation of secretion (GO:0051047)	337	2	1.67	+	1.20	0.685	1.0	GO:0051047
multicellular organismal reproductive process (GO:0048609)	1014	6	5.03	+	1.19	0.642	1.0	GO:0048609
response to nutrient levels (GO:0031667)	507	3	2.51	+	1.19	0.742	1.0	GO:0031667
positive regulation of DNA-templated transcription (GO:0045893)	1691	10	8.38	+	1.19	0.585	1.0	GO:0045893
positive regulation of RNA biosynthetic process (GO:1902680)	1693	10	8.39	+	1.19	0.585	1.0	GO:1902680
regulation of leukocyte differentiation (GO:1902105)	339	2	1.68	+	1.19	0.686	1.0	GO:1902105
negative regulation of organelle organization (GO:0010639)	339	2	1.68	+	1.19	0.686	1.0	GO:0010639
wound healing (GO:0042060)	339	2	1.68	+	1.19	0.686	1.0	GO:0042060
striated muscle tissue development (GO:0014706)	339	2	1.68	+	1.19	0.686	1.0	GO:0014706
metabolic process (GO:0008152)	7644	45	37.89	+	1.19	0.151	1.0	GO:0008152
positive regulation of transport (GO:0051050)	853	5	4.23	+	1.18	0.616	1.0	GO:0051050
modulation of chemical synaptic transmission (GO:0050804)	512	3	2.54	+	1.18	0.743	1.0	GO:0050804
multicellular organismal process (GO:0032501)	6486	38	32.15	+	1.18	0.24	1.0	GO:0032501
regulation of trans-synaptic signaling (GO:0099177)	513	3	2.54	+	1.18	0.743	1.0	GO:0099177
plasma membrane bounded cell projection organization (GO:0120036)	1197	7	5.93	+	1.18	0.668	1.0	GO:0120036
positive regulation of response to biotic stimulus (GO:0002833)	342	2	1.7	+	1.18	0.688	1.0	GO:0002833
proteolysis involved in protein catabolic process (GO:0051603)	685	4	3.4	+	1.18	0.584	1.0	GO:0051603
response to nitrogen compound (GO:1901698)	1028	6	5.1	+	1.18	0.645	1.0	GO:1901698
negative regulation of macromolecule metabolic process (GO:0010605)	2577	15	12.77	+	1.17	0.456	1.0	GO:0010605
export from cell (GO:0140352)	516	3	2.56	+	1.17	0.744	1.0	GO:0140352
positive regulation of cellular component biogenesis (GO:0044089)	516	3	2.56	+	1.17	0.744	1.0	GO:0044089
inorganic cation transmembrane transport (GO:0098662)	690	4	3.42	+	1.17	0.587	1.0	GO:0098662
gamete generation (GO:0007276)	863	5	4.28	+	1.17	0.62	1.0	GO:0007276
regulation of defense response (GO:0031347)	863	5	4.28	+	1.17	0.62	1.0	GO:0031347
regulation of cellular process (GO:0050794)	11414	66	56.57	+	1.17	0.0718	1.0	GO:0050794
skeletal system development (GO:0001501)	519	3	2.57	+	1.17	0.745	1.0	GO:0001501
epidermis development (GO:0008544)	346	2	1.71	+	1.17	0.69	1.0	GO:0008544
autophagy (GO:0006914)	347	2	1.72	+	1.16	0.691	1.0	GO:0006914
process utilizing autophagic mechanism (GO:0061919)	347	2	1.72	+	1.16	0.691	1.0	GO:0061919
establishment of organelle localization (GO:0051656)	348	2	1.72	+	1.16	0.692	1.0	GO:0051656
system development (GO:0048731)	3670	21	18.19	+	1.15	0.439	1.0	GO:0048731
response to oxygen-containing compound (GO:1901700)	1577	9	7.82	+	1.15	0.578	1.0	GO:1901700
negative regulation of biosynthetic process (GO:0009890)	2284	13	11.32	+	1.15	0.53	1.0	GO:0009890
angiogenesis (GO:0001525)	352	2	1.74	+	1.15	0.694	1.0	GO:0001525
T cell activation (GO:0042110)	352	2	1.74	+	1.15	0.694	1.0	GO:0042110
generation of neurons (GO:0048699)	1235	7	6.12	+	1.14	0.674	1.0	GO:0048699
import into cell (GO:0098657)	706	4	3.5	+	1.14	0.781	1.0	GO:0098657
monoatomic cation transmembrane transport (GO:0098655)	706	4	3.5	+	1.14	0.781	1.0	GO:0098655
response to stimulus (GO:0050896)	8315	47	41.21	+	1.14	0.266	1.0	GO:0050896
mitochondrion organization (GO:0007005)	354	2	1.75	+	1.14	0.696	1.0	GO:0007005
biological regulation (GO:0065007)	12243	69	60.68	+	1.14	0.105	1.0	GO:0065007
regulation of metal ion transport (GO:0010959)	355	2	1.76	+	1.14	0.696	1.0	GO:0010959
cilium assembly (GO:0060271)	357	2	1.77	+	1.13	0.698	1.0	GO:0060271
regulation of metabolic process (GO:0019222)	6255	35	31.0	+	1.13	0.389	1.0	GO:0019222
carbohydrate derivative metabolic process (GO:1901135)	894	5	4.43	+	1.13	0.805	1.0	GO:1901135
cell projection organization (GO:0030030)	1252	7	6.21	+	1.13	0.677	1.0	GO:0030030
regulation of cellular localization (GO:0060341)	537	3	2.66	+	1.13	0.75	1.0	GO:0060341
muscle tissue development (GO:0060537)	358	2	1.77	+	1.13	0.698	1.0	GO:0060537
intracellular transport (GO:0046907)	1254	7	6.22	+	1.13	0.677	1.0	GO:0046907
regulation of biological process (GO:0050789)	11842	66	58.69	+	1.12	0.16	1.0	GO:0050789
regulation of biosynthetic process (GO:0009889)	5204	29	25.79	+	1.12	0.493	1.0	GO:0009889
