Enrichment FDR	nGenes	Pathway Genes	Fold Enrichment	Pathway	URL	Genes	GOID
0.16241312403181	40	1123	1.6332576105015	GO:0035295 tube development 	 http://amigo.geneontology.org/amigo/term/GO:0035295	 HIF1A  MTDH  BSG  CX3CL1  OTC  B4GALT1  PHGDH  PLOD3  LHX2  C5  BMPR1A  KDM5B  GNA13  BMP2  FOXA1  CEMIP2  BCL10  CER1  GRHL3  FZD5  CITED2  GJB2  DCHS1  ANPEP  NKIRAS2  ARL13B  GJB1  FOXB1  RYR2  ODAD4  PPP3R1  GPX1  IL12A  ITGB8  NAXE  CCDC103  CASP8  RAPGEF2  NIBAN2  NPR1	GO:0035295
0.16241312403181	96	3300	1.33392603388595	GO:0070887 cellular response to chemical stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0070887	 CX3CL1  GNA15  CXCL2  NCOA1  HIF1A  PCK2  BMPR1A  LAMTOR3  CD80  FLT3  CNTFR  BMP2  MTUS1  BMP15  PIK3R1  CER1  SERP2  NCK1  SAFB  CXCR1  LY6H  DAND5  CCR4  MT1X  S100A14  PDCD1LG2  MT1H  CYP2A6  GH1  BRMS1L  GATA1  C5  RAPGEF1  RAPGEF2  ACTN4  DEFB118  NPEPPS  BCL10  PID1  ATP1A1  F2RL1  CITED2  LGALS9  IL17RA  ADIPOQ  SLC8A1  RYR2  CRIP1  CD300H  PDK2  PAF1  CASP8  HDAC4  NUCKS1  EPHA8  ITGA8  ACHE  RNMT  ITGB8  EFTUD2  NEDD9  KDM5B  PRXL2A  MYOD1  KLF16  HADHB  MEAK7  ATP5F1A  KCNB1  PRKAA2  PGRMC2  MELK  GJB2  NKIRAS2  PLA2G4F  ALK  PRKCE  ESRRA  OR10H4  HRH1  LBH  GPX1  CTSL  IL12A  IP6K2  DDX5  CASQ2  FOXA1  APC  MTDH  CRIM1  BSG  ATP6V0A2  GNB1  NIBAN2  P2RY2	GO:0070887
0.164730532752401	44	1272	1.58613453321738	GO:1901701 cellular response to oxygen-containing compound 	 http://amigo.geneontology.org/amigo/term/GO:1901701	 GNA15  CXCL2  PCK2  LAMTOR3  CD80  PIK3R1  LY6H  PDCD1LG2  GH1  NCOA1  CX3CL1  RAPGEF1  RAPGEF2  DEFB118  BCL10  PID1  SLC8A1  PDK2  PAF1  NUCKS1  ACHE  HIF1A  GATA1  MYOD1  KLF16  HADHB  ATP5F1A  KCNB1  PRKAA2  GJB2  ALK  PRKCE  ESRRA  OR10H4  ADIPOQ  HRH1  RYR2  GPX1  IP6K2  APC  MTDH  NCK1  GNB1  P2RY2	GO:1901701
0.165577947557141	10	151	3.03666936522051	GO:0001890 placenta development 	 http://amigo.geneontology.org/amigo/term/GO:0001890	 NCOA1  HIF1A  MDFI  FZD5  CITED2  GJB2  BPTF  BSG  CASP8  ITGB8	GO:0001890
0.166928822732366	25	627	1.82829774381298	GO:0005975 carbohydrate metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0005975	 PDK2  PCK2  GYS1  PPIP5K2  FUOM  B3GNT8  HIF1A  B4GALT1  CASD1  ADIPOQ  PHKA2  HEXB  HDAC4  MAN1A1  MOGS  IGFBP4  PDHA2  CHST14  MAN2A2  BRAT1  PRKCE  PRKAA2  HRH1  ME1  PRKAG1	GO:0005975
0.166928822732366	26	659	1.80909923032712	GO:0007610 behavior 	 http://amigo.geneontology.org/amigo/term/GO:0007610	 CFAP20  PREX2  HEXB  HDAC4  ITGA8  HIF1A  NEDD9  CHRNB4  CNTFR  OPRL1  ADORA2A  ORMDL1  HOXD10  ATP1B2  PCDH15  NPY5R  ALK  PRKCE  FOXB1  CNTN2  GJB4  HRH1  GPR52  SELENOP  NLGN4X  CHRNB1	GO:0007610
0.166928822732366	12	209	2.6327487510907	GO:0007626 locomotory behavior 	 http://amigo.geneontology.org/amigo/term/GO:0007626	 PREX2  HEXB  CHRNB4  OPRL1  ADORA2A  HOXD10  PCDH15  ALK  PRKCE  CNTN2  GPR52  SELENOP	GO:0007626
0.166928822732366	5	43	5.33182644358484	GO:0010830 regulation of myotube differentiation 	 http://amigo.geneontology.org/amigo/term/GO:0010830	 MYOD1  CEACAM5  HDAC4  RBM24  NIBAN2	GO:0010830
0.166928822732366	4	28	6.55052963068995	GO:0010882 regulation of cardiac muscle contraction by calcium ion signaling 	 http://amigo.geneontology.org/amigo/term/GO:0010882	 CASQ2  RYR2  HDAC4  SLC8A1	GO:0010882
0.166928822732366	4	25	7.33659318637275	GO:0014850 response to muscle activity 	 http://amigo.geneontology.org/amigo/term/GO:0014850	 HIF1A  ATP5F1A  PRKAA2  RYR2	GO:0014850
0.166928822732366	14	272	2.36011729341035	GO:0030595 leukocyte chemotaxis 	 http://amigo.geneontology.org/amigo/term/GO:0030595	 CX3CL1  CXCL2  MTUS1  CXCR1  S100A14  C5  F2RL1  CD300H  NEDD9  IL17RA  HRH1  IL12A  LGALS9  BSG	GO:0030595
0.166928822732366	87	2945	1.3545916961257	GO:0032879 regulation of localization 	 http://amigo.geneontology.org/amigo/term/GO:0032879	 NPEPPS  FZD5  CFAP20  PARD6A  PLIN3  CASQ2  MTUS1  BMP2K  AZIN2  BICD1  PID1  PLXNB1  ENTR1  CACNB2  SEMA4D  SHISA6  S100A14  GPC2  BRMS1L  RYR2  PPP3R1  CX3CL1  EIPR1  ATP1B3  C5  ATP1B2  MEAK7  PIK3R1  PROM2  RAB11FIP1  KCNB1  F2RL1  SEPTIN8  BSG  ABCA13  ADIPOQ  ANO9  KLRC2  GH1  HDAC4  HIF1A  PCK2  GATA1  SLC17A7  CCNE1  RAPGEF1  NEDD9  KCNQ4  KDM5B  GNA13  OPRL1  BMP2  ADORA2A  ELP3  SCN7A  CELSR2  OAZ3  ATG3  FRMD4A  PIP4P2  NCK1  PRKAA2  NPY5R  PKIA  PRKCE  P2RY2  SLC8A1  ATP5F1A  IL12A  RIOK2  NDFIP2  BMPR1A  ERGIC3  ACTN4  APC  HDAC8  NAXE  CITED2  LGALS9  PLPP4  RAPGEF2  CREBL2  BYSL  ATP1A1  CHRNB4  ACHE  NPR1	GO:0032879
0.166928822732366	3	12	11.4634268537074	GO:0032926 negative regulation of activin receptor signaling pathway 	 http://amigo.geneontology.org/amigo/term/GO:0032926	 CER1  DAND5  NOMO3	GO:0032926
0.166928822732366	4	26	7.05441652535841	GO:0035357 peroxisome proliferator activated receptor signaling pathway 	 http://amigo.geneontology.org/amigo/term/GO:0035357	 NCOA1  ACTN4  CITED2  BMP2	GO:0035357
0.166928822732366	2	4	22.9268537074148	GO:0035582 sequestering of BMP in extracellular matrix 	 http://amigo.geneontology.org/amigo/term/GO:0035582	 CER1  DAND5	GO:0035582
0.166928822732366	3	13	10.5816247880376	GO:0035810 positive regulation of urine volume 	 http://amigo.geneontology.org/amigo/term/GO:0035810	 OPRL1  ADORA2A  NPR1	GO:0035810
0.166928822732366	27	680	1.82066191205941	GO:0043009 chordate embryonic development 	 http://amigo.geneontology.org/amigo/term/GO:0043009	 NCOA1  PHGDH  HIF1A  GATA1  PLOD3  LHX2  C5  BMPR1A  MDFI  BYSL  GNA13  KIAA1217  BMP2  HOXD10  FOXA1  BCL10  C1orf43  NPAT  GRHL3  FZD5  CITED2  DCHS1  ARL13B  BPTF  FOXB1  PLPP4  CASP8	GO:0043009
0.166928822732366	4	28	6.55052963068995	GO:0043931 ossification involved in bone maturation 	 http://amigo.geneontology.org/amigo/term/GO:0043931	 SEMA4D  BMP2  PLXNB1  DCHS1	GO:0043931
0.166928822732366	11	187	2.69727690675469	GO:0048015 phosphatidylinositol-mediated signaling 	 http://amigo.geneontology.org/amigo/term/GO:0048015	 PIK3IP1  PLCH1  PIK3R1  MUC5AC  GH1  PREX2  PLXNB1  F2RL1  PEAR1  SEMA4D  FLT3	GO:0048015
0.166928822732366	3	13	10.5816247880376	GO:0048742 regulation of skeletal muscle fiber development 	 http://amigo.geneontology.org/amigo/term/GO:0048742	 MYOD1  HDAC4  NIBAN2	GO:0048742
0.166928822732366	9	131	3.15025470788906	GO:0050714 positive regulation of protein secretion 	 http://amigo.geneontology.org/amigo/term/GO:0050714	 BSG  HIF1A  PCK2  PARD6A  ADORA2A  F2RL1  PRKCE  FRMD4A  ACHE	GO:0050714
0.166928822732366	31	819	1.73561041496913	GO:0050801 ion homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0050801	 ATP1B3  CASQ2  ATP1B2  ATP1A1  CXCR1  F2RL1  SLC8A1  CCR4  ATP6V0A2  MT1X  MT1H  RYR2  PPP3R1  PDK2  OTC  HEXB  GNA15  HIF1A  GATA1  SLC17A7  GNA13  ADORA2A  SCN7A  CACNB2  PRKCE  CX3CL1  OPRL1  ATP6V0E1  S100A14  NPR1  P2RY2	GO:0050801
0.166928822732366	22	527	1.91419651447107	GO:0051223 regulation of protein transport 	 http://amigo.geneontology.org/amigo/term/GO:0051223	 NPEPPS  FZD5  PIK3R1  RAB11FIP1  KCNB1  SEPTIN8  BSG  ADIPOQ  EIPR1  HIF1A  PCK2  PARD6A  ADORA2A  OAZ3  FRMD4A  F2RL1  PKIA  PRKCE  IL12A  NDFIP2  ERGIC3  ACHE	GO:0051223
0.166928822732366	2	4	22.9268537074148	GO:0060574 intestinal epithelial cell maturation 	 http://amigo.geneontology.org/amigo/term/GO:0060574	 HIF1A  FZD5	GO:0060574
0.166928822732366	2	4	22.9268537074148	GO:0061030 epithelial cell differentiation involved in mammary gland alveolus development 	 http://amigo.geneontology.org/amigo/term/GO:0061030	 HIF1A  FOXB1	GO:0061030
0.166928822732366	78	2609	1.37086591734638	GO:0071310 cellular response to organic substance 	 http://amigo.geneontology.org/amigo/term/GO:0071310	 CX3CL1  GNA15  CXCL2  NCOA1  PCK2  BMPR1A  LAMTOR3  CD80  FLT3  CNTFR  BMP2  BMP15  PIK3R1  CER1  SERP2  NCK1  SAFB  DAND5  PDCD1LG2  GH1  HIF1A  BRMS1L  GATA1  RAPGEF1  RAPGEF2  ACTN4  DEFB118  BCL10  PID1  ATP1A1  F2RL1  LGALS9  IL17RA  ADIPOQ  RYR2  PDK2  PAF1  CASP8  HDAC4  NUCKS1  EPHA8  ITGA8  RNMT  ITGB8  KDM5B  MYOD1  KLF16  HADHB  ATP5F1A  KCNB1  PRKAA2  CXCR1  PGRMC2  CITED2  GJB2  NKIRAS2  PLA2G4F  ALK  PRKCE  ESRRA  OR10H4  SLC8A1  CCR4  HRH1  LBH  GPX1  CTSL  MT1X  IL12A  DDX5  CASQ2  FOXA1  APC  MTDH  CRIM1  GNB1  NIBAN2  P2RY2	GO:0071310
0.166928822732366	26	654	1.82293026419812	GO:0071417 cellular response to organonitrogen compound 	 http://amigo.geneontology.org/amigo/term/GO:0071417	 GNA15  PCK2  LAMTOR3  PIK3R1  GH1  NCOA1  RAPGEF1  RAPGEF2  PID1  RYR2  PDK2  NUCKS1  GATA1  KLF16  GJB2  ALK  ESRRA  OR10H4  ADIPOQ  SLC8A1  HRH1  CASQ2  APC  NCK1  GNB1  P2RY2	GO:0071417
0.166928822732366	5	45	5.09485637942552	GO:0071604 transforming growth factor beta production 	 http://amigo.geneontology.org/amigo/term/GO:0071604	 ITGB8  LGALS9  CX3CL1  BMPR1A  HIF1A	GO:0071604
0.166928822732366	5	41	5.59191553839386	GO:0071634 regulation of transforming growth factor beta production 	 http://amigo.geneontology.org/amigo/term/GO:0071634	 ITGB8  LGALS9  CX3CL1  BMPR1A  HIF1A	GO:0071634
0.166928822732366	8	108	3.39657091961701	GO:0071867 response to monoamine 	 http://amigo.geneontology.org/amigo/term/GO:0071867	 GNA15  KLF16  ALK  OR10H4  ADIPOQ  HRH1  RYR2  GNB1	GO:0071867
0.166928822732366	8	105	3.49361580303464	GO:0071868 cellular response to monoamine stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0071868	 GNA15  KLF16  ALK  OR10H4  ADIPOQ  HRH1  RYR2  GNB1	GO:0071868
0.166928822732366	8	108	3.39657091961701	GO:0071869 response to catecholamine 	 http://amigo.geneontology.org/amigo/term/GO:0071869	 GNA15  KLF16  ALK  OR10H4  ADIPOQ  HRH1  RYR2  GNB1	GO:0071869
0.166928822732366	8	105	3.49361580303464	GO:0071870 cellular response to catecholamine stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0071870	 GNA15  KLF16  ALK  OR10H4  ADIPOQ  HRH1  RYR2  GNB1	GO:0071870
0.166928822732366	4	28	6.55052963068995	GO:0086064 cell communication by electrical coupling involved in cardiac conduction 	 http://amigo.geneontology.org/amigo/term/GO:0086064	 RYR2  SLC8A1  ATP1B2  ATP1A1	GO:0086064
0.166928822732366	6	63	4.3670197537933	GO:0086065 cell communication involved in cardiac conduction 	 http://amigo.geneontology.org/amigo/term/GO:0086065	 RYR2  SLC8A1  CACNB2  CASQ2  ATP1B2  ATP1A1	GO:0086065
0.166928822732366	24	594	1.85267504706382	GO:0120031 plasma membrane bounded cell projection assembly 	 http://amigo.geneontology.org/amigo/term/GO:0120031	 CFAP20  IQCG  CDC42EP1  ABLIM2  ENTR1  CFAP52  CCDC103  ARL13B  EPS8L2  CPLANE1  HYLS1  ABI2  GAP43  ODAD4  HDAC4  CELSR2  ATG3  PIK3R1  PCDH15  NCK1  F2RL1  RAPGEF2  APC  LRGUK	GO:0120031
0.166928822732366	2	4	22.9268537074148	GO:1903276 regulation of sodium ion export across plasma membrane 	 http://amigo.geneontology.org/amigo/term/GO:1903276	 ATP1B3  ATP1B2	GO:1903276
0.166928822732366	2	4	22.9268537074148	GO:1903278 positive regulation of sodium ion export across plasma membrane 	 http://amigo.geneontology.org/amigo/term/GO:1903278	 ATP1B3  ATP1B2	GO:1903278
0.166928822732366	21	480	2.0060996993988	GO:1903829 positive regulation of protein localization 	 http://amigo.geneontology.org/amigo/term/GO:1903829	 NPEPPS  FZD5  ENTR1  MEAK7  PIK3R1  KCNB1  BSG  HIF1A  PCK2  PARD6A  NEDD9  ADORA2A  OAZ3  PRKAA2  F2RL1  PRKCE  BICD1  ERGIC3  APC  FRMD4A  ACHE	GO:1903829
0.166928822732366	2	4	22.9268537074148	GO:1905867 epididymis development 	 http://amigo.geneontology.org/amigo/term/GO:1905867	 GJB2  GJB1	GO:1905867
0.166928822732366	2	4	22.9268537074148	GO:2000670 positive regulation of dendritic cell apoptotic process 	 http://amigo.geneontology.org/amigo/term/GO:2000670	 RAPGEF2  LGALS9	GO:2000670
0.167599878761694	7	89	3.6064713697057	GO:0001892 embryonic placenta development 	 http://amigo.geneontology.org/amigo/term/GO:0001892	 NCOA1  HIF1A  MDFI  FZD5  CITED2  BPTF  CASP8	GO:0001892
0.167599878761694	18	400	2.06341683366733	GO:0002237 response to molecule of bacterial origin 	 http://amigo.geneontology.org/amigo/term/GO:0002237	 CXCL2  CD80  S100A14  PDCD1LG2  CX3CL1  DEFB118  BCL10  FZD5  IL12A  PAF1  CASP8  PCK2  GATA1  HADHB  GJB2  PRKCE  MTDH  LGALS9	GO:0002237
0.167599878761694	8	114	3.21780402911085	GO:0006090 pyruvate metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0006090	 ME1  PCK2  PDHA2  HIF1A  PDK2  HDAC4  PRKAA2  PRKAG1	GO:0006090
0.167599878761694	7	90	3.56639946559786	GO:0006140 regulation of nucleotide metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0006140	 HIF1A  PDK2  HDAC4  PID1  PRKAA2  ACMSD  PRKAG1	GO:0006140
0.167599878761694	36	1025	1.61047167505743	GO:0007167 enzyme linked receptor protein signaling pathway 	 http://amigo.geneontology.org/amigo/term/GO:0007167	 EPHA8  BMPR1A  NEDD9  FLT3  BMP2  BMP15  IGFBP4  PIK3R1  CER1  NPR1  ALK  DAND5  GH1  HIF1A  BRMS1L  PID1  ADIPOQ  PDK2  JADE2  NUCKS1  ITGA8  ITGB8  RAPGEF1  CRIM1  NCK1  CITED2  IL12A  DDX5  APC  NGEF  NOMO3  RAPGEF2  NIBAN2  CD8A  CD7  CNKSR1	GO:0007167
0.167599878761694	27	702	1.7636041313396	GO:0009792 embryo development ending in birth or egg hatching 	 http://amigo.geneontology.org/amigo/term/GO:0009792	 NCOA1  PHGDH  HIF1A  GATA1  PLOD3  LHX2  C5  BMPR1A  MDFI  BYSL  GNA13  KIAA1217  BMP2  HOXD10  FOXA1  BCL10  C1orf43  NPAT  GRHL3  FZD5  CITED2  DCHS1  ARL13B  BPTF  FOXB1  PLPP4  CASP8	GO:0009792
0.167599878761694	37	1061	1.59904540466418	GO:0010243 response to organonitrogen compound 	 http://amigo.geneontology.org/amigo/term/GO:0010243	 GNA15  PCK2  LAMTOR3  PIK3R1  GH1  NCOA1  RAPGEF1  RAPGEF2  MAN1A1  ADORA2A  MEAK7  PID1  RYR2  PDK2  OTC  NUCKS1  BCKDHB  GATA1  EFTUD2  FLT3  KLF16  KCNB1  GJB2  ALK  PRKCE  BSG  ESRRA  OR10H4  ADIPOQ  SLC8A1  HRH1  GPX1  CASQ2  APC  NCK1  GNB1  P2RY2	GO:0010243
0.167599878761694	35	980	1.63763240767249	GO:0033993 response to lipid 	 http://amigo.geneontology.org/amigo/term/GO:0033993	 CXCL2  PCK2  CD80  CSN1S1  SAFB  S100A14  PDCD1LG2  CX3CL1  FOXA1  DEFB118  BCL10  ATP1A1  IL12A  GH1  PAF1  CASP8  BCKDHB  MTAP  GATA1  FLT3  OPRL1  MYOD1  HADHB  ATP5F1A  PID1  PGRMC2  GJB2  PRKCE  ESRRA  ADIPOQ  LBH  GPX1  DDX5  MTDH  LGALS9	GO:0033993
0.167599878761694	83	2847	1.33679582558162	GO:0035556 intracellular signal transduction 	 http://amigo.geneontology.org/amigo/term/GO:0035556	 NDFIP2  LGALS9  CX3CL1  PEBP1  PIK3IP1  RHEB  RAPGEF1  LAMTOR3  RAPGEF2  PLCH1  CASQ2  GNA13  CDC42EP1  MEAK7  BCL10  NCK1  PRKAA2  CXCR1  F2RL1  MELK  PRKCE  RAD9A  SH3RF3  EPS8L2  CCR4  LRRC19  CRIP1  LRRD1  MYZAP  RYR2  PPP3R1  MID2  HIF1A  BMP2  ABI2  PIK3R1  MTDH  INIP  CNKSR2  ADIPOQ  MUC5AC  GH1  PDK2  PREX2  HDAC4  EPHA8  NFKB2  ARHGEF10  AVPI1  OPRL1  MAPK8IP3  IGFBP4  FZD5  PLXNB1  NPY5R  DCHS1  NKIRAS2  NPR1  ALK  SLC8A1  PEAR1  GPX1  CASP8  CHFR  DDX5  NOP2  ACTN4  APC  SEMA4D  LBH  BOP1  CNKSR1  ADGRL1  HRH1  CD80  NGEF  GNB1  RASL10A  FLT3  MDC1  FAM13A  PLEKHG4B  ARHGEF40	GO:0035556
0.167599878761694	11	191	2.64078943226768	GO:0048017 inositol lipid-mediated signaling 	 http://amigo.geneontology.org/amigo/term/GO:0048017	 PIK3IP1  PLCH1  PIK3R1  MUC5AC  GH1  PREX2  PLXNB1  F2RL1  PEAR1  SEMA4D  FLT3	GO:0048017
0.167599878761694	68	2239	1.39260924707835	GO:0048468 cell development 	 http://amigo.geneontology.org/amigo/term/GO:0048468	 CDKL3  EPHA8  ATRNL1  IQCG  MYOD1  ACTN4  PLXNB1  GAP43  BSG  FLII  CNTN2  SEMA4D  RIMBP3B  GATA1  RAPGEF2  F2RL1  JADE2  PREX2  HEXB  HDAC4  B4GALT1  PHGDH  HIF1A  ARHGEF10  PLOD3  RHEB  LHX2  RAPGEF1  BMPR1A  RPL24  BMP2  ADORA2A  HOXD10  ATP1B2  FOXA1  BMP15  PCDH15  NCAM2  NCK1  KCNB1  FZD5  CITED2  CLEC1B  ARL13B  ALK  FOXB1  IHO1  GPR149  ADIPOQ  OSBP2  FOXE3  GPC2  PPP3R1  GPX1  ACHE  POU2F2  ITGA8  NEDD9  CHRNB1  CX3CL1  NGEF  NIBAN2  ABI2  MAPK8IP3  CELSR2  PIK3R1  SLC8A1  FEZ2	GO:0048468
0.167599878761694	42	1241	1.55185794635201	GO:0048878 chemical homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0048878	 ATP1B3  PCK2  CASQ2  ORMDL1  ATP1B2  ATP1A1  CXCR1  F2RL1  SLC8A1  CCR4  ATP6V0A2  MT1X  MT1H  RYR2  PPP3R1  HIF1A  PDK2  OTC  HEXB  GNA15  NUCKS1  GATA1  SLC17A7  GNA13  ADORA2A  FOXA1  SCN7A  PIK3R1  GRHL3  KCNB1  PRKAA2  CACNB2  NKIRAS2  PRKCE  ADIPOQ  GPX1  CX3CL1  OPRL1  ATP6V0E1  S100A14  NPR1  P2RY2	GO:0048878
0.167599878761694	5	47	4.87805398030103	GO:0070839 metal ion export 	 http://amigo.geneontology.org/amigo/term/GO:0070839	 ATP1B3  ATP1B2  ATP1A1  SLC8A1  KCNB1	GO:0070839
0.167599878761694	3	14	9.82579444603493	GO:0071415 cellular response to purine-containing compound 	 http://amigo.geneontology.org/amigo/term/GO:0071415	 RYR2  CASQ2  SLC8A1	GO:0071415
0.167599878761694	30	809	1.7003847001791	GO:0098771 inorganic ion homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0098771	 ATP1B3  CASQ2  ATP1B2  ATP1A1  CXCR1  F2RL1  SLC8A1  CCR4  ATP6V0A2  MT1X  MT1H  RYR2  PPP3R1  PDK2  HEXB  GNA15  HIF1A  GATA1  SLC17A7  GNA13  ADORA2A  SCN7A  CACNB2  PRKCE  CX3CL1  OTC  OPRL1  ATP6V0E1  S100A14  NPR1	GO:0098771
0.167599878761694	40	1172	1.56497294931159	GO:1901698 response to nitrogen compound 	 http://amigo.geneontology.org/amigo/term/GO:1901698	 GNA15  PCK2  LAMTOR3  PIK3R1  LY6H  GH1  NCOA1  RAPGEF1  RAPGEF2  MAN1A1  ADORA2A  MEAK7  PID1  RYR2  PDK2  OTC  NUCKS1  BCKDHB  ACHE  GATA1  EFTUD2  FLT3  KLF16  ATP5F1A  KCNB1  GJB2  ALK  PRKCE  BSG  ESRRA  OR10H4  ADIPOQ  SLC8A1  HRH1  GPX1  CASQ2  APC  NCK1  GNB1  P2RY2	GO:1901698
0.172372471800065	5	49	4.67894973620711	GO:0003197 endocardial cushion development 	 http://amigo.geneontology.org/amigo/term/GO:0003197	 BMPR1A  RBM24  BMP2  CITED2  DCHS1	GO:0003197
0.172372471800065	4	31	5.91660740836512	GO:0007271 synaptic transmission cholinergic 	 http://amigo.geneontology.org/amigo/term/GO:0007271	 ACHE  ADORA2A  CHRNB1  CHRNB4	GO:0007271
0.172372471800065	40	1189	1.54259738990175	GO:0009790 embryo development 	 http://amigo.geneontology.org/amigo/term/GO:0009790	 NANOG  FZD5  ADIPOQ  PAF1  ITGA8  NCOA1  PHGDH  HIF1A  GATA1  PLOD3  LHX2  C5  BMPR1A  MDFI  BYSL  KCNQ4  GNA13  KIAA1217  BMP2  HOXD10  FOXA1  GRSF1  BCL10  C1orf43  CER1  NPAT  PCDH15  GRHL3  CITED2  DCHS1  ARL13B  BPTF  FOXB1  CPLANE1  RYR2  PLPP4  COL7A1  CCDC103  NIBAN2  CASP8	GO:0009790
0.172372471800065	101	3602	1.28573693750633	GO:0010646 regulation of cell communication 	 http://amigo.geneontology.org/amigo/term/GO:0010646	 NDFIP2  LGALS9  CX3CL1  PEBP1  PIK3IP1  LAMTOR3  RAPGEF2  BMP2  BMP15  APC  BMP2K  IGFBP4  BCL10  NLGN4X  CER1  BEND6  DKK2  NCK1  CLSTN2  F2RL1  SH3RF3  EPS8L2  DAND5  LRRC19  DLK1  SHISA6  LRRD1  GH1  ACHE  HIF1A  BRMS1L  PPP3R1  MID2  BMPR1A  DEFB118  MTDH  PID1  RAB11FIP1  CITED2  ADIPOQ  PDK2  EIPR1  PREX2  NUCKS1  EPHA8  ITGA8  NCOA1  PCK2  ARHGEF10  RHEB  RAPGEF1  KDM5B  CHRNB4  AVPI1  OPRL1  ADORA2A  FOXA1  MAPK8IP3  PIK3R1  CNKSR2  KCNB1  PRKAA2  FZD5  PLXNB1  NPY5R  CACNB2  NKIRAS2  NPR1  ALK  PRKCE  RAD9A  LY6H  CNTN2  HRH1  BTNL2  GPC2  LBH  GPX1  CASP8  IL12A  GATA1  DDX5  NOP2  CASQ2  ACTN4  CRIM1  SEMA4D  RYR2  BOP1  NOMO3  MDFI  NIBAN2  BICD1  CD80  NGEF  GNA13  FLT3  FAM13A  PLEKHG4B  ARHGEF40  SLC8A1	GO:0010646
0.172372471800065	51	1602	1.45976222107136	GO:0016477 cell migration 	 http://amigo.geneontology.org/amigo/term/GO:0016477	 CX3CL1  CXCL2  ITGB8  ATRNL1  NEDD9  MTUS1  APC  NCK1  CXCR1  PLXNB1  CCR4  SEMA4D  S100A14  GPC2  BRMS1L  C5  MEAK7  F2RL1  IL12A  BSG  ADIPOQ  CD300H  HEXB  HDAC4  EPHA8  B4GALT1  HIF1A  GNA13  BMP2  ATP1B2  ELP3  CELSR2  PIK3R1  CER1  DCHS1  ARL13B  PRKCE  FOXB1  IL17RA  SLC8A1  CNTN2  HRH1  GPX1  ATP5F1A  BRAT1  BMPR1A  ACTN4  CITED2  LGALS9  RAPGEF2  ABI2	GO:0016477
0.172372471800065	15	315	2.18350987689665	GO:0021700 developmental maturation 	 http://amigo.geneontology.org/amigo/term/GO:0021700	 SEMA4D  BMP2  GH1  EPHA8  HIF1A  FOXA1  KCNB1  FZD5  PLXNB1  DCHS1  CNTN2  POU2F2  AP1M1  ADGRL1  CX3CL1	GO:0021700
0.172372471800065	3	15	9.17074148296593	GO:0030007 cellular potassium ion homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0030007	 ATP1B3  ATP1B2  ATP1A1	GO:0030007
0.172372471800065	51	1606	1.45612644966146	GO:0030030 cell projection organization 	 http://amigo.geneontology.org/amigo/term/GO:0030030	 CDKL3  CFAP20  EPHA8  IQCG  CDC42EP1  ABLIM2  PLXNB1  ENTR1  CFAP52  CCDC103  ARL13B  GAP43  BSG  EPS8L2  CNTN2  SEMA4D  CPLANE1  HYLS1  RAPGEF2  ABI2  PROM2  ODAD4  DNAH9  JADE2  PREX2  HDAC4  ITGA8  PHGDH  LHX2  RAPGEF1  NEDD9  RPL24  ADORA2A  ATP1B2  CELSR2  ATG3  PIK3R1  PCDH15  NCAM2  NCK1  F2RL1  ALK  FOXB1  GPC2  APC  CX3CL1  NGEF  NIBAN2  MAPK8IP3  LRGUK  FEZ2	GO:0030030
0.172372471800065	24	609	1.80704265674206	GO:0030031 cell projection assembly 	 http://amigo.geneontology.org/amigo/term/GO:0030031	 CFAP20  IQCG  CDC42EP1  ABLIM2  ENTR1  CFAP52  CCDC103  ARL13B  EPS8L2  CPLANE1  HYLS1  ABI2  GAP43  ODAD4  HDAC4  CELSR2  ATG3  PIK3R1  PCDH15  NCK1  F2RL1  RAPGEF2  APC  LRGUK	GO:0030031
0.172372471800065	3	16	8.59757014028056	GO:0031272 regulation of pseudopodium assembly 	 http://amigo.geneontology.org/amigo/term/GO:0031272	 CDC42EP1  F2RL1  APC	GO:0031272
0.172372471800065	3	16	8.59757014028056	GO:0031274 positive regulation of pseudopodium assembly 	 http://amigo.geneontology.org/amigo/term/GO:0031274	 CDC42EP1  F2RL1  APC	GO:0031274
0.172372471800065	2	5	18.3414829659319	GO:0031944 negative regulation of glucocorticoid metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0031944	 BMP2  ATP1A1	GO:0031944
0.172372471800065	2	5	18.3414829659319	GO:0031947 negative regulation of glucocorticoid biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0031947	 BMP2  ATP1A1	GO:0031947
