Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of Rho protein signal transduction (GO:0035023)	86	3	0.85	+	3.52	0.054	1.0	GO:0035023
phosphatidylinositol biosynthetic process (GO:0006661)	115	4	1.14	+	3.51	0.0277	1.0	GO:0006661
detection of abiotic stimulus (GO:0009582)	144	5	1.43	+	3.50	0.0145	1.0	GO:0009582
nuclear envelope organization (GO:0006998)	58	2	0.57	+	3.48	0.113	1.0	GO:0006998
mesenchymal cell migration (GO:0090497)	58	2	0.57	+	3.48	0.113	1.0	GO:0090497
detection of mechanical stimulus (GO:0050982)	58	2	0.57	+	3.48	0.113	1.0	GO:0050982
negative regulation of sequestering of calcium ion (GO:0051283)	58	2	0.57	+	3.48	0.113	1.0	GO:0051283
dendrite development (GO:0016358)	116	4	1.15	+	3.48	0.0284	1.0	GO:0016358
regulation of natural killer cell mediated immunity (GO:0002715)	58	2	0.57	+	3.48	0.113	1.0	GO:0002715
viral process (GO:0016032)	265	9	2.63	+	3.43	0.00136	1.0	GO:0016032
regulation of smooth muscle contraction (GO:0006940)	59	2	0.58	+	3.42	0.116	1.0	GO:0006940
smooth muscle contraction (GO:0006939)	59	2	0.58	+	3.42	0.116	1.0	GO:0006939
disruption of anatomical structure in another organism (GO:0141060)	118	4	1.17	+	3.42	0.03	1.0	GO:0141060
regulation of interferon-beta production (GO:0032648)	59	2	0.58	+	3.42	0.116	1.0	GO:0032648
biological process involved in intraspecies interaction between organisms (GO:0051703)	59	2	0.58	+	3.42	0.116	1.0	GO:0051703
vesicle docking (GO:0048278)	59	2	0.58	+	3.42	0.116	1.0	GO:0048278
social behavior (GO:0035176)	59	2	0.58	+	3.42	0.116	1.0	GO:0035176
visual behavior (GO:0007632)	59	2	0.58	+	3.42	0.116	1.0	GO:0007632
positive regulation of insulin secretion (GO:0032024)	89	3	0.88	+	3.40	0.0587	1.0	GO:0032024
biological process involved in interaction with host (GO:0051701)	149	5	1.48	+	3.39	0.0165	1.0	GO:0051701
cellular response to molecule of bacterial origin (GO:0071219)	210	7	2.08	+	3.36	0.00506	1.0	GO:0071219
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	60	2	0.59	+	3.36	0.119	1.0	GO:0001961
regulation of nitric oxide biosynthetic process (GO:0045428)	60	2	0.59	+	3.36	0.119	1.0	GO:0045428
mitochondrial gene expression (GO:0140053)	150	5	1.49	+	3.36	0.017	1.0	GO:0140053
regulation of intracellular pH (GO:0051453)	90	3	0.89	+	3.36	0.0603	1.0	GO:0051453
positive regulation of calcium-mediated signaling (GO:0050850)	60	2	0.59	+	3.36	0.119	1.0	GO:0050850
embryonic digit morphogenesis (GO:0042733)	60	2	0.59	+	3.36	0.119	1.0	GO:0042733
positive regulation of T cell differentiation (GO:0045582)	121	4	1.2	+	3.33	0.0325	1.0	GO:0045582
membrane assembly (GO:0071709)	61	2	0.6	+	3.31	0.123	1.0	GO:0071709
glycogen metabolic process (GO:0005977)	61	2	0.6	+	3.31	0.123	1.0	GO:0005977
regulation of interleukin-10 production (GO:0032653)	61	2	0.6	+	3.31	0.123	1.0	GO:0032653
positive regulation of inflammatory response (GO:0050729)	153	5	1.52	+	3.30	0.0183	1.0	GO:0050729
neural crest cell differentiation (GO:0014033)	92	3	0.91	+	3.29	0.0635	1.0	GO:0014033
regulation of neural precursor cell proliferation (GO:2000177)	92	3	0.91	+	3.29	0.0635	1.0	GO:2000177
actomyosin structure organization (GO:0031032)	123	4	1.22	+	3.28	0.0342	1.0	GO:0031032
regulation of protein serine/threonine kinase activity (GO:0071900)	185	6	1.83	+	3.27	0.0105	1.0	GO:0071900
potassium ion transport (GO:0006813)	185	6	1.83	+	3.27	0.0105	1.0	GO:0006813
positive regulation of intracellular protein transport (GO:0090316)	93	3	0.92	+	3.25	0.0652	1.0	GO:0090316
chloride transport (GO:0006821)	124	4	1.23	+	3.25	0.0351	1.0	GO:0006821
telencephalon cell migration (GO:0022029)	62	2	0.61	+	3.25	0.126	1.0	GO:0022029
exocytic process (GO:0140029)	62	2	0.61	+	3.25	0.126	1.0	GO:0140029
regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	62	2	0.61	+	3.25	0.126	1.0	GO:0043370
macrophage activation (GO:0042116)	62	2	0.61	+	3.25	0.126	1.0	GO:0042116
regulation of nitric oxide metabolic process (GO:0080164)	62	2	0.61	+	3.25	0.126	1.0	GO:0080164
regulation of cellular pH (GO:0030641)	94	3	0.93	+	3.22	0.0669	1.0	GO:0030641
urogenital system development (GO:0001655)	63	2	0.62	+	3.20	0.129	1.0	GO:0001655
glucan metabolic process (GO:0044042)	63	2	0.62	+	3.20	0.129	1.0	GO:0044042
regulation of protein import into nucleus (GO:0042306)	63	2	0.62	+	3.20	0.129	1.0	GO:0042306
blood vessel diameter maintenance (GO:0097746)	158	5	1.57	+	3.19	0.0208	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	158	5	1.57	+	3.19	0.0208	1.0	GO:0035296
stem cell differentiation (GO:0048863)	190	6	1.88	+	3.19	0.0118	1.0	GO:0048863
positive regulation of lipid biosynthetic process (GO:0046889)	95	3	0.94	+	3.19	0.0686	1.0	GO:0046889
regulation of type I interferon production (GO:0032479)	127	4	1.26	+	3.18	0.0378	1.0	GO:0032479
regulation of tube size (GO:0035150)	159	5	1.58	+	3.17	0.0213	1.0	GO:0035150
alcohol biosynthetic process (GO:0046165)	96	3	0.95	+	3.15	0.0703	1.0	GO:0046165
interferon-mediated signaling pathway (GO:0140888)	64	2	0.63	+	3.15	0.133	1.0	GO:0140888
response to ischemia (GO:0002931)	64	2	0.63	+	3.15	0.133	1.0	GO:0002931
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	129	4	1.28	+	3.13	0.0396	1.0	GO:0002824
cholesterol homeostasis (GO:0042632)	97	3	0.96	+	3.12	0.072	1.0	GO:0042632
polyol metabolic process (GO:0019751)	97	3	0.96	+	3.12	0.072	1.0	GO:0019751
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	65	2	0.64	+	3.10	0.136	1.0	GO:0002220
positive regulation of interleukin-8 production (GO:0032757)	65	2	0.64	+	3.10	0.136	1.0	GO:0032757
T cell differentiation in thymus (GO:0033077)	65	2	0.64	+	3.10	0.136	1.0	GO:0033077
regulation of epithelial cell migration (GO:0010632)	65	2	0.64	+	3.10	0.136	1.0	GO:0010632
negative regulation of lymphocyte mediated immunity (GO:0002707)	65	2	0.64	+	3.10	0.136	1.0	GO:0002707
forebrain cell migration (GO:0021885)	65	2	0.64	+	3.10	0.136	1.0	GO:0021885
regulation of protein ubiquitination (GO:0031396)	195	6	1.93	+	3.10	0.0133	1.0	GO:0031396
positive regulation of cell division (GO:0051781)	98	3	0.97	+	3.09	0.0738	1.0	GO:0051781
sterol homeostasis (GO:0055092)	98	3	0.97	+	3.09	0.0738	1.0	GO:0055092
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	131	4	1.3	+	3.08	0.0416	1.0	GO:1903322
regulation of production of molecular mediator of immune response (GO:0002700)	197	6	1.95	+	3.07	0.0139	1.0	GO:0002700
regulation of endothelial cell proliferation (GO:0001936)	132	4	1.31	+	3.06	0.0425	1.0	GO:0001936
positive regulation of post-translational protein modification (GO:1901875)	132	4	1.31	+	3.06	0.0425	1.0	GO:1901875
positive regulation of interleukin-6 production (GO:0032755)	99	3	0.98	+	3.06	0.0755	1.0	GO:0032755
regulation of interleukin-2 production (GO:0032663)	66	2	0.65	+	3.06	0.139	1.0	GO:0032663
inorganic anion transmembrane transport (GO:0098661)	132	4	1.31	+	3.06	0.0425	1.0	GO:0098661
positive regulation of lymphocyte mediated immunity (GO:0002708)	132	4	1.31	+	3.06	0.0425	1.0	GO:0002708
regulation of glucose metabolic process (GO:0010906)	100	3	0.99	+	3.03	0.0773	1.0	GO:0010906
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	67	2	0.66	+	3.01	0.143	1.0	GO:0001912
circadian regulation of gene expression (GO:0032922)	67	2	0.66	+	3.01	0.143	1.0	GO:0032922
mRNA export from nucleus (GO:0006406)	67	2	0.66	+	3.01	0.143	1.0	GO:0006406
antibacterial humoral response (GO:0019731)	67	2	0.66	+	3.01	0.143	1.0	GO:0019731
negative regulation of wound healing (GO:0061045)	67	2	0.66	+	3.01	0.143	1.0	GO:0061045
potassium ion transmembrane transport (GO:0071805)	168	5	1.67	+	3.00	0.0262	1.0	GO:0071805
defense response to Gram-negative bacterium (GO:0050829)	101	3	1.0	+	3.00	0.0791	1.0	GO:0050829
cellular response to biotic stimulus (GO:0071216)	236	7	2.34	+	2.99	0.00936	1.0	GO:0071216
mRNA transport (GO:0051028)	135	4	1.34	+	2.99	0.0456	1.0	GO:0051028
positive regulation of adaptive immune response (GO:0002821)	135	4	1.34	+	2.99	0.0456	1.0	GO:0002821
positive regulation of lymphocyte differentiation (GO:0045621)	136	4	1.35	+	2.97	0.0466	1.0	GO:0045621
membrane biogenesis (GO:0044091)	68	2	0.67	+	2.97	0.146	1.0	GO:0044091
negative regulation of protein secretion (GO:0050709)	68	2	0.67	+	2.97	0.146	1.0	GO:0050709
positive regulation of neuron apoptotic process (GO:0043525)	68	2	0.67	+	2.97	0.146	1.0	GO:0043525
positive regulation of small GTPase mediated signal transduction (GO:0051057)	68	2	0.67	+	2.97	0.146	1.0	GO:0051057
antigen processing and presentation of peptide antigen (GO:0048002)	68	2	0.67	+	2.97	0.146	1.0	GO:0048002
myofibril assembly (GO:0030239)	68	2	0.67	+	2.97	0.146	1.0	GO:0030239
cellular response to alcohol (GO:0097306)	102	3	1.01	+	2.97	0.081	1.0	GO:0097306
cardiac conduction (GO:0061337)	68	2	0.67	+	2.97	0.146	1.0	GO:0061337
excitatory postsynaptic potential (GO:0060079)	69	2	0.68	+	2.92	0.15	1.0	GO:0060079
regulation of membrane permeability (GO:0090559)	69	2	0.68	+	2.92	0.15	1.0	GO:0090559
positive regulation of intracellular transport (GO:0032388)	138	4	1.37	+	2.92	0.0487	1.0	GO:0032388
regulation of smooth muscle cell proliferation (GO:0048660)	138	4	1.37	+	2.92	0.0487	1.0	GO:0048660
regulation of post-translational protein modification (GO:1901873)	242	7	2.4	+	2.92	0.0106	1.0	GO:1901873
locomotory behavior (GO:0007626)	208	6	2.06	+	2.91	0.0177	1.0	GO:0007626
endothelium development (GO:0003158)	105	3	1.04	+	2.88	0.0866	1.0	GO:0003158
positive regulation of osteoblast differentiation (GO:0045669)	70	2	0.69	+	2.88	0.153	1.0	GO:0045669
negative regulation of transferase activity (GO:0051348)	140	4	1.39	+	2.88	0.0509	1.0	GO:0051348
positive regulation of cell killing (GO:0031343)	70	2	0.69	+	2.88	0.153	1.0	GO:0031343
developmental growth involved in morphogenesis (GO:0060560)	141	4	1.4	+	2.86	0.0519	1.0	GO:0060560
regulation of pH (GO:0006885)	106	3	1.05	+	2.86	0.0885	1.0	GO:0006885
regulation of postsynaptic membrane potential (GO:0060078)	106	3	1.05	+	2.86	0.0885	1.0	GO:0060078
regulation of systemic arterial blood pressure (GO:0003073)	107	3	1.06	+	2.83	0.0904	1.0	GO:0003073
B cell activation involved in immune response (GO:0002312)	72	2	0.71	+	2.80	0.16	1.0	GO:0002312
positive regulation of chemokine production (GO:0032722)	72	2	0.71	+	2.80	0.16	1.0	GO:0032722
phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0043491)	72	2	0.71	+	2.80	0.16	1.0	GO:0043491
pancreas development (GO:0031016)	72	2	0.71	+	2.80	0.16	1.0	GO:0031016
regulation of cartilage development (GO:0061035)	72	2	0.71	+	2.80	0.16	1.0	GO:0061035
cellular response to metal ion (GO:0071248)	182	5	1.8	+	2.77	0.0352	1.0	GO:0071248
positive regulation of protein transport (GO:0051222)	255	7	2.53	+	2.77	0.0139	1.0	GO:0051222
negative regulation of neuron differentiation (GO:0045665)	73	2	0.72	+	2.76	0.163	1.0	GO:0045665
phosphatidylinositol metabolic process (GO:0046488)	146	4	1.45	+	2.76	0.0576	1.0	GO:0046488
neuron migration (GO:0001764)	147	4	1.46	+	2.75	0.0588	1.0	GO:0001764
positive regulation of hormone secretion (GO:0046887)	147	4	1.46	+	2.75	0.0588	1.0	GO:0046887
regulation of leukocyte mediated immunity (GO:0002703)	259	7	2.57	+	2.73	0.015	1.0	GO:0002703
regulation of osteoclast differentiation (GO:0045670)	74	2	0.73	+	2.73	0.167	1.0	GO:0045670
viral gene expression (GO:0019080)	74	2	0.73	+	2.73	0.167	1.0	GO:0019080
regulation of cellular response to insulin stimulus (GO:1900076)	74	2	0.73	+	2.73	0.167	1.0	GO:1900076
regulation of DNA-binding transcription factor activity (GO:0051090)	297	8	2.94	+	2.72	0.00977	1.0	GO:0051090
monoatomic anion transmembrane transport (GO:0098656)	149	4	1.48	+	2.71	0.0612	1.0	GO:0098656
regulation of myoblast differentiation (GO:0045661)	75	2	0.74	+	2.69	0.17	1.0	GO:0045661
regulation of cation channel activity (GO:2001257)	75	2	0.74	+	2.69	0.17	1.0	GO:2001257
CD4-positive, alpha-beta T cell activation (GO:0035710)	75	2	0.74	+	2.69	0.17	1.0	GO:0035710
negative regulation of cation transmembrane transport (GO:1904063)	75	2	0.74	+	2.69	0.17	1.0	GO:1904063
body fluid secretion (GO:0007589)	75	2	0.74	+	2.69	0.17	1.0	GO:0007589
regulation of cell division (GO:0051302)	188	5	1.86	+	2.68	0.0396	1.0	GO:0051302
negative regulation of protein kinase activity (GO:0006469)	113	3	1.12	+	2.68	0.102	1.0	GO:0006469
regulation of T cell differentiation (GO:0045580)	190	5	1.88	+	2.65	0.0411	1.0	GO:0045580
intermediate filament organization (GO:0045109)	76	2	0.75	+	2.65	0.174	1.0	GO:0045109
chemical synaptic transmission, postsynaptic (GO:0099565)	76	2	0.75	+	2.65	0.174	1.0	GO:0099565
positive regulation of peptide hormone secretion (GO:0090277)	114	3	1.13	+	2.65	0.104	1.0	GO:0090277
regulation of potassium ion transmembrane transport (GO:1901379)	76	2	0.75	+	2.65	0.174	1.0	GO:1901379
negative regulation of viral process (GO:0048525)	76	2	0.75	+	2.65	0.174	1.0	GO:0048525
regulation of behavior (GO:0050795)	76	2	0.75	+	2.65	0.174	1.0	GO:0050795
cell surface receptor signaling pathway via STAT (GO:0097696)	76	2	0.75	+	2.65	0.174	1.0	GO:0097696
negative regulation of leukocyte mediated immunity (GO:0002704)	76	2	0.75	+	2.65	0.174	1.0	GO:0002704
regulation of tissue remodeling (GO:0034103)	77	2	0.76	+	2.62	0.177	1.0	GO:0034103
regulation of organic acid transport (GO:0032890)	77	2	0.76	+	2.62	0.177	1.0	GO:0032890
positive regulation of type II interferon production (GO:0032729)	77	2	0.76	+	2.62	0.177	1.0	GO:0032729
energy reserve metabolic process (GO:0006112)	77	2	0.76	+	2.62	0.177	1.0	GO:0006112
lipoprotein metabolic process (GO:0042157)	77	2	0.76	+	2.62	0.177	1.0	GO:0042157
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051897)	193	5	1.91	+	2.61	0.0435	1.0	GO:0051897
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	193	5	1.91	+	2.61	0.0435	1.0	GO:0070374
negative regulation of leukocyte differentiation (GO:1902106)	116	3	1.15	+	2.61	0.108	1.0	GO:1902106
modulation of process of another organism (GO:0035821)	116	3	1.15	+	2.61	0.108	1.0	GO:0035821
positive regulation of peptide secretion (GO:0002793)	116	3	1.15	+	2.61	0.108	1.0	GO:0002793
myeloid leukocyte activation (GO:0002274)	155	4	1.54	+	2.60	0.0686	1.0	GO:0002274
organelle localization by membrane tethering (GO:0140056)	78	2	0.77	+	2.59	0.181	1.0	GO:0140056
embryonic pattern specification (GO:0009880)	78	2	0.77	+	2.59	0.181	1.0	GO:0009880
glycosaminoglycan metabolic process (GO:0030203)	78	2	0.77	+	2.59	0.181	1.0	GO:0030203
mRNA destabilization (GO:0061157)	78	2	0.77	+	2.59	0.181	1.0	GO:0061157
negative regulation of protein phosphorylation (GO:0001933)	157	4	1.56	+	2.57	0.0712	1.0	GO:0001933
response to alcohol (GO:0097305)	275	7	2.73	+	2.57	0.0201	1.0	GO:0097305
muscle contraction (GO:0006936)	236	6	2.34	+	2.56	0.0305	1.0	GO:0006936
positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	79	2	0.78	+	2.55	0.185	1.0	GO:0062208
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	6	2.35	+	2.55	0.0311	1.0	GO:1903320
skin epidermis development (GO:0098773)	119	3	1.18	+	2.54	0.115	1.0	GO:0098773
regulation of nervous system process (GO:0031644)	119	3	1.18	+	2.54	0.115	1.0	GO:0031644
regulation of lymphocyte mediated immunity (GO:0002706)	199	5	1.97	+	2.53	0.0485	1.0	GO:0002706
response to estradiol (GO:0032355)	120	3	1.19	+	2.52	0.117	1.0	GO:0032355
cellular response to virus (GO:0098586)	80	2	0.79	+	2.52	0.188	1.0	GO:0098586
regulation of nucleocytoplasmic transport (GO:0046822)	120	3	1.19	+	2.52	0.117	1.0	GO:0046822
negative regulation of monoatomic ion transmembrane transport (GO:0034766)	80	2	0.79	+	2.52	0.188	1.0	GO:0034766
neuromuscular process (GO:0050905)	161	4	1.6	+	2.51	0.0765	1.0	GO:0050905
RNA transport (GO:0050658)	161	4	1.6	+	2.51	0.0765	1.0	GO:0050658
nucleic acid transport (GO:0050657)	161	4	1.6	+	2.51	0.0765	1.0	GO:0050657
negative regulation of kinase activity (GO:0033673)	121	3	1.2	+	2.50	0.119	1.0	GO:0033673
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	121	3	1.2	+	2.50	0.119	1.0	GO:0061844
negative regulation of hemopoiesis (GO:1903707)	121	3	1.2	+	2.50	0.119	1.0	GO:1903707
maintenance of location in cell (GO:0051651)	81	2	0.8	+	2.49	0.192	1.0	GO:0051651
inorganic anion transport (GO:0015698)	162	4	1.61	+	2.49	0.0779	1.0	GO:0015698
intracellular receptor signaling pathway (GO:0030522)	203	5	2.01	+	2.48	0.052	1.0	GO:0030522
regulation of receptor-mediated endocytosis (GO:0048259)	122	3	1.21	+	2.48	0.121	1.0	GO:0048259
regulation of alpha-beta T cell activation (GO:0046634)	122	3	1.21	+	2.48	0.121	1.0	GO:0046634
monoatomic anion transport (GO:0006820)	163	4	1.62	+	2.48	0.0793	1.0	GO:0006820
establishment of RNA localization (GO:0051236)	163	4	1.62	+	2.48	0.0793	1.0	GO:0051236
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	204	5	2.02	+	2.47	0.0529	1.0	GO:0002822
negative regulation of catalytic activity (GO:0043086)	245	6	2.43	+	2.47	0.0357	1.0	GO:0043086
motile cilium assembly (GO:0044458)	82	2	0.81	+	2.46	0.195	1.0	GO:0044458
RNA destabilization (GO:0050779)	82	2	0.81	+	2.46	0.195	1.0	GO:0050779
odontogenesis (GO:0042476)	124	3	1.23	+	2.44	0.126	1.0	GO:0042476
carbohydrate catabolic process (GO:0016052)	124	3	1.23	+	2.44	0.126	1.0	GO:0016052
embryonic limb morphogenesis (GO:0030326)	124	3	1.23	+	2.44	0.126	1.0	GO:0030326
embryonic appendage morphogenesis (GO:0035113)	124	3	1.23	+	2.44	0.126	1.0	GO:0035113
hair follicle development (GO:0001942)	83	2	0.82	+	2.43	0.199	1.0	GO:0001942
inflammatory response (GO:0006954)	583	14	5.78	+	2.42	0.0021	1.0	GO:0006954
recombinational repair (GO:0000725)	125	3	1.24	+	2.42	0.128	1.0	GO:0000725
regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)	84	2	0.83	+	2.40	0.203	1.0	GO:2000514
RNA export from nucleus (GO:0006405)	84	2	0.83	+	2.40	0.203	1.0	GO:0006405
cellular response to type II interferon (GO:0071346)	84	2	0.83	+	2.40	0.203	1.0	GO:0071346
metaphase chromosome alignment (GO:0051310)	84	2	0.83	+	2.40	0.203	1.0	GO:0051310
ephrin receptor signaling pathway (GO:0048013)	84	2	0.83	+	2.40	0.203	1.0	GO:0048013
positive regulation of angiogenesis (GO:0045766)	169	4	1.68	+	2.39	0.0877	1.0	GO:0045766
epithelial to mesenchymal transition (GO:0001837)	85	2	0.84	+	2.37	0.206	1.0	GO:0001837
regulation of tumor necrosis factor production (GO:0032680)	170	4	1.69	+	2.37	0.0892	1.0	GO:0032680
regulation of interleukin-8 production (GO:0032677)	85	2	0.84	+	2.37	0.206	1.0	GO:0032677
oligodendrocyte differentiation (GO:0048709)	85	2	0.84	+	2.37	0.206	1.0	GO:0048709
negative regulation of protein modification process (GO:0031400)	255	6	2.53	+	2.37	0.042	1.0	GO:0031400
anterior/posterior pattern specification (GO:0009952)	213	5	2.11	+	2.37	0.0613	1.0	GO:0009952
regulation of blood circulation (GO:1903522)	256	6	2.54	+	2.36	0.0427	1.0	GO:1903522
endothelial cell differentiation (GO:0045446)	86	2	0.85	+	2.35	0.21	1.0	GO:0045446
dorsal/ventral pattern formation (GO:0009953)	86	2	0.85	+	2.35	0.21	1.0	GO:0009953
positive regulation of vasculature development (GO:1904018)	172	4	1.7	+	2.35	0.0921	1.0	GO:1904018
mesenchymal cell differentiation (GO:0048762)	173	4	1.71	+	2.33	0.0936	1.0	GO:0048762
organic hydroxy compound transport (GO:0015850)	174	4	1.72	+	2.32	0.0951	1.0	GO:0015850
negative regulation of phosphorylation (GO:0042326)	174	4	1.72	+	2.32	0.0951	1.0	GO:0042326
hair cycle process (GO:0022405)	87	2	0.86	+	2.32	0.213	1.0	GO:0022405
molting cycle process (GO:0022404)	87	2	0.86	+	2.32	0.213	1.0	GO:0022404
regulation of transcription elongation by RNA polymerase II (GO:0034243)	87	2	0.86	+	2.32	0.213	1.0	GO:0034243
regulation of secretion by cell (GO:1903530)	566	13	5.61	+	2.32	0.00438	1.0	GO:1903530
regulation of osteoblast differentiation (GO:0045667)	131	3	1.3	+	2.31	0.141	1.0	GO:0045667
cellular anatomical entity morphogenesis (GO:0032989)	131	3	1.3	+	2.31	0.141	1.0	GO:0032989
nuclear export (GO:0051168)	131	3	1.3	+	2.31	0.141	1.0	GO:0051168
cellular component assembly involved in morphogenesis (GO:0010927)	131	3	1.3	+	2.31	0.141	1.0	GO:0010927
positive regulation of lipid metabolic process (GO:0045834)	131	3	1.3	+	2.31	0.141	1.0	GO:0045834
regulation of wound healing (GO:0061041)	131	3	1.3	+	2.31	0.141	1.0	GO:0061041
regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	175	4	1.73	+	2.31	0.0966	1.0	GO:1903555
regulation of adaptive immune response (GO:0002819)	219	5	2.17	+	2.30	0.0674	1.0	GO:0002819
protein localization to cell junction (GO:1902414)	88	2	0.87	+	2.29	0.217	1.0	GO:1902414
pattern recognition receptor signaling pathway (GO:0002221)	132	3	1.31	+	2.29	0.144	1.0	GO:0002221
regulation of insulin secretion (GO:0050796)	176	4	1.74	+	2.29	0.0982	1.0	GO:0050796
striated muscle cell differentiation (GO:0051146)	220	5	2.18	+	2.29	0.0684	1.0	GO:0051146
regulation of fibroblast proliferation (GO:0048145)	88	2	0.87	+	2.29	0.217	1.0	GO:0048145
regulation of hormone secretion (GO:0046883)	264	6	2.62	+	2.29	0.0483	1.0	GO:0046883
regulation of smoothened signaling pathway (GO:0008589)	88	2	0.87	+	2.29	0.217	1.0	GO:0008589
regulation of organ growth (GO:0046620)	88	2	0.87	+	2.29	0.217	1.0	GO:0046620
membrane docking (GO:0022406)	88	2	0.87	+	2.29	0.217	1.0	GO:0022406
vesicle-mediated transport to the plasma membrane (GO:0098876)	133	3	1.32	+	2.28	0.146	1.0	GO:0098876
regulation of lymphocyte differentiation (GO:0045619)	222	5	2.2	+	2.27	0.0705	1.0	GO:0045619
cell fate specification (GO:0001708)	89	2	0.88	+	2.27	0.221	1.0	GO:0001708
biogenic amine metabolic process (GO:0006576)	89	2	0.88	+	2.27	0.221	1.0	GO:0006576
regulation of monoatomic ion transport (GO:0043269)	445	10	4.41	+	2.27	0.0136	1.0	GO:0043269
positive regulation of immune effector process (GO:0002699)	267	6	2.65	+	2.27	0.0505	1.0	GO:0002699
response to ketone (GO:1901654)	223	5	2.21	+	2.26	0.0716	1.0	GO:1901654
regulation of protein modification process (GO:0031399)	759	17	7.52	+	2.26	0.00198	1.0	GO:0031399
cellular response to nitrogen compound (GO:1901699)	626	14	6.21	+	2.26	0.00576	1.0	GO:1901699
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	269	6	2.67	+	2.25	0.052	1.0	GO:0051896
response to ethanol (GO:0045471)	135	3	1.34	+	2.24	0.15	1.0	GO:0045471
positive regulation of reproductive process (GO:2000243)	90	2	0.89	+	2.24	0.224	1.0	GO:2000243
protein localization to mitochondrion (GO:0070585)	90	2	0.89	+	2.24	0.224	1.0	GO:0070585
cardiac muscle cell differentiation (GO:0055007)	90	2	0.89	+	2.24	0.224	1.0	GO:0055007
positive regulation of molecular function (GO:0044093)	768	17	7.61	+	2.23	0.00214	1.0	GO:0044093
muscle organ development (GO:0007517)	318	7	3.15	+	2.22	0.0397	1.0	GO:0007517
negative regulation of response to wounding (GO:1903035)	91	2	0.9	+	2.22	0.228	1.0	GO:1903035
negative regulation of post-translational protein modification (GO:1901874)	91	2	0.9	+	2.22	0.228	1.0	GO:1901874
positive regulation of organelle assembly (GO:1902117)	91	2	0.9	+	2.22	0.228	1.0	GO:1902117
associative learning (GO:0008306)	91	2	0.9	+	2.22	0.228	1.0	GO:0008306
regulation of embryonic development (GO:0045995)	91	2	0.9	+	2.22	0.228	1.0	GO:0045995
positive regulation of mRNA catabolic process (GO:0061014)	91	2	0.9	+	2.22	0.228	1.0	GO:0061014
regulation of monoatomic ion transmembrane transport (GO:0034765)	319	7	3.16	+	2.21	0.0402	1.0	GO:0034765
cell-matrix adhesion (GO:0007160)	137	3	1.36	+	2.21	0.155	1.0	GO:0007160
positive regulation of protein modification process (GO:0031401)	458	10	4.54	+	2.20	0.0262	1.0	GO:0031401
phenol-containing compound metabolic process (GO:0018958)	92	2	0.91	+	2.19	0.232	1.0	GO:0018958
meiotic chromosome segregation (GO:0045132)	92	2	0.91	+	2.19	0.232	1.0	GO:0045132
regulation of monoatomic ion transmembrane transporter activity (GO:0032412)	138	3	1.37	+	2.19	0.158	1.0	GO:0032412
maintenance of location (GO:0051235)	92	2	0.91	+	2.19	0.232	1.0	GO:0051235
cell-substrate adhesion (GO:0031589)	184	4	1.82	+	2.19	0.111	1.0	GO:0031589
protein localization to chromosome (GO:0034502)	92	2	0.91	+	2.19	0.232	1.0	GO:0034502
regulation of protein phosphorylation (GO:0001932)	507	11	5.03	+	2.19	0.0186	1.0	GO:0001932
response to lipopolysaccharide (GO:0032496)	323	7	3.2	+	2.19	0.0425	1.0	GO:0032496
ameboidal-type cell migration (GO:0001667)	139	3	1.38	+	2.18	0.16	1.0	GO:0001667
positive regulation of establishment of protein localization (GO:1904951)	325	7	3.22	+	2.17	0.0437	1.0	GO:1904951
protein dephosphorylation (GO:0006470)	93	2	0.92	+	2.17	0.235	1.0	GO:0006470
aminoglycan metabolic process (GO:0006022)	93	2	0.92	+	2.17	0.235	1.0	GO:0006022
regulation of blood vessel endothelial cell migration (GO:0043535)	93	2	0.92	+	2.17	0.235	1.0	GO:0043535
regulation of exocytosis (GO:0017157)	186	4	1.84	+	2.17	0.114	1.0	GO:0017157
regulation of system process (GO:0044057)	559	12	5.54	+	2.17	0.0137	1.0	GO:0044057
positive regulation of transferase activity (GO:0051347)	233	5	2.31	+	2.16	0.0828	1.0	GO:0051347
circadian rhythm (GO:0007623)	140	3	1.39	+	2.16	0.162	1.0	GO:0007623
