GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0072331	signal transduction by p53 class mediator	177	2	0.81	1.00000	1
GO:0090130	tissue migration	381	2	1.75	1.00000	1
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	83	2	0.38	1.00000	1
GO:0090132	epithelium migration	376	2	1.73	1.00000	1
GO:0019219	regulation of nucleobase-containing compound metabolic process	4123	16	18.98	1.00000	1
GO:0050801	monoatomic ion homeostasis	608	2	2.8	1.00000	1
GO:0050803	regulation of synapse structure or activity	249	2	1.15	1.00000	1
GO:0050804	modulation of chemical synaptic transmission	483	4	2.22	1.00000	1
GO:2000026	regulation of multicellular organismal development	1491	8	6.86	1.00000	1
GO:0050806	positive regulation of synaptic transmission	169	3	0.78	1.00000	1
GO:0034660	ncRNA metabolic process	632	4	2.91	1.00000	1
GO:0050807	regulation of synapse organization	243	2	1.12	1.00000	1
GO:0006605	protein targeting	321	2	1.48	1.00000	1
GO:0034661	ncRNA catabolic process	52	2	0.24	1.00000	1
GO:0050808	synapse organization	492	2	2.26	1.00000	1
GO:0010256	endomembrane system organization	602	4	2.77	1.00000	1
GO:0031323	regulation of cellular metabolic process	6541	25	30.11	1.00000	1
GO:0031324	negative regulation of cellular metabolic process	3126	16	14.39	1.00000	1
GO:0031325	positive regulation of cellular metabolic process	3422	16	15.75	1.00000	1
GO:0031326	regulation of cellular biosynthetic process	5650	21	26.01	1.00000	1
GO:0031327	negative regulation of cellular biosynthetic process	2717	14	12.51	1.00000	1
GO:0031328	positive regulation of cellular biosynthetic process	2685	12	12.36	1.00000	1
GO:0031329	regulation of cellular catabolic process	782	3	3.6	1.00000	1
GO:0060255	regulation of macromolecule metabolic process	6529	25	30.05	1.00000	1
GO:0034654	nucleobase-containing compound biosynthetic process	3978	16	18.31	1.00000	1
GO:0034655	nucleobase-containing compound catabolic process	615	2	2.83	1.00000	1
GO:0048699	generation of neurons	1505	5	6.93	1.00000	1
GO:0060284	regulation of cell development	853	3	3.93	1.00000	1
GO:0046700	heterocycle catabolic process	657	3	3.02	1.00000	1
GO:0019941	modification-dependent protein catabolic process	605	5	2.78	1.00000	1
GO:0042127	regulation of cell population proliferation	1767	10	8.13	1.00000	1
GO:0042129	regulation of T cell proliferation	180	3	0.83	1.00000	1
GO:0031344	regulation of cell projection organization	676	2	3.11	1.00000	1
GO:0070647	protein modification by small protein conjugation or removal	945	2	4.35	1.00000	1
GO:0031347	regulation of defense response	828	6	3.81	1.00000	1
GO:0042110	T cell activation	564	3	2.6	1.00000	1
GO:0031348	negative regulation of defense response	291	2	1.34	1.00000	1
GO:0031349	positive regulation of defense response	502	4	2.31	1.00000	1
GO:0010959	regulation of metal ion transport	393	3	1.81	1.00000	1
GO:0031331	positive regulation of cellular catabolic process	427	2	1.97	1.00000	1
GO:0031334	positive regulation of protein-containing complex assembly	197	2	0.91	1.00000	1
GO:0022603	regulation of anatomical structure morphogenesis	906	7	4.17	1.00000	1
GO:0035295	tube development	1173	9	5.4	1.00000	1
GO:0022604	regulation of cell morphogenesis	245	2	1.13	1.00000	1
GO:0022607	cellular component assembly	3082	11	14.19	1.00000	1
GO:0005975	carbohydrate metabolic process	560	3	2.58	1.00000	1
GO:0005976	polysaccharide metabolic process	100	2	0.46	1.00000	1
GO:0048660	regulation of smooth muscle cell proliferation	174	2	0.8	1.00000	1
GO:0005977	glycogen metabolic process	74	2	0.34	1.00000	1
GO:0044703	multi-organism reproductive process	204	2	0.94	1.00000	1
GO:0044706	multi-multicellular organism process	212	2	0.98	1.00000	1
GO:0034330	cell junction organization	765	3	3.52	1.00000	1
GO:0048666	neuron development	1154	3	5.31	1.00000	1
GO:0048667	cell morphogenesis involved in neuron differentiation	583	3	2.68	1.00000	1
GO:0045321	leukocyte activation	958	4	4.41	1.00000	1
GO:0008219	cell death	2039	5	9.39	1.00000	1
GO:0010243	response to organonitrogen compound	1033	4	4.75	1.00000	1
GO:0009593	detection of chemical stimulus	488	5	2.25	1.00000	1
GO:0006486	protein glycosylation	225	2	1.04	1.00000	1
GO:0055080	monoatomic cation homeostasis	598	2	2.75	1.00000	1
GO:0048659	smooth muscle cell proliferation	178	2	0.82	1.00000	1
GO:0032880	regulation of protein localization	877	4	4.04	1.00000	1
GO:0055082	intracellular chemical homeostasis	712	2	3.28	1.00000	1
GO:0010927	cellular component assembly involved in morphogenesis	135	2	0.62	1.00000	1
GO:0034641	cellular nitrogen compound metabolic process	6700	26	30.84	1.00000	1
GO:0055085	transmembrane transport	1548	6	7.13	1.00000	1
GO:0055086	nucleobase-containing small molecule metabolic process	672	5	3.09	1.00000	1
GO:0098609	cell-cell adhesion	966	6	4.45	1.00000	1
GO:0035264	multicellular organism growth	147	2	0.68	1.00000	1
GO:0032870	cellular response to hormone stimulus	614	3	2.83	1.00000	1
GO:0055074	calcium ion homeostasis	326	2	1.5	1.00000	1
GO:0030855	epithelial cell differentiation	748	6	3.44	1.00000	1
GO:0032879	regulation of localization	2048	10	9.43	1.00000	1
GO:0043687	post-translational protein modification	1002	3	4.61	1.00000	1
GO:0045333	cellular respiration	241	2	1.11	1.00000	1
GO:0010948	negative regulation of cell cycle process	316	4	1.45	1.00000	1
GO:0034308	primary alcohol metabolic process	106	2	0.49	1.00000	1
GO:0033993	response to lipid	928	2	4.27	1.00000	1
GO:1902806	regulation of cell cycle G1/S phase transition	211	2	0.97	1.00000	1
GO:0006412	translation	743	3	3.42	1.00000	1
GO:0006417	regulation of translation	450	2	2.07	1.00000	1
GO:0009566	fertilization	207	2	0.95	1.00000	1
GO:0061564	axon development	520	3	2.39	1.00000	1
GO:0035270	endocrine system development	137	2	0.63	1.00000	1
GO:0048646	anatomical structure formation involved in morphogenesis	1270	9	5.85	1.00000	1
GO:0019752	carboxylic acid metabolic process	904	3	4.16	1.00000	1
GO:0032835	glomerulus development	71	2	0.33	1.00000	1
GO:0046879	hormone secretion	311	2	1.43	1.00000	1
GO:0048638	regulation of developmental growth	329	2	1.51	1.00000	1
GO:0070482	response to oxygen levels	351	2	1.62	1.00000	1
GO:0022410	circadian sleep/wake cycle process	19	2	0.09	1.00000	1
GO:0022412	cellular process involved in reproduction in multicellular organism	481	3	2.21	1.00000	1
GO:0022414	reproductive process	1529	8	7.04	1.00000	1
GO:0043632	modification-dependent macromolecule catabolic process	616	5	2.84	1.00000	1
GO:0030832	regulation of actin filament length	157	2	0.72	1.00000	1
GO:0030833	regulation of actin filament polymerization	136	2	0.63	1.00000	1
GO:0035249	synaptic transmission, glutamatergic	113	3	0.52	1.00000	1
GO:0006400	tRNA modification	91	2	0.42	1.00000	1
GO:0008064	regulation of actin polymerization or depolymerization	154	2	0.71	1.00000	1
GO:0006401	RNA catabolic process	399	2	1.84	1.00000	1
GO:0055001	muscle cell development	204	3	0.94	1.00000	1
GO:0055002	striated muscle cell development	79	2	0.36	1.00000	1
GO:0018193	peptidyl-amino acid modification	855	3	3.94	1.00000	1
GO:0019725	cellular homeostasis	814	2	3.75	1.00000	1
GO:0035239	tube morphogenesis	957	9	4.41	1.00000	1
GO:0048609	multicellular organismal reproductive process	924	2	4.25	1.00000	1
GO:0051171	regulation of nitrogen compound metabolic process	5576	21	25.67	1.00000	1
GO:0051172	negative regulation of nitrogen compound metabolic process	2259	14	10.4	1.00000	1
GO:0051173	positive regulation of nitrogen compound metabolic process	3071	13	14.14	1.00000	1
GO:0051174	regulation of phosphorus metabolic process	1163	6	5.35	1.00000	1
GO:0043603	amide metabolic process	1228	6	5.65	1.00000	1
GO:0043604	amide biosynthetic process	907	3	4.17	1.00000	1
GO:0051179	localization	5302	26	24.41	1.00000	1
GO:0002521	leukocyte differentiation	626	3	2.88	1.00000	1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	299	2	1.38	1.00000	1
GO:0007517	muscle organ development	359	2	1.65	1.00000	1
GO:0007519	skeletal muscle tissue development	170	2	0.78	1.00000	1
GO:0044843	cell cycle G1/S phase transition	262	2	1.21	1.00000	1
GO:0034470	ncRNA processing	430	3	1.98	1.00000	1
GO:0051128	regulation of cellular component organization	2451	14	11.28	1.00000	1
GO:0051129	negative regulation of cellular component organization	747	2	3.44	1.00000	1
GO:0022402	cell cycle process	1289	12	5.93	1.00000	1
GO:0022407	regulation of cell-cell adhesion	495	4	2.28	1.00000	1
GO:0022408	negative regulation of cell-cell adhesion	203	3	0.93	1.00000	1
GO:0042221	response to chemical	4061	21	18.69	1.00000	1
GO:0048468	cell development	2834	15	13.04	1.00000	1
GO:0008016	regulation of heart contraction	208	2	0.96	1.00000	1
GO:0042981	regulation of apoptotic process	1504	5	6.92	1.00000	1
GO:0051146	striated muscle cell differentiation	313	3	1.44	1.00000	1
GO:0010720	positive regulation of cell development	454	2	2.09	1.00000	1
GO:0051130	positive regulation of cellular component organization	1120	9	5.16	1.00000	1
GO:0003012	muscle system process	459	3	2.11	1.00000	1
GO:0003013	circulatory system process	611	4	2.81	1.00000	1
GO:0003014	renal system process	124	2	0.57	1.00000	1
GO:0003015	heart process	260	2	1.2	1.00000	1
GO:0060041	retina development in camera-type eye	160	2	0.74	1.00000	1
GO:0006163	purine nucleotide metabolic process	536	4	2.47	1.00000	1
GO:0006164	purine nucleotide biosynthetic process	254	2	1.17	1.00000	1
GO:0060047	heart contraction	249	2	1.15	1.00000	1
GO:0010033	response to organic substance	2720	10	12.52	1.00000	1
GO:0010035	response to inorganic substance	532	2	2.45	1.00000	1
GO:0008033	tRNA processing	133	3	0.61	1.00000	1
GO:0007507	heart development	618	2	2.84	1.00000	1
GO:1902531	regulation of intracellular signal transduction	1827	8	8.41	1.00000	1
GO:1902533	positive regulation of intracellular signal transduction	1048	5	4.82	1.00000	1
GO:0090066	regulation of anatomical structure size	516	2	2.38	1.00000	1
GO:0090068	positive regulation of cell cycle process	263	4	1.21	1.00000	1
GO:0031401	positive regulation of protein modification process	764	5	3.52	1.00000	1
GO:1903046	meiotic cell cycle process	217	2	1	1.00000	1
GO:1903047	mitotic cell cycle process	760	3	3.5	1.00000	1
GO:0045444	fat cell differentiation	248	4	1.14	1.00000	1
GO:0018130	heterocycle biosynthetic process	4052	16	18.65	1.00000	1
GO:1903037	regulation of leukocyte cell-cell adhesion	381	3	1.75	1.00000	1
GO:0043410	positive regulation of MAPK cascade	474	4	2.18	1.00000	1
GO:1903038	negative regulation of leukocyte cell-cell adhesion	148	2	0.68	1.00000	1
GO:0043412	macromolecule modification	3181	15	14.64	1.00000	1
GO:0043413	macromolecule glycosylation	225	2	1.04	1.00000	1
GO:0006112	energy reserve metabolic process	88	2	0.41	1.00000	1
GO:0003006	developmental process involved in reproduction	1011	4	4.65	1.00000	1
GO:0003008	system process	2308	15	10.62	1.00000	1
GO:0050670	regulation of lymphocyte proliferation	236	3	1.09	1.00000	1
GO:0050672	negative regulation of lymphocyte proliferation	89	2	0.41	1.00000	1
GO:0050673	epithelial cell proliferation	482	3	2.22	1.00000	1
GO:0006119	oxidative phosphorylation	144	2	0.66	1.00000	1
GO:0002694	regulation of leukocyte activation	572	3	2.63	1.00000	1
GO:0002695	negative regulation of leukocyte activation	192	2	0.88	1.00000	1
GO:0042098	T cell proliferation	212	3	0.98	1.00000	1
GO:0050678	regulation of epithelial cell proliferation	407	2	1.87	1.00000	1
GO:0002366	leukocyte activation involved in immune response	301	2	1.39	1.00000	1
GO:0009653	anatomical structure morphogenesis	2751	18	12.66	1.00000	1
GO:0051298	centrosome duplication	75	2	0.35	1.00000	1
GO:0016310	phosphorylation	1545	7	7.11	1.00000	1
GO:0016311	dephosphorylation	307	2	1.41	1.00000	1
GO:0043434	response to peptide hormone	438	2	2.02	1.00000	1
GO:0043436	oxoacid metabolic process	927	3	4.27	1.00000	1
GO:0006139	nucleobase-containing compound metabolic process	6064	24	27.91	1.00000	1
GO:0032535	regulation of cellular component size	370	2	1.7	1.00000	1
GO:0009314	response to radiation	429	3	1.97	1.00000	1
GO:0042060	wound healing	429	2	1.97	1.00000	1
GO:0042063	gliogenesis	346	2	1.59	1.00000	1
GO:0021700	developmental maturation	341	2	1.57	1.00000	1
GO:0033043	regulation of organelle organization	1179	8	5.43	1.00000	1
GO:0002376	immune system process	2545	8	11.71	1.00000	1
GO:0009628	response to abiotic stimulus	1131	4	5.21	1.00000	1
GO:0071702	organic substance transport	2360	8	10.86	1.00000	1
GO:0051250	negative regulation of lymphocyte activation	165	2	0.76	1.00000	1
GO:0071704	organic substance metabolic process	11490	49	52.89	1.00000	1
GO:0030534	adult behavior	144	2	0.66	1.00000	1
GO:0071705	nitrogen compound transport	1896	6	8.73	1.00000	1
GO:0051252	regulation of RNA metabolic process	3816	14	17.57	1.00000	1
GO:0071706	tumor necrosis factor superfamily cytokine production	193	2	0.89	1.00000	1
GO:0051253	negative regulation of RNA metabolic process	1392	11	6.41	1.00000	1
GO:0051254	positive regulation of RNA metabolic process	1927	9	8.87	1.00000	1
GO:0009611	response to wounding	565	4	2.6	1.00000	1
GO:0033036	macromolecule localization	2992	15	13.77	1.00000	1
GO:0051258	protein polymerization	287	2	1.32	1.00000	1
GO:0051259	protein complex oligomerization	258	2	1.19	1.00000	1
GO:0002682	regulation of immune system process	1544	5	7.11	1.00000	1
GO:0002683	negative regulation of immune system process	526	5	2.42	1.00000	1
GO:1990778	protein localization to cell periphery	355	4	1.63	1.00000	1
GO:0032501	multicellular organismal process	7869	40	36.22	1.00000	1
GO:0032502	developmental process	6582	32	30.3	1.00000	1
GO:1901135	carbohydrate derivative metabolic process	1105	6	5.09	1.00000	1
GO:0032504	multicellular organism reproduction	972	3	4.47	1.00000	1
GO:1901137	carbohydrate derivative biosynthetic process	671	4	3.09	1.00000	1
GO:0007346	regulation of mitotic cell cycle	522	3	2.4	1.00000	1
GO:0051960	regulation of nervous system development	468	2	2.15	1.00000	1
GO:0007622	rhythmic behavior	44	2	0.2	1.00000	1
GO:0051962	positive regulation of nervous system development	294	2	1.35	1.00000	1
GO:0007623	circadian rhythm	204	2	0.94	1.00000	1
GO:0007626	locomotory behavior	202	2	0.93	1.00000	1
GO:0051966	regulation of synaptic transmission, glutamatergic	80	3	0.37	1.00000	1
GO:0042752	regulation of circadian rhythm	113	2	0.52	1.00000	1
GO:0110053	regulation of actin filament organization	270	3	1.24	1.00000	1
GO:0007610	behavior	655	4	3.01	1.00000	1
GO:0007611	learning or memory	278	3	1.28	1.00000	1
GO:0007612	learning	153	2	0.7	1.00000	1
GO:0031175	neuron projection development	1007	3	4.64	1.00000	1
GO:1902680	positive regulation of RNA biosynthetic process	1683	9	7.75	1.00000	1
GO:0033002	muscle cell proliferation	251	2	1.16	1.00000	1
GO:0009306	protein secretion	370	2	1.7	1.00000	1
GO:0009308	amine metabolic process	117	3	0.54	1.00000	1
GO:0042773	ATP synthesis coupled electron transport	99	2	0.46	1.00000	1
GO:0042775	mitochondrial ATP synthesis coupled electron transport	99	2	0.46	1.00000	1
GO:1902679	negative regulation of RNA biosynthetic process	1277	10	5.88	1.00000	1
GO:0007632	visual behavior	57	2	0.26	1.00000	1
GO:0051240	positive regulation of multicellular organismal process	1686	7	7.76	1.00000	1
GO:0051241	negative regulation of multicellular organismal process	1252	6	5.76	1.00000	1
GO:0048167	regulation of synaptic plasticity	208	2	0.96	1.00000	1
GO:0010876	lipid localization	504	3	2.32	1.00000	1
GO:0051246	regulation of protein metabolic process	2218	9	10.21	1.00000	1
GO:0051247	positive regulation of protein metabolic process	1245	5	5.73	1.00000	1
GO:0051248	negative regulation of protein metabolic process	897	5	4.13	1.00000	1
GO:0051249	regulation of lymphocyte activation	505	3	2.32	1.00000	1
GO:0040011	locomotion	1346	8	6.2	1.00000	1
GO:0009605	response to external stimulus	2747	10	12.64	1.00000	1
GO:0040012	regulation of locomotion	1151	8	5.3	1.00000	1
GO:0051924	regulation of calcium ion transport	247	3	1.14	1.00000	1
GO:0009607	response to biotic stimulus	1575	2	7.25	1.00000	1
GO:0040013	negative regulation of locomotion	430	2	1.98	1.00000	1
GO:0051926	negative regulation of calcium ion transport	68	2	0.31	1.00000	1
GO:0045184	establishment of protein localization	1693	6	7.79	1.00000	1
GO:0006996	organelle organization	3607	18	16.6	1.00000	1
GO:0040017	positive regulation of locomotion	620	7	2.85	1.00000	1
GO:0051234	establishment of localization	4666	22	21.48	1.00000	1
GO:0071867	response to monoamine	60	2	0.28	1.00000	1
GO:0051235	maintenance of location	336	2	1.55	1.00000	1
GO:0071868	cellular response to monoamine stimulus	58	2	0.27	1.00000	1
GO:0071869	response to catecholamine	60	2	0.28	1.00000	1
GO:0051239	regulation of multicellular organismal process	3115	14	14.34	1.00000	1
GO:1901293	nucleoside phosphate biosynthetic process	293	2	1.35	1.00000	1
GO:0015980	energy derivation by oxidation of organic compounds	333	4	1.53	1.00000	1
GO:0042745	circadian sleep/wake cycle	21	2	0.1	1.00000	1
GO:0010817	regulation of hormone levels	539	3	2.48	1.00000	1
GO:0042749	regulation of circadian sleep/wake cycle	19	2	0.09	1.00000	1
GO:0007600	sensory perception	957	7	4.41	1.00000	1
GO:0006259	DNA metabolic process	1028	4	4.73	1.00000	1
GO:0007606	sensory perception of chemical stimulus	505	6	2.32	1.00000	1
GO:0051932	synaptic transmission, GABAergic	59	2	0.27	1.00000	1
GO:0032680	regulation of tumor necrosis factor production	188	2	0.87	1.00000	1
GO:0043170	macromolecule metabolic process	9918	40	45.65	1.00000	1
GO:0071870	cellular response to catecholamine stimulus	58	2	0.27	1.00000	1
GO:0018212	peptidyl-tyrosine modification	271	2	1.25	1.00000	1
GO:0006950	response to stress	3939	17	18.13	1.00000	1
GO:0006952	defense response	1843	8	8.48	1.00000	1
GO:0051093	negative regulation of developmental process	1015	2	4.67	1.00000	1
GO:0051094	positive regulation of developmental process	1380	9	6.35	1.00000	1
GO:0006954	inflammatory response	887	6	4.08	1.00000	1
GO:0006955	immune response	1750	5	8.06	1.00000	1
GO:0009451	RNA modification	179	2	0.82	1.00000	1
GO:0071824	protein-DNA complex organization	899	4	4.14	1.00000	1
GO:1903829	positive regulation of protein localization	483	2	2.22	1.00000	1
GO:0040007	growth	928	4	4.27	1.00000	1
GO:0040008	regulation of growth	616	2	2.84	1.00000	1
GO:0036293	response to decreased oxygen levels	324	2	1.49	1.00000	1
GO:0036294	cellular response to decreased oxygen levels	159	2	0.73	1.00000	1
GO:0071840	cellular component organization or biogenesis	6753	27	31.08	1.00000	1
GO:0006974	DNA damage response	884	3	4.07	1.00000	1
GO:0046651	lymphocyte proliferation	307	3	1.41	1.00000	1
GO:0006979	response to oxidative stress	397	2	1.83	1.00000	1
GO:0032640	tumor necrosis factor production	188	2	0.87	1.00000	1
GO:0032649	regulation of type II interferon production	119	3	0.55	1.00000	1
GO:2001141	regulation of RNA biosynthetic process	3425	13	15.77	1.00000	1
GO:0051050	positive regulation of transport	846	6	3.89	1.00000	1
GO:0051051	negative regulation of transport	461	3	2.12	1.00000	1
GO:0030334	regulation of cell migration	1050	8	4.83	1.00000	1
GO:0051052	regulation of DNA metabolic process	521	3	2.4	1.00000	1
GO:0051054	positive regulation of DNA metabolic process	299	2	1.38	1.00000	1
GO:0006915	apoptotic process	1959	5	9.02	1.00000	1
GO:1904951	positive regulation of establishment of protein localization	326	2	1.5	1.00000	1
GO:0009416	response to light stimulus	319	2	1.47	1.00000	1
GO:1901987	regulation of cell cycle phase transition	455	3	2.09	1.00000	1
GO:1901988	negative regulation of cell cycle phase transition	273	2	1.26	1.00000	1
GO:0007420	brain development	732	2	3.37	1.00000	1
GO:0007423	sensory organ development	591	4	2.72	1.00000	1
GO:0010594	regulation of endothelial cell migration	233	2	1.07	1.00000	1
GO:0061448	connective tissue development	288	2	1.33	1.00000	1
GO:0001944	vasculature development	840	8	3.87	1.00000	1
GO:0006935	chemotaxis	466	3	2.14	1.00000	1
GO:0006091	generation of precursor metabolites and energy	509	4	2.34	1.00000	1
GO:0046640	regulation of alpha-beta T cell proliferation	43	2	0.2	1.00000	1
GO:0032609	type II interferon production	119	3	0.55	1.00000	1
GO:0031280	negative regulation of cyclase activity	15	3	0.07	1.00000	1
GO:1990823	response to leukemia inhibitory factor	106	2	0.49	1.00000	1
GO:0046649	lymphocyte activation	793	4	3.65	1.00000	1
GO:0046631	alpha-beta T cell activation	178	2	0.82	1.00000	1
GO:0010562	positive regulation of phosphorus metabolic process	702	4	3.23	1.00000	1
GO:0046633	alpha-beta T cell proliferation	46	2	0.21	1.00000	1
GO:0046634	regulation of alpha-beta T cell activation	115	2	0.53	1.00000	1
GO:0060562	epithelial tube morphogenesis	335	2	1.54	1.00000	1
GO:0031279	regulation of cyclase activity	54	3	0.25	1.00000	1
GO:0051046	regulation of secretion	619	2	2.85	1.00000	1
GO:0051048	negative regulation of secretion	172	2	0.79	1.00000	1
GO:0051049	regulation of transport	1641	8	7.55	1.00000	1
GO:0042886	amide transport	311	2	1.43	1.00000	1
GO:0006793	phosphorus metabolic process	2576	14	11.86	1.00000	1
GO:0036211	protein modification process	2950	13	13.58	1.00000	1
GO:0010556	regulation of macromolecule biosynthetic process	5519	21	25.4	1.00000	1
GO:0010557	positive regulation of macromolecule biosynthetic process	2598	12	11.96	1.00000	1
GO:0006796	phosphate-containing compound metabolic process	2550	14	11.74	1.00000	1
GO:0010558	negative regulation of macromolecule biosynthetic process	2666	14	12.27	1.00000	1
GO:0070925	organelle assembly	999	4	4.6	1.00000	1
GO:0006066	alcohol metabolic process	371	2	1.71	1.00000	1
GO:0019538	protein metabolic process	4882	22	22.47	1.00000	1
GO:0098916	anterograde trans-synaptic signaling	748	5	3.44	1.00000	1
GO:0051716	cellular response to stimulus	7474	34	34.4	1.00000	1
GO:0034220	monoatomic ion transmembrane transport	1024	5	4.71	1.00000	1
GO:0016192	vesicle-mediated transport	1536	11	7.07	1.00000	1
GO:0016197	endosomal transport	286	3	1.32	1.00000	1
GO:0006082	organic acid metabolic process	933	3	4.29	1.00000	1
GO:0048259	regulation of receptor-mediated endocytosis	114	2	0.52	1.00000	1
GO:0043269	regulation of monoatomic ion transport	469	4	2.16	1.00000	1
GO:0009199	ribonucleoside triphosphate metabolic process	249	2	1.15	1.00000	1
GO:0022900	electron transport chain	172	2	0.79	1.00000	1
GO:0035592	establishment of protein localization to extracellular region	371	2	1.71	1.00000	1
GO:0022904	respiratory electron transport chain	120	2	0.55	1.00000	1
GO:0070201	regulation of establishment of protein localization	537	3	2.47	1.00000	1
GO:0034248	regulation of amide metabolic process	522	3	2.4	1.00000	1
GO:0048285	organelle fission	491	3	2.26	1.00000	1
GO:0043254	regulation of protein-containing complex assembly	418	2	1.92	1.00000	1
GO:0034249	negative regulation of amide metabolic process	233	3	1.07	1.00000	1
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	193	2	0.89	1.00000	1
GO:0015031	protein transport	1412	5	6.5	1.00000	1
GO:0006753	nucleoside phosphate metabolic process	605	4	2.78	1.00000	1
GO:0090596	sensory organ morphogenesis	278	2	1.28	1.00000	1
GO:1904062	regulation of monoatomic cation transmembrane transport	308	2	1.42	1.00000	1
GO:1904063	negative regulation of cation transmembrane transport	92	2	0.42	1.00000	1
GO:0008544	epidermis development	387	2	1.78	1.00000	1
GO:0043270	positive regulation of monoatomic ion transport	211	2	0.97	1.00000	1
GO:0043271	negative regulation of monoatomic ion transport	133	2	0.61	1.00000	1
GO:0098900	regulation of action potential	59	2	0.27	1.00000	1
GO:0009165	nucleotide biosynthetic process	291	2	1.34	1.00000	1
GO:0032412	regulation of monoatomic ion transmembrane transporter activity	220	2	1.01	1.00000	1
GO:0051707	response to other organism	1535	2	7.07	1.00000	1
GO:0009150	purine ribonucleotide metabolic process	444	3	2.04	1.00000	1
GO:1903522	regulation of blood circulation	262	2	1.21	1.00000	1
GO:0019693	ribose phosphate metabolic process	478	3	2.2	1.00000	1
GO:0012501	programmed cell death	2035	5	9.37	1.00000	1
GO:0060537	muscle tissue development	438	4	2.02	1.00000	1
GO:0060538	skeletal muscle organ development	182	2	0.84	1.00000	1
GO:0006720	isoprenoid metabolic process	135	2	0.62	1.00000	1
GO:0006721	terpenoid metabolic process	100	2	0.46	1.00000	1
GO:0006725	cellular aromatic compound metabolic process	6288	24	28.94	1.00000	1
GO:0001775	cell activation	1107	6	5.1	1.00000	1
GO:0032446	protein modification by small protein conjugation	841	2	3.87	1.00000	1
GO:0046483	heterocycle metabolic process	6242	24	28.73	1.00000	1
GO:0035556	intracellular signal transduction	2719	13	12.52	1.00000	1
GO:0046486	glycerolipid metabolic process	398	4	1.83	1.00000	1
GO:0065003	protein-containing complex assembly	1650	6	7.59	1.00000	1
GO:0007162	negative regulation of cell adhesion	310	3	1.43	1.00000	1
GO:0065007	biological regulation	12489	57	57.49	1.00000	1
GO:0065008	regulation of biological quality	2922	15	13.45	1.00000	1
GO:0065009	regulation of molecular function	2028	9	9.33	1.00000	1
GO:0007166	cell surface receptor signaling pathway	2818	8	12.97	1.00000	1
GO:0007167	enzyme-linked receptor protein signaling pathway	1028	4	4.73	1.00000	1
GO:0034097	response to cytokine	960	5	4.42	1.00000	1
GO:0046474	glycerophospholipid biosynthetic process	208	2	0.96	1.00000	1
GO:0007154	cell communication	6565	32	30.22	1.00000	1
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	253	2	1.16	1.00000	1
GO:0007159	leukocyte cell-cell adhesion	418	3	1.92	1.00000	1
GO:0070085	glycosylation	241	2	1.11	1.00000	1
GO:1903530	regulation of secretion by cell	564	2	2.6	1.00000	1
GO:0033554	cellular response to stress	1830	8	8.42	1.00000	1
GO:1903531	negative regulation of secretion by cell	151	2	0.7	1.00000	1
GO:0099536	synaptic signaling	779	5	3.59	1.00000	1
GO:1903533	regulation of protein targeting	79	2	0.36	1.00000	1
GO:0099537	trans-synaptic signaling	754	5	3.47	1.00000	1
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1518	11	6.99	1.00000	1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2133	10	9.82	1.00000	1
GO:0045937	positive regulation of phosphate metabolic process	702	4	3.23	1.00000	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248	3	1.14	1.00000	1
GO:1904018	positive regulation of vasculature development	190	2	0.87	1.00000	1
GO:0042592	homeostatic process	1714	5	7.89	1.00000	1
GO:0009117	nucleotide metabolic process	597	4	2.75	1.00000	1
GO:0000165	MAPK cascade	769	6	3.54	1.00000	1
GO:0032409	regulation of transporter activity	259	2	1.19	1.00000	1
GO:0009141	nucleoside triphosphate metabolic process	264	2	1.22	1.00000	1
GO:0009144	purine nucleoside triphosphate metabolic process	248	2	1.14	1.00000	1
GO:0043933	protein-containing complex organization	2435	9	11.21	1.00000	1
GO:0098771	inorganic ion homeostasis	531	2	2.44	1.00000	1
GO:0019318	hexose metabolic process	232	2	1.07	1.00000	1
GO:0044419	biological process involved in interspecies interaction between organisms	1708	3	7.86	1.00000	1
GO:0043207	response to external biotic stimulus	1538	2	7.08	1.00000	1
GO:0034762	regulation of transmembrane transport	488	4	2.25	1.00000	1
GO:0034763	negative regulation of transmembrane transport	144	2	0.66	1.00000	1
GO:0034764	positive regulation of transmembrane transport	213	2	0.98	1.00000	1
GO:0034765	regulation of monoatomic ion transmembrane transport	348	3	1.6	1.00000	1
GO:0034766	negative regulation of monoatomic ion transmembrane transport	100	2	0.46	1.00000	1
GO:0031023	microtubule organizing center organization	152	2	0.7	1.00000	1
GO:0070727	cellular macromolecule localization	2507	12	11.54	1.00000	1
GO:0016101	diterpenoid metabolic process	89	2	0.41	1.00000	1
GO:0022008	neurogenesis	1738	6	8	1.00000	1
GO:0072001	renal system development	329	2	1.51	1.00000	1
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	279	2	1.28	1.00000	1
