Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
mesenchyme development (GO:0060485)	249	14	6.15	+	2.28	0.00563	1.0	GO:0060485
endothelial cell differentiation (GO:0045446)	89	5	2.2	+	2.28	0.0693	1.0	GO:0045446
nuclear receptor-mediated signaling pathway (GO:0141193)	107	6	2.64	+	2.27	0.0494	1.0	GO:0141193
biomineral tissue development (GO:0031214)	107	6	2.64	+	2.27	0.0494	1.0	GO:0031214
positive regulation of lamellipodium organization (GO:1902745)	36	2	0.89	+	2.25	0.223	1.0	GO:1902745
cell surface toll-like receptor signaling pathway (GO:0140895)	36	2	0.89	+	2.25	0.223	1.0	GO:0140895
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	36	2	0.89	+	2.25	0.223	1.0	GO:2001240
NADP+ metabolic process (GO:0006739)	36	2	0.89	+	2.25	0.223	1.0	GO:0006739
maternal placenta development (GO:0001893)	36	2	0.89	+	2.25	0.223	1.0	GO:0001893
negative regulation of chromosome segregation (GO:0051985)	36	2	0.89	+	2.25	0.223	1.0	GO:0051985
positive regulation of interleukin-2 production (GO:0032743)	36	2	0.89	+	2.25	0.223	1.0	GO:0032743
response to hexose (GO:0009746)	144	8	3.55	+	2.25	0.0267	1.0	GO:0009746
negative regulation of signal transduction in absence of ligand (GO:1901099)	36	2	0.89	+	2.25	0.223	1.0	GO:1901099
muscle adaptation (GO:0043500)	36	2	0.89	+	2.25	0.223	1.0	GO:0043500
rRNA modification (GO:0000154)	36	2	0.89	+	2.25	0.223	1.0	GO:0000154
positive regulation of potassium ion transport (GO:0043268)	36	2	0.89	+	2.25	0.223	1.0	GO:0043268
proton motive force-driven ATP synthesis (GO:0015986)	72	4	1.78	+	2.25	0.102	1.0	GO:0015986
biogenic amine biosynthetic process (GO:0042401)	36	2	0.89	+	2.25	0.223	1.0	GO:0042401
hindlimb morphogenesis (GO:0035137)	36	2	0.89	+	2.25	0.223	1.0	GO:0035137
cardiac ventricle morphogenesis (GO:0003208)	72	4	1.78	+	2.25	0.102	1.0	GO:0003208
extracellular transport (GO:0006858)	54	3	1.33	+	2.25	0.148	1.0	GO:0006858
negative regulation of post-translational protein modification (GO:1901874)	90	5	2.22	+	2.25	0.072	1.0	GO:1901874
response to cAMP (GO:0051591)	90	5	2.22	+	2.25	0.072	1.0	GO:0051591
response to nerve growth factor (GO:1990089)	54	3	1.33	+	2.25	0.148	1.0	GO:1990089
amino acid catabolic process (GO:0009063)	108	6	2.67	+	2.25	0.0513	1.0	GO:0009063
visual learning (GO:0008542)	54	3	1.33	+	2.25	0.148	1.0	GO:0008542
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	54	3	1.33	+	2.25	0.148	1.0	GO:0042269
regulation of Rho protein signal transduction (GO:0035023)	90	5	2.22	+	2.25	0.072	1.0	GO:0035023
endothelium development (GO:0003158)	108	6	2.67	+	2.25	0.0513	1.0	GO:0003158
positive regulation of protein secretion (GO:0050714)	163	9	4.02	+	2.24	0.0201	1.0	GO:0050714
keratinocyte differentiation (GO:0030216)	145	8	3.58	+	2.24	0.0277	1.0	GO:0030216
regulation of ossification (GO:0030278)	127	7	3.13	+	2.23	0.0382	1.0	GO:0030278
positive regulation of hydrolase activity (GO:0051345)	109	6	2.69	+	2.23	0.0532	1.0	GO:0051345
cellular response to carbohydrate stimulus (GO:0071322)	91	5	2.25	+	2.23	0.0747	1.0	GO:0071322
cellular response to UV (GO:0034644)	91	5	2.25	+	2.23	0.0747	1.0	GO:0034644
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	13	5.85	+	2.22	0.00881	1.0	GO:1903320
regulation of glial cell differentiation (GO:0045685)	73	4	1.8	+	2.22	0.106	1.0	GO:0045685
positive regulation of neural precursor cell proliferation (GO:2000179)	55	3	1.36	+	2.21	0.154	1.0	GO:2000179
regulation of gluconeogenesis (GO:0006111)	55	3	1.36	+	2.21	0.154	1.0	GO:0006111
response to axon injury (GO:0048678)	55	3	1.36	+	2.21	0.154	1.0	GO:0048678
establishment or maintenance of apical/basal cell polarity (GO:0035088)	55	3	1.36	+	2.21	0.154	1.0	GO:0035088
establishment or maintenance of bipolar cell polarity (GO:0061245)	55	3	1.36	+	2.21	0.154	1.0	GO:0061245
alpha-amino acid metabolic process (GO:1901605)	202	11	4.99	+	2.21	0.0182	1.0	GO:1901605
positive regulation of neuron differentiation (GO:0045666)	92	5	2.27	+	2.20	0.0775	1.0	GO:0045666
regulation of GTPase activity (GO:0043087)	129	7	3.18	+	2.20	0.0411	1.0	GO:0043087
epithelial cell development (GO:0002064)	203	11	5.01	+	2.20	0.0185	1.0	GO:0002064
response to growth hormone (GO:0060416)	37	2	0.91	+	2.19	0.232	1.0	GO:0060416
intracellular zinc ion homeostasis (GO:0006882)	37	2	0.91	+	2.19	0.232	1.0	GO:0006882
regulation of collagen biosynthetic process (GO:0032965)	37	2	0.91	+	2.19	0.232	1.0	GO:0032965
vacuolar acidification (GO:0007035)	37	2	0.91	+	2.19	0.232	1.0	GO:0007035
positive regulation of interleukin-1 production (GO:0032732)	74	4	1.83	+	2.19	0.11	1.0	GO:0032732
negative regulation of intracellular protein transport (GO:0090317)	37	2	0.91	+	2.19	0.232	1.0	GO:0090317
negative regulation of protein ubiquitination (GO:0031397)	74	4	1.83	+	2.19	0.11	1.0	GO:0031397
amine biosynthetic process (GO:0009309)	37	2	0.91	+	2.19	0.232	1.0	GO:0009309
embryonic eye morphogenesis (GO:0048048)	37	2	0.91	+	2.19	0.232	1.0	GO:0048048
regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	37	2	0.91	+	2.19	0.232	1.0	GO:1900101
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	37	2	0.91	+	2.19	0.232	1.0	GO:1903749
negative regulation of secretion by cell (GO:1903531)	148	8	3.65	+	2.19	0.0307	1.0	GO:1903531
lamellipodium assembly (GO:0030032)	37	2	0.91	+	2.19	0.232	1.0	GO:0030032
cardiac atrium development (GO:0003230)	37	2	0.91	+	2.19	0.232	1.0	GO:0003230
positive regulation of natural killer cell mediated immunity (GO:0002717)	37	2	0.91	+	2.19	0.232	1.0	GO:0002717
forebrain neuron development (GO:0021884)	37	2	0.91	+	2.19	0.232	1.0	GO:0021884
sodium ion transport (GO:0006814)	204	11	5.04	+	2.18	0.0187	1.0	GO:0006814
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	167	9	4.12	+	2.18	0.0231	1.0	GO:0007156
positive regulation of ossification (GO:0045778)	56	3	1.38	+	2.17	0.16	1.0	GO:0045778
endoderm formation (GO:0001706)	56	3	1.38	+	2.17	0.16	1.0	GO:0001706
action potential (GO:0001508)	131	7	3.23	+	2.16	0.044	1.0	GO:0001508
negative regulation of establishment of protein localization (GO:1904950)	131	7	3.23	+	2.16	0.044	1.0	GO:1904950
regulation of cellular response to insulin stimulus (GO:1900076)	75	4	1.85	+	2.16	0.114	1.0	GO:1900076
regulation of miRNA transcription (GO:1902893)	75	4	1.85	+	2.16	0.114	1.0	GO:1902893
granulocyte migration (GO:0097530)	94	5	2.32	+	2.15	0.0832	1.0	GO:0097530
response to molecule of bacterial origin (GO:0002237)	339	18	8.37	+	2.15	0.00223	0.866	GO:0002237
response to monosaccharide (GO:0034284)	151	8	3.73	+	2.15	0.034	1.0	GO:0034284
alpha-amino acid catabolic process (GO:1901606)	95	5	2.34	+	2.13	0.0861	1.0	GO:1901606
myeloid leukocyte migration (GO:0097529)	133	7	3.28	+	2.13	0.0471	1.0	GO:0097529
regulation of cytoplasmic translation (GO:2000765)	38	2	0.94	+	2.13	0.241	1.0	GO:2000765
dopaminergic neuron differentiation (GO:0071542)	38	2	0.94	+	2.13	0.241	1.0	GO:0071542
temperature homeostasis (GO:0001659)	38	2	0.94	+	2.13	0.241	1.0	GO:0001659
positive regulation of type II interferon production (GO:0032729)	76	4	1.88	+	2.13	0.118	1.0	GO:0032729
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	38	2	0.94	+	2.13	0.241	1.0	GO:0033146
RNA 5'-end processing (GO:0000966)	38	2	0.94	+	2.13	0.241	1.0	GO:0000966
cochlea development (GO:0090102)	57	3	1.41	+	2.13	0.166	1.0	GO:0090102
protein destabilization (GO:0031648)	57	3	1.41	+	2.13	0.166	1.0	GO:0031648
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	76	4	1.88	+	2.13	0.118	1.0	GO:0050730
negative regulation of lymphocyte apoptotic process (GO:0070229)	38	2	0.94	+	2.13	0.241	1.0	GO:0070229
skeletal muscle tissue regeneration (GO:0043403)	38	2	0.94	+	2.13	0.241	1.0	GO:0043403
positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	38	2	0.94	+	2.13	0.241	1.0	GO:0043372
glial cell activation (GO:0061900)	38	2	0.94	+	2.13	0.241	1.0	GO:0061900
proteinogenic amino acid metabolic process (GO:0170039)	171	9	4.22	+	2.13	0.0401	1.0	GO:0170039
phospholipid dephosphorylation (GO:0046839)	38	2	0.94	+	2.13	0.241	1.0	GO:0046839
regulation of cholesterol efflux (GO:0010874)	38	2	0.94	+	2.13	0.241	1.0	GO:0010874
glycerolipid catabolic process (GO:0046503)	57	3	1.41	+	2.13	0.166	1.0	GO:0046503
regulation of lamellipodium assembly (GO:0010591)	38	2	0.94	+	2.13	0.241	1.0	GO:0010591
peptide hormone secretion (GO:0030072)	76	4	1.88	+	2.13	0.118	1.0	GO:0030072
regulation of myeloid leukocyte mediated immunity (GO:0002886)	57	3	1.41	+	2.13	0.166	1.0	GO:0002886
positive regulation of heart contraction (GO:0045823)	38	2	0.94	+	2.13	0.241	1.0	GO:0045823
protein N-linked glycosylation (GO:0006487)	96	5	2.37	+	2.11	0.0891	1.0	GO:0006487
L-amino acid metabolic process (GO:0170033)	173	9	4.27	+	2.11	0.0412	1.0	GO:0170033
anatomical structure maturation (GO:0071695)	250	13	6.17	+	2.11	0.0114	1.0	GO:0071695
regulation of osteoclast differentiation (GO:0045670)	77	4	1.9	+	2.10	0.123	1.0	GO:0045670
sodium ion transmembrane transport (GO:0035725)	154	8	3.8	+	2.10	0.0586	1.0	GO:0035725
positive regulation of cell cycle G1/S phase transition (GO:1902808)	58	3	1.43	+	2.10	0.172	1.0	GO:1902808
primary neural tube formation (GO:0014020)	97	5	2.39	+	2.09	0.0922	1.0	GO:0014020
regulation of protein ubiquitination (GO:0031396)	194	10	4.79	+	2.09	0.0303	1.0	GO:0031396
hormone secretion (GO:0046879)	97	5	2.39	+	2.09	0.0922	1.0	GO:0046879
positive regulation of leukocyte chemotaxis (GO:0002690)	97	5	2.39	+	2.09	0.0922	1.0	GO:0002690
mesenchymal cell differentiation (GO:0048762)	175	9	4.32	+	2.08	0.0424	1.0	GO:0048762
skeletal muscle contraction (GO:0003009)	39	2	0.96	+	2.08	0.25	1.0	GO:0003009
regulation of antigen receptor-mediated signaling pathway (GO:0050854)	78	4	1.93	+	2.08	0.127	1.0	GO:0050854
lymphocyte apoptotic process (GO:0070227)	39	2	0.96	+	2.08	0.25	1.0	GO:0070227
positive regulation of small GTPase mediated signal transduction (GO:0051057)	78	4	1.93	+	2.08	0.127	1.0	GO:0051057
regulation of fibroblast migration (GO:0010762)	39	2	0.96	+	2.08	0.25	1.0	GO:0010762
positive regulation of blood circulation (GO:1903524)	39	2	0.96	+	2.08	0.25	1.0	GO:1903524
heart valve development (GO:0003170)	78	4	1.93	+	2.08	0.127	1.0	GO:0003170
response to carbohydrate (GO:0009743)	176	9	4.34	+	2.07	0.0431	1.0	GO:0009743
positive regulation of mononuclear cell migration (GO:0071677)	98	5	2.42	+	2.07	0.0953	1.0	GO:0071677
regulation of interleukin-1 beta production (GO:0032651)	98	5	2.42	+	2.07	0.0953	1.0	GO:0032651
blood vessel diameter maintenance (GO:0097746)	157	8	3.88	+	2.06	0.0608	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	157	8	3.88	+	2.06	0.0608	1.0	GO:0035296
retina homeostasis (GO:0001895)	59	3	1.46	+	2.06	0.178	1.0	GO:0001895
maternal process involved in female pregnancy (GO:0060135)	59	3	1.46	+	2.06	0.178	1.0	GO:0060135
Fc receptor signaling pathway (GO:0038093)	59	3	1.46	+	2.06	0.178	1.0	GO:0038093
regulation of cholesterol transport (GO:0032374)	59	3	1.46	+	2.06	0.178	1.0	GO:0032374
regulation of sterol transport (GO:0032371)	59	3	1.46	+	2.06	0.178	1.0	GO:0032371
endocrine process (GO:0050886)	59	3	1.46	+	2.06	0.178	1.0	GO:0050886
neuromuscular process controlling balance (GO:0050885)	59	3	1.46	+	2.06	0.178	1.0	GO:0050885
apical junction assembly (GO:0043297)	59	3	1.46	+	2.06	0.178	1.0	GO:0043297
regulation of amine transport (GO:0051952)	79	4	1.95	+	2.05	0.131	1.0	GO:0051952
energy reserve metabolic process (GO:0006112)	79	4	1.95	+	2.05	0.131	1.0	GO:0006112
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	79	4	1.95	+	2.05	0.131	1.0	GO:0051092
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	79	4	1.95	+	2.05	0.131	1.0	GO:0008630
regulation of tube size (GO:0035150)	158	8	3.9	+	2.05	0.0616	1.0	GO:0035150
retina development in camera-type eye (GO:0060041)	178	9	4.39	+	2.05	0.0445	1.0	GO:0060041
regulation of DNA replication (GO:0006275)	119	6	2.94	+	2.04	0.0747	1.0	GO:0006275
response to lipopolysaccharide (GO:0032496)	319	16	7.87	+	2.03	0.00903	1.0	GO:0032496
negative regulation of Notch signaling pathway (GO:0045746)	40	2	0.99	+	2.03	0.26	1.0	GO:0045746
positive regulation of amine transport (GO:0051954)	40	2	0.99	+	2.03	0.26	1.0	GO:0051954
regulation of catecholamine secretion (GO:0050433)	40	2	0.99	+	2.03	0.26	1.0	GO:0050433
embryonic camera-type eye development (GO:0031076)	40	2	0.99	+	2.03	0.26	1.0	GO:0031076
mRNA destabilization (GO:0061157)	80	4	1.97	+	2.03	0.136	1.0	GO:0061157
negative regulation of mitotic nuclear division (GO:0045839)	40	2	0.99	+	2.03	0.26	1.0	GO:0045839
regulation of dendrite development (GO:0050773)	100	5	2.47	+	2.03	0.102	1.0	GO:0050773
positive regulation of calcium ion transmembrane transport (GO:1904427)	60	3	1.48	+	2.03	0.185	1.0	GO:1904427
negative regulation of BMP signaling pathway (GO:0030514)	60	3	1.48	+	2.03	0.185	1.0	GO:0030514
regulation of protein import into nucleus (GO:0042306)	60	3	1.48	+	2.03	0.185	1.0	GO:0042306
positive regulation of cation transmembrane transport (GO:1904064)	120	6	2.96	+	2.03	0.0771	1.0	GO:1904064
regulation of natural killer cell mediated immunity (GO:0002715)	60	3	1.48	+	2.03	0.185	1.0	GO:0002715
developmental maturation (GO:0021700)	302	15	7.45	+	2.01	0.0128	1.0	GO:0021700
amino acid transmembrane transport (GO:0003333)	101	5	2.49	+	2.01	0.105	1.0	GO:0003333
neural crest cell development (GO:0014032)	81	4	2.0	+	2.00	0.14	1.0	GO:0014032
cellular response to virus (GO:0098586)	81	4	2.0	+	2.00	0.14	1.0	GO:0098586
proteinogenic amino acid catabolic process (GO:0170040)	81	4	2.0	+	2.00	0.14	1.0	GO:0170040
peptide secretion (GO:0002790)	81	4	2.0	+	2.00	0.14	1.0	GO:0002790
leukocyte cell-cell adhesion (GO:0007159)	61	3	1.51	+	1.99	0.191	1.0	GO:0007159
double-strand break repair via homologous recombination (GO:0000724)	122	6	3.01	+	1.99	0.129	1.0	GO:0000724
regulation of action potential (GO:0098900)	61	3	1.51	+	1.99	0.191	1.0	GO:0098900
positive regulation of viral process (GO:0048524)	61	3	1.51	+	1.99	0.191	1.0	GO:0048524
cardiac muscle tissue morphogenesis (GO:0055008)	61	3	1.51	+	1.99	0.191	1.0	GO:0055008
negative regulation of small molecule metabolic process (GO:0062014)	122	6	3.01	+	1.99	0.129	1.0	GO:0062014
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	143	7	3.53	+	1.98	0.0922	1.0	GO:0007200
camera-type eye morphogenesis (GO:0048593)	143	7	3.53	+	1.98	0.0922	1.0	GO:0048593
positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	41	2	1.01	+	1.98	0.269	1.0	GO:0045745
modified amino acid transport (GO:0072337)	41	2	1.01	+	1.98	0.269	1.0	GO:0072337
neural tube patterning (GO:0021532)	41	2	1.01	+	1.98	0.269	1.0	GO:0021532
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	82	4	2.02	+	1.98	0.145	1.0	GO:0032436
neuron fate specification (GO:0048665)	41	2	1.01	+	1.98	0.269	1.0	GO:0048665
positive regulation of smooth muscle cell proliferation (GO:0048661)	82	4	2.02	+	1.98	0.145	1.0	GO:0048661
positive regulation of striated muscle cell differentiation (GO:0051155)	41	2	1.01	+	1.98	0.269	1.0	GO:0051155
negative regulation of protein localization to nucleus (GO:1900181)	41	2	1.01	+	1.98	0.269	1.0	GO:1900181
collagen catabolic process (GO:0030574)	41	2	1.01	+	1.98	0.269	1.0	GO:0030574
response to copper ion (GO:0046688)	41	2	1.01	+	1.98	0.269	1.0	GO:0046688
lipid droplet organization (GO:0034389)	41	2	1.01	+	1.98	0.269	1.0	GO:0034389
establishment of protein localization to endoplasmic reticulum (GO:0072599)	41	2	1.01	+	1.98	0.269	1.0	GO:0072599
outflow tract morphogenesis (GO:0003151)	82	4	2.02	+	1.98	0.145	1.0	GO:0003151
regulation of interleukin-10 production (GO:0032653)	62	3	1.53	+	1.96	0.197	1.0	GO:0032653
visual behavior (GO:0007632)	62	3	1.53	+	1.96	0.197	1.0	GO:0007632
respiratory gaseous exchange by respiratory system (GO:0007585)	62	3	1.53	+	1.96	0.197	1.0	GO:0007585
pattern specification process (GO:0007389)	476	23	11.75	+	1.96	0.00235	0.865	GO:0007389
regulation of mononuclear cell migration (GO:0071675)	145	7	3.58	+	1.96	0.0947	1.0	GO:0071675
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	228	11	5.63	+	1.95	0.0299	1.0	GO:0043123
diencephalon development (GO:0021536)	83	4	2.05	+	1.95	0.149	1.0	GO:0021536
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	83	4	2.05	+	1.95	0.149	1.0	GO:0033143
L-amino acid catabolic process (GO:0170035)	83	4	2.05	+	1.95	0.149	1.0	GO:0170035
L-amino acid transport (GO:0015807)	83	4	2.05	+	1.95	0.149	1.0	GO:0015807
skeletal muscle organ development (GO:0060538)	166	8	4.1	+	1.95	0.0696	1.0	GO:0060538
positive regulation of monoatomic ion transmembrane transport (GO:0034767)	125	6	3.09	+	1.94	0.133	1.0	GO:0034767
lung epithelium development (GO:0060428)	42	2	1.04	+	1.93	0.278	1.0	GO:0060428
positive regulation of SMAD protein signal transduction (GO:0060391)	42	2	1.04	+	1.93	0.278	1.0	GO:0060391
telencephalon cell migration (GO:0022029)	63	3	1.56	+	1.93	0.203	1.0	GO:0022029
negative regulation of endothelial cell proliferation (GO:0001937)	42	2	1.04	+	1.93	0.278	1.0	GO:0001937
neural tube formation (GO:0001841)	105	5	2.59	+	1.93	0.19	1.0	GO:0001841
peptide metabolic process (GO:0006518)	63	3	1.56	+	1.93	0.203	1.0	GO:0006518
positive regulation of interleukin-10 production (GO:0032733)	42	2	1.04	+	1.93	0.278	1.0	GO:0032733
negative regulation of type II interferon production (GO:0032689)	42	2	1.04	+	1.93	0.278	1.0	GO:0032689
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	42	2	1.04	+	1.93	0.278	1.0	GO:1905898
spleen development (GO:0048536)	42	2	1.04	+	1.93	0.278	1.0	GO:0048536
cellular response to nutrient (GO:0031670)	42	2	1.04	+	1.93	0.278	1.0	GO:0031670
RNA destabilization (GO:0050779)	84	4	2.07	+	1.93	0.154	1.0	GO:0050779
axonemal dynein complex assembly (GO:0070286)	42	2	1.04	+	1.93	0.278	1.0	GO:0070286
regulation of lymphocyte apoptotic process (GO:0070228)	63	3	1.56	+	1.93	0.203	1.0	GO:0070228
interstrand cross-link repair (GO:0036297)	42	2	1.04	+	1.93	0.278	1.0	GO:0036297
oligosaccharide metabolic process (GO:0009311)	63	3	1.56	+	1.93	0.203	1.0	GO:0009311
negative regulation of cell-substrate adhesion (GO:0010812)	63	3	1.56	+	1.93	0.203	1.0	GO:0010812
regulation of collagen metabolic process (GO:0010712)	42	2	1.04	+	1.93	0.278	1.0	GO:0010712
negative regulation of insulin secretion (GO:0046676)	42	2	1.04	+	1.93	0.278	1.0	GO:0046676
positive regulation of T cell proliferation (GO:0042102)	105	5	2.59	+	1.93	0.19	1.0	GO:0042102
heart valve morphogenesis (GO:0003179)	63	3	1.56	+	1.93	0.203	1.0	GO:0003179
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	211	10	5.21	+	1.92	0.0422	1.0	GO:0120032
epithelial tube morphogenesis (GO:0060562)	317	15	7.82	+	1.92	0.0158	1.0	GO:0060562
regulation of calcium ion transmembrane transport (GO:1903169)	148	7	3.65	+	1.92	0.0989	1.0	GO:1903169
regulation of protein secretion (GO:0050708)	275	13	6.79	+	1.92	0.0276	1.0	GO:0050708
recombinational repair (GO:0000725)	127	6	3.13	+	1.91	0.136	1.0	GO:0000725
ATP biosynthetic process (GO:0006754)	85	4	2.1	+	1.91	0.158	1.0	GO:0006754
regulation of interleukin-8 production (GO:0032677)	85	4	2.1	+	1.91	0.158	1.0	GO:0032677
actin-mediated cell contraction (GO:0070252)	85	4	2.1	+	1.91	0.158	1.0	GO:0070252
negative regulation of secretion (GO:0051048)	170	8	4.2	+	1.91	0.0745	1.0	GO:0051048
positive regulation of exocytosis (GO:0045921)	85	4	2.1	+	1.91	0.158	1.0	GO:0045921
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	64	3	1.58	+	1.90	0.21	1.0	GO:2001244
glycogen metabolic process (GO:0005977)	64	3	1.58	+	1.90	0.21	1.0	GO:0005977
regulation of dendrite morphogenesis (GO:0048814)	64	3	1.58	+	1.90	0.21	1.0	GO:0048814
proton motive force-driven mitochondrial ATP synthesis (GO:0042776)	64	3	1.58	+	1.90	0.21	1.0	GO:0042776
regionalization (GO:0003002)	427	20	10.54	+	1.90	0.00646	1.0	GO:0003002
regulation of cell projection assembly (GO:0060491)	214	10	5.28	+	1.89	0.045	1.0	GO:0060491
positive regulation of protein ubiquitination (GO:0031398)	107	5	2.64	+	1.89	0.194	1.0	GO:0031398
regulation of protein modification process (GO:0031399)	621	29	15.33	+	1.89	0.00136	0.772	GO:0031399
negative regulation of cell adhesion (GO:0007162)	300	14	7.41	+	1.89	0.0221	1.0	GO:0007162
biological process involved in interaction with host (GO:0051701)	150	7	3.7	+	1.89	0.102	1.0	GO:0051701
positive regulation of lymphocyte proliferation (GO:0050671)	150	7	3.7	+	1.89	0.102	1.0	GO:0050671
hexose metabolic process (GO:0019318)	172	8	4.25	+	1.88	0.0772	1.0	GO:0019318
regulation of systemic arterial blood pressure by hormone (GO:0001990)	43	2	1.06	+	1.88	0.287	1.0	GO:0001990
regulation of miRNA metabolic process (GO:2000628)	86	4	2.12	+	1.88	0.163	1.0	GO:2000628
response to dexamethasone (GO:0071548)	43	2	1.06	+	1.88	0.287	1.0	GO:0071548
Schwann cell development (GO:0014044)	43	2	1.06	+	1.88	0.287	1.0	GO:0014044
amino sugar metabolic process (GO:0006040)	43	2	1.06	+	1.88	0.287	1.0	GO:0006040
regulation of T cell apoptotic process (GO:0070232)	43	2	1.06	+	1.88	0.287	1.0	GO:0070232
muscle cell development (GO:0055001)	172	8	4.25	+	1.88	0.0772	1.0	GO:0055001
aromatic amino acid metabolic process (GO:0009072)	43	2	1.06	+	1.88	0.287	1.0	GO:0009072
response to organophosphorus (GO:0046683)	129	6	3.18	+	1.88	0.14	1.0	GO:0046683
natural killer cell mediated cytotoxicity (GO:0042267)	43	2	1.06	+	1.88	0.287	1.0	GO:0042267
pituitary gland development (GO:0021983)	43	2	1.06	+	1.88	0.287	1.0	GO:0021983
sensory perception of sound (GO:0007605)	172	8	4.25	+	1.88	0.0772	1.0	GO:0007605
positive regulation of cytokine production involved in immune response (GO:0002720)	86	4	2.12	+	1.88	0.163	1.0	GO:0002720
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	86	4	2.12	+	1.88	0.163	1.0	GO:1903321
locomotory behavior (GO:0007626)	215	10	5.31	+	1.88	0.0459	1.0	GO:0007626
amino acid metabolic process (GO:0006520)	280	13	6.91	+	1.88	0.0295	1.0	GO:0006520
regulation of neuron differentiation (GO:0045664)	194	9	4.79	+	1.88	0.0597	1.0	GO:0045664
regulation of RNA splicing (GO:0043484)	194	9	4.79	+	1.88	0.0597	1.0	GO:0043484
actin filament-based movement (GO:0030048)	108	5	2.67	+	1.88	0.196	1.0	GO:0030048
regulation of T cell mediated immunity (GO:0002709)	108	5	2.67	+	1.88	0.196	1.0	GO:0002709
homotypic cell-cell adhesion (GO:0034109)	65	3	1.6	+	1.87	0.216	1.0	GO:0034109
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	65	3	1.6	+	1.87	0.216	1.0	GO:0002220
urogenital system development (GO:0001655)	65	3	1.6	+	1.87	0.216	1.0	GO:0001655
negative regulation of tumor necrosis factor production (GO:0032720)	65	3	1.6	+	1.87	0.216	1.0	GO:0032720
positive regulation of gliogenesis (GO:0014015)	65	3	1.6	+	1.87	0.216	1.0	GO:0014015
ovulation cycle (GO:0042698)	65	3	1.6	+	1.87	0.216	1.0	GO:0042698
collagen fibril organization (GO:0030199)	65	3	1.6	+	1.87	0.216	1.0	GO:0030199
positive regulation of myeloid leukocyte differentiation (GO:0002763)	65	3	1.6	+	1.87	0.216	1.0	GO:0002763
regulation of myeloid leukocyte differentiation (GO:0002761)	130	6	3.21	+	1.87	0.142	1.0	GO:0002761
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	130	6	3.21	+	1.87	0.142	1.0	GO:1903322
positive regulation of protein phosphorylation (GO:0001934)	217	10	5.36	+	1.87	0.0717	1.0	GO:0001934
glucose homeostasis (GO:0042593)	217	10	5.36	+	1.87	0.0717	1.0	GO:0042593
positive regulation of mononuclear cell proliferation (GO:0032946)	152	7	3.75	+	1.87	0.105	1.0	GO:0032946
hormone-mediated signaling pathway (GO:0009755)	152	7	3.75	+	1.87	0.105	1.0	GO:0009755
skeletal muscle tissue development (GO:0007519)	152	7	3.75	+	1.87	0.105	1.0	GO:0007519
peripheral nervous system development (GO:0007422)	87	4	2.15	+	1.86	0.168	1.0	GO:0007422
chondrocyte differentiation (GO:0002062)	87	4	2.15	+	1.86	0.168	1.0	GO:0002062
stem cell development (GO:0048864)	87	4	2.15	+	1.86	0.168	1.0	GO:0048864
calcium-mediated signaling (GO:0019722)	174	8	4.3	+	1.86	0.0801	1.0	GO:0019722
positive regulation of supramolecular fiber organization (GO:1902905)	174	8	4.3	+	1.86	0.0801	1.0	GO:1902905
positive regulation of myeloid cell differentiation (GO:0045639)	109	5	2.69	+	1.86	0.198	1.0	GO:0045639
carbohydrate homeostasis (GO:0033500)	218	10	5.38	+	1.86	0.0723	1.0	GO:0033500
hormone transport (GO:0009914)	109	5	2.69	+	1.86	0.198	1.0	GO:0009914
negative regulation of lipid metabolic process (GO:0045833)	109	5	2.69	+	1.86	0.198	1.0	GO:0045833
positive regulation of phosphorylation (GO:0042327)	240	11	5.92	+	1.86	0.0538	1.0	GO:0042327
positive regulation of post-translational protein modification (GO:1901875)	131	6	3.23	+	1.86	0.143	1.0	GO:1901875
import into nucleus (GO:0051170)	131	6	3.23	+	1.86	0.143	1.0	GO:0051170
response to nutrient (GO:0007584)	153	7	3.78	+	1.85	0.107	1.0	GO:0007584
