GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0015986	proton motive force-driven ATP synthesis	75	2	0.72	1.0000	1
GO:0051493	regulation of cytoskeleton organization	519	2	4.98	1.0000	1
GO:0097435	supramolecular fiber organization	851	8	8.16	1.0000	1
GO:0050670	regulation of lymphocyte proliferation	236	6	2.26	1.0000	1
GO:0050671	positive regulation of lymphocyte proliferation	142	6	1.36	1.0000	1
GO:0050673	epithelial cell proliferation	482	3	4.62	1.0000	1
GO:0050678	regulation of epithelial cell proliferation	407	2	3.9	1.0000	1
GO:0032386	regulation of intracellular transport	266	3	2.55	1.0000	1
GO:0032371	regulation of sterol transport	82	2	0.79	1.0000	1
GO:0032373	positive regulation of sterol transport	38	2	0.36	1.0000	1
GO:0032374	regulation of cholesterol transport	82	2	0.79	1.0000	1
GO:0032376	positive regulation of cholesterol transport	38	2	0.36	1.0000	1
GO:0032956	regulation of actin cytoskeleton organization	341	2	3.27	1.0000	1
GO:0061448	connective tissue development	288	2	2.76	1.0000	1
GO:0006629	lipid metabolic process	1397	16	13.4	1.0000	1
GO:0098813	nuclear chromosome segregation	315	2	3.02	1.0000	1
GO:0032984	protein-containing complex disassembly	251	2	2.41	1.0000	1
GO:0015918	sterol transport	144	2	1.38	1.0000	1
GO:0048285	organelle fission	491	3	4.71	1.0000	1
GO:0032989	cellular anatomical entity morphogenesis	784	6	7.52	1.0000	1
GO:0018193	peptidyl-amino acid modification	855	6	8.2	1.0000	1
GO:0032970	regulation of actin filament-based process	382	2	3.66	1.0000	1
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	78	2	0.75	1.0000	1
GO:0007420	brain development	732	6	7.02	1.0000	1
GO:0051452	intracellular pH reduction	57	2	0.55	1.0000	1
GO:0051453	regulation of intracellular pH	91	2	0.87	1.0000	1
GO:0015931	nucleobase-containing compound transport	229	2	2.2	1.0000	1
GO:0006631	fatty acid metabolic process	399	4	3.83	1.0000	1
GO:0006633	fatty acid biosynthetic process	165	2	1.58	1.0000	1
GO:0006636	unsaturated fatty acid biosynthetic process	50	2	0.48	1.0000	1
GO:0006637	acyl-CoA metabolic process	96	2	0.92	1.0000	1
GO:0007416	synapse assembly	208	2	1.99	1.0000	1
GO:0097190	apoptotic signaling pathway	619	6	5.94	1.0000	1
GO:0097191	extrinsic apoptotic signaling pathway	230	2	2.21	1.0000	1
GO:0030258	lipid modification	194	3	1.86	1.0000	1
GO:0014070	response to organic cyclic compound	896	6	8.59	1.0000	1
GO:0000819	sister chromatid segregation	228	2	2.19	1.0000	1
GO:0032940	secretion by cell	826	6	7.92	1.0000	1
GO:0032943	mononuclear cell proliferation	314	8	3.01	1.0000	1
GO:0032944	regulation of mononuclear cell proliferation	240	6	2.3	1.0000	1
GO:0032946	positive regulation of mononuclear cell proliferation	145	6	1.39	1.0000	1
GO:0104004	cellular response to environmental stimulus	333	8	3.19	1.0000	1
GO:0031099	regeneration	199	2	1.91	1.0000	1
GO:0048232	male gamete generation	651	3	6.24	1.0000	1
GO:0002292	T cell differentiation involved in immune response	85	2	0.82	1.0000	1
GO:0002293	alpha-beta T cell differentiation involved in immune response	77	2	0.74	1.0000	1
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	76	2	0.73	1.0000	1
GO:0021543	pallium development	191	2	1.83	1.0000	1
GO:0030216	keratinocyte differentiation	177	2	1.7	1.0000	1
GO:0030217	T cell differentiation	310	3	2.97	1.0000	1
GO:1903047	mitotic cell cycle process	760	10	7.29	1.0000	1
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	617	2	5.92	1.0000	1
GO:0002262	myeloid cell homeostasis	177	3	1.7	1.0000	1
GO:0002263	cell activation involved in immune response	305	4	2.92	1.0000	1
GO:1903037	regulation of leukocyte cell-cell adhesion	381	5	3.65	1.0000	1
GO:1903039	positive regulation of leukocyte cell-cell adhesion	276	5	2.65	1.0000	1
GO:0002252	immune effector process	637	9	6.11	1.0000	1
GO:0002253	activation of immune response	545	5	5.23	1.0000	1
GO:1901990	regulation of mitotic cell cycle phase transition	356	4	3.41	1.0000	1
GO:0072577	endothelial cell apoptotic process	68	2	0.65	1.0000	1
GO:0072521	purine-containing compound metabolic process	565	8	5.42	1.0000	1
GO:0072522	purine-containing compound biosynthetic process	262	3	2.51	1.0000	1
GO:1901360	organic cyclic compound metabolic process	6540	61	62.72	1.0000	1
GO:0072523	purine-containing compound catabolic process	149	3	1.43	1.0000	1
GO:0002285	lymphocyte activation involved in immune response	212	3	2.03	1.0000	1
GO:1901361	organic cyclic compound catabolic process	704	8	6.75	1.0000	1
GO:0018130	heterocycle biosynthetic process	4052	40	38.86	1.0000	1
GO:0002286	T cell activation involved in immune response	124	2	1.19	1.0000	1
GO:1901362	organic cyclic compound biosynthetic process	4220	42	40.47	1.0000	1
GO:0002287	alpha-beta T cell activation involved in immune response	77	2	0.74	1.0000	1
GO:0042445	hormone metabolic process	240	4	2.3	1.0000	1
GO:0035150	regulation of tube size	153	2	1.47	1.0000	1
GO:0002274	myeloid leukocyte activation	241	4	2.31	1.0000	1
GO:0071103	DNA conformation change	90	4	0.86	1.0000	1
GO:0002220	innate immune response activating cell surface receptor signaling pathway	100	2	0.96	1.0000	1
GO:0002221	pattern recognition receptor signaling pathway	259	3	2.48	1.0000	1
GO:0003073	regulation of systemic arterial blood pressure	96	3	0.92	1.0000	1
GO:0002218	activation of innate immune response	298	3	2.86	1.0000	1
GO:0007167	enzyme-linked receptor protein signaling pathway	1028	5	9.86	1.0000	1
GO:0031047	regulatory ncRNA-mediated gene silencing	675	2	6.47	1.0000	1
GO:2000026	regulation of multicellular organismal development	1491	11	14.3	1.0000	1
GO:0055092	sterol homeostasis	102	3	0.98	1.0000	1
GO:0018108	peptidyl-tyrosine phosphorylation	269	3	2.58	1.0000	1
GO:0048762	mesenchymal cell differentiation	269	4	2.58	1.0000	1
GO:0007154	cell communication	6565	63	62.96	1.0000	1
GO:0007155	cell adhesion	1530	13	14.67	1.0000	1
GO:0031032	actomyosin structure organization	214	3	2.05	1.0000	1
GO:0007159	leukocyte cell-cell adhesion	418	5	4.01	1.0000	1
GO:1901987	regulation of cell cycle phase transition	455	5	4.36	1.0000	1
GO:0061140	lung secretory cell differentiation	11	2	0.11	1.0000	1
GO:1901988	negative regulation of cell cycle phase transition	273	2	2.62	1.0000	1
GO:0032479	regulation of type I interferon production	124	2	1.19	1.0000	1
GO:0022904	respiratory electron transport chain	120	2	1.15	1.0000	1
GO:0003012	muscle system process	459	4	4.4	1.0000	1
GO:0003013	circulatory system process	611	5	5.86	1.0000	1
GO:0002237	response to molecule of bacterial origin	368	3	3.53	1.0000	1
GO:0003015	heart process	260	2	2.49	1.0000	1
GO:0003018	vascular process in circulatory system	275	2	2.64	1.0000	1
GO:0033865	nucleoside bisphosphate metabolic process	124	2	1.19	1.0000	1
GO:1901342	regulation of vasculature development	362	3	3.47	1.0000	1
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	47	3	0.45	1.0000	1
GO:0098542	defense response to other organism	1218	16	11.68	1.0000	1
GO:0051168	nuclear export	170	2	1.63	1.0000	1
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	417	4	4	1.0000	1
GO:0051169	nuclear transport	331	3	3.17	1.0000	1
GO:0048771	tissue remodeling	188	2	1.8	1.0000	1
GO:0010256	endomembrane system organization	602	5	5.77	1.0000	1
GO:0010257	NADH dehydrogenase complex assembly	60	2	0.58	1.0000	1
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	317	3	3.04	1.0000	1
GO:0002200	somatic diversification of immune receptors	76	3	0.73	1.0000	1
GO:0032446	protein modification by small protein conjugation	841	7	8.06	1.0000	1
GO:0048729	tissue morphogenesis	616	4	5.91	1.0000	1
GO:0055080	monoatomic cation homeostasis	598	11	5.73	1.0000	1
GO:0019538	protein metabolic process	4882	49	46.82	1.0000	1
GO:0055082	intracellular chemical homeostasis	712	11	6.83	1.0000	1
GO:0001990	regulation of systemic arterial blood pressure by hormone	39	3	0.37	1.0000	1
GO:0055086	nucleobase-containing small molecule metabolic process	672	8	6.44	1.0000	1
GO:0051171	regulation of nitrogen compound metabolic process	5576	51	53.47	1.0000	1
GO:0051172	negative regulation of nitrogen compound metabolic process	2259	19	21.66	1.0000	1
GO:0055088	lipid homeostasis	176	3	1.69	1.0000	1
GO:0051173	positive regulation of nitrogen compound metabolic process	3071	30	29.45	1.0000	1
GO:0051174	regulation of phosphorus metabolic process	1163	9	11.15	1.0000	1
GO:0033875	ribonucleoside bisphosphate metabolic process	124	2	1.19	1.0000	1
GO:0051179	localization	5302	42	50.84	1.0000	1
GO:0065004	protein-DNA complex assembly	237	2	2.27	1.0000	1
GO:0055074	calcium ion homeostasis	326	6	3.13	1.0000	1
GO:0065007	biological regulation	12489	115	119.76	1.0000	1
GO:0065008	regulation of biological quality	2922	27	28.02	1.0000	1
GO:0065009	regulation of molecular function	2028	28	19.45	1.0000	1
GO:0003002	regionalization	429	3	4.11	1.0000	1
GO:0051128	regulation of cellular component organization	2451	14	23.5	1.0000	1
GO:0003006	developmental process involved in reproduction	1011	6	9.7	1.0000	1
GO:0051129	negative regulation of cellular component organization	747	7	7.16	1.0000	1
GO:0003007	heart morphogenesis	269	2	2.58	1.0000	1
GO:0003008	system process	2308	18	22.13	1.0000	1
GO:0090066	regulation of anatomical structure size	516	3	4.95	1.0000	1
GO:0048731	system development	4067	36	39	1.0000	1
GO:0090068	positive regulation of cell cycle process	263	2	2.52	1.0000	1
GO:0048732	gland development	448	2	4.3	1.0000	1
GO:0042157	lipoprotein metabolic process	139	2	1.33	1.0000	1
GO:0010243	response to organonitrogen compound	1033	6	9.91	1.0000	1
GO:0042158	lipoprotein biosynthetic process	102	2	0.98	1.0000	1
GO:0051146	striated muscle cell differentiation	313	3	3	1.0000	1
GO:0009991	response to extracellular stimulus	519	4	4.98	1.0000	1
GO:0042180	cellular ketone metabolic process	227	2	2.18	1.0000	1
GO:0046058	cAMP metabolic process	23	2	0.22	1.0000	1
GO:0071214	cellular response to abiotic stimulus	333	8	3.19	1.0000	1
GO:0051130	positive regulation of cellular component organization	1120	2	10.74	1.0000	1
GO:0071216	cellular response to biotic stimulus	264	2	2.53	1.0000	1
GO:0071219	cellular response to molecule of bacterial origin	237	2	2.27	1.0000	1
GO:0001959	regulation of cytokine-mediated signaling pathway	177	2	1.7	1.0000	1
GO:0035295	tube development	1173	7	11.25	1.0000	1
GO:0035296	regulation of tube diameter	152	2	1.46	1.0000	1
GO:0072657	protein localization to membrane	602	3	5.77	1.0000	1
GO:0045229	external encapsulating structure organization	334	2	3.2	1.0000	1
GO:0008544	epidermis development	387	2	3.71	1.0000	1
GO:0071241	cellular response to inorganic substance	228	2	2.19	1.0000	1
GO:0022411	cellular component disassembly	529	3	5.07	1.0000	1
GO:0042176	regulation of protein catabolic process	362	3	3.47	1.0000	1
GO:0022412	cellular process involved in reproduction in multicellular organism	481	2	4.61	1.0000	1
GO:0090077	foam cell differentiation	41	2	0.39	1.0000	1
GO:0022414	reproductive process	1529	8	14.66	1.0000	1
GO:0071248	cellular response to metal ion	199	2	1.91	1.0000	1
GO:0002764	immune response-regulating signaling pathway	506	8	4.85	1.0000	1
GO:0046651	lymphocyte proliferation	307	8	2.94	1.0000	1
GO:0018212	peptidyl-tyrosine modification	271	3	2.6	1.0000	1
GO:0019693	ribose phosphate metabolic process	478	8	4.58	1.0000	1
GO:0042129	regulation of T cell proliferation	180	4	1.73	1.0000	1
GO:0002757	immune response-activating signaling pathway	478	5	4.58	1.0000	1
GO:0072676	lymphocyte migration	125	3	1.2	1.0000	1
GO:0042110	T cell activation	564	7	5.41	1.0000	1
GO:0002758	innate immune response-activating signaling pathway	278	3	2.67	1.0000	1
GO:0072677	eosinophil migration	31	2	0.3	1.0000	1
GO:0072678	T cell migration	74	2	0.71	1.0000	1
GO:0042113	B cell activation	278	5	2.67	1.0000	1
GO:0009966	regulation of signal transduction	3126	29	29.98	1.0000	1
GO:0009967	positive regulation of signal transduction	1599	16	15.33	1.0000	1
GO:0051101	regulation of DNA binding	78	2	0.75	1.0000	1
GO:0098660	inorganic ion transmembrane transport	917	7	8.79	1.0000	1
GO:0035264	multicellular organism growth	147	2	1.41	1.0000	1
GO:0098662	inorganic cation transmembrane transport	825	7	7.91	1.0000	1
GO:0019058	viral life cycle	318	5	3.05	1.0000	1
GO:0052547	regulation of peptidase activity	303	4	2.91	1.0000	1
GO:0052548	regulation of endopeptidase activity	279	4	2.68	1.0000	1
GO:0098655	monoatomic cation transmembrane transport	846	7	8.11	1.0000	1
GO:0170041	non-proteinogenic amino acid metabolic process	73	3	0.7	1.0000	1
GO:0098657	import into cell	935	7	8.97	1.0000	1
GO:0009987	cellular process	17161	162	164.57	1.0000	1
GO:0001944	vasculature development	840	5	8.06	1.0000	1
GO:0009314	response to radiation	429	6	4.11	1.0000	1
GO:0046034	ATP metabolic process	219	3	2.1	1.0000	1
GO:0019079	viral genome replication	129	2	1.24	1.0000	1
GO:0170033	L-amino acid metabolic process	162	2	1.55	1.0000	1
GO:0070371	ERK1 and ERK2 cascade	331	4	3.17	1.0000	1
GO:0022402	cell cycle process	1289	12	12.36	1.0000	1
GO:0070372	regulation of ERK1 and ERK2 cascade	307	4	2.94	1.0000	1
GO:0001932	regulation of protein phosphorylation	924	6	8.86	1.0000	1
GO:0007260	tyrosine phosphorylation of STAT protein	82	2	0.79	1.0000	1
GO:0001934	positive regulation of protein phosphorylation	579	4	5.55	1.0000	1
GO:0022407	regulation of cell-cell adhesion	495	5	4.75	1.0000	1
GO:0007264	small GTPase-mediated signal transduction	499	4	4.79	1.0000	1
GO:0022409	positive regulation of cell-cell adhesion	324	5	3.11	1.0000	1
GO:0198738	cell-cell signaling by wnt	466	6	4.47	1.0000	1
GO:0018208	peptidyl-proline modification	39	2	0.37	1.0000	1
GO:0000082	G1/S transition of mitotic cell cycle	234	3	2.24	1.0000	1
GO:0046649	lymphocyte activation	793	10	7.6	1.0000	1
GO:0072001	renal system development	329	2	3.15	1.0000	1
GO:0046631	alpha-beta T cell activation	178	3	1.71	1.0000	1
GO:0046632	alpha-beta T cell differentiation	125	2	1.2	1.0000	1
GO:0048869	cellular developmental process	4442	40	42.6	1.0000	1
GO:0009913	epidermal cell differentiation	246	2	2.36	1.0000	1
GO:0007259	receptor signaling pathway via JAK-STAT	173	2	1.66	1.0000	1
GO:0046634	regulation of alpha-beta T cell activation	115	2	1.1	1.0000	1
GO:0000070	mitotic sister chromatid segregation	187	2	1.79	1.0000	1
GO:0000075	cell cycle checkpoint signaling	191	2	1.83	1.0000	1
GO:0043543	protein acylation	100	2	0.96	1.0000	1
GO:0048856	anatomical structure development	6007	50	57.6	1.0000	1
GO:0043549	regulation of kinase activity	531	5	5.09	1.0000	1
GO:0048858	cell projection morphogenesis	666	5	6.39	1.0000	1
GO:0046006	regulation of activated T cell proliferation	44	2	0.42	1.0000	1
GO:1902850	microtubule cytoskeleton organization involved in mitosis	163	4	1.56	1.0000	1
GO:0048880	sensory system development	402	2	3.86	1.0000	1
GO:0051262	protein tetramerization	92	2	0.88	1.0000	1
GO:0043534	blood vessel endothelial cell migration	182	2	1.75	1.0000	1
GO:0062012	regulation of small molecule metabolic process	331	4	3.17	1.0000	1
GO:0007272	ensheathment of neurons	156	2	1.5	1.0000	1
GO:0001906	cell killing	222	4	2.13	1.0000	1
GO:0043535	regulation of blood vessel endothelial cell migration	155	2	1.49	1.0000	1
GO:0062013	positive regulation of small molecule metabolic process	142	3	1.36	1.0000	1
GO:0070925	organelle assembly	999	15	9.58	1.0000	1
GO:0007275	multicellular organism development	4758	39	45.63	1.0000	1
GO:0007276	gamete generation	815	3	7.82	1.0000	1
GO:0048871	multicellular organismal-level homeostasis	801	12	7.68	1.0000	1
GO:0051251	positive regulation of lymphocyte activation	327	8	3.14	1.0000	1
GO:0051252	regulation of RNA metabolic process	3816	34	36.59	1.0000	1
GO:0000018	regulation of DNA recombination	131	2	1.26	1.0000	1
GO:0051253	negative regulation of RNA metabolic process	1392	14	13.35	1.0000	1
GO:0051254	positive regulation of RNA metabolic process	1927	20	18.48	1.0000	1
GO:0033554	cellular response to stress	1830	17	17.55	1.0000	1
GO:0048878	chemical homeostasis	1032	14	9.9	1.0000	1
GO:0051259	protein complex oligomerization	258	6	2.47	1.0000	1
GO:0033559	unsaturated fatty acid metabolic process	113	2	1.08	1.0000	1
GO:0019646	aerobic electron transport chain	91	2	0.87	1.0000	1
GO:0035239	tube morphogenesis	957	6	9.18	1.0000	1
GO:0002700	regulation of production of molecular mediator of immune response	187	3	1.79	1.0000	1
GO:0002702	positive regulation of production of molecular mediator of immune response	134	2	1.29	1.0000	1
GO:0051282	regulation of sequestering of calcium ion	132	2	1.27	1.0000	1
GO:0002703	regulation of leukocyte mediated immunity	246	4	2.36	1.0000	1
GO:0051283	negative regulation of sequestering of calcium ion	130	2	1.25	1.0000	1
GO:0002706	regulation of lymphocyte mediated immunity	186	3	1.78	1.0000	1
GO:0019637	organophosphate metabolic process	1030	18	9.88	1.0000	1
GO:0008654	phospholipid biosynthetic process	251	5	2.41	1.0000	1
GO:0030856	regulation of epithelial cell differentiation	171	2	1.64	1.0000	1
GO:0030858	positive regulation of epithelial cell differentiation	73	2	0.7	1.0000	1
GO:0048812	neuron projection morphogenesis	645	5	6.19	1.0000	1
GO:0051276	chromosome organization	629	7	6.03	1.0000	1
GO:0007249	canonical NF-kappaB signal transduction	311	3	2.98	1.0000	1
GO:0010721	negative regulation of cell development	288	3	2.76	1.0000	1
GO:0030888	regulation of B cell proliferation	64	3	0.61	1.0000	1
GO:0150063	visual system development	396	2	3.8	1.0000	1
GO:0051222	positive regulation of protein transport	251	2	2.41	1.0000	1
GO:0051225	spindle assembly	128	2	1.23	1.0000	1
GO:0120161	regulation of cold-induced thermogenesis	151	3	1.45	1.0000	1
GO:0008015	blood circulation	526	5	5.04	1.0000	1
GO:0008016	regulation of heart contraction	208	2	1.99	1.0000	1
GO:0060322	head development	781	6	7.49	1.0000	1
GO:0010717	regulation of epithelial to mesenchymal transition	120	3	1.15	1.0000	1
GO:0060326	cell chemotaxis	322	5	3.09	1.0000	1
GO:0045785	positive regulation of cell adhesion	484	5	4.64	1.0000	1
GO:0045787	positive regulation of cell cycle	332	2	3.18	1.0000	1
GO:0052652	cyclic purine nucleotide metabolic process	40	2	0.38	1.0000	1
GO:0032101	regulation of response to external stimulus	1142	12	10.95	1.0000	1
GO:0042254	ribosome biogenesis	317	2	3.04	1.0000	1
GO:0032102	negative regulation of response to external stimulus	456	4	4.37	1.0000	1
GO:0032103	positive regulation of response to external stimulus	640	5	6.14	1.0000	1
GO:0000003	reproduction	1539	8	14.76	1.0000	1
GO:0051240	positive regulation of multicellular organismal process	1686	21	16.17	1.0000	1
GO:0051241	negative regulation of multicellular organismal process	1252	12	12.01	1.0000	1
GO:0006396	RNA processing	1336	12	12.81	1.0000	1
GO:0051246	regulation of protein metabolic process	2218	18	21.27	1.0000	1
GO:0051247	positive regulation of protein metabolic process	1245	11	11.94	1.0000	1
GO:0045777	positive regulation of blood pressure	32	2	0.31	1.0000	1
GO:0008610	lipid biosynthetic process	736	9	7.06	1.0000	1
GO:0051248	negative regulation of protein metabolic process	897	5	8.6	1.0000	1
GO:0051249	regulation of lymphocyte activation	505	8	4.84	1.0000	1
GO:0034329	cell junction assembly	453	3	4.34	1.0000	1
GO:0043062	extracellular structure organization	333	2	3.19	1.0000	1
GO:0060341	regulation of cellular localization	987	9	9.46	1.0000	1
GO:0043067	regulation of programmed cell death	1553	14	14.89	1.0000	1
GO:0043068	positive regulation of programmed cell death	573	4	5.49	1.0000	1
GO:0051234	establishment of localization	4666	36	44.74	1.0000	1
GO:0043069	negative regulation of programmed cell death	934	7	8.96	1.0000	1
GO:0051235	maintenance of location	336	4	3.22	1.0000	1
GO:2001141	regulation of RNA biosynthetic process	3425	32	32.84	1.0000	1
GO:0051236	establishment of RNA localization	162	2	1.55	1.0000	1
GO:0050994	regulation of lipid catabolic process	66	2	0.63	1.0000	1
GO:0051239	regulation of multicellular organismal process	3115	31	29.87	1.0000	1
GO:0034976	response to endoplasmic reticulum stress	269	3	2.58	1.0000	1
GO:0034340	response to type I interferon	90	2	0.86	1.0000	1
GO:0009451	RNA modification	179	2	1.72	1.0000	1
GO:0006996	organelle organization	3607	31	34.59	1.0000	1
GO:0060337	type I interferon-mediated signaling pathway	83	2	0.8	1.0000	1
GO:0060338	regulation of type I interferon-mediated signaling pathway	45	2	0.43	1.0000	1
GO:0042221	response to chemical	4061	44	38.94	1.0000	1
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	388	4	3.72	1.0000	1
GO:0043085	positive regulation of catalytic activity	878	11	8.42	1.0000	1
GO:1902806	regulation of cell cycle G1/S phase transition	211	3	2.02	1.0000	1
GO:0043086	negative regulation of catalytic activity	449	6	4.31	1.0000	1
GO:0006367	transcription initiation at RNA polymerase II promoter	149	2	1.43	1.0000	1
GO:0043087	regulation of GTPase activity	297	4	2.85	1.0000	1
GO:0034330	cell junction organization	765	7	7.34	1.0000	1
GO:0006351	DNA-templated transcription	3528	33	33.83	1.0000	1
GO:0006352	DNA-templated transcription initiation	187	3	1.79	1.0000	1
GO:0051208	sequestering of calcium ion	136	2	1.3	1.0000	1
GO:0051209	release of sequestered calcium ion into cytosol	129	2	1.24	1.0000	1
GO:0043687	post-translational protein modification	1002	9	9.61	1.0000	1
GO:0050953	sensory perception of light stimulus	223	2	2.14	1.0000	1
GO:0048598	embryonic morphogenesis	617	2	5.92	1.0000	1
GO:0016050	vesicle organization	369	3	3.54	1.0000	1
GO:0016053	organic acid biosynthetic process	333	3	3.19	1.0000	1
GO:0016054	organic acid catabolic process	250	3	2.4	1.0000	1
GO:0071702	organic substance transport	2360	18	22.63	1.0000	1
GO:0006950	response to stress	3939	42	37.77	1.0000	1
GO:0070482	response to oxygen levels	351	5	3.37	1.0000	1
GO:0141060	disruption of anatomical structure in another organism	93	2	0.89	1.0000	1
GO:0071704	organic substance metabolic process	11490	107	110.18	1.0000	1
GO:0141061	disruption of cell in another organism	90	2	0.86	1.0000	1
GO:0006952	defense response	1843	20	17.67	1.0000	1
GO:0071705	nitrogen compound transport	1896	13	18.18	1.0000	1
GO:0071706	tumor necrosis factor superfamily cytokine production	193	3	1.85	1.0000	1
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	192	2	1.84	1.0000	1
GO:0009411	response to UV	153	2	1.47	1.0000	1
GO:0097746	blood vessel diameter maintenance	152	2	1.46	1.0000	1
GO:0009416	response to light stimulus	319	4	3.06	1.0000	1
GO:0034308	primary alcohol metabolic process	106	2	1.02	1.0000	1
GO:0043043	peptide biosynthetic process	772	6	7.4	1.0000	1
GO:0032259	methylation	259	2	2.48	1.0000	1
GO:0016070	RNA metabolic process	4962	43	47.58	1.0000	1
GO:0002819	regulation of adaptive immune response	207	2	1.99	1.0000	1
GO:0016071	mRNA metabolic process	862	12	8.27	1.0000	1
GO:0048562	embryonic organ morphogenesis	297	2	2.85	1.0000	1
GO:0006974	DNA damage response	884	8	8.48	1.0000	1
GO:0050920	regulation of chemotaxis	229	4	2.2	1.0000	1
GO:0050921	positive regulation of chemotaxis	142	2	1.36	1.0000	1
GO:0048568	embryonic organ development	455	3	4.36	1.0000	1
GO:0030595	leukocyte chemotaxis	237	5	2.27	1.0000	1
GO:0002831	regulation of response to biotic stimulus	524	7	5.02	1.0000	1
GO:0002832	negative regulation of response to biotic stimulus	119	2	1.14	1.0000	1
GO:0035710	CD4-positive, alpha-beta T cell activation	120	3	1.15	1.0000	1
GO:0071897	DNA biosynthetic process	186	2	1.78	1.0000	1
GO:0002833	positive regulation of response to biotic stimulus	390	4	3.74	1.0000	1
GO:0043632	modification-dependent macromolecule catabolic process	616	4	5.91	1.0000	1
GO:0006914	autophagy	577	6	5.53	1.0000	1
GO:0048583	regulation of response to stimulus	4085	39	39.17	1.0000	1
GO:0048584	positive regulation of response to stimulus	2339	23	22.43	1.0000	1
GO:0048585	negative regulation of response to stimulus	1763	13	16.91	1.0000	1
GO:0048589	developmental growth	665	4	6.38	1.0000	1
GO:0044419	biological process involved in interspecies interaction between organisms	1708	21	16.38	1.0000	1
GO:0016042	lipid catabolic process	340	3	3.26	1.0000	1
GO:0016043	cellular component organization	6544	62	62.75	1.0000	1
GO:0016049	cell growth	494	2	4.74	1.0000	1
GO:0043009	chordate embryonic development	659	5	6.32	1.0000	1
GO:1901135	carbohydrate derivative metabolic process	1105	12	10.6	1.0000	1
GO:1901136	carbohydrate derivative catabolic process	273	4	2.62	1.0000	1
GO:0016032	viral process	425	5	4.08	1.0000	1
GO:1901137	carbohydrate derivative biosynthetic process	671	5	6.43	1.0000	1
GO:0048522	positive regulation of cellular process	5834	57	55.95	1.0000	1
GO:0048523	negative regulation of cellular process	5421	43	51.99	1.0000	1
GO:0006935	chemotaxis	466	7	4.47	1.0000	1
GO:0048524	positive regulation of viral process	64	3	0.61	1.0000	1
GO:2001251	negative regulation of chromosome organization	93	2	0.89	1.0000	1
GO:0045860	positive regulation of protein kinase activity	257	2	2.46	1.0000	1
GO:0010874	regulation of cholesterol efflux	54	2	0.52	1.0000	1
GO:0043603	amide metabolic process	1228	10	11.78	1.0000	1
GO:0045861	negative regulation of proteolysis	231	2	2.22	1.0000	1
GO:0043604	amide biosynthetic process	907	6	8.7	1.0000	1
GO:0048513	animal organ development	3050	25	29.25	1.0000	1
GO:0045862	positive regulation of proteolysis	335	2	3.21	1.0000	1
GO:0010876	lipid localization	504	6	4.83	1.0000	1
GO:0048514	blood vessel morphogenesis	714	5	6.85	1.0000	1
GO:0060485	mesenchyme development	336	4	3.22	1.0000	1
GO:0033674	positive regulation of kinase activity	303	2	2.91	1.0000	1
GO:0060487	lung epithelial cell differentiation	29	2	0.28	1.0000	1
GO:0048518	positive regulation of biological process	6363	65	61.02	1.0000	1
GO:0048519	negative regulation of biological process	5768	47	55.31	1.0000	1
GO:0033043	regulation of organelle organization	1179	5	11.31	1.0000	1
GO:0033044	regulation of chromosome organization	247	2	2.37	1.0000	1
GO:0050900	leukocyte migration	396	6	3.8	1.0000	1
GO:0048545	response to steroid hormone	338	2	3.24	1.0000	1
GO:0060479	lung cell differentiation	29	2	0.28	1.0000	1
GO:0045859	regulation of protein kinase activity	469	5	4.5	1.0000	1
GO:0050906	detection of stimulus involved in sensory perception	523	4	5.02	1.0000	1
GO:0050907	detection of chemical stimulus involved in sensory perception	454	4	4.35	1.0000	1
GO:0009199	ribonucleoside triphosphate metabolic process	249	3	2.39	1.0000	1
GO:0031399	regulation of protein modification process	1243	9	11.92	1.0000	1
GO:1903320	regulation of protein modification by small protein conjugation or removal	240	2	2.3	1.0000	1
GO:0033036	macromolecule localization	2992	27	28.69	1.0000	1
GO:0034470	ncRNA processing	430	2	4.12	1.0000	1
GO:0010817	regulation of hormone levels	539	4	5.17	1.0000	1
GO:0044403	biological process involved in symbiotic interaction	310	3	2.97	1.0000	1
GO:0051716	cellular response to stimulus	7474	79	71.67	1.0000	1
GO:0060428	lung epithelium development	45	2	0.43	1.0000	1
GO:0060429	epithelium development	1228	7	11.78	1.0000	1
GO:0030522	intracellular receptor signaling pathway	369	2	3.54	1.0000	1
GO:0044409	symbiont entry into host	163	2	1.56	1.0000	1
GO:0120254	olefinic compound metabolic process	161	3	1.54	1.0000	1
GO:1902531	regulation of intracellular signal transduction	1827	15	17.52	1.0000	1
GO:1902532	negative regulation of intracellular signal transduction	591	2	5.67	1.0000	1
GO:1903311	regulation of mRNA metabolic process	401	4	3.85	1.0000	1
