Term	Ont	N	DE	P.DE	adj_pval	GOID
regulation of cellular component organization	BP	2451	26	0.0226761509332109	1	GO:0051128
positive regulation of cellular component organization	BP	1120	12	0.0975044603079691	1	GO:0051130
maintenance of location	BP	336	5	0.0890473632828019	1	GO:0051235
establishment of localization in cell	BP	1937	24	0.00489818502895549	0.804913702764982	GO:0051649
transmembrane transport	BP	1548	14	0.201004012372646	1	GO:0055085
membrane organization	BP	814	10	0.0623809171399334	1	GO:0061024
protein-containing complex assembly	BP	1650	14	0.27117265599377	1	GO:0065003
cellular response to biotic stimulus	BP	264	2	0.555210834081443	1	GO:0071216
cellular response to molecule of bacterial origin	BP	237	2	0.497365844710805	1	GO:0071219
cellular response to lipopolysaccharide	BP	224	2	0.467865773550932	1	GO:0071222
cellular response to cytokine stimulus	BP	865	8	0.264089416975517	1	GO:0071345
cellular response to lipid	BP	616	4	0.631140848372605	1	GO:0071396
cellular component organization or biogenesis	BP	6753	68	0.000618970087519227	0.307640823790614	GO:0071840
regulation of membrane lipid distribution	BP	61	2	0.0686136638678721	1	GO:0097035
import into cell	BP	935	13	0.0152612069611118	0.978325330304138	GO:0098657
intracellular signaling cassette	BP	1912	22	0.0155950698844182	0.984822891057215	GO:0141124
regulation of intracellular signal transduction	BP	1827	18	0.0926471419564821	1	GO:1902531
regulation of lipid localization	BP	185	2	0.37373203589529	1	GO:1905952
vascular process in circulatory system	BP	275	3	0.304693638102224	1	GO:0003018
membrane lipid metabolic process	BP	217	2	0.451563563395822	1	GO:0006643
phospholipid metabolic process	BP	381	5	0.131578410765192	1	GO:0006644
sphingolipid metabolic process	BP	167	2	0.328031200400319	1	GO:0006665
phosphorus metabolic process	BP	2576	24	0.0940957977770523	1	GO:0006793
phosphate-containing compound metabolic process	BP	2550	24	0.0863879923142714	1	GO:0006796
receptor-mediated endocytosis	BP	258	2	0.542768609567043	1	GO:0006898
ensheathment of neurons	BP	156	2	0.2996585586036	1	GO:0007272
axon ensheathment	BP	156	2	0.2996585586036	1	GO:0008366
lipid biosynthetic process	BP	736	5	0.592132276979128	1	GO:0008610
macromolecule catabolic process	BP	1455	9	0.698636752862854	1	GO:0009057
glycoprotein metabolic process	BP	386	3	0.510985056015837	1	GO:0009100
glycoprotein biosynthetic process	BP	324	2	0.666328567192442	1	GO:0009101
positive regulation of biosynthetic process	BP	2706	24	0.139331437682264	1	GO:0009891
glial cell differentiation	BP	260	4	0.111417575802038	1	GO:0010001
vascular transport	BP	87	2	0.124923039170566	1	GO:0010232
positive regulation of macromolecule biosynthetic process	BP	2598	24	0.100963709852526	1	GO:0010557
positive regulation of macromolecule metabolic process	BP	3488	30	0.140286084622	1	GO:0010604
organophosphate metabolic process	BP	1030	9	0.299746402874428	1	GO:0019637
cellular homeostasis	BP	814	11	0.0294659170376211	1	GO:0019725
polyol metabolic process	BP	106	4	0.0067226437598231	0.816664501387041	GO:0019751
glial cell development	BP	133	2	0.23992859823918	1	GO:0021782
neurogenesis	BP	1738	13	0.448685921556852	1	GO:0022008
regulation of endocytosis	BP	289	4	0.146801169720499	1	GO:0030100
protein catabolic process	BP	992	6	0.700653417614357	1	GO:0030163
positive regulation of cellular biosynthetic process	BP	2685	24	0.131265010050193	1	GO:0031328
regulation of protein modification process	BP	1243	11	0.258846146138343	1	GO:0031399
regulation of intracellular transport	BP	266	3	0.287490015214085	1	GO:0032386
cellular anatomical entity morphogenesis	BP	784	3	0.915815064136723	1	GO:0032989
gliogenesis	BP	346	4	0.226501216732665	1	GO:0042063
myelination	BP	154	2	0.294476163368832	1	GO:0042552
post-translational protein modification	BP	1002	9	0.273190209704607	1	GO:0043687
negative regulation of endocytosis	BP	75	2	0.0977313647604305	1	GO:0045806
alcohol biosynthetic process	BP	140	2	0.258105586208138	1	GO:0046165
polyol biosynthetic process	BP	59	2	0.0647310663456777	1	GO:0046173
sphingoid metabolic process	BP	22	2	0.0103403162578387	0.933288846514602	GO:0046519
cell development	BP	2834	30	0.015065156457271	0.973580340221462	GO:0048468
oligodendrocyte differentiation	BP	106	2	0.170954137816585	1	GO:0048709
negative regulation of cellular component organization	BP	747	4	0.772793194806279	1	GO:0051129
positive regulation of protein metabolic process	BP	1245	9	0.512999714720491	1	GO:0051247
intracellular chemical homeostasis	BP	712	10	0.0295612626329918	1	GO:0055082
regulation of vesicle-mediated transport	BP	525	6	0.16576260330149	1	GO:0060627
transport across blood-brain barrier	BP	87	2	0.124923039170566	1	GO:0150104
carbohydrate derivative metabolic process	BP	1105	9	0.373474200488436	1	GO:1901135
carbohydrate derivative biosynthetic process	BP	671	4	0.69659499796508	1	GO:1901137
organic hydroxy compound biosynthetic process	BP	247	2	0.519341545421858	1	GO:1901617
regulation of post-translational protein modification	BP	245	2	0.514997498084509	1	GO:1901873
protein localization to cell periphery	BP	355	4	0.24000456190962	1	GO:1990778
glycerophospholipid metabolic process	BP	305	3	0.362163136554181	1	GO:0006650
regulation of phosphate metabolic process	BP	1162	12	0.118676819750512	1	GO:0019220
respiratory tube development	BP	197	3	0.161564449037493	1	GO:0030323
lung development	BP	193	3	0.154842573555908	1	GO:0030324
phosphatidylglycerol metabolic process	BP	35	2	0.0250950068344377	1	GO:0046471
regulation of phosphorus metabolic process	BP	1163	12	0.119211004969813	1	GO:0051174
respiratory system development	BP	220	3	0.201764385046153	1	GO:0060541
organelle assembly	BP	999	4	0.923528642994383	1	GO:0070925
monoatomic ion transport	BP	1254	17	0.00750780742713568	0.82565579229854	GO:0006811
monoatomic cation transport	BP	1040	14	0.0155240676868819	0.983510737668354	GO:0006812
intracellular monoatomic ion homeostasis	BP	530	6	0.170808259781498	1	GO:0006873
negative regulation of biosynthetic process	BP	2731	21	0.364768055602108	1	GO:0009890
metal ion transport	BP	887	13	0.0102297343169349	0.933288846514602	GO:0030001
intracellular monoatomic cation homeostasis	BP	521	6	0.161772998164246	1	GO:0030003
negative regulation of cellular metabolic process	BP	3126	24	0.353740010310268	1	GO:0031324
monoatomic ion transmembrane transport	BP	1024	13	0.0293445207941154	1	GO:0034220
monoatomic ion homeostasis	BP	608	6	0.256756874364073	1	GO:0050801
monoatomic cation homeostasis	BP	598	6	0.245089574206246	1	GO:0055080
monoatomic cation transmembrane transport	BP	846	9	0.142991190847418	1	GO:0098655
inorganic ion transmembrane transport	BP	917	10	0.11335300740135	1	GO:0098660
inorganic cation transmembrane transport	BP	825	9	0.128464920933101	1	GO:0098662
inorganic ion homeostasis	BP	531	7	0.08183544755677	1	GO:0098771
retinoid metabolic process	BP	84	3	0.0214662519167164	1	GO:0001523
isoprenoid metabolic process	BP	135	3	0.0699587708123423	1	GO:0006720
terpenoid metabolic process	BP	100	3	0.0336031727880074	1	GO:0006721
sensory perception	BP	957	10	0.138100204759379	1	GO:0007600
diterpenoid metabolic process	BP	89	3	0.0249457429014228	1	GO:0016101
detection of stimulus	BP	650	6	0.307221428858814	1	GO:0051606
regulation of DNA recombination	BP	131	3	0.0651607221242202	1	GO:0000018
MAPK cascade	BP	769	8	0.175219513799423	1	GO:0000165
microtubule cytoskeleton organization	BP	648	6	0.304774426150294	1	GO:0000226
mitotic cell cycle	BP	910	9	0.192061184686537	1	GO:0000278
double-strand break repair via homologous recombination	BP	176	3	0.127350851655386	1	GO:0000724
recombinational repair	BP	181	3	0.135244304611035	1	GO:0000725
cell morphogenesis	BP	971	5	0.81582267220911	1	GO:0000902
regulation of cell growth	BP	416	2	0.792221821786698	1	GO:0001558
morphogenesis of a branching structure	BP	206	3	0.176999677507662	1	GO:0001763
cell activation	BP	1107	10	0.252509655725787	1	GO:0001775
cytokine production	BP	875	5	0.739321065930786	1	GO:0001816
regulation of cytokine production	BP	862	5	0.727383416669347	1	GO:0001817
positive regulation of cytokine production	BP	497	2	0.866440114665196	1	GO:0001819
embryonic epithelial tube formation	BP	123	2	0.21409324207618	1	GO:0001838
regulation of protein phosphorylation	BP	924	9	0.203679060409713	1	GO:0001932
negative regulation of protein phosphorylation	BP	296	2	0.617486070395999	1	GO:0001933
positive regulation of protein phosphorylation	BP	579	6	0.22338432290187	1	GO:0001934
morphogenesis of an epithelium	BP	501	6	0.142477181035502	1	GO:0002009
sprouting angiogenesis	BP	193	2	0.393651304284417	1	GO:0002040
columnar/cuboidal epithelial cell differentiation	BP	125	2	0.219241781491498	1	GO:0002065
hematopoietic progenitor cell differentiation	BP	133	2	0.23992859823918	1	GO:0002244
cell activation involved in immune response	BP	305	4	0.167974136772928	1	GO:0002263
lymphocyte activation involved in immune response	BP	212	3	0.187509000180607	1	GO:0002285
B cell activation involved in immune response	BP	87	2	0.124923039170566	1	GO:0002312
leukocyte activation involved in immune response	BP	301	4	0.162581189749883	1	GO:0002366
immune response-activating cell surface receptor signaling pathway	BP	310	5	0.0683519228752284	1	GO:0002429
immune system development	BP	197	2	0.40350424860751	1	GO:0002520
leukocyte differentiation	BP	626	7	0.153097026332088	1	GO:0002521
regulation of leukocyte migration	BP	230	3	0.219925237019863	1	GO:0002685
regulation of leukocyte activation	BP	572	3	0.768543210614589	1	GO:0002694
positive regulation of leukocyte activation	BP	361	3	0.466704827832633	1	GO:0002696
immune response-activating signaling pathway	BP	478	5	0.246549841188618	1	GO:0002757
immune response-regulating signaling pathway	BP	506	6	0.147196593533726	1	GO:0002764
immune response-regulating cell surface receptor signaling pathway	BP	338	6	0.0326952384903151	1	GO:0002768
DNA metabolic process	BP	1028	13	0.0301464720962005	1	GO:0006259
DNA repair	BP	600	5	0.413617510742854	1	GO:0006281
double-strand break repair	BP	312	3	0.375507732433247	1	GO:0006302
DNA recombination	BP	333	7	0.00945454957654844	0.90293430695937	GO:0006310
DNA-templated transcription	BP	3528	27	0.347257224522023	1	GO:0006351
regulation of DNA-templated transcription	BP	3406	23	0.612850828895365	1	GO:0006355
regulation of transcription by RNA polymerase II	BP	2565	14	0.871084790514521	1	GO:0006357
transcription by RNA polymerase II	BP	2685	15	0.856611863934219	1	GO:0006366
protein phosphorylation	BP	1288	11	0.296559751215086	1	GO:0006468
calcium ion transport	BP	427	8	0.0109561314037556	0.933288846514602	GO:0006816
intracellular calcium ion homeostasis	BP	302	5	0.0625859849141466	1	GO:0006874
autophagy	BP	577	3	0.773622286615525	1	GO:0006914
DNA damage response	BP	884	6	0.591020090998956	1	GO:0006974
cytoskeleton organization	BP	1505	17	0.0368479280429505	1	GO:0007010
actin filament organization	BP	464	6	0.109867283662582	1	GO:0007015
microtubule-based process	BP	938	9	0.215583186113489	1	GO:0007017
cell cycle	BP	1811	19	0.0526348711194063	1	GO:0007049
cell adhesion	BP	1530	13	0.279746083868308	1	GO:0007155
leukocyte cell-cell adhesion	BP	418	4	0.338322352378582	1	GO:0007159
negative regulation of cell adhesion	BP	310	2	0.642560698962035	1	GO:0007162
establishment or maintenance of cell polarity	BP	226	3	0.212619085764056	1	GO:0007163
enzyme-linked receptor protein signaling pathway	BP	1028	10	0.1883693805104	1	GO:0007167
transmembrane receptor protein tyrosine kinase signaling pathway	BP	641	10	0.0156321093818606	0.984822891057215	GO:0007169
epidermal growth factor receptor signaling pathway	BP	110	2	0.180980125615173	1	GO:0007173
canonical NF-kappaB signal transduction	BP	311	3	0.373604408489581	1	GO:0007249
regulation of mitotic cell cycle	BP	522	6	0.162766442291276	1	GO:0007346
heart development	BP	618	6	0.268573451392958	1	GO:0007507
learning or memory	BP	278	3	0.310439991890294	1	GO:0007611
learning	BP	153	3	0.0934117910910846	1	GO:0007612
actin polymerization or depolymerization	BP	196	4	0.0499005272512843	1	GO:0008154
cell population proliferation	BP	2077	19	0.143541653520867	1	GO:0008283
positive regulation of cell population proliferation	BP	983	12	0.0455204484950779	1	GO:0008284
associative learning	BP	87	3	0.0235196527857051	1	GO:0008306
regulation of cell size	BP	188	2	0.381233719279231	1	GO:0008361
post-embryonic development	BP	87	2	0.124923039170566	1	GO:0009791
embryo development ending in birth or egg hatching	BP	680	6	0.34428905458543	1	GO:0009792
tissue development	BP	2032	18	0.184380886860836	1	GO:0009888
positive regulation of signal transduction	BP	1599	18	0.0331647563526993	1	GO:0009967
negative regulation of signal transduction	BP	1380	7	0.856761418089123	1	GO:0009968
regulation of autophagy	BP	357	3	0.459455981558413	1	GO:0010506
positive regulation of phosphorus metabolic process	BP	702	7	0.225324506348384	1	GO:0010562
negative regulation of phosphorus metabolic process	BP	379	2	0.747582197422665	1	GO:0010563
positive regulation of gene expression	BP	1197	14	0.0436148032361756	1	GO:0010628
positive regulation of organelle organization	BP	506	7	0.067115950779711	1	GO:0010638
negative regulation of cell communication	BP	1483	10	0.598245536002431	1	GO:0010648
regulation of cell-substrate adhesion	BP	221	2	0.460913905294042	1	GO:0010810
positive regulation of cell-substrate adhesion	BP	124	2	0.216666111218185	1	GO:0010811
regulation of metal ion transport	BP	393	4	0.298748759293304	1	GO:0010959
regulation of neuron projection development	BP	460	4	0.405031957298227	1	GO:0010975
positive regulation of neuron projection development	BP	161	2	0.312586151388217	1	GO:0010976
striated muscle tissue development	BP	265	2	0.557261236444858	1	GO:0014706
cell growth	BP	494	2	0.864189341634135	1	GO:0016049
Wnt signaling pathway	BP	464	2	0.839708756948068	1	GO:0016055
phosphorylation	BP	1545	14	0.1990794620934	1	GO:0016310
morphogenesis of embryonic epithelium	BP	150	2	0.28409665665443	1	GO:0016331
dendrite development	BP	235	4	0.0844696140486492	1	GO:0016358
protein ubiquitination	BP	757	7	0.283744113251994	1	GO:0016567
peptidyl-tyrosine phosphorylation	BP	269	5	0.0418431043483012	1	GO:0018108
peptidyl-amino acid modification	BP	855	11	0.0397902747792827	1	GO:0018193
peptidyl-tyrosine modification	BP	271	5	0.0429609980517044	1	GO:0018212
regulation of nucleobase-containing compound metabolic process	BP	4123	30	0.447623250796901	1	GO:0019219
regulation of cell-cell adhesion	BP	495	3	0.678310167602825	1	GO:0022407
positive regulation of cell-cell adhesion	BP	324	3	0.398249211776265	1	GO:0022409
regulation of anatomical structure morphogenesis	BP	906	11	0.0558538200031983	1	GO:0022603
negative regulation of signaling	BP	1484	10	0.599105488571523	1	GO:0023057
establishment of cell polarity	BP	154	2	0.294476163368832	1	GO:0030010
actin filament-based process	BP	820	12	0.0135207003556686	0.933288846514602	GO:0030029
cell projection organization	BP	1608	16	0.102045914776615	1	GO:0030030
cell projection assembly	BP	596	6	0.242775293638918	1	GO:0030031
actin cytoskeleton organization	BP	722	9	0.0696112837947531	1	GO:0030036
actin filament polymerization	BP	167	2	0.328031200400319	1	GO:0030041
hemopoiesis	BP	959	10	0.139407773678701	1	GO:0030097
lymphocyte differentiation	BP	432	5	0.188729171965394	1	GO:0030098
regulation of Wnt signaling pathway	BP	340	2	0.691921417925441	1	GO:0030111
regulation of cell adhesion	BP	806	5	0.671576102153442	1	GO:0030155
neuron differentiation	BP	1423	10	0.545223030607084	1	GO:0030182
B cell differentiation	BP	155	2	0.297068066191366	1	GO:0030183
extracellular matrix organization	BP	332	2	0.679331982814567	1	GO:0030198
T cell differentiation	BP	310	3	0.371700002292216	1	GO:0030217
epithelial cell differentiation	BP	748	7	0.273916986231029	1	GO:0030855
neuron projection development	BP	1007	9	0.277880786569265	1	GO:0031175
regulation of cell projection organization	BP	676	6	0.339314242027112	1	GO:0031344
positive regulation of cell projection organization	BP	360	5	0.110717889198428	1	GO:0031346
negative regulation of protein modification process	BP	425	3	0.575997245169766	1	GO:0031400
positive regulation of protein modification process	BP	764	6	0.449197266142136	1	GO:0031401
cell-substrate adhesion	BP	358	2	0.718766305342623	1	GO:0031589
regulation of protein polymerization	BP	204	3	0.173534226122211	1	GO:0032271
protein modification by small protein conjugation	BP	841	8	0.240614015942773	1	GO:0032446
regulation of cellular component size	BP	370	5	0.1204387143075	1	GO:0032535
RNA biosynthetic process	BP	3559	29	0.222792800048316	1	GO:0032774
regulation of microtubule-based process	BP	257	2	0.540671695147097	1	GO:0032886
mononuclear cell proliferation	BP	314	5	0.0713420707550693	1	GO:0032943
regulation of actin cytoskeleton organization	BP	341	4	0.219087212597244	1	GO:0032956
regulation of actin filament-based process	BP	382	5	0.132613668973437	1	GO:0032970
muscle cell proliferation	BP	251	3	0.259022532223554	1	GO:0033002
regulation of organelle organization	BP	1179	14	0.0392657841966087	1	GO:0033043
protein localization to organelle	BP	957	7	0.510483246299219	1	GO:0033365
cellular response to stress	BP	1830	13	0.524374004497925	1	GO:0033554
positive regulation of kinase activity	BP	303	4	0.165269659565053	1	GO:0033674
cell junction assembly	BP	453	7	0.0416020976031102	1	GO:0034329
cell junction organization	BP	765	12	0.00813412240215784	0.860146776068674	GO:0034330
nucleobase-containing compound biosynthetic process	BP	3978	30	0.366843563809205	1	GO:0034654
regulation of transmembrane transport	BP	488	6	0.130546339219757	1	GO:0034762
positive regulation of transmembrane transport	BP	213	2	0.442122531448239	1	GO:0034764
regulation of monoatomic ion transmembrane transport	BP	348	6	0.0368648953187155	1	GO:0034765
positive regulation of monoatomic ion transmembrane transport	BP	154	2	0.294476163368832	1	GO:0034767
response to endoplasmic reticulum stress	BP	269	2	0.565395960651707	1	GO:0034976
tube formation	BP	149	3	0.0879472636816058	1	GO:0035148
Fc receptor signaling pathway	BP	54	2	0.0553708609270668	1	GO:0038093
ERBB signaling pathway	BP	131	2	0.234745520830153	1	GO:0038127
growth	BP	928	4	0.894222550467368	1	GO:0040007
regulation of growth	BP	616	4	0.631140848372605	1	GO:0040008
T cell proliferation	BP	212	4	0.0629296096174304	1	GO:0042098
T cell activation	BP	564	6	0.206729670738278	1	GO:0042110
B cell activation	BP	278	3	0.310439991890294	1	GO:0042113
regulation of cell population proliferation	BP	1767	17	0.117275243543674	1	GO:0042127
regulation of phosphorylation	BP	1000	10	0.167625032591178	1	GO:0042325
negative regulation of phosphorylation	BP	316	2	0.652905791544222	1	GO:0042326
positive regulation of phosphorylation	BP	624	7	0.15136194604309	1	GO:0042327
chordate embryonic development	BP	659	6	0.31827522672629	1	GO:0043009
extracellular structure organization	BP	333	2	0.680928183751813	1	GO:0043062
positive regulation of apoptotic process	BP	551	2	0.901528981676663	1	GO:0043065
positive regulation of programmed cell death	BP	573	2	0.913202707908615	1	GO:0043068
positive regulation of catalytic activity	BP	878	10	0.0918702127913455	1	GO:0043085
regulation of canonical NF-kappaB signal transduction	BP	286	3	0.325777542368415	1	GO:0043122
positive regulation of canonical NF-kappaB signal transduction	BP	208	2	0.430197497640078	1	GO:0043123
regulation of monoatomic ion transport	BP	469	7	0.0485007162895943	1	GO:0043269
positive regulation of monoatomic ion transport	BP	211	2	0.437368771556513	1	GO:0043270
regulation of protein binding	BP	130	2	0.232156439933879	1	GO:0043393
regulation of MAPK cascade	BP	668	8	0.100020815246871	1	GO:0043408
negative regulation of MAPK cascade	BP	170	2	0.335719857727366	1	GO:0043409
positive regulation of MAPK cascade	BP	474	6	0.118265683432507	1	GO:0043410
blood vessel endothelial cell migration	BP	182	2	0.366194167029981	1	GO:0043534
regulation of blood vessel endothelial cell migration	BP	155	2	0.297068066191366	1	GO:0043535
regulation of kinase activity	BP	531	5	0.317889385716848	1	GO:0043549
positive regulation of molecular function	BP	1210	13	0.0855515410790557	1	GO:0044093
external encapsulating structure organization	BP	334	2	0.682517926673517	1	GO:0045229
leukocyte activation	BP	958	9	0.233054176756994	1	GO:0045321
regulation of T cell differentiation	BP	183	2	0.368710696601196	1	GO:0045580
regulation of lymphocyte differentiation	BP	215	2	0.446854233956424	1	GO:0045619
regulation of angiogenesis	BP	353	4	0.236987186874646	1	GO:0045765
positive regulation of angiogenesis	BP	187	2	0.378737290844319	1	GO:0045766
positive regulation of cell adhesion	BP	484	5	0.254422850503399	1	GO:0045785
negative regulation of cell cycle	BP	405	5	0.157410476037177	1	GO:0045786
positive regulation of cell cycle	BP	332	4	0.205916417978251	1	GO:0045787
regulation of protein kinase activity	BP	469	4	0.419214039148161	1	GO:0045859
positive regulation of protein kinase activity	BP	257	3	0.270369759922685	1	GO:0045860
positive regulation of DNA-templated transcription	BP	1680	14	0.2933179211669	1	GO:0045893
negative regulation of DNA recombination	BP	48	2	0.0448460810270825	1	GO:0045910
negative regulation of mitotic cell cycle	BP	248	3	0.253373464224513	1	GO:0045930
negative regulation of nucleobase-containing compound metabolic process	BP	1518	15	0.115743324381754	1	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2133	17	0.329967490843834	1	GO:0045935
negative regulation of phosphate metabolic process	BP	378	2	0.746269229688249	1	GO:0045936
positive regulation of phosphate metabolic process	BP	702	7	0.225324506348384	1	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1239	11	0.255576930112967	1	GO:0045944
alpha-beta T cell activation	BP	178	2	0.356090646637602	1	GO:0046631
lymphocyte activation	BP	793	8	0.196074943117865	1	GO:0046649
lymphocyte proliferation	BP	307	5	0.0661561321716889	1	GO:0046651
regulation of synaptic plasticity	BP	208	4	0.0595191258452324	1	GO:0048167
developmental growth	BP	665	4	0.689874859560949	1	GO:0048589
embryonic morphogenesis	BP	617	6	0.267385487404705	1	GO:0048598
regulation of developmental growth	BP	329	3	0.407661793138475	1	GO:0048638
neuron development	BP	1154	9	0.422624638773297	1	GO:0048666
cell morphogenesis involved in neuron differentiation	BP	583	2	0.918070441201275	1	GO:0048667
generation of neurons	BP	1505	11	0.49029973846914	1	GO:0048699
astrocyte differentiation	BP	88	2	0.127264807879848	1	GO:0048708
tissue morphogenesis	BP	616	9	0.0306618152616569	1	GO:0048729
gland development	BP	448	8	0.0142725942832305	0.936472987685828	GO:0048732
cardiac muscle tissue development	BP	248	2	0.521503887545414	1	GO:0048738
branching morphogenesis of an epithelial tube	BP	157	2	0.302247532959751	1	GO:0048754
neuron projection morphogenesis	BP	645	2	0.942980732005983	1	GO:0048812
cell projection morphogenesis	BP	666	2	0.949653397404863	1	GO:0048858
homeostasis of number of cells	BP	322	3	0.394472955844849	1	GO:0048872
regulation of peptidyl-tyrosine phosphorylation	BP	225	5	0.0216610264607769	1	GO:0050730
positive regulation of peptidyl-tyrosine phosphorylation	BP	164	4	0.0288058450031287	1	GO:0050731
regulation of synapse structure or activity	BP	249	5	0.0316377361680515	1	GO:0050803
modulation of chemical synaptic transmission	BP	483	9	0.00739597289112667	0.82565579229854	GO:0050804
positive regulation of synaptic transmission	BP	169	3	0.116593381667238	1	GO:0050806
regulation of synapse organization	BP	243	5	0.0289160583228619	1	GO:0050807
synapse organization	BP	492	7	0.0596297457928262	1	GO:0050808
antigen receptor-mediated signaling pathway	BP	187	4	0.0432962044863895	1	GO:0050851
T cell receptor signaling pathway	BP	139	2	0.255506562237521	1	GO:0050852
B cell receptor signaling pathway	BP	64	2	0.0745768696451832	1	GO:0050853
regulation of T cell activation	BP	381	3	0.502279065730144	1	GO:0050863
regulation of cell activation	BP	629	3	0.82122045164711	1	GO:0050865
positive regulation of cell activation	BP	379	3	0.498774811750978	1	GO:0050867
positive regulation of T cell activation	BP	252	3	0.260909386811668	1	GO:0050870
cognition	BP	322	3	0.394472955844849	1	GO:0050890
leukocyte migration	BP	396	5	0.147487627582996	1	GO:0050900
regulation of DNA metabolic process	BP	521	6	0.161772998164246	1	GO:0051052
negative regulation of DNA metabolic process	BP	140	2	0.258105586208138	1	GO:0051053
positive regulation of developmental process	BP	1380	15	0.0629271476694008	1	GO:0051094
regulation of binding	BP	237	6	0.00675677574021666	0.816664501387041	GO:0051098
positive regulation of binding	BP	114	5	0.00128563263739304	0.426414095643567	GO:0051099
sequestering of calcium ion	BP	136	4	0.0156998630055428	0.986336240186664	GO:0051208
release of sequestered calcium ion into cytosol	BP	129	4	0.0131629361650324	0.933288846514602	GO:0051209
regulation of lymphocyte activation	BP	505	3	0.691339979136064	1	GO:0051249
positive regulation of lymphocyte activation	BP	327	3	0.403901744952729	1	GO:0051251
regulation of RNA metabolic process	BP	3816	26	0.59814893843817	1	GO:0051252
positive regulation of RNA metabolic process	BP	1927	16	0.280117182697185	1	GO:0051254
protein polymerization	BP	287	3	0.327695276499969	1	GO:0051258
chromosome organization	BP	629	9	0.0343328116481757	1	GO:0051276
regulation of release of sequestered calcium ion into cytosol	BP	83	2	0.115665202470355	1	GO:0051279
regulation of sequestering of calcium ion	BP	132	4	0.0142155192787008	0.936472987685828	GO:0051282
negative regulation of sequestering of calcium ion	BP	130	4	0.0135080773158587	0.933288846514602	GO:0051283
regulation of transferase activity	BP	637	6	0.291384481298936	1	GO:0051338
positive regulation of transferase activity	BP	376	5	0.126458057265677	1	GO:0051347
regulation of cytoskeleton organization	BP	519	5	0.301441255033894	1	GO:0051493
positive regulation of cytoskeleton organization	BP	184	3	0.140059898043268	1	GO:0051495
maintenance of location in cell	BP	227	5	0.0224011813882089	1	GO:0051651
regulation of cell cycle	BP	1114	11	0.162257061610033	1	GO:0051726
membrane depolarization	BP	93	2	0.139124412412622	1	GO:0051899
regulation of calcium ion transport	BP	247	3	0.25149447150456	1	GO:0051924
calcium ion homeostasis	BP	326	5	0.0807374009552839	1	GO:0055074
regulation of cell development	BP	853	7	0.392355204550645	1	GO:0060284
long-term synaptic potentiation	BP	100	2	0.156104689235766	1	GO:0060291
epithelium development	BP	1228	11	0.246664124395048	1	GO:0060429
muscle tissue development	BP	438	5	0.195978397095022	1	GO:0060537
epithelial tube morphogenesis	BP	335	5	0.0881969553141073	1	GO:0060562
regulation of morphogenesis of a branching structure	BP	53	2	0.0535611874854738	1	GO:0060688
morphogenesis of a branching epithelium	BP	189	2	0.38372592799117	1	GO:0061138
process utilizing autophagic mechanism	BP	577	3	0.773622286615525	1	GO:0061919
ERK1 and ERK2 cascade	BP	331	5	0.0848383176201068	1	GO:0070371
regulation of ERK1 and ERK2 cascade	BP	307	4	0.170694357199104	1	GO:0070372
negative regulation of ERK1 and ERK2 cascade	BP	74	2	0.0955498000522727	1	GO:0070373
positive regulation of ERK1 and ERK2 cascade	BP	214	2	0.4444911599151	1	GO:0070374
calcium ion transmembrane transport	BP	333	5	0.0865090198486718	1	GO:0070588
protein modification by small protein conjugation or removal	BP	945	8	0.346418489203577	1	GO:0070647
leukocyte proliferation	BP	351	7	0.0123570358030444	0.933288846514602	GO:0070661
response to growth factor	BP	778	3	0.913220051250523	1	GO:0070848
DNA conformation change	BP	90	3	0.0256759210811738	1	GO:0071103
cellular response to growth factor stimulus	BP	746	3	0.898122279139901	1	GO:0071363
mononuclear cell migration	BP	206	3	0.176999677507662	1	GO:0071674
regulation of protein serine/threonine kinase activity	BP	267	3	0.289398134221067	1	GO:0071900
epithelial tube formation	BP	135	3	0.0699587708123423	1	GO:0072175
regulation of anatomical structure size	BP	516	6	0.156845870304062	1	GO:0090066
apoptotic signaling pathway	BP	619	6	0.2697627637856	1	GO:0097190
supramolecular fiber organization	BP	851	8	0.250308472389823	1	GO:0097435
calcium ion transmembrane import into cytosol	BP	187	4	0.0432962044863895	1	GO:0097553
cell-cell adhesion	BP	966	9	0.240186309828663	1	GO:0098609
regulation of trans-synaptic signaling	BP	484	9	0.00749163168623045	0.82565579229854	GO:0099177
regulation of actin filament organization	BP	270	3	0.295128114435328	1	GO:0110053
plasma membrane bounded cell projection assembly	BP	583	6	0.227899916457583	1	GO:0120031
regulation of plasma membrane bounded cell projection organization	BP	659	5	0.494020641990158	1	GO:0120035
plasma membrane bounded cell projection organization	BP	1566	14	0.212731628039649	1	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	661	2	0.948135370834443	1	GO:0120039
cell-cell signaling by wnt	BP	466	2	0.841457206095314	1	GO:0198738
regulation of vasculature development	BP	362	4	0.250634617107926	1	GO:1901342
regulation of hematopoietic progenitor cell differentiation	BP	40	2	0.0321569067310747	1	GO:1901532
regulation of cell junction assembly	BP	215	2	0.446854233956424	1	GO:1901888
regulation of leukocyte differentiation	BP	328	3	0.405782622704479	1	GO:1902105
