Term	Ont	N	DE	P.DE	adj_pval	GOID
regulation of vesicle-mediated transport	BP	525	3	0.283210330105376	1	GO:0060627
glycosylation	BP	241	2	0.209206305785289	1	GO:0070085
carbohydrate derivative metabolic process	BP	1105	10	0.00568124136231668	0.794754118282764	GO:1901135
carbohydrate derivative biosynthetic process	BP	671	8	0.00261765207387382	0.639891431930269	GO:1901137
protein localization to cell periphery	BP	355	3	0.130869365325202	1	GO:1990778
regulation of phosphate metabolic process	BP	1162	6	0.227639943931785	1	GO:0019220
regulation of phosphorus metabolic process	BP	1163	6	0.228212795642825	1	GO:0051174
organelle assembly	BP	999	7	0.0635196274480696	1	GO:0070925
monoatomic ion transport	BP	1254	14	0.000129995964308139	0.0977309659668592	GO:0006811
monoatomic cation transport	BP	1040	9	0.0113153378105635	0.901788441623493	GO:0006812
negative regulation of biosynthetic process	BP	2731	8	0.759442060517848	1	GO:0009890
metal ion transport	BP	887	7	0.0376848757222547	1	GO:0030001
negative regulation of cellular metabolic process	BP	3126	10	0.676557394587305	1	GO:0031324
monoatomic ion transmembrane transport	BP	1024	8	0.0285250825498962	1	GO:0034220
monoatomic cation transmembrane transport	BP	846	5	0.179533759543544	1	GO:0098655
inorganic ion transmembrane transport	BP	917	6	0.105902350109893	1	GO:0098660
inorganic cation transmembrane transport	BP	825	4	0.332751636898026	1	GO:0098662
isoprenoid metabolic process	BP	135	2	0.0825276628204245	1	GO:0006720
sensory perception	BP	957	5	0.249535551939121	1	GO:0007600
visual perception	BP	219	3	0.0426713276103572	1	GO:0007601
detection of external stimulus	BP	140	2	0.0877960719229755	1	GO:0009581
detection of abiotic stimulus	BP	143	2	0.0910044900951379	1	GO:0009582
sensory perception of light stimulus	BP	223	3	0.0446180936152378	1	GO:0050953
detection of stimulus	BP	650	2	0.671865607105451	1	GO:0051606
olefinic compound metabolic process	BP	161	2	0.110936804721862	1	GO:0120254
MAPK cascade	BP	769	4	0.288101695765035	1	GO:0000165
microtubule cytoskeleton organization	BP	648	5	0.0796312866797084	1	GO:0000226
mitotic cell cycle	BP	910	5	0.218978096915187	1	GO:0000278
cell morphogenesis	BP	971	9	0.00742050112140554	0.820401873981277	GO:0000902
cell activation	BP	1107	5	0.352692958292408	1	GO:0001775
cytokine production	BP	875	5	0.197061655010857	1	GO:0001816
regulation of cytokine production	BP	862	5	0.189129344307345	1	GO:0001817
positive regulation of cytokine production	BP	497	3	0.25648325127148	1	GO:0001819
regulation of protein phosphorylation	BP	924	5	0.227955134536057	1	GO:0001932
positive regulation of protein phosphorylation	BP	579	4	0.148718275499388	1	GO:0001934
regulation of cell-matrix adhesion	BP	125	3	0.00993731086616888	0.862354513432551	GO:0001952
morphogenesis of an epithelium	BP	501	2	0.530200191854519	1	GO:0002009
immune response-activating cell surface receptor signaling pathway	BP	310	3	0.0971072596430048	1	GO:0002429
leukocyte differentiation	BP	626	3	0.38061026680033	1	GO:0002521
regulation of leukocyte migration	BP	230	4	0.00904342436602517	0.862354513432551	GO:0002685
positive regulation of leukocyte migration	BP	149	2	0.0975228827226897	1	GO:0002687
regulation of leukocyte activation	BP	572	4	0.144184362319217	1	GO:0002694
positive regulation of leukocyte activation	BP	361	3	0.135652436076838	1	GO:0002696
immune response-activating signaling pathway	BP	478	3	0.238566395456694	1	GO:0002757
immune response-regulating signaling pathway	BP	506	3	0.265038047366987	1	GO:0002764
immune response-regulating cell surface receptor signaling pathway	BP	338	3	0.11766073803527	1	GO:0002768
DNA-templated transcription	BP	3528	11	0.714756984136427	1	GO:0006351
regulation of DNA-templated transcription	BP	3406	11	0.669222788974002	1	GO:0006355
regulation of transcription by RNA polymerase II	BP	2565	9	0.558313836539497	1	GO:0006357
transcription by RNA polymerase II	BP	2685	10	0.478464791003625	1	GO:0006366
protein phosphorylation	BP	1288	7	0.170153857222868	1	GO:0006468
calcium ion transport	BP	427	3	0.191806561180502	1	GO:0006816
autophagy	BP	577	3	0.333379529125435	1	GO:0006914
cytoskeleton organization	BP	1505	8	0.162169133470388	1	GO:0007010
actin filament organization	BP	464	2	0.489253707628716	1	GO:0007015
microtubule-based process	BP	938	6	0.114629866036838	1	GO:0007017
cell-substrate junction assembly	BP	96	2	0.0454007321289378	1	GO:0007044
cell cycle	BP	1811	6	0.622415981480914	1	GO:0007049
cell adhesion	BP	1530	19	1.48186943030066e-06	0.00557034718850019	GO:0007155
leukocyte cell-cell adhesion	BP	418	5	0.0164114820129182	0.980625993049676	GO:0007159
cell-matrix adhesion	BP	240	4	0.010452173466623	0.862354513432551	GO:0007160
negative regulation of cell adhesion	BP	310	3	0.0971072596430048	1	GO:0007162
establishment or maintenance of cell polarity	BP	226	3	0.0461068751644703	1	GO:0007163
enzyme-linked receptor protein signaling pathway	BP	1028	11	0.0010142709156958	0.375014200534477	GO:0007167
transmembrane receptor protein tyrosine kinase signaling pathway	BP	641	9	0.000449021525881735	0.220157206407318	GO:0007169
epidermal growth factor receptor signaling pathway	BP	110	2	0.05784026384702	1	GO:0007173
integrin-mediated signaling pathway	BP	111	3	0.00718688075411602	0.80251659806881	GO:0007229
regulation of mitotic cell cycle	BP	522	3	0.280332354186751	1	GO:0007346
axonogenesis	BP	454	4	0.0772642338984096	1	GO:0007409
heart development	BP	618	4	0.174950710635171	1	GO:0007507
cell population proliferation	BP	2077	14	0.0142836131023594	0.964528772187464	GO:0008283
positive regulation of cell population proliferation	BP	983	8	0.0230856993397912	1	GO:0008284
embryo development ending in birth or egg hatching	BP	680	4	0.219576989143779	1	GO:0009792
tissue development	BP	2032	14	0.0119728079457365	0.928947543196975	GO:0009888
positive regulation of signal transduction	BP	1599	10	0.0558049746898281	1	GO:0009967
negative regulation of signal transduction	BP	1380	6	0.360811332408132	1	GO:0009968
regulation of autophagy	BP	357	3	0.132456923451314	1	GO:0010506
positive regulation of phosphorus metabolic process	BP	702	5	0.103014836917434	1	GO:0010562
positive regulation of gene expression	BP	1197	8	0.0611943811877133	1	GO:0010628
negative regulation of cell communication	BP	1483	7	0.269471279160615	1	GO:0010648
regulation of cell-substrate adhesion	BP	221	3	0.0436392265686146	1	GO:0010810
regulation of metal ion transport	BP	393	4	0.0507314483046587	1	GO:0010959
regulation of neuron projection development	BP	460	5	0.0236784481382588	1	GO:0010975
positive regulation of neuron projection development	BP	161	3	0.0194994380467058	1	GO:0010976
striated muscle tissue development	BP	265	2	0.240343674007642	1	GO:0014706
Wnt signaling pathway	BP	464	2	0.489253707628716	1	GO:0016055
phosphorylation	BP	1545	8	0.179123559878951	1	GO:0016310
morphogenesis of embryonic epithelium	BP	150	2	0.0986219901878348	1	GO:0016331
protein ubiquitination	BP	757	2	0.750957141659052	1	GO:0016567
peptidyl-tyrosine phosphorylation	BP	269	3	0.0700582109284682	1	GO:0018108
peptidyl-amino acid modification	BP	855	4	0.356865264957775	1	GO:0018193
peptidyl-tyrosine modification	BP	271	3	0.0712865439830044	1	GO:0018212
regulation of nucleobase-containing compound metabolic process	BP	4123	13	0.71249858899863	1	GO:0019219
regulation of cell-cell adhesion	BP	495	4	0.0983294752466456	1	GO:0022407
positive regulation of cell-cell adhesion	BP	324	3	0.107188111336897	1	GO:0022409
regulation of anatomical structure morphogenesis	BP	906	9	0.00478327639129518	0.733891263464431	GO:0022603
negative regulation of signaling	BP	1484	7	0.270020478983763	1	GO:0023057
actin filament-based process	BP	820	3	0.556184601075525	1	GO:0030029
cell projection organization	BP	1608	13	0.0042943027860851	0.696789244873118	GO:0030030
cell projection assembly	BP	596	5	0.0601673293636417	1	GO:0030031
actin cytoskeleton organization	BP	722	2	0.727052740271973	1	GO:0030036
hemopoiesis	BP	959	4	0.43999332142485	1	GO:0030097
lymphocyte differentiation	BP	432	2	0.452126290899934	1	GO:0030098
regulation of Wnt signaling pathway	BP	340	2	0.337994289501672	1	GO:0030111
regulation of cell adhesion	BP	806	8	0.00776259745485274	0.833702966651184	GO:0030155
neuron differentiation	BP	1423	12	0.00435880676900888	0.70220377048733	GO:0030182
extracellular matrix organization	BP	332	4	0.0302273959446037	1	GO:0030198
T cell differentiation	BP	310	2	0.299118762482249	1	GO:0030217
epithelial cell differentiation	BP	748	5	0.125349819445539	1	GO:0030855
neuron projection development	BP	1007	8	0.0261714185918084	1	GO:0031175
regulation of cell projection organization	BP	676	6	0.032724043395271	1	GO:0031344
positive regulation of cell projection organization	BP	360	5	0.00907680100527339	0.862354513432551	GO:0031346
positive regulation of protein modification process	BP	764	6	0.05363955276042	1	GO:0031401
cell-substrate adhesion	BP	358	5	0.00887455615884889	0.862354513432551	GO:0031589
regulation of protein polymerization	BP	204	2	0.16228858705001	1	GO:0032271
protein modification by small protein conjugation	BP	841	2	0.801153313995436	1	GO:0032446
regulation of cellular component size	BP	370	2	0.376224683388359	1	GO:0032535
RNA biosynthetic process	BP	3559	11	0.725698005104694	1	GO:0032774
regulation of actin filament-based process	BP	382	2	0.391275188004935	1	GO:0032970
muscle cell proliferation	BP	251	3	0.0594504882435319	1	GO:0033002
regulation of organelle organization	BP	1179	6	0.237442847140055	1	GO:0033043
protein localization to organelle	BP	957	6	0.12283372779919	1	GO:0033365
cellular response to stress	BP	1830	4	0.893740751978319	1	GO:0033554
positive regulation of kinase activity	BP	303	3	0.0922211601976738	1	GO:0033674
cell junction assembly	BP	453	8	0.00020711003915776	0.133461709233261	GO:0034329
cell junction organization	BP	765	9	0.00155566050762132	0.515975986601343	GO:0034330
nucleobase-containing compound biosynthetic process	BP	3978	16	0.326951189743349	1	GO:0034654
regulation of transmembrane transport	BP	488	3	0.247970020101295	1	GO:0034762
positive regulation of transmembrane transport	BP	213	2	0.173528656603025	1	GO:0034764
response to endoplasmic reticulum stress	BP	269	2	0.245561141007955	1	GO:0034976
ERBB signaling pathway	BP	131	2	0.0783869452170645	1	GO:0038127
growth	BP	928	6	0.110428907316238	1	GO:0040007
regulation of growth	BP	616	5	0.0672919393401031	1	GO:0040008
T cell activation	BP	564	4	0.139072109912255	1	GO:0042110
regulation of cell population proliferation	BP	1767	12	0.021754937216987	1	GO:0042127
regulation of phosphorylation	BP	1000	5	0.278411198419643	1	GO:0042325
positive regulation of phosphorylation	BP	624	4	0.179123148558215	1	GO:0042327
chordate embryonic development	BP	659	4	0.20410834919182	1	GO:0043009
extracellular structure organization	BP	333	4	0.0305146112951659	1	GO:0043062
positive regulation of apoptotic process	BP	551	2	0.581944562095607	1	GO:0043065
positive regulation of programmed cell death	BP	573	2	0.603368473510327	1	GO:0043068
positive regulation of catalytic activity	BP	878	6	0.0906667776707097	1	GO:0043085
regulation of monoatomic ion transport	BP	469	5	0.0254678063730315	1	GO:0043269
positive regulation of monoatomic ion transport	BP	211	3	0.0389101392436802	1	GO:0043270
regulation of protein binding	BP	130	2	0.07736239282838	1	GO:0043393
regulation of MAPK cascade	BP	668	4	0.210697304443368	1	GO:0043408
positive regulation of MAPK cascade	BP	474	3	0.234822980150197	1	GO:0043410
regulation of kinase activity	BP	531	4	0.118807811949306	1	GO:0043549
positive regulation of molecular function	BP	1210	8	0.0643333614486607	1	GO:0044093
external encapsulating structure organization	BP	334	4	0.0308034438618818	1	GO:0045229
leukocyte activation	BP	958	4	0.43920444797272	1	GO:0045321
regulation of angiogenesis	BP	353	3	0.129288701919615	1	GO:0045765
positive regulation of cell adhesion	BP	484	5	0.0286392646855128	1	GO:0045785
positive regulation of cell cycle	BP	332	2	0.327678178037772	1	GO:0045787
regulation of protein kinase activity	BP	469	4	0.0846805584967509	1	GO:0045859
positive regulation of protein kinase activity	BP	257	3	0.0628957595347979	1	GO:0045860
positive regulation of DNA-templated transcription	BP	1680	7	0.382070499164471	1	GO:0045893
positive regulation of mitotic cell cycle	BP	130	2	0.07736239282838	1	GO:0045931
negative regulation of nucleobase-containing compound metabolic process	BP	1518	3	0.908991236855139	1	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2133	9	0.339275642885784	1	GO:0045935
positive regulation of phosphate metabolic process	BP	702	5	0.103014836917434	1	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1239	6	0.273028905090615	1	GO:0045944
lymphocyte activation	BP	793	4	0.307150016029767	1	GO:0046649
focal adhesion assembly	BP	85	2	0.0364363646398641	1	GO:0048041
developmental growth	BP	665	6	0.0305612323414531	1	GO:0048589
embryonic morphogenesis	BP	617	5	0.0676600864955885	1	GO:0048598
regulation of developmental growth	BP	329	5	0.00628302750553987	0.794754118282764	GO:0048638
neuron development	BP	1154	12	0.000762628457660193	0.317738127707918	GO:0048666
cell morphogenesis involved in neuron differentiation	BP	583	4	0.151333964118473	1	GO:0048667
generation of neurons	BP	1505	12	0.00674392194905359	0.794754118282764	GO:0048699
tissue morphogenesis	BP	616	3	0.371008903958222	1	GO:0048729
gland development	BP	448	2	0.470880957895234	1	GO:0048732
cardiac muscle tissue development	BP	248	2	0.21825010601979	1	GO:0048738
neuron projection morphogenesis	BP	645	4	0.19398755156983	1	GO:0048812
cell projection morphogenesis	BP	666	4	0.20922770704476	1	GO:0048858
regulation of peptidyl-tyrosine phosphorylation	BP	225	2	0.188704499567782	1	GO:0050730
positive regulation of peptidyl-tyrosine phosphorylation	BP	164	2	0.114363002075032	1	GO:0050731
regulation of synapse structure or activity	BP	249	4	0.0118353935852907	0.928947543196975	GO:0050803
regulation of synapse organization	BP	243	4	0.0109009277538175	0.887579511045486	GO:0050807
synapse organization	BP	492	5	0.0304289148232937	1	GO:0050808
antigen receptor-mediated signaling pathway	BP	187	2	0.141464805111329	1	GO:0050851
regulation of T cell activation	BP	381	4	0.0462170977106392	1	GO:0050863
regulation of cell activation	BP	629	4	0.182626106637081	1	GO:0050865
positive regulation of cell activation	BP	379	3	0.1503545175996	1	GO:0050867
positive regulation of T cell activation	BP	252	3	0.0600183093055635	1	GO:0050870
leukocyte migration	BP	396	5	0.0132811979201135	0.952034704757975	GO:0050900
positive regulation of developmental process	BP	1380	8	0.114602875608004	1	GO:0051094
regulation of binding	BP	237	2	0.204056747827549	1	GO:0051098
regulation of lymphocyte activation	BP	505	4	0.103838701164623	1	GO:0051249
positive regulation of lymphocyte activation	BP	327	3	0.109400081111793	1	GO:0051251
regulation of RNA metabolic process	BP	3816	13	0.599171052604654	1	GO:0051252
positive regulation of RNA metabolic process	BP	1927	9	0.239749848408408	1	GO:0051254
protein polymerization	BP	287	2	0.269081793925687	1	GO:0051258
regulation of transferase activity	BP	637	4	0.188278470122836	1	GO:0051338
regulation of oxidoreductase activity	BP	71	2	0.0261786613195997	1	GO:0051341
positive regulation of transferase activity	BP	376	3	0.147868832433687	1	GO:0051347
regulation of cytoskeleton organization	BP	519	3	0.277457349953221	1	GO:0051493
regulation of cell cycle	BP	1114	4	0.557246540902078	1	GO:0051726
regulation of calcium ion transport	BP	247	3	0.0572049859965561	1	GO:0051924
regulation of cell development	BP	853	7	0.0315024789212184	1	GO:0060284
epithelium development	BP	1228	8	0.0688442145814334	1	GO:0060429
muscle tissue development	BP	438	3	0.20169236369151	1	GO:0060537
axon development	BP	520	5	0.0372419717266797	1	GO:0061564
process utilizing autophagic mechanism	BP	577	3	0.333379529125435	1	GO:0061919
ERK1 and ERK2 cascade	BP	331	2	0.326385695259648	1	GO:0070371
regulation of ERK1 and ERK2 cascade	BP	307	2	0.295207851177498	1	GO:0070372
protein modification by small protein conjugation or removal	BP	945	2	0.850854891149728	1	GO:0070647
response to growth factor	BP	778	8	0.00632974606761901	0.794754118282764	GO:0070848
cellular response to growth factor stimulus	BP	746	8	0.00494939708603752	0.744213733243548	GO:0071363
mononuclear cell migration	BP	206	2	0.16477471014788	1	GO:0071674
regulation of mononuclear cell migration	BP	123	2	0.0703143386450929	1	GO:0071675
lymphocyte migration	BP	125	2	0.0723055252590847	1	GO:0072676
regulation of anatomical structure size	BP	516	3	0.274585509141343	1	GO:0090066
regulation of cellular response to growth factor stimulus	BP	373	2	0.380001570495709	1	GO:0090287
apoptotic signaling pathway	BP	619	2	0.645494302239003	1	GO:0097190
supramolecular fiber organization	BP	851	4	0.353647456791331	1	GO:0097435
cell-cell adhesion	BP	966	14	7.58232744847591e-06	0.0213764766591157	GO:0098609
plasma membrane bounded cell projection assembly	BP	583	5	0.0557804652362936	1	GO:0120031
regulation of plasma membrane bounded cell projection organization	BP	659	5	0.0841369947795813	1	GO:0120035
plasma membrane bounded cell projection organization	BP	1566	12	0.0091140948572183	0.862354513432551	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	661	4	0.205567126323806	1	GO:0120039
cell-substrate junction organization	BP	103	2	0.0514837399781334	1	GO:0150115
cell-cell signaling by wnt	BP	466	2	0.49152266849945	1	GO:0198738
regulation of vasculature development	BP	362	3	0.136455510978697	1	GO:1901342
regulation of cell junction assembly	BP	215	3	0.0407685816311575	1	GO:1901888
regulation of leukocyte differentiation	BP	328	2	0.322504565551617	1	GO:1902105
negative regulation of intracellular signal transduction	BP	591	2	0.620281866946879	1	GO:1902532
positive regulation of intracellular signal transduction	BP	1048	7	0.0775721867560444	1	GO:1902533
positive regulation of RNA biosynthetic process	BP	1683	7	0.383826039565478	1	GO:1902680
regulation of supramolecular fiber organization	BP	389	2	0.399981570916665	1	GO:1902903
regulation of leukocyte cell-cell adhesion	BP	381	4	0.0462170977106392	1	GO:1903037
positive regulation of leukocyte cell-cell adhesion	BP	276	3	0.0743998075030999	1	GO:1903039
mononuclear cell differentiation	BP	484	3	0.244201154709555	1	GO:1903131
regulation of blood circulation	BP	262	2	0.236434377947416	1	GO:1903522
regulation of hemopoiesis	BP	424	2	0.442611255789028	1	GO:1903706
regulation of multicellular organismal development	BP	1491	13	0.00225215258185334	0.639891431930269	GO:2000026
regulation of lymphocyte migration	BP	70	2	0.0254989728852542	1	GO:2000401
regulation of RNA biosynthetic process	BP	3425	11	0.676566171585479	1	GO:2001141
cellular response to extracellular stimulus	BP	269	4	0.0153167112269599	0.980625993049676	GO:0031668
cellular response to nutrient levels	BP	239	3	0.0528390522105357	1	GO:0031669
cellular response to external stimulus	BP	335	5	0.00676862794723327	0.794754118282764	GO:0071496
positive regulation of hydrolase activity	BP	480	3	0.240442093359314	1	GO:0051345
carbohydrate metabolic process	BP	560	3	0.316943743959301	1	GO:0005975
lipid modification	BP	194	2	0.149968479817195	1	GO:0030258
regulation of GTPase activity	BP	297	5	0.0040994711633759	0.680727532818067	GO:0043087
positive regulation of GTPase activity	BP	229	2	0.193804370361829	1	GO:0043547
fatty acid metabolic process	BP	399	4	0.0530766574916552	1	GO:0006631
aromatic compound catabolic process	BP	676	3	0.428081244580002	1	GO:0019439
organic cyclic compound catabolic process	BP	704	4	0.237632307766121	1	GO:1901361
purine nucleotide metabolic process	BP	536	4	0.121789775064377	1	GO:0006163
purine nucleotide biosynthetic process	BP	254	4	0.0126523128396079	0.952034704757975	GO:0006164
fatty acid biosynthetic process	BP	165	2	0.115511147698085	1	GO:0006633
acyl-CoA metabolic process	BP	96	2	0.0454007321289378	1	GO:0006637
nucleoside phosphate metabolic process	BP	605	6	0.020418901902559	1	GO:0006753
sulfur compound metabolic process	BP	324	5	0.00589753862454879	0.794754118282764	GO:0006790
nucleotide metabolic process	BP	597	5	0.0605127571201956	1	GO:0009117
purine ribonucleotide metabolic process	BP	444	3	0.207135746518303	1	GO:0009150
purine ribonucleotide biosynthetic process	BP	209	3	0.0379976152222825	1	GO:0009152
nucleotide biosynthetic process	BP	291	5	0.00376076690017458	0.668483329725713	GO:0009165
ribonucleotide metabolic process	BP	464	3	0.22551396618622	1	GO:0009259
ribonucleotide biosynthetic process	BP	224	3	0.0451116282323428	1	GO:0009260
ribose phosphate metabolic process	BP	478	3	0.238566395456694	1	GO:0019693
cellular response to hormone stimulus	BP	614	4	0.1721883624759	1	GO:0032870
nucleoside bisphosphate metabolic process	BP	124	2	0.0713076338287981	1	GO:0033865
nucleoside bisphosphate biosynthetic process	BP	57	2	0.017356494348878	0.980625993049676	GO:0033866
ribonucleoside bisphosphate metabolic process	BP	124	2	0.0713076338287981	1	GO:0033875
ribonucleoside bisphosphate biosynthetic process	BP	57	2	0.017356494348878	0.980625993049676	GO:0034030
purine nucleoside bisphosphate metabolic process	BP	124	2	0.0713076338287981	1	GO:0034032
purine nucleoside bisphosphate biosynthetic process	BP	57	2	0.017356494348878	0.980625993049676	GO:0034033
thioester metabolic process	BP	96	2	0.0454007321289378	1	GO:0035383
thioester biosynthetic process	BP	47	2	0.0120268104377723	0.928947543196975	GO:0035384
sulfur compound biosynthetic process	BP	170	5	0.000348732605475539	0.201674748305008	GO:0044272
ribose phosphate biosynthetic process	BP	231	3	0.0486424592310211	1	GO:0046390
nucleobase-containing small molecule metabolic process	BP	672	6	0.0319263271298614	1	GO:0055086
acyl-CoA biosynthetic process	BP	47	2	0.0120268104377723	0.928947543196975	GO:0071616
monocarboxylic acid biosynthetic process	BP	224	4	0.00826104348850303	0.854676948805951	GO:0072330
purine-containing compound metabolic process	BP	565	4	0.139707031186428	1	GO:0072521
purine-containing compound biosynthetic process	BP	262	4	0.0140329731882644	0.952034704757975	GO:0072522
organophosphate biosynthetic process	BP	592	6	0.0185728163309481	1	GO:0090407
nucleoside phosphate biosynthetic process	BP	293	5	0.00387134620480316	0.676855366690934	GO:1901293
generation of precursor metabolites and energy	BP	509	4	0.106081656258524	1	GO:0006091
carbohydrate transport	BP	158	2	0.107538712461351	1	GO:0008643
hexose transmembrane transport	BP	121	2	0.0683417144868329	1	GO:0008645
negative regulation of catabolic process	BP	352	2	0.353380023814134	1	GO:0009895
negative regulation of macromolecule biosynthetic process	BP	2666	7	0.84173147365321	1	GO:0010558
negative regulation of gene expression	BP	1603	4	0.824201138772823	1	GO:0010629
monocarboxylic acid transport	BP	178	2	0.130695887378032	1	GO:0015718
monosaccharide transmembrane transport	BP	123	2	0.0703143386450929	1	GO:0015749
negative regulation of cellular biosynthetic process	BP	2717	8	0.754333016423127	1	GO:0031327
negative regulation of cellular catabolic process	BP	223	2	0.186161807373943	1	GO:0031330
carbohydrate transmembrane transport	BP	136	2	0.0835732593129082	1	GO:0034219
positive regulation of growth	BP	257	4	0.0131593664955015	0.952034704757975	GO:0045927
glucose import	BP	78	2	0.0311381283110377	1	GO:0046323
positive regulation of developmental growth	BP	168	4	0.00300761503779374	0.639891431930269	GO:0048639
organic acid transmembrane transport	BP	157	2	0.106412428304754	1	GO:1903825
glucose transmembrane transport	BP	118	2	0.0654183658826403	1	GO:1904659
carboxylic acid transmembrane transport	BP	156	2	0.105289411370777	1	GO:1905039
cellular nitrogen compound catabolic process	BP	656	3	0.409218375400256	1	GO:0044270
cold-induced thermogenesis	BP	152	3	0.0167651442434524	0.980625993049676	GO:0106106
regulation of cold-induced thermogenesis	BP	151	3	0.0164756132881874	0.980625993049676	GO:0120161
positive regulation of cold-induced thermogenesis	BP	101	3	0.0055379844743108	0.794754118282764	GO:0120162
adaptive thermogenesis	BP	169	3	0.0221247442770826	1	GO:1990845
energy reserve metabolic process	BP	88	2	0.038805963481952	1	GO:0006112
response to temperature stimulus	BP	167	2	0.117816348404548	1	GO:0009266
energy derivation by oxidation of organic compounds	BP	333	3	0.113877049828989	1	GO:0015980
muscle cell differentiation	BP	428	2	0.447379995159508	1	GO:0042692
striated muscle cell differentiation	BP	313	2	0.303026475694508	1	GO:0051146
muscle structure development	BP	708	5	0.105805514489285	1	GO:0061061
kidney development	BP	319	2	0.31083085529828	1	GO:0001822
nucleobase-containing compound catabolic process	BP	615	3	0.370047339100095	1	GO:0034655
organophosphate catabolic process	BP	234	2	0.200204406026553	1	GO:0046434
heterocycle catabolic process	BP	657	3	0.410165924183108	1	GO:0046700
renal system development	BP	329	2	0.323798877228471	1	GO:0072001
nucleoside phosphate catabolic process	BP	176	2	0.128329968855154	1	GO:1901292
sodium ion transport	BP	243	3	0.0550010414327658	1	GO:0006814
synapse assembly	BP	208	3	0.0375455413356925	1	GO:0007416
peripheral nervous system development	BP	90	2	0.0404175758002503	1	GO:0007422
sodium ion transmembrane transport	BP	181	2	0.134263770645202	1	GO:0035725
detection of stimulus involved in sensory perception	BP	523	2	0.553485896854092	1	GO:0050906
regulation of nervous system development	BP	468	6	0.00636314501038376	0.794754118282764	GO:0051960
positive regulation of nervous system development	BP	294	3	0.0860962912664076	1	GO:0051962
regulation of synapse assembly	BP	115	2	0.0625388115212554	1	GO:0051963
cellular response to abiotic stimulus	BP	333	2	0.328970027755045	1	GO:0071214
cellular response to environmental stimulus	BP	333	2	0.328970027755045	1	GO:0104004
neurotransmitter transport	BP	204	3	0.0357652536559712	1	GO:0006836
ossification	BP	444	3	0.207135746518303	1	GO:0001503
eye development	BP	392	2	0.403695551832835	1	GO:0001654
synaptic transmission, cholinergic	BP	30	2	0.00503151433027227	0.751528305993118	GO:0007271
sensory organ development	BP	591	2	0.620281866946879	1	GO:0007423
acetylcholine metabolic process	BP	6	2	0.000183345234578124	0.121622600608089	GO:0008291
camera-type eye development	BP	346	2	0.345701321327724	1	GO:0043010
sensory system development	BP	402	2	0.415997318032403	1	GO:0048880
visual system development	BP	396	2	0.408630883192548	1	GO:0150063
acetate ester metabolic process	BP	6	2	0.000183345234578124	0.121622600608089	GO:1900619
steroid biosynthetic process	BP	185	2	0.139055084130893	1	GO:0006694
sexual reproduction	BP	1090	3	0.744932864479741	1	GO:0019953
multi-multicellular organism process	BP	212	3	0.0393705815938186	1	GO:0044706
proteolysis involved in protein catabolic process	BP	754	5	0.128418390261466	1	GO:0051603
gamete generation	BP	815	3	0.5520150002935	1	GO:0007276
dephosphorylation	BP	307	3	0.0950003295060632	1	GO:0016311
skeletal system development	BP	531	4	0.118807811949306	1	GO:0001501
nitric oxide biosynthetic process	BP	77	2	0.0304084355303694	1	GO:0006809
animal organ morphogenesis	BP	1024	5	0.294828797081601	1	GO:0009887
defense response to bacterium	BP	319	2	0.31083085529828	1	GO:0042742
regulation of nitric oxide biosynthetic process	BP	63	2	0.0209511106539353	1	GO:0045428
nitric oxide metabolic process	BP	84	2	0.0356594675891345	1	GO:0046209
negative regulation of multicellular organismal process	BP	1252	10	0.0130157740508397	0.952034704757975	GO:0051241
bone development	BP	215	2	0.176043907669404	1	GO:0060348
regulation of nitric oxide metabolic process	BP	65	2	0.0222124036209717	1	GO:0080164
reactive nitrogen species metabolic process	BP	85	2	0.0364363646398641	1	GO:2001057
sensory perception of pain	BP	81	2	0.0333684541784215	1	GO:0019233
glycosyl compound metabolic process	BP	83	2	0.034889146575721	1	GO:1901657
muscle organ development	BP	359	4	0.0385526605656169	1	GO:0007517
skeletal muscle tissue development	BP	170	2	0.121295904274229	1	GO:0007519
muscle cell development	BP	204	2	0.16228858705001	1	GO:0055001
skeletal muscle organ development	BP	182	2	0.135458004901408	1	GO:0060538
cell-cell junction assembly	BP	156	3	0.0179517944064724	0.982730026804805	GO:0007043
blood coagulation	BP	226	2	0.189977692642811	1	GO:0007596
hemostasis	BP	233	2	0.198922284165746	1	GO:0007599
response to wounding	BP	565	6	0.015112060900578	0.980625993049676	GO:0009611
regulation of cell cycle process	BP	744	2	0.742293264269272	1	GO:0010564
positive regulation of cell development	BP	454	4	0.0772642338984096	1	GO:0010720
cell cycle process	BP	1289	4	0.672529767668308	1	GO:0022402
wound healing	BP	429	4	0.0656749629922898	1	GO:0042060
cell-cell junction organization	BP	213	3	0.0398338055146099	1	GO:0045216
myoblast differentiation	BP	111	2	0.0587696837202843	1	GO:0045445
positive regulation of cell differentiation	BP	901	5	0.213268316880589	1	GO:0045597
coagulation	BP	231	2	0.196361166099372	1	GO:0050817
regulation of body fluid levels	BP	369	2	0.374963680441561	1	GO:0050878
localization within membrane	BP	692	8	0.00315781820261831	0.639891431930269	GO:0051668
protein localization to membrane	BP	602	5	0.062256972584884	1	GO:0072657
protein localization to plasma membrane	BP	292	3	0.0847597811063604	1	GO:0072659
