Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	GOID	Count
Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425)	4/55	0.0484453422582994	0.6307287964841428	0	0	3.075426944971537	9.31029867053878	GH2;IL26;IL10RB;CAMK2A	GO:0046425	4
Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884)	3/33	0.048705626415457	0.6307287964841428	0	0	3.9175050301810863	11.838546335015389	RCAN1;CHP2;PLCG2	GO:0070884	3
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	10/219	0.0492534773705938	0.6307287964841428	0	0	1.883702763402012	5.671405766432164	DDR1;ITGB1;IL26;RYK;DDIT3;PDE3B;IL18;PTEN;ADTRP;MTDH	GO:0051896	10
Dephosphorylation (GO:0016311)	6/107	0.0519486415510726	0.6307287964841428	0	0	2.332825590251333	6.899331008841879	PPP1R12A;PTPMT1;DUSP13B;PTEN;DAPP1;PHPT1	GO:0016311	6
Regulation of Catabolic Process (GO:0009894)	5/81	0.0522577147403659	0.6307287964841428	0	0	2.58160552897395	7.619783618676959	ITGB1;DDIT3;KEAP1;PIP4K2A;DEPP1	GO:0009894	5
Response to Exogenous dsRNA (GO:0043330)	3/34	0.0524623778440582	0.6307287964841428	0	0	3.790939183488025	11.1743959221725	MAVS;DHX9;IFNA2	GO:0043330	3
Regulation of Interleukin-13 Production (GO:0032656)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	IFNA2;IL18	GO:0032656	2
Regulation of Systemic Arterial Blood Pressure by Hormone (GO:0001990)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	EDN3;RASL10B	GO:0001990	2
Regulation of Vesicle Size (GO:0097494)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	RAB5A;PICALM	GO:0097494	2
Stem Cell Development (GO:0048864)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	NRG1;KBTBD8	GO:0048864	2
Sympathetic Nervous System Development (GO:0048485)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	CTNNB1;INSM1	GO:0048485	2
Maturation of LSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000463)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	DDX18;RPF2	GO:0000463	2
Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	HAMP;PICALM	GO:0060586	2
Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	2/15	0.0528327009328261	0.6307287964841428	0	0	6.020080321285141	17.702798358438656	PTEN;NR2F2	GO:1904030	2
Negative Regulation of Innate Immune Response (GO:0045824)	4/57	0.0540061145001181	0.6307287964841428	0	0	2.9590687766281194	8.636509779188438	MAVS;RPS19;METTL3;DCST1	GO:0045824	4
Regulation of Vasculature Development (GO:1901342)	3/35	0.0563545678853787	0.6307287964841428	0	0	3.67228370221328	10.561825700702704	PDE3B;CTNNB1;HTATIP2	GO:1901342	3
Gene Expression (GO:0010467)	15/381	0.0568665536504821	0.6307287964841428	0	0	1.6168666553996958	4.635634181254512	MEF2A;ISCA1;MRPL36;AEN;RPS3A;PRSS58;GSPT2;KLK11;RPS4X;RPS19;HNRNPF;CASP4;CIAO2A;H3C7;AGFG1	GO:0010467	15
Eye Development (GO:0001654)	4/58	0.0569107214219148	0.6307287964841428	0	0	2.904121863799283	8.324001817588451	SH3PXD2B;PBX3;CACNA1C;CHRDL1	GO:0001654	4
Intracellular Iron Ion Homeostasis (GO:0006879)	4/58	0.0569107214219148	0.6307287964841428	0	0	2.904121863799283	8.324001817588451	HEPHL1;FBXL5;HAMP;PICALM	GO:0006879	4
Mesenchymal Cell Differentiation (GO:0048762)	4/58	0.0569107214219148	0.6307287964841428	0	0	2.904121863799283	8.324001817588451	OTUD5;HTR2B;CTNNB1;S100A4	GO:0048762	4
Wnt Signaling Pathway (GO:0016055)	5/83	0.0569226580339381	0.6307287964841428	0	0	2.515151515151515	7.20857970176576	BCL9;RYK;PLCG2;CTNNB1;RAB5A	GO:0016055	5
Endomembrane System Organization (GO:0010256)	9/196	0.0584347100883129	0.6307287964841428	0	0	1.893080802030125	5.376056457021099	GOLGA6B;ATP8B2;NUP155;ALS2;REEP4;GOLGB1;HUWE1;GOLGA8K;LMNB1	GO:0010256	9
Protein Metabolic Process (GO:0019538)	22/614	0.0589280315846551	0.6307287964841428	0	0	1.4700045233518038	4.162227231031668	CTSA;GALNT11;NAPSA;ISCA1;FBXO2;MRPL36;RPS3A;PRSS58;GSPT2;KLK11;RPS4X;PM20D2;RPS19;CYP2U1;PLAU;RNPEP;CASP4;MMP19;CIAO2A;APOE;CTSE;PAPPA2	GO:0019538	22
Regulation of Establishment of Endothelial Barrier (GO:1903140)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	PPP1R12A;F11R	GO:1903140	2
Regulation of Response to Cytokine Stimulus (GO:0060759)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	MAVS;DHX9	GO:0060759	2
Retrograde Axonal Transport (GO:0008090)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	DYNC1H1;KIF1A	GO:0008090	2
Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	EMC2;GET1	GO:0071816	2
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	PLCG2;MTDH	GO:0031663	2
Male Meiosis I (GO:0007141)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	BTBD18;MYBL1	GO:0007141	2
Negative Regulation of Activin Receptor Signaling Pathway (GO:0032926)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	IGSF1;FSTL3	GO:0032926	2
+ Reg of Myeloid Leukocyte Cytokine Production Inv in Imm Resp (GO:0061081)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	MAVS;PLCG2	GO:0061081	2
Regulation of Adenylate Cyclase Activity (GO:0045761)	2/16	0.0594054107730516	0.6307287964841428	0	0	5.589787722317843	15.782038773221617	LTB4R2;CACNA1C	GO:0045761	2
Membraneless Organelle Assembly (GO:0140694)	7/139	0.060300059768174	0.6307287964841428	0	0	2.08334869998156	5.85092270617985	LIAT1;CENPT;DYNC1H1;SH3PXD2B;HAUS3;LDAF1;PATL1	GO:0140694	7
Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	3/36	0.0603798861036468	0.6307287964841428	0	0	3.560819462227913	9.995573609868549	MAVS;METTL3;DCST1	GO:0060338	3
Embryonic Limb Morphogenesis (GO:0030326)	3/36	0.0603798861036468	0.6307287964841428	0	0	3.560819462227913	9.995573609868549	INTU;CTNNB1;CACNA1C	GO:0030326	3
Negative Regulation of Smooth Muscle Cell Proliferation (GO:0048662)	3/36	0.0603798861036468	0.6307287964841428	0	0	3.560819462227913	9.995573609868549	PTEN;PDCD4;APOE	GO:0048662	3
Cellular Response to Metal Ion (GO:0071248)	6/112	0.0621460900599198	0.6307287964841428	0	0	2.222213734626843	6.173903917744521	MEF2A;ITPKB;CPNE8;CHP2;PPIF;PLCG2	GO:0071248	6
Chemical Synaptic Transmission (GO:0007268)	11/260	0.0631132411911206	0.6307287964841428	0	0	1.7391529307413705	4.804974651345022	GRIN2A;NAPSA;CHRNA3;SLC12A4;GALR3;GRIK3;HTR2B;PTEN;APOE;LIN7B;SHISA6	GO:0007268	11
Superoxide Metabolic Process (GO:0006801)	3/37	0.0645358840392334	0.6307287964841428	0	0	3.455911942241685	9.471043723187098	NCF4;SH3PXD2B;NOX3	GO:0006801	3
Positive Regulation of Cellular Process (GO:0048522)	22/622	0.0657623557110892	0.6307287964841428	0	0	1.4497907949790796	3.94590677880945	DYNC1H1;CNOT6L;EDN3;BICRAL;COX17;HTR2B;PTEN;NRG1;CXCL5;CCAR1;RPS4X;GDF9;NACC1;BCL7B;CHP2;CTNNB1;INSM1;PHPT1;KIF20B;EIF4G2;MAGEA4;HTATIP2	GO:0048522	22
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	20/555	0.066219193668333	0.6307287964841428	0	0	1.47702492211838	4.009804990193524	ENY2;BICRAL;RFX3;NR2F2;HOXC13;SGF29;ESR2;MORF4L1;MYCN;PSRC1;MDFIC;DDIT3;HAS3;CTNNB1;PCBD2;APOE;APBB1;MYBL1;PPARD;PICALM	GO:1902680	20
TORC1 Signaling (GO:0038202)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	RPS6KB1;LAMTOR2	GO:0038202	2
Regulation of Mitochondrial Membrane Permeability (GO:0046902)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	CAMK2A;PPIF	GO:0046902	2
Regulation of Secretion (GO:0051046)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	KCNQ1;NRG1	GO:0051046	2
Cellular Response to dsRNA (GO:0071359)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	MAVS;DHX9	GO:0071359	2
Contractile Actin Filament Bundle Assembly (GO:0030038)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	ITGB1;KCTD13	GO:0030038	2
Stress Fiber Assembly (GO:0043149)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	ITGB1;KCTD13	GO:0043149	2
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	PPIF;HAMP	GO:1904063	2
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	PTEN;PDCD4	GO:1904706	2
Positive Regulation of Cardiac Muscle Tissue Growth (GO:0055023)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	NRG1;BMPR1A	GO:0055023	2
Positive Regulation of Potassium Ion Transport (GO:0043268)	2/17	0.0662415915707929	0.6307287964841428	0	0	5.216867469879518	14.16090890631389	KCNQ1;KCNN4	GO:0043268	2
Double-Strand Break Repair via Homologous Recombination (GO:0000724)	6/114	0.0665335376523737	0.6307287964841428	0	0	2.180836707152497	5.910174627106373	MORF4L1;MMS22L;HELQ;KDM4D;LRIG3;ERCC5	GO:0000724	6
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	6/114	0.0665335376523737	0.6307287964841428	0	0	2.180836707152497	5.910174627106373	ITGB1;GDF9;PDCD4;ACVR2A;BMPR1A;RGMA	GO:0141091	6
Regulation of Endothelial Cell Proliferation (GO:0001936)	5/87	0.0669465564433636	0.6307287964841428	0	0	2.391968465139197	6.467549391994722	ATP5F1A;HTR2B;APOE;NR2F2;FUT2	GO:0001936	5
Negative Regulation of DNA-templated Transcription (GO:0045892)	33/1006	0.068100804468312	0.6307287964841428	0	0	1.3455174068148357	3.615090761255325	MAGEH1;IFNA2;KEAP1;PRDM12;SGF29;PRDM1;PHF21A;MTDH;CIART;NACC1;ANKRD2;APBB1;MAGEA4;MEF2A;PHC1;MAGEE2;DNMT3A;RFX3;PASD1;NRG1;NR2F2;COMMD7;ESR2;NR2F6;MDFIC;DDIT3;MAFF;PDCD4;CTNNB1;INSM1;HAMP;PPARD;MXD4	GO:0045892	33
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	3/38	0.0688199876182854	0.6307287964841428	0	0	3.356999137683242	8.984206065691385	PTEN;PDCD4;BMPR1A	GO:1904705	3
Negative Regulation of Endothelial Cell Proliferation (GO:0001937)	3/38	0.0688199876182854	0.6307287964841428	0	0	3.356999137683242	8.984206065691385	ATP5F1A;APOE;NR2F2	GO:0001937	3
Negative Regulation of Transport (GO:0051051)	3/38	0.0688199876182854	0.6307287964841428	0	0	3.356999137683242	8.984206065691385	SCAMP5;PTEN;NRG1	GO:0051051	3
Nuclear Transport (GO:0051169)	3/38	0.0688199876182854	0.6307287964841428	0	0	3.356999137683242	8.984206065691385	RANBP2;ANP32A;NUP155	GO:0051169	3
Canonical Wnt Signaling Pathway (GO:0060070)	4/63	0.0726562546233284	0.6307287964841428	0	0	2.6573264078731547	6.9675518275394674	BCL9;RYK;CTNNB1;RAB5A	GO:0060070	4
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	3/39	0.0732295090850867	0.6307287964841428	0	0	3.263581488933601	8.53151377321552	FBXO2;FBXO48;FBXL5	GO:0031146	3
Base-Excision Repair (GO:0006284)	3/39	0.0732295090850867	0.6307287964841428	0	0	3.263581488933601	8.53151377321552	HUWE1;LRIG3;ERCC5	GO:0006284	3
Fatty Acid Transport (GO:0015908)	3/39	0.0732295090850867	0.6307287964841428	0	0	3.263581488933601	8.53151377321552	CRABP1;APOE;PPARD	GO:0015908	3
NLS-bearing Protein Import Into Nucleus (GO:0006607)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	RANBP2;KPNA7	GO:0006607	2
Synaptic Transmission, Cholinergic (GO:0007271)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	CHRNA3;APOE	GO:0007271	2
Extracellular Matrix Assembly (GO:0085029)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	DDX18;HAS3	GO:0085029	2
Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	CMPK1;NUDT15	GO:0055086	2
Positive Regulation of Amyloid-Beta Formation (GO:1902004)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	APOE;PICALM	GO:1902004	2
Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	CTNNB1;F11R	GO:0034112	2
Protein Import Into Mitochondrial Matrix (GO:0030150)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	DNAJC19;GRPEL1	GO:0030150	2
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	2/18	0.0733240212044999	0.6307287964841428	0	0	4.890562248995984	12.77838877511162	APOE;PICALM	GO:1902991	2
Protein Dephosphorylation (GO:0006470)	5/90	0.0750673996497151	0.6307287964841428	0	0	2.30718954248366	5.974164863873268	PPP1R12A;PTEN;DUSP13B;DAPP1;PHPT1	GO:0006470	5
Regulation of Neuron Projection Development (GO:0010975)	8/176	0.0751292528484631	0.6307287964841428	0	0	1.8710801393728225	4.84337565847292	DDR1;RYK;CHN1;PTEN;APOE;KIF1A;APBB1;LZTS3	GO:0010975	8
Protein Monoubiquitination (GO:0006513)	3/40	0.0777616581673392	0.6307287964841428	0	0	3.175213442819077	8.109834229526632	HUWE1;KBTBD8;RNF220	GO:0006513	3
Phosphatidylinositol Biosynthetic Process (GO:0006661)	5/91	0.0778879977025649	0.6307287964841428	0	0	2.2802443035001176	5.820285757970619	ITPKB;PITPNM2;PTEN;PLCG2;PIP4K2A	GO:0006661	5
Cellular Response to Virus (GO:0098586)	4/65	0.079512678248973	0.6307287964841428	0	0	2.569936541512427	6.506665037020653	CHUK;IL10RB;IFNA2;LGALS8	GO:0098586	4
Chloride Transmembrane Transport (GO:1902476)	4/65	0.079512678248973	0.6307287964841428	0	0	2.569936541512427	6.506665037020653	SLC12A4;KCNK1;CFTR;ANO3	GO:1902476	4
Positive Regulation of Organelle Assembly (GO:1902117)	4/65	0.079512678248973	0.6307287964841428	0	0	2.569936541512427	6.506665037020653	DYNC1H1;CNOT6L;PIP4K2A;NCAPG	GO:1902117	4
Regulation of Lymphocyte Differentiation (GO:0045619)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	METTL3;PRDM1	GO:0045619	2
Regulation of Smooth Muscle Cell Migration (GO:0014910)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	PLAU;BMPR1A	GO:0014910	2
Glycoprotein Catabolic Process (GO:0006516)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	NEU2;FBXO2	GO:0006516	2
Mitochondrial Fusion (GO:0008053)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	MFN1;MCL1	GO:0008053	2
Nuclear Migration (GO:0007097)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	DYNC1H1;LMNB1	GO:0007097	2
Positive Regulation of Cation Transmembrane Transport (GO:1904064)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	KCNQ1;KCNN4	GO:1904064	2
Positive Regulation of Hormone Secretion (GO:0046887)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	EDN3;RASL10B	GO:0046887	2
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	APOE;PPARD	GO:0062013	2
Protein Localization to Mitochondrion (GO:0070585)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	MAVS;MAIP1	GO:0070585	2
Regulation of Behavior (GO:0050795)	2/19	0.0806361709961198	0.6307287964841428	0	0	4.602645877628159	11.588578420727073	HTR2B;APOE	GO:0050795	2
Regulation of Heart Rate by Cardiac Conduction (GO:0086091)	3/41	0.0824135527895543	0.6307287964841428	0	0	3.091496346500053	7.716391513083412	KCNQ1;CACNA1C;KCNJ3	GO:0086091	3
Regulation of Neurotransmitter Secretion (GO:0046928)	3/41	0.0824135527895543	0.6307287964841428	0	0	3.091496346500053	7.716391513083412	CHRNA3;CAMK2A;RAB5A	GO:0046928	3
Regulation of Protein Import Into Nucleus (GO:0042306)	3/41	0.0824135527895543	0.6307287964841428	0	0	3.091496346500053	7.716391513083412	MAVS;MDFIC;CHP2	GO:0042306	3
Visual System Development (GO:0150063)	3/41	0.0824135527895543	0.6307287964841428	0	0	3.091496346500053	7.716391513083412	SH3PXD2B;PBX3;CHRDL1	GO:0150063	3
Positive Regulation of Insulin Secretion (GO:0032024)	3/41	0.0824135527895543	0.6307287964841428	0	0	3.091496346500053	7.716391513083412	ANO1;GCG;CFTR	GO:0032024	3
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	6/121	0.0832740652172301	0.6307287964841428	0	0	2.0473508185178666	5.088932292947707	DDR1;RYK;DOK6;NPPA;NRG1;ACVR2A	GO:0007167	6
Protein Localization (GO:0008104)	14/371	0.083927686872079	0.6307287964841428	0	0	1.5446623093681917	3.8273638399195375	CTSA;NSF;DNAJC19;NAPSA;SEPTIN4;SEPTIN14;SEPTIN7;ANO1;GRPEL1;SH3PXD2B;NMT2;CTNNB1;LAMTOR2;RAB5A	GO:0008104	14
Neurogenesis (GO:0022008)	4/67	0.0866783666855337	0.6307287964841428	0	0	2.488095238095238	6.084763662089344	RYK;METTL3;DCHS1;PRDM12	GO:0022008	4
Response to cAMP (GO:0051591)	3/42	0.0871822291054748	0.6307287964841428	0	0	3.0120724346076457	7.34871807033545	KCNQ1;NDUFS4;CFTR	GO:0051591	3
Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	3/42	0.0871822291054748	0.6307287964841428	0	0	3.0120724346076457	7.34871807033545	CEACAM5;DCHS1;PVR	GO:0007157	3
Positive Regulation of Multicellular Organismal Process (GO:0051240)	15/407	0.0880132274223568	0.6307287964841428	0	0	1.507574163686093	3.6638094951494624	NCOA2;DYNC1H1;IL4R;BICRAL;IL26;HTR2B;IL18;RFX3;CACNA1C;SCAMP5;RPS19;BCL7B;CTNNB1;APOE;BMPR1A	GO:0051240	15
Regulation of Fibroblast Migration (GO:0010762)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	ITGB1;DDX18	GO:0010762	2
Alternative mRNA Splicing, via Spliceosome (GO:0000380)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	DHX9;HNRNPUL2	GO:0000380	2
Regulation of Spindle Organization (GO:0090224)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	DYNC1H1;PSRC1	GO:0090224	2
Glycogen Metabolic Process (GO:0005977)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	GYS1;GYG2	GO:0005977	2
Heart Trabecula Morphogenesis (GO:0061384)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	NRG1;BMPR1A	GO:0061384	2
Positive Regulation of Ion Transmembrane Transporter Activity (GO:0032414)	2/20	0.0881621818378726	0.6307287964841428	0	0	4.346720214190094	10.55634554292993	COX17;CFTR	GO:0032414	2
Import Into the Mitochondrion (GO:0170036)	3/43	0.0920646511043347	0.6307287964841428	0	0	2.936619718309859	7.004613939883538	DNAJC19;GRPEL1;MAIP1	GO:0170036	3
Cellular Response to Lipopolysaccharide (GO:0071222)	6/125	0.0937961715133157	0.6307287964841428	0	0	1.978124043139523	4.68149015555804	IL36B;PLCG2;IL18;PDCD4;CXCL5;MTDH	GO:0071222	6
Positive Regulation of Apoptotic Process (GO:0043065)	12/313	0.0953076640363468	0.6307287964841428	0	0	1.568460323511791	3.686893497853848	ITGB1;CASP14;ING5;FAM162A;DDIT3;CASP4;PDCD4;CTNNB1;APBB1;SEPTIN4;CCAR1;MCL1	GO:0043065	12
Regulation of Neuroinflammatory Response (GO:0150077)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	IL18;PLCG2	GO:0150077	2
Regulation of Smooth Muscle Contraction (GO:0006940)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	CHRNA3;EDN3	GO:0006940	2
Regulation of Vacuole Organization (GO:0044088)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	EFNB1;RAB5A	GO:0044088	2
Response to BMP (GO:0071772)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	ACVR2A;BMPR1A	GO:0071772	2
Sensory Perception of Pain (GO:0019233)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	MRGPRX2;PRDM12	GO:0019233	2
Establishment of Skin Barrier (GO:0061436)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	RCAN1;IL18	GO:0061436	2
Excitatory Postsynaptic Potential (GO:0060079)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	CHRNA3;GRIN2A	GO:0060079	2
Myoblast Differentiation (GO:0045445)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	ITGB1;NRG1	GO:0045445	2
Negative Regulation of ERBB Signaling Pathway (GO:1901185)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	NPPA;SH3GL2	GO:1901185	2
Protein K48-linked Deubiquitination (GO:0071108)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	OTUB2;OTUD5	GO:0071108	2
Protein Insertion Into Membrane (GO:0051205)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	GET1;MAIP1	GO:0051205	2
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	KCNQ1;NPPA	GO:0099623	2
Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)	2/21	0.0958868411994787	0.6307287964841428	0	0	4.117734094271825	9.654383851515515	NRG1;BMPR1A	GO:0060043	2
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	5/97	0.0959813981769185	0.6307287964841428	0	0	2.1308739569609134	4.99391807064574	SLC9A2;SLC12A4;CACNA1C;CACNA1F;KCNJ3	GO:0098659	5
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	22/652	0.0962217307447683	0.6307287964841428	0	0	1.3785614664275752	3.227350325566956	ITGB1;DDR1;CANT1;CHUK;IL26;RYK;HTR2B;PTEN;IL18;HUWE1;SEPTIN4;ACVR2A;MTDH;MAVS;DDIT3;PLCG2;PDCD4;LAMTOR2;S100A4;ADTRP;AVPI1;BMPR1A	GO:1902533	22
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)	3/44	0.0970577196027335	0.6307287964841428	0	0	2.8648476223192816	6.6821122037109575	DPP6;GRIN2A;KCNN2	GO:1904062	3
Regulation of Autophagosome Assembly (GO:2000785)	3/44	0.0970577196027335	0.6307287964841428	0	0	2.8648476223192816	6.6821122037109575	EFNB1;PIP4K2A;RAB5A	GO:2000785	3
Regulation of Heart Contraction (GO:0008016)	4/70	0.0979897660237652	0.6307287964841428	0	0	2.374633431085044	5.516017555886272	MEF2A;CYP2J2;KCNQ1;CACNA1C	GO:0008016	4
Collagen Fibril Organization (GO:0030199)	3/45	0.1021582808133162	0.6307287964841428	0	0	2.796493245185398	6.379449587231827	CRTAP;P4HA1;SERPINH1	GO:0030199	3
Regulation of Protein Secretion (GO:0050708)	5/99	0.1024479602185999	0.6307287964841428	0	0	2.085321298087256	4.751196701424708	RFX3;GCG;ADTRP;APOE;APBB1	GO:0050708	5
Positive Regulation of Neuron Projection Development (GO:0010976)	5/99	0.1024479602185999	0.6307287964841428	0	0	2.085321298087256	4.751196701424708	DDR1;RYK;APOE;APBB1;BMPR1A	GO:0010976	5
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	IDUA;GNS	GO:0030201	2
Natural Killer Cell Activation Involved in Immune Response (GO:0002323)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	IFNA2;NKG7	GO:0002323	2
Positive Regulation of Interferon-Alpha Production (GO:0032727)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	MAVS;DHX9	GO:0032727	2
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	RYK;INSM1	GO:2000179	2
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	CCT2;CTNNB1	GO:0032212	2
Regulation of Calcium Ion Import (GO:0090279)	2/22	0.1037955608032681	0.6307287964841428	0	0	3.911646586345381	8.86117848199568	CTNNB1;KCNN4	GO:0090279	2
Regulation of Cellular Component Organization (GO:0051128)	7/159	0.1046002663367435	0.6307287964841428	0	0	1.8073556101206365	4.080302618946565	ING5;LAMTOR2;APOE;INSM1;ERMN;PICALM;PAPPA2	GO:0051128	7
Mitochondrial Gene Expression (GO:0140053)	5/100	0.1057606548212013	0.6307287964841428	0	0	2.063264221158958	4.635281348557081	MRPS35;FASTKD3;MRPL36;MRPS30;MRPL33	GO:0140053	5
