Term	Ont	N	DE	P.DE	adj_pval	GOID
tumor necrosis factor superfamily cytokine production	BP	193	2	0.0456919402927424	1	GO:0071706
regulation of tumor necrosis factor superfamily cytokine production	BP	193	2	0.0456919402927424	1	GO:1903555
muscle organ development	BP	359	2	0.132185277761589	1	GO:0007517
non-membrane-bounded organelle assembly	BP	411	2	0.163876246180146	1	GO:0140694
chromatin organization	BP	802	3	0.168052124383315	1	GO:0006325
chromatin remodeling	BP	658	3	0.10997689861232	1	GO:0006338
chromosome segregation	BP	420	2	0.169497455014737	1	GO:0007059
regulation of cell cycle process	BP	744	2	0.37938096389573	1	GO:0010564
cell cycle process	BP	1289	4	0.191973555133331	1	GO:0022402
cell cycle phase transition	BP	555	2	0.256622551210893	1	GO:0044770
protein-DNA complex organization	BP	899	3	0.211353086570667	1	GO:0071824
regulation of cell cycle phase transition	BP	455	2	0.191655713531307	1	GO:1901987
mitotic cell cycle process	BP	760	3	0.150237700658171	1	GO:1903047
organelle localization	BP	604	3	0.0906894990964724	1	GO:0051640
establishment of organelle localization	BP	470	3	0.0501318172596582	1	GO:0051656
oxidative phosphorylation	BP	144	2	0.0268075998708329	1	GO:0006119
regulation of nucleotide metabolic process	BP	92	2	0.0115496115941693	1	GO:0006140
nucleoside triphosphate metabolic process	BP	264	3	0.0113601230604787	1	GO:0009141
purine nucleoside triphosphate metabolic process	BP	248	3	0.00959686360931183	1	GO:0009144
ribonucleoside triphosphate metabolic process	BP	249	3	0.00970198471860867	1	GO:0009199
purine ribonucleoside triphosphate metabolic process	BP	242	3	0.0089802371682489	1	GO:0009205
regulation of generation of precursor metabolites and energy	BP	139	2	0.0251111935277511	1	GO:0043467
ATP metabolic process	BP	219	3	0.00683718005159861	1	GO:0046034
regulation of muscle cell differentiation	BP	165	2	0.034416322821342	1	GO:0051147
regulation of purine nucleotide metabolic process	BP	91	2	0.011311177828914	1	GO:1900542
regulation of ATP metabolic process	BP	72	2	0.00721199587614941	1	GO:1903578
endothelium development	BP	143	2	0.0264646697331999	1	GO:0003158
pattern specification process	BP	473	2	0.203205117692798	1	GO:0007389
cell fate commitment	BP	289	2	0.0923641227245725	1	GO:0045165
endothelial cell differentiation	BP	123	2	0.019997394961667	1	GO:0045446
embryonic organ morphogenesis	BP	297	2	0.0967103797976754	1	GO:0048562
regulation of apoptotic signaling pathway	BP	396	2	0.154588979957826	1	GO:2001233
epidermis development	BP	387	2	0.149069618350879	1	GO:0008544
skin development	BP	318	2	0.108389437144141	1	GO:0043588
skin epidermis development	BP	129	2	0.0218577648255111	1	GO:0098773
negative regulation of transcription by RNA polymerase II	BP	921	2	0.486757821424207	1	GO:0000122
negative regulation of DNA-templated transcription	BP	1262	3	0.386027171797792	1	GO:0045892
negative regulation of RNA metabolic process	BP	1392	3	0.4481310892255	1	GO:0051253
negative regulation of RNA biosynthetic process	BP	1277	3	0.393280957537597	1	GO:1902679
Notch signaling pathway	BP	183	2	0.0415244284029371	1	GO:0007219
positive regulation of response to biotic stimulus	BP	390	2	0.150904764073232	1	GO:0002833
positive regulation of defense response	BP	502	3	0.0587935659061359	1	GO:0031349
positive regulation of response to external stimulus	BP	640	3	0.103377902393959	1	GO:0032103
positive regulation of innate immune response	BP	365	2	0.135764204518145	1	GO:0045089
positive regulation of tumor necrosis factor superfamily cytokine production	BP	112	2	0.0167716624062292	1	GO:1903557
viral process	BP	425	2	0.172635031017138	1	GO:0016032
viral life cycle	BP	318	2	0.108389437144141	1	GO:0019058
regulation of DNA-binding transcription factor activity	BP	380	2	0.144806343870997	1	GO:0051090
nucleoside triphosphate biosynthetic process	BP	124	2	0.020302587690098	1	GO:0009142
purine nucleoside triphosphate biosynthetic process	BP	111	2	0.0164905586291722	1	GO:0009145
activation of innate immune response	BP	298	2	0.0972577951533246	1	GO:0002218
pattern recognition receptor signaling pathway	BP	259	2	0.0766255291282947	1	GO:0002221
innate immune response-activating signaling pathway	BP	278	2	0.0864873719474524	1	GO:0002758
ATP biosynthetic process	BP	100	2	0.0135359678538803	1	GO:0006754
mitochondrion organization	BP	511	2	0.227836451747936	1	GO:0007005
ribonucleoside triphosphate biosynthetic process	BP	116	2	0.0179164992867677	1	GO:0009201
purine ribonucleoside triphosphate biosynthetic process	BP	110	2	0.0162115126496752	1	GO:0009206
intracellular protein transport	BP	673	2	0.333829990901229	1	GO:0006886
positive regulation of tumor necrosis factor production	BP	108	2	0.0156596254861453	1	GO:0032760
sensory organ morphogenesis	BP	278	2	0.0864873719474524	1	GO:0090596
nucleocytoplasmic transport	BP	331	2	0.115801165785148	1	GO:0006913
TOR signaling	BP	165	3	0.00311110932264169	1	GO:0031929
regulation of TOR signaling	BP	145	3	0.00215867951086217	1	GO:0032006
nuclear transport	BP	331	2	0.115801165785148	1	GO:0051169
establishment of skin barrier	BP	33	2	0.00155654537727376	1	GO:0061436
phospholipid biosynthetic process	BP	251	2	0.072589676948361	1	GO:0008654
glycerolipid biosynthetic process	BP	252	2	0.0730902232092318	1	GO:0045017
glycerophospholipid biosynthetic process	BP	208	2	0.0522186911781047	1	GO:0046474
regulation of nucleocytoplasmic transport	BP	112	2	0.0167716624062292	1	GO:0046822
cell division	BP	642	2	0.31365747637633	1	GO:0051301
Golgi organization	BP	156	2	0.0310619018347451	1	GO:0007030
phosphatidylinositol biosynthetic process	BP	129	2	0.0218577648255111	1	GO:0006661
phosphatidylinositol metabolic process	BP	162	2	0.0332829680172422	1	GO:0046488
phosphatidylinositol phosphate biosynthetic process	BP	64	2	0.00573960821102137	1	GO:0046854
proton motive force-driven ATP synthesis	BP	75	2	0.00780363867814292	1	GO:0015986
proton motive force-driven mitochondrial ATP synthesis	BP	66	2	0.00609318541911352	1	GO:0042776
detection of chemical stimulus	BP	488	2	0.212892820978606	1	GO:0009593
