Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
ribonucleotide metabolic process (GO:0009259)	319	7	3.15	+	2.22	0.0394	1.0	GO:0009259
cell-matrix adhesion (GO:0007160)	137	3	1.35	+	2.22	0.154	1.0	GO:0007160
intrinsic apoptotic signaling pathway (GO:0097193)	183	4	1.81	+	2.22	0.108	1.0	GO:0097193
T cell activation involved in immune response (GO:0002286)	92	2	0.91	+	2.20	0.23	1.0	GO:0002286
regulation of intracellular pH (GO:0051453)	92	2	0.91	+	2.20	0.23	1.0	GO:0051453
regulation of fibroblast proliferation (GO:0048145)	92	2	0.91	+	2.20	0.23	1.0	GO:0048145
diterpenoid metabolic process (GO:0016101)	92	2	0.91	+	2.20	0.23	1.0	GO:0016101
positive regulation of lipid metabolic process (GO:0045834)	138	3	1.36	+	2.20	0.156	1.0	GO:0045834
phenol-containing compound metabolic process (GO:0018958)	93	2	0.92	+	2.18	0.234	1.0	GO:0018958
regulation of response to cytokine stimulus (GO:0060759)	186	4	1.83	+	2.18	0.113	1.0	GO:0060759
ribose phosphate metabolic process (GO:0019693)	326	7	3.22	+	2.18	0.0434	1.0	GO:0019693
calcium ion homeostasis (GO:0055074)	233	5	2.3	+	2.18	0.0814	1.0	GO:0055074
regulation of cell shape (GO:0008360)	140	3	1.38	+	2.17	0.161	1.0	GO:0008360
positive regulation of DNA metabolic process (GO:0051054)	281	6	2.77	+	2.16	0.0604	1.0	GO:0051054
signal transduction by p53 class mediator (GO:0072331)	94	2	0.93	+	2.16	0.237	1.0	GO:0072331
cellular response to decreased oxygen levels (GO:0036294)	141	3	1.39	+	2.16	0.163	1.0	GO:0036294
regulation of DNA recombination (GO:0000018)	141	3	1.39	+	2.16	0.163	1.0	GO:0000018
granulocyte migration (GO:0097530)	94	2	0.93	+	2.16	0.237	1.0	GO:0097530
regulation of T cell proliferation (GO:0042129)	188	4	1.85	+	2.16	0.116	1.0	GO:0042129
primary alcohol metabolic process (GO:0034308)	94	2	0.93	+	2.16	0.237	1.0	GO:0034308
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	3	1.4	+	2.14	0.165	1.0	GO:0002702
ERAD pathway (GO:0036503)	95	2	0.94	+	2.13	0.241	1.0	GO:0036503
regulation of blood vessel endothelial cell migration (GO:0043535)	95	2	0.94	+	2.13	0.241	1.0	GO:0043535
negative regulation of innate immune response (GO:0045824)	95	2	0.94	+	2.13	0.241	1.0	GO:0045824
positive regulation of DNA repair (GO:0045739)	143	3	1.41	+	2.13	0.168	1.0	GO:0045739
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	143	3	1.41	+	2.13	0.168	1.0	GO:0007200
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	143	3	1.41	+	2.13	0.168	1.0	GO:0017015
blood coagulation (GO:0007596)	191	4	1.88	+	2.12	0.121	1.0	GO:0007596
steroid biosynthetic process (GO:0006694)	96	2	0.95	+	2.11	0.245	1.0	GO:0006694
regulation of cytokinesis (GO:0032465)	96	2	0.95	+	2.11	0.245	1.0	GO:0032465
purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	96	2	0.95	+	2.11	0.245	1.0	GO:0009206
regulation of cellular pH (GO:0030641)	96	2	0.95	+	2.11	0.245	1.0	GO:0030641
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	96	2	0.95	+	2.11	0.245	1.0	GO:0030512
coagulation (GO:0050817)	193	4	1.9	+	2.10	0.124	1.0	GO:0050817
regulation of mononuclear cell migration (GO:0071675)	145	3	1.43	+	2.10	0.173	1.0	GO:0071675
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	290	6	2.86	+	2.10	0.0682	1.0	GO:0002768
hippocampus development (GO:0021766)	97	2	0.96	+	2.09	0.248	1.0	GO:0021766
acyl-CoA metabolic process (GO:0006637)	97	2	0.96	+	2.09	0.248	1.0	GO:0006637
purine nucleoside triphosphate biosynthetic process (GO:0009145)	97	2	0.96	+	2.09	0.248	1.0	GO:0009145
thioester metabolic process (GO:0035383)	97	2	0.96	+	2.09	0.248	1.0	GO:0035383
positive regulation of leukocyte chemotaxis (GO:0002690)	97	2	0.96	+	2.09	0.248	1.0	GO:0002690
purine ribonucleotide biosynthetic process (GO:0009152)	146	3	1.44	+	2.08	0.175	1.0	GO:0009152
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	146	3	1.44	+	2.08	0.175	1.0	GO:1903844
muscle cell differentiation (GO:0042692)	293	6	2.89	+	2.08	0.0709	1.0	GO:0042692
leukocyte chemotaxis (GO:0030595)	147	3	1.45	+	2.07	0.178	1.0	GO:0030595
positive regulation of Wnt signaling pathway (GO:0030177)	147	3	1.45	+	2.07	0.178	1.0	GO:0030177
positive regulation of mononuclear cell migration (GO:0071677)	98	2	0.97	+	2.07	0.252	1.0	GO:0071677
regulation of interleukin-1 beta production (GO:0032651)	98	2	0.97	+	2.07	0.252	1.0	GO:0032651
purine ribonucleoside triphosphate metabolic process (GO:0009205)	196	4	1.93	+	2.07	0.129	1.0	GO:0009205
regulation of production of molecular mediator of immune response (GO:0002700)	197	4	1.94	+	2.06	0.131	1.0	GO:0002700
regulation of binding (GO:0051098)	99	2	0.98	+	2.05	0.256	1.0	GO:0051098
inorganic ion homeostasis (GO:0098771)	448	9	4.42	+	2.04	0.0454	1.0	GO:0098771
regulation of cold-induced thermogenesis (GO:0120161)	150	3	1.48	+	2.03	0.185	1.0	GO:0120161
DNA damage checkpoint signaling (GO:0000077)	100	2	0.99	+	2.03	0.259	1.0	GO:0000077
negative regulation of cell migration (GO:0030336)	300	6	2.96	+	2.03	0.0774	1.0	GO:0030336
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	151	3	1.49	+	2.01	0.187	1.0	GO:2000045
signal transduction in response to DNA damage (GO:0042770)	151	3	1.49	+	2.01	0.187	1.0	GO:0042770
hematopoietic progenitor cell differentiation (GO:0002244)	101	2	1.0	+	2.01	0.263	1.0	GO:0002244
positive regulation of interleukin-6 production (GO:0032755)	101	2	1.0	+	2.01	0.263	1.0	GO:0032755
protein tetramerization (GO:0051262)	101	2	1.0	+	2.01	0.263	1.0	GO:0051262
regulation of lymphocyte mediated immunity (GO:0002706)	202	4	1.99	+	2.01	0.14	1.0	GO:0002706
positive regulation of cytokine production (GO:0001819)	506	10	4.99	+	2.00	0.0353	1.0	GO:0001819
leukocyte migration (GO:0050900)	253	5	2.5	+	2.00	0.106	1.0	GO:0050900
purine nucleoside triphosphate metabolic process (GO:0009144)	203	4	2.0	+	2.00	0.142	1.0	GO:0009144
ribonucleoside triphosphate biosynthetic process (GO:0009201)	102	2	1.01	+	1.99	0.266	1.0	GO:0009201
positive regulation of leukocyte migration (GO:0002687)	153	3	1.51	+	1.99	0.192	1.0	GO:0002687
regulation of chemotaxis (GO:0050920)	205	4	2.02	+	1.98	0.145	1.0	GO:0050920
aerobic respiration (GO:0009060)	205	4	2.02	+	1.98	0.145	1.0	GO:0009060
regulation of interleukin-6 production (GO:0032675)	154	3	1.52	+	1.97	0.195	1.0	GO:0032675
cellular response to leukemia inhibitory factor (GO:1990830)	103	2	1.02	+	1.97	0.27	1.0	GO:1990830
regulation of phagocytosis (GO:0050764)	103	2	1.02	+	1.97	0.27	1.0	GO:0050764
mRNA processing (GO:0006397)	466	9	4.6	+	1.96	0.0515	1.0	GO:0006397
monoatomic cation homeostasis (GO:0055080)	518	10	5.11	+	1.96	0.0388	1.0	GO:0055080
dicarboxylic acid metabolic process (GO:0043648)	104	2	1.03	+	1.95	0.274	1.0	GO:0043648
cellular response to transforming growth factor beta stimulus (GO:0071560)	156	3	1.54	+	1.95	0.2	1.0	GO:0071560
positive regulation of T cell activation (GO:0050870)	261	5	2.57	+	1.94	0.117	1.0	GO:0050870
nucleobase-containing compound catabolic process (GO:0034655)	366	7	3.61	+	1.94	0.0971	1.0	GO:0034655
response to corticosteroid (GO:0031960)	157	3	1.55	+	1.94	0.202	1.0	GO:0031960
regulation of leukocyte mediated immunity (GO:0002703)	262	5	2.58	+	1.93	0.118	1.0	GO:0002703
integrin-mediated signaling pathway (GO:0007229)	105	2	1.04	+	1.93	0.277	1.0	GO:0007229
leukocyte homeostasis (GO:0001776)	105	2	1.04	+	1.93	0.277	1.0	GO:0001776
response to leukemia inhibitory factor (GO:1990823)	105	2	1.04	+	1.93	0.277	1.0	GO:1990823
spindle assembly (GO:0051225)	105	2	1.04	+	1.93	0.277	1.0	GO:0051225
carbohydrate derivative catabolic process (GO:1901136)	210	4	2.07	+	1.93	0.154	1.0	GO:1901136
negative regulation of cell motility (GO:2000146)	315	6	3.11	+	1.93	0.135	1.0	GO:2000146
myeloid cell homeostasis (GO:0002262)	158	3	1.56	+	1.92	0.205	1.0	GO:0002262
olefinic compound metabolic process (GO:0120254)	158	3	1.56	+	1.92	0.205	1.0	GO:0120254
monoatomic ion homeostasis (GO:0050801)	529	10	5.22	+	1.92	0.0425	1.0	GO:0050801
purine nucleotide metabolic process (GO:0006163)	372	7	3.67	+	1.91	0.101	1.0	GO:0006163
regulation of pH (GO:0006885)	107	2	1.06	+	1.89	0.285	1.0	GO:0006885
terpenoid metabolic process (GO:0006721)	107	2	1.06	+	1.89	0.285	1.0	GO:0006721
respiratory electron transport chain (GO:0022904)	107	2	1.06	+	1.89	0.285	1.0	GO:0022904
homeostasis of number of cells (GO:0048872)	322	6	3.18	+	1.89	0.14	1.0	GO:0048872
locomotory behavior (GO:0007626)	215	4	2.12	+	1.89	0.164	1.0	GO:0007626
ribonucleotide biosynthetic process (GO:0009260)	162	3	1.6	+	1.88	0.215	1.0	GO:0009260
lysosome organization (GO:0007040)	108	2	1.07	+	1.88	0.288	1.0	GO:0007040
lytic vacuole organization (GO:0080171)	108	2	1.07	+	1.88	0.288	1.0	GO:0080171
response to transforming growth factor beta (GO:0071559)	163	3	1.61	+	1.87	0.218	1.0	GO:0071559
regulation of body fluid levels (GO:0050878)	381	7	3.76	+	1.86	0.106	1.0	GO:0050878
regulation of fatty acid metabolic process (GO:0019217)	109	2	1.08	+	1.86	0.292	1.0	GO:0019217
regulation of heart rate (GO:0002027)	109	2	1.08	+	1.86	0.292	1.0	GO:0002027
DNA integrity checkpoint signaling (GO:0031570)	109	2	1.08	+	1.86	0.292	1.0	GO:0031570
positive regulation of endothelial cell migration (GO:0010595)	109	2	1.08	+	1.86	0.292	1.0	GO:0010595
negative regulation of lipid metabolic process (GO:0045833)	109	2	1.08	+	1.86	0.292	1.0	GO:0045833
reactive oxygen species metabolic process (GO:0072593)	109	2	1.08	+	1.86	0.292	1.0	GO:0072593
phagocytosis (GO:0006909)	164	3	1.62	+	1.85	0.22	1.0	GO:0006909
positive regulation of cell population proliferation (GO:0008284)	931	17	9.18	+	1.85	0.0155	1.0	GO:0008284
cell chemotaxis (GO:0060326)	220	4	2.17	+	1.84	0.173	1.0	GO:0060326
positive regulation of tumor necrosis factor production (GO:0032760)	110	2	1.09	+	1.84	0.296	1.0	GO:0032760
positive regulation of angiogenesis (GO:0045766)	165	3	1.63	+	1.84	0.223	1.0	GO:0045766
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	166	3	1.64	+	1.83	0.225	1.0	GO:0007189
negative regulation of locomotion (GO:0040013)	333	6	3.28	+	1.83	0.148	1.0	GO:0040013
response to oxygen levels (GO:0070482)	333	6	3.28	+	1.83	0.148	1.0	GO:0070482
regulation of cell killing (GO:0031341)	111	2	1.09	+	1.83	0.299	1.0	GO:0031341
nucleoside triphosphate biosynthetic process (GO:0009142)	111	2	1.09	+	1.83	0.299	1.0	GO:0009142
nucleoside triphosphate metabolic process (GO:0009141)	222	4	2.19	+	1.83	0.177	1.0	GO:0009141
ribose phosphate biosynthetic process (GO:0046390)	168	3	1.66	+	1.81	0.231	1.0	GO:0046390
positive regulation of vasculature development (GO:1904018)	169	3	1.67	+	1.80	0.233	1.0	GO:1904018
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	282	5	2.78	+	1.80	0.207	1.0	GO:1903039
purine-containing compound metabolic process (GO:0072521)	509	9	5.02	+	1.79	0.103	1.0	GO:0072521
organelle assembly (GO:0070925)	910	16	8.98	+	1.78	0.024	1.0	GO:0070925
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	114	2	1.12	+	1.78	0.31	1.0	GO:1903557
regulation of leukocyte migration (GO:0002685)	228	4	2.25	+	1.78	0.292	1.0	GO:0002685
ossification (GO:0001503)	286	5	2.82	+	1.77	0.211	1.0	GO:0001503
spindle organization (GO:0007051)	172	3	1.7	+	1.77	0.241	1.0	GO:0007051
muscle cell development (GO:0055001)	172	3	1.7	+	1.77	0.241	1.0	GO:0055001
oxidative phosphorylation (GO:0006119)	115	2	1.13	+	1.76	0.314	1.0	GO:0006119
cellular respiration (GO:0045333)	231	4	2.28	+	1.76	0.295	1.0	GO:0045333
phosphatidylinositol biosynthetic process (GO:0006661)	116	2	1.14	+	1.75	0.318	1.0	GO:0006661
regulatory ncRNA-mediated gene silencing (GO:0031047)	116	2	1.14	+	1.75	0.318	1.0	GO:0031047
nicotinamide nucleotide metabolic process (GO:0046496)	116	2	1.14	+	1.75	0.318	1.0	GO:0046496
regulation of lymphocyte activation (GO:0051249)	522	9	5.15	+	1.75	0.108	1.0	GO:0051249
organophosphate metabolic process (GO:0019637)	988	17	9.75	+	1.74	0.0294	1.0	GO:0019637
purine nucleotide biosynthetic process (GO:0006164)	175	3	1.73	+	1.74	0.249	1.0	GO:0006164
response to hypoxia (GO:0001666)	292	5	2.88	+	1.74	0.217	1.0	GO:0001666
defense response to virus (GO:0051607)	292	5	2.88	+	1.74	0.217	1.0	GO:0051607
chemotaxis (GO:0006935)	351	6	3.46	+	1.73	0.165	1.0	GO:0006935
intracellular chemical homeostasis (GO:0055082)	585	10	5.77	+	1.73	0.0847	1.0	GO:0055082
electron transport chain (GO:0022900)	117	2	1.15	+	1.73	0.321	1.0	GO:0022900
regulation of tumor necrosis factor production (GO:0032680)	176	3	1.74	+	1.73	0.252	1.0	GO:0032680
T cell activation (GO:0042110)	352	6	3.47	+	1.73	0.166	1.0	GO:0042110
regulation of cell cycle G1/S phase transition (GO:1902806)	176	3	1.74	+	1.73	0.252	1.0	GO:1902806
taxis (GO:0042330)	353	6	3.48	+	1.72	0.167	1.0	GO:0042330
regulation of interleukin-1 production (GO:0032652)	118	2	1.16	+	1.72	0.325	1.0	GO:0032652
response to type II interferon (GO:0034341)	118	2	1.16	+	1.72	0.325	1.0	GO:0034341
regulation of leukocyte activation (GO:0002694)	590	10	5.82	+	1.72	0.0869	1.0	GO:0002694
regulation of immune effector process (GO:0002697)	414	7	4.08	+	1.71	0.132	1.0	GO:0002697
tissue remodeling (GO:0048771)	119	2	1.17	+	1.70	0.328	1.0	GO:0048771
cholesterol metabolic process (GO:0008203)	119	2	1.17	+	1.70	0.328	1.0	GO:0008203
cilium assembly (GO:0060271)	357	6	3.52	+	1.70	0.171	1.0	GO:0060271
immune response-regulating signaling pathway (GO:0002764)	417	7	4.11	+	1.70	0.135	1.0	GO:0002764
activation of innate immune response (GO:0002218)	179	3	1.77	+	1.70	0.26	1.0	GO:0002218
regulation of mRNA stability (GO:0043488)	179	3	1.77	+	1.70	0.26	1.0	GO:0043488
cell activation (GO:0001775)	776	13	7.65	+	1.70	0.0606	1.0	GO:0001775
cell killing (GO:0001906)	180	3	1.78	+	1.69	0.262	1.0	GO:0001906
lipid homeostasis (GO:0055088)	180	3	1.78	+	1.69	0.262	1.0	GO:0055088
actomyosin structure organization (GO:0031032)	120	2	1.18	+	1.69	0.332	1.0	GO:0031032
phospholipid biosynthetic process (GO:0008654)	240	4	2.37	+	1.69	0.304	1.0	GO:0008654
regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	181	3	1.79	+	1.68	0.265	1.0	GO:1903555
regulation of cell cycle G2/M phase transition (GO:1902749)	121	2	1.19	+	1.68	0.336	1.0	GO:1902749
regulation of protein localization to plasma membrane (GO:1903076)	121	2	1.19	+	1.68	0.336	1.0	GO:1903076
response to decreased oxygen levels (GO:0036293)	305	5	3.01	+	1.66	0.232	1.0	GO:0036293
defense response to Gram-positive bacterium (GO:0050830)	123	2	1.21	+	1.65	0.343	1.0	GO:0050830
phosphorylation (GO:0016310)	369	6	3.64	+	1.65	0.184	1.0	GO:0016310
regulation of alpha-beta T cell activation (GO:0046634)	123	2	1.21	+	1.65	0.343	1.0	GO:0046634
B cell differentiation (GO:0030183)	123	2	1.21	+	1.65	0.343	1.0	GO:0030183
negative regulation of cytokine production (GO:0001818)	308	5	3.04	+	1.65	0.235	1.0	GO:0001818
proton transmembrane transport (GO:1902600)	185	3	1.82	+	1.64	0.434	1.0	GO:1902600
cell-substrate adhesion (GO:0031589)	185	3	1.82	+	1.64	0.434	1.0	GO:0031589
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	186	3	1.83	+	1.64	0.435	1.0	GO:0141091
alcohol metabolic process (GO:0006066)	310	5	3.06	+	1.64	0.238	1.0	GO:0006066
energy derivation by oxidation of organic compounds (GO:0015980)	310	5	3.06	+	1.64	0.238	1.0	GO:0015980
nucleotide metabolic process (GO:0009117)	434	7	4.28	+	1.64	0.209	1.0	GO:0009117
generation of precursor metabolites and energy (GO:0006091)	374	6	3.69	+	1.63	0.189	1.0	GO:0006091
multicellular organismal-level homeostasis (GO:0048871)	691	11	6.82	+	1.61	0.113	1.0	GO:0048871
locomotion (GO:0040011)	377	6	3.72	+	1.61	0.281	1.0	GO:0040011
cellular response to reactive oxygen species (GO:0034614)	126	2	1.24	+	1.61	0.353	1.0	GO:0034614
positive regulation of gene expression (GO:0010628)	1197	19	11.81	+	1.61	0.0476	1.0	GO:0010628
chemical homeostasis (GO:0048878)	946	15	9.33	+	1.61	0.0629	1.0	GO:0048878
negative regulation of catabolic process (GO:0009895)	381	6	3.76	+	1.60	0.283	1.0	GO:0009895
G protein-coupled receptor signaling pathway (GO:0007186)	1270	20	12.53	+	1.60	0.0384	1.0	GO:0007186
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	191	3	1.88	+	1.59	0.441	1.0	GO:0070374
response to abiotic stimulus (GO:0009628)	1146	18	11.3	+	1.59	0.0452	1.0	GO:0009628
response to lipopolysaccharide (GO:0032496)	319	5	3.15	+	1.59	0.249	1.0	GO:0032496
defense response to bacterium (GO:0042742)	319	5	3.15	+	1.59	0.249	1.0	GO:0042742
cell migration (GO:0016477)	958	15	9.45	+	1.59	0.0902	1.0	GO:0016477
cellular homeostasis (GO:0019725)	703	11	6.93	+	1.59	0.118	1.0	GO:0019725
response to bacterium (GO:0009617)	704	11	6.94	+	1.58	0.118	1.0	GO:0009617
regulation of RNA stability (GO:0043487)	192	3	1.89	+	1.58	0.442	1.0	GO:0043487
mitotic cell cycle process (GO:1903047)	512	8	5.05	+	1.58	0.172	1.0	GO:1903047
myelination (GO:0042552)	128	2	1.26	+	1.58	0.361	1.0	GO:0042552
glycerophospholipid biosynthetic process (GO:0046474)	193	3	1.9	+	1.58	0.443	1.0	GO:0046474
limbic system development (GO:0021761)	129	2	1.27	+	1.57	0.364	1.0	GO:0021761
erythrocyte homeostasis (GO:0034101)	129	2	1.27	+	1.57	0.364	1.0	GO:0034101
cellular anatomical entity morphogenesis (GO:0032989)	129	2	1.27	+	1.57	0.364	1.0	GO:0032989
nuclear export (GO:0051168)	129	2	1.27	+	1.57	0.364	1.0	GO:0051168
cellular component assembly involved in morphogenesis (GO:0010927)	129	2	1.27	+	1.57	0.364	1.0	GO:0010927
steroid metabolic process (GO:0008202)	258	4	2.54	+	1.57	0.327	1.0	GO:0008202
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	129	2	1.27	+	1.57	0.364	1.0	GO:0002824
leukocyte activation (GO:0045321)	646	10	6.37	+	1.57	0.152	1.0	GO:0045321
regulation of RNA splicing (GO:0043484)	194	3	1.91	+	1.57	0.445	1.0	GO:0043484
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	259	4	2.55	+	1.57	0.329	1.0	GO:0007188
regulation of cell activation (GO:0050865)	649	10	6.4	+	1.56	0.153	1.0	GO:0050865
secondary alcohol metabolic process (GO:1902652)	130	2	1.28	+	1.56	0.368	1.0	GO:1902652
ensheathment of neurons (GO:0007272)	130	2	1.28	+	1.56	0.368	1.0	GO:0007272
cellular response to lipopolysaccharide (GO:0071222)	195	3	1.92	+	1.56	0.446	1.0	GO:0071222
regulation of lipid biosynthetic process (GO:0046890)	195	3	1.92	+	1.56	0.446	1.0	GO:0046890
sterol metabolic process (GO:0016125)	130	2	1.28	+	1.56	0.368	1.0	GO:0016125
axon ensheathment (GO:0008366)	130	2	1.28	+	1.56	0.368	1.0	GO:0008366
cilium organization (GO:0044782)	391	6	3.86	+	1.56	0.29	1.0	GO:0044782
nucleoside phosphate metabolic process (GO:0006753)	588	9	5.8	+	1.55	0.196	1.0	GO:0006753
regulation of canonical Wnt signaling pathway (GO:0060828)	262	4	2.58	+	1.55	0.333	1.0	GO:0060828
protein secretion (GO:0009306)	132	2	1.3	+	1.54	0.375	1.0	GO:0009306
lung development (GO:0030324)	198	3	1.95	+	1.54	0.45	1.0	GO:0030324
T cell differentiation (GO:0030217)	198	3	1.95	+	1.54	0.45	1.0	GO:0030217
negative regulation of response to biotic stimulus (GO:0002832)	132	2	1.3	+	1.54	0.375	1.0	GO:0002832
regulation of osteoblast differentiation (GO:0045667)	133	2	1.31	+	1.52	0.378	1.0	GO:0045667
regulation of sequestering of calcium ion (GO:0051282)	133	2	1.31	+	1.52	0.378	1.0	GO:0051282
myeloid leukocyte migration (GO:0097529)	133	2	1.31	+	1.52	0.378	1.0	GO:0097529
muscle structure development (GO:0061061)	533	8	5.26	+	1.52	0.258	1.0	GO:0061061
response to virus (GO:0009615)	400	6	3.95	+	1.52	0.296	1.0	GO:0009615
homeostatic process (GO:0042592)	1539	23	15.18	+	1.52	0.0433	1.0	GO:0042592
regulation of intracellular transport (GO:0032386)	268	4	2.64	+	1.51	0.342	1.0	GO:0032386
mRNA transport (GO:0051028)	134	2	1.32	+	1.51	0.382	1.0	GO:0051028
positive regulation of lymphocyte mediated immunity (GO:0002708)	134	2	1.32	+	1.51	0.382	1.0	GO:0002708
regulation of mRNA catabolic process (GO:0061013)	201	3	1.98	+	1.51	0.454	1.0	GO:0061013
positive regulation of cell-cell adhesion (GO:0022409)	336	5	3.31	+	1.51	0.392	1.0	GO:0022409
phosphate-containing compound metabolic process (GO:0006796)	1412	21	13.93	+	1.51	0.0674	1.0	GO:0006796
positive regulation of immune effector process (GO:0002699)	269	4	2.65	+	1.51	0.343	1.0	GO:0002699
respiratory tube development (GO:0030323)	202	3	1.99	+	1.51	0.455	1.0	GO:0030323
phosphorus metabolic process (GO:0006793)	1415	21	13.96	+	1.50	0.0676	1.0	GO:0006793
establishment of protein localization to extracellular region (GO:0035592)	135	2	1.33	+	1.50	0.385	1.0	GO:0035592
positive regulation of adaptive immune response (GO:0002821)	135	2	1.33	+	1.50	0.385	1.0	GO:0002821
negative regulation of protein localization (GO:1903828)	203	3	2.0	+	1.50	0.456	1.0	GO:1903828
B cell activation (GO:0042113)	203	3	2.0	+	1.50	0.456	1.0	GO:0042113
response to molecule of bacterial origin (GO:0002237)	339	5	3.34	+	1.50	0.394	1.0	GO:0002237
wound healing (GO:0042060)	339	5	3.34	+	1.50	0.394	1.0	GO:0042060
regulation of Wnt signaling pathway (GO:0030111)	340	5	3.35	+	1.49	0.394	1.0	GO:0030111
response to glucocorticoid (GO:0051384)	136	2	1.34	+	1.49	0.389	1.0	GO:0051384
nucleobase-containing small molecule metabolic process (GO:0055086)	612	9	6.04	+	1.49	0.209	1.0	GO:0055086
negative regulation of immune effector process (GO:0002698)	136	2	1.34	+	1.49	0.389	1.0	GO:0002698
cell surface receptor protein serine/threonine kinase signaling pathway (GO:0007178)	205	3	2.02	+	1.48	0.459	1.0	GO:0007178
regulation of cell migration (GO:0030334)	957	14	9.44	+	1.48	0.13	1.0	GO:0030334
regulation of lipid metabolic process (GO:0019216)	345	5	3.4	+	1.47	0.398	1.0	GO:0019216
calcium ion transport (GO:0006816)	276	4	2.72	+	1.47	0.354	1.0	GO:0006816
protein-RNA complex assembly (GO:0022618)	207	3	2.04	+	1.47	0.462	1.0	GO:0022618
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	207	3	2.04	+	1.47	0.462	1.0	GO:0002822
regulation of cell population proliferation (GO:0042127)	1660	24	16.37	+	1.47	0.0522	1.0	GO:0042127
cellular response to molecule of bacterial origin (GO:0071219)	208	3	2.05	+	1.46	0.463	1.0	GO:0071219
regulation of small molecule metabolic process (GO:0062012)	347	5	3.42	+	1.46	0.399	1.0	GO:0062012
mRNA metabolic process (GO:0016071)	625	9	6.16	+	1.46	0.218	1.0	GO:0016071
response to calcium ion (GO:0051592)	139	2	1.37	+	1.46	0.399	1.0	GO:0051592
organelle fusion (GO:0048284)	139	2	1.37	+	1.46	0.399	1.0	GO:0048284
cell motility (GO:0048870)	1191	17	11.75	+	1.45	0.128	1.0	GO:0048870
regulation of DNA metabolic process (GO:0051052)	493	7	4.86	+	1.44	0.348	1.0	GO:0051052
chromosome organization (GO:0051276)	423	6	4.17	+	1.44	0.317	1.0	GO:0051276
response to cytokine (GO:0034097)	848	12	8.36	+	1.43	0.21	1.0	GO:0034097
nucleotide biosynthetic process (GO:0009165)	212	3	2.09	+	1.43	0.469	1.0	GO:0009165
protein localization to extracellular region (GO:0071692)	142	2	1.4	+	1.43	0.653	1.0	GO:0071692
glycerophospholipid metabolic process (GO:0006650)	284	4	2.8	+	1.43	0.367	1.0	GO:0006650
mitotic sister chromatid segregation (GO:0000070)	142	2	1.4	+	1.43	0.653	1.0	GO:0000070
organophosphate biosynthetic process (GO:0090407)	572	8	5.64	+	1.42	0.281	1.0	GO:0090407
striated muscle cell development (GO:0055002)	143	2	1.41	+	1.42	0.654	1.0	GO:0055002
protein-containing complex assembly (GO:0065003)	1293	18	12.75	+	1.41	0.143	1.0	GO:0065003
response to ionizing radiation (GO:0010212)	144	2	1.42	+	1.41	0.655	1.0	GO:0010212
regulation of ketone metabolic process (GO:0010565)	144	2	1.42	+	1.41	0.655	1.0	GO:0010565
phosphatidylinositol metabolic process (GO:0046488)	144	2	1.42	+	1.41	0.655	1.0	GO:0046488
protein-RNA complex organization (GO:0071826)	216	3	2.13	+	1.41	0.475	1.0	GO:0071826
glycerolipid biosynthetic process (GO:0045017)	216	3	2.13	+	1.41	0.475	1.0	GO:0045017
response to peptide (GO:1901652)	865	12	8.53	+	1.41	0.216	1.0	GO:1901652
protein-containing complex organization (GO:0043933)	1449	20	14.29	+	1.40	0.127	1.0	GO:0043933
telencephalon development (GO:0021537)	290	4	2.86	+	1.40	0.376	1.0	GO:0021537
Golgi organization (GO:0007030)	145	2	1.43	+	1.40	0.656	1.0	GO:0007030
positive regulation of chemotaxis (GO:0050921)	145	2	1.43	+	1.40	0.656	1.0	GO:0050921
regulation of cell motility (GO:2000145)	1016	14	10.02	+	1.40	0.191	1.0	GO:2000145
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	6	4.31	+	1.39	0.332	1.0	GO:0050911
positive regulation of multicellular organismal process (GO:0051240)	1678	23	16.55	+	1.39	0.12	1.0	GO:0051240
renal system process (GO:0003014)	146	2	1.44	+	1.39	0.657	1.0	GO:0003014
protein-containing complex disassembly (GO:0032984)	146	2	1.44	+	1.39	0.657	1.0	GO:0032984
sister chromatid segregation (GO:0000819)	146	2	1.44	+	1.39	0.657	1.0	GO:0000819
