Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
multi-organism reproductive process (GO:0044703)	198	5	1.96	+	2.55	0.0476	1.0	GO:0044703
cytokinesis (GO:0000910)	119	3	1.18	+	2.54	0.115	1.0	GO:0000910
leukocyte mediated cytotoxicity (GO:0001909)	80	2	0.79	+	2.52	0.188	1.0	GO:0001909
positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	80	2	0.79	+	2.52	0.188	1.0	GO:0062208
positive regulation of phosphorylation (GO:0042327)	240	6	2.38	+	2.52	0.0328	1.0	GO:0042327
positive regulation of DNA metabolic process (GO:0051054)	281	7	2.79	+	2.51	0.0223	1.0	GO:0051054
response to amino acid (GO:0043200)	121	3	1.2	+	2.50	0.119	1.0	GO:0043200
neural crest cell development (GO:0014032)	81	2	0.8	+	2.49	0.192	1.0	GO:0014032
cellular response to virus (GO:0098586)	81	2	0.8	+	2.49	0.192	1.0	GO:0098586
proteinogenic amino acid catabolic process (GO:0170040)	81	2	0.8	+	2.49	0.192	1.0	GO:0170040
positive regulation of carbohydrate metabolic process (GO:0045913)	81	2	0.8	+	2.49	0.192	1.0	GO:0045913
mononuclear cell migration (GO:0071674)	122	3	1.21	+	2.48	0.121	1.0	GO:0071674
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	163	4	1.62	+	2.48	0.0793	1.0	GO:2001236
positive regulation of smooth muscle cell proliferation (GO:0048661)	82	2	0.81	+	2.46	0.195	1.0	GO:0048661
regulation of double-strand break repair via homologous recombination (GO:0010569)	82	2	0.81	+	2.46	0.195	1.0	GO:0010569
mononuclear cell proliferation (GO:0032943)	123	3	1.22	+	2.46	0.123	1.0	GO:0032943
positive regulation of inflammatory response (GO:0050729)	166	4	1.65	+	2.43	0.0834	1.0	GO:0050729
regulation of muscle adaptation (GO:0043502)	83	2	0.82	+	2.43	0.199	1.0	GO:0043502
L-amino acid catabolic process (GO:0170035)	83	2	0.82	+	2.43	0.199	1.0	GO:0170035
response to activity (GO:0014823)	83	2	0.82	+	2.43	0.199	1.0	GO:0014823
multi-multicellular organism process (GO:0044706)	208	5	2.06	+	2.43	0.0565	1.0	GO:0044706
potassium ion transmembrane transport (GO:0071805)	168	4	1.67	+	2.40	0.0863	1.0	GO:0071805
nephron tubule development (GO:0072080)	84	2	0.83	+	2.40	0.203	1.0	GO:0072080
positive regulation of lipid transport (GO:0032370)	84	2	0.83	+	2.40	0.203	1.0	GO:0032370
metaphase chromosome alignment (GO:0051310)	84	2	0.83	+	2.40	0.203	1.0	GO:0051310
regulation of cardiac muscle contraction (GO:0055117)	84	2	0.83	+	2.40	0.203	1.0	GO:0055117
positive regulation of leukocyte proliferation (GO:0070665)	169	4	1.68	+	2.39	0.0877	1.0	GO:0070665
positive regulation of peptide hormone secretion (GO:0090277)	127	3	1.26	+	2.38	0.132	1.0	GO:0090277
response to molecule of bacterial origin (GO:0002237)	339	8	3.36	+	2.38	0.0201	1.0	GO:0002237
ATP biosynthetic process (GO:0006754)	85	2	0.84	+	2.37	0.206	1.0	GO:0006754
actin-mediated cell contraction (GO:0070252)	85	2	0.84	+	2.37	0.206	1.0	GO:0070252
BMP signaling pathway (GO:0030509)	85	2	0.84	+	2.37	0.206	1.0	GO:0030509
myelination (GO:0042552)	128	3	1.27	+	2.36	0.134	1.0	GO:0042552
cardiac muscle contraction (GO:0060048)	86	2	0.85	+	2.35	0.21	1.0	GO:0060048
regulation of synaptic plasticity (GO:0048167)	215	5	2.13	+	2.35	0.0633	1.0	GO:0048167
autophagosome assembly (GO:0000045)	86	2	0.85	+	2.35	0.21	1.0	GO:0000045
regulation of heart contraction (GO:0008016)	215	5	2.13	+	2.35	0.0633	1.0	GO:0008016
ensheathment of neurons (GO:0007272)	130	3	1.29	+	2.33	0.139	1.0	GO:0007272
cell-cell junction assembly (GO:0007043)	130	3	1.29	+	2.33	0.139	1.0	GO:0007043
axon ensheathment (GO:0008366)	130	3	1.29	+	2.33	0.139	1.0	GO:0008366
positive regulation of peptide secretion (GO:0002793)	130	3	1.29	+	2.33	0.139	1.0	GO:0002793
peripheral nervous system development (GO:0007422)	87	2	0.86	+	2.32	0.213	1.0	GO:0007422
protein dephosphorylation (GO:0006470)	87	2	0.86	+	2.32	0.213	1.0	GO:0006470
chondrocyte differentiation (GO:0002062)	87	2	0.86	+	2.32	0.213	1.0	GO:0002062
stem cell development (GO:0048864)	87	2	0.86	+	2.32	0.213	1.0	GO:0048864
maintenance of location (GO:0051235)	87	2	0.86	+	2.32	0.213	1.0	GO:0051235
action potential (GO:0001508)	131	3	1.3	+	2.31	0.141	1.0	GO:0001508
lysosomal transport (GO:0007041)	132	3	1.31	+	2.29	0.144	1.0	GO:0007041
dephosphorylation (GO:0016311)	132	3	1.31	+	2.29	0.144	1.0	GO:0016311
embryonic heart tube development (GO:0035050)	88	2	0.87	+	2.29	0.217	1.0	GO:0035050
blood vessel morphogenesis (GO:0048514)	442	10	4.38	+	2.28	0.013	1.0	GO:0048514
regulation of protein localization to membrane (GO:1905475)	177	4	1.75	+	2.28	0.0997	1.0	GO:1905475
tRNA processing (GO:0008033)	133	3	1.32	+	2.28	0.146	1.0	GO:0008033
xenobiotic metabolic process (GO:0006805)	134	3	1.33	+	2.26	0.148	1.0	GO:0006805
regulation of lipid transport (GO:0032368)	134	3	1.33	+	2.26	0.148	1.0	GO:0032368
response to acid chemical (GO:0001101)	134	3	1.33	+	2.26	0.148	1.0	GO:0001101
vesicle-mediated transport to the plasma membrane (GO:0098876)	134	3	1.33	+	2.26	0.148	1.0	GO:0098876
regulation of blood circulation (GO:1903522)	268	6	2.66	+	2.26	0.0512	1.0	GO:1903522
methylation (GO:0032259)	224	5	2.22	+	2.25	0.0727	1.0	GO:0032259
cell killing (GO:0001906)	180	4	1.78	+	2.24	0.104	1.0	GO:0001906
renal tubule development (GO:0061326)	90	2	0.89	+	2.24	0.224	1.0	GO:0061326
extracellular matrix organization (GO:0030198)	271	6	2.69	+	2.23	0.0535	1.0	GO:0030198
extracellular structure organization (GO:0043062)	272	6	2.7	+	2.23	0.0543	1.0	GO:0043062
negative regulation of immune effector process (GO:0002698)	136	3	1.35	+	2.23	0.153	1.0	GO:0002698
external encapsulating structure organization (GO:0045229)	273	6	2.71	+	2.22	0.0551	1.0	GO:0045229
response to lipopolysaccharide (GO:0032496)	319	7	3.16	+	2.21	0.0402	1.0	GO:0032496
positive regulation of neurogenesis (GO:0050769)	228	5	2.26	+	2.21	0.0771	1.0	GO:0050769
cell-matrix adhesion (GO:0007160)	137	3	1.36	+	2.21	0.155	1.0	GO:0007160
regulation of synapse organization (GO:0050807)	321	7	3.18	+	2.20	0.0414	1.0	GO:0050807
positive regulation of neuron differentiation (GO:0045666)	92	2	0.91	+	2.19	0.232	1.0	GO:0045666
regulation of mitotic metaphase/anaphase transition (GO:0030071)	92	2	0.91	+	2.19	0.232	1.0	GO:0030071
cell-substrate adhesion (GO:0031589)	185	4	1.83	+	2.18	0.112	1.0	GO:0031589
negative regulation of neurogenesis (GO:0050768)	139	3	1.38	+	2.18	0.16	1.0	GO:0050768
negative regulation of apoptotic signaling pathway (GO:2001234)	232	5	2.3	+	2.17	0.0816	1.0	GO:2001234
protein localization to cell junction (GO:1902414)	93	2	0.92	+	2.17	0.235	1.0	GO:1902414
meiotic chromosome segregation (GO:0045132)	93	2	0.92	+	2.17	0.235	1.0	GO:0045132
negative regulation of canonical NF-kappaB signal transduction (GO:0043124)	93	2	0.92	+	2.17	0.235	1.0	GO:0043124
regulation of DNA repair (GO:0006282)	234	5	2.32	+	2.16	0.0839	1.0	GO:0006282
regulation of synapse structure or activity (GO:0050803)	328	7	3.25	+	2.15	0.0456	1.0	GO:0050803
nephron development (GO:0072006)	141	3	1.4	+	2.15	0.165	1.0	GO:0072006
neural crest cell differentiation (GO:0014033)	94	2	0.93	+	2.15	0.239	1.0	GO:0014033
regulation of DNA recombination (GO:0000018)	141	3	1.4	+	2.15	0.165	1.0	GO:0000018
autophagosome organization (GO:1905037)	94	2	0.93	+	2.15	0.239	1.0	GO:1905037
regulation of T cell proliferation (GO:0042129)	188	4	1.86	+	2.15	0.117	1.0	GO:0042129
ubiquitin-dependent protein catabolic process (GO:0006511)	565	12	5.6	+	2.14	0.0143	1.0	GO:0006511
positive regulation of nervous system development (GO:0051962)	284	6	2.82	+	2.13	0.0641	1.0	GO:0051962
leukocyte proliferation (GO:0070661)	142	3	1.41	+	2.13	0.167	1.0	GO:0070661
alpha-amino acid catabolic process (GO:1901606)	95	2	0.94	+	2.12	0.243	1.0	GO:1901606
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	95	2	0.94	+	2.12	0.243	1.0	GO:1902099
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	143	3	1.42	+	2.12	0.17	1.0	GO:0007200
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	8	3.79	+	2.11	0.0586	1.0	GO:0043161
endosome organization (GO:0007032)	96	2	0.95	+	2.10	0.246	1.0	GO:0007032
purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	96	2	0.95	+	2.10	0.246	1.0	GO:0009206
regulation of cellular pH (GO:0030641)	96	2	0.95	+	2.10	0.246	1.0	GO:0030641
anatomical structure homeostasis (GO:0060249)	240	5	2.38	+	2.10	0.0911	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	5	2.38	+	2.10	0.0911	1.0	GO:0001894
cellular response to abiotic stimulus (GO:0071214)	336	7	3.33	+	2.10	0.0506	1.0	GO:0071214
modification-dependent protein catabolic process (GO:0019941)	576	12	5.71	+	2.10	0.0156	1.0	GO:0019941
cellular response to environmental stimulus (GO:0104004)	336	7	3.33	+	2.10	0.0506	1.0	GO:0104004
phosphatidylinositol metabolic process (GO:0046488)	144	3	1.43	+	2.10	0.172	1.0	GO:0046488
positive regulation of chemotaxis (GO:0050921)	145	3	1.44	+	2.09	0.174	1.0	GO:0050921
modification-dependent macromolecule catabolic process (GO:0043632)	581	12	5.76	+	2.08	0.0162	1.0	GO:0043632
nerve development (GO:0021675)	97	2	0.96	+	2.08	0.25	1.0	GO:0021675
smoothened signaling pathway (GO:0007224)	97	2	0.96	+	2.08	0.25	1.0	GO:0007224
protein K48-linked ubiquitination (GO:0070936)	97	2	0.96	+	2.08	0.25	1.0	GO:0070936
purine nucleoside triphosphate biosynthetic process (GO:0009145)	97	2	0.96	+	2.08	0.25	1.0	GO:0009145
female gonad development (GO:0008585)	97	2	0.96	+	2.08	0.25	1.0	GO:0008585
positive regulation of leukocyte chemotaxis (GO:0002690)	97	2	0.96	+	2.08	0.25	1.0	GO:0002690
negative regulation of nervous system development (GO:0051961)	146	3	1.45	+	2.07	0.177	1.0	GO:0051961
regulation of postsynapse organization (GO:0099175)	146	3	1.45	+	2.07	0.177	1.0	GO:0099175
regulation of JNK cascade (GO:0046328)	147	3	1.46	+	2.06	0.179	1.0	GO:0046328
cellular response to BMP stimulus (GO:0071773)	98	2	0.97	+	2.06	0.254	1.0	GO:0071773
response to BMP (GO:0071772)	98	2	0.97	+	2.06	0.254	1.0	GO:0071772
regulation of non-canonical NF-kappaB signal transduction (GO:1901222)	98	2	0.97	+	2.06	0.254	1.0	GO:1901222
protein processing (GO:0016485)	196	4	1.94	+	2.06	0.131	1.0	GO:0016485
regulation of neuron projection development (GO:0010975)	441	9	4.37	+	2.06	0.044	1.0	GO:0010975
cellular response to tumor necrosis factor (GO:0071356)	148	3	1.47	+	2.04	0.182	1.0	GO:0071356
negative regulation of secretion by cell (GO:1903531)	148	3	1.47	+	2.04	0.182	1.0	GO:1903531
regulation of binding (GO:0051098)	99	2	0.98	+	2.04	0.257	1.0	GO:0051098
anatomical structure maturation (GO:0071695)	250	5	2.48	+	2.02	0.104	1.0	GO:0071695
biological process involved in interaction with host (GO:0051701)	150	3	1.49	+	2.02	0.187	1.0	GO:0051701
positive regulation of lipid localization (GO:1905954)	100	2	0.99	+	2.02	0.261	1.0	GO:1905954
positive regulation of lymphocyte proliferation (GO:0050671)	150	3	1.49	+	2.02	0.187	1.0	GO:0050671
regulation of carbohydrate biosynthetic process (GO:0043255)	100	2	0.99	+	2.02	0.261	1.0	GO:0043255
cholesterol homeostasis (GO:0042632)	100	2	0.99	+	2.02	0.261	1.0	GO:0042632
response to hydrogen peroxide (GO:0042542)	100	2	0.99	+	2.02	0.261	1.0	GO:0042542
cytokine-mediated signaling pathway (GO:0019221)	402	8	3.98	+	2.01	0.0651	1.0	GO:0019221
angiogenesis (GO:0001525)	352	7	3.49	+	2.01	0.091	1.0	GO:0001525
sterol homeostasis (GO:0055092)	101	2	1.0	+	2.00	0.265	1.0	GO:0055092
development of primary female sexual characteristics (GO:0046545)	101	2	1.0	+	2.00	0.265	1.0	GO:0046545
positive regulation of JNK cascade (GO:0046330)	101	2	1.0	+	2.00	0.265	1.0	GO:0046330
leukocyte migration (GO:0050900)	253	5	2.51	+	1.99	0.108	1.0	GO:0050900
positive regulation of mononuclear cell proliferation (GO:0032946)	152	3	1.51	+	1.99	0.192	1.0	GO:0032946
regulation of anatomical structure size (GO:0090066)	509	10	5.05	+	1.98	0.0368	1.0	GO:0090066
heart contraction (GO:0060047)	102	2	1.01	+	1.98	0.268	1.0	GO:0060047
regulation of gliogenesis (GO:0014013)	102	2	1.01	+	1.98	0.268	1.0	GO:0014013
response to toxic substance (GO:0009636)	255	5	2.53	+	1.98	0.11	1.0	GO:0009636
ribonucleoside triphosphate biosynthetic process (GO:0009201)	102	2	1.01	+	1.98	0.268	1.0	GO:0009201
regulation of cellular component size (GO:0032535)	359	7	3.56	+	1.97	0.0943	1.0	GO:0032535
positive regulation of protein modification process (GO:0031401)	359	7	3.56	+	1.97	0.0943	1.0	GO:0031401
regulation of TOR signaling (GO:0032006)	154	3	1.53	+	1.97	0.197	1.0	GO:0032006
positive regulation of phosphorus metabolic process (GO:0010562)	308	6	3.05	+	1.97	0.132	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	308	6	3.05	+	1.97	0.132	1.0	GO:0045937
negative regulation of cytoskeleton organization (GO:0051494)	155	3	1.54	+	1.95	0.199	1.0	GO:0051494
regulation of striated muscle contraction (GO:0006942)	104	2	1.03	+	1.94	0.276	1.0	GO:0006942
positive regulation of chromosome organization (GO:2001252)	104	2	1.03	+	1.94	0.276	1.0	GO:2001252
nuclear-transcribed mRNA catabolic process (GO:0000956)	104	2	1.03	+	1.94	0.276	1.0	GO:0000956
cellular response to molecule of bacterial origin (GO:0071219)	208	4	2.06	+	1.94	0.152	1.0	GO:0071219
proteasomal protein catabolic process (GO:0010498)	468	9	4.64	+	1.94	0.0532	1.0	GO:0010498
response to UV (GO:0009411)	157	3	1.56	+	1.93	0.204	1.0	GO:0009411
blood vessel diameter maintenance (GO:0097746)	157	3	1.56	+	1.93	0.204	1.0	GO:0097746
regulation of protein localization to cell periphery (GO:1904375)	157	3	1.56	+	1.93	0.204	1.0	GO:1904375
regulation of tube diameter (GO:0035296)	157	3	1.56	+	1.93	0.204	1.0	GO:0035296
negative regulation of supramolecular fiber organization (GO:1902904)	157	3	1.56	+	1.93	0.204	1.0	GO:1902904
integrin-mediated signaling pathway (GO:0007229)	105	2	1.04	+	1.92	0.279	1.0	GO:0007229
spindle assembly (GO:0051225)	105	2	1.04	+	1.92	0.279	1.0	GO:0051225
chromosome localization (GO:0050000)	105	2	1.04	+	1.92	0.279	1.0	GO:0050000
positive regulation of T cell proliferation (GO:0042102)	105	2	1.04	+	1.92	0.279	1.0	GO:0042102
protein O-linked glycosylation (GO:0006493)	158	3	1.57	+	1.92	0.207	1.0	GO:0006493
regulation of lipid localization (GO:1905952)	158	3	1.57	+	1.92	0.207	1.0	GO:1905952
regulation of tube size (GO:0035150)	158	3	1.57	+	1.92	0.207	1.0	GO:0035150
proteolysis involved in protein catabolic process (GO:0051603)	685	13	6.79	+	1.91	0.0272	1.0	GO:0051603
regulation of neurogenesis (GO:0050767)	369	7	3.66	+	1.91	0.0998	1.0	GO:0050767
heart morphogenesis (GO:0003007)	264	5	2.62	+	1.91	0.194	1.0	GO:0003007
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	159	3	1.58	+	1.90	0.21	1.0	GO:0008277
regulation of actin filament bundle assembly (GO:0032231)	106	2	1.05	+	1.90	0.283	1.0	GO:0032231
cell migration (GO:0016477)	958	18	9.5	+	1.90	0.0106	1.0	GO:0016477
regulation of pH (GO:0006885)	107	2	1.06	+	1.89	0.287	1.0	GO:0006885
regulation of sister chromatid segregation (GO:0033045)	107	2	1.06	+	1.89	0.287	1.0	GO:0033045
blood vessel development (GO:0001568)	537	10	5.32	+	1.88	0.0465	1.0	GO:0001568
amino acid catabolic process (GO:0009063)	108	2	1.07	+	1.87	0.29	1.0	GO:0009063
actin filament-based movement (GO:0030048)	108	2	1.07	+	1.87	0.29	1.0	GO:0030048
regulation of T cell mediated immunity (GO:0002709)	108	2	1.07	+	1.87	0.29	1.0	GO:0002709
response to bacterium (GO:0009617)	704	13	6.98	+	1.86	0.0302	1.0	GO:0009617
protein catabolic process (GO:0030163)	815	15	8.08	+	1.86	0.0185	1.0	GO:0030163
positive regulation of protein secretion (GO:0050714)	163	3	1.62	+	1.86	0.22	1.0	GO:0050714
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	109	2	1.08	+	1.85	0.294	1.0	GO:2001243
unsaturated fatty acid metabolic process (GO:0033559)	109	2	1.08	+	1.85	0.294	1.0	GO:0033559
peptidyl-lysine modification (GO:0018205)	109	2	1.08	+	1.85	0.294	1.0	GO:0018205
positive regulation of hormone secretion (GO:0046887)	164	3	1.63	+	1.85	0.222	1.0	GO:0046887
regulation of DNA metabolic process (GO:0051052)	493	9	4.89	+	1.84	0.0647	1.0	GO:0051052
cell chemotaxis (GO:0060326)	220	4	2.18	+	1.83	0.175	1.0	GO:0060326
small GTPase-mediated signal transduction (GO:0007264)	275	5	2.73	+	1.83	0.202	1.0	GO:0007264
nephron epithelium development (GO:0072009)	110	2	1.09	+	1.83	0.298	1.0	GO:0072009
regulation of telomere maintenance (GO:0032204)	110	2	1.09	+	1.83	0.298	1.0	GO:0032204
negative regulation of programmed cell death (GO:0043069)	939	17	9.31	+	1.83	0.0165	1.0	GO:0043069
nucleoside triphosphate biosynthetic process (GO:0009142)	111	2	1.1	+	1.82	0.301	1.0	GO:0009142
organ growth (GO:0035265)	111	2	1.1	+	1.82	0.301	1.0	GO:0035265
regulation of apoptotic signaling pathway (GO:2001233)	389	7	3.86	+	1.82	0.113	1.0	GO:2001233
regulation of leukocyte proliferation (GO:0070663)	278	5	2.76	+	1.81	0.205	1.0	GO:0070663
positive regulation of protein localization (GO:1903829)	447	8	4.43	+	1.81	0.0888	1.0	GO:1903829
proteoglycan metabolic process (GO:0006029)	112	2	1.11	+	1.80	0.305	1.0	GO:0006029
vasculature development (GO:0001944)	562	10	5.57	+	1.80	0.0773	1.0	GO:0001944
vacuolar transport (GO:0007034)	169	3	1.68	+	1.79	0.235	1.0	GO:0007034
gliogenesis (GO:0042063)	283	5	2.81	+	1.78	0.209	1.0	GO:0042063
negative regulation of secretion (GO:0051048)	170	3	1.69	+	1.78	0.238	1.0	GO:0051048
response to tumor necrosis factor (GO:0034612)	170	3	1.69	+	1.78	0.238	1.0	GO:0034612
glycerophospholipid metabolic process (GO:0006650)	284	5	2.82	+	1.78	0.21	1.0	GO:0006650
endocytosis (GO:0006897)	512	9	5.08	+	1.77	0.105	1.0	GO:0006897
regulation of nervous system development (GO:0051960)	456	8	4.52	+	1.77	0.095	1.0	GO:0051960
response to mechanical stimulus (GO:0009612)	228	4	2.26	+	1.77	0.293	1.0	GO:0009612
proteinogenic amino acid metabolic process (GO:0170039)	171	3	1.7	+	1.77	0.241	1.0	GO:0170039
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	228	4	2.26	+	1.77	0.293	1.0	GO:0043123
regulation of leukocyte migration (GO:0002685)	228	4	2.26	+	1.77	0.293	1.0	GO:0002685
macroautophagy (GO:0016236)	229	4	2.27	+	1.76	0.294	1.0	GO:0016236
female gamete generation (GO:0007292)	172	3	1.7	+	1.76	0.243	1.0	GO:0007292
RNA modification (GO:0009451)	172	3	1.7	+	1.76	0.243	1.0	GO:0009451
membrane fusion (GO:0061025)	172	3	1.7	+	1.76	0.243	1.0	GO:0061025
heart process (GO:0003015)	115	2	1.14	+	1.75	0.316	1.0	GO:0003015
disruption of cell in another organism (GO:0141061)	115	2	1.14	+	1.75	0.316	1.0	GO:0141061
oxidative phosphorylation (GO:0006119)	115	2	1.14	+	1.75	0.316	1.0	GO:0006119
skeletal system morphogenesis (GO:0048705)	230	4	2.28	+	1.75	0.295	1.0	GO:0048705
killing of cells of another organism (GO:0031640)	115	2	1.14	+	1.75	0.316	1.0	GO:0031640
carboxylic acid biosynthetic process (GO:0046394)	288	5	2.85	+	1.75	0.214	1.0	GO:0046394
gastrulation (GO:0007369)	173	3	1.71	+	1.75	0.246	1.0	GO:0007369
response to reactive oxygen species (GO:0000302)	173	3	1.71	+	1.75	0.246	1.0	GO:0000302
L-amino acid metabolic process (GO:0170033)	173	3	1.71	+	1.75	0.246	1.0	GO:0170033
phosphatidylinositol biosynthetic process (GO:0006661)	116	2	1.15	+	1.74	0.32	1.0	GO:0006661
dendrite development (GO:0016358)	116	2	1.15	+	1.74	0.32	1.0	GO:0016358
regulation of membrane potential (GO:0042391)	464	8	4.6	+	1.74	0.145	1.0	GO:0042391
axon guidance (GO:0007411)	233	4	2.31	+	1.73	0.298	1.0	GO:0007411
organic acid biosynthetic process (GO:0016053)	292	5	2.89	+	1.73	0.219	1.0	GO:0016053
multicellular organism growth (GO:0035264)	117	2	1.16	+	1.72	0.323	1.0	GO:0035264
neuron projection guidance (GO:0097485)	234	4	2.32	+	1.72	0.299	1.0	GO:0097485
female sex differentiation (GO:0046660)	117	2	1.16	+	1.72	0.323	1.0	GO:0046660
negative regulation of intracellular signal transduction (GO:1902532)	761	13	7.54	+	1.72	0.058	1.0	GO:1902532
cellular response to radiation (GO:0071478)	176	3	1.74	+	1.72	0.254	1.0	GO:0071478
cellular response to biotic stimulus (GO:0071216)	235	4	2.33	+	1.72	0.3	1.0	GO:0071216
regulation of MAPK cascade (GO:0043408)	652	11	6.46	+	1.70	0.102	1.0	GO:0043408
meiotic nuclear division (GO:0140013)	178	3	1.76	+	1.70	0.259	1.0	GO:0140013
disruption of anatomical structure in another organism (GO:0141060)	119	2	1.18	+	1.70	0.33	1.0	GO:0141060
lymphocyte proliferation (GO:0046651)	119	2	1.18	+	1.70	0.33	1.0	GO:0046651
positive regulation of protein kinase activity (GO:0045860)	119	2	1.18	+	1.70	0.33	1.0	GO:0045860
monocarboxylic acid biosynthetic process (GO:0072330)	179	3	1.77	+	1.69	0.262	1.0	GO:0072330
regulation of cellular localization (GO:0060341)	537	9	5.32	+	1.69	0.116	1.0	GO:0060341
regulation of synapse assembly (GO:0051963)	179	3	1.77	+	1.69	0.262	1.0	GO:0051963
protein localization to cell periphery (GO:1990778)	239	4	2.37	+	1.69	0.305	1.0	GO:1990778
muscle system process (GO:0003012)	300	5	2.97	+	1.68	0.227	1.0	GO:0003012
protein ubiquitination (GO:0016567)	600	10	5.95	+	1.68	0.093	1.0	GO:0016567
negative regulation of apoptotic process (GO:0043066)	901	15	8.93	+	1.68	0.0549	1.0	GO:0043066
regulation of inflammatory response (GO:0050727)	421	7	4.17	+	1.68	0.203	1.0	GO:0050727
developmental maturation (GO:0021700)	302	5	2.99	+	1.67	0.23	1.0	GO:0021700
macromolecule catabolic process (GO:0009057)	1088	18	10.78	+	1.67	0.0384	1.0	GO:0009057
regulation of protein localization to plasma membrane (GO:1903076)	121	2	1.2	+	1.67	0.338	1.0	GO:1903076
regulation of receptor-mediated endocytosis (GO:0048259)	121	2	1.2	+	1.67	0.338	1.0	GO:0048259
negative regulation of protein catabolic process (GO:0042177)	121	2	1.2	+	1.67	0.338	1.0	GO:0042177
phospholipid metabolic process (GO:0006644)	363	6	3.6	+	1.67	0.179	1.0	GO:0006644
cartilage development (GO:0051216)	182	3	1.8	+	1.66	0.432	1.0	GO:0051216
regulation of insulin secretion (GO:0050796)	182	3	1.8	+	1.66	0.432	1.0	GO:0050796
negative regulation of cell communication (GO:0010648)	1518	25	15.05	+	1.66	0.0143	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	25	15.05	+	1.66	0.0143	1.0	GO:0023057
cellular component disassembly (GO:0022411)	304	5	3.01	+	1.66	0.232	1.0	GO:0022411
cell junction assembly (GO:0034329)	304	5	3.01	+	1.66	0.232	1.0	GO:0034329
intracellular signaling cassette (GO:0141124)	854	14	8.47	+	1.65	0.0734	1.0	GO:0141124
regulation of chromosome organization (GO:0033044)	244	4	2.42	+	1.65	0.311	1.0	GO:0033044
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	122	2	1.21	+	1.65	0.341	1.0	GO:0061844
muscle contraction (GO:0006936)	245	4	2.43	+	1.65	0.312	1.0	GO:0006936
regulation of protein phosphorylation (GO:0001932)	369	6	3.66	+	1.64	0.186	1.0	GO:0001932
regulation of leukocyte chemotaxis (GO:0002688)	123	2	1.22	+	1.64	0.345	1.0	GO:0002688
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	185	3	1.83	+	1.64	0.435	1.0	GO:2001242
blood circulation (GO:0008015)	433	7	4.29	+	1.63	0.209	1.0	GO:0008015
negative regulation of signal transduction (GO:0009968)	1423	23	14.11	+	1.63	0.0181	1.0	GO:0009968
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	186	3	1.84	+	1.63	0.436	1.0	GO:0141091
viral life cycle (GO:0019058)	186	3	1.84	+	1.63	0.436	1.0	GO:0019058
regulation of DNA-binding transcription factor activity (GO:0051090)	186	3	1.84	+	1.63	0.436	1.0	GO:0051090
positive regulation of T cell differentiation (GO:0045582)	124	2	1.23	+	1.63	0.349	1.0	GO:0045582
formation of primary germ layer (GO:0001704)	124	2	1.23	+	1.63	0.349	1.0	GO:0001704
regulation of lymphocyte proliferation (GO:0050670)	249	4	2.47	+	1.62	0.317	1.0	GO:0050670
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	7	4.33	+	1.62	0.212	1.0	GO:0050911
cell-cell junction organization (GO:0045216)	188	3	1.86	+	1.61	0.438	1.0	GO:0045216
biological process involved in symbiotic interaction (GO:0044403)	188	3	1.86	+	1.61	0.438	1.0	GO:0044403
cell population proliferation (GO:0008283)	755	12	7.48	+	1.60	0.092	1.0	GO:0008283
catabolic process (GO:0009056)	2077	33	20.59	+	1.60	0.00674	1.0	GO:0009056
positive regulation of kinase activity (GO:0033674)	126	2	1.25	+	1.60	0.356	1.0	GO:0033674
cellular response to reactive oxygen species (GO:0034614)	126	2	1.25	+	1.60	0.356	1.0	GO:0034614
cardiocyte differentiation (GO:0035051)	126	2	1.25	+	1.60	0.356	1.0	GO:0035051
positive regulation of secretion by cell (GO:1903532)	316	5	3.13	+	1.60	0.247	1.0	GO:1903532
regulation of mononuclear cell proliferation (GO:0032944)	253	4	2.51	+	1.59	0.322	1.0	GO:0032944
positive regulation of cell development (GO:0010720)	443	7	4.39	+	1.59	0.216	1.0	GO:0010720
regulation of exocytosis (GO:0017157)	190	3	1.88	+	1.59	0.441	1.0	GO:0017157
regulation of canonical NF-kappaB signal transduction (GO:0043122)	317	5	3.14	+	1.59	0.249	1.0	GO:0043122
meiosis I (GO:0007127)	127	2	1.26	+	1.59	0.359	1.0	GO:0007127
regulation of ossification (GO:0030278)	127	2	1.26	+	1.59	0.359	1.0	GO:0030278
positive regulation of intracellular signal transduction (GO:1902533)	1145	18	11.35	+	1.59	0.0461	1.0	GO:1902533
