"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.15722957935212e-05,36,534,2.57321478188386,"GO:0007346 regulation of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0007346"," CDC6  TTK  CENPF  DLGAP5  CDCA5  MKI67  BUB1B  MAD2L1  BUB1  CDK1  UBE2C  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  FHL1  RGCC  HYAL1  ZWINT  CCNB1  NUSAP1  CHEK1  RRM2  EZH2  CAV2  TRIP13  ID2  KIF14  CENPE  FAM107A  GTSE1  ANLN  AURKA  NEK2"
1.37151536765336e-05,6,12,18.4023845007452,"GO:0000022 mitotic spindle elongation "," http://amigo.geneontology.org/amigo/term/GO:0000022"," KIF23  PRC1  BIRC5  CDCA8  AURKB  KIF4A"
1.49244555981968e-05,164,4576,1.41944166407321,"GO:0048869 cellular developmental process "," http://amigo.geneontology.org/amigo/term/GO:0048869"," FGR  NEDD4L  FRY  NTN4  IGSF9  PTHLH  CAV2  CAV1  COL12A1  ID2  SPP1  BCL11A  SMAD9  MYRF  FOXA2  SIX1  NKX2-1  SMAD6  GATA6  ADIRF  GPM6A  NR4A2  ROBO4  PGM5  SCGB3A1  DNASE1L3  SOX17  LY6D  ATOH8  SOX7  KRT15  KRT13  ID4  FOXE1  SOX2  KRT6B  KRT5  KRT16  KRT14  LRRK2  KRT6A  LPL  DSP  FAM83D  RGCC  CEACAM5  EZH2  COL1A1  UPK1B  EFEMP1  KIF14  GLIPR2  COL5A1  SCEL  IL6  TFAP2A  IGFBP3  HMGA2  SPOCK1  IVL  SPRR1B  SPRR1A  NDNF  PRAME  COL5A2  EMP2  CFLAR  ANLN  ALOX5  FHL1  HMGB3  MSR1  ADRB1  COL11A1  TIE1  ASPM  CLDN18  PITX1  TRIP13  TP63  ITGA8  ITM2A  AURKA  CAPN3  GADD45B  MMP11  CHRDL1  FOXF1  SLC7A5  COBL  PTPRZ1  SLC1A1  SLC6A4  ZBTB16  FOLR1  PHACTR1  ECT2  LEPR  CDC20  IRF6  CENPF  TCF21  SLC46A2  FLRT3  PTPRB  KLF2  STEAP4  TOP2A  CD36  EDNRB  IL33  SULF1  ZNF750  CRABP2  ADAMTSL4  ANK2  SRD5A1  CXCL14  SLC7A11  IGSF10  ABI3BP  ANGPT1  UCHL1  WIF1  SPRR3  DAPL1  CLDN1  HHIP  CTHRC1  TMEM100  GREM1  CX3CR1  COL3A1  ADRB2  BNC1  CDK1  FABP4  UGT8  TYMS  GLDN  SPRR2B  ADARB1  S100A10  GRK5  AGER  LGR4  ECSCR  GDF10  MUSTN1  LMO3  SERPINB3  CDH3  TEK  AGTR1  ZBED2  CDH5  CD24  ESRP1  NR4A3  JAM2  SPOCK2  RHCG  S100A7  ADAM12"
1.49319886367624e-05,28,378,2.97061552737396,"GO:0045787 positive regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045787"," FAM83D  CDCA5  BIRC5  CDCA8  AURKB  RGCC  RAD51AP1  ECT2  HYAL1  CCNB1  NUSAP1  CHEK1  MAD2L1  RRM2  CDC6  SLC6A4  NCAPG  NCAPH  CDK1  TP63  SPAG5  NDC80  EZH2  KIF14  KIF23  UBE2C  DLGAP5  AURKA"
1.53717200933371e-05,20,215,3.81217004723534,"GO:0007051 spindle organization "," http://amigo.geneontology.org/amigo/term/GO:0007051"," AURKA  TPX2  KIF4A  DLGAP5  KIF23  KIF11  NUF2  AURKB  PRC1  BIRC5  CDCA8  ASPM  NDC80  CDC20  NEK2  CCNB2  SPAG5  CCNB1  CENPE  TTK"
1.61121845115996e-05,70,1424,1.85517623272765,"GO:0051094 positive regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051094"," TIE1  TEK  ADIRF  SCGB3A1  LPL  NEDD4L  RGCC  EZH2  COL1A1  ZBTB16  HYAL1  GLIPR2  IL6  TFAP2A  ANXA3  GATA6  IGFBP3  ATOH8  ALOX5  MSR1  ASPM  TP63  AURKA  CAPN3  SLC7A5  COBL  ECT2  CDC20  FLRT3  SIX1  CD36  IL33  CRABP2  ABI3BP  WIF1  SOX17  CTHRC1  TMEM100  GREM1  CX3CR1  ADRB2  CDK1  ID4  LRRN3  AGTR2  CXCR2  SOX2  CCBE1  THBS2  LGR4  EMP2  GDF10  MUSTN1  JUP  CDH5  LMO3  SERPINB3  BCL11A  AGTR1  ADAM12  BNC1  ZBED2  S100A10  AGER  AQP1  CD24  PTPRZ1  ID2  FOXA2  HMGA2"
1.66745561172208e-05,19,173,3.95689131754706,"GO:0031960 response to corticosteroid "," http://amigo.geneontology.org/amigo/term/GO:0031960"," IL6  AQP1  CFLAR  PTGDS  COL1A1  IGFBP2  FOSB  CDO1  ANXA3  SRD5A1  SCGB1A1  FBXO32  CLDN1  GJB2  ABCA3  AQP4  TYMS  UGT1A1  FAM107A"
2.04651919330178e-05,54,1052,2.04930941009423,"GO:0008284 positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," LIFR  IL6  PLA2G1B  HYAL1  IGFBP2  KIF14  FGFBP1  GATA6  HMGA2  GREM1  CXCR2  PRAME  AQP1  MMP12  CD24  CFLAR  ASPM  TP63  CDC6  FOXF1  SLC7A5  CAV2  CDC20  SIX1  CCNB1  EDNRB  CCNA2  HPGD  CTHRC1  CX3CR1  CDK1  ID4  MUSTN1  NR4A3  AGTR1  SERPINB3  CDH3  EZH2  FOXM1  CLDN1  GRK5  PRC1  AGER  EMP2  ID2  KRT6A  PTHLH  BIRC5  NAMPT  TTK  VIPR1  TEK  BNC1  CCL14"
2.14209344122884e-05,9,39,8.93056894889103,"GO:0018149 peptide cross-linking "," http://amigo.geneontology.org/amigo/term/GO:0018149"," NDNF  DSP  PI3  IVL  COL3A1  SPRR1B  SPRR1A  SPOCK2  SPRR3"
2.20484823370233e-05,7,21,13.120218579235,"GO:0051988 regulation of attachment of spindle microtubules to kinetochore "," http://amigo.geneontology.org/amigo/term/GO:0051988"," BIRC5  CDCA8  AURKB  SPAG5  ECT2  NEK2  CCNB1"
2.44032800089197e-05,53,958,2.05292578720521,"GO:0014070 response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0014070"," LRRK2  LMO3  CAV1  SLC1A1  FOLR1  SPP1  IL6  DUOX1  SPIDR  JUP  DEFA1  AQP1  GCLC  CFLAR  MSR1  TP63  FOXF1  EZH2  PTGDS  SLC6A4  COL1A1  IGFBP2  TCF21  NR4A3  RAMP3  FOSB  SIX1  KLF2  CDO1  CD36  EDNRB  ANXA3  GATA6  CCNA2  SRD5A1  SCGB1A1  CHEK1  SLC7A11  SLC16A1  FBXO32  CLDN1  HPGD  GJB2  LY6D  ABCA3  CDK1  AQP4  TYMS  NQO1  UGT1A1  ADTRP  CAV2  FAM107A"
2.45332121845267e-05,6,13,16.8688524590164,"GO:0051231 spindle elongation "," http://amigo.geneontology.org/amigo/term/GO:0051231"," KIF23  PRC1  BIRC5  CDCA8  AURKB  KIF4A"
2.55234907483544e-05,12,68,6.04257401517005,"GO:0031100 animal organ regeneration "," http://amigo.geneontology.org/amigo/term/GO:0031100"," AURKA  CPB2  SLC7A5  EZH2  NR4A3  ANXA3  CCNA2  CLDN1  CDK1  TYMS  UGT1A1  IL6"
2.61443727592911e-05,59,1105,1.95532867403137,"GO:0009887 animal organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009887"," NTN4  CCM2L  FOXF1  GREM1  TFAP2A  FGR  CFLAR  COL11A1  TP63  ITGA8  CPB2  DSP  SLC7A5  CAV1  TSPAN12  SLC1A1  SLC6A4  COL1A1  FOLR1  PERP  HYAL1  IFT57  TCF21  GJB6  SIX1  COL5A1  NKX2-1  SULF1  SMAD6  GATA6  CSRNP1  KIF26B  HHIP  SOX17  CTHRC1  TMEM100  WDR72  COL3A1  ID4  FOXE1  AGTR2  LRRK2  ADARB1  LGR4  SERPINB5  EMP2  AQP1  EFEMP1  CRIP1  TNNC1  COL1A2  COL5A2  ID2  TEK  IL6  RBP4  DLC1  FHL1  SFTPB"
2.63510627953793e-05,22,253,3.40472251466386,"GO:0045930 negative regulation of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045930"," CDC6  TTK  BUB1B  MAD2L1  BUB1  CDK1  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  FHL1  RGCC  ZWINT  CHEK1  EZH2  TRIP13  CCNB1  FAM107A  GTSE1  CENPF"
2.79239516602834e-05,63,1272,1.89944183184635,"GO:1901701 cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," CXCL2  CAV2  NR4A3  SESN3  NR4A2  CXCL13  CXCL3  PPBP  LRRK2  DEFA1  FOLR1  ECT2  SPP1  POSTN  IL6  AGTR1  SPIDR  JUP  NQO1  AKR1B10  AGER  AQP1  GCLC  CFLAR  PDK4  CPB2  BIRC5  CDC6  SLC7A5  CAV1  EZH2  SLC1A1  SLC6A4  COL1A1  BCL11A  GJB6  RAMP3  SIX1  KLF2  CD36  EDNRB  CCNA2  SRD5A1  FBXO32  VSNL1  CLDN1  COL1A2  FBP1  GJB2  CX3CR1  COL3A1  ADRB2  CDK1  AQP4  LPL  AGTR2  COL5A2  UGT1A1  MRC1  SORBS1  FOXA2  FBLN5  PLA2G1B"
2.8552323599572e-05,17,175,4.18643053727414,"GO:0030216 keratinocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030216"," KRT6B  KRT5  KRT6A  DSP  SCEL  IVL  SPRR1B  SPRR1A  TP63  EZH2  IRF6  SPRR3  KRT16  SPRR2B  CDH3  ZBED2  S100A7"
3.04893099884015e-05,27,331,2.91960907944514,"GO:0072001 renal system development "," http://amigo.geneontology.org/amigo/term/GO:0072001"," SULF1  CFLAR  ITGA8  ZBTB16  TCF21  HELLS  SIX1  EDNRB  SMAD6  ANGPT1  KIF26B  HPGD  GREM1  COL4A3  AGTR2  CXCR2  LRRK2  LGR4  AQP1  FOXF1  CENPF  TFAP2A  AGTR1  SOX17  CD24  TEK  RBP4"
3.15166733218006e-05,55,1173,1.99954070096099,"GO:0051276 chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276"," MCM2  NDC80  OIP5  MCM4  NCAPG  TTK  HELLS  NCAPH  ZWINT  HJURP  DLGAP5  TOP2A  CCNB1  CDCA8  NUSAP1  KIF23  NUF2  CDCA5  BUB1B  MAD2L1  PTTG1  BUB1  UBE2C  RMI2  PRC1  BIRC5  GINS1  CDC20  GINS2  AURKB  CDC45  EZH2  CENPA  CENPE  HMGA2  TRIP13  TP63  NEK2  FOXA2  KLF2  CHEK1  ATAD2  RFC4  CENPN  CDK1  UHRF1  SPAG5  KIF4A  CDC6  KIF14  KIF2C  HMGB3  MKI67  CENPF  SOX2"
3.31005539489202e-05,52,980,2.04470938897168,"GO:0033993 response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0033993"," CXCL2  CXCL13  CXCL3  PPBP  DEFA1  LMO3  CAV1  SPP1  IL6  SMAD6  RBP4  GATA6  AQP1  CFLAR  TIE1  TP63  SLC7A5  EZH2  PTGDS  SLC6A4  COL1A1  IGFBP2  TCF21  NR4A3  GJB6  RAMP3  FOSB  CDO1  CD36  EDNRB  ANXA3  CCNA2  SRD5A1  SCGB1A1  FBXO32  CLDN1  HPGD  GJB2  ABCA3  CX3CR1  AQP4  LPL  TYMS  NQO1  UGT1A1  MRC1  ADTRP  S100A7  PDK4  FAM107A  SELE  GPX3"
4.13459939233864e-05,6,14,15.5712484237074,"GO:0051255 spindle midzone assembly "," http://amigo.geneontology.org/amigo/term/GO:0051255"," KIF23  PRC1  BIRC5  CDCA8  AURKB  KIF4A"
4.49963125157756e-05,8,32,9.63934426229508,"GO:0034508 centromere complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0034508"," OIP5  HELLS  HJURP  DLGAP5  CENPA  CENPE  CENPN  CENPF"
5.15433124458758e-05,117,2945,1.51936546397607,"GO:0032879 regulation of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879"," MSR1  NEDD4L  TEK  SFTPD  CDCA5  KCNJ15  SPIDR  LRRK2  BIRC5  CAV1  CDCA8  AURKB  S100A10  SELE  FHL1  FCN1  RGCC  COL1A1  HYAL1  LEPR  SPP1  NR4A3  RAMP3  GLIPR2  LYVE1  IL6  NKX2-1  FGFBP1  ANXA3  FCN3  S100A7  IGFBP3  ANGPT1  JAM2  CXCL13  DLC1  JUP  CDH5  KRT16  ADARB1  EMP2  DACH1  FGR  GCLC  CACNA2D2  ALOX5  TIE1  CLDN18  CPB2  CAPN3  FERMT1  FOXF1  SLC7A5  SLC1A1  SLC6A4  PHACTR1  CLIC5  ECT2  TNNC1  ATP8A1  SIX1  CD36  EDNRB  SCN7A  IL33  TRIM29  CXCL14  SLC7A11  IGSF10  SLC16A1  VSNL1  RRAD  GREM1  ABCA3  CX3CR1  COL3A1  ADRB2  CLIC3  LDB2  CDK1  KCNK3  CXCR2  CCBE1  AQP1  FXYD1  MMP28  SPTBN1  DUOX1  ANK2  DSG2  SERPINB3  CDH3  LIMCH1  SPAG5  NDC80  DSP  ADTRP  KIF14  RHOJ  ARRB1  SULF1  RBP4  ABCA8  CLDN1  FAM107A  ATOH8  LPL  AGER  SORBS1  FOXA2  PLA2G1B  KRT5  AGTR1  ROBO4  AGTR2  SPOCK2  STXBP6"
5.1578031428733e-05,28,384,2.7702514302197,"GO:0010639 negative regulation of organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0010639"," TRIP13  TTK  PLEKHH2  BUB1B  MAD2L1  PTTG1  BUB1  KANK3  LRRK2  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  TPX2  ZWINT  CHEK1  DLC1  CDH5  GCLC  MCM2  SPTBN1  ARHGAP6  CGNL1  TOP2A  CCNB1  CENPF"
5.1578031428733e-05,15,144,4.4784564050486,"GO:0051225 spindle assembly "," http://amigo.geneontology.org/amigo/term/GO:0051225"," TPX2  KIF23  KIF11  PRC1  BIRC5  CDCA8  AURKB  ASPM  NDC80  AURKA  CDC20  NEK2  CCNB2  SPAG5  KIF4A"
5.63202433110023e-05,19,219,3.62156154487358,"GO:0000075 cell cycle checkpoint signaling "," http://amigo.geneontology.org/amigo/term/GO:0000075"," TRIP13  CDC6  TTK  BUB1B  MAD2L1  BUB1  CDK1  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  ZWINT  CHEK1  CCNB1  GTSE1  CENPF  CDC45"
6.02721463056681e-05,28,385,2.74609226077011,"GO:0031589 cell-substrate adhesion "," http://amigo.geneontology.org/amigo/term/GO:0031589"," LIMCH1  NTN4  ITGA8  SORBS1  FERMT1  ABI3BP  EMP2  KIF14  CD36  SPOCK1  DLC1  COL3A1  MMP12  ARHGAP6  FOXF1  SPOCK2  COL1A1  LYPD3  ANGPT1  GREM1  NDNF  JUP  TEK  SMAD6  FAM107A  S100A10  LYVE1  FBLN5"
6.42978647869689e-05,7,21,11.2459016393443,"GO:0051315 attachment of mitotic spindle microtubules to kinetochore "," http://amigo.geneontology.org/amigo/term/GO:0051315"," NDC80  NUF2  BIRC5  CDCA8  AURKB  CENPE  KIF2C"
6.42978647869689e-05,7,24,11.2459016393443,"GO:0051383 kinetochore organization "," http://amigo.geneontology.org/amigo/term/GO:0051383"," DLGAP5  NUF2  CENPA  CENPE  NDC80  CENPN  CENPF"
6.52666342809021e-05,27,368,2.7942270944383,"GO:0048545 response to steroid hormone "," http://amigo.geneontology.org/amigo/term/GO:0048545"," LMO3  CAV1  IL6  DEFA1  AQP1  CFLAR  TP63  PTGDS  COL1A1  IGFBP2  TCF21  SPP1  NR4A3  FOSB  CDO1  ANXA3  SRD5A1  SCGB1A1  FBXO32  CLDN1  GJB2  ABCA3  AQP4  TYMS  UGT1A1  ADTRP  FAM107A"
8.26605400824045e-05,36,572,2.3447053610988,"GO:0048871 multicellular organismal homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0048871"," PIGR  SPP1  SFTPD  AQP1  NAPSA  RBP4  PDK4  ADRB1  CLDN18  TP63  FMO2  CAV1  SLC1A1  NMU  LEPR  CD36  EDNRB  SLC39A8  CLDN1  ABCA3  COL3A1  ADRB2  LDB2  FABP4  KRT16  LGR4  AQP4  CDH3  ANGPT1  ACADL  SLC2A1  NR4A3  IL6  GJB6  JAM2  CDH5"
9.04648825366678e-05,139,3847,1.43367196074795,"GO:0010604 positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," CFLAR  NEDD4L  FHL5  CDC20  MYRF  IL33  SULF1  GATA6  ZNF750  ATAD2  MNDA  SOX17  LDB2  JUP  SOX2  LGALS7  ECSCR  GDF10  BIRC5  ID2  CDCA8  AURKB  LRRK2  UHRF1  SERPINB3  TP63  TPX2  GINS1  RGCC  FOXF1  NAMPT  CAV1  EZH2  COL1A1  ZBTB16  FOXM1  RAD51AP1  PERP  ECT2  IFT57  LEPR  IRF6  SPP1  NR4A3  TEK  RAMP3  C4BPA  FOXA2  SIX1  KLF2  GINS2  NTS  LMO7  IGF2BP3  IL6  NKX2-1  TFAP2A  FANCI  ADIRF  HMGA2  ANGPT1  RFC4  DLC1  GREM1  ATOH8  COL4A3  BNC1  SOX7  SLC26A9  FOXE1  AGTR2  CCBE1  S100A10  EMP2  CD24  FGR  GCLC  GPRC5A  MARCO  PITX1  ITGA8  AURKA  CAPN3  CDC6  FERMT1  CAB39L  SLC1A1  SLC6A4  IL1RL1  TCF21  BCL11A  FOSB  TOP2A  CCNB1  CD36  EDNRB  SMAD6  ANXA3  CSRNP1  CCNA2  CHEK1  NR4A2  PCOLCE2  CX3CR1  ADRB2  CDK1  ID4  LPL  AGER  LGR4  MMP12  MUSTN1  ANK2  CDH3  LIMCH1  LAMP3  PKP1  FCN1  PGC  SLC7A5  ADTRP  SPTBN1  NEK2  KIF14  ARRB1  CENPE  RBMS3  AGTR1  SPIDR  FAM107A  CDH5  SORBS1  RBP4  CLEC3B  PLA2G1B  TTK  SMAD9  S100A12  UBE2C"
0.000104373424810477,14,142,4.4983606557377,"GO:0019730 antimicrobial humoral response "," http://amigo.geneontology.org/amigo/term/GO:0019730"," CXCL2  PI3  CXCL14  CXCL13  S100A12  CXCL3  PPBP  DEFA1  GATA6  PLA2G1B  KRT6A  PGC  SFTPD  S100A7"
0.000111068985827653,76,2031,1.70030873592208,"GO:0006952 defense response "," http://amigo.geneontology.org/amigo/term/GO:0006952"," FGR  CXCL2  FCN1  PI3  TREM1  IL33  DUOX1  AGTR1  VSIG4  CXCL13  MNDA  CXCL3  PPBP  MFAP4  OLR1  APOBEC3B  AGTR2  GBP6  AGER  DEFA1  ACKR1  TRIM59  CCL14  FCN3  CX3CR1  LPL  ALOX5  HYAL1  IL6  ANXA3  S100A12  PLA2G1B  AQP4  CXCR2  KRT6A  MARCO  HMGB3  COCH  FOXF1  EZH2  SLC1A1  C7  IL1RL1  SPP1  C4BPA  SFTPD  CD36  EDNRB  TRIM29  SCGB1A1  ABI3BP  CAMK2N1  CLDN1  DNASE1L3  PBK  FABP4  F8  KRT16  LRRK2  ADARB1  CFD  LGR4  AQP1  UGT1A1  MRC1  MMP12  CDH5  PGC  S100A7  RBMS3  SERPINB4  PROK2  SELE  TEK  CDO1  AOC3"
0.000116495596830068,21,253,3.19140451927337,"GO:0045444 fat cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045444"," ADIRF  SMAD6  ALOX5  ADRB1  MMP11  SIX1  STEAP4  NR4A2  WIF1  ADRB2  FABP4  ID4  GRK5  GDF10  LMO3  ZBTB16  HMGA2  LPL  ID2  NR4A3  IL6"
0.000131152309044674,42,772,2.13080241587575,"GO:0008285 negative regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008285"," CAV2  CAV1  VSIG4  LGALS7  RGCC  IRF6  TFAP2A  SULF1  GATA6  IGFBP3  DLC1  COL4A3  SOX7  SOX2  ADARB1  ALOX5  CPB2  FERMT1  OGN  PTGDS  SLC6A4  ZBTB16  IFT57  GJB6  IL33  SCGB1A1  ABI3BP  HPGDS  CDH5  DACH1  SMAD6  MNDA  GREM1  ATOH8  RBP4  PTHLH  CDC6  CDKN3  SFTPD  ADAMTS8  IL6  FGFBP1"
0.000135969304044382,28,425,2.62404371584699,"GO:0045786 negative regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045786"," TRIP13  CDC6  TTK  BUB1B  MAD2L1  PTTG1  BUB1  CDK1  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  FHL1  SUSD2  RGCC  ZWINT  CHEK1  HPGD  SOX2  EZH2  NEK2  CCNB1  FAM107A  GTSE1  CENPF  CDC45"
0.000153972217304555,55,1130,1.88958632432974,"GO:0051241 negative regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051241"," CPB2  VSIG4  ADRB2  THBS2  LGALS7  ECSCR  PTHLH  RGCC  EFEMP1  NKX2-1  ARRB1  SULF1  CXCL13  COL4A3  AGER  ALOX5  HMGB3  ADRB1  TIE1  CLDN18  TP63  FERMT1  EZH2  PTGDS  SLC6A4  IL1RL1  SPP1  BCL11A  KLF2  IL33  SMAD6  SCGB1A1  ABI3BP  ANGPT1  HPGDS  SOX17  CX3CR1  AQP4  ID4  AGTR2  LGR4  JUP  CDH3  ADTRP  TEK  FOXA2  GATA6  ZNF750  GREM1  CD24  ID2  IL6  RBP4  JAM2  SFTPD"
0.000159634323104324,25,322,2.78363901963967,"GO:0001822 kidney development "," http://amigo.geneontology.org/amigo/term/GO:0001822"," SULF1  CFLAR  ITGA8  ZBTB16  TCF21  HELLS  SIX1  EDNRB  SMAD6  ANGPT1  KIF26B  HPGD  GREM1  COL4A3  AGTR2  CXCR2  LRRK2  LGR4  AQP1  CENPF  TFAP2A  AGTR1  SOX17  CD24  TEK"
0.000160860950016181,10,88,6.13412816691505,"GO:0031424 keratinization "," http://amigo.geneontology.org/amigo/term/GO:0031424"," KRT6B  KRT5  KRT6A  IVL  SPRR3  SPRR1B  SPRR1A  KRT16  SPRR2B  CDH3"
0.000162976740001235,7,37,9.84016393442623,"GO:0007143 female meiotic nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0007143"," TRIP13  NDC80  AURKA  TTK  NCAPH  TOP2A  CCNB2"
0.000166982365537652,12,90,4.99817850637523,"GO:0000281 mitotic cytokinesis "," http://amigo.geneontology.org/amigo/term/GO:0000281"," ANLN  ECT2  NUSAP1  CEP55  BIRC5  CDCA8  AURKB  KIF20A  KIF4A  CENPA  SPTBN1  KIF23"
0.000171602376425517,68,1771,1.74064031443568,"GO:0009607 response to biotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009607"," FGR  CXCL2  FCN1  PI3  TREM1  CXCL14  VSIG4  CXCL13  S100A12  MNDA  CXCL3  PPBP  MFAP4  APOBEC3B  GBP6  DEFA1  TRIM59  CCL14  FCN3  CX3CR1  CAV1  HYAL1  C4BPA  CD36  IL6  SMAD6  ANXA3  GATA6  PLA2G1B  AQP4  KRT6A  MARCO  HMGB3  COCH  SLC7A5  C7  UPK1B  GJB6  SFTPD  EDNRB  SCN7A  IL33  TRIM29  SCGB1A1  GPM6A  CLDN1  HPGD  GJB2  FABP4  MACROD2  LPL  GKN2  KRT16  ADARB1  CFD  LGR4  AQP1  UGT1A1  MRC1  MMP12  DACH1  S100A7  HMGA2  PGC  RBMS3  SERPINB4  CD24  SELE"
0.000171602376425517,11,68,5.45756991321119,"GO:0032835 glomerulus development "," http://amigo.geneontology.org/amigo/term/GO:0032835"," SULF1  CFLAR  TCF21  EDNRB  ANGPT1  COL4A3  AGTR2  LGR4  AQP1  CD24  TEK"
0.0001845118881383,10,61,6.02459016393443,"GO:0007080 mitotic metaphase plate congression "," http://amigo.geneontology.org/amigo/term/GO:0007080"," NDC80  CCNB1  NUF2  CDCA5  BIRC5  CDCA8  AURKB  CENPE  KIF14  KIF2C"
0.000185593451472136,31,458,2.43225314525353,"GO:0048732 gland development "," http://amigo.geneontology.org/amigo/term/GO:0048732"," AURKA  GATA6  CFLAR  PITX1  TP63  NTN4  CPB2  FOXF1  SLC7A5  CAV1  COBL  EZH2  IRF6  TCF21  SLC46A2  SIX1  CDO1  NKX2-1  SULF1  SRD5A1  CCNB2  CLDN1  ID4  TYMS  FOXE1  SOX2  SERPINB5  UGT1A1  CRIP1  ID2  IL6"
0.000211750508966018,58,1189,1.82877278994944,"GO:0009790 embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," COL12A1  COL5A1  SOX17  SOX7  SOX2  COL5A2  COL11A1  TIE1  PITX1  TP63  ITGA8  GINS1  CHRDL1  FOXF1  COBL  ZBTB16  FOLR1  HYAL1  IFT57  NEK2  TCF21  GJB6  FLRT3  SIX1  KLF2  TOP2A  CCNB1  DSC3  SCEL  SULF1  GATA6  CRABP2  AFF3  CHEK1  CENPU  ANGPT1  CCNB2  SLC34A2  CTHRC1  TMEM100  GREM1  COL3A1  ATOH8  RRM2  FOXE1  EMP2  EFEMP1  COL1A1  TFAP2A  SMAD6  HMGA2  ID2  NR4A3  FOXA2  RBP4  DLC1  RAI2  CDK1"
0.000217106705806384,100,2509,1.53422941873728,"GO:0051128 regulation of cellular component organization "," http://amigo.geneontology.org/amigo/term/GO:0051128"," NEDD4L  LIMCH1  TRIP13  TTK  BCL11A  CDCA5  MKI67  PLEKHH2  BUB1B  TPPP3  SCGB3A1  MAD2L1  PTTG1  FAM107A  BUB1  UBE2C  RMI2  KANK3  LRRK2  NDC80  BIRC5  CDC20  CDCA8  NUF2  AURKB  S100A10  SELE  FHL1  TPX2  RGCC  CAV1  NCAPG  RAD51AP1  HYAL1  NCAPH  ZWINT  HJURP  NUSAP1  SMAD6  CHEK1  SPOCK1  ANGPT1  DLC1  SPIDR  FBP1  ABCA3  ADRB2  NDNF  CDH5  MMP1  GCLC  CFLAR  TIE1  MCM2  CPB2  IGSF9  COBL  EZH2  ECT2  SPTBN1  SPP1  ATP8A1  FLRT3  SIX1  COL5A1  CD36  FBLN5  CRABP2  IGFBP3  GPM6A  SLC7A11  CLDN1  GREM1  STXBP6  LRRN3  THBS2  CAV2  FERMT1  ANLN  ARHGAP6  SPAG5  AURKA  CDC6  ADTRP  NEK2  KIF14  TEK  CGNL1  TOP2A  CCNB1  IL6  ARRB1  CENPE  SOX17  CXCL13  CENPF  DLGAP5  AGTR1  FOXM1  AGTR2"
0.000222353388470618,11,94,5.30163934426229,"GO:0061844 antimicrobial humoral immune response mediated by antimicrobial peptide "," http://amigo.geneontology.org/amigo/term/GO:0061844"," CXCL2  CXCL14  CXCL13  S100A12  CXCL3  PPBP  DEFA1  PLA2G1B  KRT6A  PGC  S100A7"
0.000230473786683594,66,1728,1.74096053525423,"GO:0051707 response to other organism "," http://amigo.geneontology.org/amigo/term/GO:0051707"," FGR  CXCL2  FCN1  PI3  TREM1  CXCL14  VSIG4  CXCL13  S100A12  MNDA  CXCL3  PPBP  MFAP4  APOBEC3B  GBP6  DEFA1  TRIM59  CCL14  FCN3  CX3CR1  CAV1  HYAL1  C4BPA  CD36  IL6  SMAD6  ANXA3  GATA6  PLA2G1B  AQP4  KRT6A  MARCO  HMGB3  COCH  SLC7A5  C7  UPK1B  GJB6  SFTPD  EDNRB  SCN7A  IL33  TRIM29  SCGB1A1  GPM6A  CLDN1  HPGD  GJB2  FABP4  MACROD2  LPL  GKN2  KRT16  ADARB1  CFD  LGR4  AQP1  UGT1A1  MRC1  MMP12  S100A7  HMGA2  PGC  SERPINB4  CD24  SELE"
