ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0072006	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	nephron development	[3, 5, 6, 7, 8]	[None]	3	1.7964072	0.07367449518195451	0.11621032251076252	{}	{}	[AQP1, CD24, GREM1]	[ACAT1, ACTA2, ADAMTS16, ADIPOQ, AGT, AGTR2, AGXT, AHI1, ANGPT1, ANGPT2, AQP1, AQP11, ASXL1, BASP1, BCL2, BMP2, BMP4, BMP7, CALB1, CD24, CD34, CFLAR, CITED1, COL4A3, COL4A4, CTNNB1, CTNNBIP1, DCHS1, DCHS2, DLG1, DLL1, EDNRA, EDNRB, EGR1, ENPEP, ERBB4, EXT1, EYA1, FAT4, FCGR1BP, FGF1, FGF13, FGF2, FGF8, FMN1, FOXC1, FOXC2, FOXD1, FOXJ1, GATA3, GATD3, GDNF, GLI3, GPC3, GPR4, GREB1L, GREM1, GZF1, HES1, HES5, HEYL, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, IL6R, ILK, IQGAP1, IRX1, IRX2, IRX3, ITGA3, ITGB3, JAG1, KIF26B, KIRREL3, KLF15, KLHL3, LAMA5, LAMB2, LAMC1, LGR4, LHX1, LIF, LMNB2, LZTS2, MAGED1, MAGI2, MEF2C, MINDY4, MPV17, MTSS1, MYC, MYO1E, NID1, NOG, NOTCH1, NOTCH2, NOTCH3, NPHS1, NPHS2, NPNT, NUP107, NUP133, NUP160, NUP85, OSR1, OXSR1, PAX2, PAX8, PBX1, PDGFA, PDGFB, PDGFD, PDGFRA, PDGFRB, PECAM1, PKD1, PKD2, PLCE1, PODXL, POU3F3, PPP3CA, PRKD2, PROM1, PTCH1, PTPRO, PTPRU, RET, SALL1, SEC61A1, SERPINB7, SHH, SIX1, SIX2, SIX4, SMAD4, SMO, SMOX, SOAT1, SOX8, SOX9, STAT1, SULF1, SULF2, TACSTD2, TCF21, TEK, TFAP2B, TGFB1, TMEM59L, UMOD, VEGFA, WNK4, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT7B, WNT9B, WT1, WWTR1, YAP1]	TRUE
GO:0072009	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	nephron epithelium development	[4, 6, 7, 8, 9]	[None]	3	2.2900763	0.040975825882715096	0.08416257762241122	{}	{}	[AQP1, CD24, GREM1]	[ACAT1, ADAMTS16, ADIPOQ, AGT, AGTR2, AGXT, AHI1, AQP1, AQP11, ASXL1, BASP1, BCL2, BMP2, BMP4, CALB1, CD24, CD34, CITED1, CTNNB1, CTNNBIP1, DCHS1, DLG1, DLL1, EDNRA, EDNRB, EXT1, EYA1, FAT4, FCGR1BP, FGF1, FGF13, FGF2, FGF8, FMN1, FOXC1, FOXC2, FOXD1, FOXJ1, GATA3, GATD3, GDNF, GLI3, GPC3, GREB1L, GREM1, GZF1, HES1, HES5, HEYL, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, ILK, IQGAP1, IRX1, IRX2, IRX3, JAG1, KIF26B, KLF15, KLHL3, LAMA5, LAMB2, LAMC1, LGR4, LHX1, LIF, LMNB2, LZTS2, MAGED1, MAGI2, MEF2C, MINDY4, MTSS1, MYC, MYO1E, NOG, NOTCH1, NOTCH2, NPHS1, NPHS2, NPNT, OSR1, OXSR1, PAX2, PAX8, PBX1, PECAM1, PKD1, PKD2, PODXL, POU3F3, PRKD2, PROM1, PTCH1, PTPRO, PTPRU, SALL1, SHH, SIX1, SIX2, SIX4, SMAD4, SMO, SMOX, SOAT1, SOX8, SOX9, STAT1, TACSTD2, TCF21, TFAP2B, TGFB1, TMEM59L, UMOD, VEGFA, WNK4, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT7B, WNT9B, WT1, WWTR1, YAP1]	TRUE
GO:0072073	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	kidney epithelium development	[5, 6, 7, 8]	[None]	4	2.4390244	0.01540685245225134	0.053971243866475546	{}	{}	[AQP1, CD24, GREM1, SMAD6]	[ACAT1, ADAMTS16, ADIPOQ, AGT, AGTR2, AGXT, AHI1, AQP1, AQP11, ARG2, ASXL1, BASP1, BCL2, BMP2, BMP4, BMP7, BMPER, CALB1, CAT, CD24, CD34, CER1, CITED1, CRAT, CRLF1, CTNNB1, CTNNBIP1, CXCR2, DCHS1, DLG1, DLL1, EDNRA, EDNRB, EFNB2, EPCAM, EPHA4, EPHA7, EXT1, EYA1, FAT4, FCGR1BP, FGF1, FGF13, FGF2, FGF8, FGFR2, FMN1, FOXC1, FOXC2, FOXD1, FOXJ1, GARS1, GATA3, GATD3, GDF11, GDNF, GLI3, GLYAT, GPC3, GREB1L, GREM1, GZF1, HES1, HES5, HEYL, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, ILK, IQGAP1, IRX1, IRX2, IRX3, JAG1, KANK2, KIF26B, KLF15, KLHL3, LAMA5, LAMB2, LAMC1, LGR4, LHX1, LIF, LMNB2, LZTS2, MAGED1, MAGI2, MEF2C, MINDY4, MTSS1, MYC, MYO1E, NOG, NOTCH1, NOTCH2, NPHS1, NPHS2, NPNT, OSR1, OXSR1, PAX2, PAX8, PBX1, PECAM1, PKD1, PKD2, PODXL, POU3F3, PRKD2, PROM1, PTCH1, PTPRO, PTPRU, RARA, RARB, RET, ROBO2, SALL1, SDC1, SDC4, SFRP1, SHH, SIM1, SIX1, SIX2, SIX4, SLIT2, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMO, SMOX, SOAT1, SOX8, SOX9, SPRY1, STAT1, TACSTD2, TCF21, TFAP2B, TGFB1, TMEM59L, UMOD, VEGFA, WNK4, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT7B, WNT9B, WT1, WWTR1, YAP1]	TRUE
GO:0072080	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	nephron tubule development	[5, 6, 7, 8, 9, 10]	[None]	3	2.8037384	0.02451586165939139	0.0636298045796022	{}	{}	[AQP1, CD24, GREM1]	[ACAT1, ADAMTS16, AGT, AGTR2, AGXT, AHI1, AQP1, AQP11, BCL2, BMP2, BMP4, CALB1, CD24, CITED1, CTNNB1, CTNNBIP1, DCHS1, DLG1, DLL1, EYA1, FAT4, FGF1, FGF13, FGF2, FGF8, FMN1, FOXD1, GATA3, GATD3, GDNF, GLI3, GPC3, GREB1L, GREM1, GZF1, HES1, HES5, HEYL, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, ILK, IRX1, IRX2, IRX3, JAG1, KIF26B, KLHL3, LAMA5, LGR4, LHX1, LIF, LZTS2, MAGED1, MEF2C, MINDY4, MTSS1, MYC, NOG, NOTCH1, NOTCH2, NPNT, OSR1, OXSR1, PAX2, PAX8, PBX1, PKD1, PKD2, POU3F3, PRKD2, PROM1, PTCH1, SALL1, SHH, SIX1, SIX2, SIX4, SMAD4, SMO, SMOX, SOAT1, SOX8, SOX9, STAT1, TACSTD2, TCF21, TFAP2B, TGFB1, TMEM59L, UMOD, VEGFA, WNK4, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT7B, WNT9B, WT1, WWTR1, YAP1]	TRUE
GO:0072089	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	stem cell proliferation	[3]	[None]	2	1.6666666	0.1544824697737816	0.18688451322209595	{}	{}	[HMGA2, IRF6]	[ABCB1, ACE, AGO3, ARIH2, ATXN1L, AXIN2, BABAM1, BRCA2, BYSL, CCNE1, CD109, CD34, CDKN2C, CEBPA, CEP120, CITED1, CTC1, CTNNB1, DGCR8, EIF2AK2, ELL3, EPCAM, ERCC2, ETV6, FBLN1, FCGR1BP, FERMT1, FERMT2, FGF10, FGF13, FGF2, FGF4, FGF8, FGF9, GBA, GBAP1, GJA1, GLI2, GLI3, HMGA2, HMGB2, HMX2, HNRNPU, HOXA3, HOXB4, ID4, IFT20, IRF6, IRS2, KAT7, KDF1, KDM1A, KDR, KITLG, LIG4, LONP1, LTBP2, LTBP3, MECOM, N4BP2L2, NANOG, NES, NF1, NF2, NFIB, NKAP, NOTCH1, NR2E1, OSR2, OVOL1, OVOL2, PBX1, PDCD2, PIM1, PRRX1, PTCH1, PTPRC, RARB, RARG, RBPJ, REXO2, RNF43, RUNX1, RUNX2, SART3, SFN, SFRP2, SHB, SHH, SHOX2, SIRT6, SIX2, SNAI2, SOX11, SOX17, SOX18, SOX9, TBX3, TERT, TGFB1, TGFBR2, THPO, TIAL1, TP53, TP63, TRIM71, VEGFC, WNT1, WNT10B, WNT11, WNT2B, WNT3, WNT5A, WNT7B, XRCC5, YAP1, YJEFN3, YTHDF2, ZFP36L1, ZNRF3]	TRUE
GO:0072091	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	regulation of stem cell proliferation	[4, 5]	[None]	2	2.3255813	0.08947105332584038	0.13032645777820115	{}	{}	[HMGA2, IRF6]	[ACE, AGO3, ATXN1L, CCNE1, CD109, CDKN2C, CEBPA, CITED1, CTNNB1, DGCR8, EIF2AK2, ELL3, EPCAM, FBLN1, FERMT1, FERMT2, FGF10, FGF13, FGF2, FGF4, FGF8, FGF9, GJA1, GLI2, GLI3, HMGA2, HMGB2, HMX2, HNRNPU, HOXA3, ID4, IRF6, IRS2, KAT7, KDF1, KDM1A, KDR, KITLG, LONP1, LTBP2, LTBP3, N4BP2L2, NANOG, NF1, NF2, NFIB, NOTCH1, NR2E1, OSR2, OVOL1, OVOL2, PBX1, PDCD2, PIM1, PRRX1, PTCH1, PTPRC, RARB, RARG, RBPJ, REXO2, RUNX2, SFN, SHH, SHOX2, SIRT6, SNAI2, SOX11, SOX17, SOX18, SOX9, TBX3, TERT, TGFB1, TGFBR2, THPO, TIAL1, TP53, TP63, VEGFC, WNT1, WNT10B, WNT11, WNT5A, YAP1, ZFP36L1]	TRUE
GO:0072163	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	mesonephric epithelium development	[6, 7, 8, 9]	[None]	2	1.8181819	0.13447599214678596	0.1687599813534391	{}	{}	[GREM1, SMAD6]	[ADAMTS16, AGT, AGTR2, AGXT, ARG2, BASP1, BCL2, BMP2, BMP4, BMP7, BMPER, CALB1, CAT, CER1, CITED1, CRAT, CRLF1, CTNNB1, CTNNBIP1, DCHS1, DLG1, EPCAM, EYA1, FAT4, FGF1, FGF13, FGF2, FGF8, FGFR2, FMN1, FOXC1, FOXC2, FOXD1, FOXJ1, GARS1, GATA3, GATD3, GDF11, GDNF, GLI3, GLYAT, GPC3, GREB1L, GREM1, GZF1, HES1, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, ILK, KIF26B, LAMA5, LGR4, LHX1, LZTS2, MAGED1, MYC, NOG, NPNT, OSR1, OXSR1, PAX2, PAX8, PBX1, PKD1, PKD2, PRKD2, PTCH1, RARA, RARB, RET, ROBO2, SALL1, SDC1, SDC4, SFRP1, SHH, SIM1, SIX1, SIX2, SIX4, SLIT2, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMO, SMOX, SOX8, SOX9, SPRY1, TACSTD2, TCF21, TGFB1, TMEM59L, VEGFA, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT9B, WT1]	TRUE
GO:0072164	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	mesonephric tubule development	[4, 5, 7, 8, 9, 10]	[None]	2	1.8181819	0.13447599214678596	0.1687599813534391	{}	{}	[GREM1, SMAD6]	[ADAMTS16, AGT, AGTR2, AGXT, ARG2, BASP1, BCL2, BMP2, BMP4, BMP7, BMPER, CALB1, CAT, CER1, CITED1, CRAT, CRLF1, CTNNB1, CTNNBIP1, DCHS1, DLG1, EPCAM, EYA1, FAT4, FGF1, FGF13, FGF2, FGF8, FGFR2, FMN1, FOXC1, FOXC2, FOXD1, FOXJ1, GARS1, GATA3, GATD3, GDF11, GDNF, GLI3, GLYAT, GPC3, GREB1L, GREM1, GZF1, HES1, HNF1B, HOXA11, HOXB7, HOXD11, HS2ST1, HS3ST3A1, HS3ST3B1, ILK, KIF26B, LAMA5, LGR4, LHX1, LZTS2, MAGED1, MYC, NOG, NPNT, OSR1, OXSR1, PAX2, PAX8, PBX1, PKD1, PKD2, PRKD2, PTCH1, RARA, RARB, RET, ROBO2, SALL1, SDC1, SDC4, SFRP1, SHH, SIM1, SIX1, SIX2, SIX4, SLIT2, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMO, SMOX, SOX8, SOX9, SPRY1, TACSTD2, TCF21, TGFB1, TMEM59L, VEGFA, WNT1, WNT11, WNT2B, WNT4, WNT6, WNT9B, WT1]	TRUE
GO:0072210	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	metanephric nephron development	[4, 6, 7, 8, 9]	[None]	2	4.0816326	0.033003591319183984	0.07691857405409819	{}	{}	[AQP1, GREM1]	[ADIPOQ, AGTR2, AQP1, BMP4, CD34, CTNNB1, EGR1, FCGR1BP, FMN1, FOXD1, GATD3, GDNF, GREM1, HES1, HES5, IRX1, IRX2, KIF26B, LAMB2, LAMC1, LGR4, LHX1, LIF, LMNB2, MINDY4, NPHS2, OSR1, OXSR1, PAX2, PAX8, PDGFB, PDGFRA, PDGFRB, PKD1, PKD2, PRKD2, RET, SALL1, SIX2, SMO, SMOX, SOX8, SOX9, STAT1, TCF21, TFAP2B, WNT4, WNT9B, WT1]	TRUE
GO:0072331	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	signal transduction by p53 class mediator	[4, 5, 6]	[None]	3	1.6129032	0.0944408607656598	0.1354917876813863	{}	{}	[FOXM1, GREM1, ZNF385B]	[AEN, AKT1, AMH, ANKRD1, ANTXR1, ARMC10, ARTN, ATAD5, ATM, ATR, ATRX, AURKA, AURKB, BAG6, BATF, BAX, BBC3, BCL2, BCL2L12, BCL3, BDKRB1, BDKRB2, BOK, BOP1, BRCA2, C16orf72, CASP2, CASP6, CD44, CD74, CDIP1, CDK5RAP3, CDKN1A, CDKN1B, CHD5, CHD6, CHEK1, CHEK2, COPS3, CRADD, DDIT4, DDX5, DYRK1A, DYRK2, DYRK3, E2F1, E2F2, E2F7, EDA2R, EEF1E1, EIF5A, ELL3, EP300, FHIT, FOXM1, FOXO3, GET1, GML, GREM1, GTSE1, HEXIM1, HIC1, HINT1, HIPK1, HIPK2, HIPK4, HNRNPK, IFI16, ING2, ING3, ING4, INGX, JMY, KALRN, KAT5, KAT6A, KDM1A, KMT5A, MAGEA2, MAP2K6, MAPKAPK5, MARCHF7, MDM2, MDM4, MIF, MLF1, MMAB, MRPL23, MSH2, MSX1, MTOR, MUC1, MYBBP1A, MYC, MYO6, NBN, NDRG1, NOP2, NOP53, NPM1, NUAK1, NUPR1, PAK1IP1, PAXIP1, PDK2, PERP, PHLDA3, PIDD1, PIP4P1, PLA2R1, PLK2, PLK3, PMAIP1, PML, POU4F1, POU4F2, PPM1D, PPP1R13B, PRAP1, PRKN, PRMT5, PRMT6, PSMD10, PTTG1IP, PYCARD, PYHIN1, RFFL, RNF34, RPF2, RPL11, RPL17, RPL23, RPL37, RPS15, RPS20, RPS27L, RPS6KA6, RPS7, RRM2B, RRN3, RRP8, RRS1, S100A8, S100A9, SERPINA2, SESN2, SETD9, SGK1, SHISA5, SIRT1, SMYD2, SNAI1, SNAI2, SNW1, SOX4, SP100, SPRED1, SPRED2, STK11, TAF1, TAF9, TAF9B, TFAP4, TMEM109, TOPORS, TP53, TP53BP2, TP53RK, TP63, TP73, TRIAP1, TRIM24, TWIST1, UBB, URB2, USP10, USP2, USP28, USP32, USP7, WWOX, YJU2, ZMPSTE24, ZNF385A, ZNF385B, ZNHIT1]	TRUE
