Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SMAD Protein Signal Transduction (GO:0060395)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	SMAD6
Positive Regulation of Sprouting Angiogenesis (GO:1903672)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	DSG2
Positive Regulation of Stem Cell Proliferation (GO:2000648)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	HMGA2
Mesenchyme Development (GO:0060485)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	HMGA2
Positive Regulation by Host of Viral Process (GO:0044794)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	CAV2
Positive Regulation of Chromosome Segregation (GO:0051984)	1/18	0.04132464924921256	0.11375387320213351	0	0	25.56062424969988	81.44371794644914	CDC6
Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	HMGA2
DNA Replication Checkpoint Signaling (GO:0000076)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	CDC6
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	ZBTB16
Calcium-Independent Cell-Cell Adhesion via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	CLDN18
Peripheral Nervous System Development (GO:0007422)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	UGT8
Pulmonary Valve Morphogenesis (GO:0003184)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	SMAD6
Positive Regulation of Activated T Cell Proliferation (GO:0042104)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	IGFBP2
Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353)	1/19	0.0435707313845141	0.11499079623129495	0	0	24.139455782312925	75.63783817783562	ECSCR
T Cell Mediated Immunity (GO:0002456)	1/20	0.04581165636781499	0.11846246495111756	0	0	22.867883995703544	70.50664215841344	C4BPA
Regulation of Meiotic Cell Cycle (GO:0051445)	1/20	0.04581165636781499	0.11846246495111756	0	0	22.867883995703544	70.50664215841344	CDC20
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	1/20	0.04581165636781499	0.11846246495111756	0	0	22.867883995703544	70.50664215841344	CDC20
Atrioventricular Valve Morphogenesis (GO:0003181)	1/20	0.04581165636781499	0.11846246495111756	0	0	22.867883995703544	70.50664215841344	SMAD6
Focal Adhesion Assembly (GO:0048041)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	SORBS1
Negative Regulation of Smoothened Signaling Pathway (GO:0045879)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	HHIP
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	CDH5
Pulmonary Valve Development (GO:0003177)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	SMAD6
Positive Regulation of BMP Signaling Pathway (GO:0030513)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	CDH5
Negative Regulation of SMAD Protein Signal Transduction (GO:0060392)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	SMAD6
Negative Regulation of Cell Communication (GO:0010648)	1/21	0.04804743576846022	0.1200014005534226	0	0	21.723469387755102	65.94303617383038	HHIP
Negative Regulation of Cell Population Proliferation (GO:0008285)	3/350	0.04858773905830945	0.12076175921288562	0	0	3.8559077809798272	11.66174603986345	IRF6;CDC6;SMAD6
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/22	0.05027808115418963	0.12258275024259568	0	0	20.68804664723032	61.861108676432906	ADTRP
Modulation by Host of Viral Process (GO:0044788)	1/22	0.05027808115418963	0.12258275024259568	0	0	20.68804664723032	61.861108676432906	CAV2
Negative Regulation of DNA Binding (GO:0043392)	1/22	0.05027808115418963	0.12258275024259568	0	0	20.68804664723032	61.861108676432906	HMGA2
Positive Regulation of Epithelial Cell Differentiation (GO:0030858)	1/22	0.05027808115418963	0.12258275024259568	0	0	20.68804664723032	61.861108676432906	ATOH8
Negative Regulation of Programmed Cell Death (GO:0043069)	3/358	0.05134325897082557	0.12458648622304594	0	0	3.767575666766557	11.186767152452411	HMGA2;DSG2;SMAD6
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	1/23	0.05250360406299006	0.12563725542870186	0	0	19.746753246753247	58.19118312172447	C4BPA
Positive Regulation of D-glucose Import (GO:0046326)	1/23	0.05250360406299006	0.12563725542870186	0	0	19.746753246753247	58.19118312172447	SORBS1
Double-Strand Break Repair (GO:0006302)	2/159	0.053463636803266906	0.12563725542870186	0	0	5.613588110403397	16.440816062187324	RMI2;SPIDR
Regulation of Glycogen Biosynthetic Process (GO:0005979)	1/24	0.054724016002286935	0.12563725542870186	0	0	18.887311446317657	54.876188460471774	SORBS1
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/24	0.054724016002286935	0.12563725542870186	0	0	18.887311446317657	54.876188460471774	DSG2
Gluconeogenesis (GO:0006094)	1/24	0.054724016002286935	0.12563725542870186	0	0	18.887311446317657	54.876188460471774	FBP1
Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	0.054724016002286935	0.12563725542870186	0	0	18.887311446317657	54.876188460471774	SMAD6
Macrophage Differentiation (GO:0030225)	1/24	0.054724016002286935	0.12563725542870186	0	0	18.887311446317657	54.876188460471774	IL1RL1
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	4/618	0.056197581373392154	0.12563725542870186	0	0	2.930887976207336	8.43767934640097	CDH5;CAV2;ATOH8;ADTRP
Positive Regulation of Lipid Metabolic Process (GO:0045834)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	SORBS1
Regulation of Glucose Metabolic Process (GO:0010906)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	FBP1
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	CLDN18
Regulation of Myeloid Cell Differentiation (GO:0045637)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	ZBTB16
Blood Vessel Endothelial Cell Migration (GO:0043534)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	CDH5
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	SMAD6
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	ADTRP
Negative Regulation of DNA Recombination (GO:0045910)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	RMI2
Regulation of Chondrocyte Differentiation (GO:0032330)	1/25	0.05693932846033485	0.12563725542870186	0	0	18.099489795918366	51.86895661031656	ZBTB16
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	CDH5
Cell-Cell Adhesion Mediated by Cadherin (GO:0044331)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	CDH5
Cellular Response to Xenobiotic Stimulus (GO:0071466)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	FBP1
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	CDC20
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	CDC20
Regulation of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	DSG2
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	FBP1
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	CDC20
Sterol Transport (GO:0015918)	1/26	0.059149552910252645	0.12563725542870186	0	0	17.37469387755102	49.130182926199396	MSR1
Positive Regulation of Leukocyte Migration (GO:0002687)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	LYVE1
Regulation of Lipid Biosynthetic Process (GO:0046890)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	SORBS1
Negative Regulation of Protein Polymerization (GO:0032272)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	CDH5
Negative Regulation of Protein Transport (GO:0051224)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	ADTRP
Hexose Biosynthetic Process (GO:0019319)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	FBP1
Negative Regulation of Signaling (GO:0023057)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	HHIP
Regulation of Monoatomic Ion Transport (GO:0043269)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	KCNJ15
Phagocytosis, Engulfment (GO:0006911)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	MSR1
Plasma Membrane Invagination (GO:0099024)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	MSR1
Positive Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	CAV2
Regulation of Cardiac Muscle Cell Action Potential (GO:0098901)	1/27	0.0613547007912889	0.12563725542870186	0	0	16.705651491365778	46.62686803793776	DSG2
Extracellular Matrix Organization (GO:0030198)	2/174	0.06267396256474785	0.12563725542870186	0	0	5.120397286821706	14.182523449669306	MMP11;POSTN
Establishment of Endothelial Barrier (GO:0061028)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	ROBO4
Regulation of Gluconeogenesis (GO:0006111)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	FBP1
Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	CDC20
Glycosphingolipid Biosynthetic Process (GO:0006688)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	UGT8
Regulation of Monoatomic Ion Transmembrane Transport (GO:0034765)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	KCNJ15
Maintenance of Blood-Brain Barrier (GO:0035633)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	CDH5
Cell-Substrate Junction Assembly (GO:0007044)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	SORBS1
Regulation of Transmembrane Transport (GO:0034762)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	KCNJ15
Regulation of DNA Recombination (GO:0000018)	1/28	0.06355478350787848	0.12563725542870186	0	0	16.086167800453516	44.33111399432072	SPIDR
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/29	0.06574981245508539	0.12799963489355026	0	0	15.510932944606415	42.21918450008928	DSG2
Positive Regulation of D-glucose Transmembrane Transport (GO:0010828)	1/29	0.06574981245508539	0.12799963489355026	0	0	15.510932944606415	42.21918450008928	SORBS1
Chondrocyte Differentiation (GO:0002062)	1/29	0.06574981245508539	0.12799963489355026	0	0	15.510932944606415	42.21918450008928	HMGA2
Negative Regulation of DNA Metabolic Process (GO:0051053)	1/29	0.06574981245508539	0.12799963489355026	0	0	15.510932944606415	42.21918450008928	CDC6
Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099)	1/30	0.06793979900291987	0.1312648192056414	0	0	14.975369458128078	40.27076431083652	CDC6
Collagen Catabolic Process (GO:0030574)	1/30	0.06793979900291987	0.1312648192056414	0	0	14.975369458128078	40.27076431083652	MMP11
Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/31	0.07012475449567471	0.13347165167949981	0	0	14.475510204081633	38.46837040486857	MSR1
Response to Estrogen (GO:0043627)	1/31	0.07012475449567471	0.13347165167949981	0	0	14.475510204081633	38.46837040486857	CLDN18
Response to Steroid Hormone (GO:0048545)	1/31	0.07012475449567471	0.13347165167949981	0	0	14.475510204081633	38.46837040486857	ADTRP
Endodermal Cell Differentiation (GO:0035987)	1/31	0.07012475449567471	0.13347165167949981	0	0	14.475510204081633	38.46837040486857	HMGA2
Positive Regulation of Gene Expression (GO:0010628)	3/409	0.0706386994953004	0.1339519042281252	0	0	3.286290745204905	8.709252585895443	CDH5;HMGA2;ADTRP
Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)	1/32	0.07230469025097307	0.1356044007637297	0	0	14.007899934167215	36.796879988537725	CDH5
Negative Regulation of Osteoblast Differentiation (GO:0045668)	1/32	0.07230469025097307	0.1356044007637297	0	0	14.007899934167215	36.796879988537725	SMAD6
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)	1/32	0.07230469025097307	0.1356044007637297	0	0	14.007899934167215	36.796879988537725	CDC6
Adherens Junction Organization (GO:0034332)	1/33	0.07447961755770575	0.13717109420699766	0	0	13.56951530612245	35.24314926487784	CDH5
Regulation of D-glucose Import (GO:0046324)	1/33	0.07447961755770575	0.13717109420699766	0	0	13.56951530612245	35.24314926487784	SORBS1
Regulation of Ras Protein Signal Transduction (GO:0046578)	1/33	0.07447961755770575	0.13717109420699766	0	0	13.56951530612245	35.24314926487784	FBP1
Regulation of Activated T Cell Proliferation (GO:0046006)	1/33	0.07447961755770575	0.13717109420699766	0	0	13.56951530612245	35.24314926487784	IGFBP2
Regulation of Cellular Senescence (GO:2000772)	1/33	0.07447961755770575	0.13717109420699766	0	0	13.56951530612245	35.24314926487784	HMGA2
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	2/193	0.07504750925166417	0.13772159403889625	0	0	4.606893542757417	11.930167734887325	MSR1;ATOH8
Positive Regulation of Mitotic Nuclear Division (GO:0045840)	1/34	0.07664954768891138	0.13916513622951288	0	0	13.15769944341373	33.795703316495086	CDC20
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	1/34	0.07664954768891138	0.13916513622951288	0	0	13.15769944341373	33.795703316495086	PIP5K1B
Negative Regulation of Cell Cycle Process (GO:0010948)	1/34	0.07664954768891138	0.13916513622951288	0	0	13.15769944341373	33.795703316495086	NEK2
Negative Regulation of Epithelial to Mesenchymal Transition (GO:0010719)	1/35	0.07881449187427014	0.1420880980268532	0	0	12.770108043217286	32.44448216666042	DSG2
Endoderm Formation (GO:0001706)	1/35	0.07881449187427014	0.1420880980268532	0	0	12.770108043217286	32.44448216666042	HMGA2
Regulation of Cytosolic Calcium Ion Concentration (GO:0051480)	1/36	0.08097446135409728	0.14229385884262571	0	0	12.40466472303207	31.180631525718333	CAV2
DNA Damage Checkpoint Signaling (GO:0000077)	1/36	0.08097446135409728	0.14229385884262571	0	0	12.40466472303207	31.180631525718333	RRAD
Positive Regulation of Stem Cell Population Maintenance (GO:1902459)	1/36	0.08097446135409728	0.14229385884262571	0	0	12.40466472303207	31.180631525718333	DSG2
Protein K11-linked Ubiquitination (GO:0070979)	1/36	0.08097446135409728	0.14229385884262571	0	0	12.40466472303207	31.180631525718333	UBE2T
Regulation of Signal Transduction (GO:0009966)	2/202	0.08116113075371606	0.14229385884262571	0	0	4.397708333333333	11.044047753911759	HHIP;IGFBP2
Aortic Valve Morphogenesis (GO:0003180)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	SMAD6
Base-Excision Repair (GO:0006284)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	HMGA2
Regulation of Sprouting Angiogenesis (GO:1903670)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	DSG2
Protein Monoubiquitination (GO:0006513)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	UBE2T
Regulation of DNA Binding (GO:0051101)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	HMGA2
Positive Regulation of SMAD Protein Signal Transduction (GO:0060391)	1/37	0.0831294672994725	0.14229385884262571	0	0	12.05952380952381	29.996329381132686	ATOH8
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	2/206	0.08392695282470782	0.14229385884262571	0	0	4.310661764705882	10.68099422197001	SCEL;IGFBP2
Glycosphingolipid Metabolic Process (GO:0006687)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	UGT8
Negative Regulation of Protein Secretion (GO:0050709)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	ADTRP
Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	CDH5
Connective Tissue Development (GO:0061448)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	ZBTB16
Skeletal Muscle Tissue Development (GO:0007519)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	CAV2
Skeletal System Morphogenesis (GO:0048705)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	HHIP
Positive Regulation of Cytokinesis (GO:0032467)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	CDC6
Substantia Nigra Development (GO:0021762)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	RRAD
Negative Regulation of Cell-Cell Adhesion (GO:0022408)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	ADTRP
Regulation of Chromosome Organization (GO:0033044)	1/38	0.08527952091317881	0.14229385884262571	0	0	11.73303916161059	28.884641455539064	RMI2
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	2/208	0.08532073176696503	0.14229385884262571	0	0	4.268406148867314	10.505989437015847	PIP5K1B;ADTRP
Positive Regulation of Lipid Biosynthetic Process (GO:0046889)	1/39	0.08742463330723023	0.14392737058939511	0	0	11.42373791621912	27.83940015479925	SORBS1
Positive Regulation of Ossification (GO:0045778)	1/39	0.08742463330723023	0.14392737058939511	0	0	11.42373791621912	27.83940015479925	ZBTB16
Positive Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903052)	1/39	0.08742463330723023	0.14392737058939511	0	0	11.42373791621912	27.83940015479925	ECSCR
Negative Regulation of BMP Signaling Pathway (GO:0030514)	1/39	0.08742463330723023	0.14392737058939511	0	0	11.42373791621912	27.83940015479925	SMAD6
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	3/450	0.08819836712600028	0.1442049861439405	0	0	2.9790089961445094	7.233530829075469	ZBTB16;ATOH8;HMGA2
Regulation of Glycolytic Process (GO:0006110)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	FBP1
Regulation of Heart Rate by Cardiac Conduction (GO:0086091)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	DSG2
Negative Regulation of Protein Localization (GO:1903828)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	CLDN18
Aortic Valve Development (GO:0003176)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	SMAD6
Keratinocyte Differentiation (GO:0030216)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	SCEL
Neutrophil Chemotaxis (GO:0030593)	1/40	0.08956481561283805	0.1442049861439405	0	0	11.130298273155416	26.855102633921277	TREM1
Regulation of Gene Expression (GO:0010468)	5/1026	0.09086632890548839	0.14584188213043903	0	0	2.2078572205898355	5.295249172979796	CDH5;MSR1;ATOH8;HMGA2;ADTRP
Negative Regulation of Secretion by Cell (GO:1903531)	1/41	0.09170007895986128	0.1462630542911183	0	0	10.851530612244899	25.92682460719822	ADTRP
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/41	0.09170007895986128	0.1462630542911183	0	0	10.851530612244899	25.92682460719822	KCNJ15
BMP Signaling Pathway (GO:0030509)	1/42	0.09383043437261118	0.1487343108321267	0	0	10.58636137381782	25.05014714490359	SMAD6
Positive Regulation of Cell Division (GO:0051781)	1/42	0.09383043437261118	0.1487343108321267	0	0	10.58636137381782	25.05014714490359	CDC6
Endothelial Cell Migration (GO:0043542)	1/43	0.09595589293092056	0.1507037336829182	0	0	10.333819241982507	24.22109420294429	CDH5
Negative Regulation of Viral Genome Replication (GO:0045071)	1/43	0.09595589293092056	0.1507037336829182	0	0	10.333819241982507	24.22109420294429	HMGA2
Mitotic G2/M Transition Checkpoint (GO:0044818)	1/43	0.09595589293092056	0.1507037336829182	0	0	10.333819241982507	24.22109420294429	CDC6
Extracellular Matrix Disassembly (GO:0022617)	1/44	0.09807646565628417	0.15262963652284953	0	0	10.093023255813954	23.43607915714629	MMP11
Positive Regulation of Osteoblast Differentiation (GO:0045669)	1/44	0.09807646565628417	0.15262963652284953	0	0	10.093023255813954	23.43607915714629	GDF10
Cellular Response to Ketone (GO:1901655)	1/44	0.09807646565628417	0.15262963652284953	0	0	10.093023255813954	23.43607915714629	POSTN
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	CDC6
Positive Regulation of miRNA Transcription (GO:1902895)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	ATOH8
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	SORBS1
Hexose Metabolic Process (GO:0019318)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	FBP1
Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	FBP1
Stem Cell Differentiation (GO:0048863)	1/45	0.10019216353303466	0.15312951560869775	0	0	9.863172541743971	22.691858830907805	HMGA2
Cardiac Conduction (GO:0061337)	1/46	0.10230299756754668	0.15451072198992302	0	0	9.643537414965987	21.98549383380037	DSG2
Cellular Component Disassembly (GO:0022411)	1/46	0.10230299756754668	0.15451072198992302	0	0	9.643537414965987	21.98549383380037	MMP11
Mononuclear Cell Differentiation (GO:1903131)	1/46	0.10230299756754668	0.15451072198992302	0	0	9.643537414965987	21.98549383380037	IL1RL1
Positive Regulation of Chromosome Organization (GO:2001252)	1/46	0.10230299756754668	0.15451072198992302	0	0	9.643537414965987	21.98549383380037	NEK2
Neutrophil Migration (GO:1990266)	1/47	0.10440897867653424	0.15585246962794616	0	0	9.433451641526176	21.31431424678105	TREM1
Regulation of Smoothened Signaling Pathway (GO:0008589)	1/47	0.10440897867653424	0.15585246962794616	0	0	9.433451641526176	21.31431424678105	HHIP
Regulation of Telomere Maintenance (GO:0032204)	1/47	0.10440897867653424	0.15585246962794616	0	0	9.433451641526176	21.31431424678105	NEK2
Endoplasmic Reticulum Organization (GO:0007029)	1/47	0.10440897867653424	0.15585246962794616	0	0	9.433451641526176	21.31431424678105	CAV2
Positive Regulation of Signal Transduction (GO:0009967)	2/237	0.10628416816317672	0.1580671893300372	0	0	3.7365248226950354	8.375939543435091	CDH5;SORBS1
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/48	0.10651011781027897	0.1580671893300372	0	0	9.23230568823274	20.67588980089859	ZBTB16
Epithelial to Mesenchymal Transition (GO:0001837)	1/49	0.10860642586727948	0.16024925084739794	0	0	9.03954081632653	20.068003917686465	HMGA2
Cellular Response to BMP Stimulus (GO:0071773)	1/49	0.10860642586727948	0.16024925084739794	0	0	9.03954081632653	20.068003917686465	SMAD6
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/50	0.1106979137285232	0.16193523379715394	0	0	8.854643898375677	19.488631017186897	ATOH8
Heterochromatin Formation (GO:0031507)	1/50	0.1106979137285232	0.16193523379715394	0	0	8.854643898375677	19.488631017186897	HMGA2
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	1/50	0.1106979137285232	0.16193523379715394	0	0	8.854643898375677	19.488631017186897	ECSCR
Negative Regulation of Immune System Process (GO:0002683)	1/51	0.11278459224047285	0.1635855842128105	0	0	8.677142857142858	18.93591663905184	ADTRP
Regulation of Microtubule Polymerization (GO:0031113)	1/51	0.11278459224047285	0.1635855842128105	0	0	8.677142857142858	18.93591663905184	CDH5
Cholesterol Transport (GO:0030301)	1/51	0.11278459224047285	0.1635855842128105	0	0	8.677142857142858	18.93591663905184	MSR1
Vesicle Organization (GO:0016050)	1/52	0.11486647225850172	0.16566657407423346	0	0	8.506602641056423	18.408159972004352	CAV2
Glycolipid Biosynthetic Process (GO:0009247)	1/52	0.11486647225850172	0.16566657407423346	0	0	8.506602641056423	18.408159972004352	UGT8
Epidermal Cell Differentiation (GO:0009913)	1/53	0.11694356457932113	0.16678302246410145	0	0	8.342621664050235	17.903798471927715	SCEL
Glucose Metabolic Process (GO:0006006)	1/53	0.11694356457932113	0.16678302246410145	0	0	8.342621664050235	17.903798471927715	FBP1
Positive Regulation of Telomere Maintenance (GO:0032206)	1/53	0.11694356457932113	0.16678302246410145	0	0	8.342621664050235	17.903798471927715	NEK2
Myeloid Cell Differentiation (GO:0030099)	1/53	0.11694356457932113	0.16678302246410145	0	0	8.342621664050235	17.903798471927715	ZBTB16
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	1/54	0.11901587998260245	0.1683318523510841	0	0	8.184828648440508	17.42139426948706	SORBS1
Negative Regulation of Response to Stimulus (GO:0048585)	1/54	0.11901587998260245	0.1683318523510841	0	0	8.184828648440508	17.42139426948706	HHIP
Regulation of Protein Localization to Nucleus (GO:1900180)	1/54	0.11901587998260245	0.1683318523510841	0	0	8.184828648440508	17.42139426948706	CLDN18
Protein K63-linked Ubiquitination (GO:0070534)	1/55	0.1210834292329433	0.1703151532067774	0	0	8.032879818594104	16.95962214005554	UBE2T
Cellular Response to Alcohol (GO:0097306)	1/55	0.1210834292329433	0.1703151532067774	0	0	8.032879818594104	16.95962214005554	SPIDR
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	1/57	0.1252042721942003	0.17514914580172283	0	0	7.745262390670554	16.09317356317401	SORBS1
Mesenchymal Cell Differentiation (GO:0048762)	1/57	0.1252042721942003	0.17514914580172283	0	0	7.745262390670554	16.09317356317401	HMGA2
Negative Regulation of Signal Transduction (GO:0009968)	2/263	0.12612949589484188	0.17596267547182298	0	0	3.3601532567049808	6.95701638921828	WIF1;HHIP
