GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0014070	response to organic cyclic compound	894	10	2.7	1.0000	1	POSTN, DSG2, FBP1, SPIDR, GDF10, IGFBP2, AQP1, MSR1, ADTRP, CAV2
GO:0014074	response to purine-containing compound	148	2	0.45	1.0000	1	FBP1, AQP1
GO:0014706	striated muscle tissue development	401	2	1.21	1.0000	1	DSG2, CAV2
GO:0014902	myotube differentiation	126	2	0.38	1.0000	1	ADAM12, CAV2
GO:0015031	protein transport	1385	2	4.19	1.0000	1	MSR1, ADTRP
GO:0015850	organic hydroxy compound transport	270	2	0.82	1.0000	1	AQP1, MSR1
GO:0016032	viral process	423	2	1.28	1.0000	1	HMGA2, CAV2
GO:0016043	cellular component organization	6463	22	19.53	1.0000	1	CDH5, SORBS1, POSTN, OIP5, RMI2, DSG2, FBP1, SPIDR, HMGB3, AQP1, MMP11, MSR1, NEK2, CLDN18, ROBO4, UGT8, HMGA2, ADTRP, CAV2, CCNB2, CDC6, CDC20
GO:0016049	cell growth	470	2	1.42	1.0000	1	POSTN, FBP1
GO:0016050	vesicle organization	376	2	1.14	1.0000	1	AQP1, CAV2
GO:0016051	carbohydrate biosynthetic process	198	2	0.6	1.0000	1	SORBS1, FBP1
GO:0016055	Wnt signaling pathway	450	3	1.36	1.0000	1	WIF1, IGFBP2, SCEL
GO:0016070	RNA metabolic process	4294	7	12.98	1.0000	1	FBP1, HMGB3, IRF6, SMAD6, ZBTB16, HMGA2, ATOH8
GO:0016192	vesicle-mediated transport	1544	4	4.67	1.0000	1	LYVE1, MSR1, C4BPA, CAV2
GO:0016310	phosphorylation	1313	6	3.97	0.3606	1	CDH5, NEK2, HMGA2, PIP5K1B, ADTRP, CDC6
GO:0016477	cell migration	1503	8	4.54	1.0000	1	CDH5, POSTN, LYVE1, AQP1, TREM1, ROBO4, ADTRP, ATOH8
GO:0016567	protein ubiquitination	710	3	2.15	0.5523	1	UBE2T, ZBTB16, CDC20
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	144	2	0.44	1.0000	1	SMAD6, CAV2
GO:0019058	viral life cycle	311	2	0.94	1.0000	1	HMGA2, CAV2
GO:0019219	regulation of nucleobase-containing compound metabolic process	3769	11	11.39	1.0000	1	RMI2, FBP1, SPIDR, HMGB3, IRF6, SMAD6, NEK2, ZBTB16, HMGA2, ATOH8, CDC6
GO:0019220	regulation of phosphate metabolic process	859	5	2.6	1.0000	1	CDH5, FBP1, HMGA2, ADTRP, CDC6
GO:0019221	cytokine-mediated signaling pathway	511	2	1.54	1.0000	1	CLDN18, IL1RL1
GO:0019222	regulation of metabolic process	6245	21	18.87	1.0000	1	CDH5, SORBS1, POSTN, RMI2, FBP1, SPIDR, HMGB3, AQP1, IRF6, SMAD6, MSR1, NEK2, ECSCR, C4BPA, ZBTB16, HMGA2, ADTRP, ATOH8, IL1RL1, CDC6, CDC20
GO:0019318	hexose metabolic process	234	2	0.71	1.0000	1	SORBS1, FBP1
GO:0019538	protein metabolic process	4571	15	13.81	1.0000	1	CDH5, RPL39L, CPM, UBE2T, AQP1, MMP11, NEK2, ECSCR, C4BPA, ZBTB16, ADAM12, HMGA2, ADTRP, CDC6, CDC20
GO:0019637	organophosphate metabolic process	1032	2	3.12	1.0000	1	FBP1, PIP5K1B
GO:0019725	cellular homeostasis	806	3	2.44	1.0000	1	CDH5, AQP1, CAV2
GO:0019752	carboxylic acid metabolic process	861	2	2.6	1.0000	1	FBP1, ADTRP
GO:0019953	sexual reproduction	1057	5	3.19	1.0000	1	RPL39L, NEK2, ZBTB16, CCNB2, CDC20
GO:0021700	developmental maturation	335	3	1.01	1.0000	1	CDH5, ZBTB16, CDC20
GO:0022008	neurogenesis	1735	4	5.24	1.0000	1	POSTN, ROBO4, HHIP, UGT8
GO:0022402	cell cycle process	1258	8	3.8	1.0000	1	OIP5, RMI2, NEK2, HMGA2, CAV2, CCNB2, CDC6, CDC20
GO:0022407	regulation of cell-cell adhesion	486	3	1.47	1.0000	1	IGFBP2, ZBTB16, ADTRP
GO:0022409	positive regulation of cell-cell adhesion	326	2	0.99	1.0000	1	IGFBP2, ZBTB16
GO:0022414	reproductive process	1522	8	4.6	1.0000	1	RPL39L, DSG2, GDF10, IGFBP2, NEK2, ZBTB16, CCNB2, CDC20
GO:0022603	regulation of anatomical structure morphogenesis	826	5	2.5	1.0000	1	CDH5, AQP1, ECSCR, ADAM12, HMGA2
GO:0022607	cellular component assembly	3033	10	9.17	1.0000	1	CDH5, SORBS1, OIP5, SPIDR, NEK2, CLDN18, UGT8, CAV2, CCNB2, CDC20
GO:0023051	regulation of signaling	3426	14	10.35	1.0000	1	CDH5, SORBS1, POSTN, WIF1, FBP1, IGFBP2, SMAD6, CLDN18, HHIP, PIP5K1B, ATOH8, CAV2, SCEL, CDC20
GO:0023052	signaling	6027	23	18.21	1.0000	1	CDH5, MYZAP, SORBS1, POSTN, WIF1, FBP1, GDF10, IGFBP2, AQP1, SMAD6, CLDN18, TREM1, MS4A7, RRAD, HHIP, HMGA2, PIP5K1B, ATOH8, CAV2, SCEL, IL1RL1, CDC6, CDC20
GO:0023056	positive regulation of signaling	1749	5	5.29	1.0000	1	CDH5, SORBS1, ATOH8, CAV2, SCEL
GO:0023057	negative regulation of signaling	1418	7	4.29	1.0000	1	WIF1, FBP1, IGFBP2, SMAD6, CLDN18, HHIP, CAV2
GO:0030001	metal ion transport	860	3	2.6	1.0000	1	AQP1, KCNJ15, RRAD
GO:0030003	intracellular monoatomic cation homeostasis	509	2	1.54	1.0000	1	CDH5, CAV2
GO:0030029	actin filament-based process	810	3	2.45	1.0000	1	SORBS1, DSG2, AQP1
GO:0030030	cell projection organization	1594	3	4.82	1.0000	1	POSTN, ROBO4, UGT8
GO:0030036	actin cytoskeleton organization	714	2	2.16	1.0000	1	SORBS1, AQP1
GO:0030071	regulation of mitotic metaphase/anaphase transition	93	2	0.28	0.0882	1	CDC6, CDC20
GO:0030097	hemopoiesis	944	3	2.85	1.0000	1	CLDN18, ZBTB16, IL1RL1
GO:0030099	myeloid cell differentiation	434	3	1.31	1.0000	1	CLDN18, ZBTB16, IL1RL1
GO:0030111	regulation of Wnt signaling pathway	325	3	0.98	1.0000	1	WIF1, IGFBP2, SCEL
GO:0030154	cell differentiation	4249	22	12.84	0.2478	1	CDH5, POSTN, WIF1, GDF10, IGFBP2, IRF6, SMAD6, MMP11, MSR1, CLDN18, ROBO4, ECSCR, HHIP, UGT8, ZBTB16, ADAM12, HMGA2, ATOH8, CAV2, SCEL, IL1RL1, CDC20
GO:0030155	regulation of cell adhesion	783	4	2.37	1.0000	1	POSTN, IGFBP2, ZBTB16, ADTRP
GO:0030162	regulation of proteolysis	622	3	1.88	1.0000	1	AQP1, ECSCR, CDC20
GO:0030163	protein catabolic process	1034	3	3.12	1.0000	1	ECSCR, C4BPA, CDC20
GO:0030178	negative regulation of Wnt signaling pathway	169	2	0.51	0.0913	1	WIF1, IGFBP2
GO:0030182	neuron differentiation	1406	3	4.25	1.0000	1	POSTN, ROBO4, UGT8
GO:0030198	extracellular matrix organization	323	4	0.98	0.3227	1	POSTN, MMP11, ADTRP, CAV2
GO:0030216	keratinocyte differentiation	150	2	0.45	0.0754	1	IRF6, SCEL
GO:0030278	regulation of ossification	122	3	0.37	0.0839	1	GDF10, SMAD6, ZBTB16
GO:0030323	respiratory tube development	202	2	0.61	1.0000	1	CLDN18, HHIP
GO:0030324	lung development	198	2	0.6	1.0000	1	CLDN18, HHIP
GO:0030334	regulation of cell migration	946	7	2.86	0.2514	1	CDH5, POSTN, LYVE1, AQP1, ROBO4, ADTRP, ATOH8
GO:0030335	positive regulation of cell migration	550	5	1.66	0.5304	1	CDH5, POSTN, LYVE1, AQP1, ATOH8
GO:0030509	BMP signaling pathway	149	2	0.45	1.0000	1	CDH5, SMAD6
GO:0030510	regulation of BMP signaling pathway	105	2	0.32	1.0000	1	CDH5, SMAD6
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	99	2	0.3	0.0360	1	SMAD6, CAV2
GO:0030855	epithelial cell differentiation	698	5	2.11	1.0000	1	CDH5, IRF6, ROBO4, ATOH8, SCEL
GO:0030856	regulation of epithelial cell differentiation	157	2	0.47	1.0000	1	CDH5, ATOH8
GO:0031175	neuron projection development	998	3	3.02	1.0000	1	POSTN, ROBO4, UGT8
GO:0031323	regulation of cellular metabolic process	5517	14	16.67	1.0000	1	CDH5, SORBS1, POSTN, FBP1, HMGB3, IRF6, SMAD6, MSR1, ZBTB16, HMGA2, ADTRP, ATOH8, IL1RL1, CDC6
GO:0031324	negative regulation of cellular metabolic process	2452	6	7.41	1.0000	1	FBP1, MSR1, ZBTB16, HMGA2, ATOH8, IL1RL1
GO:0031325	positive regulation of cellular metabolic process	2993	10	9.04	1.0000	1	CDH5, SORBS1, POSTN, IRF6, SMAD6, ZBTB16, HMGA2, ADTRP, ATOH8, IL1RL1
GO:0031326	regulation of cellular biosynthetic process	4893	13	14.79	1.0000	1	CDH5, SORBS1, POSTN, FBP1, HMGB3, IRF6, SMAD6, MSR1, ZBTB16, HMGA2, ADTRP, ATOH8, IL1RL1
GO:0031327	negative regulation of cellular biosynthetic process	2185	6	6.6	1.0000	1	FBP1, MSR1, ZBTB16, HMGA2, ATOH8, IL1RL1
GO:0031328	positive regulation of cellular biosynthetic process	2579	10	7.79	1.0000	1	CDH5, SORBS1, POSTN, IRF6, SMAD6, ZBTB16, HMGA2, ADTRP, ATOH8, IL1RL1
GO:0031334	positive regulation of protein-containing complex assembly	198	2	0.6	0.1203	1	CDH5, SPIDR
GO:0031347	regulation of defense response	805	2	2.43	1.0000	1	CDH5, IL1RL1
GO:0031399	regulation of protein modification process	946	5	2.86	1.0000	1	CDH5, HMGA2, ADTRP, CDC6, CDC20
GO:0031401	positive regulation of protein modification process	584	3	1.76	1.0000	1	HMGA2, ADTRP, CDC20
GO:0031589	cell-substrate adhesion	349	4	1.05	0.0370	1	SORBS1, POSTN, LYVE1, SMAD6
GO:0031667	response to nutrient levels	504	3	1.52	0.3511	1	POSTN, FBP1, IGFBP2
GO:0031960	response to corticosteroid	156	2	0.47	1.0000	1	IGFBP2, AQP1
GO:0032101	regulation of response to external stimulus	1073	3	3.24	1.0000	1	CDH5, ADTRP, IL1RL1
GO:0032102	negative regulation of response to external stimulus	389	2	1.18	1.0000	1	CDH5, ADTRP
GO:0032355	response to estradiol	120	2	0.36	0.0510	1	POSTN, IGFBP2
GO:0032446	protein modification by small protein conjugation	795	3	2.4	1.0000	1	UBE2T, ZBTB16, CDC20
GO:0032501	multicellular organismal process	6773	26	20.47	1.0000	1	CDH5, POSTN, WIF1, DSG2, GDF10, IGFBP2, AQP1, IRF6, SMAD6, MSR1, NEK2, CLDN18, TREM1, ROBO4, ECSCR, HHIP, UGT8, ZBTB16, ADAM12, HMGA2, ADTRP, ATOH8, SCEL, CCNB2, IL1RL1, CDC20
GO:0032502	developmental process	6273	30	18.96	1.0000	1	CDH5, POSTN, LYVE1, WIF1, RPL39L, CPM, DSG2, GDF10, IGFBP2, AQP1, IRF6, SMAD6, MMP11, MSR1, NEK2, CLDN18, ROBO4, ECSCR, HHIP, UGT8, ZBTB16, ADAM12, HMGA2, ADTRP, ATOH8, CAV2, SCEL, CCNB2, IL1RL1, CDC20
GO:0032526	response to retinoic acid	101	2	0.31	0.1017	1	IGFBP2, AQP1
GO:0032602	chemokine production	97	2	0.29	1.0000	1	POSTN, IL1RL1
GO:0032642	regulation of chemokine production	97	2	0.29	1.0000	1	POSTN, IL1RL1
GO:0032722	positive regulation of chemokine production	71	2	0.21	0.1608	1	POSTN, IL1RL1
GO:0032774	RNA biosynthetic process	4093	7	12.37	1.0000	1	FBP1, HMGB3, IRF6, SMAD6, ZBTB16, HMGA2, ATOH8
GO:0032787	monocarboxylic acid metabolic process	602	2	1.82	1.0000	1	FBP1, ADTRP
GO:0032868	response to insulin	267	3	0.81	1.0000	1	SORBS1, FBP1, CAV2
GO:0032869	cellular response to insulin stimulus	206	3	0.62	0.1856	1	SORBS1, FBP1, CAV2
GO:0032870	cellular response to hormone stimulus	627	8	1.89	0.2948	1	SORBS1, FBP1, IGFBP2, AQP1, CLDN18, ADTRP, CAV2, CDC6
GO:0032879	regulation of localization	1998	8	6.04	1.0000	1	SORBS1, SPIDR, AQP1, KCNJ15, MSR1, CLDN18, RRAD, ADTRP
GO:0032880	regulation of protein localization	886	4	2.68	1.0000	1	SORBS1, SPIDR, CLDN18, ADTRP
GO:0032924	activin receptor signaling pathway	48	2	0.15	1.0000	1	WIF1, SMAD6
GO:0032940	secretion by cell	828	2	2.5	1.0000	1	AQP1, ADTRP
GO:0033036	macromolecule localization	2965	8	8.96	1.0000	1	CDH5, SORBS1, SPIDR, MSR1, CLDN18, UGT8, ZBTB16, ADTRP
GO:0033043	regulation of organelle organization	1156	6	3.49	1.0000	1	CDH5, RMI2, NEK2, CAV2, CDC6, CDC20
GO:0033044	regulation of chromosome organization	256	4	0.77	1.0000	1	RMI2, NEK2, CDC6, CDC20
GO:0033045	regulation of sister chromatid segregation	108	3	0.33	0.0029	1	RMI2, CDC6, CDC20
GO:0033365	protein localization to organelle	973	3	2.94	1.0000	1	SPIDR, CLDN18, ZBTB16
GO:0033554	cellular response to stress	1831	7	5.53	1.0000	1	RMI2, FBP1, SPIDR, UBE2T, AQP1, MCM10, HMGA2
GO:0033993	response to lipid	915	7	2.77	1.0000	1	POSTN, DSG2, FBP1, IGFBP2, AQP1, SMAD6, ADTRP
GO:0034097	response to cytokine	918	3	2.77	1.0000	1	POSTN, CLDN18, IL1RL1
GO:0034219	carbohydrate transmembrane transport	127	2	0.38	1.0000	1	SORBS1, AQP1
GO:0034220	monoatomic ion transmembrane transport	1011	3	3.06	1.0000	1	AQP1, KCNJ15, RRAD
GO:0034329	cell junction assembly	499	4	1.51	1.0000	1	CDH5, SORBS1, CLDN18, UGT8
GO:0034330	cell junction organization	813	6	2.46	1.0000	1	CDH5, SORBS1, DSG2, CLDN18, UGT8, CDC20
GO:0034504	protein localization to nucleus	313	2	0.95	0.3948	1	CLDN18, ZBTB16
GO:0034612	response to tumor necrosis factor	226	2	0.68	1.0000	1	POSTN, CLDN18
GO:0034654	nucleobase-containing compound biosynthetic process	4491	7	13.57	1.0000	1	FBP1, HMGB3, IRF6, SMAD6, ZBTB16, HMGA2, ATOH8
GO:0034762	regulation of transmembrane transport	445	3	1.34	1.0000	1	SORBS1, KCNJ15, RRAD
GO:0034765	regulation of monoatomic ion transmembrane transport	327	2	0.99	0.0839	1	KCNJ15, RRAD
GO:0035239	tube morphogenesis	871	9	2.63	1.0000	1	CDH5, AQP1, ROBO4, ECSCR, HHIP, ADAM12, HMGA2, ADTRP, ATOH8
GO:0035295	tube development	1091	11	3.3	1.0000	1	CDH5, AQP1, SMAD6, CLDN18, ROBO4, ECSCR, HHIP, ADAM12, HMGA2, ADTRP, ATOH8
GO:0035556	intracellular signal transduction	2945	12	8.9	0.1493	1	MYZAP, FBP1, AQP1, SMAD6, TREM1, RRAD, HMGA2, PIP5K1B, ATOH8, CAV2, CDC6, CDC20
GO:0036211	protein modification process	2608	8	7.88	1.0000	1	CDH5, UBE2T, NEK2, ZBTB16, HMGA2, ADTRP, CDC6, CDC20
GO:0036293	response to decreased oxygen levels	317	2	0.96	1.0000	1	POSTN, AQP1
GO:0040007	growth	900	4	2.72	1.0000	1	POSTN, FBP1, CLDN18, CCNB2
GO:0040008	regulation of growth	585	2	1.77	0.3585	1	FBP1, CCNB2
GO:0040011	locomotion	1222	9	3.69	1.0000	1	CDH5, POSTN, LYVE1, AQP1, TREM1, ROBO4, ECSCR, ADTRP, ATOH8
GO:0040012	regulation of locomotion	1048	7	3.17	1.0000	1	CDH5, POSTN, LYVE1, AQP1, ROBO4, ADTRP, ATOH8
GO:0040017	positive regulation of locomotion	591	5	1.79	1.0000	1	CDH5, POSTN, LYVE1, AQP1, ATOH8
GO:0042044	fluid transport	37	2	0.11	1.0000	1	AQP1, CLDN18
GO:0042045	epithelial fluid transport	13	2	0.04	0.0235	1	AQP1, CLDN18
GO:0042060	wound healing	429	2	1.3	0.3439	1	AQP1, ADTRP
GO:0042110	T cell activation	574	2	1.73	1.0000	1	IGFBP2, ZBTB16
GO:0042127	regulation of cell population proliferation	1634	10	4.94	1.0000	1	CDH5, IGFBP2, AQP1, IRF6, SMAD6, ZBTB16, HMGA2, ATOH8, CAV2, CDC6
GO:0042176	regulation of protein catabolic process	367	3	1.11	1.0000	1	ECSCR, C4BPA, CDC20
GO:0042221	response to chemical	3499	18	10.57	1.0000	1	SORBS1, POSTN, DSG2, FBP1, SPIDR, GDF10, GPX2, IGFBP2, AQP1, SMAD6, MSR1, CLDN18, TREM1, ECSCR, ADTRP, CAV2, IL1RL1, CDC6
GO:0042325	regulation of phosphorylation	730	4	2.21	1.0000	1	CDH5, HMGA2, ADTRP, CDC6
GO:0042327	positive regulation of phosphorylation	451	2	1.36	1.0000	1	HMGA2, ADTRP
GO:0042330	taxis	449	2	1.36	1.0000	1	TREM1, ECSCR
GO:0042592	homeostatic process	1699	5	5.13	1.0000	1	CDH5, AQP1, CLDN18, CAV2, CCNB2
GO:0042692	muscle cell differentiation	393	2	1.19	1.0000	1	ADAM12, CAV2
GO:0042742	defense response to bacterium	295	2	0.89	1.0000	1	AQP1, TREM1
GO:0042981	regulation of apoptotic process	1409	7	4.26	1.0000	1	CDH5, AQP1, SMAD6, ECSCR, HHIP, ZBTB16, HMGA2
GO:0043009	chordate embryonic development	651	2	1.97	1.0000	1	NEK2, CCNB2
GO:0043062	extracellular structure organization	324	4	0.98	1.0000	1	POSTN, MMP11, ADTRP, CAV2
GO:0043065	positive regulation of apoptotic process	528	2	1.6	0.7826	1	ECSCR, ZBTB16
GO:0043066	negative regulation of apoptotic process	854	5	2.58	0.3967	1	CDH5, AQP1, SMAD6, HHIP, HMGA2
GO:0043067	regulation of programmed cell death	1452	7	4.39	1.0000	1	CDH5, AQP1, SMAD6, ECSCR, HHIP, ZBTB16, HMGA2
GO:0043068	positive regulation of programmed cell death	547	2	1.65	1.0000	1	ECSCR, ZBTB16
GO:0043069	negative regulation of programmed cell death	884	5	2.67	1.0000	1	CDH5, AQP1, SMAD6, HHIP, HMGA2
GO:0043085	positive regulation of catalytic activity	646	3	1.95	1.0000	1	HMGA2, CAV2, CDC20
GO:0043170	macromolecule metabolic process	8702	29	26.3	1.0000	1	CDH5, SORBS1, POSTN, LYVE1, RMI2, RPL39L, CPM, FBP1, SPIDR, UBE2T, HMGB3, AQP1, IRF6, SMAD6, MMP11, MSR1, NEK2, TREM1, MCM10, ECSCR, C4BPA, ZBTB16, ADAM12, HMGA2, ADTRP, ATOH8, IL1RL1, CDC6, CDC20
GO:0043207	response to external biotic stimulus	1501	6	4.54	1.0000	1	HMGB3, AQP1, SMAD6, TREM1, C4BPA, HMGA2
GO:0043254	regulation of protein-containing complex assembly	422	2	1.28	1.0000	1	CDH5, SPIDR
GO:0043255	regulation of carbohydrate biosynthetic process	99	2	0.3	1.0000	1	SORBS1, FBP1
GO:0043269	regulation of monoatomic ion transport	452	2	1.37	1.0000	1	KCNJ15, RRAD
GO:0043297	apical junction assembly	76	2	0.23	1.0000	1	CDH5, CLDN18
GO:0043412	macromolecule modification	2783	8	8.41	1.0000	1	CDH5, UBE2T, NEK2, ZBTB16, HMGA2, ADTRP, CDC6, CDC20
GO:0043434	response to peptide hormone	433	4	1.31	1.0000	1	SORBS1, FBP1, CAV2, CDC6
GO:0043436	oxoacid metabolic process	882	2	2.67	1.0000	1	FBP1, ADTRP
GO:0043467	regulation of generation of precursor metabolites and energy	139	2	0.42	1.0000	1	SORBS1, FBP1
GO:0043534	blood vessel endothelial cell migration	122	2	0.37	0.1737	1	CDH5, ADTRP
GO:0043542	endothelial cell migration	225	3	0.68	1.0000	1	CDH5, ADTRP, ATOH8
GO:0043549	regulation of kinase activity	428	2	1.29	1.0000	1	HMGA2, CDC6
GO:0043588	skin development	292	2	0.88	1.0000	1	IRF6, SCEL
GO:0043627	response to estrogen	69	3	0.21	0.0104	1	IGFBP2, SMAD6, CLDN18
GO:0043687	post-translational protein modification	935	3	2.83	1.0000	1	UBE2T, ZBTB16, CDC20
GO:0043933	protein-containing complex organization	1778	3	5.37	1.0000	1	CDH5, OIP5, SPIDR
GO:0044057	regulation of system process	554	2	1.67	1.0000	1	DSG2, AQP1
GO:0044085	cellular component biogenesis	3306	10	9.99	1.0000	1	CDH5, SORBS1, OIP5, SPIDR, NEK2, CLDN18, UGT8, CAV2, CCNB2, CDC20
GO:0044087	regulation of cellular component biogenesis	1009	2	3.05	1.0000	1	CDH5, SPIDR
GO:0044089	positive regulation of cellular component biogenesis	505	2	1.53	1.0000	1	CDH5, SPIDR
GO:0044092	negative regulation of molecular function	706	3	2.13	1.0000	1	AQP1, RRAD, HMGA2
GO:0044093	positive regulation of molecular function	967	3	2.92	1.0000	1	HMGA2, CAV2, CDC20
GO:0044237	cellular metabolic process	8937	21	27.01	1.0000	1	CDH5, SORBS1, POSTN, RPL39L, CPM, FBP1, HMGB3, IRF6, SMAD6, MSR1, NEK2, TREM1, UGT8, CA4, ZBTB16, HMGA2, PIP5K1B, ADTRP, ATOH8, IL1RL1, CDC6
GO:0044238	primary metabolic process	9502	26	28.71	1.0000	1	CDH5, SORBS1, RMI2, RPL39L, CPM, FBP1, SPIDR, UBE2T, HMGB3, AQP1, IRF6, SMAD6, MMP11, NEK2, MCM10, ECSCR, C4BPA, UGT8, ZBTB16, ADAM12, HMGA2, PIP5K1B, ADTRP, ATOH8, CDC6, CDC20
GO:0044249	cellular biosynthetic process	6968	18	21.06	1.0000	1	CDH5, SORBS1, POSTN, RPL39L, CPM, FBP1, HMGB3, IRF6, SMAD6, MSR1, TREM1, UGT8, ZBTB16, HMGA2, PIP5K1B, ADTRP, ATOH8, IL1RL1
GO:0044255	cellular lipid metabolic process	946	3	2.86	1.0000	1	UGT8, PIP5K1B, ADTRP
GO:0044281	small molecule metabolic process	1733	4	5.24	1.0000	1	SORBS1, FBP1, CA4, ADTRP
GO:0044344	cellular response to fibroblast growth factor stimulus	111	2	0.34	0.0801	1	POSTN, HHIP
GO:0044403	biological process involved in symbiotic interaction	304	3	0.92	1.0000	1	TREM1, HMGA2, CAV2
GO:0044419	biological process involved in interspecies interaction between organisms	1661	7	5.02	1.0000	1	HMGB3, AQP1, SMAD6, TREM1, C4BPA, HMGA2, CAV2
GO:0044703	multi-organism reproductive process	201	2	0.61	1.0000	1	DSG2, IGFBP2
GO:0044706	multi-multicellular organism process	209	2	0.63	1.0000	1	DSG2, IGFBP2
GO:0044770	cell cycle phase transition	542	3	1.64	1.0000	1	CCNB2, CDC6, CDC20
GO:0044771	meiotic cell cycle phase transition	14	2	0.04	1.0000	1	CCNB2, CDC20
GO:0044772	mitotic cell cycle phase transition	434	3	1.31	1.0000	1	CCNB2, CDC6, CDC20
GO:0044784	metaphase/anaphase transition of cell cycle	100	2	0.3	1.0000	1	CDC6, CDC20
GO:0044839	cell cycle G2/M phase transition	152	2	0.46	1.0000	1	CCNB2, CDC6
GO:0044843	cell cycle G1/S phase transition	256	2	0.77	1.0000	1	CCNB2, CDC6
GO:0045087	innate immune response	936	3	2.83	0.5434	1	HMGB3, TREM1, C4BPA
GO:0045184	establishment of protein localization	1663	3	5.03	1.0000	1	SPIDR, MSR1, ADTRP
GO:0045216	cell-cell junction organization	211	4	0.64	1.0000	1	CDH5, DSG2, CLDN18, UGT8
GO:0045229	external encapsulating structure organization	324	4	0.98	1.0000	1	POSTN, MMP11, ADTRP, CAV2
GO:0045321	leukocyte activation	959	3	2.9	1.0000	1	IGFBP2, ZBTB16, IL1RL1
GO:0045444	fat cell differentiation	233	6	0.7	0.0032	1	WIF1, GDF10, SMAD6, MMP11, ZBTB16, HMGA2
GO:0045446	endothelial cell differentiation	115	3	0.35	1.0000	1	CDH5, ROBO4, ATOH8
GO:0045595	regulation of cell differentiation	1523	9	4.6	1.0000	1	CDH5, WIF1, GDF10, SMAD6, MMP11, MSR1, CLDN18, ZBTB16, ATOH8
GO:0045596	negative regulation of cell differentiation	647	4	1.96	1.0000	1	SMAD6, MMP11, CLDN18, ZBTB16
GO:0045597	positive regulation of cell differentiation	867	6	2.62	1.0000	1	CDH5, WIF1, GDF10, MSR1, ZBTB16, ATOH8
GO:0045598	regulation of fat cell differentiation	130	3	0.39	1.0000	1	WIF1, MMP11, ZBTB16
GO:0045600	positive regulation of fat cell differentiation	68	2	0.21	0.0180	1	WIF1, ZBTB16
GO:0045601	regulation of endothelial cell differentiation	37	2	0.11	1.0000	1	CDH5, ATOH8
GO:0045637	regulation of myeloid cell differentiation	205	2	0.62	1.0000	1	CLDN18, ZBTB16
GO:0045638	negative regulation of myeloid cell differentiation	91	2	0.27	0.1017	1	CLDN18, ZBTB16
GO:0045667	regulation of osteoblast differentiation	131	2	0.4	1.0000	1	GDF10, SMAD6
GO:0045732	positive regulation of protein catabolic process	209	3	0.63	0.2475	1	ECSCR, C4BPA, CDC20
GO:0045738	negative regulation of DNA repair	39	2	0.12	1.0000	1	RMI2, HMGA2
GO:0045765	regulation of angiogenesis	297	5	0.9	1.0000	1	CDH5, AQP1, ECSCR, ADAM12, HMGA2
GO:0045766	positive regulation of angiogenesis	165	4	0.5	0.0015	1	CDH5, AQP1, ADAM12, HMGA2
GO:0045785	positive regulation of cell adhesion	486	2	1.47	1.0000	1	IGFBP2, ZBTB16
GO:0045786	negative regulation of cell cycle	387	3	1.17	1.0000	1	NEK2, CDC6, CDC20
GO:0045787	positive regulation of cell cycle	329	2	0.99	1.0000	1	CDC6, CDC20
GO:0045859	regulation of protein kinase activity	395	2	1.19	1.0000	1	HMGA2, CDC6
GO:0045862	positive regulation of proteolysis	317	2	0.96	1.0000	1	ECSCR, CDC20
GO:0045892	negative regulation of DNA-templated transcription	1230	4	3.72	0.6222	1	FBP1, ZBTB16, HMGA2, ATOH8
GO:0045893	positive regulation of DNA-templated transcription	1668	5	5.04	1.0000	1	IRF6, SMAD6, ZBTB16, HMGA2, ATOH8
GO:0045930	negative regulation of mitotic cell cycle	236	2	0.71	1.0000	1	CDC6, CDC20
GO:0045931	positive regulation of mitotic cell cycle	125	2	0.38	1.0000	1	CDC6, CDC20
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1469	6	4.44	1.0000	1	RMI2, FBP1, ZBTB16, HMGA2, ATOH8, CDC6
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2002	7	6.05	1.0000	1	SPIDR, IRF6, SMAD6, NEK2, ZBTB16, HMGA2, ATOH8
GO:0045937	positive regulation of phosphate metabolic process	506	2	1.53	1.0000	1	HMGA2, ADTRP
GO:0045944	positive regulation of transcription by RNA polymerase II	1237	4	3.74	0.5201	1	IRF6, ZBTB16, HMGA2, ATOH8
GO:0046649	lymphocyte activation	797	2	2.41	1.0000	1	IGFBP2, ZBTB16
GO:0046683	response to organophosphorus	133	2	0.4	1.0000	1	FBP1, AQP1
GO:0046903	secretion	962	2	2.91	1.0000	1	AQP1, ADTRP
GO:0048144	fibroblast proliferation	105	2	0.32	1.0000	1	AQP1, CDC6
GO:0048145	regulation of fibroblast proliferation	86	2	0.26	1.0000	1	AQP1, CDC6
GO:0048146	positive regulation of fibroblast proliferation	54	2	0.16	0.0116	1	AQP1, CDC6
GO:0048232	male gamete generation	628	2	1.9	1.0000	1	RPL39L, ZBTB16
GO:0048285	organelle fission	484	4	1.46	1.0000	1	NEK2, CAV2, CCNB2, CDC20
GO:0048468	cell development	2781	9	8.4	0.3059	1	CDH5, POSTN, IRF6, CLDN18, ROBO4, UGT8, ZBTB16, CAV2, IL1RL1
