Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Osteoblast Proliferation (GO:0033689)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	GREM1
T Follicular Helper Cell Differentiation (GO:0061470)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	IL6
UV Protection (GO:0009650)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	MFAP4
- Reg of Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045869)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	HMGA2
Arachidonate Secretion (GO:0050482)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	PLA2G1B
Arachidonate Transport (GO:1903963)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	PLA2G1B
Auditory Behavior (GO:0031223)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	SLC6A4
Response to Hydroxyurea (GO:0072710)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	SPIDR
Positive Regulation of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	IL6
Response to Magnesium Ion (GO:0032026)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	FBP1
Sinoatrial Node Development (GO:0003163)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	GJB6
Elastic Fiber Assembly (GO:0048251)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	MFAP4
Sulfur Amino Acid Transport (GO:0000101)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	SLC7A11
Galactosylceramide Metabolic Process (GO:0006681)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	UGT8
Positive Regulation of Synapse Maturation (GO:0090129)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	CDC20
Interleukin-33-Mediated Signaling Pathway (GO:0038172)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	IL1RL1
Learned Vocalization Behavior or Vocal Learning (GO:0098598)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	SLC6A4
Leukocyte Aggregation (GO:0070486)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	JAM2
Long-Chain Fatty Acid Catabolic Process (GO:0042758)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	ADTRP
Mammary Gland Epithelial Cell Differentiation (GO:0060644)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	IRF6
Regulation of Aggrephagy (GO:1905335)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	SLC6A4
Regulation of Cellular Extravasation (GO:0002691)	1/7	0.03232061045005408	0.15453291871432107	0	0	35.77946127946128	122.79690573090025	LYVE1
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	9/943	0.03265187823485531	0.15530789751086618	0	0	2.152210744287832	7.364548573693615	SOX2;GREM1;IL6;PLA2G1B;ATOH8;SMAD9;HMGA2;IRF6;FOXM1
Positive Regulation of Interleukin-8 Production (GO:0032757)	2/61	0.03320812340901646	0.15633362712552365	0	0	7.333102732618471	24.968926994911236	IL6;PLA2G1B
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	2/61	0.03320812340901646	0.15633362712552365	0	0	7.333102732618471	24.968926994911236	GREM1;IL6
Skeletal System Development (GO:0001501)	3/151	0.034055936716906904	0.15777293608466095	0	0	4.411604903872945	14.910125682535028	GDF10;HHIP;ZBTB16
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	2/62	0.034212301370110214	0.15777293608466095	0	0	7.210544217687075	24.336812602212916	CCNB2;CDKN3
Fat Cell Differentiation (GO:0045444)	2/63	0.03522824476526138	0.15777293608466095	0	0	7.092004014720643	23.729186657224627	HMGA2;SMAD6
Regulation of miRNA Transcription (GO:1902893)	2/64	0.036255823825936534	0.15777293608466095	0	0	6.977287689269256	23.144746512372166	IL6;ATOH8
Cell Cycle G1/S Phase Transition (GO:0044843)	2/64	0.036255823825936534	0.15777293608466095	0	0	6.977287689269256	23.144746512372166	CCNB2;CDKN3
Negative Regulation of Ferroptosis (GO:0110076)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SLC7A11
Negative Regulation of Leukocyte Chemotaxis (GO:0002689)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	GREM1
Negative Regulation of Leukocyte Proliferation (GO:0070664)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	GREM1
Regulation of Mitotic Centrosome Separation (GO:0046602)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	NEK2
Neurotransmitter Reuptake (GO:0098810)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SLC6A4
Bundle of His Cell to Purkinje Myocyte Communication (GO:0086069)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	DSG2
Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	GREM1
Sequestering of Extracellular Ligand From Receptor (GO:0035581)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	GREM1
Serotonin Uptake (GO:0051610)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SLC6A4
Zinc Ion Import Across Plasma Membrane (GO:0071578)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SLC39A8
Positive Regulation of Ubiquitin Protein Ligase Activity (GO:1904668)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	CDC20
Manganese Ion Transport (GO:0006828)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SLC39A8
Mesodermal Cell Differentiation (GO:0048333)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	HMGA2
Mitral Valve Development (GO:0003174)	1/8	0.03685262834732484	0.15777293608466095	0	0	30.666666666666668	101.22540234443186	SMAD6
Cell-Cell Junction Assembly (GO:0007043)	2/65	0.03729490972807345	0.15777293608466095	0	0	6.866213151927438	22.582277655840333	CDH5;GJB6
Positive Regulation of MAP Kinase Activity (GO:0043406)	2/65	0.03729490972807345	0.15777293608466095	0	0	6.866213151927438	22.582277655840333	PLA2G1B;CD24
Skin Development (GO:0043588)	2/65	0.03729490972807345	0.15777293608466095	0	0	6.866213151927438	22.582277655840333	SCEL;SPRR1B
Double-Strand Break Repair (GO:0006302)	3/159	0.03876220696278393	0.16005215350793384	0	0	4.183782712133228	13.598588922764417	RMI2;TRIP13;SPIDR
Phagocytosis (GO:0006909)	2/67	0.039407091364010896	0.16005215350793384	0	0	6.654317111459968	21.518793857881736	MSR1;ANXA3
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	2/67	0.039407091364010896	0.16005215350793384	0	0	6.654317111459968	21.518793857881736	GREM1;SMAD6
Response to Ionizing Radiation (GO:0010212)	2/68	0.040479934067877886	0.16005215350793384	0	0	6.553184910327768	21.015729026709813	RRAD;SPIDR
T-helper 17 Cell Lineage Commitment (GO:0072540)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	IL6
Negative Regulation of Protein Maturation (GO:1903318)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	MAGEA3
Carbon Dioxide Transport (GO:0015670)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	HBA1
Oxygen Transport (GO:0015671)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	HBA1
Positive Regulation of Calcium Ion Transport Into Cytosol (GO:0010524)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	PLA2G1B
Serotonin Transport (GO:0006837)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	SLC6A4
Skeletal Muscle Fiber Development (GO:0048741)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	CAV2
Positive Regulation of Chondrocyte Differentiation (GO:0032332)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	ZBTB16
Endocytosis Involved in Viral Entry Into Host Cell (GO:0075509)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	CAV2
Endodermal Cell Fate Commitment (GO:0001711)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	SOX2
Positive Regulation of Protein Autophosphorylation (GO:0031954)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	GREM1
Protein K27-linked Ubiquitination (GO:0044314)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	UBE2T
Protein K29-linked Ubiquitination (GO:0035519)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	UBE2T
Receptor-Mediated Endocytosis of Virus by Host Cell (GO:0019065)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	CAV2
Negative Regulation of Bone Resorption (GO:0045779)	1/9	0.041363633279964625	0.16005215350793384	0	0	26.832070707070706	85.46962248741102	IL6
Positive Regulation of Cell Differentiation (GO:0045597)	4/279	0.04220349547404204	0.16005215350793384	0	0	3.179393939393939	10.063583757452909	GDF10;MSR1;IL6;ZBTB16
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	2/70	0.042658497518340784	0.16005215350793384	0	0	6.35984393757503	20.062310778576375	CAV2;ATOH8
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	2/70	0.042658497518340784	0.16005215350793384	0	0	6.35984393757503	20.062310778576375	RMI2;SPIDR
Regulation of Fat Cell Differentiation (GO:0045598)	2/70	0.042658497518340784	0.16005215350793384	0	0	6.35984393757503	20.062310778576375	IL6;ZBTB16
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	2/70	0.042658497518340784	0.16005215350793384	0	0	6.35984393757503	20.062310778576375	CDH5;PLEKHH2
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	7/691	0.0435607049209829	0.16005215350793384	0	0	2.264116833301893	7.094836052138214	SOX2;ZBTB16;HMGA2;FOSB;FOXM1;FBP1;MAGEA3
Regulation of Intracellular Signal Transduction (GO:1902531)	4/283	0.04407386506132467	0.16005215350793384	0	0	3.1332138590203105	9.781543691627618	CDH5;PIP5K1B;CD24;ARHGAP6
Regulation of MAP Kinase Activity (GO:0043405)	2/72	0.04488007460365415	0.16005215350793384	0	0	6.177551020408163	19.173644128632333	PLA2G1B;CD24
Negative Regulation of Glycolytic Process (GO:0045820)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	FBP1
Regulation of Ferroptosis (GO:0110075)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	SLC7A11
Negative Regulation of Lipid Localization (GO:1905953)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	IL6
Negative Regulation of Lymphocyte Migration (GO:2000402)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	CD69
T-helper 17 Cell Differentiation (GO:0072539)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	IL6
Negative Regulation of Purine Nucleotide Catabolic Process (GO:0033122)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	FBP1
Reg of Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045091)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	HMGA2
Cellular Response to UV-B (GO:0071493)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	MFAP4
Response to Corticosteroid (GO:0031960)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	IL6
Response to Laminar Fluid Shear Stress (GO:0034616)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	SMAD6
Positive Regulation of Platelet Aggregation (GO:1901731)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	IL6
Icosanoid Secretion (GO:0032309)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	PLA2G1B
Mesenchymal to Epithelial Transition (GO:0060231)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	DSG2
Mesonephros Development (GO:0001823)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	ZBTB16
Mitotic DNA Replication (GO:1902969)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	TK1
Mitral Valve Morphogenesis (GO:0003183)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	SMAD6
Monoamine Transport (GO:0015844)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	SLC6A4
Regulation of T-helper 2 Cell Cytokine Production (GO:2000551)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	IL6
Negative Regulation of Cell Cycle Phase Transition (GO:1901988)	1/10	0.04585372153876536	0.16005215350793384	0	0	23.849607182940517	73.51161836413381	SOX2
Defense Response to Gram-negative Bacterium (GO:0050829)	2/76	0.049448379924102726	0.16381738967199685	0	0	5.842526199669057	17.567459585561807	IL6;TREM1
Signal Transduction in Response to DNA Damage (GO:0042770)	2/76	0.049448379924102726	0.16381738967199685	0	0	5.842526199669057	17.567459585561807	RRAD;FOXM1
Regulation of Establishment of Cell Polarity (GO:2000114)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	CDH5
Regulation of Lymphocyte Migration (GO:2000401)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	JAM2
Arginine Metabolic Process (GO:0006525)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	SLC39A8
Cardiocyte Differentiation (GO:0035051)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	GREM1
Regulation of Synapse Maturation (GO:0090128)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	CDC20
Regulation of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	DSG2
Podocyte Differentiation (GO:0072112)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	CD24
Positive Regulation of Cellular Extravasation (GO:0002693)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	LYVE1
Synaptonemal Complex Assembly (GO:0007130)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	TRIP13
Synaptonemal Complex Organization (GO:0070193)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	TRIP13
Positive Regulation of Insulin Receptor Signaling Pathway (GO:0046628)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	SORBS1
Positive Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902101)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	CDC20
Positive Regulation of Neuroinflammatory Response (GO:0150078)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	IL6
Iron Ion Transmembrane Transport (GO:0034755)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	SLC39A8
Regulation of Astrocyte Differentiation (GO:0048710)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	IL6
Regulation of Cell Activation (GO:0050865)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	IL6
Negative Regulation of Bone Mineralization (GO:0030502)	1/11	0.050322988984208186	0.16381738967199685	0	0	21.463636363636365	64.16110370636527	GREM1
Response to Insulin (GO:0032868)	2/77	0.05061583191778712	0.16418845830575468	0	0	5.764353741496599	17.197896746961362	PLA2G1B;SORBS1
Regulation of Gene Expression (GO:0010468)	9/1026	0.05110269429734133	0.16485332966503524	0	0	1.9684916853058445	5.854132968353669	SOX2;BTNL9;CDH5;MSR1;IL6;ATOH8;HMGA2;SLC39A8;ADTRP
Epidermis Development (GO:0008544)	2/78	0.05179319851886977	0.16485332966503524	0	0	5.688238453276047	16.84000969683677	SCEL;SPRR1B
Positive Regulation of Apoptotic Process (GO:0043065)	4/300	0.05253699262416869	0.16485332966503524	0	0	2.9508727477477477	8.69397264384628	IL6;GADD45B;ECSCR;SLC6A4
Defense Response to Gram-positive Bacterium (GO:0050830)	2/79	0.0529803633959342	0.16485332966503524	0	0	5.614100185528757	16.49329404541039	IL6;PLA2G1B
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	2/79	0.0529803633959342	0.16485332966503524	0	0	5.614100185528757	16.49329404541039	CDH5;ATOH8
Negative Regulation of Complement Activation (GO:0045916)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	C4BPA
- Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902236)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	MAGEA3
Regulation of Establishment of Protein Localization (GO:0070201)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	SPIDR
Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	CDH5
Regulation of Extracellular Matrix Disassembly (GO:0010715)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	IL6
Negative Regulation of Microtubule Polymerization (GO:0031115)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	CDH5
Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904994)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	IL6
T-helper Cell Lineage Commitment (GO:0002295)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	IL6
Atrial Cardiac Muscle Tissue Development (GO:0003228)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	GJB6
Regulation of Response to Cytokine Stimulus (GO:0060759)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	CD24
Positive Regulation of Cellular Response to Insulin Stimulus (GO:1900078)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	SORBS1
Interleukin-6-Mediated Signaling Pathway (GO:0070102)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	IL6
Intracellular Copper Ion Homeostasis (GO:0006878)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	CP
Mature B Cell Differentiation Involved in Immune Response (GO:0002313)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	IL6
Microtubule-Based Transport (GO:0099111)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	SLC6A4
Myotube Cell Development (GO:0014904)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	CAV2
Regulation of Actin Filament Depolymerization (GO:0030834)	1/12	0.054771531097860295	0.16485332966503524	0	0	19.51147842056933	56.67274219292137	PLEKHH2
Regulation of Double-Strand Break Repair (GO:2000779)	2/81	0.05538362695542015	0.16507197904245355	0	0	5.471454404546629	15.831496131406388	FOXM1;SPIDR
Regulation of Interleukin-8 Production (GO:0032677)	2/81	0.05538362695542015	0.16507197904245355	0	0	5.471454404546629	15.831496131406388	IL6;PLA2G1B
Positive Regulation of Endothelial Cell Migration (GO:0010595)	2/81	0.05538362695542015	0.16507197904245355	0	0	5.471454404546629	15.831496131406388	ANXA3;ATOH8
Regulation of Endothelial Cell Migration (GO:0010594)	2/82	0.05659949722349141	0.16619293156449044	0	0	5.40280612244898	15.515536451333606	ANXA3;ATOH8
Regulation of Endothelial Cell Proliferation (GO:0001936)	2/83	0.05782470896211	0.16619293156449044	0	0	5.335852859662383	15.208990058861673	CAV2;ATOH8
Positive Regulation of Double-Strand Break Repair (GO:2000781)	2/83	0.05782470896211	0.16619293156449044	0	0	5.335852859662383	15.208990058861673	FOXM1;SPIDR
Positive Regulation of DNA-templated Transcription (GO:0045893)	10/1217	0.05862256940091237	0.16619293156449044	0	0	1.8458989229494616	5.236142438593104	SOX2;GREM1;IL6;PLA2G1B;ZBTB16;ATOH8;SMAD9;HMGA2;IRF6;FOXM1
Negative Regulation of Chondrocyte Differentiation (GO:0032331)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	GREM1
Negative Regulation of Mononuclear Cell Migration (GO:0071676)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	GREM1
One-Carbon Compound Transport (GO:0019755)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	HBA1
Cellular Response to Estrogen Stimulus (GO:0071391)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	CLDN18
Positive Regulation of Autophagy of Mitochondrion (GO:1903599)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	SLC6A4
Positive Regulation of Glycogen Biosynthetic Process (GO:0045725)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	SORBS1
Positive Regulation of Lipid Storage (GO:0010884)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	MSR1
Positive Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	CDC20
Gas Transport (GO:0015669)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	HBA1
Positive Regulation of Type 2 Immune Response (GO:0002830)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	IL6
Regulation of T-helper 17 Cell Lineage Commitment (GO:2000328)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	CD69
Negative Regulation by Host of Viral Transcription (GO:0043922)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	HMGA2
Negative Regulation of ATP Metabolic Process (GO:1903579)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	FBP1
Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051988)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	NEK2
Negative Regulation of Ras Protein Signal Transduction (GO:0046580)	1/13	0.05919944294290672	0.16619293156449044	0	0	17.884680134680135	50.55718547294452	FBP1
Positive Regulation of DNA Repair (GO:0045739)	2/85	0.060302709161477556	0.16827394810038407	0	0	5.206786328989427	14.622625469396496	FOXM1;SPIDR
Defense Response to Bacterium (GO:0042742)	3/192	0.061432627463412895	0.16827394810038407	0	0	3.447880870561283	9.618946988656292	IL6;ANXA3;PLA2G1B
Cellular Response to Hormone Stimulus (GO:0032870)	2/86	0.06155527588306906	0.16827394810038407	0	0	5.144557823129252	14.342099713973894	CLDN18;ADTRP
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	2/86	0.06155527588306906	0.16827394810038407	0	0	5.144557823129252	14.342099713973894	CDH5;SPIDR
Positive Regulation of Cell Population Proliferation (GO:0008284)	5/456	0.06313754618757828	0.16827394810038407	0	0	2.4282880149375656	6.707999117513109	GREM1;IL6;PLA2G1B;HMGA2;FOXM1
Negative Regulation of Epithelial Cell Differentiation (GO:0030857)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	DSG2
Negative Regulation of Focal Adhesion Assembly (GO:0051895)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	ARHGAP6
Regulation of Immune Effector Process (GO:0002697)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	C4BPA
Acute-Phase Response (GO:0006953)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	IL6
Regulation of Microglial Cell Activation (GO:1903978)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	IL6
Regulation of Phosphate Metabolic Process (GO:0019220)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	CD24
Positive Regulation of Acute Inflammatory Response (GO:0002675)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	IL6
Dendrite Self-Avoidance (GO:0070593)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	ROBO4
Embryonic Axis Specification (GO:0000578)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	SMAD6
Leukotriene Biosynthetic Process (GO:0019370)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	PLA2G1B
Protein K6-linked Ubiquitination (GO:0085020)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	UBE2T
Mammary Gland Epithelium Development (GO:0061180)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	IRF6
Modified Amino Acid Transport (GO:0072337)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	SLC7A11
Negative Regulation of Cartilage Development (GO:0061037)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	GREM1
Negative Regulation of Cell-Substrate Junction Organization (GO:0150118)	1/14	0.06360681916212774	0.16827394810038407	0	0	16.50815850815851	45.480547787299415	ARHGAP6
Supramolecular Fiber Organization (GO:0097435)	4/324	0.06588940640543196	0.16961485368007112	0	0	2.726432291666667	7.415289482886081	GREM1;MFAP4;PLA2G1B;ARHGAP6
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	2/90	0.06665343774155884	0.16961485368007112	0	0	4.909786641929499	13.296923067719524	PLA2G1B;SORBS1
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	2/91	0.0679494137720219	0.16961485368007112	0	0	4.854391194680119	13.053417950299451	KCNJ15;SLC39A8
L-glutamate Transmembrane Transport (GO:0015813)	1/15	0.06799375398068211	0.16961485368007112	0	0	15.328282828282829	41.20762714062591	SLC7A11
Negative Regulation of Protein Processing (GO:0010955)	1/15	0.06799375398068211	0.16961485368007112	0	0	15.328282828282829	41.20762714062591	MAGEA3
Oogenesis (GO:0048477)	1/15	0.06799375398068211	0.16961485368007112	0	0	15.328282828282829	41.20762714062591	TRIP13
