Term	Ont	N	DE	P.DE	adj_pval	GOID
sensory organ development	BP	600	5	0.166052799040048	1	GO:0007423
sensory perception	BP	626	2	0.810787204469926	1	GO:0007600
negative regulation of cell population proliferation	BP	702	14	7.17454962155417e-06	0.00993630281650117	GO:0008285
response to radiation	BP	433	5	0.0593723543681822	1	GO:0009314
response to light stimulus	BP	318	4	0.0688202898051832	1	GO:0009416
response to endogenous stimulus	BP	1506	24	1.53848143346557e-07	0.00085228025210409	GO:0009719
response to hormone	BP	936	16	1.05206959626645e-05	0.0111013381826992	GO:0009725
negative regulation of biosynthetic process	BP	2214	14	0.181511362598649	1	GO:0009890
negative regulation of metabolic process	BP	2743	17	0.169825266554655	1	GO:0009892
negative regulation of macromolecule biosynthetic process	BP	2142	14	0.151865002347459	1	GO:0010558
negative regulation of macromolecule metabolic process	BP	2526	17	0.0994739629991402	1	GO:0010605
positive regulation of gene expression	BP	1153	8	0.195288929153701	1	GO:0010628
neuron differentiation	BP	1409	8	0.373919296859947	1	GO:0030182
cellular response to hormone stimulus	BP	671	10	0.00153430547230393	0.250840481206249	GO:0032870
response to lipid	BP	917	13	0.000477335819504598	0.122991679353516	GO:0033993
camera-type eye development	BP	359	2	0.52116092624666	1	GO:0043010
negative regulation of DNA-templated transcription	BP	1231	10	0.0745167018029517	1	GO:0045892
negative regulation of nucleobase-containing compound metabolic process	BP	1468	12	0.0512167612806754	1	GO:0045934
response to steroid hormone	BP	334	8	0.00022046811189288	0.0688077872033004	GO:0048545
neuron development	BP	1143	5	0.655297554855881	1	GO:0048666
generation of neurons	BP	1485	9	0.29174738946668	1	GO:0048699
sensory system development	BP	418	3	0.329964058524161	1	GO:0048880
nervous system process	BP	1156	5	0.665173547517375	1	GO:0050877
negative regulation of RNA metabolic process	BP	1341	10	0.114333103107692	1	GO:0051253
cellular response to steroid hormone stimulus	BP	207	2	0.265143711332074	1	GO:0071383
cellular response to lipid	BP	600	5	0.166052799040048	1	GO:0071396
cellular response to endogenous stimulus	BP	1245	18	2.68322196827523e-05	0.0193065015520369	GO:0071495
sensory organ morphogenesis	BP	278	2	0.390599698996519	1	GO:0090596
visual system development	BP	411	3	0.320672691233501	1	GO:0150063
negative regulation of RNA biosynthetic process	BP	1240	10	0.0773864317794347	1	GO:1902679
proteolysis	BP	1446	8	0.401621734866022	1	GO:0006508
peptide metabolic process	BP	63	2	0.0374562279601435	0.955012242801842	GO:0006518
cellular catabolic process	BP	312	2	0.44754038928652	1	GO:0044248
negative regulation of gene expression	BP	1126	8	0.178904476895525	1	GO:0010629
organic acid metabolic process	BP	878	5	0.421418472854774	1	GO:0006082
lipid metabolic process	BP	1311	5	0.768706501997824	1	GO:0006629
fatty acid metabolic process	BP	385	2	0.559027341690565	1	GO:0006631
sulfur compound metabolic process	BP	312	2	0.44754038928652	1	GO:0006790
glycoprotein metabolic process	BP	379	2	0.550477550153932	1	GO:0009100
lipid catabolic process	BP	330	2	0.476486373931435	1	GO:0016042
carboxylic acid metabolic process	BP	850	5	0.394385873059525	1	GO:0019752
monocarboxylic acid metabolic process	BP	597	3	0.55552196995699	1	GO:0032787
oxoacid metabolic process	BP	871	5	0.4146734919779	1	GO:0043436
organelle fission	BP	481	6	0.0294962525584756	0.867589273834618	GO:0048285
regulation of protein metabolic process	BP	1714	14	0.0365720247874213	0.955012242801842	GO:0051246
negative regulation of protein metabolic process	BP	643	2	0.82253638718626	1	GO:0051248
regulation of protein phosphorylation	BP	623	9	0.00325060493547358	0.377121229136959	GO:0001932
positive regulation of protein phosphorylation	BP	404	6	0.0138057756858237	0.638606681894022	GO:0001934
regionalization	BP	419	4	0.145896415450052	1	GO:0003002
cytoskeleton organization	BP	1488	12	0.0556780217451699	1	GO:0007010
actin filament organization	BP	444	4	0.168739908176164	1	GO:0007015
enzyme-linked receptor protein signaling pathway	BP	971	10	0.0191791552522356	0.724657822494895	GO:0007167
cell surface receptor protein tyrosine kinase signaling pathway	BP	629	4	0.36325874501159	1	GO:0007169
pattern specification process	BP	464	4	0.187874332003758	1	GO:0007389
actin polymerization or depolymerization	BP	181	2	0.218631386942416	1	GO:0008154
positive regulation of phosphorus metabolic process	BP	481	6	0.0294962525584756	0.867589273834618	GO:0010562
peptidyl-tyrosine phosphorylation	BP	195	2	0.243622349120054	1	GO:0018108
peptidyl-amino acid modification	BP	573	2	0.769667567600099	1	GO:0018193
peptidyl-tyrosine modification	BP	196	2	0.245413562929917	1	GO:0018212
regulation of phosphate metabolic process	BP	799	10	0.00534468155670684	0.40838896074161	GO:0019220
actin filament-based process	BP	801	6	0.192438781490007	1	GO:0030029
cell projection organization	BP	1591	6	0.791884286606875	1	GO:0030030
actin cytoskeleton organization	BP	703	5	0.254415008944035	1	GO:0030036
myeloid cell differentiation	BP	437	4	0.162217302334522	1	GO:0030099
neuron projection development	BP	998	5	0.53385704719054	1	GO:0031175
regulation of protein modification process	BP	898	11	0.00411884493752751	0.393121085497446	GO:0031399
positive regulation of protein modification process	BP	559	7	0.0189296265354862	0.724657822494895	GO:0031401
positive regulation of kinase activity	BP	218	3	0.0894100305086897	1	GO:0033674
regulation of phosphorylation	BP	672	9	0.005315673920249	0.40838896074161	GO:0042325
positive regulation of phosphorylation	BP	426	6	0.0174810504653042	0.723971187396601	GO:0042327
positive regulation of catalytic activity	BP	492	6	0.0324225284799687	0.903010883167944	GO:0043085
regulation of kinase activity	BP	385	5	0.0392916587150284	0.97280878823052	GO:0043549
positive regulation of molecular function	BP	816	9	0.0174499754925236	0.723971187396601	GO:0044093
regulation of protein kinase activity	BP	357	5	0.029828649362002	0.871996096586545	GO:0045859
positive regulation of protein kinase activity	BP	205	3	0.077608273061444	1	GO:0045860
positive regulation of phosphate metabolic process	BP	481	6	0.0294962525584756	0.867589273834618	GO:0045937
neuron projection morphogenesis	BP	643	3	0.606222355771072	1	GO:0048812
cell projection morphogenesis	BP	664	3	0.628082698017759	1	GO:0048858
regulation of peptidyl-tyrosine phosphorylation	BP	154	2	0.171305377859711	1	GO:0050730
positive regulation of peptidyl-tyrosine phosphorylation	BP	115	2	0.107186656128092	1	GO:0050731
regulation of catalytic activity	BP	846	8	0.052823099856568	1	GO:0050790
regulation of phosphorus metabolic process	BP	800	10	0.00539088548325643	0.409384842156464	GO:0051174
positive regulation of protein metabolic process	BP	959	9	0.0428431221734616	0.994095020148415	GO:0051247
regulation of transferase activity	BP	446	6	0.021363924022902	0.781193386837435	GO:0051338
positive regulation of transferase activity	BP	257	4	0.0363615290936364	0.955012242801842	GO:0051347
regulation of molecular function	BP	1404	12	0.0386139314505324	0.962481560193866	GO:0065009
supramolecular fiber organization	BP	840	9	0.0206356960540554	0.764659513146845	GO:0097435
plasma membrane bounded cell projection organization	BP	1549	6	0.770025466801749	1	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	659	3	0.622952826944529	1	GO:0120039
carbohydrate metabolic process	BP	554	3	0.504869675554337	1	GO:0005975
generation of precursor metabolites and energy	BP	459	2	0.654984921251636	1	GO:0006091
sexual reproduction	BP	1058	8	0.140631058132	1	GO:0019953
monoatomic ion transport	BP	1233	7	0.388845417645249	1	GO:0006811
monoatomic cation transport	BP	1034	6	0.385333269555586	1	GO:0006812
potassium ion transport	BP	232	2	0.309932487445252	1	GO:0006813
intracellular monoatomic ion homeostasis	BP	517	4	0.241584649900306	1	GO:0006873
cellular homeostasis	BP	805	8	0.0415530895998853	0.994095020148415	GO:0019725
metal ion transport	BP	862	6	0.239443946152441	1	GO:0030001
monoatomic ion transmembrane transport	BP	1011	6	0.365251097037456	1	GO:0034220
regulation of transmembrane transport	BP	436	3	0.353840648376826	1	GO:0034762
regulation of monoatomic ion transmembrane transport	BP	318	2	0.457287744438532	1	GO:0034765
regulation of membrane potential	BP	446	3	0.367071497875537	1	GO:0042391
regulation of monoatomic ion transport	BP	444	3	0.364428254979486	1	GO:0043269
chemical homeostasis	BP	1016	10	0.0253025234521573	0.822262399707738	GO:0048878
monoatomic ion homeostasis	BP	601	5	0.166843832709365	1	GO:0050801
intracellular chemical homeostasis	BP	700	7	0.0535093411396518	1	GO:0055082
transmembrane transport	BP	1507	9	0.306536227908279	1	GO:0055085
potassium ion transmembrane transport	BP	204	2	0.259759516869866	1	GO:0071805
monoatomic cation transmembrane transport	BP	850	5	0.394385873059525	1	GO:0098655
inorganic ion transmembrane transport	BP	917	6	0.284542377987585	1	GO:0098660
inorganic cation transmembrane transport	BP	827	5	0.372122864838869	1	GO:0098662
inorganic ion homeostasis	BP	525	4	0.249997942822535	1	GO:0098771
export from cell	BP	905	6	0.274525289735454	1	GO:0140352
cytokine production	BP	789	8	0.0376319062667226	0.955012242801842	GO:0001816
regulation of cytokine production	BP	779	7	0.0838949399223561	1	GO:0001817
cell surface receptor protein serine/threonine kinase signaling pathway	BP	367	7	0.00205845627826298	0.296190471883308	GO:0007178
transforming growth factor beta receptor signaling pathway	BP	212	5	0.00372205468420447	0.393121085497446	GO:0007179
epidermis development	BP	359	3	0.252193469861204	1	GO:0008544
epidermal cell differentiation	BP	218	3	0.0894100305086897	1	GO:0009913
regulation of transforming growth factor beta receptor signaling pathway	BP	146	2	0.157640749832795	1	GO:0017015
developmental maturation	BP	337	5	0.0240480614844404	0.79653362396669	GO:0021700
positive regulation of Wnt signaling pathway	BP	141	2	0.149212713531303	1	GO:0030177
keratinocyte differentiation	BP	149	3	0.0358428698922504	0.955012242801842	GO:0030216
negative regulation of transforming growth factor beta receptor signaling pathway	BP	101	2	0.0861712530568054	1	GO:0030512
skin development	BP	292	3	0.16854359396615	1	GO:0043588
negative regulation of developmental process	BP	907	12	0.00144281027012642	0.245530651558081	GO:0051093
response to growth factor	BP	753	12	0.000281704340795165	0.0800293139446161	GO:0070848
cellular response to growth factor stimulus	BP	722	9	0.00835398016935181	0.536618742834633	GO:0071363
response to transforming growth factor beta	BP	272	6	0.00209658241906474	0.298863198194462	GO:0071559
cellular response to transforming growth factor beta stimulus	BP	265	6	0.00183935657959877	0.281091741016063	GO:0071560
anatomical structure maturation	BP	263	4	0.0390474079317979	0.968926665577503	GO:0071695
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	274	5	0.0107426013251338	0.575583507576538	GO:0090092
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	156	3	0.0402000194512508	0.983214383024576	GO:0090101
positive regulation of canonical Wnt signaling pathway	BP	107	2	0.0950140532264051	1	GO:0090263
regulation of cellular response to growth factor stimulus	BP	324	5	0.0207114671266798	0.766185976728044	GO:0090287
transforming growth factor beta receptor superfamily signaling pathway	BP	344	6	0.00657873194315296	0.459867889994721	GO:0141091
regulation of cellular response to transforming growth factor beta stimulus	BP	149	2	0.162740500981436	1	GO:1903844
positive regulation of cytokine production	BP	491	4	0.214751949940283	1	GO:0001819
regulation of cytokine-mediated signaling pathway	BP	166	3	0.0468678648373015	1	GO:0001959
negative regulation of cytokine-mediated signaling pathway	BP	83	2	0.061358866756819	1	GO:0001960
DNA damage response	BP	901	9	0.0306032513839918	0.886454179631208	GO:0006974
response to biotic stimulus	BP	1553	13	0.0367458336091066	0.955012242801842	GO:0009607
response to virus	BP	405	3	0.312712270782991	1	GO:0009615
cytokine-mediated signaling pathway	BP	546	4	0.272373651812088	1	GO:0019221
regulation of proteolysis	BP	413	3	0.323327118864034	1	GO:0030162
response to cytokine	BP	957	9	0.0423730186841428	0.994095020148415	GO:0034097
response to tumor necrosis factor	BP	224	3	0.0950974866631424	1	GO:0034612
response to external biotic stimulus	BP	1513	13	0.0306655328014861	0.88709861794795	GO:0043207
biological process involved in interspecies interaction between organisms	BP	1671	14	0.0303929299437556	0.882669639087392	GO:0044419
innate immune response	BP	948	4	0.679572035269507	1	GO:0045087
positive regulation of proteolysis	BP	219	2	0.286675339789061	1	GO:0045862
regulation of hydrolase activity	BP	321	3	0.203777918923345	1	GO:0051336
positive regulation of hydrolase activity	BP	185	3	0.060931314513912	1	GO:0051345
response to other organism	BP	1510	13	0.0302414041781548	0.879421620976025	GO:0051707
regulation of response to cytokine stimulus	BP	176	3	0.0540462191592678	1	GO:0060759
negative regulation of response to cytokine stimulus	BP	87	2	0.0666295957671262	1	GO:0060761
response to interleukin-1	BP	110	2	0.0995298290234656	1	GO:0070555
cellular response to abiotic stimulus	BP	335	5	0.0235135183911036	0.795572764171773	GO:0071214
cellular response to cytokine stimulus	BP	867	8	0.0592962322316902	1	GO:0071345
cellular response to interleukin-1	BP	83	2	0.061358866756819	1	GO:0071347
cellular response to tumor necrosis factor	BP	203	3	0.0758580938077519	1	GO:0071356
cellular response to radiation	BP	179	4	0.0112337820272875	0.588485522323082	GO:0071478
defense response to other organism	BP	1207	7	0.367974965173308	1	GO:0098542
cellular response to environmental stimulus	BP	335	5	0.0235135183911036	0.795572764171773	GO:0104004
defense response to symbiont	BP	1046	4	0.752065686290446	1	GO:0140546
response to peptide	BP	972	9	0.045985350039384	1	GO:1901652
protein transport	BP	1392	7	0.515317671929427	1	GO:0015031
protein localization to organelle	BP	975	3	0.856978123932082	1	GO:0033365
protein localization to nucleus	BP	314	2	0.450800222646863	1	GO:0034504
establishment of protein localization	BP	1678	8	0.571482515422042	1	GO:0045184
nitrogen compound transport	BP	1860	10	0.41352968547195	1	GO:0071705
negative regulation of cell differentiation	BP	651	11	0.000312994549391176	0.0862622087711457	GO:0045596
developmental process involved in reproduction	BP	986	5	0.522991335078334	1	GO:0003006
gamete generation	BP	789	6	0.183650575765588	1	GO:0007276
germ cell development	BP	371	4	0.105945143867793	1	GO:0007281
spermatogenesis	BP	611	5	0.174837119740737	1	GO:0007283
female gamete generation	BP	159	3	0.0421459998562499	0.994095020148415	GO:0007292
cellular process involved in reproduction in multicellular organism	BP	406	4	0.13454010035242	1	GO:0022412
male gamete generation	BP	626	5	0.187099748083218	1	GO:0048232
oogenesis	BP	106	2	0.0935224387931437	1	GO:0048477
translation	BP	648	2	0.825866845036071	1	GO:0006412
post-transcriptional regulation of gene expression	BP	546	2	0.745906686243999	1	GO:0010608
microtubule cytoskeleton organization	BP	659	6	0.100586082063952	1	GO:0000226
response to reactive oxygen species	BP	192	5	0.0024338567548121	0.321022808511198	GO:0000302
regulation of cell growth	BP	394	3	0.2981390788393	1	GO:0001558
myeloid cell homeostasis	BP	178	2	0.213304869774814	1	GO:0002262
chemotaxis	BP	442	5	0.0636875702388148	1	GO:0006935
response to oxidative stress	BP	393	7	0.0030144209773637	0.363288831684014	GO:0006979
microtubule-based process	BP	972	6	0.331396679416526	1	GO:0007017
cell-cell signaling	BP	1299	8	0.293253439635851	1	GO:0007267
chemical synaptic transmission	BP	749	3	0.707993812884349	1	GO:0007268
macromolecule catabolic process	BP	1420	8	0.382141526796482	1	GO:0009057
regulation of catabolic process	BP	1023	7	0.22683644521243	1	GO:0009894
negative regulation of catabolic process	BP	356	2	0.516656455562349	1	GO:0009895
positive regulation of catabolic process	BP	540	4	0.265941329994272	1	GO:0009896
negative regulation of organelle organization	BP	351	5	0.0280104799390992	0.856267806982118	GO:0010639
negative regulation of cell development	BP	270	4	0.0423212942127252	0.994095020148415	GO:0010721
cell growth	BP	472	4	0.195720587939984	1	GO:0016049
cellular component disassembly	BP	447	4	0.171563921198698	1	GO:0022411
protein catabolic process	BP	1034	4	0.743904396715034	1	GO:0030163
negative regulation of cell growth	BP	169	3	0.0489683833920438	1	GO:0030308
microtubule polymerization or depolymerization	BP	141	2	0.149212713531303	1	GO:0031109
response to corticosteroid	BP	157	6	0.000116144677480822	0.0443732742809921	GO:0031960
cellular response to oxidative stress	BP	243	3	0.114044570067579	1	GO:0034599
cellular response to reactive oxygen species	BP	142	2	0.150890820401779	1	GO:0034614
growth	BP	905	9	0.0313573074569901	0.898895958524508	GO:0040007
regulation of growth	BP	588	5	0.156681653857573	1	GO:0040008
taxis	BP	444	5	0.0646700835801403	1	GO:0042330
response to hydrogen peroxide	BP	95	3	0.011058175864462	0.584816513080224	GO:0042542
regulation of protein-containing complex assembly	BP	421	3	0.333946189327379	1	GO:0043254
regulation of cellular component biogenesis	BP	1001	7	0.211358321968998	1	GO:0044087
fat cell differentiation	BP	234	7	0.000143645749887365	0.0475081518172255	GO:0045444
regulation of fat cell differentiation	BP	130	4	0.00369070555776161	0.393121085497446	GO:0045598
negative regulation of growth	BP	222	4	0.0228859354804337	0.795572764171773	GO:0045926
developmental growth	BP	651	5	0.208211462998639	1	GO:0048589
regulation of neurogenesis	BP	359	2	0.52116092624666	1	GO:0050767
positive regulation of neurogenesis	BP	229	2	0.304575860948915	1	GO:0050769
modulation of chemical synaptic transmission	BP	492	3	0.427196059893602	1	GO:0050804
regulation of chemotaxis	BP	208	2	0.266938632889494	1	GO:0050920
negative regulation of cellular component organization	BP	702	6	0.125390633539049	1	GO:0051129
positive regulation of cellular component organization	BP	1098	8	0.16260627162924	1	GO:0051130
response to glucocorticoid	BP	136	6	5.2445120086864e-05	0.0238720393491136	GO:0051384
regulation of cytoskeleton organization	BP	511	3	0.451495654684314	1	GO:0051493
negative regulation of cytoskeleton organization	BP	154	3	0.0389288225408905	0.967067016461428	GO:0051494
proteolysis involved in protein catabolic process	BP	791	2	0.900289969847926	1	GO:0051603
regulation of nervous system development	BP	435	4	0.160371253202696	1	GO:0051960
positive regulation of nervous system development	BP	275	3	0.148822742987286	1	GO:0051962
cellular response to chemical stress	BP	312	4	0.0651260182262247	1	GO:0062197
regulation of establishment of protein localization	BP	530	5	0.114814987097125	1	GO:0070201
cellular response to hydrogen peroxide	BP	65	2	0.0396456031008269	0.972875879414423	GO:0070301
organelle assembly	BP	1007	4	0.724814989170724	1	GO:0070925
reactive oxygen species metabolic process	BP	233	2	0.311716319257644	1	GO:0072593
response to alcohol	BP	268	4	0.0413704645023897	0.994095020148415	GO:0097305
anterograde trans-synaptic signaling	BP	749	3	0.707993812884349	1	GO:0098916
regulation of trans-synaptic signaling	BP	493	3	0.428484288035614	1	GO:0099177
synaptic signaling	BP	782	3	0.735307868614827	1	GO:0099536
trans-synaptic signaling	BP	755	3	0.713112774083356	1	GO:0099537
response to ketone	BP	221	5	0.00443759402745719	0.393121085497446	GO:1901654
response to oxygen-containing compound	BP	1669	20	0.000127118018656474	0.0461771832034232	GO:1901700
cellular response to oxygen-containing compound	BP	1193	11	0.0294298707407383	0.867589273834618	GO:1901701
regulation of supramolecular fiber organization	BP	377	3	0.275716327451623	1	GO:1902903
negative regulation of supramolecular fiber organization	BP	158	3	0.0414921297722763	0.994095020148415	GO:1902904
nuclear division	BP	433	6	0.01877955394446	0.724657822494895	GO:0000280
cell cycle	BP	1599	20	7.06132250530797e-05	0.03039823823306	GO:0007049
chromosome segregation	BP	421	10	3.76843386677232e-05	0.0201429013157366	GO:0007059
meiosis I	BP	124	2	0.121346209835054	1	GO:0007127
cell cycle process	BP	1259	18	3.1102541361907e-05	0.019583386216105	GO:0022402
meiotic chromosome segregation	BP	91	3	0.00984104368199927	0.540464525956603	GO:0045132
chromosome organization	BP	554	9	0.00147465673805549	0.245530651558081	GO:0051276
meiotic cell cycle	BP	282	5	0.0120507276151486	0.612458883541462	GO:0051321
meiosis I cell cycle process	BP	133	3	0.0268623355348858	0.856267806982118	GO:0061982
nuclear chromosome segregation	BP	313	7	0.000826162851521955	0.172707005913915	GO:0098813
meiotic nuclear division	BP	188	4	0.0132501849074345	0.638606681894022	GO:0140013
meiotic cell cycle process	BP	210	4	0.0191088767494065	0.724657822494895	GO:1903046
learning or memory	BP	278	2	0.390599698996519	1	GO:0007611
cognition	BP	322	2	0.463731760261745	1	GO:0050890
positive regulation of defense response	BP	509	2	0.710010447066218	1	GO:0031349
positive regulation of response to external stimulus	BP	643	2	0.82253638718626	1	GO:0032103
DNA metabolic process	BP	984	15	7.59241917004342e-05	0.0307537478853904	GO:0006259
DNA repair	BP	611	8	0.00965288583202859	0.536618742834633	GO:0006281
negative regulation of cytokine production	BP	296	4	0.055803384977859	1	GO:0001818
kidney development	BP	322	5	0.020226765669227	0.752021645074499	GO:0001822
response to molecule of bacterial origin	BP	357	5	0.029828649362002	0.871996096586545	GO:0002237
positive regulation of cytosolic calcium ion concentration	BP	166	2	0.192147490847396	1	GO:0007204
response to bacterium	BP	668	10	0.00148423023638257	0.245530651558081	GO:0009617
regulation of epithelial cell differentiation	BP	159	3	0.0421459998562499	0.994095020148415	GO:0030856
positive regulation of epithelial cell differentiation	BP	65	2	0.0396456031008269	0.972875879414423	GO:0030858
glomerulus development	BP	72	2	0.0476753285131037	1	GO:0032835
epithelial cell differentiation involved in kidney development	BP	50	2	0.0244621347038915	0.805433050376717	GO:0035850
T cell proliferation	BP	212	4	0.0197092828938368	0.737733107507651	GO:0042098
positive regulation of T cell proliferation	BP	103	3	0.0137431920597297	0.638606681894022	GO:0042102
positive regulation of activated T cell proliferation	BP	25	2	0.00647811042743166	0.458773561231817	GO:0042104
regulation of T cell proliferation	BP	179	4	0.0112337820272875	0.588485522323082	GO:0042129
regulation of MAP kinase activity	BP	107	2	0.0950140532264051	1	GO:0043405
positive regulation of MAP kinase activity	BP	70	2	0.0453244705923533	1	GO:0043406
response to estrogen	BP	68	4	0.000332498493478291	0.0887690857468127	GO:0043627
regulation of activated T cell proliferation	BP	41	2	0.0168408498375672	0.705437413139227	GO:0046006
activated T cell proliferation	BP	44	2	0.0192474273815231	0.724657822494895	GO:0050798
cell differentiation involved in kidney development	BP	59	2	0.0332244865468062	0.903010883167944	GO:0061005
renal tubule development	BP	106	3	0.0148373151257099	0.647204854075997	GO:0061326
regulation of protein serine/threonine kinase activity	BP	206	5	0.0032936942057271	0.378256784727766	GO:0071900
positive regulation of protein serine/threonine kinase activity	BP	110	3	0.0163708713142633	0.692294155444197	GO:0071902
renal system development	BP	333	5	0.0229867488461136	0.795572764171773	GO:0072001
nephron development	BP	160	3	0.0428050646313531	0.994095020148415	GO:0072006
nephron epithelium development	BP	124	3	0.0224163877093751	0.795572764171773	GO:0072009
kidney epithelium development	BP	155	4	0.00685789193945699	0.476376261712939	GO:0072073
nephron tubule development	BP	101	3	0.0130403261929454	0.638606681894022	GO:0072080
apoptotic signaling pathway	BP	608	3	0.567987696446433	1	GO:0097190
intrinsic apoptotic signaling pathway	BP	318	3	0.200052537378932	1	GO:0097193
regulation of chromosome organization	BP	242	5	0.00648026195521272	0.458773561231817	GO:0033044
regulation of DNA metabolic process	BP	496	9	0.000680737313815399	0.150844581368354	GO:0051052
negative regulation of DNA metabolic process	BP	135	3	0.0279097548236309	0.856267806982118	GO:0051053
negative regulation of chromosome organization	BP	96	2	0.0790077505263513	1	GO:2001251
response to activity	BP	82	2	0.0600647345446723	1	GO:0014823
myotube differentiation	BP	125	2	0.122947144231189	1	GO:0014902
response to lipopolysaccharide	BP	340	4	0.0832702977597964	1	GO:0032496
response to insulin	BP	315	4	0.0669597519551609	1	GO:0032868
cellular response to insulin stimulus	BP	253	4	0.0346325338366586	0.930395817394318	GO:0032869
response to cocaine	BP	57	2	0.0311844090771129	0.895097565725057	GO:0042220
response to alkaloid	BP	101	3	0.0130403261929454	0.638606681894022	GO:0043279
response to peptide hormone	BP	481	5	0.0843789952163768	1	GO:0043434
regulation of DNA-binding transcription factor activity	BP	314	3	0.195111947627511	1	GO:0051090
positive regulation of DNA-binding transcription factor activity	BP	191	3	0.0657387660109506	1	GO:0051091
regulation of binding	BP	204	2	0.259759516869866	1	GO:0051098
cellular response to peptide hormone stimulus	BP	360	5	0.0307651227260689	0.888778185338391	GO:0071375
cellular response to nitrogen compound	BP	681	8	0.0175610757774307	0.723971187396601	GO:1901699
organ or tissue specific immune response	BP	40	2	0.0160694858046	0.683462065151882	GO:0002251
production of molecular mediator of immune response	BP	227	2	0.301000839519577	1	GO:0002440
leukocyte mediated immunity	BP	407	5	0.047883275574759	1	GO:0002443
lymphocyte mediated immunity	BP	309	2	0.442630834415284	1	GO:0002449
regulation of immune effector process	BP	400	3	0.306083818108148	1	GO:0002697
regulation of leukocyte mediated immunity	BP	253	2	0.347160061599183	1	GO:0002703
regulation of lymphocyte mediated immunity	BP	193	2	0.240041788730379	1	GO:0002706
mitotic cell cycle	BP	872	11	0.00330073123339564	0.378256784727766	GO:0000278
establishment or maintenance of cell polarity	BP	227	2	0.301000839519577	1	GO:0007163
endomembrane system organization	BP	591	2	0.784426569987008	1	GO:0010256
regulation of cell cycle process	BP	710	9	0.00752657107855207	0.510396124507955	GO:0010564
positive regulation of organelle organization	BP	493	2	0.693237606382572	1	GO:0010638
viral process	BP	398	2	0.577158410010223	1	GO:0016032
vesicle organization	BP	379	3	0.278345727512462	1	GO:0016050
viral life cycle	BP	286	2	0.404241067074899	1	GO:0019058
actomyosin structure organization	BP	206	2	0.263348856265731	1	GO:0031032
secretion by cell	BP	829	6	0.213558463745354	1	GO:0032940
apical junction assembly	BP	78	2	0.0549860522527947	1	GO:0043297
positive regulation of cellular component biogenesis	BP	500	4	0.223944818310309	1	GO:0044089
positive regulation of secretion	BP	316	3	0.19757837089678	1	GO:0051047
cell division	BP	636	8	0.012084499194306	0.61276983443164	GO:0051301
regulation of cell cycle	BP	1036	14	0.000461126578218165	0.120212986432192	GO:0051726
bicellular tight junction assembly	BP	69	2	0.0441657674357685	1	GO:0070830
tight junction assembly	BP	74	2	0.0500699057578151	1	GO:0120192
tight junction organization	BP	82	2	0.0600647345446723	1	GO:0120193
mitotic cell cycle process	BP	740	11	0.000907936083839715	0.182899597107311	GO:1903047
regulation of secretion by cell	BP	552	4	0.278833933658375	1	GO:1903530
positive regulation of secretion by cell	BP	292	2	0.414378479693219	1	GO:1903532
epithelial to mesenchymal transition	BP	173	3	0.0518399281069937	1	GO:0001837
response to metal ion	BP	336	4	0.0805388946233609	1	GO:0010038
phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	301	2	0.429425072337983	1	GO:0043491
negative regulation of cellular response to growth factor stimulus	BP	104	2	0.0905602799239956	1	GO:0090288
positive regulation of apoptotic process	BP	526	5	0.112152906241372	1	GO:0043065
positive regulation of programmed cell death	BP	541	5	0.122291826725302	1	GO:0043068
cell fate commitment	BP	283	3	0.158006702767798	1	GO:0045165
cell-matrix adhesion	BP	230	5	0.00524631195593511	0.40611356264537	GO:0007160
embryonic limb morphogenesis	BP	123	2	0.119750567542704	1	GO:0030326
positive regulation of protein-containing complex assembly	BP	203	2	0.257965119189395	1	GO:0031334
cell-substrate adhesion	BP	349	6	0.00704174328228657	0.484590029168286	GO:0031589
appendage morphogenesis	BP	150	2	0.164447136096454	1	GO:0035107
limb morphogenesis	BP	150	2	0.164447136096454	1	GO:0035108
embryonic appendage morphogenesis	BP	123	2	0.119750567542704	1	GO:0035113
tube formation	BP	146	2	0.157640749832795	1	GO:0035148
organ growth	BP	162	2	0.185159782608279	1	GO:0035265
odontogenesis	BP	134	2	0.137579526672642	1	GO:0042476
ear development	BP	221	3	0.0922352828253384	1	GO:0043583
positive regulation of cell cycle	BP	324	3	0.207519731080928	1	GO:0045787
embryonic morphogenesis	BP	612	7	0.0291771953853317	0.864924280320313	GO:0048598
appendage development	BP	187	4	0.0130155342543501	0.638606681894022	GO:0048736
limb development	BP	187	4	0.0130155342543501	0.638606681894022	GO:0060173
neutrophil homeostasis	BP	21	2	0.00459209593710191	0.393121085497446	GO:0001780
negative regulation of cell adhesion	BP	286	5	0.0127437691173702	0.63601166637794	GO:0007162
blood coagulation	BP	236	4	0.027830885527246	0.856267806982118	GO:0007596
hemostasis	BP	243	4	0.0305248060368878	0.885339236873557	GO:0007599
response to wounding	BP	571	8	0.00654886188592946	0.459668889650747	GO:0009611
negative regulation of cell-cell adhesion	BP	194	3	0.0682062945646775	1	GO:0022408
platelet activation	BP	136	3	0.0284415504876822	0.856267806982118	GO:0030168
