Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Angiotensin-Activated Signaling Pathway (GO:0038166)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	CAV1;AGTR1
Regulation of Opsonization (GO:1903027)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	FCN1;FCN3
Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	FCN1;FCN3
Cellular Response to UV-A (GO:0071492)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	MMP12;MMP1
Cellular Response to UV-B (GO:0071493)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	MMP12;MFAP4
Regulation of Transferase Activity (GO:0051338)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	EMP2;LDB2
Cellular Response to Catecholamine Stimulus (GO:0071870)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	NR4A3;LRRK2
Response to Laminar Fluid Shear Stress (GO:0034616)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	SMAD6;KLF2
Double-Strand Break Repair via Break-Induced Replication (GO:0000727)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	GINS2;MCM4
Surfactant Homeostasis (GO:0043129)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	NAPSA;SFTPD
Thyroid Hormone Generation (GO:0006590)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	DUOX1;FOXE1
Fatty Acid Transmembrane Transport (GO:1902001)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	SLC2A1;CD36
Long-Chain Fatty Acid Import Into Cell (GO:0044539)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	SLC2A1;CD36
Macrophage Migration (GO:1905517)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	EDNRB;SFTPD
Mast Cell Mediated Immunity (GO:0002448)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	NR4A3;FCER1A
Metanephric Mesenchyme Development (GO:0072075)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	SIX1;TCF21
Negative Regulation of Potassium Ion Transmembrane Transport (GO:1901380)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	CAV1;NEDD4L
Negative Regulation of Potassium Ion Transport (GO:0043267)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	CAV1;NEDD4L
Positive Regulation of Integrin Activation (GO:0033625)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	FERMT1;CXCL13
Protein Localization to Kinetochore (GO:0034501)	2/10	0.021730955856618432	0.12574771338613977	0	0	10.467369477911646	40.07974088688102	CDK1;TTK
Sterol Transport (GO:0015918)	3/26	0.02223349999351521	0.12731031148168373	0	0	5.46828798880238	20.813152319633918	MSR1;CAV1;CD36
Negative Regulation of Actin Filament Bundle Assembly (GO:0032232)	3/26	0.02223349999351521	0.12731031148168373	0	0	5.46828798880238	20.813152319633918	DLC1;ARHGAP6;CGNL1
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352)	3/26	0.02223349999351521	0.12731031148168373	0	0	5.46828798880238	20.813152319633918	CDH5;NDNF;TEK
Protein-Containing Complex Assembly (GO:0065003)	13/295	0.022302079590711243	0.12731031148168373	0	0	1.9478133601293197	7.4076809756758655	ANGPT1;LRRK2;SLC2A1;NCAPG;ADRB2;CLDN1;CENPA;ANLN;CENPE;CENPF;CAPN3;STXBP6;DLGAP5
Mononuclear Cell Differentiation (GO:1903131)	4/46	0.02231755563893585	0.12731031148168373	0	0	3.997119815668203	15.198575087317062	IL1RL1;IL33;LY6D;CFLAR
Primary Alcohol Metabolic Process (GO:0034308)	4/46	0.02231755563893585	0.12731031148168373	0	0	3.997119815668203	15.198575087317062	RBP4;AKR1B10;ADH1B;HSD17B6
Positive Regulation of Protein Ubiquitination (GO:0031398)	5/69	0.022743245392706946	0.12943266776557044	0	0	3.2820391414141414	12.417552699034294	FANCI;ANGPT1;LRRK2;CAV1;FAM107A
Protein Localization to Plasma Membrane (GO:0072659)	7/120	0.022891474842526717	0.12996971481180464	0	0	2.6067960293668886	9.845844399738793	RAMP3;JUP;ANK2;WDR72;EMP2;SPTBN1;S100A10
Positive Regulation of Cell-Cell Adhesion (GO:0022409)	4/47	0.023955973385322977	0.13569428117085527	0	0	3.9039759939984995	14.567833115698244	PKP1;CXCL13;AGER;FOXA2
Regulation of Neuron Differentiation (GO:0045664)	5/70	0.024037797564976655	0.13583888881566433	0	0	3.2313908313908315	12.04703795545239	SOX2;LRRK2;ID2;SIX1;ECT2
Phagocytosis, Engulfment (GO:0006911)	3/27	0.024588175648209143	0.13797969264913643	0	0	5.240191146881288	19.417473882232883	MSR1;MARCO;CD36
Positive Regulation of Mitotic Cell Cycle (GO:0045931)	3/27	0.024588175648209143	0.13797969264913643	0	0	5.240191146881288	19.417473882232883	CCNB1;BIRC5;AURKA
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)	3/27	0.024588175648209143	0.13797969264913643	0	0	5.240191146881288	19.417473882232883	CCBE1;IL6;SULF1
Cellular Response to Oxygen-Containing Compound (GO:1901701)	15/363	0.024746424495999567	0.13854552739871684	0	0	1.822875933167437	6.742953453053213	CX3CR1;RAMP3;CAV1;LRRK2;LPL;PPBP;ADRB2;DEFA1;CXCL13;AGER;IL6;NR4A3;SESN3;PDK4;CD36
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	6/96	0.025295249814288826	0.14086786140342014	0	0	2.802834008097166	10.306409275430829	GDF10;CDH5;COL3A1;COL1A2;HPGD;SMAD9
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	5/71	0.025378883184259283	0.14086786140342014	0	0	3.182277318640955	11.69117077152229	JUP;EMP2;NDNF;CD36;S100A10
Regulation of Chromosome Separation (GO:1905818)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	NCAPG;NCAPH
DNA Strand Elongation (GO:0022616)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	RFC4;MCM4
Regulation of Myoblast Fusion (GO:1901739)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	SCGB3A1;CFLAR
Cardiocyte Differentiation (GO:0035051)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	GREM1;GATA6
Wound Healing, Spreading of Epidermal Cells (GO:0035313)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	MMP12;COL5A1
Iron Ion Transmembrane Transport (GO:0034755)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	SCARA5;SLC39A8
Negative Regulation of Bone Remodeling (GO:0046851)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	GREM1;IL6
Negative Regulation of Gene Expression via Chromosomal CpG Island Methylation (GO:0044027)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	HELLS;UHRF1
Negative Regulation of Sprouting Angiogenesis (GO:1903671)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	ALOX5;KLF2
Negative Regulation of Transcription by Competitive Promoter Binding (GO:0010944)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	TFAP2A;DACH1
Positive Regulation of T Cell Chemotaxis (GO:0010820)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	CXCL13;S100A7
Positive Regulation of Cellular Extravasation (GO:0002693)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	AGER;LYVE1
Positive Regulation of Keratinocyte Differentiation (GO:0045618)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	ZBED2;PKP1
Positive Regulation of Neuroinflammatory Response (GO:0150078)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	IL33;IL6
Regulation of Astrocyte Differentiation (GO:0048710)	2/11	0.026153668424671456	0.14086786140342014	0	0	9.30388219544846	33.90116788482942	IL6;ID2
Positive Regulation of Protein Localization to Membrane (GO:1905477)	5/72	0.02676698846416802	0.1429424088962389	0	0	3.1346298808985376	11.349196825132871	RAMP3;PKP1;DSG3;SORBS1;SPTBN1
Response to Lipopolysaccharide (GO:0032496)	8/152	0.02691739708896429	0.1429424088962389	0	0	2.339092140921409	8.455777083937656	CX3CR1;IL6;DEFA1;PPBP;CXCL13;SMAD6;SELE;S100A7
L-amino Acid Transport (GO:0015807)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	SLC7A5;SLC1A1;SLC7A11
Amino Acid Import Across Plasma Membrane (GO:0089718)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	SLC7A5;SLC1A1;SLC6A14
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	CCBE1;IL6;SULF1
Glial Cell Differentiation (GO:0010001)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	SOX2;MYRF;PTPRZ1
Morphogenesis of an Epithelium (GO:0002009)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	KRT16;TNNC1;KRT6A
Positive Regulation of Cholesterol Transport (GO:0032376)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	ABCA3;CAV1;ABCA8
Regulation of DNA Recombination (GO:0000018)	3/28	0.02707197715109042	0.1429424088962389	0	0	5.030342052313883	18.155792936420404	RAD51AP1;CHEK1;SPIDR
Negative Regulation of Protein Catabolic Process (GO:0042177)	4/49	0.027446290339250407	0.14460239866509003	0	0	3.7301075268817203	13.411692115111837	NQO1;PDZD2;LAMP3;MAD2L1
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	5/73	0.02820256997657488	0.1482631837766344	0	0	3.0883838383838382	11.020410291571963	FANCI;ANGPT1;LRRK2;CAV1;FAM107A
Regulation of Metabolic Process (GO:0019222)	4/50	0.029299202295030375	0.15269757049224253	0	0	3.6488429172510517	12.881126981234999	MFAP4;LRRK2;PDK4;FOXM1
Blood Vessel Morphogenesis (GO:0048514)	4/50	0.029299202295030375	0.15269757049224253	0	0	3.6488429172510517	12.881126981234999	CCBE1;SOX17;CAV1;SLC1A1
Cellular Response to Ionizing Radiation (GO:0071479)	4/50	0.029299202295030375	0.15269757049224253	0	0	3.6488429172510517	12.881126981234999	RAD51AP1;RRAD;ECT2;SPIDR
Insulin Receptor Signaling Pathway (GO:0008286)	4/50	0.029299202295030375	0.15269757049224253	0	0	3.6488429172510517	12.881126981234999	CAV2;NAMPT;PDK4;SORBS1
Regulation of Neuron Migration (GO:2001222)	3/29	0.029684518134419424	0.15273443366557754	0	0	4.836635195790126	17.011073024423293	IGSF10;COL3A1;PHACTR1
Heterotypic Cell-Cell Adhesion (GO:0034113)	3/29	0.029684518134419424	0.15273443366557754	0	0	4.836635195790126	17.011073024423293	JUP;DSG2;DSC3
Leukocyte Cell-Cell Adhesion (GO:0007159)	3/29	0.029684518134419424	0.15273443366557754	0	0	4.836635195790126	17.011073024423293	OLR1;SELE;JAM2
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	3/29	0.029684518134419424	0.15273443366557754	0	0	4.836635195790126	17.011073024423293	RGCC;CHEK1;MAD2L1
Prostaglandin Metabolic Process (GO:0006693)	3/29	0.029684518134419424	0.15273443366557754	0	0	4.836635195790126	17.011073024423293	HPGDS;HPGD;PTGDS
Cellular Response to Hypoxia (GO:0071456)	5/74	0.029686054450541184	0.15273443366557754	0	0	3.0434782608695654	10.7041501017198	PDZD2;RGCC;GATA6;AK4;NDNF
Negative Regulation of Gene Expression (GO:0010629)	14/340	0.03015683991422096	0.1540788505138291	0	0	1.8143729960362545	6.352743130197353	MSR1;TYMS;NTS;UPK3B;AURKA;SLC7A5;RGCC;ID2;CHEK1;ATOH8;IGF2BP3;LGR4;EZH2;RBMS3
DNA Strand Elongation Involved in DNA Replication (GO:0006271)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	RFC4;MCM4
Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	CDH5;TEK
Regulation of Humoral Immune Response (GO:0002920)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	GATA6;CXCL13
Cellular Response to Angiotensin (GO:1904385)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	CAV1;AGTR1
Regulation of Tube Diameter (GO:0035296)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	GCLC;AGTR1
Digestive System Development (GO:0055123)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	FOXF1;COBL
Thymus Development (GO:0048538)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	FOXE1;SIX1
Vascular Process in Circulatory System (GO:0003018)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	GCLC;AGTR1
Modified Amino Acid Biosynthetic Process (GO:0042398)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	GCLC;PLOD2
Myotube Cell Development (GO:0014904)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	CAV2;SIX1
Negative Regulation of Complement Activation (GO:0045916)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	C4BPA;VSIG4
- Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902236)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	LRRK2;MAGEA3
Positive Regulation of Smooth Muscle Contraction (GO:0045987)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	NMU;PROK2
Regulation of T Cell Chemotaxis (GO:0010819)	2/12	0.03090516520874152	0.1540788505138291	0	0	8.373092369477911	29.111835072084304	CXCL13;S100A7
Cellular Response to Decreased Oxygen Levels (GO:0036294)	5/75	0.03121783862022259	0.15439493077595742	0	0	2.9998556998556998	10.399796535941114	PDZD2;RGCC;GATA6;AK4;NDNF
Rho Protein Signal Transduction (GO:0007266)	4/51	0.031224503198784597	0.15439493077595742	0	0	3.5710363761153054	12.379183768300969	COL1A2;LRRK2;AGTR1;ARHGAP6
Cholesterol Transport (GO:0030301)	4/51	0.031224503198784597	0.15439493077595742	0	0	3.5710363761153054	12.379183768300969	MSR1;CAV1;CD36;ABCA8
Signal Transduction by P53 Class Mediator (GO:0072331)	4/51	0.031224503198784597	0.15439493077595742	0	0	3.5710363761153054	12.379183768300969	GREM1;ZNF385B;FOXM1;GTSE1
Cellular Response to Metal Ion (GO:0071248)	6/101	0.03142069310104753	0.15504730562950447	0	0	2.6546771787769017	9.1859491443335	TFAP2A;LRRK2;MT1M;CAPN3;ECT2;FBP1
Regulation of Protein Phosphorylation (GO:0001932)	7/129	0.03226426201868545	0.15742857965411294	0	0	2.4134439530475844	8.287272020966036	FGR;PDZD2;LIMCH1;IGFBP3;LRRK2;ARRB1;ECT2
Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	CENPE;UBE2C;CDC6
Liver Development (GO:0001889)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	IL6;COBL;AURKA
Negative Regulation of Hydrolase Activity (GO:0051346)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	SERPINB3;SERPINB4;LRRK2
Negative Regulation of Ossification (GO:0030279)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	GDF10;GREM1;SMAD6
Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	HBB;CD36;KLF2
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	LRRK2;AK4;GIMAP7
Regulation of Cholesterol Efflux (GO:0010874)	3/30	0.03242519854458936	0.15742857965411294	0	0	4.657276995305164	15.968961831919293	ABCA3;CAV1;ABCA8
Regulation of Protein Ubiquitination (GO:0031396)	6/102	0.032751914492477115	0.15860174672979516	0	0	2.626897773279352	8.980821980299435	FANCI;ANGPT1;CAV1;LRRK2;FAM107A;ARRB1
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	5/76	0.032798289108233646	0.15860174672979516	0	0	2.9574619433774365	10.106768120593342	CX3CR1;PTPRZ1;KIF14;SIX1;NDNF
Cartilage Development (GO:0051216)	4/52	0.03322251821758441	0.15969310051599836	0	0	3.4964717741935485	11.903833865590242	ZBTB16;OGN;HMGA2;SULF1
Positive Regulation of Chemokine Production (GO:0032722)	4/52	0.03322251821758441	0.15969310051599836	0	0	3.4964717741935485	11.903833865590242	IL33;IL6;LPL;AGER
Purine Ribonucleotide Metabolic Process (GO:0009150)	4/52	0.03322251821758441	0.15969310051599836	0	0	3.4964717741935485	11.903833865590242	LRRK2;AK4;GIMAP7;PTHLH
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	7/131	0.0346496287798997	0.16622177782484687	0	0	2.3742884250474385	7.983469485515296	GPM6A;IL6;PTPRZ1;FLRT3;NEDD4L;FRY;AGER
Regulation of Response to Biotic Stimulus (GO:0002831)	3/31	0.035293218549708405	0.16787242986094122	0	0	4.490730094854843	15.017290831390332	FGR;GATA6;CD36
Endodermal Cell Differentiation (GO:0035987)	3/31	0.035293218549708405	0.16787242986094122	0	0	4.490730094854843	15.017290831390332	COL11A1;COL12A1;HMGA2
Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407)	3/31	0.035293218549708405	0.16787242986094122	0	0	4.490730094854843	15.017290831390332	HBB;CD36;KLF2
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	4/53	0.035293502096978194	0.16787242986094122	0	0	3.424950625411455	11.45322808790846	ROBO4;CEACAM5;DSG2;IGSF9
Positive Regulation of GTPase Activity (GO:0043547)	6/104	0.03552289654942127	0.16787242986094122	0	0	2.5730397422126745	8.587720366340498	PDZD2;CAV2;CXCL13;ECT2;S100A10;EZH2
Regulation of Integrin Activation (GO:0033623)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	FERMT1;KIF14
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	ADRB1;ADRB2
Regulation of Peptidase Activity (GO:0052547)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	SERPINB3;SERPINB4
Regulation of Vasculogenesis (GO:2001212)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	TMEM100;EMP2
Response to UV-A (GO:0070141)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	MMP12;MMP1
Defense Response to Protozoan (GO:0042832)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	GBP6;DEFA1
Gas Transport (GO:0015669)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	HBB;HBA1
One-Carbon Compound Transport (GO:0019755)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	HBB;HBA1
Positive Regulation of Lipid Storage (GO:0010884)	2/13	0.03596769425532806	0.16787242986094122	0	0	7.61153705732019	25.30938161460014	MSR1;LPL
Negative Regulation of Response to Stimulus (GO:0048585)	4/54	0.03743764043434632	0.17372505070784167	0	0	3.3562903225806453	11.02567768844148	COL3A1;HHIP;IGFBP3;ALOX5
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	4/54	0.03743764043434632	0.17372505070784167	0	0	3.3562903225806453	11.02567768844148	RAMP3;PKP1;SORBS1;SPTBN1
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	4/54	0.03743764043434632	0.17372505070784167	0	0	3.3562903225806453	11.02567768844148	RGCC;ANGPT1;JUP;AGTR2
Regulation of p38MAPK Cascade (GO:1900744)	3/32	0.03828759183240343	0.17665001738353625	0	0	4.335669187539027	14.145681796056966	GADD45B;DSG3;DSC3
Regulation of Small Molecule Metabolic Process (GO:0062012)	3/32	0.03828759183240343	0.17665001738353625	0	0	4.335669187539027	14.145681796056966	ACADL;CAV1;PDK4
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)	3/32	0.03828759183240343	0.17665001738353625	0	0	4.335669187539027	14.145681796056966	RRM2;RGCC;CDC6
Positive Regulation of Protein Metabolic Process (GO:0051247)	9/193	0.038448734779271534	0.17705495614958436	0	0	2.0596276454440803	6.711151456650528	IL6;UHRF1;PERP;AGTR1;CAPN3;C4BPA;LDB2;AGER;KLF2
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	12/287	0.03864582877104403	0.17762359014196047	0	0	1.840596125186289	5.988041620404939	FGR;NR4A3;ANGPT1;FLRT3;CAV2;TIE1;NAMPT;PDK4;SORBS1;ADRB2;TEK;SULF1
Wnt Signaling Pathway (GO:0016055)	5/80	0.03961303025678713	0.18157047073532748	0	0	2.799191919191919	9.03746310287169	NR4A2;JUP;LRRK2;CAV1;CD24
Heart Morphogenesis (GO:0003007)	4/55	0.0396550510060164	0.18157047073532748	0	0	3.2903225806451615	10.619637703830591	SOX17;DLC1;CCM2L;EMP2
Apoptotic Process (GO:0006915)	10/225	0.03977752066756948	0.18178628289932797	0	0	1.959563360227812	6.3185206092928645	CSRNP1;MELK;ZBTB16;CHEK1;COL4A3;CAPN3;EMP2;CFLAR;IFT57;TP63
Regulation of Coagulation (GO:0050818)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	CAV1;FOXA2
Regulation of Fatty Acid Oxidation (GO:0046320)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	ACADL;PDK4
Regulation of Neuroblast Proliferation (GO:1902692)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	CX3CR1;LRRK2
Regulation of Plasminogen Activation (GO:0010755)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	CLEC3B;S100A10
Regulation of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	NEDD4L;ANK2
Base Conversion or Substitution Editing (GO:0016553)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	ADARB1;APOBEC3B
Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	GATA6;PKP1
Dendrite Self-Avoidance (GO:0070593)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	ROBO4;IGSF9
Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	TFAP2A;SIX1
Endoderm Development (GO:0007492)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	SOX17;SOX7
Leukotriene Biosynthetic Process (GO:0019370)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	PLA2G1B;ALOX5
Modified Amino Acid Transport (GO:0072337)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	SLC6A8;SLC7A11
Nitric Oxide Mediated Signal Transduction (GO:0007263)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	NDNF;CD36
Prostaglandin Biosynthetic Process (GO:0001516)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	PTGDS;CTHRC1
Protein Homotrimerization (GO:0070207)	2/14	0.04132415163353991	0.18333114286051894	0	0	6.9769076305220885	22.23057774693012	STEAP4;SCARA5
Regulation of Protein Localization to Membrane (GO:1905475)	3/33	0.04140715825071811	0.18333114286051894	0	0	4.190945674044266	13.345234631860595	PKP1;DSG3;SPTBN1
Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	3/33	0.04140715825071811	0.18333114286051894	0	0	4.190945674044266	13.345234631860595	RAMP3;UHRF1;KLF2
Negative Regulation of Growth (GO:0045926)	6/108	0.0415061546648766	0.18343287766730265	0	0	2.47165991902834	7.864608206043469	SOX17;MT1M;TMPRSS4;SCGB3A1;AGTR2;FBP1
Neuron Migration (GO:0001764)	4/56	0.04194578521455865	0.18503689163204756	0	0	3.2268920595533497	10.233692300661652	NR4A2;GPM6A;SPOCK1;NDNF
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	7/137	0.04249758576963331	0.1871289679965788	0	0	2.2640505539085662	7.1505689996482715	SOX2;GREM1;SOX17;WIF1;CAV1;IGFBP2;RBMS3
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	9/197	0.0428702458892256	0.18842605342568555	0	0	2.0154157819473935	6.347707721696451	CCL14;CDH5;SCARA5;CAV1;MT1M;SMAD9;ANK2;SLC39A8;CP
Negative Regulation of Protein Metabolic Process (GO:0051248)	7/138	0.043908511581085045	0.19263861535483315	0	0	2.246659337596581	7.022264225319436	SERPINB3;NQO1;EDNRB;PDZD2;IGF2BP3;TYMS;MAD2L1
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	4/57	0.04430982951513025	0.19404649477315664	0	0	3.165855143031041	9.866541861235557	RAMP3;PKP1;SORBS1;SPTBN1
Constitutive Heterochromatin Formation (GO:0140719)	3/34	0.04465059599897262	0.19409002384025287	0	0	4.055559161420134	12.6082776833413	HELLS;DPEP2;EZH2
Negative Regulation of Blood Vessel Endothelial Cell Migration (GO:0043537)	3/34	0.04465059599897262	0.19409002384025287	0	0	4.055559161420134	12.6082776833413	RGCC;JUP;AGTR2
Negative Regulation of Cell Cycle Process (GO:0010948)	3/34	0.04465059599897262	0.19409002384025287	0	0	4.055559161420134	12.6082776833413	CHEK1;NEK2;AURKB
Regulation of Blood Circulation (GO:1903522)	3/34	0.04465059599897262	0.19409002384025287	0	0	4.055559161420134	12.6082776833413	FXYD1;AGTR1;AGER
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	6/110	0.04472194498764219	0.19409002384025287	0	0	2.423894425412644	7.531745232474869	SOX2;GREM1;SOX17;CAV1;IGFBP2;RBMS3
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	8/169	0.04581683266037824	0.1977483440320952	0	0	2.0903903448972376	6.4448902696071615	IL6;RGCC;JUP;ANXA3;CAPN3;S100A12;CFLAR;AGER
