"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0132770015215657,18,689,2.54565133359103,"GO:0051301 cell division "," http://amigo.geneontology.org/amigo/term/GO:0051301"," ECT2  NUSAP1  ASPM  TPX2  CDC6  OIP5  NCAPG  ZBTB16  CDC20  NEK2  TOP2A  NUF2  HMGA2  BUB1B  CCNB2  MAD2L1  UBE2C  KIF4A"
0.0132770015215657,8,150,4.82461538461538,"GO:0051384 response to glucocorticoid "," http://amigo.geneontology.org/amigo/term/GO:0051384"," IL6  AQP1  IGFBP2  FOSB  CDO1  ANXA3  SCGB1A1  FBXO32"
0.0132770015215657,5,52,8.61538461538461,"GO:1902100 negative regulation of metaphase/anaphase transition of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:1902100"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.0132770015215657,5,52,8.61538461538461,"GO:2000816 negative regulation of mitotic sister chromatid separation "," http://amigo.geneontology.org/amigo/term/GO:2000816"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.013320699386329,14,476,2.9699265558562,"GO:0006979 response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0006979"," ECT2  HYAL1  IL6  HBA1  AQP1  HBB  SLC1A1  COL1A1  SCGB1A1  SESN3  SLC7A11  GPX2  NR4A3  FBLN5"
0.013320699386329,18,772,2.53292307692308,"GO:0009617 response to bacterium "," http://amigo.geneontology.org/amigo/term/GO:0009617"," CXCL2  TREM1  CXCL13  CAV1  C4BPA  SMAD6  ANXA3  PLA2G1B  KRT6A  FGR  SLC7A5  GJB6  SCN7A  SCGB1A1  FABP4  AQP1  IL6  CD24"
0.013320699386329,26,1150,2.09066666666667,"GO:0072359 circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," COL1A1  TEK  ANGPT1  CDH5  ECSCR  IL6  RGCC  HYAL1  ANXA3  COL11A1  CAV1  SLC1A1  FLRT3  SMAD6  ROBO4  TMEM100  GREM1  AQP1  AGTR1  DSG2  ADTRP  ADAM12  COL1A2  HMGA2  GJB6  CXCL13"
0.0134268766042632,10,302,3.83776223776224,"GO:0006959 humoral immune response "," http://amigo.geneontology.org/amigo/term/GO:0006959"," CXCL2  C4BPA  CXCL13  MFAP4  IL6  FCN3  PLA2G1B  KRT6A  RGCC  TREM1"
0.0134268766042632,30,1478,1.95290908012573,"GO:0019220 regulation of phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019220"," CAV1  TEK  CCNB2  CAMK2N1  GDF10  TPX2  RGCC  ECT2  IL6  SMAD6  HMGA2  ANGPT1  UCHL1  FBP1  GREM1  CDH5  AGTR2  CD24  FGR  CDC6  GADD45B  CAB39L  SLC1A1  PPP1R14A  FABP4  LIMCH1  ADTRP  AK4  PLA2G1B  CDKN3"
0.0134268766042632,27,1321,2.0445119006554,"GO:0022402 cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0022402"," TRIP13  MCM2  TPX2  KIF4A  CDC45  CDC6  GINS1  NCAPG  ECT2  TOP2A  NUSAP1  NUF2  BUB1B  CCNB2  MAD2L1  UBE2C  RMI2  CDC20  RGCC  FOXM1  HYAL1  NEK2  HMGA2  SOX2  ASPM  CAV2  CDKN3"
0.0134268766042632,16,563,2.70719901341144,"GO:0030335 positive regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030335"," TEK  COL1A1  HYAL1  LYVE1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  AQP1  NR4A3  CAV1  ATOH8  IL6"
0.0134268766042632,30,1479,1.95140452767571,"GO:0051174 regulation of phosphorus metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051174"," CAV1  TEK  CCNB2  CAMK2N1  GDF10  TPX2  RGCC  ECT2  IL6  SMAD6  HMGA2  ANGPT1  UCHL1  FBP1  GREM1  CDH5  AGTR2  CD24  FGR  CDC6  GADD45B  CAB39L  SLC1A1  PPP1R14A  FABP4  LIMCH1  ADTRP  AK4  PLA2G1B  CDKN3"
0.0138347972548734,59,3847,1.52290289960727,"GO:0010604 positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," FHL5  CDC20  ZNF750  ATAD2  MNDA  SOX2  LGALS7  ECSCR  GDF10  UHRF1  TPX2  GINS1  RGCC  NAMPT  CAV1  COL1A1  ZBTB16  FOXM1  ECT2  IRF6  NR4A3  TEK  C4BPA  LMO7  IL6  NKX2-1  HMGA2  ANGPT1  GREM1  ATOH8  SLC26A9  AGTR2  CD24  FGR  PITX1  CDC6  CAB39L  SLC1A1  SLC6A4  IL1RL1  FOSB  TOP2A  SMAD6  ANXA3  PCOLCE2  LIMCH1  LAMP3  PKP1  SLC7A5  ADTRP  NEK2  AGTR1  SPIDR  CDH5  SORBS1  CLEC3B  PLA2G1B  SMAD9  UBE2C"
0.0138347972548734,3,15,21.1076923076923,"GO:0015670 carbon dioxide transport "," http://amigo.geneontology.org/amigo/term/GO:0015670"," AQP1  HBA1  HBB"
0.0138347972548734,5,54,8.27752639517345,"GO:0051985 negative regulation of chromosome segregation "," http://amigo.geneontology.org/amigo/term/GO:0051985"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.0138347972548734,5,54,8.27752639517345,"GO:1905819 negative regulation of chromosome separation "," http://amigo.geneontology.org/amigo/term/GO:1905819"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.0138347972548734,5,65,8.27752639517345,"GO:2000351 regulation of endothelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:2000351"," ECSCR  RGCC  ANGPT1  CDH5  TEK"
0.0143078008658227,19,772,2.41230769230769,"GO:0008285 negative regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008285"," CAV2  CAV1  LGALS7  RGCC  IRF6  SOX2  SLC6A4  ZBTB16  GJB6  SCGB1A1  CDH5  SMAD6  MNDA  GREM1  ATOH8  CDC6  CDKN3  ADAMTS8  IL6"
0.0143078008658227,19,781,2.41230769230769,"GO:0010564 regulation of cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0010564"," TRIP13  CDC6  BUB1B  MAD2L1  UBE2C  RMI2  CDC20  NUF2  RGCC  ECT2  HYAL1  NUSAP1  HMGA2  SOX2  TPX2  NCAPG  CAV2  NEK2  CDC45"
0.0143078008658227,20,826,2.34529914529915,"GO:0043549 regulation of kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0043549"," CAV1  TEK  CCNB2  CAMK2N1  TPX2  RGCC  ECT2  HMGA2  ANGPT1  UCHL1  CD24  FGR  CDC6  GADD45B  CAB39L  SLC1A1  GREM1  FABP4  PLA2G1B  CDKN3"
0.0148875462251708,32,1641,1.87754316565991,"GO:0031399 regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031399"," CAV1  CCNB2  CAMK2N1  GDF10  TPX2  RGCC  ECT2  CDC20  TEK  IL6  SMAD6  HMGA2  ANGPT1  UCHL1  BUB1B  MAD2L1  GREM1  CDH5  AGTR2  CD24  FGR  FRY  CDC6  GADD45B  CAB39L  SLC1A1  FABP4  LIMCH1  ADTRP  PLA2G1B  CDKN3  UBE2C"
0.0157339367557688,8,166,4.47315333672949,"GO:0001837 epithelial to mesenchymal transition "," http://amigo.geneontology.org/amigo/term/GO:0001837"," RGCC  COL1A1  IL6  NKX2-1  TMEM100  ZNF750  HMGA2  GREM1"
0.0157339367557688,5,57,7.81766381766382,"GO:0033047 regulation of mitotic sister chromatid segregation "," http://amigo.geneontology.org/amigo/term/GO:0033047"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.0157339367557688,19,739,2.38363241513316,"GO:0034330 cell junction organization "," http://amigo.geneontology.org/amigo/term/GO:0034330"," LIMCH1  CLDN18  PKP1  DST  CDH5  ARHGAP6  CAV1  SLC1A1  CDC20  FLRT3  SLC7A11  GREM1  LRRN3  UGT8  DSG2  ECT2  TEK  GJB6  SORBS1"
0.0157339367557688,3,13,19.4840236686391,"GO:0038166 angiotensin-activated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038166"," AGTR1  CAV1  AGTR2"
0.0157339367557688,25,1213,2.06938159879336,"GO:0051726 regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0051726"," TRIP13  CDC6  GADD45B  BUB1B  CCNB2  MAD2L1  UBE2C  RMI2  CDC20  NUF2  CDKN3  RGCC  ECT2  HYAL1  NUSAP1  HMGA2  SOX2  ASPM  TPX2  SLC6A4  NCAPG  CAV2  FOXM1  NEK2  CDC45"
0.0157339367557688,2,3,56.2871794871795,"GO:0071288 cellular response to mercury ion "," http://amigo.geneontology.org/amigo/term/GO:0071288"," AQP1  SLC1A1"
0.0157339367557688,3,14,19.4840236686391,"GO:1902969 mitotic DNA replication "," http://amigo.geneontology.org/amigo/term/GO:1902969"," MCM2  CDC45  GINS1"
0.0157339367557688,2,3,56.2871794871795,"GO:1905463 negative regulation of DNA duplex unwinding "," http://amigo.geneontology.org/amigo/term/GO:1905463"," MCM2  TOP2A"
0.0157339367557688,4,30,11.2574358974359,"GO:1990776 response to angiotensin "," http://amigo.geneontology.org/amigo/term/GO:1990776"," AGTR1  CDC6  CAV1  AGTR2"
0.0157339367557688,16,588,2.62309185959671,"GO:2000147 positive regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000147"," TEK  COL1A1  HYAL1  LYVE1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  AQP1  NR4A3  CAV1  ATOH8  IL6"
0.0168864117577193,5,58,7.67552447552448,"GO:0045839 negative regulation of mitotic nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0045839"," BUB1B  MAD2L1  CDC20  NUF2  TRIP13"
0.0173644184728151,20,927,2.28500052045384,"GO:0030155 regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0030155"," LIMCH1  LGALS7  RGCC  CAV1  IGFBP2  IL6  ANGPT1  CD24  COL1A1  ZBTB16  LMO7  SCGB1A1  GREM1  SOX2  ARHGAP6  ADTRP  HYAL1  NR4A3  TEK  CXCL13"
0.0173644184728151,29,1424,1.92340322678107,"GO:0051094 positive regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051094"," TEK  SCGB3A1  RGCC  COL1A1  ZBTB16  HYAL1  IL6  ANXA3  ATOH8  MSR1  ASPM  SLC7A5  ECT2  CDC20  FLRT3  WIF1  CTHRC1  TMEM100  GREM1  LRRN3  AGTR2  SOX2  GDF10  CDH5  AGTR1  ADAM12  AQP1  CD24  HMGA2"
0.017864836596234,5,70,7.53846153846154,"GO:0072577 endothelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0072577"," ECSCR  RGCC  ANGPT1  CDH5  TEK"
0.0178957830634265,12,368,3.10788107597924,"GO:0048545 response to steroid hormone "," http://amigo.geneontology.org/amigo/term/GO:0048545"," CAV1  IL6  AQP1  COL1A1  IGFBP2  NR4A3  FOSB  CDO1  ANXA3  SCGB1A1  FBXO32  ADTRP"
0.0178957830634265,16,600,2.57312820512821,"GO:0051272 positive regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051272"," TEK  COL1A1  HYAL1  LYVE1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  AQP1  NR4A3  CAV1  ATOH8  IL6"
0.0179278019092258,7,125,4.96651583710407,"GO:0042542 response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:0042542"," ECT2  IL6  HBA1  AQP1  HBB  COL1A1  NR4A3"
0.0179278019092258,23,1038,2.11998656365469,"GO:2000145 regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000145"," TEK  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  GREM1  AQP1  NR4A3  LIMCH1  CAV1  ADTRP  ATOH8  ROBO4  AGTR2  IL6"
0.0185663817742528,24,1109,2.07192071731949,"GO:0051270 regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051270"," TEK  CAV1  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  GREM1  AQP1  NR4A3  DSG2  LIMCH1  ADTRP  ATOH8  ROBO4  AGTR2  IL6"
0.0186413476661247,31,1602,1.85627932351337,"GO:0016477 cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," CXCL2  TEK  TREM1  JAM2  CXCL13  IL6  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  AGTR1  ANGPT1  CDH5  FGR  ASPM  ATP8A1  FLRT3  CTHRC1  GREM1  AQP1  NR4A3  LIMCH1  CAV1  ADTRP  ATOH8  PLA2G1B  CD24  ROBO4  AGTR2"
0.0191889359758202,62,4181,1.46877320210654,"GO:0009893 positive regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009893"," FHL5  CDC20  TEK  ZNF750  SESN3  ATAD2  MNDA  SOX2  LGALS7  ECSCR  GDF10  AGTR2  UHRF1  TPX2  GINS1  RGCC  NAMPT  CAV1  COL1A1  ZBTB16  FOXM1  ECT2  IRF6  NR4A3  C4BPA  LMO7  IL6  NKX2-1  HMGA2  ANGPT1  GREM1  ATOH8  SLC26A9  CD24  FGR  PITX1  CDC6  CAB39L  SLC1A1  SLC6A4  IL1RL1  FOSB  TOP2A  SMAD6  ANXA3  PCOLCE2  FABP4  LIMCH1  LAMP3  PKP1  SLC7A5  ADTRP  NEK2  AGTR1  SPIDR  CDH5  SORBS1  CLEC3B  PLA2G1B  HBB  SMAD9  UBE2C"
0.0191889359758202,4,47,10.2340326340326,"GO:0030261 chromosome condensation "," http://amigo.geneontology.org/amigo/term/GO:0030261"," NCAPG  TOP2A  NUSAP1  HMGA2"
0.0191889359758202,16,605,2.54405331015501,"GO:0040017 positive regulation of locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040017"," TEK  COL1A1  HYAL1  LYVE1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  AQP1  NR4A3  CAV1  ATOH8  IL6"
0.0193350917618221,22,996,2.14241859639784,"GO:0000278 mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0000278"," MCM2  TPX2  KIF4A  CDC45  CDC6  GINS1  NCAPG  ECT2  NUSAP1  NUF2  BUB1B  CCNB2  MAD2L1  UBE2C  CDC20  RGCC  FOXM1  HYAL1  NEK2  CAV2  TRIP13  CDKN3"
0.0193350917618221,8,170,4.24808901790034,"GO:0045766 positive regulation of angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0045766"," TEK  HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0193350917618221,8,170,4.24808901790034,"GO:1904018 positive regulation of vasculature development "," http://amigo.geneontology.org/amigo/term/GO:1904018"," TEK  HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0197072418654141,48,2867,1.5812239262883,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," PITX1  FRY  TEK  SMAD9  SMAD6  ROBO4  ANGPT1  SCGB3A1  GREM1  CDH5  SOX2  ECSCR  IL6  RGCC  HYAL1  ANXA3  FGR  COL11A1  SLC7A5  CAV1  SLC1A1  SLC6A4  COL1A1  ZBTB16  ECT2  GJB6  FLRT3  NKX2-1  UCHL1  HHIP  CTHRC1  TMEM100  WDR72  ATOH8  UGT8  AGTR2  AQP1  AGTR1  ADTRP  ADAM12  HMGA2  COL1A2  NR4A3  JAM2  KRT6A  CXCL13  LYVE1  CPM"
0.0197072418654141,23,1173,2.09257294429708,"GO:0051276 chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276"," MCM2  OIP5  NCAPG  HJURP  TOP2A  NUSAP1  NUF2  BUB1B  MAD2L1  UBE2C  RMI2  GINS1  CDC20  CDC45  HMGA2  TRIP13  NEK2  ATAD2  UHRF1  KIF4A  CDC6  HMGB3  SOX2"
0.0202369763214905,3,21,16.8861538461538,"GO:0008228 opsonization "," http://amigo.geneontology.org/amigo/term/GO:0008228"," C4BPA  FCN3  SFTPA1"
0.0202369763214905,47,3073,1.58856931699206,"GO:0009605 response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009605"," FGR  CXCL2  COL1A1  TREM1  SESN3  ROBO4  CXCL13  MNDA  MFAP4  APOBEC3B  IL6  FCN3  AGTR1  CAV1  HYAL1  C4BPA  POSTN  SMAD6  ANXA3  ANGPT1  PLA2G1B  KRT6A  AQP1  HMGB3  SLC7A5  SLC1A1  SLC6A4  IGFBP2  IL1RL1  GJB6  FOSB  FLRT3  NKX2-1  SCN7A  TRIM29  SCGB1A1  CAMK2N1  GREM1  FABP4  ECSCR  SCEL  HMGA2  CDH5  COL11A1  ADTRP  CD24  TEK"
0.0202369763214905,11,318,3.21362789459675,"GO:0010631 epithelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0010631"," TEK  RGCC  HYAL1  ANXA3  ANGPT1  CXCL13  GREM1  ADTRP  ATOH8  CDH5  AGTR2"
0.0218601394636287,11,321,3.18061116965227,"GO:0090132 epithelium migration "," http://amigo.geneontology.org/amigo/term/GO:0090132"," TEK  RGCC  HYAL1  ANXA3  ANGPT1  CXCL13  GREM1  ADTRP  ATOH8  CDH5  AGTR2"
0.0218641358055197,26,1272,1.96175156389634,"GO:1901701 cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," CXCL2  CAV2  NR4A3  SESN3  CXCL13  ECT2  POSTN  IL6  AGTR1  SPIDR  AQP1  CDC6  SLC7A5  CAV1  SLC1A1  SLC6A4  COL1A1  GJB6  FBXO32  VSNL1  COL1A2  FBP1  AGTR2  SORBS1  FBLN5  PLA2G1B"
0.0218641358055197,4,50,9.64923076923077,"GO:1904037 positive regulation of epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904037"," ECSCR  RGCC  PLA2G1B  IL6"
0.021894737861614,7,148,4.69059829059829,"GO:1904019 epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904019"," ECSCR  RGCC  ANGPT1  PLA2G1B  CDH5  TEK  IL6"
0.0219295946552614,10,265,3.40446650124069,"GO:0071560 cellular response to transforming growth factor beta stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071560"," SMAD9  SMAD6  CAV1  NKX2-1  COL1A2  CDH5  CAV2  COL1A1  CLEC3B  GDF10"
0.0219397835440151,5,78,6.92055485498108,"GO:0030199 collagen fibril organization "," http://amigo.geneontology.org/amigo/term/GO:0030199"," COL1A1  COL1A2  COL11A1  MMP11  GREM1"
0.0220155416343102,12,384,2.97117076471915,"GO:0010639 negative regulation of organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0010639"," TRIP13  PLEKHH2  BUB1B  MAD2L1  KANK3  CDC20  NUF2  TPX2  CDH5  MCM2  ARHGAP6  TOP2A"
0.0224615475962314,6,98,5.44714640198511,"GO:0007044 cell-substrate junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0007044"," LIMCH1  DST  ARHGAP6  GREM1  TEK  SORBS1"
0.0224615475962314,6,100,5.44714640198511,"GO:0010717 regulation of epithelial to mesenchymal transition "," http://amigo.geneontology.org/amigo/term/GO:0010717"," RGCC  COL1A1  IL6  NKX2-1  ZNF750  GREM1"
0.0224615475962314,3,20,15.8307692307692,"GO:0045091 regulation of single stranded viral RNA replication via double stranded DNA intermediate "," http://amigo.geneontology.org/amigo/term/GO:0045091"," APOBEC3B  HMGA2  TOP2A"
0.0224615475962314,2,4,42.2153846153846,"GO:0048014 Tie signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0048014"," ANGPT1  TEK"
0.0224615475962314,5,65,6.80893300248139,"GO:0051784 negative regulation of nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0051784"," TRIP13  BUB1B  MAD2L1  CDC20  NUF2"
0.0224615475962314,2,4,42.2153846153846,"GO:0070836 caveola assembly "," http://amigo.geneontology.org/amigo/term/GO:0070836"," CAV2  CAV1"
0.022532649014823,13,416,2.79287531806616,"GO:0043434 response to peptide hormone "," http://amigo.geneontology.org/amigo/term/GO:0043434"," CAV2  NR4A3  AGTR1  CDC6  CAV1  COL1A1  CDO1  SESN3  FBP1  AGTR2  SORBS1  IGFBP2  PLA2G1B"
0.022532649014823,17,654,2.38030361015436,"GO:0071417 cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," CAV2  NR4A3  SESN3  AGTR1  SPIDR  AQP1  CDC6  SLC7A5  CAV1  SLC1A1  SLC6A4  COL1A1  COL1A2  FBP1  AGTR2  SORBS1  PLA2G1B"
0.022532649014823,11,327,3.12706552706553,"GO:0090130 tissue migration "," http://amigo.geneontology.org/amigo/term/GO:0090130"," TEK  RGCC  HYAL1  ANXA3  ANGPT1  CXCL13  GREM1  ADTRP  ATOH8  CDH5  AGTR2"
0.0227876508894347,22,1052,2.08940036341611,"GO:0008284 positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," IL6  PLA2G1B  HYAL1  IGFBP2  HMGA2  GREM1  PRAME  AQP1  CD24  ASPM  CDC6  SLC7A5  CAV2  CDC20  CTHRC1  NR4A3  AGTR1  FOXM1  KRT6A  NAMPT  VIPR1  TEK"
0.0239435419345175,4,52,9.12765072765073,"GO:0002446 neutrophil mediated immunity "," http://amigo.geneontology.org/amigo/term/GO:0002446"," TREM1  ANXA3  PLA2G1B  IL6"
0.0239435419345175,4,38,9.12765072765073,"GO:0006270 DNA replication initiation "," http://amigo.geneontology.org/amigo/term/GO:0006270"," MCM10  MCM2  CDC45  CDC6"
0.0239435419345175,10,271,3.32404603270745,"GO:0071559 response to transforming growth factor beta "," http://amigo.geneontology.org/amigo/term/GO:0071559"," SMAD9  SMAD6  CAV1  NKX2-1  COL1A2  CDH5  CAV2  COL1A1  GDF10  CLEC3B"
0.0240959462702614,9,238,3.60131243164419,"GO:0071241 cellular response to inorganic substance "," http://amigo.geneontology.org/amigo/term/GO:0071241"," MT1M  ECT2  SPIDR  FBP1  AQP1  SLC1A1  FOSB  FABP4  KCNK3"
0.0250510055463187,3,22,14.8995475113122,"GO:0039692 single stranded viral RNA replication via double stranded DNA intermediate "," http://amigo.geneontology.org/amigo/term/GO:0039692"," APOBEC3B  HMGA2  TOP2A"
0.0253870397488806,23,1085,2.02492981471084,"GO:0040012 regulation of locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040012"," TEK  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  ANGPT1  JAM2  CXCL13  CDH5  FGR  ATP8A1  GREM1  AQP1  NR4A3  LIMCH1  CAV1  ADTRP  ATOH8  ROBO4  AGTR2  IL6"
0.027459937432655,10,276,3.24733727810651,"GO:0003018 vascular process in circulatory system "," http://amigo.geneontology.org/amigo/term/GO:0003018"," AGTR1  ANGPT1  CDH5  AGTR2  CAV1  SLC6A4  SLC1A1  SLC7A5  ATP8A1  TEK"
0.0286866945244223,6,104,5.11701631701632,"GO:0150115 cell-substrate junction organization "," http://amigo.geneontology.org/amigo/term/GO:0150115"," LIMCH1  DST  ARHGAP6  GREM1  TEK  SORBS1"
0.0288591108503317,25,1280,1.93293885601578,"GO:0043085 positive regulation of catalytic activity "," http://amigo.geneontology.org/amigo/term/GO:0043085"," ARHGAP6  ECT2  TEK  UHRF1  TPX2  GINS1  RGCC  CAV2  CDC20  HMGA2  ANGPT1  GREM1  AGTR2  CD24  CDC6  CAB39L  CAV1  SLC1A1  PCOLCE2  FGR  NEK2  AGTR1  CXCL13  PLA2G1B  UBE2C"
0.0304726357798437,38,2320,1.65039569484014,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," TOP2A  OLR1  ECSCR  HBA1  HBB  GADD45B  RGCC  ECT2  IL6  ADAMTSL4  ZNF385B  HMGA2  ANGPT1  PLA2G1B  PRAME  MAGEA3  AQP1  TPX2  SLC7A5  CAV1  SLC1A1  ZBTB16  GJB6  SLC7A11  BUB1B  MAD2L1  HHIP  GREM1  AGTR2  LGALS7  MCM2  LAMP3  SMAD6  MNDA  CDH5  NR4A3  TEK  CD24"
0.0305652995528957,4,45,8.44307692307692,"GO:0001937 negative regulation of endothelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0001937"," CAV2  CAV1  RGCC  ATOH8"
0.0306607424583232,5,68,6.20814479638009,"GO:0032835 glomerulus development "," http://amigo.geneontology.org/amigo/term/GO:0032835"," ANGPT1  AGTR2  AQP1  CD24  TEK"
0.0319103560682331,2,6,33.7723076923077,"GO:0002034 maintenance of blood vessel diameter homeostasis by renin-angiotensin "," http://amigo.geneontology.org/amigo/term/GO:0002034"," AGTR1  AGTR2"
0.0319103560682331,2,6,33.7723076923077,"GO:0003072 renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure "," http://amigo.geneontology.org/amigo/term/GO:0003072"," AGTR1  AGTR2"
0.0319103560682331,2,5,33.7723076923077,"GO:0032430 positive regulation of phospholipase A2 activity "," http://amigo.geneontology.org/amigo/term/GO:0032430"," AGTR1  PLA2G1B"
0.0319103560682331,9,253,3.42286902286902,"GO:0045444 fat cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045444"," SMAD6  MMP11  WIF1  FABP4  GDF10  ZBTB16  HMGA2  NR4A3  IL6"
0.0319103560682331,2,5,33.7723076923077,"GO:0090461 glutamate homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0090461"," SLC1A1  SLC7A11"
0.0319103560682331,2,7,33.7723076923077,"GO:1900084 regulation of peptidyl-tyrosine autophosphorylation "," http://amigo.geneontology.org/amigo/term/GO:1900084"," CAV1  GREM1"
0.0320677037156686,3,21,13.3311740890688,"GO:0046851 negative regulation of bone remodeling "," http://amigo.geneontology.org/amigo/term/GO:0046851"," CLDN18  GREM1  IL6"
0.0332240418696941,5,72,6.03076923076923,"GO:0043627 response to estrogen "," http://amigo.geneontology.org/amigo/term/GO:0043627"," CAV1  IGFBP2  SMAD6  SLC34A2  CD24"
0.0335940953648093,22,1025,2.00591460375478,"GO:0007167 enzyme linked receptor protein signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007167"," FGR  CAV2  IGFBP2  TEK  SMAD9  SMAD6  ANGPT1  GREM1  GDF10  CAV1  NR4A3  NKX2-1  COL1A2  TMEM100  ATOH8  CDH5  COL1A1  FLRT3  SESN3  HHIP  AGTR2  SORBS1"
0.0348792765129569,32,1806,1.7274837694275,"GO:0048870 cell motility "," http://amigo.geneontology.org/amigo/term/GO:0048870"," CXCL2  TEK  TREM1  JAM2  CXCL13  IL6  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  AGTR1  ANGPT1  CDH5  FGR  ASPM  ATP8A1  FLRT3  CTHRC1  GREM1  AQP1  NR4A3  LIMCH1  CAV1  ADTRP  DST  ATOH8  PLA2G1B  CD24  ROBO4  AGTR2"
0.0348792765129569,32,1806,1.7274837694275,"GO:0051674 localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674"," CXCL2  TEK  TREM1  JAM2  CXCL13  IL6  RGCC  COL1A1  HYAL1  LYVE1  NKX2-1  ANXA3  AGTR1  ANGPT1  CDH5  FGR  ASPM  ATP8A1  FLRT3  CTHRC1  GREM1  AQP1  NR4A3  LIMCH1  CAV1  ADTRP  DST  ATOH8  PLA2G1B  CD24  ROBO4  AGTR2"
0.0351640834916404,6,133,4.82461538461538,"GO:0002444 myeloid leukocyte mediated immunity "," http://amigo.geneontology.org/amigo/term/GO:0002444"," TREM1  ANXA3  FGR  NR4A3  PLA2G1B  IL6"
